bootstrap_id,object_A,object_B,A_selected_peak_day,B_selected_peak_day,selected_peak_delta_B_minus_A
268,Jw,P,52.0,44.0,-8.0
268,Jw,V,52.0,45.0,-7.0
268,P,V,44.0,45.0,1.0
269,H,Je,51.0,52.0,1.0
269,H,Jw,51.0,53.0,2.0
269,H,P,51.0,41.0,-10.0
269,H,V,51.0,42.0,-9.0
269,Je,Jw,52.0,53.0,1.0
269,Je,P,52.0,41.0,-11.0
269,Je,V,52.0,42.0,-10.0
269,Jw,P,53.0,41.0,-12.0
269,Jw,V,53.0,42.0,-11.0
269,P,V,41.0,42.0,1.0
270,H,Je,51.0,46.0,-5.0
270,H,Jw,51.0,49.0,-2.0
270,H,P,51.0,40.0,-11.0
270,H,V,51.0,47.0,-4.0
270,Je,Jw,46.0,49.0,3.0
270,Je,P,46.0,40.0,-6.0
270,Je,V,46.0,47.0,1.0
270,Jw,P,49.0,40.0,-9.0
270,Jw,V,49.0,47.0,-2.0
270,P,V,40.0,47.0,7.0
271,H,Je,27.0,48.0,21.0
271,H,Jw,27.0,50.0,23.0
271,H,P,27.0,44.0,17.0
271,H,V,27.0,44.0,17.0
271,Je,Jw,48.0,50.0,2.0
271,Je,P,48.0,44.0,-4.0
271,Je,V,48.0,44.0,-4.0
271,Jw,P,50.0,44.0,-6.0
271,Jw,V,50.0,44.0,-6.0
271,P,V,44.0,44.0,0.0
272,H,Je,58.0,45.0,-13.0
272,H,Jw,58.0,42.0,-16.0
272,H,P,58.0,44.0,-14.0
272,H,V,58.0,45.0,-13.0
272,Je,Jw,45.0,42.0,-3.0
272,Je,P,45.0,44.0,-1.0
272,Je,V,45.0,45.0,0.0
272,Jw,P,42.0,44.0,2.0
272,Jw,V,42.0,45.0,3.0
272,P,V,44.0,45.0,1.0
273,H,Je,43.0,44.0,1.0
273,H,Jw,43.0,48.0,5.0
273,H,P,43.0,41.0,-2.0
273,H,V,43.0,45.0,2.0
273,Je,Jw,44.0,48.0,4.0
273,Je,P,44.0,41.0,-3.0
273,Je,V,44.0,45.0,1.0
273,Jw,P,48.0,41.0,-7.0
273,Jw,V,48.0,45.0,-3.0
273,P,V,41.0,45.0,4.0
274,H,Je,53.0,46.0,-7.0
274,H,Jw,53.0,45.0,-8.0
274,H,P,53.0,45.0,-8.0
274,H,V,53.0,46.0,-7.0
274,Je,Jw,46.0,45.0,-1.0
274,Je,P,46.0,45.0,-1.0
274,Je,V,46.0,46.0,0.0
274,Jw,P,45.0,45.0,0.0
274,Jw,V,45.0,46.0,1.0
274,P,V,45.0,46.0,1.0
275,H,Je,32.0,51.0,19.0
275,H,Jw,32.0,41.0,9.0
275,H,P,32.0,42.0,10.0
275,H,V,32.0,43.0,11.0
275,Je,Jw,51.0,41.0,-10.0
275,Je,P,51.0,42.0,-9.0
275,Je,V,51.0,43.0,-8.0
275,Jw,P,41.0,42.0,1.0
275,Jw,V,41.0,43.0,2.0
275,P,V,42.0,43.0,1.0
276,H,Je,21.0,46.0,25.0
276,H,Jw,21.0,45.0,24.0
276,H,P,21.0,43.0,22.0
276,H,V,21.0,45.0,24.0
276,Je,Jw,46.0,45.0,-1.0
276,Je,P,46.0,43.0,-3.0
276,Je,V,46.0,45.0,-1.0
276,Jw,P,45.0,43.0,-2.0
276,Jw,V,45.0,45.0,0.0
276,P,V,43.0,45.0,2.0
277,H,Je,56.0,46.0,-10.0
277,H,Jw,56.0,39.0,-17.0
277,H,P,56.0,40.0,-16.0
277,H,V,56.0,42.0,-14.0
277,Je,Jw,46.0,39.0,-7.0
277,Je,P,46.0,40.0,-6.0
277,Je,V,46.0,42.0,-4.0
277,Jw,P,39.0,40.0,1.0
277,Jw,V,39.0,42.0,3.0
277,P,V,40.0,42.0,2.0
278,H,Je,50.0,46.0,-4.0
278,H,Jw,50.0,45.0,-5.0
278,H,P,50.0,43.0,-7.0
278,H,V,50.0,46.0,-4.0
278,Je,Jw,46.0,45.0,-1.0
278,Je,P,46.0,43.0,-3.0
278,Je,V,46.0,46.0,0.0
278,Jw,P,45.0,43.0,-2.0
278,Jw,V,45.0,46.0,1.0
278,P,V,43.0,46.0,3.0
279,H,Je,28.0,48.0,20.0
279,H,Jw,28.0,42.0,14.0
279,H,P,28.0,45.0,17.0
279,H,V,28.0,46.0,18.0
279,Je,Jw,48.0,42.0,-6.0
279,Je,P,48.0,45.0,-3.0
279,Je,V,48.0,46.0,-2.0
279,Jw,P,42.0,45.0,3.0
279,Jw,V,42.0,46.0,4.0
279,P,V,45.0,46.0,1.0
280,H,Je,30.0,47.0,17.0
280,H,Jw,30.0,38.0,8.0
280,H,P,30.0,41.0,11.0
280,H,V,30.0,42.0,12.0
280,Je,Jw,47.0,38.0,-9.0
280,Je,P,47.0,41.0,-6.0
280,Je,V,47.0,42.0,-5.0
280,Jw,P,38.0,41.0,3.0
280,Jw,V,38.0,42.0,4.0
280,P,V,41.0,42.0,1.0
281,H,Je,31.0,46.0,15.0
281,H,Jw,31.0,52.0,21.0
281,H,P,31.0,42.0,11.0
281,H,V,31.0,42.0,11.0
281,Je,Jw,46.0,52.0,6.0
281,Je,P,46.0,42.0,-4.0
281,Je,V,46.0,42.0,-4.0
281,Jw,P,52.0,42.0,-10.0
281,Jw,V,52.0,42.0,-10.0
281,P,V,42.0,42.0,0.0
282,H,Je,33.0,45.0,12.0
282,H,Jw,33.0,46.0,13.0
282,H,P,33.0,44.0,11.0
282,H,V,33.0,44.0,11.0
282,Je,Jw,45.0,46.0,1.0
282,Je,P,45.0,44.0,-1.0
282,Je,V,45.0,44.0,-1.0
282,Jw,P,46.0,44.0,-2.0
282,Jw,V,46.0,44.0,-2.0
282,P,V,44.0,44.0,0.0
283,H,Je,54.0,45.0,-9.0
283,H,Jw,54.0,38.0,-16.0
283,H,P,54.0,41.0,-13.0
283,H,V,54.0,42.0,-12.0
283,Je,Jw,45.0,38.0,-7.0
283,Je,P,45.0,41.0,-4.0
283,Je,V,45.0,42.0,-3.0
283,Jw,P,38.0,41.0,3.0
283,Jw,V,38.0,42.0,4.0
283,P,V,41.0,42.0,1.0
284,H,Je,34.0,49.0,15.0
284,H,Jw,34.0,51.0,17.0
284,H,P,34.0,46.0,12.0
284,H,V,34.0,45.0,11.0
284,Je,Jw,49.0,51.0,2.0
284,Je,P,49.0,46.0,-3.0
284,Je,V,49.0,45.0,-4.0
284,Jw,P,51.0,46.0,-5.0
284,Jw,V,51.0,45.0,-6.0
284,P,V,46.0,45.0,-1.0
285,H,Je,33.0,45.0,12.0
285,H,Jw,33.0,50.0,17.0
285,H,P,33.0,45.0,12.0
285,H,V,33.0,44.0,11.0
285,Je,Jw,45.0,50.0,5.0
285,Je,P,45.0,45.0,0.0
285,Je,V,45.0,44.0,-1.0
285,Jw,P,50.0,45.0,-5.0
285,Jw,V,50.0,44.0,-6.0
285,P,V,45.0,44.0,-1.0
286,H,Je,32.0,51.0,19.0
286,H,Jw,32.0,48.0,16.0
286,H,P,32.0,43.0,11.0
286,H,V,32.0,44.0,12.0
286,Je,Jw,51.0,48.0,-3.0
286,Je,P,51.0,43.0,-8.0
286,Je,V,51.0,44.0,-7.0
286,Jw,P,48.0,43.0,-5.0
286,Jw,V,48.0,44.0,-4.0
286,P,V,43.0,44.0,1.0
287,H,Je,31.0,31.0,0.0
287,H,Jw,31.0,46.0,15.0
287,H,P,31.0,40.0,9.0
287,H,V,31.0,42.0,11.0
287,Je,Jw,31.0,46.0,15.0
287,Je,P,31.0,40.0,9.0
287,Je,V,31.0,42.0,11.0
287,Jw,P,46.0,40.0,-6.0
287,Jw,V,46.0,42.0,-4.0
287,P,V,40.0,42.0,2.0
288,H,Je,27.0,45.0,18.0
288,H,Jw,27.0,52.0,25.0
288,H,P,27.0,42.0,15.0
288,H,V,27.0,40.0,13.0
288,Je,Jw,45.0,52.0,7.0
288,Je,P,45.0,42.0,-3.0
288,Je,V,45.0,40.0,-5.0
288,Jw,P,52.0,42.0,-10.0
288,Jw,V,52.0,40.0,-12.0
288,P,V,42.0,40.0,-2.0
289,H,Je,33.0,45.0,12.0
289,H,Jw,33.0,45.0,12.0
289,H,P,33.0,44.0,11.0
289,H,V,33.0,46.0,13.0
289,Je,Jw,45.0,45.0,0.0
289,Je,P,45.0,44.0,-1.0
289,Je,V,45.0,46.0,1.0
289,Jw,P,45.0,44.0,-1.0
289,Jw,V,45.0,46.0,1.0
289,P,V,44.0,46.0,2.0
290,H,Je,55.0,32.0,-23.0
290,H,Jw,55.0,51.0,-4.0
290,H,P,55.0,42.0,-13.0
290,H,V,55.0,43.0,-12.0
290,Je,Jw,32.0,51.0,19.0
290,Je,P,32.0,42.0,10.0
290,Je,V,32.0,43.0,11.0
290,Jw,P,51.0,42.0,-9.0
290,Jw,V,51.0,43.0,-8.0
290,P,V,42.0,43.0,1.0
291,H,Je,33.0,49.0,16.0
291,H,Jw,33.0,50.0,17.0
291,H,P,33.0,45.0,12.0
291,H,V,33.0,46.0,13.0
291,Je,Jw,49.0,50.0,1.0
291,Je,P,49.0,45.0,-4.0
291,Je,V,49.0,46.0,-3.0
291,Jw,P,50.0,45.0,-5.0
291,Jw,V,50.0,46.0,-4.0
291,P,V,45.0,46.0,1.0
292,H,Je,56.0,53.0,-3.0
292,H,Jw,56.0,50.0,-6.0
292,H,P,56.0,38.0,-18.0
292,H,V,56.0,40.0,-16.0
292,Je,Jw,53.0,50.0,-3.0
292,Je,P,53.0,38.0,-15.0
292,Je,V,53.0,40.0,-13.0
292,Jw,P,50.0,38.0,-12.0
292,Jw,V,50.0,40.0,-10.0
292,P,V,38.0,40.0,2.0
293,H,Je,53.0,45.0,-8.0
293,H,Jw,53.0,41.0,-12.0
293,H,P,53.0,42.0,-11.0
293,H,V,53.0,44.0,-9.0
293,Je,Jw,45.0,41.0,-4.0
293,Je,P,45.0,42.0,-3.0
293,Je,V,45.0,44.0,-1.0
293,Jw,P,41.0,42.0,1.0
293,Jw,V,41.0,44.0,3.0
293,P,V,42.0,44.0,2.0
294,H,Je,52.0,44.0,-8.0
294,H,Jw,52.0,51.0,-1.0
294,H,P,52.0,37.0,-15.0
294,H,V,52.0,42.0,-10.0
294,Je,Jw,44.0,51.0,7.0
294,Je,P,44.0,37.0,-7.0
294,Je,V,44.0,42.0,-2.0
294,Jw,P,51.0,37.0,-14.0
294,Jw,V,51.0,42.0,-9.0
294,P,V,37.0,42.0,5.0
295,H,Je,31.0,52.0,21.0
295,H,Jw,31.0,48.0,17.0
295,H,P,31.0,41.0,10.0
295,H,V,31.0,43.0,12.0
295,Je,Jw,52.0,48.0,-4.0
295,Je,P,52.0,41.0,-11.0
295,Je,V,52.0,43.0,-9.0
295,Jw,P,48.0,41.0,-7.0
295,Jw,V,48.0,43.0,-5.0
295,P,V,41.0,43.0,2.0
296,H,Je,32.0,48.0,16.0
296,H,Jw,32.0,48.0,16.0
296,H,P,32.0,41.0,9.0
296,H,V,32.0,44.0,12.0
296,Je,Jw,48.0,48.0,0.0
296,Je,P,48.0,41.0,-7.0
296,Je,V,48.0,44.0,-4.0
296,Jw,P,48.0,41.0,-7.0
296,Jw,V,48.0,44.0,-4.0
296,P,V,41.0,44.0,3.0
297,H,Je,35.0,45.0,10.0
297,H,Jw,35.0,49.0,14.0
297,H,P,35.0,46.0,11.0
297,H,V,35.0,47.0,12.0
297,Je,Jw,45.0,49.0,4.0
297,Je,P,45.0,46.0,1.0
297,Je,V,45.0,47.0,2.0
297,Jw,P,49.0,46.0,-3.0
297,Jw,V,49.0,47.0,-2.0
297,P,V,46.0,47.0,1.0
298,H,Je,33.0,45.0,12.0
298,H,Jw,33.0,49.0,16.0
298,H,P,33.0,46.0,13.0
298,H,V,33.0,46.0,13.0
298,Je,Jw,45.0,49.0,4.0
298,Je,P,45.0,46.0,1.0
298,Je,V,45.0,46.0,1.0
298,Jw,P,49.0,46.0,-3.0
298,Jw,V,49.0,46.0,-3.0
298,P,V,46.0,46.0,0.0
299,H,Je,47.0,51.0,4.0
299,H,Jw,47.0,47.0,0.0
299,H,P,47.0,43.0,-4.0
299,H,V,47.0,44.0,-3.0
299,Je,Jw,51.0,47.0,-4.0
299,Je,P,51.0,43.0,-8.0
299,Je,V,51.0,44.0,-7.0
299,Jw,P,47.0,43.0,-4.0
299,Jw,V,47.0,44.0,-3.0
299,P,V,43.0,44.0,1.0
300,H,Je,51.0,41.0,-10.0
300,H,Jw,51.0,46.0,-5.0
300,H,P,51.0,40.0,-11.0
300,H,V,51.0,45.0,-6.0
300,Je,Jw,41.0,46.0,5.0
300,Je,P,41.0,40.0,-1.0
300,Je,V,41.0,45.0,4.0
300,Jw,P,46.0,40.0,-6.0
300,Jw,V,46.0,45.0,-1.0
300,P,V,40.0,45.0,5.0
301,H,Je,31.0,46.0,15.0
301,H,Jw,31.0,48.0,17.0
301,H,P,31.0,42.0,11.0
301,H,V,31.0,45.0,14.0
301,Je,Jw,46.0,48.0,2.0
301,Je,P,46.0,42.0,-4.0
301,Je,V,46.0,45.0,-1.0
301,Jw,P,48.0,42.0,-6.0
301,Jw,V,48.0,45.0,-3.0
301,P,V,42.0,45.0,3.0
302,H,Je,56.0,47.0,-9.0
302,H,Jw,56.0,49.0,-7.0
302,H,P,56.0,43.0,-13.0
302,H,V,56.0,45.0,-11.0
302,Je,Jw,47.0,49.0,2.0
302,Je,P,47.0,43.0,-4.0
302,Je,V,47.0,45.0,-2.0
302,Jw,P,49.0,43.0,-6.0
302,Jw,V,49.0,45.0,-4.0
302,P,V,43.0,45.0,2.0
303,H,Je,30.0,50.0,20.0
303,H,Jw,30.0,51.0,21.0
303,H,P,30.0,43.0,13.0
303,H,V,30.0,43.0,13.0
303,Je,Jw,50.0,51.0,1.0
303,Je,P,50.0,43.0,-7.0
303,Je,V,50.0,43.0,-7.0
303,Jw,P,51.0,43.0,-8.0
303,Jw,V,51.0,43.0,-8.0
303,P,V,43.0,43.0,0.0
304,H,Je,55.0,45.0,-10.0
304,H,Jw,55.0,49.0,-6.0
304,H,P,55.0,43.0,-12.0
304,H,V,55.0,45.0,-10.0
304,Je,Jw,45.0,49.0,4.0
304,Je,P,45.0,43.0,-2.0
304,Je,V,45.0,45.0,0.0
304,Jw,P,49.0,43.0,-6.0
304,Jw,V,49.0,45.0,-4.0
304,P,V,43.0,45.0,2.0
305,H,Je,47.0,46.0,-1.0
305,H,Jw,47.0,43.0,-4.0
305,H,P,47.0,46.0,-1.0
305,H,V,47.0,45.0,-2.0
305,Je,Jw,46.0,43.0,-3.0
305,Je,P,46.0,46.0,0.0
305,Je,V,46.0,45.0,-1.0
305,Jw,P,43.0,46.0,3.0
305,Jw,V,43.0,45.0,2.0
305,P,V,46.0,45.0,-1.0
306,H,Je,31.0,47.0,16.0
306,H,Jw,31.0,50.0,19.0
306,H,P,31.0,42.0,11.0
306,H,V,31.0,41.0,10.0
306,Je,Jw,47.0,50.0,3.0
306,Je,P,47.0,42.0,-5.0
306,Je,V,47.0,41.0,-6.0
306,Jw,P,50.0,42.0,-8.0
306,Jw,V,50.0,41.0,-9.0
306,P,V,42.0,41.0,-1.0
307,H,Je,32.0,28.0,-4.0
307,H,Jw,32.0,42.0,10.0
307,H,P,32.0,46.0,14.0
307,H,V,32.0,45.0,13.0
307,Je,Jw,28.0,42.0,14.0
307,Je,P,28.0,46.0,18.0
307,Je,V,28.0,45.0,17.0
307,Jw,P,42.0,46.0,4.0
307,Jw,V,42.0,45.0,3.0
307,P,V,46.0,45.0,-1.0
308,H,Je,32.0,32.0,0.0
308,H,Jw,32.0,47.0,15.0
308,H,P,32.0,45.0,13.0
308,H,V,32.0,45.0,13.0
308,Je,Jw,32.0,47.0,15.0
308,Je,P,32.0,45.0,13.0
308,Je,V,32.0,45.0,13.0
308,Jw,P,47.0,45.0,-2.0
308,Jw,V,47.0,45.0,-2.0
308,P,V,45.0,45.0,0.0
309,H,Je,32.0,49.0,17.0
309,H,Jw,32.0,49.0,17.0
309,H,P,32.0,45.0,13.0
309,H,V,32.0,45.0,13.0
309,Je,Jw,49.0,49.0,0.0
309,Je,P,49.0,45.0,-4.0
309,Je,V,49.0,45.0,-4.0
309,Jw,P,49.0,45.0,-4.0
309,Jw,V,49.0,45.0,-4.0
309,P,V,45.0,45.0,0.0
310,H,Je,32.0,44.0,12.0
310,H,Jw,32.0,50.0,18.0
310,H,P,32.0,46.0,14.0
310,H,V,32.0,44.0,12.0
310,Je,Jw,44.0,50.0,6.0
310,Je,P,44.0,46.0,2.0
310,Je,V,44.0,44.0,0.0
310,Jw,P,50.0,46.0,-4.0
310,Jw,V,50.0,44.0,-6.0
310,P,V,46.0,44.0,-2.0
311,H,Je,57.0,45.0,-12.0
311,H,Jw,57.0,45.0,-12.0
311,H,P,57.0,42.0,-15.0
311,H,V,57.0,43.0,-14.0
311,Je,Jw,45.0,45.0,0.0
311,Je,P,45.0,42.0,-3.0
311,Je,V,45.0,43.0,-2.0
311,Jw,P,45.0,42.0,-3.0
311,Jw,V,45.0,43.0,-2.0
311,P,V,42.0,43.0,1.0
312,H,Je,53.0,54.0,1.0
312,H,Jw,53.0,51.0,-2.0
312,H,P,53.0,45.0,-8.0
312,H,V,53.0,46.0,-7.0
312,Je,Jw,54.0,51.0,-3.0
312,Je,P,54.0,45.0,-9.0
312,Je,V,54.0,46.0,-8.0
312,Jw,P,51.0,45.0,-6.0
312,Jw,V,51.0,46.0,-5.0
312,P,V,45.0,46.0,1.0
313,H,Je,32.0,33.0,1.0
313,H,Jw,32.0,48.0,16.0
313,H,P,32.0,43.0,11.0
313,H,V,32.0,46.0,14.0
313,Je,Jw,33.0,48.0,15.0
313,Je,P,33.0,43.0,10.0
313,Je,V,33.0,46.0,13.0
313,Jw,P,48.0,43.0,-5.0
313,Jw,V,48.0,46.0,-2.0
313,P,V,43.0,46.0,3.0
314,H,Je,33.0,47.0,14.0
314,H,Jw,33.0,50.0,17.0
314,H,P,33.0,43.0,10.0
314,H,V,33.0,44.0,11.0
314,Je,Jw,47.0,50.0,3.0
314,Je,P,47.0,43.0,-4.0
314,Je,V,47.0,44.0,-3.0
314,Jw,P,50.0,43.0,-7.0
314,Jw,V,50.0,44.0,-6.0
314,P,V,43.0,44.0,1.0
315,H,Je,33.0,28.0,-5.0
315,H,Jw,33.0,49.0,16.0
315,H,P,33.0,40.0,7.0
315,H,V,33.0,40.0,7.0
315,Je,Jw,28.0,49.0,21.0
315,Je,P,28.0,40.0,12.0
315,Je,V,28.0,40.0,12.0
315,Jw,P,49.0,40.0,-9.0
315,Jw,V,49.0,40.0,-9.0
315,P,V,40.0,40.0,0.0
316,H,Je,27.0,51.0,24.0
316,H,Jw,27.0,46.0,19.0
316,H,P,27.0,44.0,17.0
316,H,V,27.0,43.0,16.0
316,Je,Jw,51.0,46.0,-5.0
316,Je,P,51.0,44.0,-7.0
316,Je,V,51.0,43.0,-8.0
316,Jw,P,46.0,44.0,-2.0
316,Jw,V,46.0,43.0,-3.0
316,P,V,44.0,43.0,-1.0
317,H,Je,32.0,50.0,18.0
317,H,Jw,32.0,45.0,13.0
317,H,P,32.0,45.0,13.0
317,H,V,32.0,46.0,14.0
317,Je,Jw,50.0,45.0,-5.0
317,Je,P,50.0,45.0,-5.0
317,Je,V,50.0,46.0,-4.0
317,Jw,P,45.0,45.0,0.0
317,Jw,V,45.0,46.0,1.0
317,P,V,45.0,46.0,1.0
318,H,Je,53.0,33.0,-20.0
318,H,Jw,53.0,48.0,-5.0
318,H,P,53.0,43.0,-10.0
318,H,V,53.0,46.0,-7.0
318,Je,Jw,33.0,48.0,15.0
318,Je,P,33.0,43.0,10.0
318,Je,V,33.0,46.0,13.0
318,Jw,P,48.0,43.0,-5.0
318,Jw,V,48.0,46.0,-2.0
318,P,V,43.0,46.0,3.0
319,H,Je,35.0,42.0,7.0
319,H,Jw,35.0,43.0,8.0
319,H,P,35.0,46.0,11.0
319,H,V,35.0,45.0,10.0
319,Je,Jw,42.0,43.0,1.0
319,Je,P,42.0,46.0,4.0
319,Je,V,42.0,45.0,3.0
319,Jw,P,43.0,46.0,3.0
319,Jw,V,43.0,45.0,2.0
319,P,V,46.0,45.0,-1.0
320,H,Je,33.0,47.0,14.0
320,H,Jw,33.0,50.0,17.0
320,H,P,33.0,45.0,12.0
320,H,V,33.0,47.0,14.0
320,Je,Jw,47.0,50.0,3.0
320,Je,P,47.0,45.0,-2.0
320,Je,V,47.0,47.0,0.0
320,Jw,P,50.0,45.0,-5.0
320,Jw,V,50.0,47.0,-3.0
320,P,V,45.0,47.0,2.0
321,H,Je,32.0,48.0,16.0
321,H,Jw,32.0,53.0,21.0
321,H,P,32.0,40.0,8.0
321,H,V,32.0,41.0,9.0
321,Je,Jw,48.0,53.0,5.0
321,Je,P,48.0,40.0,-8.0
321,Je,V,48.0,41.0,-7.0
321,Jw,P,53.0,40.0,-13.0
321,Jw,V,53.0,41.0,-12.0
321,P,V,40.0,41.0,1.0
322,H,Je,31.0,48.0,17.0
322,H,Jw,31.0,53.0,22.0
322,H,P,31.0,41.0,10.0
322,H,V,31.0,42.0,11.0
322,Je,Jw,48.0,53.0,5.0
322,Je,P,48.0,41.0,-7.0
322,Je,V,48.0,42.0,-6.0
322,Jw,P,53.0,41.0,-12.0
322,Jw,V,53.0,42.0,-11.0
322,P,V,41.0,42.0,1.0
323,H,Je,31.0,46.0,15.0
323,H,Jw,31.0,46.0,15.0
323,H,P,31.0,41.0,10.0
323,H,V,31.0,42.0,11.0
323,Je,Jw,46.0,46.0,0.0
323,Je,P,46.0,41.0,-5.0
323,Je,V,46.0,42.0,-4.0
323,Jw,P,46.0,41.0,-5.0
323,Jw,V,46.0,42.0,-4.0
323,P,V,41.0,42.0,1.0
324,H,Je,33.0,48.0,15.0
324,H,Jw,33.0,51.0,18.0
324,H,P,33.0,46.0,13.0
324,H,V,33.0,47.0,14.0
324,Je,Jw,48.0,51.0,3.0
324,Je,P,48.0,46.0,-2.0
324,Je,V,48.0,47.0,-1.0
324,Jw,P,51.0,46.0,-5.0
324,Jw,V,51.0,47.0,-4.0
324,P,V,46.0,47.0,1.0
325,H,Je,55.0,45.0,-10.0
325,H,Jw,55.0,50.0,-5.0
325,H,P,55.0,42.0,-13.0
325,H,V,55.0,41.0,-14.0
325,Je,Jw,45.0,50.0,5.0
325,Je,P,45.0,42.0,-3.0
325,Je,V,45.0,41.0,-4.0
325,Jw,P,50.0,42.0,-8.0
325,Jw,V,50.0,41.0,-9.0
325,P,V,42.0,41.0,-1.0
326,H,Je,31.0,50.0,19.0
326,H,Jw,31.0,51.0,20.0
326,H,P,31.0,45.0,14.0
326,H,V,31.0,43.0,12.0
326,Je,Jw,50.0,51.0,1.0
326,Je,P,50.0,45.0,-5.0
326,Je,V,50.0,43.0,-7.0
326,Jw,P,51.0,45.0,-6.0
326,Jw,V,51.0,43.0,-8.0
326,P,V,45.0,43.0,-2.0
327,H,Je,56.0,48.0,-8.0
327,H,Jw,56.0,42.0,-14.0
327,H,P,56.0,41.0,-15.0
327,H,V,56.0,45.0,-11.0
327,Je,Jw,48.0,42.0,-6.0
327,Je,P,48.0,41.0,-7.0
327,Je,V,48.0,45.0,-3.0
327,Jw,P,42.0,41.0,-1.0
327,Jw,V,42.0,45.0,3.0
327,P,V,41.0,45.0,4.0
328,H,Je,51.0,44.0,-7.0
328,H,Jw,51.0,44.0,-7.0
328,H,P,51.0,42.0,-9.0
328,H,V,51.0,43.0,-8.0
328,Je,Jw,44.0,44.0,0.0
328,Je,P,44.0,42.0,-2.0
328,Je,V,44.0,43.0,-1.0
328,Jw,P,44.0,42.0,-2.0
328,Jw,V,44.0,43.0,-1.0
328,P,V,42.0,43.0,1.0
329,H,Je,31.0,46.0,15.0
329,H,Jw,31.0,45.0,14.0
329,H,P,31.0,44.0,13.0
329,H,V,31.0,44.0,13.0
329,Je,Jw,46.0,45.0,-1.0
329,Je,P,46.0,44.0,-2.0
329,Je,V,46.0,44.0,-2.0
329,Jw,P,45.0,44.0,-1.0
329,Jw,V,45.0,44.0,-1.0
329,P,V,44.0,44.0,0.0
330,H,Je,62.0,27.0,-35.0
330,H,Jw,62.0,48.0,-14.0
330,H,P,62.0,46.0,-16.0
330,H,V,62.0,47.0,-15.0
330,Je,Jw,27.0,48.0,21.0
330,Je,P,27.0,46.0,19.0
330,Je,V,27.0,47.0,20.0
330,Jw,P,48.0,46.0,-2.0
330,Jw,V,48.0,47.0,-1.0
330,P,V,46.0,47.0,1.0
331,H,Je,50.0,49.0,-1.0
331,H,Jw,50.0,50.0,0.0
331,H,P,50.0,42.0,-8.0
331,H,V,50.0,45.0,-5.0
331,Je,Jw,49.0,50.0,1.0
331,Je,P,49.0,42.0,-7.0
331,Je,V,49.0,45.0,-4.0
331,Jw,P,50.0,42.0,-8.0
331,Jw,V,50.0,45.0,-5.0
331,P,V,42.0,45.0,3.0
332,H,Je,32.0,44.0,12.0
332,H,Jw,32.0,43.0,11.0
332,H,P,32.0,46.0,14.0
332,H,V,32.0,43.0,11.0
332,Je,Jw,44.0,43.0,-1.0
332,Je,P,44.0,46.0,2.0
332,Je,V,44.0,43.0,-1.0
332,Jw,P,43.0,46.0,3.0
332,Jw,V,43.0,43.0,0.0
332,P,V,46.0,43.0,-3.0
333,H,Je,33.0,47.0,14.0
333,H,Jw,33.0,49.0,16.0
333,H,P,33.0,44.0,11.0
333,H,V,33.0,45.0,12.0
333,Je,Jw,47.0,49.0,2.0
333,Je,P,47.0,44.0,-3.0
333,Je,V,47.0,45.0,-2.0
333,Jw,P,49.0,44.0,-5.0
333,Jw,V,49.0,45.0,-4.0
333,P,V,44.0,45.0,1.0
334,H,Je,47.0,46.0,-1.0
334,H,Jw,47.0,40.0,-7.0
334,H,P,47.0,47.0,0.0
334,H,V,47.0,46.0,-1.0
334,Je,Jw,46.0,40.0,-6.0
334,Je,P,46.0,47.0,1.0
334,Je,V,46.0,46.0,0.0
334,Jw,P,40.0,47.0,7.0
334,Jw,V,40.0,46.0,6.0
334,P,V,47.0,46.0,-1.0
335,H,Je,50.0,48.0,-2.0
335,H,Jw,50.0,51.0,1.0
335,H,P,50.0,41.0,-9.0
335,H,V,50.0,45.0,-5.0
335,Je,Jw,48.0,51.0,3.0
335,Je,P,48.0,41.0,-7.0
335,Je,V,48.0,45.0,-3.0
335,Jw,P,51.0,41.0,-10.0
335,Jw,V,51.0,45.0,-6.0
335,P,V,41.0,45.0,4.0
336,H,Je,57.0,63.0,6.0
336,H,Jw,57.0,47.0,-10.0
336,H,P,57.0,41.0,-16.0
336,H,V,57.0,46.0,-11.0
336,Je,Jw,63.0,47.0,-16.0
336,Je,P,63.0,41.0,-22.0
336,Je,V,63.0,46.0,-17.0
336,Jw,P,47.0,41.0,-6.0
336,Jw,V,47.0,46.0,-1.0
336,P,V,41.0,46.0,5.0
337,H,Je,53.0,46.0,-7.0
337,H,Jw,53.0,51.0,-2.0
337,H,P,53.0,42.0,-11.0
337,H,V,53.0,41.0,-12.0
337,Je,Jw,46.0,51.0,5.0
337,Je,P,46.0,42.0,-4.0
337,Je,V,46.0,41.0,-5.0
337,Jw,P,51.0,42.0,-9.0
337,Jw,V,51.0,41.0,-10.0
337,P,V,42.0,41.0,-1.0
338,H,Je,55.0,48.0,-7.0
338,H,Jw,55.0,45.0,-10.0
338,H,P,55.0,40.0,-15.0
338,H,V,55.0,45.0,-10.0
338,Je,Jw,48.0,45.0,-3.0
338,Je,P,48.0,40.0,-8.0
338,Je,V,48.0,45.0,-3.0
338,Jw,P,45.0,40.0,-5.0
338,Jw,V,45.0,45.0,0.0
338,P,V,40.0,45.0,5.0
339,H,Je,49.0,34.0,-15.0
339,H,Jw,49.0,49.0,0.0
339,H,P,49.0,45.0,-4.0
339,H,V,49.0,46.0,-3.0
