year,mode,cluster_id,object,window_day_min,window_day_max,strength_raw,note,strength_z,strength_robust_z,rank_within_cluster
2004,raw,E1,Je,12,23,47.91929912992032,,0.5771377503324612,0.35446132996218144,1.0
2005,raw,E1,Je,12,23,57.83045803982438,,2.184785651940879,1.4643011367485645,1.0
2006,raw,E1,Je,12,23,51.17698882955379,,1.1055540593953341,0.7192535545322346,2.0
2007,raw,E1,Je,12,23,53.81977624060917,,1.5342296234138564,1.015189750927211,1.0
2008,raw,E1,Je,12,23,42.14407286808425,,-0.3596377030281645,-0.2922416496640256,2.0
2009,raw,E1,Je,12,23,44.753867013330805,,0.0636861604448478,0.0,3.0
2010,raw,E1,Je,12,23,52.52714661405642,,1.3245575431278869,0.8704426201405099,1.0
2011,raw,E1,Je,12,23,51.222944943089075,,1.1130084096042938,0.724399665560248,1.0
2012,raw,E1,Je,12,23,42.67551024130477,,-0.2734354550710153,-0.23273192360921113,4.0
2013,raw,E1,Je,12,23,52.08512709958373,,1.252859394468209,0.8209457997386129,1.0
2014,raw,E1,Je,12,23,50.46752320707758,,0.9904745889110668,0.6398084365063549,1.0
2015,raw,E1,Je,12,23,38.52602235106016,,-0.9465066428243613,-0.6973866506936032,4.0
2016,raw,E1,Je,12,23,52.31285312508774,,1.2897978867647364,0.8464462896856609,3.0
2017,raw,E1,Je,12,23,56.441100013461636,,1.9594236598702162,1.3087224746009243,1.0
2018,raw,E1,Je,12,23,34.595304753992565,,-1.584092010406988,-1.1375437401033992,5.0
2019,raw,E1,Je,12,23,41.933377674597935,,-0.39381369483360057,-0.3158350472631704,5.0
2020,raw,E1,Je,12,23,51.301353079645956,,1.1257266676153457,0.7331797155945393,1.0
2021,raw,E1,Je,12,23,51.52321695818429,,1.161714285412336,0.7580237692847498,2.0
2022,raw,E1,Je,12,23,45.525862476588365,,0.1889083365636292,0.0864471353522097,2.0
2023,raw,E1,Je,12,23,43.933541147278234,,-0.06937548947751117,-0.09185911647243179,3.0
1979,raw,E2,Je,27,38,49.23946256252899,,0.7912759748838465,0.5022916636589541,1.0
1980,raw,E2,Je,27,38,49.47001152126472,,0.8286723634493782,0.5281082623175001,1.0
1981,raw,E2,Je,27,38,39.41920535261889,,-0.80162713970457,-0.5973690786935985,4.0
1982,raw,E2,Je,27,38,39.47041620037869,,-0.7933204408927521,-0.5916345487662946,5.0
1983,raw,E2,Je,27,38,40.1531827683154,,-0.6825717130991769,-0.5151791591668139,5.0
1984,raw,E2,Je,27,38,40.76299098208337,,-0.5836572567616845,-0.44689355944056103,2.0
1985,raw,E2,Je,27,38,34.790892595256054,,-1.5523665194280112,-1.1156420458685585,5.0
1986,raw,E2,Je,27,38,38.70824629302106,,-0.9169488544184553,-0.6769814300351348,4.0
1987,raw,E2,Je,27,38,39.750868061053225,,-0.747829509971945,-0.5602298824005006,4.0
1988,raw,E2,Je,27,38,47.19501415367893,,0.45965449405479164,0.2733567582973326,3.0
1989,raw,E2,Je,27,38,47.925945050918386,,0.5782157575608714,0.35520553230455765,1.0
1990,raw,E2,Je,27,38,37.801035887509116,,-1.0641036844435467,-0.7785697740744819,5.0
1991,raw,E2,Je,27,38,48.464859346915645,,0.6656308060917759,0.4155525152942398,2.0
1992,raw,E2,Je,27,38,33.578732107776915,,-1.7489860350490494,-1.2513783380062615,5.0
1993,raw,E2,Je,27,38,51.480774103701215,,1.1548298063551181,0.7532710688339589,2.0
1994,raw,E2,Je,27,38,44.692439448933605,,0.05372225048217025,-0.00687858572561276,3.0
1995,raw,E2,Je,27,38,39.67162131053779,,-0.7606837960684094,-0.5691038394301486,5.0
1996,raw,E2,Je,27,38,46.29309236770608,,0.31335750902862697,0.172360627594568,2.0
1997,raw,E2,Je,27,38,41.41074563741919,,-0.4785876658214066,-0.37435876224298065,4.0
1998,raw,E2,Je,27,38,39.46218546232803,,-0.7946555147096611,-0.5925562170404991,5.0
1999,raw,E2,Je,27,38,47.10384945332206,,0.44486704683880296,0.26314824339513465,2.0
2000,raw,E2,Je,27,38,49.784255545775764,,0.8796445808449975,0.5632969350668189,1.0
2001,raw,E2,Je,27,38,45.89623325884562,,0.248984642102222,0.1279208157922392,1.0
2002,raw,E2,Je,27,38,36.168919258199494,,-1.3288425407308602,-0.9613322563423974,5.0
2003,raw,E2,Je,27,38,37.649703049122124,,-1.0886507553046727,-0.7955158456330783,5.0
2004,raw,E2,Je,27,38,37.97762913766436,,-1.035459227157468,-0.7587950715988487,5.0
2005,raw,E2,Je,27,38,43.107421635551624,,-0.20337690258954358,-0.18436699850839816,3.0
2006,raw,E2,Je,27,38,38.0664105154712,,-1.0210583687885801,-0.7488534383259821,5.0
2007,raw,E2,Je,27,38,46.11143001591198,,0.2838908138300262,0.15201829313617735,1.0
2008,raw,E2,Je,27,38,37.5287468974673,,-1.1082705500392915,-0.8090603718789513,5.0
2009,raw,E2,Je,27,38,36.27706393995376,,-1.3113008412915923,-0.94922234328438,5.0
2010,raw,E2,Je,27,38,47.17152792963167,,0.4558448912475404,0.2707267988147229,1.0
2011,raw,E2,Je,27,38,48.22087066343753,,0.6260544156236719,0.38823095221660414,2.0
2012,raw,E2,Je,27,38,41.48962197762559,,-0.4657934624419557,-0.36552628331993464,3.0
2013,raw,E2,Je,27,38,47.70665299890399,,0.5426453050572742,0.3306494686948579,1.0
2014,raw,E2,Je,27,38,45.49397548527894,,0.18373608020761611,0.08287646792617438,1.0
2015,raw,E2,Je,27,38,40.208648234863745,,-0.6735748902534582,-0.5089682020792614,4.0
2016,raw,E2,Je,27,38,36.01350686737922,,-1.3540513388398776,-0.9787351513386449,5.0
2017,raw,E2,Je,27,38,40.39215851390385,,-0.6438084504552228,-0.4884189389219866,3.0
2018,raw,E2,Je,27,38,36.22549185722705,,-1.3196661345263045,-0.9549973238743686,5.0
2019,raw,E2,Je,27,38,47.59683890185891,,0.5248328167008285,0.3183526164947438,2.0
2020,raw,E2,Je,27,38,34.02236931768108,,-1.6770254867356582,-1.2017003699907072,5.0
2021,raw,E2,Je,27,38,44.29481959702169,,-0.010774013413393038,-0.051403584631580124,2.0
2022,raw,E2,Je,27,38,43.30011143761988,,-0.1721214905058142,-0.16278982326167288,3.0
2023,raw,E2,Je,27,38,34.210996820688024,,-1.6464290033020494,-1.1805780861695259,5.0
1979,raw,M,Je,40,48,48.32383074158938,,0.6427551420568702,0.39976029951912545,4.0
1980,raw,M,Je,40,48,38.671998569060946,,-0.9228284470969997,-0.681040407125709,4.0
1981,raw,M,Je,40,48,40.69878235246172,,-0.5940722717578876,-0.45408356554793,3.0
1982,raw,M,Je,40,48,44.26205275746332,,-0.01608898629771572,-0.0550727764198504,3.0
1983,raw,M,Je,40,48,34.538775405660644,,-1.5932614010959305,-1.1438738294098845,5.0
1984,raw,M,Je,40,48,39.9243083378749,,-0.7196964833883319,-0.5408082461350999,5.0
1985,raw,M,Je,40,48,35.619173286658736,,-1.4180145503413626,-1.022892157498527,5.0
1986,raw,M,Je,40,48,36.6704072296335,,-1.2474982607847382,-0.9051762287394259,4.0
1987,raw,M,Je,40,48,39.36988418910346,,-0.809627320687566,-0.6028920040229204,5.0
1988,raw,M,Je,40,48,47.646282325361646,,0.5328528289683223,0.3238892323522799,2.0
1989,raw,M,Je,40,48,52.544533441825955,,1.327377788210567,0.872389576470015,1.0
1990,raw,M,Je,40,48,46.63807794570945,,0.36931618607173866,0.21099170300319062,2.0
1991,raw,M,Je,40,48,45.46120463189654,,0.1784204562575775,0.07920682667465556,3.0
1992,raw,M,Je,40,48,39.625478969970494,,-0.7681683533903774,-0.5742708039400913,5.0
1993,raw,M,Je,40,48,39.83564826189626,,-0.7340776658917288,-0.5507362961732715,3.0
1994,raw,M,Je,40,48,44.08304509489617,,-0.04512507538819877,-0.07511784193063363,2.0
1995,raw,M,Je,40,48,39.34069426011752,,-0.8143620977715501,-0.6061606576123091,5.0
1996,raw,M,Je,40,48,50.65220435615553,,1.0204309506726668,0.6604888123002427,2.0
1997,raw,M,Je,40,48,36.658985111386336,,-1.2493509951217512,-0.9064552639787714,5.0
1998,raw,M,Je,40,48,34.59505468558976,,-1.5841325729634645,-1.1375717424662286,5.0
1999,raw,M,Je,40,48,41.598865731464365,,-0.44807348708698136,-0.3532932974748697,4.0
2000,raw,M,Je,40,48,47.57790776263677,,0.5217620752747055,0.3162327300024033,2.0
2001,raw,M,Je,40,48,51.04705609370235,,1.0844782102397856,0.7047038410463083,2.0
2002,raw,M,Je,40,48,43.40490824311127,,-0.15512283616326886,-0.15105480141249544,4.0
2003,raw,M,Je,40,48,42.4756849650132,,-0.30584828277751547,-0.25510812078720774,4.0
2004,raw,M,Je,40,48,45.33583597654761,,0.15808492763460472,0.06516819350427099,5.0
2005,raw,M,Je,40,48,45.65246546825424,,0.2094440817513698,0.10062398803778476,4.0
2006,raw,M,Je,40,48,48.44799842181888,,0.6628958654962919,0.41366444892160464,4.0
2007,raw,M,Je,40,48,43.65866571162006,,-0.11396189166888124,-0.12263934138602305,2.0
2008,raw,M,Je,40,48,47.01127636859567,,0.42985115144668173,0.25278201928347244,3.0
2009,raw,M,Je,40,48,45.90274908332601,,0.25004154691510694,0.12865045008103482,2.0
2010,raw,M,Je,40,48,37.65227273906595,,-1.0882339365770617,-0.7952280948042719,5.0
2011,raw,M,Je,40,48,45.44595790107484,,0.17594734740777362,0.07749951586033983,4.0
2012,raw,M,Je,40,48,42.87198325754622,,-0.24156638353714982,-0.21073110853134475,5.0
2013,raw,M,Je,40,48,41.39564513279018,,-0.48103705592812745,-0.37604969882185957,5.0
2014,raw,M,Je,40,48,46.098354390608414,,0.28176987098443357,0.15055410013993578,5.0
2015,raw,M,Je,40,48,51.50365257565906,,1.1585408282214191,0.755832972959206,3.0
2016,raw,M,Je,40,48,27.072427440527733,,-2.8043466786036437,-1.9799466094298375,5.0
2017,raw,M,Je,40,48,40.80232380764932,,-0.577277242571594,-0.4424891163352392,5.0
2018,raw,M,Je,40,48,30.954161757275966,,-2.174706685374831,-1.5452746095902512,5.0
2019,raw,M,Je,40,48,44.87066746699742,,0.08263187667752796,0.013079176119391942,3.0
2020,raw,M,Je,40,48,48.69276251391422,,0.7025980317740362,0.441072841335521,3.0
2021,raw,M,Je,40,48,38.057840209756556,,-1.022448522465212,-0.7498131309840156,5.0
2022,raw,M,Je,40,48,44.30464388129001,,-0.009180457086394263,-0.05030347294400842,5.0
2023,raw,M,Je,40,48,42.2096067412705,,-0.3490077257803108,-0.2849032443558121,3.0
1979,anomaly,E1,Jw,12,23,4.52674748720402,,-0.2365930818607096,-0.13673613139374854,3.0
1980,anomaly,E1,Jw,12,23,4.0204004077073225,,-0.3441570569297723,-0.226633840993716,3.0
1981,anomaly,E1,Jw,12,23,0.353170727538519,,-1.123191473959084,-0.8777199480803612,5.0
1982,anomaly,E1,Jw,12,23,1.9502618038845694,,-0.7839193191954665,-0.5941697201837802,3.0
1983,anomaly,E1,Jw,12,23,11.826139463947257,,1.314026341847939,1.1592101606908218,3.0
1984,anomaly,E1,Jw,12,23,8.827096142932945,,0.6769356306044338,0.6267549803069382,1.0
1985,anomaly,E1,Jw,12,23,5.7751221315085335,,0.02860078328470323,0.08490239638684248,3.0
1986,anomaly,E1,Jw,12,23,1.7441275223691688,,-0.8277086953282192,-0.6307671461957738,4.0
1987,anomaly,E1,Jw,12,23,2.54277415297249,,-0.6580511427486809,-0.4889740841278842,3.0
1988,anomaly,E1,Jw,12,23,4.7387830696435405,,-0.19155008462263118,-0.09909097851964703,2.0
1989,anomaly,E1,Jw,12,23,12.185829044224564,,1.3904356717565995,1.223070051945738,1.0
1990,anomaly,E1,Jw,12,23,9.594792017506613,,0.8400182734338233,0.7630529932472239,2.0
1991,anomaly,E1,Jw,12,23,12.972363812272222,,1.5575202854672652,1.3627127536248091,1.0
1992,anomaly,E1,Jw,12,23,1.1819606600823658,,-0.9471305401619571,-0.7305751936378911,3.0
1993,anomaly,E1,Jw,12,23,1.03798244553363,,-0.9777160213611419,-0.7561373272895547,3.0
1994,anomaly,E1,Jw,12,23,7.184520922851424,,0.3280012194540257,0.3351294212580597,1.0
1995,anomaly,E1,Jw,12,23,9.280106367749347,,0.7731691875879493,0.7071831752850561,3.0
1996,anomaly,E1,Jw,12,23,6.625854635995013,,0.2093230064561747,0.23594287184805696,3.0
1997,anomaly,E1,Jw,12,23,-7.914139335886686,,-2.8794270079615676,-2.345512040400577,5.0
1998,anomaly,E1,Jw,12,23,7.891740439281013,,0.4782367901009442,0.460690360159123,3.0
1999,anomaly,E1,Jw,12,23,19.94425158562431,,3.0385675611473433,2.6005134002392984,1.0
2000,anomaly,E1,Jw,12,23,5.5330806089435915,,-0.022816415220187552,0.041929938585159726,3.0
2001,anomaly,E1,Jw,12,23,7.677848572398107,,0.4327994599207506,0.4227156394320929,1.0
2002,anomaly,E1,Jw,12,23,7.439497350672978,,0.3821661968696311,0.3803983638298687,2.0
2003,anomaly,E1,Jw,12,23,10.214812713556206,,0.9717300841516264,0.8731325073521325,4.0
2004,anomaly,E1,Jw,12,23,0.6189832971156606,,-1.0667245607195348,-0.8305271387298672,5.0
2005,anomaly,E1,Jw,12,23,6.964839442724913,,0.28133399412915466,0.2961268028870124,2.0
2006,anomaly,E1,Jw,12,23,7.394789788640359,,0.37266891075384023,0.37246090829536477,1.0
2007,anomaly,E1,Jw,12,23,0.3677949861951128,,-1.1200848234870302,-0.8751235326746831,4.0
2008,anomaly,E1,Jw,12,23,8.069950766623458,,0.5160942439769813,0.4923301205208707,1.0
2009,anomaly,E1,Jw,12,23,13.363268359739159,,1.6405606518497695,1.4321146024997342,1.0
2010,anomaly,E1,Jw,12,23,7.697375962417102,,0.4369476890272655,0.4261825650020356,2.0
2011,anomaly,E1,Jw,12,23,0.41982386088142626,,-1.1090322613093382,-0.8658862390143495,5.0
2012,anomaly,E1,Jw,12,23,4.836652097923351,,-0.1707596384164699,-0.08171514711982,2.0
2013,anomaly,E1,Jw,12,23,1.1031804868521593,,-0.9638659158210668,-0.7445619577016314,3.0
2014,anomaly,E1,Jw,12,23,5.046821217424888,,-0.1261131363514814,-0.044401369205646635,3.0
2015,anomaly,E1,Jw,12,23,3.85146979538201,,-0.38004320875792746,-0.25662606518993497,2.0
2016,anomaly,E1,Jw,12,23,6.854377036366932,,0.25786832007931343,0.27651512202503525,4.0
2017,anomaly,E1,Jw,12,23,4.566226445538038,,-0.2282065148951928,-0.12972697092787103,2.0
2018,anomaly,E1,Jw,12,23,3.0531371803979663,,-0.5496340545870746,-0.3983633763981974,3.0
2019,anomaly,E1,Jw,12,23,8.848116428498862,,0.6814009974725599,0.6304869570557555,1.0
2020,anomaly,E1,Jw,12,23,-1.1050185486356348,,-1.4329565368963026,-1.1366093174465093,5.0
2021,anomaly,E1,Jw,12,23,6.795369416203665,,0.24533325383495927,0.2660388101898899,3.0
2022,anomaly,E1,Jw,12,23,3.5983746581038116,,-0.43380854115276096,-0.3015610002838931,4.0
2023,anomaly,E1,Jw,12,23,12.799393126024368,,1.5207758954300274,1.332003247929481,1.0
1979,anomaly,E2,Jw,27,38,9.58534984335251,,0.8380124599781218,0.7613766138140856,1.0
1980,anomaly,E2,Jw,27,38,4.690858022217203,,-0.201730865386044,-0.10759967180643369,3.0
1981,anomaly,E2,Jw,27,38,-2.769513426852413,,-1.7865473698108625,-1.432126529358346,5.0
1982,anomaly,E2,Jw,27,38,10.580532689883706,,1.0494204590127811,0.9380630452343224,1.0
1983,anomaly,E2,Jw,27,38,5.797316332613711,,0.03331552657250502,0.08884279206906849,2.0
1984,anomaly,E2,Jw,27,38,-0.16064861311750736,,-1.2323427912793363,-0.9689442954569781,5.0
1985,anomaly,E2,Jw,27,38,4.883379840402564,,-0.1608332027153622,-0.07341902536113658,5.0
1986,anomaly,E2,Jw,27,38,2.600586319325048,,-0.645770028327292,-0.47871001516697853,1.0
1987,anomaly,E2,Jw,27,38,5.612925867444099,,-0.0058547820983606644,0.056105799673857495,1.0
1988,anomaly,E2,Jw,27,38,2.635905759338071,,-0.6382670733012844,-0.4724393425590112,4.0
1989,anomaly,E2,Jw,27,38,3.965532566285266,,-0.35581270453947456,-0.23637516956904805,3.0
1990,anomaly,E2,Jw,27,38,4.7149918812668385,,-0.19660407801380198,-0.1033149060000875,1.0
1991,anomaly,E2,Jw,27,38,11.766131783282288,,1.3012788314378567,1.1485562964371778,1.0
1992,anomaly,E2,Jw,27,38,5.282355008481078,,-0.07607838379741819,-0.0025843049690060355,2.0
1993,anomaly,E2,Jw,27,38,10.796381961792196,,1.0952736033131654,0.9763852869320164,2.0
1994,anomaly,E2,Jw,27,38,10.328689489343317,,0.9959210771832943,0.8933503810881991,1.0
1995,anomaly,E2,Jw,27,38,6.072514266459871,,0.0917761850692605,0.13770189473043679,1.0
1996,anomaly,E2,Jw,27,38,14.750281220652514,,1.9352056154191242,1.6783671917429634,1.0
1997,anomaly,E2,Jw,27,38,1.472936129525992,,-0.8853182390580318,-0.6789149208488033,5.0
1998,anomaly,E2,Jw,27,38,8.238547267819072,,0.5519094201390757,0.5222630260668436,4.0
1999,anomaly,E2,Jw,27,38,8.350059263832136,,0.5755980598977433,0.5420610528362674,3.0
2000,anomaly,E2,Jw,27,38,0.9190970094638532,,-1.0029710106743912,-0.7772444469713539,5.0
2001,anomaly,E2,Jw,27,38,5.249978371015137,,-0.0829561954136482,-0.008332507477904963,2.0
2002,anomaly,E2,Jw,27,38,2.7910206143759178,,-0.6053158209375565,-0.444899991079599,5.0
2003,anomaly,E2,Jw,27,38,4.810989025379389,,-0.17621127861958527,-0.0862714120543253,2.0
2004,anomaly,E2,Jw,27,38,5.855164864716922,,0.04560436621806334,0.09911331746632773,2.0
2005,anomaly,E2,Jw,27,38,-0.24097003231773448,,-1.249405575843933,-0.9832046949147899,5.0
2006,anomaly,E2,Jw,27,38,7.6722651523781025,,0.4316133666733504,0.4217243496787642,1.0
2007,anomaly,E2,Jw,27,38,-0.7150401442087815,,-1.350112912296081,-1.0673718975599933,5.0
2008,anomaly,E2,Jw,27,38,8.557186886955071,,0.6195984528927123,0.5788348383830221,2.0
2009,anomaly,E2,Jw,27,38,3.4981392511243374,,-0.45510168029379133,-0.3193569625262982,5.0
2010,anomaly,E2,Jw,27,38,5.774532260435269,,0.02847547619794826,0.08479766968732544,3.0
2011,anomaly,E2,Jw,27,38,7.940343640303287,,0.4885616319233422,0.46931945397254504,3.0
2012,anomaly,E2,Jw,27,38,4.127867695709264,,-0.3213276398057105,-0.20755391846725935,3.0
2013,anomaly,E2,Jw,27,38,0.12905893990592326,,-1.1707998353256726,-0.9175091306753327,5.0
2014,anomaly,E2,Jw,27,38,4.975095313125195,,-0.14134996439750658,-0.05713570653398304,2.0
2015,anomaly,E2,Jw,27,38,5.779420948212261,,0.02951398656259278,0.08566561551321582,1.0
2016,anomaly,E2,Jw,27,38,8.87561954694857,,0.6872435210439142,0.6353699068259862,1.0
2017,anomaly,E2,Jw,27,38,4.654267776678649,,-0.2095037792987538,-0.11409596535844939,1.0
2018,anomaly,E2,Jw,27,38,2.5007632556682777,,-0.6669755728347613,-0.4964327692844019,2.0
2019,anomaly,E2,Jw,27,38,18.506252411440904,,2.73309150809112,2.345208615437876,1.0
2020,anomaly,E2,Jw,27,38,4.844306497163651,,-0.16913360433354271,-0.08035617224284297,3.0
2021,anomaly,E2,Jw,27,38,0.3831801716423367,,-1.116816528337539,-0.8723920210505794,4.0
2022,anomaly,E2,Jw,27,38,-1.6484296023213485,,-1.5483940606774276,-1.2330874271775032,5.0
2023,anomaly,E2,Jw,27,38,11.504112051529232,,1.2456176357183066,1.102036873874277,1.0
1979,anomaly,M,Jw,40,48,17.382880346079574,,2.4944521049530284,2.1457632551428194,1.0
1980,anomaly,M,Jw,40,48,1.4578049969949338,,-0.8885325654129013,-0.6816013274921432,5.0
1981,anomaly,M,Jw,40,48,2.437093976325374,,-0.6805009214606735,-0.5077367199075533,4.0
1982,anomaly,M,Jw,40,48,4.4506416866859,,-0.25276033701241124,-0.15024808284146215,2.0
1983,anomaly,M,Jw,40,48,7.136719601909641,,0.3178467220702134,0.32664269457882095,2.0
1984,anomaly,M,Jw,40,48,7.538421870908547,,0.4031808626181023,0.3979615890415019,1.0
1985,anomaly,M,Jw,40,48,1.5414413914079228,,-0.8707655763103924,-0.6667523817760926,5.0
1986,anomaly,M,Jw,40,48,-0.2186346097415082,,-1.2446608326935744,-0.9792392265357762,5.0
1987,anomaly,M,Jw,40,48,9.2643374888463,,0.7698193839337434,0.7043835420813803,1.0
1988,anomaly,M,Jw,40,48,6.031335025926461,,0.08302842492319351,0.1303908633116334,1.0
1989,anomaly,M,Jw,40,48,4.864394394566282,,-0.16486630590742324,-0.0767897332520807,3.0
1990,anomaly,M,Jw,40,48,-1.0220998085062345,,-1.4153420000357317,-1.1218877852754194,5.0
1991,anomaly,M,Jw,40,48,3.688715452446134,,-0.41461732756856123,-0.28552174416161213,4.0
1992,anomaly,M,Jw,40,48,4.273143085908856,,-0.2904665978794694,-0.18176148207527634,1.0
1993,anomaly,M,Jw,40,48,2.6376362932766773,,-0.637899453704044,-0.4721321006615752,5.0
1994,anomaly,M,Jw,40,48,-0.35663333318872603,,-1.2739760827453637,-1.0037397513101174,5.0
1995,anomaly,M,Jw,40,48,19.86391701940116,,3.0215019837434007,2.58625066663699,1.0
1996,anomaly,M,Jw,40,48,7.2154369255511615,,0.33456874650866014,0.34061830022119194,4.0
1997,anomaly,M,Jw,40,48,7.791221667666408,,0.45688345543833814,0.44284408888421545,1.0
1998,anomaly,M,Jw,40,48,8.847164290192271,,0.6811987334816739,0.6303179128241387,2.0
1999,anomaly,M,Jw,40,48,-3.5171060439179116,,-1.945359451246741,-1.5648553762489743,5.0
2000,anomaly,M,Jw,40,48,5.296911055341536,,-0.07298622364679828,0.0,5.0
2001,anomaly,M,Jw,40,48,0.03860254849831473,,-1.1900156053462616,-0.9335689100944323,4.0
2002,anomaly,M,Jw,40,48,-1.9251407362767123,,-1.607176170260625,-1.2822151859237827,5.0
2003,anomaly,M,Jw,40,48,15.761265351785116,,2.1499703020930494,1.8578590097289047,1.0
2004,anomaly,M,Jw,40,48,8.952198796767059,,0.7035113516522611,0.6489659152564263,3.0
2005,anomaly,M,Jw,40,48,9.837848797971473,,0.8916511445077038,0.8062057016389694,2.0
2006,anomaly,M,Jw,40,48,0.27414952583952223,,-1.1399780516123548,-0.8917495047426371,5.0
2007,anomaly,M,Jw,40,48,0.5567342981272635,,-1.079948197324524,-0.8415789303971757,5.0
2008,anomaly,M,Jw,40,48,-1.853792650615933,,-1.5920196027242433,-1.2695479271501728,5.0
2009,anomaly,M,Jw,40,48,0.39367813022689907,,-1.1145864332087425,-0.8705281958791862,5.0
2010,anomaly,M,Jw,40,48,8.710649650718656,,0.6521987493374031,0.6060808748071684,1.0
2011,anomaly,M,Jw,40,48,7.472534006626012,,0.38918421707985834,0.38626374712776773,1.0
2012,anomaly,M,Jw,40,48,7.763970154460604,,0.4510943806993726,0.43800580953091073,1.0
2013,anomaly,M,Jw,40,48,7.358344966755258,,0.36492688937881423,0.3659904335026476,2.0
2014,anomaly,M,Jw,40,48,13.92313254825414,,1.7594933366701215,1.5315138293789905,1.0
2015,anomaly,M,Jw,40,48,2.593102088364975,,-0.6473599133389734,-0.4800387780821246,5.0
2016,anomaly,M,Jw,40,48,7.023380783930046,,0.2937700081220811,0.3065203307740157,2.0
2017,anomaly,M,Jw,40,48,3.730678207640954,,-0.4057031243740028,-0.27807160623592664,4.0
2018,anomaly,M,Jw,40,48,7.866218960919456,,0.47281522893594885,0.4561592340932047,4.0
2019,anomaly,M,Jw,40,48,7.582486391079783,,0.4125415465067906,0.40578487784560285,2.0
2020,anomaly,M,Jw,40,48,6.779525212292075,,0.2419674487902665,0.263225803657883,2.0
2021,anomaly,M,Jw,40,48,4.247284243880298,,-0.29595982565129625,-0.18635250425236768,5.0
2022,anomaly,M,Jw,40,48,8.919374431411306,,0.6965384286124097,0.643138222387164,3.0
2023,anomaly,M,Jw,40,48,10.615348967490727,,1.0568165265880927,0.9442443855449626,2.0
1979,local_background_removed,E1,Jw,12,23,-0.968133991996241,,-1.7464007206114902,-1.0956684555415113,5.0
1980,local_background_removed,E1,Jw,12,23,2.43336895036725,,-0.8407839244514548,-0.48214283500835514,3.0
1981,local_background_removed,E1,Jw,12,23,4.782657458600817,,-0.21530890116549287,-0.0584040600467467,3.0
1982,local_background_removed,E1,Jw,12,23,1.2565125668038906,,-1.1541103938628234,-0.6944112220238965,5.0
1983,local_background_removed,E1,Jw,12,23,5.445830504611994,,-0.038745582125401794,0.06121178667427938,1.0
1984,local_background_removed,E1,Jw,12,23,4.080965156127926,,-0.4021275944382126,-0.18496758581541417,2.0
1985,local_background_removed,E1,Jw,12,23,6.873971353871186,,0.34148291165703043,0.31880409677872906,3.0
1986,local_background_removed,E1,Jw,12,23,1.5592659800700444,,-1.0735052670131904,-0.6398038972942038,5.0
1987,local_background_removed,E1,Jw,12,23,2.023150746478356,,-0.9500004977801411,-0.5561334745460809,5.0
1988,local_background_removed,E1,Jw,12,23,6.149503594687798,,0.14860047641885185,0.18813258508501512,1.0
1989,local_background_removed,E1,Jw,12,23,5.656312429186619,,0.017293165867102795,0.0991761969875427,1.0
1990,local_background_removed,E1,Jw,12,23,6.889909143337258,,0.34572619178311154,0.32167877962857083,4.0
1991,local_background_removed,E1,Jw,12,23,6.408161789609619,,0.2174656838741409,0.23478650020264558,1.0
1992,local_background_removed,E1,Jw,12,23,2.6650910334096847,,-0.7790901925922646,-0.44034735895003896,3.0
1993,local_background_removed,E1,Jw,12,23,2.1652226809408814,,-0.9121752386836984,-0.5305081044586742,2.0
1994,local_background_removed,E1,Jw,12,23,3.1864172366323618,,-0.6402922041981259,-0.34631628276048093,4.0
1995,local_background_removed,E1,Jw,12,23,7.729201049313232,,0.5691794298993432,0.4730610057055457,1.0
1996,local_background_removed,E1,Jw,12,23,-0.22033213742252988,,-1.547305811338527,-0.9607881968331674,5.0
1997,local_background_removed,E1,Jw,12,23,1.245017689017186,,-1.157170792330747,-0.6964845414202161,5.0
1998,local_background_removed,E1,Jw,12,23,9.171486623674468,,0.9531738180074693,0.733204585467129,1.0
1999,local_background_removed,E1,Jw,12,23,7.207578986115071,,0.4303026716885529,0.3789765655536082,3.0
2000,local_background_removed,E1,Jw,12,23,2.8972294353005124,,-0.7172856199229823,-0.3984767918851507,2.0
2001,local_background_removed,E1,Jw,12,23,1.5143478067504168,,-1.085464290098091,-0.6479057424567989,5.0
2002,local_background_removed,E1,Jw,12,23,4.6085039648162995,,-0.26167556077262066,-0.08981594830691726,3.0
2003,local_background_removed,E1,Jw,12,23,9.96706976832862,,1.1649900271211953,0.8767031067915001,2.0
2004,local_background_removed,E1,Jw,12,23,0.8304413118471976,,-1.2675476865501725,-0.7712612602328922,2.0
2005,local_background_removed,E1,Jw,12,23,7.023638569903927,,0.3813303399763438,0.345799420065486,3.0
2006,local_background_removed,E1,Jw,12,23,4.1353323244030396,,-0.38765286912299907,-0.17516143505858342,2.0
2007,local_background_removed,E1,Jw,12,23,6.945845190762169,,0.3606186157842519,0.3317679075194011,2.0
2008,local_background_removed,E1,Jw,12,23,1.5567615734096827,,-1.074172040723068,-0.6402556145722428,4.0
2009,local_background_removed,E1,Jw,12,23,12.89099653372986,,1.9434568502747707,1.4040887988026403,1.0
2010,local_background_removed,E1,Jw,12,23,2.47684838593324,,-0.8292079511821919,-0.474300493508712,5.0
2011,local_background_removed,E1,Jw,12,23,-0.757142323496974,,-1.6902262582986638,-1.057612103235847,5.0
2012,local_background_removed,E1,Jw,12,23,6.041002490449689,,0.11971312160396302,0.1685623514458919,1.0
