day,profile_valid,profile_n_finite,profile_mean,profile_spatial_variance,profile_spatial_std,profile_amplitude,profile_weighted_l2_norm,axis_lat,centroid_lat,spread,width_proxy,NS_contrast,skewness,raw_daily_speed,region2d_valid,region2d_n_finite,region2d_mean,region2d_spatial_variance,region2d_spatial_std,region2d_amplitude,region2d_weighted_l2_norm,profile_spatial_std_qrank,profile_spatial_std_low_q10_flag,profile_spatial_variance_qrank,profile_spatial_variance_low_q10_flag,region2d_spatial_std_qrank,region2d_spatial_std_low_q10_flag,region2d_spatial_variance_qrank,region2d_spatial_variance_low_q10_flag
160,True,11,16.419613774467642,184.08362122789893,13.567741935484287,35.80743236695351,21.299937505321147,43.0,39.25696987654692,4.145782303521367,4.145782303521367,25.052766205727085,-0.21393742441129515,0.5388800670425409,True,9801,16.83615995590357,189.45100430272146,13.764120179027843,39.707720010865614,21.746431577697805,,False,,False,,False,,False
161,True,11,16.840367261318466,193.99192303486865,13.928098328015517,36.66448242481313,21.853830156998917,41.0,39.2642373358634,4.131087978534165,4.131087978534165,25.74136798892651,-0.20982849877726603,0.5614547221793443,True,9801,17.269468565750763,199.28524824402726,14.116842715140919,40.056371705441,22.305151709582272,,False,,False,,False,,False
162,True,11,17.245376991879997,199.5996443731941,14.127973824055385,37.146344777200305,22.29355673653843,41.0,39.25573307514566,4.141880376756347,4.141880376756347,26.118992330264007,-0.2036988354189285,0.4553823918748891,True,9801,17.67489298832152,203.64449618811338,14.270406307744478,40.56531824904643,22.716653326067433,,False,,False,,False,,False
163,True,11,17.69260305753601,200.43787265607614,14.157608295756601,37.151390108605675,22.659789840323075,41.0,39.22272348848722,4.172338878487076,4.172338878487076,26.196205722628182,-0.19487487594737923,0.4546530583897371,True,9801,18.113914282783995,202.95857783984397,14.246353141763823,40.590409708009275,23.045009622126216,,False,,False,,False,,False
164,True,11,18.139118535595017,202.379643043869,14.226019929828196,37.35439388178431,23.05227243228389,43.0,39.18059847044512,4.223010091144928,4.223010091144928,26.33082455920576,-0.18607918275660254,0.4611089347512747,True,9801,18.55189115986236,203.75097844921018,14.274136697160014,40.65373527910331,23.407768882501156,,False,,False,,False,,False
165,True,11,18.529399199142965,205.25449412227934,14.326705626984849,37.731226296088714,23.422064998703238,43.0,39.13556699192159,4.267431466767406,4.267431466767406,26.49709018767334,-0.1888526898912687,0.40861076978572003,True,9801,18.94412002641976,205.94992355853162,14.350955492876828,41.48848221223733,23.766144136858426,,False,,False,,False,,False
166,True,11,18.923839692596975,207.34236668546563,14.399387719117284,37.89706524623445,23.779278277453553,43.0,39.08021092212607,4.306897029567619,4.306897029567619,26.63763751624593,-0.19235514172926946,0.40566807443731245,True,9801,19.34834603698592,207.55952756057263,14.406926374510721,41.91255872348944,24.122977053579465,,False,,False,,False,,False
167,True,11,19.29525081530075,208.30634501015393,14.432821796521772,38.01937593289431,24.095913533948412,43.0,39.02803972997311,4.355605210176308,4.355605210176308,26.695922778164284,-0.18721543702736795,0.37598308518258616,True,9801,19.722476903235794,208.3359062420784,14.433845857638858,42.647638750876524,24.439967296229092,,False,,False,,False,,False
168,True,11,19.74002171152514,207.1076372730739,14.391234737612818,38.124843113268774,24.429001093875243,43.0,38.93928847523903,4.431587137372199,4.431587137372199,26.584267383117282,-0.19017254252135532,0.4543398264371206,True,9801,20.177477042416715,206.60732473848162,14.373841683366408,43.51009559695734,24.77373416616347,,False,,False,,False,,False
169,True,11,20.250597156495218,203.32257900821736,14.259122659133602,37.95311116864473,24.767100439956018,43.0,38.81035469509231,4.519648335102927,4.519648335102927,26.307207350068808,-0.2100572733820501,0.5527117440639376,True,9801,20.708135132932775,202.64331901837375,14.235284297068807,44.276085500345545,25.129070410625587,,False,,False,,False,,False
170,True,11,20.70374251872704,195.0514252836337,13.966081242912548,37.375887182172484,24.97391398170058,41.0,38.626496458733136,4.646021966062019,4.646021966062019,25.712257065612388,-0.2463511505917138,0.6079176842879939,True,9801,21.185006582200284,194.7621844852134,13.955722284611907,44.83949238602762,25.368616209266968,,False,,False,,False,,False
171,True,11,21.092785965414475,188.69353779596767,13.736576640341205,36.99359231068512,25.1713956223876,41.0,38.480566067280456,4.741559858572046,4.741559858572046,25.217779718654434,-0.27474799246866355,0.5019970511236228,True,9801,21.592879684129592,189.6469831321246,13.771237530887506,45.32876079115601,25.61053369583346,,False,,False,,False,,False
172,True,11,21.47009748008036,186.33749608442102,13.650549296069409,36.903052368281855,25.442141849470417,41.0,38.38101908600765,4.80066833303505,4.80066833303505,25.009664447240336,-0.2955753308182551,0.4187274033644924,True,9801,21.987255934622652,189.14132327798094,13.752866002327695,46.29617251928575,25.934161771928935,,False,,False,,False,,False
173,True,11,21.878894012652932,183.27155099222557,13.537782351338995,36.818615334230095,25.72853579605971,41.0,38.25766548982321,4.853503411192723,4.853503411192723,24.76145485960037,-0.3225382001155115,0.5230825640436646,True,9801,22.43188539235674,187.80020995580395,13.70402167087472,46.54210643398542,26.286682792083745,,False,,False,,False,,False
174,True,11,22.385524704721565,178.26257942354573,13.351501017621416,36.53123520651701,26.06480952796788,41.0,38.10212597190641,4.935995763009244,4.935995763009244,24.383617947125714,-0.34071967541383974,0.6087997110173909,True,9801,22.969295515082713,183.3174042711165,13.539475775343611,46.15379221150536,26.66281944450578,,False,,False,,False,,False
175,True,11,22.89367051871542,174.18260609653726,13.197825809448208,36.31605734847736,26.425418746276037,41.0,37.96454967379472,4.998471744775743,4.998471744775743,24.022613466306908,-0.36945433923315707,0.6006825470080149,True,9801,23.509472921188802,178.9050453604491,13.375539068031953,45.65565800004537,27.048111993123637,,False,,False,,False,,False
176,True,11,23.379562649278576,172.32477267565142,13.127253051406125,36.27403479798014,26.812846218691394,41.0,37.847819364250746,5.029094309415555,5.029094309415555,23.78811148392932,-0.40508246587852664,0.6223197154672381,True,9801,24.036854572524437,176.9901503632704,13.303764518483872,45.02041039503651,27.47290534515706,,False,,False,,False,,False
177,True,11,23.80685121114899,171.5814265030422,13.098909363112725,36.30477890588501,27.172552163770487,41.0,37.75912186973001,5.054220364828601,5.054220364828601,23.649056488215614,-0.4266271351951666,0.5102697313177877,True,9801,24.496555002623133,176.37495163905368,13.280623164560227,44.8408589951234,27.864962921841368,,False,,False,,False,,False
178,True,11,24.133376908903763,171.1531150611768,13.082550021351985,36.36636845553985,27.451284051723086,41.0,37.702108185012854,5.078958179232525,5.078958179232525,23.56664691153683,-0.43593123552505786,0.34798525902005417,True,9801,24.83682116172458,175.26007346539416,13.238582758943426,44.65965025993409,28.144764324557492,,False,,False,,False,,False
179,False,0,,,,,,,,,,,,,False,0,,,,,,,False,,False,,False,,False
180,False,0,,,,,,,,,,,,,False,0,,,,,,,False,,False,,False,,False
181,False,0,,,,,,,,,,,,,False,0,,,,,,,False,,False,,False,,False
182,False,0,,,,,,,,,,,,,False,0,,,,,,,False,,False,,False,,False
