bootstrap_id,comparison,metric,first_window_start,first_window_end,second_window_start,second_window_end,first_minus_second
12,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.31068494592141693
12,low_vs_pre,region2d_spatial_variance,30,34,20,29,-3.3977006933155067
12,low_vs_pre,profile_amplitude,30,34,20,29,-1.7201948988770699
12,low_vs_pre,region2d_amplitude,30,34,20,29,0.9105791182802285
12,low_vs_pre,profile_mean,30,34,20,29,-3.408758715572027
12,low_vs_pre,region2d_mean,30,34,20,29,-3.4983673233474235
12,low_vs_post,profile_spatial_std,30,34,35,39,-0.9927144105045151
12,low_vs_post,profile_spatial_variance,30,34,35,39,-11.172635396048758
12,low_vs_post,region2d_spatial_std,30,34,35,39,-0.7499748625052911
12,low_vs_post,region2d_spatial_variance,30,34,35,39,-8.487085331485488
12,low_vs_post,profile_amplitude,30,34,35,39,-3.5425754725692205
12,low_vs_post,region2d_amplitude,30,34,35,39,-3.1975308111176624
12,low_vs_post,profile_mean,30,34,35,39,0.6946965007179955
12,low_vs_post,region2d_mean,30,34,35,39,0.5832136786288729
12,low_vs_W45,profile_spatial_std,30,34,40,48,-1.9501868831578042
12,low_vs_W45,profile_spatial_variance,30,34,40,48,-23.82634931921297
12,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.7168127132530877
12,low_vs_W45,region2d_spatial_variance,30,34,40,48,-21.235814379618482
12,low_vs_W45,profile_amplitude,30,34,40,48,-6.049745420048078
12,low_vs_W45,region2d_amplitude,30,34,40,48,-5.744253293780247
12,low_vs_W45,profile_mean,30,34,40,48,2.377292680413511
12,low_vs_W45,region2d_mean,30,34,40,48,2.149864848500961
12,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.9925403763455627
12,early_core_vs_late,profile_spatial_variance,26,33,40,52,-24.778565690980237
12,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.823333111529167
12,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-22.83364165281441
12,early_core_vs_late,profile_amplitude,26,33,40,52,-6.222309835911368
12,early_core_vs_late,region2d_amplitude,26,33,40,52,-7.550228314081085
12,early_core_vs_late,profile_mean,26,33,40,52,3.797725148348853
12,early_core_vs_late,region2d_mean,26,33,40,52,3.5643819233378515
13,low_vs_pre,profile_spatial_std,30,34,20,29,-1.2547805015002496
13,low_vs_pre,profile_spatial_variance,30,34,20,29,-14.313808329985434
13,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.9522773027818907
13,low_vs_pre,region2d_spatial_variance,30,34,20,29,-10.76587457420775
13,low_vs_pre,profile_amplitude,30,34,20,29,-4.637084556596449
13,low_vs_pre,region2d_amplitude,30,34,20,29,-1.7782879481685328
13,low_vs_pre,profile_mean,30,34,20,29,-3.827794201037875
13,low_vs_pre,region2d_mean,30,34,20,29,-3.975926629301611
13,low_vs_post,profile_spatial_std,30,34,35,39,-1.0022927634856877
13,low_vs_post,profile_spatial_variance,30,34,35,39,-11.10901055918734
13,low_vs_post,region2d_spatial_std,30,34,35,39,-0.7917465625046294
13,low_vs_post,region2d_spatial_variance,30,34,35,39,-8.779712285539432
13,low_vs_post,profile_amplitude,30,34,35,39,-3.7127456622139334
13,low_vs_post,region2d_amplitude,30,34,35,39,-5.029911814253822
13,low_vs_post,profile_mean,30,34,35,39,0.9562172184819104
13,low_vs_post,region2d_mean,30,34,35,39,0.8490757265732825
13,low_vs_W45,profile_spatial_std,30,34,40,48,-2.4246568622633706
13,low_vs_W45,profile_spatial_variance,30,34,40,48,-30.309808933595356
13,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.0226828540267983
13,low_vs_W45,region2d_spatial_variance,30,34,40,48,-25.008521225248195
13,low_vs_W45,profile_amplitude,30,34,40,48,-7.89111956735643
13,low_vs_W45,region2d_amplitude,30,34,40,48,-7.6702268634255155
13,low_vs_W45,profile_mean,30,34,40,48,2.204105802794434
13,low_vs_W45,region2d_mean,30,34,40,48,1.9252371434259956
13,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.1799251553484895
13,early_core_vs_late,profile_spatial_variance,26,33,40,52,-28.00586372120539
13,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.8471363029425083
13,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-23.38602750605614
13,early_core_vs_late,profile_amplitude,26,33,40,52,-6.711226939033136
13,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.226345879326114
13,early_core_vs_late,profile_mean,26,33,40,52,3.647888193792731
13,early_core_vs_late,region2d_mean,26,33,40,52,3.3750864687231648
14,low_vs_pre,profile_spatial_std,30,34,20,29,-1.3685940122644258
14,low_vs_pre,profile_spatial_variance,30,34,20,29,-17.260829898587435
14,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.4092089784301436
14,low_vs_pre,region2d_spatial_variance,30,34,20,29,-17.21528511962509
14,low_vs_pre,profile_amplitude,30,34,20,29,-5.40357692894759
14,low_vs_pre,region2d_amplitude,30,34,20,29,-4.72248099118379
14,low_vs_pre,profile_mean,30,34,20,29,-3.637851794083865
14,low_vs_pre,region2d_mean,30,34,20,29,-3.7532091395028004
14,low_vs_post,profile_spatial_std,30,34,35,39,-0.938270017378108
14,low_vs_post,profile_spatial_variance,30,34,35,39,-11.558786984779399
14,low_vs_post,region2d_spatial_std,30,34,35,39,-0.7738347996191735
14,low_vs_post,region2d_spatial_variance,30,34,35,39,-9.125116510914747
14,low_vs_post,profile_amplitude,30,34,35,39,-2.654066791237099
14,low_vs_post,region2d_amplitude,30,34,35,39,-4.485411393473186
14,low_vs_post,profile_mean,30,34,35,39,0.8886714769337374
14,low_vs_post,region2d_mean,30,34,35,39,0.7573256323077118
14,low_vs_W45,profile_spatial_std,30,34,40,48,-2.417320224763891
14,low_vs_W45,profile_spatial_variance,30,34,40,48,-32.82666979895835
14,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.424939072420681
14,low_vs_W45,region2d_spatial_variance,30,34,40,48,-31.98942239623025
14,low_vs_W45,profile_amplitude,30,34,40,48,-7.31461567371327
14,low_vs_W45,region2d_amplitude,30,34,40,48,-10.87599557518142
14,low_vs_W45,profile_mean,30,34,40,48,1.4841053043849755
14,low_vs_W45,region2d_mean,30,34,40,48,1.1862524617769594
14,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.807095582806384
14,early_core_vs_late,profile_spatial_variance,26,33,40,52,-24.977493471667756
14,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.7180706748079801
14,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-23.144311203114583
14,early_core_vs_late,profile_amplitude,26,33,40,52,-4.787127977707641
14,early_core_vs_late,region2d_amplitude,26,33,40,52,-9.408352089801085
14,early_core_vs_late,profile_mean,26,33,40,52,3.246615670611785
14,early_core_vs_late,region2d_mean,26,33,40,52,2.9809344958237105
15,low_vs_pre,profile_spatial_std,30,34,20,29,-0.8095000661124585
15,low_vs_pre,profile_spatial_variance,30,34,20,29,-9.88160991287537
15,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.4591661107305738
15,low_vs_pre,region2d_spatial_variance,30,34,20,29,-5.641971338437859
15,low_vs_pre,profile_amplitude,30,34,20,29,-4.098743719504974
15,low_vs_pre,region2d_amplitude,30,34,20,29,-0.14388187759038473
15,low_vs_pre,profile_mean,30,34,20,29,-2.7925954535894277
15,low_vs_pre,region2d_mean,30,34,20,29,-2.836553641019435
15,low_vs_post,profile_spatial_std,30,34,35,39,-1.0126166723115935
15,low_vs_post,profile_spatial_variance,30,34,35,39,-11.725731910935131
15,low_vs_post,region2d_spatial_std,30,34,35,39,-0.8430552868456029
15,low_vs_post,region2d_spatial_variance,30,34,35,39,-9.861507601986485
15,low_vs_post,profile_amplitude,30,34,35,39,-4.08041722595032
15,low_vs_post,region2d_amplitude,30,34,35,39,-5.824374589983975
15,low_vs_post,profile_mean,30,34,35,39,0.1756064101197623
15,low_vs_post,region2d_mean,30,34,35,39,0.06782391227197593
15,low_vs_W45,profile_spatial_std,30,34,40,48,-2.8611736539259267
15,low_vs_W45,profile_spatial_variance,30,34,40,48,-38.378789219957504
15,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.495938263150699
15,low_vs_W45,region2d_spatial_variance,30,34,40,48,-33.571677369033594
15,low_vs_W45,profile_amplitude,30,34,40,48,-9.669050508326166
15,low_vs_W45,region2d_amplitude,30,34,40,48,-10.572212723261323
15,low_vs_W45,profile_mean,30,34,40,48,1.1249825236071374
15,low_vs_W45,region2d_mean,30,34,40,48,0.7928448976752165
15,early_core_vs_late,profile_spatial_std,26,33,40,52,-3.173756879408513
15,early_core_vs_late,profile_spatial_variance,26,33,40,52,-42.840156552264894
15,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.900481445019472
15,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-39.01272844122077
15,early_core_vs_late,profile_amplitude,26,33,40,52,-9.920047689092637
15,early_core_vs_late,region2d_amplitude,26,33,40,52,-13.117467119055384
15,early_core_vs_late,profile_mean,26,33,40,52,1.9674166479461306
15,early_core_vs_late,region2d_mean,26,33,40,52,1.5817315066763413
16,low_vs_pre,profile_spatial_std,30,34,20,29,-0.4729156785704385
16,low_vs_pre,profile_spatial_variance,30,34,20,29,-5.592214332568172
16,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.4124591604805694
16,low_vs_pre,region2d_spatial_variance,30,34,20,29,-4.789210671637235
16,low_vs_pre,profile_amplitude,30,34,20,29,-3.1366587859501287
16,low_vs_pre,region2d_amplitude,30,34,20,29,-0.9587279144904493
16,low_vs_pre,profile_mean,30,34,20,29,-2.3067303074124297
16,low_vs_pre,region2d_mean,30,34,20,29,-2.283784389485646
16,low_vs_post,profile_spatial_std,30,34,35,39,-0.9416485323171084
16,low_vs_post,profile_spatial_variance,30,34,35,39,-11.316953262508758
16,low_vs_post,region2d_spatial_std,30,34,35,39,-0.5976377829625701
16,low_vs_post,region2d_spatial_variance,30,34,35,39,-6.953538556374276
16,low_vs_post,profile_amplitude,30,34,35,39,-3.060918323223145
16,low_vs_post,region2d_amplitude,30,34,35,39,-4.307315121120141
16,low_vs_post,profile_mean,30,34,35,39,0.6571908768741679
16,low_vs_post,region2d_mean,30,34,35,39,0.5390582017614918
16,low_vs_W45,profile_spatial_std,30,34,40,48,-2.358337133220645
16,low_vs_W45,profile_spatial_variance,30,34,40,48,-31.57917309484871
16,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.087515814297027
16,low_vs_W45,region2d_spatial_variance,30,34,40,48,-27.38525779544007
16,low_vs_W45,profile_amplitude,30,34,40,48,-7.530294721812012
16,low_vs_W45,region2d_amplitude,30,34,40,48,-8.600362710601189
16,low_vs_W45,profile_mean,30,34,40,48,1.8658429799059952
16,low_vs_W45,region2d_mean,30,34,40,48,1.5873301802882267
16,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.405707095336483
16,early_core_vs_late,profile_spatial_variance,26,33,40,52,-32.06556737014414
16,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.0637546679125887
16,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-26.957711513284025
16,early_core_vs_late,profile_amplitude,26,33,40,52,-6.766309027227663
16,early_core_vs_late,region2d_amplitude,26,33,40,52,-9.249588782142002
16,early_core_vs_late,profile_mean,26,33,40,52,2.8881920194917363
16,early_core_vs_late,region2d_mean,26,33,40,52,2.570131442018827
17,low_vs_pre,profile_spatial_std,30,34,20,29,-0.5576741804557059
17,low_vs_pre,profile_spatial_variance,30,34,20,29,-6.198290876146281
17,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.5174841932455863
17,low_vs_pre,region2d_spatial_variance,30,34,20,29,-5.713800049099241
17,low_vs_pre,profile_amplitude,30,34,20,29,-2.2601159863914564
17,low_vs_pre,region2d_amplitude,30,34,20,29,-0.22752276791467452
17,low_vs_pre,profile_mean,30,34,20,29,-3.2274718942032052
17,low_vs_pre,region2d_mean,30,34,20,29,-3.2898221517410065
17,low_vs_post,profile_spatial_std,30,34,35,39,-0.8073815174332717
17,low_vs_post,profile_spatial_variance,30,34,35,39,-9.248232170552065
17,low_vs_post,region2d_spatial_std,30,34,35,39,-0.6887673825746505
17,low_vs_post,region2d_spatial_variance,30,34,35,39,-7.801103341375423
17,low_vs_post,profile_amplitude,30,34,35,39,-3.3393870191870523
17,low_vs_post,region2d_amplitude,30,34,35,39,-4.373331084950486
17,low_vs_post,profile_mean,30,34,35,39,0.8355221885274453
17,low_vs_post,region2d_mean,30,34,35,39,0.7667088213664215
17,low_vs_W45,profile_spatial_std,30,34,40,48,-1.8969922972253332
17,low_vs_W45,profile_spatial_variance,30,34,40,48,-23.62256864914891
17,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.9526410532545402
17,low_vs_W45,region2d_spatial_variance,30,34,40,48,-24.423259321832973
17,low_vs_W45,profile_amplitude,30,34,40,48,-6.147182878696389
17,low_vs_W45,region2d_amplitude,30,34,40,48,-8.89990543733736
17,low_vs_W45,profile_mean,30,34,40,48,1.6773896024141557
17,low_vs_W45,region2d_mean,30,34,40,48,1.447778721947131
17,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.7214071236137567
17,early_core_vs_late,profile_spatial_variance,26,33,40,52,-21.69745649076522
17,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.6663533385610982
17,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-21.038539323971623
17,early_core_vs_late,profile_amplitude,26,33,40,52,-5.30428987035819
17,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.413665410816488
17,early_core_vs_late,profile_mean,26,33,40,52,3.202018966039546
17,early_core_vs_late,region2d_mean,26,33,40,52,2.988373854412181
18,low_vs_pre,profile_spatial_std,30,34,20,29,-0.927499529564253
18,low_vs_pre,profile_spatial_variance,30,34,20,29,-11.158283662781542
18,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.9179399100304506
18,low_vs_pre,region2d_spatial_variance,30,34,20,29,-10.967044499857685
18,low_vs_pre,profile_amplitude,30,34,20,29,-3.177680607729531
18,low_vs_pre,region2d_amplitude,30,34,20,29,-2.258272540189875
18,low_vs_pre,profile_mean,30,34,20,29,-3.2552586329644626
18,low_vs_pre,region2d_mean,30,34,20,29,-3.379452674495738
18,low_vs_post,profile_spatial_std,30,34,35,39,-0.8879340615092719
18,low_vs_post,profile_spatial_variance,30,34,35,39,-10.655229702959339
18,low_vs_post,region2d_spatial_std,30,34,35,39,-0.7299265804289714
18,low_vs_post,region2d_spatial_variance,30,34,35,39,-8.560011369427208
18,low_vs_post,profile_amplitude,30,34,35,39,-3.2397557018292353
18,low_vs_post,region2d_amplitude,30,34,35,39,-3.642987944952395
18,low_vs_post,profile_mean,30,34,35,39,0.2630337155626279
18,low_vs_post,region2d_mean,30,34,35,39,0.12415899928594598
18,low_vs_W45,profile_spatial_std,30,34,40,48,-1.7658762448895224
18,low_vs_W45,profile_spatial_variance,30,34,40,48,-22.595615473530096
18,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.8273946802879646
18,low_vs_W45,region2d_spatial_variance,30,34,40,48,-23.280396379301905
18,low_vs_W45,profile_amplitude,30,34,40,48,-5.621534280985205
18,low_vs_W45,region2d_amplitude,30,34,40,48,-8.159988932974983
18,low_vs_W45,profile_mean,30,34,40,48,1.529122149843957
18,low_vs_W45,region2d_mean,30,34,40,48,1.288675263262121
18,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.2173182275597831
18,early_core_vs_late,profile_spatial_variance,26,33,40,52,-15.734609356866052
18,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.1954308577502095
18,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-15.42011379601555
18,early_core_vs_late,profile_amplitude,26,33,40,52,-3.740141783643164
18,early_core_vs_late,region2d_amplitude,26,33,40,52,-6.9916314503638795
18,early_core_vs_late,profile_mean,26,33,40,52,3.4828303919700154
18,early_core_vs_late,region2d_mean,26,33,40,52,3.3005068125113226
19,low_vs_pre,profile_spatial_std,30,34,20,29,-0.9170538435103577
19,low_vs_pre,profile_spatial_variance,30,34,20,29,-10.914710908113616
19,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.9211195967762462
19,low_vs_pre,region2d_spatial_variance,30,34,20,29,-10.82021368074917
19,low_vs_pre,profile_amplitude,30,34,20,29,-3.8016437771760714
19,low_vs_pre,region2d_amplitude,30,34,20,29,-2.347749242697507
19,low_vs_pre,profile_mean,30,34,20,29,-2.8341738962337644
19,low_vs_pre,region2d_mean,30,34,20,29,-2.9124756746128355
19,low_vs_post,profile_spatial_std,30,34,35,39,-0.9633401259637804
19,low_vs_post,profile_spatial_variance,30,34,35,39,-11.575878638976551
19,low_vs_post,region2d_spatial_std,30,34,35,39,-0.774976101291613
19,low_vs_post,region2d_spatial_variance,30,34,35,39,-9.029289494083727
19,low_vs_post,profile_amplitude,30,34,35,39,-2.8348496848672156
19,low_vs_post,region2d_amplitude,30,34,35,39,-4.515101166289803
19,low_vs_post,profile_mean,30,34,35,39,0.4278719152611501
19,low_vs_post,region2d_mean,30,34,35,39,0.2632758115691658
19,low_vs_W45,profile_spatial_std,30,34,40,48,-2.211349086712292
19,low_vs_W45,profile_spatial_variance,30,34,40,48,-29.070663079559107
19,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.137105924172329
19,low_vs_W45,region2d_spatial_variance,30,34,40,48,-27.619398062409907
19,low_vs_W45,profile_amplitude,30,34,40,48,-6.32173324428085
19,low_vs_W45,region2d_amplitude,30,34,40,48,-9.42846344804051
19,low_vs_W45,profile_mean,30,34,40,48,1.5973248411833652
19,low_vs_W45,region2d_mean,30,34,40,48,1.2983118448495645
19,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.7313381587333616
19,early_core_vs_late,profile_spatial_variance,26,33,40,52,-23.10958209289199
19,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.6642571814760867
19,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-21.980910672397336
19,early_core_vs_late,profile_amplitude,26,33,40,52,-4.390362904344681
19,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.930407352763751
19,early_core_vs_late,profile_mean,26,33,40,52,3.1038851376303462
19,early_core_vs_late,region2d_mean,26,33,40,52,2.824659500280525
20,low_vs_pre,profile_spatial_std,30,34,20,29,-1.0426060673307163
20,low_vs_pre,profile_spatial_variance,30,34,20,29,-11.75366848975306
20,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.7121298325087313
20,low_vs_pre,region2d_spatial_variance,30,34,20,29,-7.984648246387021
20,low_vs_pre,profile_amplitude,30,34,20,29,-2.6166877546656586
20,low_vs_pre,region2d_amplitude,30,34,20,29,0.11531404176013638
20,low_vs_pre,profile_mean,30,34,20,29,-3.3973575442609842
20,low_vs_pre,region2d_mean,30,34,20,29,-3.5340312137169363
20,low_vs_post,profile_spatial_std,30,34,35,39,-0.9256155579994285
20,low_vs_post,profile_spatial_variance,30,34,35,39,-10.227975836751021
20,low_vs_post,region2d_spatial_std,30,34,35,39,-0.9590799311768823
20,low_vs_post,region2d_spatial_variance,30,34,35,39,-10.89145146437389
20,low_vs_post,profile_amplitude,30,34,35,39,-3.0641902073919383
20,low_vs_post,region2d_amplitude,30,34,35,39,-4.908219305777717
20,low_vs_post,profile_mean,30,34,35,39,0.7719371361609078
20,low_vs_post,region2d_mean,30,34,35,39,0.648760806524713
20,low_vs_W45,profile_spatial_std,30,34,40,48,-1.9883427159555112
20,low_vs_W45,profile_spatial_variance,30,34,40,48,-24.37815314903893
20,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.7606027422390609
20,low_vs_W45,region2d_spatial_variance,30,34,40,48,-21.724800825319566
20,low_vs_W45,profile_amplitude,30,34,40,48,-6.305735656077026
20,low_vs_W45,region2d_amplitude,30,34,40,48,-6.762316509643711
20,low_vs_W45,profile_mean,30,34,40,48,2.4016262692454617
20,low_vs_W45,region2d_mean,30,34,40,48,2.1500540857372172
20,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.116452777724861
20,early_core_vs_late,profile_spatial_variance,26,33,40,52,-27.698849411406407
20,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.9659086113980315
20,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-25.689642593090507
20,early_core_vs_late,profile_amplitude,26,33,40,52,-7.202544061524577
20,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.650732846622926
20,early_core_vs_late,profile_mean,26,33,40,52,3.784335407876892
20,early_core_vs_late,region2d_mean,26,33,40,52,3.520378701245285
21,low_vs_pre,profile_spatial_std,30,34,20,29,-2.260408687922645
21,low_vs_pre,profile_spatial_variance,30,34,20,29,-27.794659452198054
