window_id,target_name,target_pair,target_set,was_in_original_v9_1_f,pair_name,object_A,object_B,dominant_order_high,median_delta_high,prob_A_earlier_high,prob_B_earlier_high,prob_same_or_near_high,dominant_order_low,median_delta_low,prob_A_earlier_low,prob_B_earlier_low,prob_same_or_near_low,median_delta_shift_high_minus_low,dominant_order_changed_flag,permutation_level,signflip_level,mode_stability_status,extreme_year_dominated_flag
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,P-V,P,V,B_earlier,-1.0,0.2994011976047904,0.5988023952095808,0.10179640718562874,A_earlier,4.0,0.8498498498498499,0.10810810810810811,0.042042042042042045,-5.0,True,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,V-H,V,H,A_earlier,2.0,0.8143712574850299,0.05389221556886228,0.1317365269461078,B_earlier,-1.0,0.14414414414414414,0.6456456456456456,0.21021021021021022,3.0,True,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,V-Je,V,Je,B_earlier,-1.0,0.27927927927927926,0.5555555555555556,0.16516516516516516,B_earlier,-6.0,0.036036036036036036,0.9519519519519519,0.012012012012012012,5.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_H_delta_peak,V-H,added_all_pair,False,V-Jw,V,Jw,B_earlier,-5.0,0.09281437125748503,0.8652694610778443,0.041916167664670656,B_earlier,-8.0,0.02702702702702703,0.96996996996997,0.003003003003003003,3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,H-Je,H,Je,B_earlier,-2.0,0.07207207207207207,0.8318318318318318,0.0960960960960961,B_earlier,-6.0,0.006006006006006006,0.990990990990991,0.003003003003003003,4.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,H-Jw,H,Jw,B_earlier,-7.0,0.017964071856287425,0.9580838323353293,0.023952095808383235,B_earlier,-7.0,0.03303303303303303,0.960960960960961,0.006006006006006006,0.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,Je-Jw,Je,Jw,B_earlier,-4.0,0.10510510510510511,0.8348348348348348,0.06006006006006006,B_earlier,-1.0,0.3033033033033033,0.5945945945945946,0.1021021021021021,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,P-H,P,H,A_earlier,1.0,0.5299401197604791,0.2844311377245509,0.18562874251497005,A_earlier,4.0,0.8558558558558559,0.1111111111111111,0.03303303303303303,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,P-Je,P,Je,B_earlier,-1.0,0.19519519519519518,0.6396396396396397,0.16516516516516516,B_earlier,-2.0,0.2042042042042042,0.6996996996996997,0.0960960960960961,1.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,P-Jw,P,Jw,B_earlier,-6.0,0.03293413173652695,0.9221556886227545,0.04491017964071856,B_earlier,-3.0,0.13513513513513514,0.7987987987987988,0.06606606606606606,-3.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,P-V,P,V,B_earlier,-1.0,0.27245508982035926,0.5958083832335329,0.1317365269461078,A_earlier,4.0,0.8498498498498499,0.12012012012012012,0.03003003003003003,-5.0,True,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,V-H,V,H,A_earlier,2.0,0.7485029940119761,0.10179640718562874,0.1497005988023952,B_earlier,-1.0,0.25225225225225223,0.5435435435435435,0.2042042042042042,3.0,True,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,V-Je,V,Je,B_earlier,0.0,0.32732732732732733,0.46546546546546547,0.2072072072072072,B_earlier,-7.0,0.012012012012012012,0.987987987987988,0.0,7.0,False,strict_99,direction_specific_99,stable,False
W113,W113_V_vs_Je_delta_peak,V-Je,original_priority,True,V-Jw,V,Jw,B_earlier,-5.0,0.08083832335329341,0.8622754491017964,0.05688622754491018,B_earlier,-8.0,0.03003003003003003,0.963963963963964,0.006006006006006006,3.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,H-Je,H,Je,A_earlier,6.5,0.9550898203592815,0.03592814371257485,0.008982035928143712,A_earlier,4.0,0.5675675675675675,0.3963963963963964,0.036036036036036036,2.5,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,H-Jw,H,Jw,A_earlier,1.0,0.5331325301204819,0.4126506024096386,0.05421686746987952,B_earlier,-5.0,0.2822822822822823,0.6936936936936937,0.024024024024024024,6.0,True,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-6.0,0.18674698795180722,0.7590361445783133,0.05421686746987952,B_earlier,-8.0,0.2132132132132132,0.7657657657657657,0.021021021021021023,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,P-H,P,H,B_earlier,-2.0,0.2964071856287425,0.5958083832335329,0.10778443113772455,B_earlier,-1.0,0.4144144144144144,0.5465465465465466,0.03903903903903904,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,P-Je,P,Je,A_earlier,5.0,0.8772455089820359,0.10778443113772455,0.014970059880239521,A_earlier,3.0,0.7867867867867868,0.16216216216216217,0.05105105105105105,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,P-Jw,P,Jw,B_earlier,-1.0,0.4066265060240964,0.5271084337349398,0.06626506024096386,B_earlier,-6.0,0.2672672672672673,0.7027027027027027,0.03003003003003003,5.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,P-V,P,V,A_earlier,2.0,0.6586826347305389,0.27245508982035926,0.0688622754491018,A_earlier,3.0,0.8012048192771084,0.16265060240963855,0.03614457831325301,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,V-H,V,H,B_earlier,-5.0,0.2215568862275449,0.7485029940119761,0.029940119760479042,B_earlier,-3.5,0.40963855421686746,0.5662650602409639,0.024096385542168676,-1.5,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,V-Je,V,Je,A_earlier,2.0,0.7335329341317365,0.12874251497005987,0.1377245508982036,B_earlier,0.0,0.35542168674698793,0.48493975903614456,0.15963855421686746,2.0,True,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Je_delta_peak,H-Je,added_all_pair,False,V-Jw,V,Jw,B_earlier,-3.0,0.3463855421686747,0.6265060240963856,0.02710843373493976,B_earlier,-8.0,0.22289156626506024,0.7530120481927711,0.024096385542168676,5.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,H-Je,H,Je,A_earlier,6.0,0.9161676646706587,0.0688622754491018,0.014970059880239521,A_earlier,6.0,0.6606606606606606,0.3063063063063063,0.03303303303303303,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,H-Jw,H,Jw,A_earlier,3.0,0.6726726726726727,0.2732732732732733,0.05405405405405406,B_earlier,-5.0,0.1927710843373494,0.7921686746987951,0.015060240963855422,8.0,True,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,Je-Jw,Je,Jw,B_earlier,-3.0,0.35735735735735735,0.5945945945945946,0.04804804804804805,B_earlier,-11.0,0.09939759036144578,0.8855421686746988,0.015060240963855422,8.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,P-H,P,H,B_earlier,-2.0,0.25149700598802394,0.655688622754491,0.09281437125748503,B_earlier,-1.0,0.3813813813813814,0.5675675675675675,0.05105105105105105,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,P-Je,P,Je,A_earlier,4.0,0.8712574850299402,0.09580838323353294,0.03293413173652695,A_earlier,4.0,0.8228228228228228,0.15615615615615616,0.021021021021021023,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,P-Jw,P,Jw,A_earlier,1.0,0.5015015015015015,0.43243243243243246,0.06606606606606606,B_earlier,-7.0,0.18674698795180722,0.7831325301204819,0.030120481927710843,8.0,True,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,P-V,P,V,A_earlier,3.0,0.7544910179640718,0.18562874251497005,0.059880239520958084,A_earlier,3.0,0.7168674698795181,0.22289156626506024,0.060240963855421686,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,V-H,V,H,B_earlier,-6.0,0.17065868263473055,0.7994011976047904,0.029940119760479042,B_earlier,-4.0,0.3825301204819277,0.5753012048192772,0.04216867469879518,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,V-Je,V,Je,A_earlier,1.0,0.5329341317365269,0.30538922155688625,0.16167664670658682,A_earlier,1.0,0.536144578313253,0.32831325301204817,0.1355421686746988,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_H_vs_Jw_delta_peak,H-Jw,original_priority,True,V-Jw,V,Jw,B_earlier,-1.0,0.44144144144144143,0.5195195195195195,0.03903903903903904,B_earlier,-9.0,0.13897280966767372,0.8398791540785498,0.021148036253776436,8.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,H-Je,H,Je,A_earlier,6.0,0.844311377245509,0.1317365269461078,0.023952095808383235,A_earlier,6.0,0.7597597597597597,0.2072072072072072,0.03303303303303303,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,H-Jw,H,Jw,A_earlier,3.0,0.625748502994012,0.32335329341317365,0.05089820359281437,B_earlier,-4.0,0.2326283987915408,0.7401812688821753,0.027190332326283987,7.0,True,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-3.0,0.38622754491017963,0.5688622754491018,0.04491017964071856,B_earlier,-10.0,0.09667673716012085,0.8851963746223565,0.01812688821752266,7.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,P-H,P,H,B_earlier,-2.0,0.23652694610778444,0.6796407185628742,0.08383233532934131,B_earlier,-2.0,0.3483483483483483,0.5945945945945946,0.057057057057057055,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,P-Je,P,Je,A_earlier,3.0,0.8293413173652695,0.12574850299401197,0.04491017964071856,A_earlier,4.0,0.8228228228228228,0.15615615615615616,0.021021021021021023,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,P-Jw,P,Jw,A_earlier,0.0,0.48502994011976047,0.47005988023952094,0.04491017964071856,B_earlier,-6.0,0.21450151057401812,0.7552870090634441,0.030211480362537766,6.0,True,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,P-V,P,V,A_earlier,3.0,0.8053892215568862,0.1407185628742515,0.05389221556886228,A_earlier,2.0,0.6546546546546547,0.2732732732732733,0.07207207207207207,1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,V-H,V,H,B_earlier,-6.0,0.17964071856287425,0.7934131736526946,0.02694610778443114,B_earlier,-4.0,0.33633633633633636,0.6186186186186187,0.04504504504504504,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,V-Je,V,Je,A_earlier,0.0,0.437125748502994,0.39520958083832336,0.16766467065868262,A_earlier,1.0,0.6576576576576577,0.2132132132132132,0.12912912912912913,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Je_vs_Jw_delta_peak,Je-Jw,added_all_pair,False,V-Jw,V,Jw,B_earlier,-2.0,0.4251497005988024,0.5449101796407185,0.029940119760479042,B_earlier,-8.0,0.1782477341389728,0.8006042296072508,0.021148036253776436,6.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,H-Je,H,Je,A_earlier,6.0,0.6646706586826348,0.31137724550898205,0.023952095808383235,A_earlier,6.0,0.918918918918919,0.06306306306306306,0.018018018018018018,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,H-Jw,H,Jw,B_earlier,-4.0,0.24251497005988024,0.7125748502994012,0.04491017964071856,A_earlier,2.0,0.5921450151057401,0.37462235649546827,0.03323262839879154,-6.0,True,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,Je-Jw,Je,Jw,B_earlier,-10.0,0.1377245508982036,0.844311377245509,0.017964071856287425,B_earlier,-5.0,0.27794561933534745,0.6676737160120846,0.054380664652567974,-5.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,P-H,P,H,B_earlier,-3.0,0.3263473053892216,0.6437125748502994,0.029940119760479042,B_earlier,-1.0,0.35435435435435436,0.5375375375375375,0.10810810810810811,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,P-Je,P,Je,A_earlier,3.0,0.7754491017964071,0.18263473053892215,0.041916167664670656,A_earlier,5.0,0.8978978978978979,0.06906906906906907,0.03303303303303303,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,P-Jw,P,Jw,B_earlier,-7.0,0.20958083832335328,0.7724550898203593,0.017964071856287425,A_earlier,0.0,0.49244712990936557,0.4350453172205438,0.07250755287009064,-7.0,True,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,P-V,P,V,A_earlier,3.0,0.7867867867867868,0.16816816816816818,0.04504504504504504,A_earlier,2.0,0.6426426426426426,0.2732732732732733,0.08408408408408409,1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,V-H,V,H,B_earlier,-6.0,0.32432432432432434,0.6606606606606606,0.015015015015015015,B_earlier,-4.0,0.2822822822822823,0.6636636636636637,0.05405405405405406,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,V-Je,V,Je,B_earlier,0.0,0.3963963963963964,0.43243243243243246,0.17117117117117117,A_earlier,2.0,0.7237237237237237,0.17117117117117117,0.10510510510510511,-2.0,True,strict_99,direction_specific_99,stable,False
W160,W160_Jw_vs_V_delta_peak,Jw-V,original_priority,True,V-Jw,V,Jw,B_earlier,-9.0,0.15615615615615616,0.8258258258258259,0.018018018018018018,B_earlier,-2.0,0.4199395770392749,0.540785498489426,0.03927492447129909,-7.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,H-Je,H,Je,A_earlier,5.0,0.7275449101796407,0.23652694610778444,0.03592814371257485,A_earlier,6.0,0.8798798798798799,0.11711711711711711,0.003003003003003003,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,H-Jw,H,Jw,B_earlier,-3.0,0.3532934131736527,0.6017964071856288,0.04491017964071856,A_earlier,0.5,0.5,0.4307228915662651,0.06927710843373494,-3.5,True,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-8.0,0.18862275449101795,0.781437125748503,0.029940119760479042,B_earlier,-6.0,0.2620481927710843,0.7168674698795181,0.02108433734939759,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,P-H,P,H,B_earlier,0.0,0.4431137724550898,0.46407185628742514,0.09281437125748503,B_earlier,-3.0,0.18018018018018017,0.7627627627627628,0.057057057057057055,3.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,P-Je,P,Je,A_earlier,5.0,0.9191616766467066,0.05389221556886228,0.02694610778443114,A_earlier,3.0,0.7417417417417418,0.21921921921921922,0.03903903903903904,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,P-Jw,P,Jw,B_earlier,-3.0,0.3652694610778443,0.5808383233532934,0.05389221556886228,B_earlier,-3.0,0.3192771084337349,0.641566265060241,0.0391566265060241,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,P-V,P,V,A_earlier,3.0,0.6766467065868264,0.24550898203592814,0.07784431137724551,A_earlier,3.0,0.7771084337349398,0.1927710843373494,0.030120481927710843,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,V-H,V,H,B_earlier,-1.0,0.44011976047904194,0.5119760479041916,0.04790419161676647,B_earlier,-6.0,0.11746987951807229,0.8704819277108434,0.012048192771084338,5.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,V-Je,V,Je,A_earlier,2.0,0.6826347305389222,0.19760479041916168,0.11976047904191617,B_earlier,0.0,0.3795180722891566,0.4126506024096386,0.20783132530120482,2.0,True,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_H_delta_peak,P-H,added_all_pair,False,V-Jw,V,Jw,B_earlier,-4.5,0.2904191616766467,0.6736526946107785,0.03592814371257485,B_earlier,-6.0,0.27794561933534745,0.6978851963746223,0.02416918429003021,1.5,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,H-Je,H,Je,A_earlier,6.0,0.9041916167664671,0.0718562874251497,0.023952095808383235,A_earlier,6.0,0.7177177177177178,0.26426426426426425,0.018018018018018018,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,H-Jw,H,Jw,B_earlier,-1.0,0.4457831325301205,0.5180722891566265,0.03614457831325301,B_earlier,-1.0,0.4084084084084084,0.5315315315315315,0.06006006006006006,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-7.0,0.16265060240963855,0.7891566265060241,0.04819277108433735,B_earlier,-6.0,0.2702702702702703,0.7117117117117117,0.018018018018018018,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,P-H,P,H,B_earlier,-1.0,0.38023952095808383,0.5029940119760479,0.11676646706586827,B_earlier,-3.0,0.25825825825825827,0.7147147147147147,0.02702702702702703,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,P-Je,P,Je,A_earlier,6.0,0.9401197604790419,0.04491017964071856,0.014970059880239521,A_earlier,2.0,0.6966966966966966,0.24324324324324326,0.06006006006006006,4.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,P-Jw,P,Jw,B_earlier,-1.0,0.4006024096385542,0.5271084337349398,0.07228915662650602,B_earlier,-5.0,0.27627627627627627,0.6876876876876877,0.036036036036036036,4.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,P-V,P,V,A_earlier,2.0,0.625748502994012,0.2904191616766467,0.08383233532934131,A_earlier,3.0,0.786144578313253,0.18373493975903615,0.030120481927710843,-1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,V-H,V,H,B_earlier,-2.0,0.3413173652694611,0.5988023952095808,0.059880239520958084,B_earlier,-6.0,0.2560240963855422,0.7349397590361446,0.009036144578313253,4.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,V-Je,V,Je,A_earlier,3.5,0.8532934131736527,0.0748502994011976,0.0718562874251497,B_earlier,-1.0,0.2469879518072289,0.5813253012048193,0.1716867469879518,4.5,True,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Je_delta_peak,P-Je,added_all_pair,False,V-Jw,V,Jw,B_earlier,-3.0,0.33433734939759036,0.6325301204819277,0.03313253012048193,B_earlier,-7.0,0.25,0.7228915662650602,0.02710843373493976,4.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,H-Je,H,Je,A_earlier,6.0,0.9041916167664671,0.07784431137724551,0.017964071856287425,A_earlier,6.0,0.6846846846846847,0.2852852852852853,0.03003003003003003,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,H-Jw,H,Jw,A_earlier,2.5,0.6377245508982036,0.32335329341317365,0.038922155688622756,B_earlier,-5.0,0.20180722891566266,0.7650602409638554,0.03313253012048193,7.5,True,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,Je-Jw,Je,Jw,B_earlier,-4.0,0.3383233532934132,0.6107784431137725,0.05089820359281437,B_earlier,-10.0,0.09337349397590361,0.891566265060241,0.015060240963855422,6.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,P-H,P,H,B_earlier,-1.0,0.3023952095808383,0.5778443113772455,0.11976047904191617,B_earlier,-2.0,0.33633633633633636,0.6156156156156156,0.04804804804804805,1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,P-Je,P,Je,A_earlier,5.0,0.9041916167664671,0.0718562874251497,0.023952095808383235,A_earlier,3.0,0.7627627627627628,0.21021021021021022,0.02702702702702703,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,P-Jw,P,Jw,A_earlier,1.0,0.5089820359281437,0.4221556886227545,0.0688622754491018,B_earlier,-7.0,0.16566265060240964,0.8102409638554217,0.024096385542168676,8.0,True,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,P-V,P,V,A_earlier,3.0,0.7065868263473054,0.218562874251497,0.0748502994011976,A_earlier,3.0,0.7078313253012049,0.23493975903614459,0.0572289156626506,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,V-H,V,H,B_earlier,-5.0,0.24550898203592814,0.7215568862275449,0.03293413173652695,B_earlier,-5.0,0.32831325301204817,0.6475903614457831,0.024096385542168676,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,V-Je,V,Je,A_earlier,1.0,0.5988023952095808,0.25149700598802394,0.1497005988023952,A_earlier,0.0,0.4879518072289157,0.3463855421686747,0.16566265060240964,1.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_Jw_delta_peak,P-Jw,added_all_pair,False,V-Jw,V,Jw,B_earlier,-1.0,0.45209580838323354,0.5029940119760479,0.04491017964071856,B_earlier,-10.0,0.13293051359516617,0.851963746223565,0.015105740181268883,9.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,H-Je,H,Je,A_earlier,6.0,0.7724550898203593,0.20359281437125748,0.023952095808383235,A_earlier,6.0,0.8498498498498499,0.12012012012012012,0.03003003003003003,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,H-Jw,H,Jw,B_earlier,-1.0,0.44011976047904194,0.5059880239520959,0.05389221556886228,B_earlier,-3.0,0.3776435045317221,0.5861027190332326,0.03625377643504532,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,Je-Jw,Je,Jw,B_earlier,-6.0,0.25449101796407186,0.7275449101796407,0.017964071856287425,B_earlier,-8.0,0.14803625377643503,0.8096676737160121,0.04229607250755287,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,P-H,P,H,B_earlier,-3.0,0.25449101796407186,0.7035928143712575,0.041916167664670656,B_earlier,-1.0,0.36036036036036034,0.5525525525525525,0.08708708708708708,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,P-Je,P,Je,A_earlier,3.0,0.8532934131736527,0.10778443113772455,0.038922155688622756,A_earlier,5.0,0.8228228228228228,0.14414414414414414,0.03303303303303303,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,P-Jw,P,Jw,B_earlier,-3.0,0.32934131736526945,0.6437125748502994,0.02694610778443114,B_earlier,-3.0,0.33534743202416917,0.6072507552870091,0.05740181268882175,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,P-V,P,V,A_earlier,3.0,0.8982035928143712,0.07784431137724551,0.023952095808383235,A_earlier,1.0,0.5542168674698795,0.3644578313253012,0.08132530120481928,2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,V-H,V,H,B_earlier,-6.0,0.2215568862275449,0.7574850299401198,0.020958083832335328,B_earlier,-2.0,0.3373493975903614,0.6024096385542169,0.060240963855421686,-4.0,False,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,V-Je,V,Je,B_earlier,0.0,0.33532934131736525,0.48502994011976047,0.17964071856287425,A_earlier,3.0,0.7530120481927711,0.1566265060240964,0.09036144578313253,-3.0,True,strict_99,direction_specific_99,stable,False
W160,W160_P_vs_V_delta_peak,P-V,original_priority,True,V-Jw,V,Jw,B_earlier,-6.0,0.26047904191616766,0.7215568862275449,0.017964071856287425,B_earlier,-4.0,0.2909090909090909,0.6787878787878788,0.030303030303030304,-2.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,H-Je,H,Je,A_earlier,6.0,0.7904191616766467,0.17964071856287425,0.029940119760479042,A_earlier,6.0,0.8198198198198198,0.16516516516516516,0.015015015015015015,0.0,False,strict_99,direction_specific_99,stable,False
W160,W160_V_vs_H_delta_peak,V-H,added_all_pair,False,H-Jw,H,Jw,B_earlier,-3.0,0.3674698795180723,0.5843373493975904,0.04819277108433735,A_earlier,1.0,0.5015015015015015,0.4264264264264264,0.07207207207207207,-4.0,True,strict_99,direction_specific_99,stable,False
