bootstrap_id,window_id,field,anchor_day,peak_day,relative_to_anchor,peak_score,inside_accepted_window,inside_buffer_only,near_analysis_edge
24,W005,Je,113,113,0,16.188324005894874,True,False,False
24,W007,Je,160,161,1,20.122806318400663,True,False,False
24,W002,Jw,45,40,-5,11.433930160749686,True,False,False
24,W003,Jw,81,83,2,28.246484940538252,True,False,False
24,W005,Jw,113,105,-8,26.08541529806322,False,True,False
24,W007,Jw,160,158,-2,14.609785727791774,True,False,False
25,W002,P,45,45,0,40.23542652424368,True,False,False
25,W003,P,81,82,1,60.16919787045119,True,False,False
25,W005,P,113,111,-2,31.65027131878766,True,False,False
25,W007,P,160,159,-1,39.377421445934175,True,False,False
25,W002,V,45,43,-2,19.81758865992021,True,False,False
25,W003,V,81,83,2,20.49611737479249,True,False,False
25,W005,V,113,118,5,14.328083495397841,False,True,False
25,W007,V,160,160,0,47.945347193584944,True,False,False
25,W002,H,45,35,-10,12.170628052756149,False,True,True
25,W003,H,81,77,-4,11.30981203833896,True,False,False
25,W005,H,113,102,-11,15.110040740884871,False,True,True
25,W007,H,160,155,-5,8.008373801435734,True,False,False
25,W002,Je,45,46,1,21.515316249940682,True,False,False
25,W003,Je,81,91,10,9.791719129542482,False,True,True
25,W005,Je,113,107,-6,23.525251803176705,True,False,False
25,W007,Je,160,161,1,15.388667070438345,True,False,False
25,W002,Jw,45,41,-4,13.275943447710288,True,False,False
25,W003,Jw,81,89,8,12.614638957252795,False,True,False
25,W005,Jw,113,108,-5,27.146090756683932,True,False,False
25,W007,Jw,160,156,-4,20.04746974861427,True,False,False
26,W002,P,45,46,1,28.605852902732707,True,False,False
26,W003,P,81,83,2,50.701724780214114,True,False,False
26,W005,P,113,112,-1,46.26110677415201,True,False,False
26,W007,P,160,154,-6,19.365355370012463,False,True,False
26,W002,V,45,50,5,26.22638501747822,False,True,False
26,W003,V,81,77,-4,20.2870044153299,True,False,False
26,W005,V,113,113,0,36.06584613085178,True,False,False
26,W007,V,160,160,0,31.20156362474319,True,False,False
26,W002,H,45,35,-10,15.658171333921691,False,True,True
26,W003,H,81,80,-1,14.608964749547177,True,False,False
26,W005,H,113,114,1,45.654193094778904,True,False,False
26,W007,H,160,167,7,11.972298755749037,False,True,False
26,W002,Je,45,47,2,16.463722689516864,True,False,False
26,W003,Je,81,82,1,6.463725370997638,True,False,False
26,W005,Je,113,111,-2,22.653014165957778,True,False,False
26,W007,Je,160,161,1,16.817864981142467,True,False,False
26,W002,Jw,45,41,-4,19.828225947441094,True,False,False
26,W003,Jw,81,80,-1,23.90649643944658,True,False,False
26,W005,Jw,113,109,-4,34.92815272364585,True,False,False
26,W007,Jw,160,159,-1,9.805287891362333,True,False,False
27,W002,P,45,45,0,24.630274278670242,True,False,False
27,W003,P,81,80,-1,110.72029968733011,True,False,False
27,W005,P,113,114,1,32.056148951050695,True,False,False
27,W007,P,160,158,-2,27.577023797843136,True,False,False
27,W002,V,45,51,6,20.74205053893907,False,True,False
27,W003,V,81,78,-3,32.820111185515145,True,False,False
27,W005,V,113,114,1,21.60863045103533,True,False,False
27,W007,V,160,163,3,43.22309515455019,True,False,False
27,W002,H,45,35,-10,9.557505898793835,False,True,True
27,W003,H,81,91,10,26.99405037710538,False,True,True
27,W005,H,113,116,3,32.82627779959067,True,False,False
27,W007,H,160,155,-5,13.126824084836947,True,False,False
27,W002,Je,45,45,0,18.78608176815584,True,False,False
27,W003,Je,81,91,10,9.41054839893785,False,True,True
27,W005,Je,113,115,2,20.736451973574386,True,False,False
27,W007,Je,160,160,0,13.144352773821442,True,False,False
27,W002,Jw,45,41,-4,13.325603188236439,True,False,False
27,W003,Jw,81,80,-1,22.570998308469857,True,False,False
27,W005,Jw,113,106,-7,22.07124439553241,False,True,False
27,W007,Jw,160,161,1,16.441280521078596,True,False,False
28,W002,P,45,45,0,36.93941300732925,True,False,False
28,W003,P,81,80,-1,72.91108654236874,True,False,False
28,W005,P,113,102,-11,34.913437552612955,False,True,True
28,W007,P,160,159,-1,21.24700009196196,True,False,False
28,W002,V,45,45,0,24.976757376584928,True,False,False
28,W003,V,81,79,-2,24.56294155162858,True,False,False
28,W005,V,113,114,1,23.096639602611596,True,False,False
28,W007,V,160,161,1,35.828330719358945,True,False,False
28,W002,H,45,35,-10,14.47180313878728,False,True,True
28,W003,H,81,91,10,15.57968698702586,False,True,True
28,W005,H,113,115,2,32.988685983133465,True,False,False
28,W007,H,160,154,-6,13.613912096668098,False,True,False
28,W002,Je,45,45,0,14.958898002146672,True,False,False
28,W003,Je,81,87,6,13.067540223048276,False,True,False
28,W005,Je,113,107,-6,16.184772247750807,True,False,False
28,W007,Je,160,160,0,15.711024314489716,True,False,False
28,W002,Jw,45,47,2,10.972810960021764,True,False,False
28,W003,Jw,81,83,2,21.546622952008697,True,False,False
28,W005,Jw,113,102,-11,30.55969852322431,False,True,True
28,W007,Jw,160,167,7,16.248088909639137,False,True,False
29,W002,P,45,44,-1,29.490643657459195,True,False,False
29,W003,P,81,78,-3,66.56258908304468,True,False,False
29,W005,P,113,111,-2,50.03362906588676,True,False,False
29,W007,P,160,154,-6,20.823131567257143,False,True,False
29,W002,V,45,42,-3,22.496072091930085,True,False,False
29,W003,V,81,79,-2,26.417352800739717,True,False,False
29,W005,V,113,112,-1,20.383808510831226,True,False,False
29,W007,V,160,161,1,31.29689273290479,True,False,False
29,W002,H,45,37,-8,6.0696181013385875,False,True,False
29,W003,H,81,76,-5,13.966713516131763,True,False,False
29,W005,H,113,116,3,43.6592907618471,True,False,False
29,W007,H,160,154,-6,14.149215665859675,False,True,False
29,W002,Je,45,47,2,11.433856386126404,True,False,False
29,W003,Je,81,75,-6,7.7067890203236225,True,False,False
29,W005,Je,113,113,0,20.18796378091295,True,False,False
29,W007,Je,160,162,2,31.783281735517505,True,False,False
29,W002,Jw,45,43,-2,17.92667392493886,True,False,False
29,W003,Jw,81,85,4,13.178378697632386,True,False,False
29,W005,Jw,113,102,-11,28.317193989769944,False,True,True
29,W007,Jw,160,164,4,13.589969620927675,True,False,False
30,W002,P,45,42,-3,30.063707199280902,True,False,False
30,W003,P,81,78,-3,93.26076198068671,True,False,False
30,W005,P,113,113,0,19.96142037600573,True,False,False
30,W007,P,160,156,-4,43.47494121457336,True,False,False
30,W002,V,45,45,0,20.133081244968473,True,False,False
30,W003,V,81,78,-3,41.13852125752159,True,False,False
30,W005,V,113,115,2,26.45625170669689,True,False,False
30,W007,V,160,157,-3,39.03481863577072,True,False,False
30,W002,H,45,35,-10,7.355088204056479,False,True,True
30,W003,H,81,91,10,35.851184639407634,False,True,True
30,W005,H,113,116,3,40.37564329045718,True,False,False
30,W007,H,160,168,8,26.598153955000303,False,True,True
30,W002,Je,45,45,0,11.078763799530634,True,False,False
30,W003,Je,81,82,1,9.531027476473392,True,False,False
30,W005,Je,113,113,0,15.976487314299954,True,False,False
30,W007,Je,160,161,1,26.748962834708873,True,False,False
30,W002,Jw,45,49,4,8.968158488021306,False,True,False
30,W003,Jw,81,80,-1,20.332327414066903,True,False,False
30,W005,Jw,113,105,-8,44.428641888034235,False,True,False
30,W007,Jw,160,151,-9,16.141312089796223,False,True,True
31,W002,P,45,43,-2,34.81502941950444,True,False,False
31,W003,P,81,85,4,74.39104734666648,True,False,False
31,W005,P,113,111,-2,48.36221174773827,True,False,False
31,W007,P,160,163,3,13.661664902662721,True,False,False
31,W002,V,45,45,0,23.5040430153513,True,False,False
31,W003,V,81,70,-11,19.74307211290369,False,True,True
31,W005,V,113,114,1,29.23161615859639,True,False,False
31,W007,V,160,160,0,31.599888842425752,True,False,False
31,W002,H,45,35,-10,20.483854126392604,False,True,True
31,W003,H,81,78,-3,11.63272732688139,True,False,False
31,W005,H,113,114,1,49.473735893282054,True,False,False
31,W007,H,160,153,-7,16.860489449919672,False,True,False
31,W002,Je,45,45,0,15.020193866781096,True,False,False
31,W003,Je,81,83,2,7.414332400555468,True,False,False
31,W005,Je,113,110,-3,17.652381155935693,True,False,False
31,W007,Je,160,162,2,35.068163530415866,True,False,False
31,W002,Jw,45,39,-6,17.59059814628125,False,True,False
31,W003,Jw,81,82,1,17.214204157900937,True,False,False
31,W005,Jw,113,114,1,16.68918893774403,True,False,False
31,W007,Jw,160,150,-10,18.579423161619378,False,True,True
32,W002,P,45,44,-1,31.256279686321676,True,False,False
32,W003,P,81,78,-3,48.40200465638295,True,False,False
32,W005,P,113,113,0,40.215348906876976,True,False,False
32,W007,P,160,157,-3,36.016252659155256,True,False,False
32,W002,V,45,46,1,14.371546655795417,True,False,False
32,W003,V,81,70,-11,15.906258955943116,False,True,True
32,W005,V,113,114,1,21.81317011901144,True,False,False
32,W007,V,160,159,-1,36.64246525784031,True,False,False
32,W002,H,45,35,-10,11.220665827453407,False,True,True
32,W003,H,81,80,-1,10.15693080695097,True,False,False
32,W005,H,113,115,2,49.38266498992042,True,False,False
32,W007,H,160,168,8,12.573144307360877,False,True,True
32,W002,Je,45,44,-1,12.075435363570689,True,False,False
32,W003,Je,81,91,10,6.357829713311642,False,True,True
32,W005,Je,113,109,-4,17.017077660650095,True,False,False
32,W007,Je,160,162,2,19.178732728357133,True,False,False
32,W002,Jw,45,40,-5,12.69439844717518,True,False,False
32,W003,Jw,81,86,5,14.303324576675863,True,False,False
32,W005,Jw,113,106,-7,26.677661641434952,False,True,False
32,W007,Jw,160,155,-5,15.805389687366224,True,False,False
33,W002,P,45,46,1,24.07711540684188,True,False,False
33,W003,P,81,82,1,89.91303526335042,True,False,False
33,W005,P,113,110,-3,24.958335457468866,True,False,False
33,W007,P,160,166,6,26.74932219537037,False,True,False
33,W002,V,45,45,0,16.305108215814798,True,False,False
33,W003,V,81,79,-2,35.414975132653595,True,False,False
33,W005,V,113,113,0,27.061200800775087,True,False,False
33,W007,V,160,168,8,33.011665583888785,False,True,True
33,W002,H,45,38,-7,9.731642506353237,False,True,False
33,W003,H,81,77,-4,20.863599095166457,True,False,False
33,W005,H,113,112,-1,39.19424827936316,True,False,False
33,W007,H,160,168,8,13.2086549921737,False,True,True
33,W002,Je,45,45,0,12.438300167073747,True,False,False
33,W003,Je,81,77,-4,9.216881597795586,True,False,False
33,W005,Je,113,111,-2,18.191906340074247,True,False,False
33,W007,Je,160,162,2,27.6176533534177,True,False,False
33,W002,Jw,45,43,-2,14.093998476768395,True,False,False
33,W003,Jw,81,78,-3,22.701654913931286,True,False,False
33,W005,Jw,113,107,-6,24.51194943054671,True,False,False
33,W007,Jw,160,167,7,18.647779486328176,False,True,False
34,W002,P,45,41,-4,37.56799341260357,True,False,False
34,W003,P,81,85,4,85.00861806827493,True,False,False
34,W005,P,113,112,-1,19.76301493072526,True,False,False
34,W007,P,160,158,-2,51.57102098946192,True,False,False
34,W002,V,45,43,-2,17.500966878241243,True,False,False
34,W003,V,81,81,0,32.521248037295905,True,False,False
34,W005,V,113,116,3,22.035261689288486,True,False,False
34,W007,V,160,161,1,67.31095648236396,True,False,False
34,W002,H,45,35,-10,14.469723713617643,False,True,True
34,W003,H,81,76,-5,17.472829887486306,True,False,False
34,W005,H,113,116,3,39.122406819212486,True,False,False
34,W007,H,160,156,-4,13.823472394207354,True,False,False
34,W002,Je,45,46,1,17.697555041463165,True,False,False
34,W003,Je,81,91,10,8.04815321277163,False,True,True
34,W005,Je,113,107,-6,16.584522562889376,True,False,False
34,W007,Je,160,150,-10,16.215234877385498,False,True,True
34,W002,Jw,45,38,-7,17.923626499590696,False,True,False
34,W003,Jw,81,83,2,30.360653643400173,True,False,False
34,W005,Jw,113,102,-11,42.02547539559171,False,True,True
34,W007,Jw,160,162,2,12.869008220247379,True,False,False
35,W002,P,45,41,-4,15.905347075137673,True,False,False
35,W003,P,81,81,0,99.98753104894568,True,False,False
35,W005,P,113,112,-1,33.180650144796104,True,False,False
35,W007,P,160,153,-7,23.210422599553215,False,True,False
35,W002,V,45,49,4,28.665451797541103,False,True,False
35,W003,V,81,73,-8,28.46021351764172,False,True,False
35,W005,V,113,119,6,19.756226999973617,False,True,False
35,W007,V,160,168,8,27.20867358377458,False,True,True
35,W002,H,45,51,6,6.182759711830595,False,True,False
35,W003,H,81,78,-3,16.948440217962975,True,False,False
35,W005,H,113,115,2,36.531183372229606,True,False,False
35,W007,H,160,154,-6,9.430035714589888,False,True,False
35,W002,Je,45,43,-2,5.539595982779805,True,False,False
35,W003,Je,81,82,1,6.87715541985612,True,False,False
35,W005,Je,113,113,0,15.441477699699442,True,False,False
35,W007,Je,160,162,2,23.150774996705557,True,False,False
35,W002,Jw,45,50,5,8.572064756526036,False,True,False
35,W003,Jw,81,80,-1,36.26766900532229,True,False,False
35,W005,Jw,113,111,-2,27.27440596902472,True,False,False
35,W007,Jw,160,150,-10,26.027290956918268,False,True,True
36,W002,P,45,41,-4,41.70183812787168,True,False,False
36,W003,P,81,78,-3,56.576432377238746,True,False,False
36,W005,P,113,114,1,27.21163331347865,True,False,False
36,W007,P,160,153,-7,27.185358435467744,False,True,False
36,W002,V,45,46,1,29.44404108882264,True,False,False
36,W003,V,81,73,-8,34.16728828577604,False,True,False
36,W005,V,113,115,2,19.036564449729,True,False,False
36,W007,V,160,154,-6,42.10372638720655,False,True,False
36,W002,H,45,51,6,16.25381044267311,False,True,False
36,W003,H,81,75,-6,11.42127939138732,True,False,False
36,W005,H,113,114,1,36.34720645019518,True,False,False
36,W007,H,160,168,8,12.978132536167529,False,True,True
36,W002,Je,45,50,5,9.942423797965553,False,True,False
36,W003,Je,81,91,10,10.731676319266173,False,True,True
36,W005,Je,113,113,0,17.439734219151,True,False,False
36,W007,Je,160,164,4,29.662855945327713,True,False,False
36,W002,Jw,45,39,-6,13.8117355862218,False,True,False
36,W003,Jw,81,87,6,12.96388200333056,False,True,False
36,W005,Jw,113,111,-2,42.731021821207264,True,False,False
36,W007,Jw,160,163,3,11.157428373897378,True,False,False
37,W002,P,45,46,1,29.798919076925156,True,False,False
37,W003,P,81,85,4,67.85721490586928,True,False,False
37,W005,P,113,108,-5,59.30619001964941,True,False,False
37,W007,P,160,158,-2,24.784601824384737,True,False,False
37,W002,V,45,49,4,23.52263415612321,False,True,False
37,W003,V,81,83,2,27.232784991173133,True,False,False
37,W005,V,113,114,1,25.192507564192887,True,False,False
37,W007,V,160,161,1,31.68055198869444,True,False,False
37,W002,H,45,35,-10,19.819933614309768,False,True,True
37,W003,H,81,78,-3,13.672157015765071,True,False,False
37,W005,H,113,114,1,35.60031117227053,True,False,False
37,W007,H,160,156,-4,12.138744231643486,True,False,False
37,W002,Je,45,45,0,17.902777399626473,True,False,False
37,W003,Je,81,82,1,7.80984641865105,True,False,False
37,W005,Je,113,107,-6,20.99009129866481,True,False,False
37,W007,Je,160,160,0,19.963763640028382,True,False,False
37,W002,Jw,45,39,-6,11.2537623489882,False,True,False
37,W003,Jw,81,84,3,25.556770145581392,True,False,False
37,W005,Jw,113,106,-7,30.798163288702096,False,True,False
37,W007,Jw,160,152,-8,14.342889969213312,False,True,False
38,W002,P,45,46,1,39.02534430333703,True,False,False
38,W003,P,81,79,-2,69.35961698040474,True,False,False
38,W005,P,113,111,-2,28.492613267335003,True,False,False
38,W007,P,160,155,-5,18.582342781044655,True,False,False
38,W002,V,45,47,2,28.646807990183106,True,False,False
38,W003,V,81,81,0,25.345166917037634,True,False,False
38,W005,V,113,114,1,25.490050703016834,True,False,False
38,W007,V,160,168,8,33.7294718790631,False,True,True
38,W002,H,45,36,-9,23.338410248206284,False,True,True
38,W003,H,81,91,10,14.15761387991472,False,True,True
38,W005,H,113,115,2,39.58456655590503,True,False,False
38,W007,H,160,153,-7,5.9572050328740715,False,True,False
38,W002,Je,45,47,2,16.903908308162965,True,False,False
38,W003,Je,81,91,10,7.019467613847345,False,True,True
38,W005,Je,113,108,-5,15.941365534736416,True,False,False
38,W007,Je,160,161,1,19.963676262152305,True,False,False
38,W002,Jw,45,49,4,14.141449149485341,False,True,False
38,W003,Jw,81,79,-2,37.80851836747908,True,False,False
38,W005,Jw,113,110,-3,28.409570566395267,True,False,False
38,W007,Jw,160,166,6,16.265676385209566,False,True,False
39,W002,P,45,41,-4,42.92095644147957,True,False,False
39,W003,P,81,80,-1,78.38851169287979,True,False,False
39,W005,P,113,113,0,35.04475768820045,True,False,False
39,W007,P,160,165,5,22.56119094771017,False,True,False
39,W002,V,45,45,0,30.130907501635285,True,False,False
39,W003,V,81,78,-3,21.92998680769239,True,False,False
39,W005,V,113,115,2,32.54001339156556,True,False,False
39,W007,V,160,162,2,31.55284356695464,True,False,False
39,W002,H,45,35,-10,10.304233452696328,False,True,True
39,W003,H,81,91,10,27.81579536241627,False,True,True
39,W005,H,113,114,1,52.654141679458405,True,False,False
39,W007,H,160,155,-5,18.05137821504902,True,False,False
39,W002,Je,45,45,0,13.108396336825514,True,False,False
39,W003,Je,81,91,10,9.414388155540323,False,True,True
39,W005,Je,113,111,-2,18.362168161380474,True,False,False
39,W007,Je,160,160,0,24.126626986467283,True,False,False
39,W002,Jw,45,50,5,8.257483480887046,False,True,False
39,W003,Jw,81,89,8,15.46204813215574,False,True,False
39,W005,Jw,113,104,-9,32.764853172547966,False,True,False
39,W007,Jw,160,151,-9,20.182022160634627,False,True,True
40,W002,P,45,41,-4,25.28932618638019,True,False,False
40,W003,P,81,80,-1,78.22705979417775,True,False,False
40,W005,P,113,112,-1,33.85691096924544,True,False,False
40,W007,P,160,155,-5,31.339751435271936,True,False,False
40,W002,V,45,47,2,17.046437332693337,True,False,False
40,W003,V,81,80,-1,33.34768325187154,True,False,False
40,W005,V,113,114,1,29.218396327785726,True,False,False
40,W007,V,160,162,2,58.89903647827612,True,False,False
40,W002,H,45,36,-9,8.871607048120893,False,True,True
40,W003,H,81,76,-5,21.094035251334656,True,False,False
40,W005,H,113,115,2,36.22135431343318,True,False,False
40,W007,H,160,154,-6,31.199053650093692,False,True,False
40,W002,Je,45,52,7,7.919639049467022,False,True,True
40,W003,Je,81,91,10,9.750966421964343,False,True,True
40,W005,Je,113,112,-1,19.405470956025056,True,False,False
