year,day,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5
1985,87,152.54443,254.45511,56.499146,123.610176,-36.382828
1985,88,228.20354,212.03207,62.56815,65.93502,15.674771
1985,89,315.82437,189.02545,49.442707,31.28941,33.304836
1985,90,358.429,174.88478,32.171173,49.503094,30.279434
1985,91,318.50635,168.18927,6.0488615,77.923904,-15.189667
1985,92,245.73784,158.55423,-38.95721,99.12369,-62.006428
1985,93,137.82794,145.12093,-68.896,95.47991,-63.83742
1985,94,33.950165,159.96927,-77.7796,70.57861,10.699241
1985,95,-13.1900215,169.42892,-54.618416,65.25447,61.981346
1985,96,-26.968882,172.7878,-43.571564,89.82108,60.209427
1985,97,-65.618515,138.07394,-29.025604,133.10204,37.708572
1985,98,-109.52584,125.29062,-23.795162,134.40309,7.286636
1985,99,-120.60512,87.89145,-48.2564,101.33534,-52.49623
1985,100,-122.52362,5.4871364,-98.86204,74.70566,-80.63735
1985,101,-98.10685,-76.829796,-119.12464,27.818266,-59.912548
1985,102,-10.733814,-132.5523,-117.662445,12.725,-19.184906
1985,103,91.750404,-202.81512,-99.62508,41.08071,26.911743
1985,104,131.62634,-198.45796,-73.48156,74.9671,75.10978
1985,105,152.74304,-131.31339,-58.353218,59.811447,62.835342
1985,106,169.90228,-81.782364,-66.05552,62.434803,34.159725
1985,107,124.89594,-41.05733,-58.607807,51.799274,14.491663
1985,108,41.505188,2.461478,-56.52145,31.126354,-6.9882836
1985,109,-23.912333,0.31077346,-55.277946,17.750042,-34.397144
1985,110,-79.92334,-50.746433,-9.897009,14.018098,-11.610149
1985,111,-141.32243,-92.582115,48.86728,-20.454817,36.326817
1985,112,-157.93642,-115.5056,44.869167,-83.47718,81.14773
1985,113,-126.0169,-128.65254,2.4822361,-129.19214,99.005104
1985,114,-84.94136,-133.2545,-40.446934,-149.50359,88.4345
1985,115,-63.60469,-133.05449,-94.68885,-158.02417,57.248978
1985,116,-10.08762,-152.8242,-122.07817,-147.93604,54.97617
1985,117,49.730083,-132.88612,-84.54076,-69.78645,63.51578
1985,118,79.05878,-80.49232,-18.105522,-0.6229608,48.20375
1985,119,81.66261,-23.124277,43.575325,54.92359,31.009043
1985,120,64.40752,22.5981,70.67119,72.94677,15.351117
1985,121,9.146041,63.788494,59.117657,88.403076,-3.9498312
1985,122,-62.525013,78.67776,17.300419,20.04959,-26.044151
1985,123,-109.63099,56.58989,-15.043335,-12.805195,-11.31464
1985,124,-137.80428,24.051332,-22.665821,-87.38285,23.629282
1985,125,-135.7957,1.050845,-26.64342,-145.55038,70.09483
1985,126,-112.648674,-4.3780036,-34.687176,-200.9655,88.028656
1985,127,-71.35414,-5.856489,-38.17974,-219.37045,82.93331
1985,128,-39.626953,23.097113,-43.54575,-246.8448,67.43445
1985,129,-2.4122446,43.61153,-58.760975,-223.1937,56.030888
1985,130,40.556507,52.901085,-39.45822,-175.01837,56.010155
1985,131,71.95499,92.70084,32.13805,-113.64603,61.886696
1985,132,50.167572,196.81189,97.82164,-85.19599,45.94691
1985,133,34.77683,286.64905,114.46515,-63.019875,7.574348
1985,134,24.091265,351.97366,99.7463,-61.175274,-28.49489
1985,135,4.144039,396.86172,52.37296,-50.584362,-47.596546
1985,136,-36.90716,408.8743,-1.9603761,-37.428036,-56.842064
1985,137,-68.19605,364.59232,-22.483715,-23.763594,-61.447823
1985,138,-122.94798,301.9447,-13.883093,-32.508446,-57.473385
1985,139,-175.34377,235.01912,20.427275,-38.917683,-54.97068
1985,140,-189.17,198.40858,87.35907,-44.96735,-45.262817
1985,141,-189.53848,174.90761,157.60687,-75.00085,-15.194576
1985,142,-153.35074,188.84604,177.22667,-76.06712,27.896284
1985,143,-94.82443,199.33089,162.57053,-2.9541588,55.693035
1985,144,-81.93975,188.52213,155.49352,80.78038,55.395817
1985,145,-106.27696,191.85663,106.44466,55.434673,10.360895
1985,146,-65.95724,147.88174,5.5831943,105.567535,-44.76352
1985,147,-43.16676,42.56774,-37.926884,132.35309,-78.5033
1985,148,-41.831944,-62.52046,-9.2000065,60.15044,-78.253685
1985,149,-20.68626,-90.143265,18.130701,-62.116447,-53.946045
1985,150,37.73266,-78.994225,19.43548,-74.207695,-14.24368
1985,151,46.667007,-31.371853,42.822224,-73.79004,-30.7072
1985,152,27.010403,34.78328,66.55767,-49.124084,-41.22749
1985,153,-15.381146,150.66385,73.18386,-9.179439,-6.0487733
1985,154,-42.004097,245.46368,66.84002,62.643993,19.328608
1985,155,-88.094574,271.07745,70.379906,140.83846,-3.8048024
1985,156,-162.86787,277.61298,44.251156,142.3385,-24.778896
1985,157,-184.78865,240.89497,-18.4925,144.85435,-37.891075
1985,158,-165.8505,144.89691,-48.214363,171.32407,-75.445526
1985,159,-152.9309,82.49349,-75.34221,172.04678,-105.81574
1985,160,-157.72757,39.126804,-95.87852,157.30841,-114.80725
1985,161,-154.62263,-8.651642,-97.95751,122.813194,-64.99218
1985,162,-142.09843,-30.86397,-104.0938,60.974365,-15.429987
1985,163,-117.43618,-52.703102,-150.40654,35.20785,-0.84707606
1985,164,-113.76358,-115.150566,-186.79535,30.539175,9.362242
1985,165,-115.84672,-159.01224,-216.94077,-33.356106,43.622353
1985,166,-63.945072,-151.07141,-206.4079,-35.407997,92.581955
1985,167,-69.98217,-72.92037,-141.90868,0.48965186,104.04712
1985,168,-98.250175,50.79667,-131.87003,-44.728424,79.04599
1985,169,-84.072655,156.42883,-133.61531,-25.201612,52.132053
1985,170,-72.81011,228.22948,-91.50626,14.9662075,9.758433
1985,171,-104.72926,241.67009,-107.89194,3.8337889,-75.26148
1985,172,-75.43743,196.29153,-198.39032,-8.641366,-131.853
1985,173,-10.717757,103.221275,-218.73512,27.83237,-123.01343
1985,174,28.64369,52.697918,-190.27,-6.2319145,-111.72192
1985,175,71.58617,40.221355,-143.24016,-52.219917,-86.03146
1985,176,99.73856,53.6428,-72.431984,-54.932007,-28.837044
1985,177,68.264435,94.88311,21.235846,-48.212906,4.1618648
1985,178,12.529153,181.51855,68.16576,-78.48075,-33.170395
1985,179,-5.2919254,195.17184,62.765656,-130.17467,-81.70134
1985,180,-0.5560209,128.59702,-3.191097,-154.57033,-102.851234
1985,181,93.41138,65.06575,-44.225418,-178.37827,-117.27966
1985,182,0.0,0.0,0.0,0.0,0.0
1985,183,0.0,0.0,0.0,0.0,0.0
1986,1,0.0,0.0,0.0,0.0,0.0
1986,2,0.0,0.0,0.0,0.0,0.0
1986,3,-53.34545,-42.666462,21.587606,-119.48494,-31.638157
1986,4,32.43368,-93.46519,46.032513,-90.50063,-38.71865
1986,5,24.007181,-134.04025,77.75016,-57.81209,-30.857985
1986,6,-43.86319,-117.35565,69.322655,-43.046654,-9.177783
1986,7,-118.120735,-36.50851,3.9646435,-46.961197,7.918582
1986,8,-113.19393,10.337708,-59.18368,-11.402676,-22.971714
1986,9,-54.515804,7.4603076,-106.17316,-43.735325,-10.436763
1986,10,6.57048,-40.77845,-153.83328,16.043825,-3.4325175
1986,11,1.4658737,-82.07075,-146.94907,20.547266,-7.8829684
1986,12,61.090717,-61.774673,-134.2658,25.49837,-9.686496
1986,13,70.80902,-115.77505,-65.84915,41.56119,11.0732355
1986,14,-16.51257,-44.29516,-123.992294,14.505076,-0.1858141
1986,15,-14.314325,53.74953,-128.33615,-28.435762,-20.45857
1986,16,-4.521067,90.08284,-119.926445,-112.14165,-31.189402
1986,17,-9.033095,42.17882,-106.64526,-160.06313,-51.807476
1986,18,-46.639904,84.610405,-140.5342,-209.64342,-48.707767
1986,19,-33.64587,131.1576,-93.585075,-222.75926,-58.060436
1986,20,-24.160582,86.00067,-34.14165,-206.3719,-48.686737
1986,21,-63.27581,42.268997,-12.358535,-75.634834,-29.926353
1986,22,-137.41736,29.532185,-6.7036977,20.63095,9.169379
1986,23,-238.53854,31.01581,-19.271833,80.2086,46.818287
1986,24,-277.39948,25.15314,-83.19158,52.25984,68.779816
1986,25,-192.73293,15.909662,-178.10165,36.664673,50.82514
1986,26,-69.71903,-35.932995,-185.33144,43.28793,30.423857
1986,27,-54.460587,-108.71293,-125.12006,71.3027,30.603003
1986,28,-43.329292,-104.60209,-84.78829,-5.914735,1.6478093
1986,29,34.242863,-125.252266,-44.775887,28.280586,-20.000961
1986,30,11.4384165,-107.12091,5.594473,63.553288,-11.655908
1986,31,13.334972,-50.709114,42.11986,53.91879,-10.704752
1986,32,42.72183,-0.5948063,67.89406,-2.9394472,-25.659323
1986,33,115.90073,-6.990932,78.95783,3.0442677,-17.00917
1986,34,101.04277,-19.949465,113.07079,-26.868849,-8.211002
1986,35,97.67513,-2.9505813,89.692894,-51.32103,29.926132
1986,36,129.69589,15.876656,12.09204,-79.429955,53.93189
1986,37,165.42693,-22.046299,-62.725483,-41.79496,77.479195
1986,38,168.88466,-23.273201,-118.966965,26.972265,88.31442
1986,39,146.04312,-57.45379,-134.2259,106.712875,94.477036
1986,40,70.79066,-49.691715,-132.1973,51.93183,61.507275
1986,41,64.43397,3.0610666,-83.83357,-0.6482775,4.9259496
1986,42,125.96494,22.27961,-4.151455,-50.658413,-43.541794
1986,43,150.17273,-41.030964,101.76069,-67.345665,-64.845055
1986,44,156.11601,-35.966465,115.02473,-104.93395,-69.265884
1986,45,174.87296,-61.878788,68.19052,-52.395065,-62.751526
1986,46,111.2108,-103.530396,-50.539356,36.76326,-54.791355
1986,47,48.705334,-72.606735,-204.66139,92.245834,-98.316925
1986,48,72.184906,-23.228516,-327.2628,105.87336,-171.90146
1986,49,144.21092,-10.124613,-331.87317,139.84155,-221.43298
1986,50,186.27113,-55.772316,-251.753,129.15895,-234.16728
1986,51,222.42593,-92.478096,-192.09537,106.028046,-194.5226
1986,52,250.68445,-98.89666,-102.18621,146.92218,-115.88805
1986,53,190.78824,-77.55355,-7.6924686,156.4845,-23.282452
1986,54,93.94549,-37.538776,19.082386,112.266525,42.708958
1986,55,71.40416,16.04502,-4.902491,91.97771,74.46987
1986,56,62.37644,38.432343,40.054173,88.3411,54.54296
1986,57,52.18792,20.914274,68.93356,2.5003183,36.86469
1986,58,55.01314,-50.239685,25.915455,-11.26554,20.032362
1986,59,67.75443,-83.37638,-1.2861084,34.315342,15.483918
1986,60,49.176773,-94.65502,21.806389,42.859055,-7.8521824
1986,61,30.412376,-97.00088,43.204025,29.047554,-23.33528
1986,62,-16.046957,-68.93691,35.062042,69.8425,-27.883804
1986,63,-37.242485,2.573195,46.955093,79.25072,-40.47942
1986,64,-0.052665874,26.015545,36.51695,50.32523,-60.906174
1986,65,104.46799,-22.555294,33.38084,100.69151,-70.905624
1986,66,177.69455,-109.73236,33.642357,177.11995,-56.854618
1986,67,210.50067,-167.38965,47.080437,243.61227,-16.52189
1986,68,193.39078,-186.50143,90.93697,261.01825,22.054321
1986,69,115.84577,-205.44402,151.02902,293.65402,42.47864
1986,70,-38.16841,-166.1789,206.27063,265.4221,41.741364
1986,71,-195.2447,-78.93509,250.59665,199.5245,25.195505
1986,72,-308.96954,-27.039696,283.3312,91.63034,4.5505314
1986,73,-328.96548,-37.637863,242.35388,19.605244,32.68287
1986,74,-300.8526,-27.633524,159.9188,-42.228783,65.081505
1986,75,-184.9246,30.509327,74.38704,-103.67685,73.76668
1986,76,-33.336807,17.294378,24.198008,-110.8461,75.39485
1986,77,77.5027,-8.945534,-38.533108,-62.8676,58.922813
1986,78,127.32147,-7.7988605,-52.617428,-8.162096,17.916632
1986,79,141.91414,0.9831795,-26.828257,31.215849,-4.550933
1986,80,100.86515,-50.1053,-9.970818,98.595085,6.231297
1986,81,20.953943,-27.473078,9.004116,144.85654,36.569466
1986,82,-66.09205,51.264145,48.177242,150.89629,30.418882
1986,83,-130.43689,132.34396,48.461933,134.3283,-3.9114692
1986,84,-163.2807,114.019455,22.310331,131.80495,-57.32789
1986,85,-221.54497,57.879707,-1.4155483,109.91501,-79.85705
1986,86,-272.73697,16.755878,-55.621395,3.585609,-107.409546
1986,87,-249.25313,-37.028973,-123.74338,-145.40962,-122.4017
1986,88,-144.70143,-115.46711,-150.25328,-222.70865,-99.793465
1986,89,-12.852308,-124.6135,-112.45444,-235.48654,-41.57078
1986,90,146.5245,-79.877174,-65.32873,-230.58157,1.5544046
1986,91,274.05157,-87.03927,-16.677395,-176.31708,19.055504
1986,92,318.91306,-78.57637,22.413807,-54.45683,47.469006
1986,93,256.97418,-15.307973,56.15875,28.271183,20.606842
1986,94,155.67763,0.72985286,44.31445,46.69103,-47.265076
1986,95,62.089447,-35.366837,14.407591,57.268974,-90.84557
1986,96,28.749773,-27.40858,32.765472,92.27424,-59.29773
1986,97,41.94825,10.587572,88.98725,108.64816,-9.000266
1986,98,90.69044,35.46738,102.36416,114.78469,46.722977
1986,99,123.632,119.45958,94.02964,113.23485,48.418365
1986,100,127.58417,245.2153,70.62464,106.81318,-17.190893
1986,101,118.794655,253.5099,15.114598,122.06973,-107.84506
1986,102,62.87266,191.86748,-58.391144,75.12304,-151.84244
1986,103,8.815321,164.25473,-98.66441,-11.947616,-154.01013
1986,104,-24.64255,129.04234,-105.00146,-59.17526,-99.51489
1986,105,-27.108631,98.66329,-91.29444,-85.900856,-23.4925
1986,106,-16.810627,109.54044,-87.81706,-108.52965,20.735506
1986,107,12.706889,158.75366,-76.41317,-53.26131,9.682376
1986,108,25.699778,141.45042,-73.30328,40.30709,-39.24676
1986,109,10.05236,85.20957,-81.02164,92.25292,-91.39513
1986,110,-17.331413,-2.658384,-84.589966,93.58389,-115.30415
1986,111,-67.36331,-60.080997,-76.28397,56.75591,-118.27685
1986,112,-111.67545,-125.02251,-75.12502,-4.3693447,-119.520744
1986,113,-152.02396,-163.94228,-79.31949,-65.4528,-81.80902
1986,114,-171.76883,-170.34998,-82.98115,-119.07335,-16.860786
1986,115,-195.63107,-156.97383,-89.65546,-155.66438,34.057343
1986,116,-192.69965,-149.25339,-124.21301,-174.91806,82.23044
1986,117,-174.01137,-155.46281,-150.44043,-186.36606,147.92508
1986,118,-147.12395,-151.1743,-154.89558,-220.73502,192.32326
1986,119,-85.14925,-139.57881,-146.82289,-243.45346,219.16338
1986,120,-13.976755,-92.77206,-98.39171,-231.15634,254.98361
1986,121,52.31835,-27.889595,-19.675829,-236.0649,287.74548
1986,122,175.60005,-6.5731215,66.06486,-210.50113,299.80826
1986,123,292.66357,-52.306904,148.32571,-147.99371,266.28384
1986,124,331.8433,-124.870056,189.30774,-73.56945,185.27516
1986,125,336.5769,-196.86664,166.52066,-25.321356,110.974335
1986,126,302.67142,-261.3507,138.3491,14.142686,26.993515
1986,127,203.73285,-277.73376,101.83749,24.428944,-47.170815
1986,128,91.69181,-229.15211,60.74705,12.311669,-67.03883
1986,129,-1.1529944,-134.53796,42.2165,-31.97694,-50.41393
1986,130,-73.46554,-63.919315,32.71024,-62.43026,-69.036896
1986,131,-127.71977,-49.18893,-0.10072903,-88.43993,-49.08513
1986,132,-133.93019,-32.129948,-75.21559,-170.92671,-1.582414
1986,133,-82.720985,-23.214605,-130.54031,-203.80981,63.350395
1986,134,-26.544777,-41.419937,-142.07454,-199.10948,152.39447
1986,135,42.429813,-63.647137,-116.67839,-214.55995,253.81609
1986,136,124.364586,-66.46562,-60.294754,-212.55188,314.60648
1986,137,150.88855,-96.00875,12.160084,-148.77994,313.28006
1986,138,134.57758,-123.91651,59.401634,-89.1727,270.82767
1986,139,133.11385,-123.45768,69.14445,-64.01246,169.34792
1986,140,136.48322,-142.26553,51.30095,-20.146471,48.5584
1986,141,104.533295,-123.85844,48.836338,24.32276,-71.03517
1986,142,60.0343,-90.98253,81.27232,30.22925,-151.85721
1986,143,19.790743,-90.44444,129.95544,-16.768398,-189.20525
1986,144,-20.391314,-124.259766,196.06958,-77.13571,-176.76323
1986,145,-24.74032,-95.44006,280.08606,-169.01826,-116.25406
1986,146,36.528324,2.2929826,275.27264,-206.9299,-37.693523
1986,147,124.060165,112.95448,232.79102,-155.15704,9.105209
1986,148,199.2951,195.13937,184.76201,-123.6422,14.953266
1986,149,254.73642,235.56714,92.11231,-75.93396,27.421026
1986,150,253.46585,208.75911,-41.948147,29.980711,37.0875
1986,151,189.86072,112.20996,-98.48261,74.17121,40.970306
1986,152,118.944176,33.760277,-98.9367,48.204113,54.3503
1986,153,80.91376,18.306656,-95.52397,28.785141,80.54796
1986,154,82.5219,70.35816,-77.50065,27.215961,80.13399
1986,155,89.89479,134.1654,-47.007282,35.946022,15.483576
1986,156,84.92089,151.96461,-56.971542,68.08728,-39.519
1986,157,67.23184,98.95696,-98.532845,118.88125,-45.15179
1986,158,12.740953,49.39285,-131.91118,182.50479,-29.04062
1986,159,-71.95677,-7.835485,-172.28389,174.69705,-12.861537
1986,160,-114.85913,-61.820965,-229.09468,118.385826,50.02627
1986,161,-87.460945,-111.53433,-240.81676,75.63484,92.67022
1986,162,-52.242367,-104.097855,-235.1953,20.258177,90.6575
1986,163,-22.442545,-113.034,-232.20819,3.6367383,65.07854
1986,164,-9.160669,-144.2039,-186.38986,48.53788,36.78715
1986,165,-41.95717,-178.93636,-89.50955,51.52844,-4.513702
1986,166,-78.93559,-179.85857,-10.311761,-48.70842,-10.818835
1986,167,-18.39082,-125.765785,74.62387,-149.54207,22.139654
1986,168,80.06994,-40.61166,165.05003,-204.63113,57.557804
1986,169,210.00502,112.9184,210.89122,-211.55367,90.13914
1986,170,313.2534,307.26437,232.40309,-142.73415,93.69625
1986,171,342.88773,467.26187,251.30554,-49.503906,51.327465
1986,172,298.8499,450.65714,178.94797,2.6298351,-14.715501
1986,173,245.89403,388.8227,62.484028,28.353016,-61.73167
1986,174,206.33765,250.27876,-1.0349519,38.386345,-81.34666
1986,175,168.56999,62.687996,-45.172066,2.5737796,-65.17456
1986,176,150.16147,-95.66224,-133.57608,-33.834854,-44.669277
1986,177,153.54085,-145.83655,-176.43839,-18.183058,-46.358448
1986,178,162.47688,-207.5778,-162.3394,-2.6421673,-46.602535
1986,179,140.35616,-237.6534,-167.79478,-64.6808,-31.31403
1986,180,183.96533,-216.81592,-188.97523,-98.1119,-20.203127
1986,181,245.84695,-186.09602,-119.47668,-23.725006,-6.744726
1986,182,0.0,0.0,0.0,0.0,0.0
1986,183,0.0,0.0,0.0,0.0,0.0
1987,1,0.0,0.0,0.0,0.0,0.0
1987,2,0.0,0.0,0.0,0.0,0.0
1987,3,-225.80762,164.16089,72.194725,120.398186,-3.4134295
1987,4,-254.71776,207.43114,86.86146,74.956215,-34.015064
1987,5,-278.27206,170.56837,59.0581,105.73765,-31.588976
1987,6,-312.94156,201.55049,-3.2202344,77.389145,-34.07998
1987,7,-197.09692,231.20308,-90.10376,-19.377716,-51.57191
1987,8,-20.605368,159.87273,-170.83624,-15.609373,-65.697464
1987,9,112.90504,53.26033,-217.87231,46.046246,-58.437534
1987,10,204.71434,-32.037907,-220.5207,65.25678,-54.989223
1987,11,261.1561,-88.36353,-180.19081,112.43388,-89.54976
1987,12,243.63939,-119.15295,-61.908897,185.1264,-96.24568
1987,13,149.19331,-113.65275,72.85677,161.71933,-48.07393
1987,14,69.43383,-79.53608,133.65172,89.28476,27.318014
1987,15,28.949116,-44.022102,148.04256,65.416245,103.845726
1987,16,7.296607,-53.441055,163.95822,26.1448,158.74673
1987,17,-78.049355,-61.691505,98.15332,-42.49339,182.26562
1987,18,-82.77329,13.198605,-46.17507,-47.81374,184.89543
1987,19,-35.309273,1.7432395,-120.57297,16.85927,168.48268
1987,20,-29.56098,3.9901297,-162.60587,8.959994,149.38406
1987,21,-20.810907,-29.150131,-224.50058,48.942436,134.83049
1987,22,-4.3502026,-24.10879,-255.18898,105.839905,122.58224
1987,23,54.919357,-90.80941,-213.51324,138.72942,56.509125
1987,24,50.38785,-119.005585,-130.81909,106.13478,1.5015894
1987,25,39.801746,-128.86987,-58.033558,138.1253,-29.169056
1987,26,-7.573647,-59.938637,59.726444,74.75805,-42.725254
1987,27,-24.336082,-32.316593,91.856606,1.4357508,-5.250843
1987,28,-54.239964,-13.470579,42.618954,-32.66552,85.16834
1987,29,-73.846664,0.12658541,-75.92617,-25.465696,118.39589
1987,30,-1.545213,39.080517,-157.16887,-75.81147,87.54501
1987,31,108.82531,-19.255056,-250.87775,-60.060837,58.15682
1987,32,218.55923,-72.1457,-286.92242,-17.346708,-0.5732311
1987,33,245.83781,-131.67609,-225.58249,45.998646,-42.59048
1987,34,201.73311,-141.57553,-112.4682,93.86062,-53.045467
1987,35,65.29632,-180.0224,-43.93549,84.76205,-31.669937
1987,36,-57.482227,-133.3621,8.284292,40.312992,-5.8770013
1987,37,-89.77478,-99.797966,28.00983,3.036083,42.19925
1987,38,-142.10715,-48.71913,32.28849,-48.595226,66.89156
1987,39,-124.58343,-29.724392,-35.17256,-119.30547,104.24489
1987,40,-51.173862,-19.573914,-123.73176,-91.70859,111.84909
1987,41,40.90338,-16.872612,-102.95326,-46.530674,72.88282
1987,42,16.81688,-40.98928,-53.354733,-77.04762,54.62553
1987,43,9.999448,-55.234417,-87.78504,-98.73711,42.560883
1987,44,39.519794,6.9296255,-61.33979,-73.94372,-26.783157
1987,45,-3.367041,17.497301,39.271294,-41.955444,-54.446674
1987,46,-116.41016,43.303425,3.85724,-48.674427,-10.439141
1987,47,-159.20474,70.972176,-14.5943165,31.397799,-27.605427
1987,48,-194.7686,89.30836,13.488493,60.216057,-40.991978
1987,49,-255.39162,89.858376,-7.618804,109.617134,16.86657
1987,50,-274.0552,162.45308,-48.47432,73.79756,31.294273
1987,51,-232.15178,135.99567,-58.16555,79.33303,5.7730036
1987,52,-226.18095,134.61137,-107.49659,40.557716,15.262358
1987,53,-159.37596,119.671295,-162.1326,34.95849,23.139408
1987,54,-60.03232,47.715805,-185.42256,8.427947,-11.357822
1987,55,38.13393,-55.20703,-188.16951,27.795534,-32.84246
1987,56,88.379944,-43.304375,-197.41061,30.265314,-13.532777
1987,57,161.08073,-34.714394,-142.62299,67.223526,-5.4012737
1987,58,126.85587,-65.229324,-31.106197,88.594086,1.0601462
1987,59,-36.79454,-34.18415,55.880936,54.444363,24.417398
1987,60,-181.91089,93.663086,29.179203,-30.977379,58.232677
1987,61,-222.57086,145.40013,4.2530184,-90.407974,61.74611
1987,62,-291.57578,117.372765,-26.701132,-124.809906,65.71673
1987,63,-323.87637,114.01399,-130.84567,-164.9483,79.17069
1987,64,-240.71283,85.43519,-259.96085,-154.76239,100.0926
1987,65,-97.64717,4.03234,-303.9084,-58.103497,92.24459
1987,66,6.616651,-22.927696,-240.83945,76.85478,39.56031
1987,67,105.53423,14.976628,-125.301056,124.33257,-7.458124
1987,68,198.33878,7.597134,28.70583,141.58528,-13.533256
1987,69,188.00917,-31.603611,180.76764,116.80495,7.7529287
1987,70,90.06425,-56.01742,259.89435,53.06445,75.67489
1987,71,15.120803,-80.127594,228.84146,-22.741776,153.29095
1987,72,15.007022,-84.982635,151.708,-31.614489,177.88899
1987,73,67.17656,-43.004448,103.24294,15.547562,153.2745
1987,74,151.93423,-8.603741,123.64843,71.69403,94.329124
1987,75,200.95871,-3.6687565,183.51271,103.611916,45.528877
1987,76,176.55972,20.843287,254.023,101.851814,6.8160195
1987,77,108.38268,62.279537,287.41223,59.57871,-14.338097
1987,78,28.906576,74.451416,277.30502,27.145489,-56.29771
1987,79,-35.715332,34.13685,219.09363,43.75062,-79.548935
1987,80,-61.5947,-28.177685,175.32782,62.92855,-92.58469
1987,81,-48.42225,-100.090416,110.53502,45.44489,-74.52588
1987,82,-19.498531,-151.33096,86.48614,40.51055,-53.390976
1987,83,-18.158796,-189.8707,127.757675,-15.118895,-23.396132
1987,84,-1.9609427,-191.75443,164.83963,-166.31729,-16.791937
1987,85,41.67232,-192.53601,167.11736,-254.49246,-21.599146
1987,86,80.20128,-187.53639,194.1023,-263.37405,-28.151613
1987,87,114.82814,-202.54501,204.61382,-268.42065,-27.570177
1987,88,169.08853,-192.08948,149.81296,-236.82048,1.009189
1987,89,202.21213,-123.204994,114.848755,-130.03122,52.104816
1987,90,177.55638,-46.817978,94.26792,-38.97971,74.67767
1987,91,135.07724,23.776503,46.87592,-25.683098,36.096634
1987,92,75.51696,28.017323,-3.4009962,-9.401545,2.3955648
1987,93,3.9674723,7.8459477,-42.74897,14.183657,-18.59876
1987,94,-68.60236,-20.242416,-80.19676,25.26107,-48.68884
1987,95,-69.51807,-69.860344,-106.21873,16.65754,-97.867584
1987,96,-55.502148,-170.16533,-116.098434,47.115475,-99.29635
1987,97,-46.268772,-249.62039,-125.93945,73.54697,-85.612724
1987,98,-66.499725,-326.15274,-105.558945,67.53615,-67.17392
1987,99,-65.85997,-354.0877,-110.93229,-24.879793,-18.627882
1987,100,-1.2198924,-347.67435,-114.986565,-104.97942,93.47451
1987,101,105.624825,-252.43674,-60.619987,-151.20332,208.58961
1987,102,230.32005,-70.51118,9.872959,-188.63742,286.27295
1987,103,350.2126,139.06273,46.509403,-168.2272,291.09177
1987,104,404.97937,276.04572,90.500626,-99.95276,227.48615
1987,105,335.04352,360.63495,86.0566,-64.04484,119.15475
1987,106,226.33157,342.28342,14.427656,-27.995901,20.137331
1987,107,108.20396,254.82062,-34.532608,-15.59241,-1.283842
1987,108,51.32165,191.13722,-55.831917,-33.47959,33.902832
1987,109,21.028027,184.36987,-58.738045,-20.646542,76.0969
1987,110,9.754859,254.02357,-71.186646,-33.23124,77.27557
1987,111,16.218384,348.92096,-68.314186,-82.760544,39.27051
1987,112,32.4477,396.76773,-92.918,-109.41459,-34.455235
1987,113,15.188829,391.96747,-108.39964,-101.78063,-63.9304
1987,114,5.796918,366.89062,-107.37882,-45.53864,-48.90259
1987,115,-8.581183,312.71158,-66.42887,68.60995,-14.929392
1987,116,-51.271156,262.41953,-52.2508,158.3922,14.42775
1987,117,-68.005486,245.72546,-72.36913,227.11736,33.333797
1987,118,-79.38916,256.46466,-115.255875,237.19965,-19.418976
1987,119,-106.15521,219.63661,-176.36562,193.45523,-107.82278
1987,120,-133.89665,143.1637,-227.294,108.03402,-146.29333
1987,121,-152.88875,57.617844,-247.48085,48.90328,-131.33594
1987,122,-184.8054,-34.3835,-239.91432,-3.504403,-102.00134
1987,123,-202.73163,-136.95312,-242.32127,-49.597645,-50.861195
1987,124,-151.28584,-207.18858,-242.51524,-82.773964,9.052863
1987,125,-71.92984,-259.80353,-205.34657,-68.65182,42.222935
1987,126,-34.25965,-241.28,-170.19087,-83.311676,45.827137
1987,127,24.993479,-150.31859,-157.86116,-143.97223,1.0881566
1987,128,70.14085,-80.9475,-132.87552,-162.94017,-43.935703
1987,129,48.74469,-28.137634,-90.8663,-172.3869,-48.648952
1987,130,-0.2836428,36.61401,-61.544235,-200.62796,-19.392502
1987,131,12.308881,62.8955,-30.327116,-192.99335,24.919546
1987,132,23.69206,33.86126,11.468927,-103.72923,110.673256
1987,133,20.188635,31.198439,53.129642,-7.022774,175.44006
1987,134,2.0204446,74.53421,72.78307,68.9111,165.9024
1987,135,-22.628618,132.40337,35.179993,99.40983,113.113686
1987,136,-61.624207,137.02316,-20.7816,115.05755,62.55537
1987,137,-126.9471,109.81641,-50.32011,88.84082,36.266975
1987,138,-180.21384,81.86158,-63.56211,22.46891,38.73893
1987,139,-187.98927,51.129093,-78.31873,-34.777035,69.72979
1987,140,-161.9108,22.952532,-97.28892,-23.7795,73.871315
1987,141,-164.325,16.747505,-88.88465,29.767788,39.614365
1987,142,-214.11797,11.8650675,-99.411545,51.120487,-13.047297
1987,143,-261.7469,-26.243977,-132.99669,52.770977,-40.16602
1987,144,-296.38107,-70.97558,-133.77313,40.040447,-44.84224
1987,145,-338.59137,-116.10146,-83.774925,4.458184,8.010487
1987,146,-369.5812,-127.592285,-56.73183,-59.636772,110.52059
1987,147,-328.99146,-69.710625,-51.738464,-129.82816,186.2213
