year,day,P_PC1,P_PC2,P_PC3,P_PC4,P_PC5
2018,122,327.676,185.56587,-44.930706,182.50221,181.26105
2018,123,228.51874,233.6343,-109.54925,255.5211,91.776474
2018,124,121.63783,273.8877,-151.07756,283.3678,39.06285
2018,125,10.1992655,335.55234,-159.03802,269.50333,20.89791
2018,126,-119.23633,432.79218,-144.88405,230.70886,-5.796535
2018,127,-216.12253,456.8817,-146.58522,113.655754,-28.479708
2018,128,-317.83078,449.8336,-116.98609,13.313961,13.648052
2018,129,-442.3564,373.7461,-73.91634,-61.647984,24.776806
2018,130,-551.6048,255.31322,-79.19772,-95.60126,-38.66181
2018,131,-649.1884,71.33128,-91.81535,-86.90613,-113.307884
2018,132,-724.3744,-84.13549,-120.046005,-70.56097,-137.92987
2018,133,-760.4109,-264.2074,-105.43866,-128.36252,-184.92406
2018,134,-684.17395,-441.88773,-66.27935,-140.94627,-122.281334
2018,135,-541.2581,-561.2685,-32.82401,-41.705605,5.467851
2018,136,-368.6045,-562.9333,42.100937,63.61159,101.05852
2018,137,-212.34871,-481.44672,153.30414,91.48144,97.840004
2018,138,-88.96068,-376.7822,190.51323,142.8434,114.332016
2018,139,-40.019806,-243.99889,197.4387,156.10692,35.603523
2018,140,-71.05946,-181.79573,241.89285,23.015043,-41.548157
2018,141,-105.11483,-209.20749,200.71796,-85.36241,-34.384346
2018,142,-119.850845,-315.8825,135.60988,-77.81555,-12.532123
2018,143,-161.08652,-453.56314,81.50863,-85.52887,-24.29059
2018,144,-254.13313,-571.6626,-21.90189,-96.84923,-15.86813
2018,145,-369.61148,-642.9238,-89.33837,-80.54485,-53.82265
2018,146,-495.60605,-693.5921,-52.524246,-127.92228,-180.86874
2018,147,-534.4142,-770.0043,54.126286,-167.21194,-216.95224
2018,148,-458.0294,-779.06476,189.62843,-102.19121,-248.22264
2018,149,-312.74918,-718.4422,382.38815,-3.4415011,-284.80508
2018,150,-112.36717,-559.6801,484.2009,74.35472,-308.00046
2018,151,102.00267,-362.1699,459.12338,156.3654,-296.26434
2018,152,218.433,-144.16681,386.7034,187.48207,-264.44403
2018,153,232.03857,36.190777,268.92743,125.213615,-157.71588
2018,154,221.43408,202.21597,86.59708,137.96057,-70.12201
2018,155,187.80699,275.91324,-43.633133,116.95565,15.796587
2018,156,126.60299,325.64154,-87.43123,47.354397,63.992355
2018,157,83.0531,333.32547,-157.95456,34.15358,38.227394
2018,158,75.986496,257.7329,-207.59229,153.18875,6.9694653
2018,159,85.73157,117.59761,-212.4087,153.64423,53.327576
2018,160,80.52017,-48.196037,-214.28772,132.17375,82.35212
2018,161,61.989235,-210.55508,-167.2611,121.761185,97.78163
2018,162,74.270836,-273.41605,-125.853065,163.78093,175.21107
2018,163,9.98243,-146.60423,-158.24496,145.80188,126.27654
2018,164,-135.3674,66.89083,-233.76842,144.22913,-78.10664
2018,165,-346.00723,194.65186,-248.34242,128.84424,-276.15704
2018,166,-539.4419,127.97861,-97.77457,166.08203,-376.67767
2018,167,-572.0172,54.13758,149.74709,234.49385,-479.92767
2018,168,-450.36075,-28.191217,320.3352,223.2474,-488.06665
2018,169,-280.8446,-139.00769,480.97064,120.10866,-380.2761
2018,170,-8.122478,-134.48016,515.9719,105.324165,-267.95468
2018,171,269.87555,65.939354,319.29898,107.76314,-195.0985
2018,172,352.80054,200.2183,72.818245,-6.467332,-147.26788
2018,173,356.8346,229.7737,-27.383657,-76.02983,-119.28858
2018,174,346.69998,138.65749,-170.12193,-67.490486,-119.65492
2018,175,273.38394,2.807298,-280.40372,-113.820595,-65.67395
2018,176,206.7405,-164.72964,-414.29425,-223.14096,-37.58066
2018,177,151.51854,-333.2116,-557.24817,-291.51672,-0.19080772
2018,178,86.39243,-483.76996,-653.90533,-388.90488,55.924538
2018,179,79.20528,-576.5559,-653.2456,-384.63474,193.59137
2018,180,185.53781,-595.9817,-636.9136,-217.39471,305.64993
2018,181,227.78218,-491.93826,-516.7095,-108.417816,302.45703
2018,182,0.0,0.0,0.0,0.0,0.0
2018,183,0.0,0.0,0.0,0.0,0.0
2019,1,0.0,0.0,0.0,0.0,0.0
2019,2,0.0,0.0,0.0,0.0,0.0
2019,3,-76.9009,-31.321566,24.087915,-62.76197,34.338993
2019,4,-46.912144,-17.059185,17.209663,-67.695175,36.46979
2019,5,-53.211494,3.2372513,28.19453,-97.74839,49.552322
2019,6,-21.891933,50.53236,8.984912,-141.23857,42.832123
2019,7,25.062218,97.97297,-33.103424,-130.59503,-7.2404294
2019,8,49.55488,138.92258,-23.829233,-107.28582,-70.25731
2019,9,38.403847,99.782845,-16.265589,-57.47273,-47.116043
2019,10,24.34013,75.128845,6.738627,-42.97024,-41.929436
2019,11,9.824248,6.767665,13.025735,6.0269666,-28.379488
2019,12,-51.196957,-60.323235,81.04851,-15.478905,28.511942
2019,13,-64.600395,-109.15434,110.61744,11.109123,8.839519
2019,14,-66.0661,-199.52776,64.22463,-2.066858,71.8166
2019,15,-59.1194,-210.54532,29.900991,-51.89405,98.414024
2019,16,-36.389744,-217.3773,66.0899,-43.1763,77.01633
2019,17,-10.666202,-231.57118,68.677795,-73.95702,30.385939
2019,18,-2.4222353,-259.16708,24.855606,-124.5682,100.50823
2019,19,29.109169,-160.26813,54.098324,-138.91397,13.506388
2019,20,74.289246,-144.03041,59.270065,-64.15362,-33.356163
2019,21,100.21369,-131.79805,-23.970167,-37.15314,28.277151
2019,22,141.28041,-87.17865,-75.59627,7.6771526,60.985813
2019,23,154.27284,-46.39791,-71.45401,27.376472,39.370724
2019,24,151.91061,-46.975662,-53.888165,42.49332,4.2015786
2019,25,129.1659,-68.90753,-44.200394,26.768835,7.4472747
2019,26,134.44778,-70.14449,-44.7358,23.813185,-10.695294
2019,27,155.56075,-77.660576,-66.35224,81.07957,-43.596695
2019,28,154.55397,-121.74828,-57.846004,152.55533,-23.91472
2019,29,125.19394,-167.56943,-85.07972,129.57552,66.80717
2019,30,53.286167,-222.7328,-71.925606,68.04009,94.034996
2019,31,-56.53854,-247.76094,-44.82201,-43.915573,109.98864
2019,32,-152.10738,-236.1012,34.58338,-161.36987,104.448296
2019,33,-218.28177,-219.21935,89.56988,-230.00223,-0.78227025
2019,34,-337.76767,-216.96658,107.44526,-252.40567,-71.01307
2019,35,-375.3662,-154.81268,106.12709,-213.2291,-93.001305
2019,36,-408.91956,-122.526436,181.62903,-129.81952,-80.41901
2019,37,-477.8713,-112.681175,170.56514,-113.87949,-29.35454
2019,38,-506.67673,-60.00403,104.872345,-160.34418,78.20707
2019,39,-424.37274,2.356131,75.15722,-171.36308,117.35122
2019,40,-326.26874,19.787764,40.339027,-186.93607,125.96916
2019,41,-206.37378,12.597985,-40.004078,-193.3546,120.18634
2019,42,-62.601418,11.970898,-56.602253,-213.21913,111.92596
2019,43,71.64763,-9.920385,-47.288055,-163.07896,44.80467
2019,44,180.57497,-48.32238,-70.57567,-117.34698,21.404825
2019,45,237.49619,-85.452065,-127.41933,-71.34146,14.201576
2019,46,298.52695,-66.44172,-170.98564,-52.684044,-19.7245
2019,47,353.61765,-72.64709,-217.80957,26.642056,-63.625034
2019,48,326.2456,-75.23366,-231.15631,19.401493,-15.032323
2019,49,267.1334,8.960464,-183.43349,-17.282915,-12.8876915
2019,50,216.48085,111.17703,-96.12662,-56.678932,-12.954717
2019,51,154.65717,159.69069,-4.2387366,-100.448296,-27.928164
2019,52,106.3799,207.02812,53.995453,-157.77995,-47.957615
2019,53,117.031075,271.89777,76.62525,-130.33055,-141.71466
2019,54,114.50265,223.98491,76.08481,-38.621452,-236.17448
2019,55,120.27704,107.57183,89.25534,83.349594,-258.73386
2019,56,89.52764,15.643546,113.54895,125.90512,-229.80829
2019,57,24.509024,-36.574516,150.02242,103.80182,-169.6179
2019,58,-18.866198,-67.32335,199.2691,73.631714,-133.09795
2019,59,11.769344,-95.82441,239.4033,59.54731,-19.183228
2019,60,44.88986,-92.20334,245.17958,26.232437,53.795517
2019,61,102.58167,-71.055405,208.46693,32.772057,94.63436
2019,62,165.08215,-38.709827,174.69083,52.203144,89.43164
2019,63,184.22427,-3.495731,137.05728,26.627728,125.39771
2019,64,231.53493,102.88457,109.29815,-68.860435,54.01544
2019,65,268.16562,192.08644,37.49551,-94.44245,-28.59533
2019,66,295.1796,231.42711,-11.367286,-107.35265,-56.381485
2019,67,342.2136,218.86316,-67.6967,-59.392654,-46.982018
2019,68,410.2385,113.27925,-131.22382,78.97414,-10.203658
2019,69,328.66403,-48.085842,-170.47894,138.5159,41.93564
2019,70,229.75037,-176.18411,-154.01662,53.18775,77.789566
2019,71,132.32516,-245.80031,-135.25319,36.728348,-12.977942
2019,72,13.926528,-380.1273,-113.38151,38.83583,28.333437
2019,73,-148.55055,-385.61783,-78.54422,-80.93487,37.627956
2019,74,-205.40878,-296.4602,-30.96729,-154.22914,25.0342
2019,75,-220.32037,-195.79443,30.568056,-139.54059,25.92719
2019,76,-173.33888,-136.0841,95.516975,-166.30719,103.66642
2019,77,-75.40188,-12.242527,110.99144,-184.48463,91.945244
2019,78,86.591,22.096022,121.775696,-211.46854,95.80202
2019,79,248.65794,4.4392858,85.48309,-207.16702,115.83834
2019,80,411.54752,-59.874943,-5.6095443,-152.33067,178.2522
2019,81,503.74838,-129.56224,-124.93393,-27.026575,184.304
2019,82,432.825,-186.13567,-179.73608,20.608023,165.83456
2019,83,270.7566,-224.90042,-227.11006,36.21064,104.83616
2019,84,140.6102,-327.27628,-274.4498,91.39602,140.66127
2019,85,-34.56007,-353.26825,-333.39246,124.7295,135.76793
2019,86,-232.74785,-293.24725,-315.6456,29.492184,117.7855
2019,87,-312.9143,-175.27124,-308.4522,-13.42712,27.559916
2019,88,-363.18796,-73.49967,-320.07602,107.961,-42.918358
2019,89,-469.24326,66.83418,-268.90613,242.11522,-74.49184
2019,90,-644.4752,127.917244,-74.27947,292.29214,-54.430073
2019,91,-693.0493,95.419365,94.96397,416.25928,96.22046
2019,92,-575.6294,-43.191666,176.00906,608.9685,307.82687
2019,93,-343.03146,-172.74756,206.35164,640.5115,475.8697
2019,94,-119.96174,-310.73154,160.16104,573.4393,578.66113
2019,95,150.29572,-377.27094,42.83681,444.9802,559.5643
2019,96,372.84073,-403.1359,-118.33866,350.5418,435.95145
2019,97,458.45062,-372.6135,-189.70642,245.99138,257.67938
2019,98,450.01154,-355.08798,-174.316,241.83464,175.15419
2019,99,432.28662,-313.77875,-95.89599,240.51688,67.43539
2019,100,476.74527,-270.44864,-45.604866,285.9772,6.5696096
2019,101,520.8072,-198.99399,-47.546757,374.2677,-64.044586
2019,102,502.22485,-144.21497,-66.0449,414.65576,-73.47719
2019,103,384.17636,-9.646479,-127.64942,408.39615,-124.68441
2019,104,232.9605,138.78793,-267.2413,429.56696,-189.79602
2019,105,-73.3677,248.27101,-446.3818,453.89227,-252.75502
2019,106,-417.8814,164.63942,-495.76248,313.11316,-222.33966
2019,107,-541.0505,-36.808556,-497.28198,235.91142,-141.7299
2019,108,-431.70795,-174.7827,-500.17236,224.22258,-99.30122
2019,109,-273.0797,-319.44687,-437.56516,198.16953,-49.995327
2019,110,-4.851636,-446.10428,-276.75482,158.86041,-7.156864
2019,111,258.38672,-390.59293,-176.91641,173.4917,-4.4225006
2019,112,316.53928,-175.92413,-108.99483,69.94377,-58.97958
2019,113,235.87672,-56.048626,-28.764181,-55.575268,-48.03742
2019,114,174.56693,47.679504,32.272236,-126.55938,-46.64151
2019,115,144.89276,129.20677,29.1428,-152.00035,-24.227785
2019,116,110.26423,199.22234,18.421831,-145.41151,1.5598742
2019,117,59.784782,255.4139,22.514032,-112.923164,29.726812
2019,118,-6.061795,279.032,86.846245,-75.40679,62.784023
2019,119,-138.02846,288.49963,191.15453,4.345278,118.40631
2019,120,-267.92477,237.47035,371.7612,104.22686,136.6432
2019,121,-358.4766,155.3854,523.94025,185.84633,98.27376
2019,122,-469.15363,151.37228,569.77985,296.07706,50.279358
2019,123,-611.9941,186.0759,490.0247,417.2401,-8.089769
2019,124,-657.79144,211.45961,321.34122,415.2488,-74.617676
2019,125,-707.59045,314.87997,42.653908,378.6595,-94.7907
2019,126,-790.1429,400.20975,-228.71428,287.5609,-104.82368
2019,127,-796.15576,302.3974,-397.16302,110.44693,-92.73937
2019,128,-682.86755,55.12621,-436.30817,-25.812813,4.7792454
2019,129,-477.34335,-119.74338,-429.88104,38.868874,107.672356
2019,130,-248.6884,-196.18564,-368.21207,-13.261948,107.672104
2019,131,-51.16148,-256.1258,-255.58371,-97.777214,111.34802
2019,132,81.80287,-271.5474,-176.85483,-115.54208,125.028854
2019,133,171.59811,-208.3909,-168.28471,-171.58014,90.2083
2019,134,154.60995,-207.43575,-218.06477,-315.20767,52.84184
2019,135,110.08878,-317.9421,-234.3393,-373.47714,76.68919
2019,136,101.41633,-385.08765,-191.72697,-336.8002,151.9442
2019,137,153.83015,-400.47928,-110.837135,-296.05316,156.33144
2019,138,181.07956,-403.03757,-57.024837,-223.30069,83.68172
2019,139,143.21101,-383.18842,30.35296,-129.34578,2.6855156
2019,140,45.222603,-243.80086,86.00386,-5.5111933,-34.35878
2019,141,-94.23607,-74.77188,23.735035,117.61065,-164.60866
2019,142,-273.63113,44.375977,-63.233746,175.51753,-234.51497
2019,143,-435.3892,103.24839,-74.69553,137.03516,-234.86926
2019,144,-492.94928,52.044025,16.28738,100.582375,-205.98517
2019,145,-418.11703,22.028986,52.62369,163.78809,-226.3248
2019,146,-305.73102,21.239115,42.92382,187.475,-229.05287
2019,147,-206.35185,70.19798,40.03126,237.25186,-208.34828
2019,148,-163.03394,223.6104,20.068098,342.34967,-116.516045
2019,149,-190.49477,427.95178,-27.391592,418.05627,-6.4522943
2019,150,-283.71622,428.38153,15.029333,338.7463,49.27325
2019,151,-422.12567,344.80566,102.91158,324.47403,141.96696
2019,152,-599.1501,376.28363,185.85997,404.0959,262.65115
2019,153,-783.051,326.81882,259.79712,415.27835,268.5071
2019,154,-833.8934,127.73478,277.53152,301.2246,191.4202
2019,155,-842.465,-34.919373,177.6124,241.33987,229.22949
2019,156,-738.8228,-226.72702,74.78011,173.15956,308.86395
2019,157,-543.2515,-474.96805,-26.216658,36.026134,206.7409
2019,158,-290.90967,-656.28937,-139.05623,-68.47318,116.973305
2019,159,-192.32892,-564.52325,-238.11829,-27.486221,43.32977
2019,160,-159.1205,-378.11453,-233.64677,42.32595,-98.28803
2019,161,-191.15414,-146.19061,-216.96933,67.8078,-296.1144
2019,162,-235.87027,80.896515,-203.60768,89.76656,-348.21265
2019,163,-245.01472,282.4653,-187.89389,86.98535,-379.3955
2019,164,-194.69763,363.54175,-203.45287,-9.453464,-307.18295
2019,165,-135.6005,378.3555,-256.2083,-99.001236,-154.94472
2019,166,-94.76887,367.63397,-261.88345,-143.55133,-18.736681
2019,167,-108.90759,270.68488,-272.27396,-203.76106,17.815239
2019,168,-183.0016,222.87968,-301.38904,-214.96767,30.902979
2019,169,-332.54666,148.13187,-351.2093,-232.53368,35.768482
2019,170,-440.53055,25.742416,-409.31036,-267.74945,17.094866
2019,171,-461.29105,-137.56767,-521.07434,-275.98456,108.11475
2019,172,-297.3625,-203.10545,-602.12225,-165.4697,228.82568
2019,173,-86.4648,-238.16214,-581.5799,-156.14339,225.09776
2019,174,153.80562,-224.01826,-468.13303,-137.68039,186.55052
2019,175,346.75256,-163.1261,-331.9859,-116.354065,140.20639
2019,176,465.34753,-63.021694,-178.60278,-145.12808,21.381235
2019,177,441.9779,-54.42809,-61.703854,-260.97537,-60.129646
2019,178,387.9802,-83.69526,-70.40955,-240.52705,-55.928894
2019,179,290.94733,-82.07871,-166.59358,-188.78062,-122.76987
2019,180,157.88635,-168.72816,-234.10594,-233.0438,-232.16022
2019,181,96.72805,-339.68915,-288.15274,-181.66235,-227.3104
2019,182,0.0,0.0,0.0,0.0,0.0
2019,183,0.0,0.0,0.0,0.0,0.0
2020,1,0.0,0.0,0.0,0.0,0.0
2020,2,0.0,0.0,0.0,0.0,0.0
2020,3,12.373926,-57.232494,113.429146,-60.059498,-47.921074
2020,4,-44.451607,-123.79657,162.51184,-73.01328,-49.115284
2020,5,-98.29437,-152.73085,121.62264,-162.0986,23.728546
2020,6,-128.45259,-124.45288,121.56901,-210.92422,53.335567
2020,7,-144.69214,-105.34622,113.30217,-261.03595,75.22181
2020,8,-108.57788,-65.180435,70.2049,-260.51492,50.390984
2020,9,-55.341946,-45.5959,-2.0111787,-193.2873,115.16117
2020,10,-31.609255,7.617334,15.963925,-124.95742,133.96028
2020,11,-20.67742,43.241547,10.965652,-118.55156,119.925674
2020,12,3.0393713,69.647194,12.7839,-93.79429,84.45419
2020,13,-14.579951,55.939186,9.642485,-106.904495,109.40708
2020,14,-12.743767,129.31795,35.00832,-177.15039,30.287806
2020,15,18.031488,150.21161,30.400473,-187.65553,-45.705433
2020,16,60.344738,142.31288,12.635417,-154.2828,-88.84531
2020,17,87.7208,121.76186,-44.578728,-90.48066,-69.12126
2020,18,113.60207,138.07239,-46.10372,-70.11085,-79.421005
2020,19,133.67462,97.51343,-56.542828,-35.406673,-44.84602
2020,20,119.85566,61.792263,-12.772957,-31.080317,-40.94718
2020,21,71.20697,20.902664,33.278896,-58.474037,0.35421556
2020,22,-2.2832115,21.216482,134.88536,-121.82701,16.307562
2020,23,-47.367207,-5.2105036,142.42091,-161.37021,62.251774
2020,24,-83.43902,-17.621239,121.27515,-213.57275,107.48675
2020,25,-86.242676,-5.7318816,79.74733,-250.46864,123.20075
2020,26,-78.30748,10.262959,36.513416,-278.02768,109.850136
2020,27,-31.433578,15.935833,-20.796892,-298.13806,72.15881
2020,28,-5.7559805,39.037525,-27.274244,-292.06686,33.10816
2020,29,13.549448,75.73942,-12.82524,-253.20477,-18.440262
2020,30,38.919548,52.493176,-40.94681,-202.81598,32.455166
2020,31,65.63601,30.673882,-71.53329,-154.08946,108.90876
2020,32,96.09696,56.31765,-96.81205,-118.57253,99.77415
2020,33,132.3083,11.522845,-132.11795,-46.26867,141.82181
2020,34,149.38075,-16.637117,-144.3799,-75.95782,181.7524
2020,35,144.90347,30.462946,-107.54415,-171.00954,102.46279
2020,36,146.93811,73.280846,-99.918724,-229.57841,-25.529812
2020,37,164.69164,43.506508,-108.48505,-201.53937,-30.850327
2020,38,149.02815,57.520176,-79.111664,-238.30568,-56.580185
2020,39,119.73218,72.28848,-45.302917,-170.36676,-116.51652
2020,40,83.95273,29.672508,-63.81687,-106.18386,-63.89975
2020,41,66.7867,36.475147,-37.32625,-78.60564,-43.02555
2020,42,47.69153,99.810295,-31.771868,-60.179512,-96.925606
2020,43,50.515934,150.26965,-83.63752,32.923435,-133.41652
2020,44,72.195366,137.61339,-108.48859,30.187765,-157.57317
2020,45,115.45159,90.058205,-110.93029,73.91053,-214.20096
2020,46,133.35222,-19.665499,-99.65467,136.3406,-164.37178
2020,47,66.49967,-150.95647,-90.27929,59.089245,-98.27002
2020,48,48.529716,-251.96945,-49.086685,-10.062288,-117.733696
2020,49,48.63355,-426.97287,-21.673426,9.445211,-58.17883
2020,50,-31.559486,-584.57214,30.981924,-25.213087,46.384846
2020,51,-149.719,-634.4302,52.61733,-99.82515,109.42321
2020,52,-130.05608,-623.603,71.04493,-97.215324,94.68589
2020,53,-86.28093,-607.6211,74.59856,-94.641136,115.06561
2020,54,-66.52281,-464.62555,58.0561,-142.81178,135.48386
2020,55,-5.063114,-250.11311,65.54818,-174.59357,93.782875
2020,56,105.36737,-115.95152,73.17256,-173.23247,16.673155
2020,57,179.44583,-57.605682,80.65025,-76.46878,25.412287
2020,58,201.95366,-32.8934,78.12223,-41.22322,87.57871
2020,59,237.66345,23.041431,96.24065,-18.003813,25.941736
2020,60,276.66193,25.683113,75.01144,14.225742,-11.976478
2020,61,356.70212,42.95383,30.801586,97.625725,-41.79751
2020,62,398.25894,34.24168,-4.93873,123.46752,-18.991632
2020,63,416.6424,54.92246,-4.0931587,131.38359,-46.57367
2020,64,450.49136,23.952421,-42.511124,229.3287,-30.900124
2020,65,482.37036,-52.31504,-76.330894,329.513,28.817968
2020,66,452.01132,-150.29881,-70.72799,310.60925,52.659653
2020,67,403.4318,-227.7614,-87.218956,281.62616,74.44047
2020,68,359.28873,-230.08603,-145.232,306.0989,78.33876
2020,69,258.3179,-104.83742,-204.13043,241.73372,24.83483
2020,70,129.5463,108.60974,-273.49698,201.60088,-79.848595
2020,71,-5.5174675,291.77982,-285.94943,165.67212,-149.88606
2020,72,-121.38428,461.78644,-178.82286,105.02338,-199.86188
2020,73,-210.24178,548.00146,-14.366479,7.844544,-196.14467
2020,74,-160.7316,495.401,98.86372,-78.8272,-136.00899
2020,75,-44.64943,397.7193,201.56337,-200.0412,-59.650394
2020,76,86.10754,376.08817,227.4075,-242.8433,-28.02738
2020,77,212.00725,338.97717,152.82228,-219.66444,-39.599358
2020,78,297.70462,272.04266,65.568016,-242.3072,-43.525776
2020,79,339.31107,206.63748,3.7590892,-217.73271,6.4735985
2020,80,381.62192,116.08198,-54.68383,-179.1529,53.17975
2020,81,419.3572,4.564747,-101.02462,-222.62369,147.09436
2020,82,435.32434,-70.04655,-127.75392,-332.54843,176.68036
2020,83,454.55957,-102.05223,-170.09836,-296.32196,128.36646
2020,84,394.58463,-99.2888,-166.97632,-251.31056,50.965076
2020,85,331.97687,-38.653915,-153.89178,-221.60457,-3.6341505
2020,86,279.18954,55.309475,-198.15317,-77.64696,-12.0705385
2020,87,215.20447,156.1438,-195.21788,19.298359,0.90210134
2020,88,169.3939,199.86963,-217.3817,79.85715,53.77827
2020,89,174.2965,155.34744,-209.21068,97.07029,179.76678
2020,90,172.65561,76.613,-159.64328,129.85818,251.22832
2020,91,179.74876,8.796069,-109.02186,171.45352,250.76582
2020,92,203.24553,-73.139465,-108.003784,263.1711,293.94434
2020,93,231.92125,-106.3803,-68.19759,228.79543,307.98312
2020,94,296.65372,-36.742752,-106.02606,224.64877,210.413
2020,95,369.4264,51.399868,-170.87936,240.76767,97.25791
2020,96,453.96408,77.21917,-209.75742,247.56792,61.02213
2020,97,562.8133,41.65612,-256.31534,305.046,29.971283
2020,98,655.33514,2.5057778,-310.18994,424.06512,-1.3046248
2020,99,646.40063,15.389968,-322.50012,437.33362,-34.968536
2020,100,574.288,46.36067,-325.5652,351.12674,-72.23435
2020,101,452.7476,62.043156,-292.01508,257.40988,-151.72588
2020,102,313.99863,81.91316,-241.12633,105.20818,-187.52661
2020,103,227.71118,88.33825,-166.92123,-86.10187,-158.20245
2020,104,228.42276,36.508007,-138.54082,-121.132454,-82.971855
2020,105,272.56113,-18.690483,-144.07326,-70.12147,57.20791
2020,106,361.87665,-55.67936,-149.06471,-112.6598,174.38126
2020,107,474.72876,11.794762,-163.31926,-142.40723,169.40302
2020,108,479.02264,78.73001,-195.30339,-112.51325,86.33608
2020,109,440.54926,118.27031,-167.9346,-159.54742,37.65388
2020,110,408.68262,147.56506,-145.23077,-218.8261,-64.43907
2020,111,363.9046,163.39645,-145.84291,-248.42671,-140.4816
2020,112,308.05368,127.12647,-167.84763,-227.87074,-148.15834
2020,113,326.29333,78.34933,-199.21811,-216.1395,-44.65191
2020,114,347.89627,34.830704,-245.40356,-219.8352,-1.6383455
2020,115,385.96945,10.204617,-292.24603,-122.10971,21.175959
2020,116,394.14227,8.3395405,-305.2363,-18.013964,25.906979
2020,117,341.18198,28.945826,-268.42117,13.350661,29.926615
2020,118,206.18066,80.56412,-244.67949,32.94291,-62.37609
2020,119,-13.977681,185.25128,-186.93431,111.04774,-143.72202
2020,120,-327.20557,253.13329,-14.537407,116.80459,-82.65968
2020,121,-608.9137,244.11836,208.97287,125.68053,50.465973
2020,122,-721.3494,101.85517,389.31647,95.59292,113.478745
2020,123,-726.2519,-43.280518,554.0478,108.61003,151.58656
2020,124,-603.8067,-132.56915,651.376,90.299805,163.10118
2020,125,-391.69394,-157.7259,612.0064,40.146748,42.293915
2020,126,-227.24843,-26.263556,436.281,31.45217,-100.720024
2020,127,-228.15689,225.42786,167.47934,57.050423,-237.63223
2020,128,-303.30713,431.01413,-104.74449,2.1157115,-243.25113
2020,129,-361.6186,441.75964,-283.3882,-19.155674,-197.94757
2020,130,-362.83463,358.9187,-346.84854,2.9973447,-160.53166
2020,131,-305.06766,215.39488,-318.4801,-26.540535,-137.07295
2020,132,-220.13693,123.638275,-145.52333,-63.80363,0.48818582
2020,133,-108.940704,77.54032,70.48857,-77.46416,46.27426
2020,134,-12.685739,101.89193,211.15948,-143.56448,31.415894
2020,135,30.97392,138.52158,275.66223,-243.58867,24.78534
2020,136,24.099482,129.22108,289.54004,-280.51367,9.711733
2020,137,-1.1237698,92.546234,283.25726,-257.36572,-67.77873
2020,138,-12.675024,82.01766,300.80014,-185.26312,-115.81198
2020,139,-56.43763,114.4316,262.0015,-116.21997,-137.74838
2020,140,-98.108185,107.241356,240.28397,-57.46641,-130.88661
2020,141,-86.499245,53.665424,212.68083,-54.656013,-100.046555
2020,142,-36.07667,-78.72836,173.53676,-59.03065,11.123425
2020,143,38.50889,-225.38797,97.43366,-102.71723,127.80643
2020,144,131.99834,-373.5267,73.804855,-101.80127,201.46117
2020,145,235.92918,-452.0141,1.7419641,14.274541,253.2673
2020,146,275.17838,-468.5153,8.609651,113.22773,241.26392
2020,147,270.9457,-411.0531,-61.810154,157.14821,129.24971
2020,148,218.65172,-310.42242,-217.66806,150.35782,-47.425026
2020,149,66.7845,-171.63042,-364.49982,101.77065,-229.41655
2020,150,-112.68007,-126.38057,-484.5987,-119.069374,-296.7218
2020,151,-162.89906,-140.36102,-572.221,-210.74283,-160.30486
2020,152,-72.96416,-138.16402,-578.6252,-168.02878,-13.526223
2020,153,47.219326,-146.38275,-481.67212,-155.37906,42.246372
2020,154,217.47621,-214.29773,-346.63974,-197.20166,168.728
2020,155,348.93796,-244.20462,-289.32748,-162.50545,261.44373
2020,156,397.22076,-277.8931,-361.69504,-154.47627,301.77097
2020,157,394.61633,-258.50415,-388.16205,-105.279945,212.09265
2020,158,330.16364,-251.4067,-309.777,-100.75366,185.09732
2020,159,290.16528,-256.2025,-282.0317,-10.8388815,183.08693
2020,160,300.85873,-188.32034,-200.4774,97.986565,120.584206
2020,161,356.63083,-70.125374,-60.923046,173.14838,-78.40971
2020,162,367.81577,-57.133266,10.6281805,117.656006,-126.75824
2020,163,406.13754,-78.110466,16.364313,106.45976,-101.72225
2020,164,421.3998,-59.871815,33.847668,89.624825,-134.57649
2020,165,390.7728,-10.86949,36.09621,112.79731,-180.64977
2020,166,281.67642,125.79714,-10.552582,160.76544,-184.33644
2020,167,156.97226,314.155,-40.57059,259.68216,-152.25182
2020,168,-14.626933,492.25592,-13.608931,432.60342,-10.497026
2020,169,-121.27499,548.2524,99.47881,496.95377,154.36832
2020,170,-109.00786,481.13474,197.49803,512.6242,286.9306
2020,171,-34.737343,348.6104,265.95517,417.12143,378.45682
2020,172,66.44255,229.5464,309.24658,245.44774,348.29742
2020,173,209.36232,104.85169,252.71552,119.10595,176.44218
2020,174,272.265,78.800766,101.967896,90.340355,37.255978
2020,175,239.72615,107.27259,-43.25687,112.23891,-28.358807
2020,176,203.10916,110.37665,-66.96127,117.514725,-124.152214
2020,177,156.75613,2.7788491,-22.144884,135.52264,-134.36476
2020,178,110.33955,-52.301506,12.752702,91.820435,-52.54092
2020,179,72.00915,-69.347565,45.665928,31.98339,-29.62969
2020,180,71.15899,-112.332344,127.91228,-66.83605,-81.570816
2020,181,77.36644,-147.39046,158.0008,-104.257164,-42.139336
2020,182,0.0,0.0,0.0,0.0,0.0
2020,183,0.0,0.0,0.0,0.0,0.0
2021,1,0.0,0.0,0.0,0.0,0.0
2021,2,0.0,0.0,0.0,0.0,0.0
2021,3,39.686153,50.11128,6.0333014,-93.30306,57.706875
