window,_pair_id,_source_family,_target_family,_family_direction,_failure_reason,_stability,_evidence_tier_norm,source_variable,target_variable,positive_peak_abs_r,lag0_abs_r,negative_peak_abs_r,D_pos_0,D_pos_neg,p_pos_surrogate,q_pos_within_window,p_pos_audit_surrogate,positive_peak_lag,positive_peak_signed_r,negative_peak_lag,negative_peak_signed_r,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,near_miss_class
T4,V_strength -> H_west_extent_lon,V,H,V→H,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_strength,H_west_extent_lon,0.2104271270541227,0.0342918220732369,0.195708063424559,0.1537044513211541,0.0119596554917793,0.0639360639360639,0.2431149097815764,0.0849150849150849,4,-0.2104271270541227,-5,0.195708063424559,-0.1318368682365812,0.1786675331142522,-0.1549958589254036,0.2047651142592529,0.572,-0.0761912623978791,0.2799698467111964,-0.0874127369974678,0.3000952832109402,0.845,0.0119596554917793,0.1537044513211541,0.0203142243000901,-0.1318368682365812,0.1786675331142522,-0.1549958589254036,0.2047651142592529,0.572,0.1317766630430128,-0.0761912623978791,0.2799698467111964,-0.0874127369974678,0.3000952832109402,0.845,0.1537044513211541,-0.0761912623978791,0.2799698467111964,0.845,0.0119596554917793,-0.1318368682365812,0.1786675331142522,0.572,positive_lag_not_supported
T4,V_NS_diff -> Je_meridional_width,V,Je,V→Je,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_NS_diff,Je_meridional_width,0.0482996127560175,0.0211630197163755,0.0336450208357478,0.0113402178338679,0.0121087106535373,0.4815184815184815,0.7028800583302953,0.5314685314685315,5,0.0482996127560175,-2,0.0336450208357478,-0.0210076593595356,0.0798810500875497,-0.0346438360491305,0.0942946822527412,0.79,-0.0131433634767274,0.070204242128113,-0.0219966632443168,0.0821295156458142,0.836,0.0121087106535373,0.0113402178338679,0.0230094057266861,-0.0210076593595356,0.0798810500875497,-0.0346438360491305,0.0942946822527412,0.79,0.0236186281302087,-0.0131433634767274,0.070204242128113,-0.0219966632443168,0.0821295156458142,0.836,0.0113402178338679,-0.0131433634767274,0.070204242128113,0.836,0.0121087106535373,-0.0210076593595356,0.0798810500875497,0.79,positive_lag_not_supported
T4,V_NS_diff -> Je_strength,V,Je,V→Je,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_NS_diff,Je_strength,0.1529527102869263,0.1548486159679832,0.1393613615218301,-0.0214936253513295,0.0164199745816873,0.3036963036963037,0.537577365163572,0.3296703296703296,1,0.1529527102869263,-1,0.1393613615218301,-0.0813422539209872,0.09198713897712,-0.1066058471878824,0.1191069782611762,0.668,-0.0481506673033533,0.060871772776153,-0.0525724886522528,0.0860789356332911,0.256,0.0164199745816873,-0.0214936253513295,0.0147814003339213,-0.0813422539209872,0.09198713897712,-0.1066058471878824,0.1191069782611762,0.668,-0.0089495579253028,-0.0481506673033533,0.060871772776153,-0.0525724886522528,0.0860789356332911,0.256,-0.0214936253513295,-0.0481506673033533,0.060871772776153,0.256,0.0164199745816873,-0.0813422539209872,0.09198713897712,0.668,positive_lag_not_supported
T4,V_pos_centroid_lat -> Je_meridional_width,V,Je,V→Je,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_pos_centroid_lat,Je_meridional_width,0.06769367041425,0.0253231252707766,0.0500307746979515,0.031262629560333,0.0227449375328811,0.3336663336663337,0.5649432534678437,0.3326673326673326,3,0.06769367041425,-4,0.0500307746979515,-0.0414355593538295,0.0612209091764468,-0.0557007201493455,0.0693931168127352,0.75,-0.0461856858760519,0.0581483404774325,-0.0549172750968345,0.0643523921263467,0.706,0.0227449375328811,0.031262629560333,0.0155424685384216,-0.0414355593538295,0.0612209091764468,-0.0557007201493455,0.0693931168127352,0.75,0.0172090266997824,-0.0461856858760519,0.0581483404774325,-0.0549172750968345,0.0643523921263467,0.706,0.031262629560333,-0.0461856858760519,0.0581483404774325,0.706,0.0227449375328811,-0.0414355593538295,0.0612209091764468,0.75,positive_lag_not_supported
T4,V_pos_centroid_lat -> Je_strength,V,Je,V→Je,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_pos_centroid_lat,Je_strength,0.1093125368426629,0.1089535017037122,0.1037210352425003,-0.0215460756948372,0.0086340488253983,0.5104895104895105,0.7179487179487181,0.5624375624375625,1,0.1093125368426629,-5,0.1037210352425003,-0.1206889778730089,0.1353661223529342,-0.1491563059965808,0.156427012891322,0.599,-0.0503790354074804,0.0972463275804881,-0.0586154869540051,0.1298613883770697,0.405,0.0086340488253983,-0.0215460756948372,0.0118733834693486,-0.1206889778730089,0.1353661223529342,-0.1491563059965808,0.156427012891322,0.599,0.0030677582674552,-0.0503790354074804,0.0972463275804881,-0.0586154869540051,0.1298613883770697,0.405,-0.0215460756948372,-0.0503790354074804,0.0972463275804881,0.405,0.0086340488253983,-0.1206889778730089,0.1353661223529342,0.599,positive_lag_not_supported
T4,V_strength -> Je_meridional_width,V,Je,V→Je,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_strength,Je_meridional_width,0.0118681595703749,0.0212404628695209,0.0441264147891229,-0.0231898267318054,-0.0341194067887577,0.99000999000999,0.994005994005994,0.982017982017982,3,-0.0118681595703749,-2,0.0441264147891229,-0.0511590205105432,0.1061455560903273,-0.0585369427761363,0.1258759535396883,0.379,-0.0295399081105946,0.0912313563655073,-0.0318122332853578,0.1067952981220816,0.433,-0.0341194067887577,-0.0231898267318054,0.0030633588459957,-0.0511590205105432,0.1061455560903273,-0.0585369427761363,0.1258759535396883,0.379,0.0077783869270041,-0.0295399081105946,0.0912313563655073,-0.0318122332853578,0.1067952981220816,0.433,-0.0231898267318054,-0.0295399081105946,0.0912313563655073,0.433,-0.0341194067887577,-0.0511590205105432,0.1061455560903273,0.379,positive_lag_not_supported
T4,V_strength -> Je_strength,V,Je,V→Je,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_strength,Je_strength,0.2005484349214909,0.1892492101074694,0.1580398039561794,-0.0007353432642677,0.0483337817963618,0.1528471528471528,0.3532763532763532,0.1828171828171828,1,0.2005484349214909,-1,0.1580398039561794,-0.0486651891156115,0.1357415210407711,-0.0718729822233546,0.1529403260360814,0.852,-0.0329293230296423,0.082006912958849,-0.0381787079617381,0.1110923784550287,0.574,0.0483337817963618,-0.0007353432642677,0.0497129907487265,-0.0486651891156115,0.1357415210407711,-0.0718729822233546,0.1529403260360814,0.852,0.0125555260150893,-0.0329293230296423,0.082006912958849,-0.0381787079617381,0.1110923784550287,0.574,-0.0007353432642677,-0.0329293230296423,0.082006912958849,0.574,0.0483337817963618,-0.0486651891156115,0.1357415210407711,0.852,positive_lag_not_supported
T4,V_NS_diff -> Jw_axis_lat,V,Jw,V→Jw,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_NS_diff,Jw_axis_lat,0.0109707273659681,0.0116156932643301,0.1078215651894451,-0.0142632802409695,-0.0853975607599317,0.994005994005994,0.994005994005994,0.996003996003996,2,-0.0109707273659681,-4,0.1078215651894451,-0.1411406344924322,0.1028042861242638,-0.1666190191509525,0.1159556559145643,0.42,-0.0440958847604463,0.0874548128571561,-0.054276615875852,0.1037807957276124,0.583,-0.0853975607599317,-0.0142632802409695,-0.0167922913665248,-0.1411406344924322,0.1028042861242638,-0.1666190191509525,0.1159556559145643,0.42,0.0120190487011919,-0.0440958847604463,0.0874548128571561,-0.054276615875852,0.1037807957276124,0.583,-0.0142632802409695,-0.0440958847604463,0.0874548128571561,0.583,-0.0853975607599317,-0.1411406344924322,0.1028042861242638,0.42,positive_lag_not_supported
T4,V_NS_diff -> Jw_strength,V,Jw,V→Jw,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_NS_diff,Jw_strength,0.2223998877398726,0.1451879550882211,0.1210324459339602,0.0598928887035288,0.0959068353326675,0.1168831168831168,0.3238866396761134,0.1108891108891109,5,0.2223998877398726,-1,0.1210324459339602,-0.060631487577497,0.220748850582811,-0.0869054938810158,0.2485557100387451,0.801,-0.0327936605665815,0.2102894973205204,-0.0401387166496571,0.240993823794231,0.794,0.0959068353326675,0.0598928887035288,0.0764955186946796,-0.060631487577497,0.220748850582811,-0.0869054938810158,0.2485557100387451,0.801,0.0733543823924035,-0.0327936605665815,0.2102894973205204,-0.0401387166496571,0.240993823794231,0.794,0.0598928887035288,-0.0327936605665815,0.2102894973205204,0.794,0.0959068353326675,-0.060631487577497,0.220748850582811,0.801,positive_lag_not_supported
T4,V_pos_centroid_lat -> Jw_axis_lat,V,Jw,V→Jw,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_pos_centroid_lat,Jw_axis_lat,0.0546931166409089,0.0569625809117386,0.0867081353615428,-0.0198276461711451,-0.026354448291658,0.7872127872127872,0.904707233065442,0.7582417582417582,1,-0.0546931166409089,-5,0.0867081353615428,-0.1337139003785211,0.0787302743038403,-0.1515801273802199,0.0991172203349371,0.411,-0.0500338045728948,0.0762422412223778,-0.0571434087344292,0.1034722231750089,0.422,-0.026354448291658,-0.0198276461711451,-0.0183145334211333,-0.1337139003785211,0.0787302743038403,-0.1515801273802199,0.0991172203349371,0.411,0.0006081045670792,-0.0500338045728948,0.0762422412223778,-0.0571434087344292,0.1034722231750089,0.422,-0.0198276461711451,-0.0500338045728948,0.0762422412223778,0.422,-0.026354448291658,-0.1337139003785211,0.0787302743038403,0.411,positive_lag_not_supported
T4,V_pos_centroid_lat -> Jw_meridional_width,V,Jw,V→Jw,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_pos_centroid_lat,Jw_meridional_width,0.106015802298144,0.0758472660298806,0.1082268964112327,0.0087817560480236,-0.0023420566264539,0.0759240759240759,0.2541806020066889,0.1558441558441558,5,-0.106015802298144,-4,-0.1082268964112327,-0.0793759545891008,0.0447241070402512,-0.0930130910940884,0.0547879005337102,0.404,-0.0514710637106337,0.0591716723303036,-0.0589043876125179,0.0664103904273274,0.603,-0.0023420566264539,0.0087817560480236,-0.0113336285324316,-0.0793759545891008,0.0447241070402512,-0.0930130910940884,0.0547879005337102,0.404,0.0075316695450021,-0.0514710637106337,0.0591716723303036,-0.0589043876125179,0.0664103904273274,0.603,0.0087817560480236,-0.0514710637106337,0.0591716723303036,0.603,-0.0023420566264539,-0.0793759545891008,0.0447241070402512,0.404,positive_lag_not_supported
T4,V_pos_centroid_lat -> Jw_strength,V,Jw,V→Jw,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_pos_centroid_lat,Jw_strength,0.1868100931238279,0.1449467275066629,0.148461395175798,0.0224907241282858,0.0386857190888906,0.1928071928071928,0.4116710875331564,0.1948051948051948,5,0.1868100931238279,-1,0.148461395175798,-0.1000317730017065,0.1733669918843486,-0.1199941705373458,0.1952069326581079,0.655,-0.0571492954406172,0.1576407441384029,-0.0646645066729812,0.1819979374478315,0.64,0.0386857190888906,0.0224907241282858,0.0351941058623186,-0.1000317730017065,0.1733669918843486,-0.1199941705373458,0.1952069326581079,0.655,0.0347678863977783,-0.0571492954406172,0.1576407441384029,-0.0646645066729812,0.1819979374478315,0.64,0.0224907241282858,-0.0571492954406172,0.1576407441384029,0.64,0.0386857190888906,-0.1000317730017065,0.1733669918843486,0.655,positive_lag_not_supported
T4,V_strength -> Jw_axis_lat,V,Jw,V→Jw,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_strength,Jw_axis_lat,0.0116301491074807,0.0420704005826727,0.1497678970498391,-0.0485113872160947,-0.1423922875471243,0.987012987012987,0.994005994005994,0.989010989010989,5,-0.0116301491074807,-3,0.1497678970498391,-0.1983857847926082,0.0724260784818779,-0.2236345912572284,0.0998494464309593,0.225,-0.068568039211809,0.0937111274750516,-0.075398106021858,0.1091964637846113,0.473,-0.1423922875471243,-0.0485113872160947,-0.0652441360298822,-0.1983857847926082,0.0724260784818779,-0.2236345912572284,0.0998494464309593,0.225,0.0014667740755247,-0.068568039211809,0.0937111274750516,-0.075398106021858,0.1091964637846113,0.473,-0.0485113872160947,-0.068568039211809,0.0937111274750516,0.473,-0.1423922875471243,-0.1983857847926082,0.0724260784818779,0.225,positive_lag_not_supported
T4,V_strength -> Jw_strength,V,Jw,V→Jw,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_strength,Jw_strength,0.2347911947909951,0.1258661030865068,0.0924348025009821,0.0794008436224407,0.1304313483816051,0.0939060939060939,0.2892307692307692,0.0859140859140859,5,0.2347911947909951,-1,0.0924348025009821,-0.0698688659881219,0.2297105900277783,-0.0943259588875909,0.2596139932326807,0.803,-0.0418634969471125,0.2321484479241878,-0.0490501805235032,0.2580354200567745,0.795,0.1304313483816051,0.0794008436224407,0.0800819762600723,-0.0698688659881219,0.2297105900277783,-0.0943259588875909,0.2596139932326807,0.803,0.0820173809138077,-0.0418634969471125,0.2321484479241878,-0.0490501805235032,0.2580354200567745,0.795,0.0794008436224407,-0.0418634969471125,0.2321484479241878,0.795,0.1304313483816051,-0.0698688659881219,0.2297105900277783,0.803,positive_lag_not_supported
T4,V_NS_diff -> P_north_minus_main_35_45,V,P,V→P,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_NS_diff,P_north_minus_main_35_45,0.2327717463785068,0.1766204652377439,0.1537362379554642,0.0413749579034242,0.0816074989865826,0.0789210789210789,0.261373035566584,0.1168831168831168,5,-0.2327717463785068,-1,-0.1537362379554642,-0.0448402432595437,0.1929365264122055,-0.0698227114278524,0.2146115211889114,0.839,-0.0325104812523097,0.1453183945366407,-0.0439280548817649,0.1599006264636654,0.766,0.0816074989865826,0.0413749579034242,0.0714970481389364,-0.0448402432595437,0.1929365264122055,-0.0698227114278524,0.2146115211889114,0.839,0.0456981078660932,-0.0325104812523097,0.1453183945366407,-0.0439280548817649,0.1599006264636654,0.766,0.0413749579034242,-0.0325104812523097,0.1453183945366407,0.766,0.0816074989865826,-0.0448402432595437,0.1929365264122055,0.839,positive_lag_not_supported
T4,V_pos_centroid_lat -> P_north_minus_main_35_45,V,P,V→P,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_pos_centroid_lat,P_north_minus_main_35_45,0.1238511555905711,0.147065395741116,0.1742693350170553,-0.053117706568214,-0.0631974859269509,0.3836163836163836,0.6217287866772403,0.4545454545454545,1,-0.1238511555905711,-2,-0.1742693350170553,-0.1664171088762833,0.0338625102030006,-0.181299821578396,0.0483240436906586,0.136,-0.0864126254772467,0.0404780308078254,-0.0933414533417996,0.0723090678702526,0.162,-0.0631974859269509,-0.053117706568214,-0.060802084335564,-0.1664171088762833,0.0338625102030006,-0.181299821578396,0.0483240436906586,0.136,-0.0378714977321524,-0.0864126254772467,0.0404780308078254,-0.0933414533417996,0.0723090678702526,0.162,-0.053117706568214,-0.0864126254772467,0.0404780308078254,0.162,-0.0631974859269509,-0.1664171088762833,0.0338625102030006,0.136,positive_lag_not_supported
T4,V_strength -> P_north_minus_main_35_45,V,P,V→P,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_strength,P_north_minus_main_35_45,0.2369286266262641,0.0340375459040528,0.1595069464076644,0.1849154897302487,0.077446590169699,0.0699300699300699,0.251105216622458,0.0969030969030969,5,-0.2369286266262641,-5,0.1595069464076644,-0.1367155794829568,0.2614088281329071,-0.1631299550939704,0.2999131042091774,0.676,-0.0512484302720182,0.2827255397644065,-0.0641275903134831,0.3069181582722086,0.867,0.077446590169699,0.1849154897302487,0.0627500298941475,-0.1367155794829568,0.2614088281329071,-0.1631299550939704,0.2999131042091774,0.676,0.1350926508301554,-0.0512484302720182,0.2827255397644065,-0.0641275903134831,0.3069181582722086,0.867,0.1849154897302487,-0.0512484302720182,0.2827255397644065,0.867,0.077446590169699,-0.1367155794829568,0.2614088281329071,0.676,positive_lag_not_supported
T4,V_strength -> P_south_band_share_18_24,V,P,V→P,positive_lag_not_supported,not_supported,Tier5a_no_not_supported,V_strength,P_south_band_share_18_24,0.1476730257736029,0.0132931315998945,0.1224434056569732,0.1168748701737822,0.0161234665745291,0.3086913086913087,0.5402097902097901,0.3286713286713286,5,-0.1476730257736029,-3,0.1224434056569732,-0.14829286863053,0.1650802751585288,-0.1665731910624317,0.2008346058552737,0.498,-0.0656116756764332,0.2280554144907352,-0.0733577468784315,0.2611760819980923,0.752,0.0161234665745291,0.1168748701737822,0.0044092900881581,-0.14829286863053,0.1650802751585288,-0.1665731910624317,0.2008346058552737,0.498,0.0726048780351385,-0.0656116756764332,0.2280554144907352,-0.0733577468784315,0.2611760819980923,0.752,0.1168748701737822,-0.0656116756764332,0.2280554144907352,0.752,0.0161234665745291,-0.14829286863053,0.1650802751585288,0.498,positive_lag_not_supported
T4,P_main_band_share -> V_NS_diff,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_main_band_share,V_NS_diff,0.3813213201400987,0.4388146841454572,0.4702998570499237,-0.0809409810049104,-0.0967448798680452,0.0029970029970029,0.0384615384615384,0.0169830169830169,1,0.3813213201400987,-1,0.4702998570499237,-0.2099091207200342,-0.0183333255826686,-0.2312471452348339,-0.004108516525717,0.022,-0.1227140105806191,-0.0403693198840536,-0.1321045905308047,-0.0317676659434064,0.003,-0.0967448798680452,-0.0809409810049104,-0.107246220209013,-0.2099091207200342,-0.0183333255826686,-0.2312471452348339,-0.004108516525717,0.022,-0.0816561364511352,-0.1227140105806191,-0.0403693198840536,-0.1321045905308047,-0.0317676659434064,0.003,-0.0809409810049104,-0.1227140105806191,-0.0403693198840536,0.003,-0.0967448798680452,-0.2099091207200342,-0.0183333255826686,0.022,reverse_or_negative_lag_competitive
T4,P_main_minus_south -> V_NS_diff,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_main_minus_south,V_NS_diff,0.3044161706076652,0.3839207429634586,0.4346029367974679,-0.1031336757831096,-0.1305180987864984,0.0199800199800199,0.1337792642140468,0.0629370629370629,1,0.3044161706076652,-2,0.4346029367974679,-0.2581648253142747,-0.0331729694713287,-0.2768555004939481,-0.0184786659544979,0.013,-0.1445081904142663,-0.0473622569721537,-0.1533786987767496,-0.0274331340829411,0.013,-0.1305180987864984,-0.1031336757831096,-0.1390700619895223,-0.2581648253142747,-0.0331729694713287,-0.2768555004939481,-0.0184786659544979,0.013,-0.0996765974796789,-0.1445081904142663,-0.0473622569721537,-0.1533786987767496,-0.0274331340829411,0.013,-0.1031336757831096,-0.1445081904142663,-0.0473622569721537,0.013,-0.1305180987864984,-0.2581648253142747,-0.0331729694713287,0.013,reverse_or_negative_lag_competitive
T4,P_main_minus_south -> V_pos_centroid_lat,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_main_minus_south,V_pos_centroid_lat,0.3725544128045889,0.4343094453568714,0.4468534978711437,-0.0829830175898433,-0.0781098040315453,0.0039960039960039,0.0439560439560439,0.0109890109890109,1,0.3725544128045889,-1,0.4468534978711437,-0.1522911774672815,-0.0058309425379592,-0.1635795053764688,0.00978745403248,0.037,-0.1233363059316277,-0.0445022016836466,-0.1284089074060792,-0.0360272878560119,0.0,-0.0781098040315453,-0.0829830175898433,-0.0787623967079162,-0.1522911774672815,-0.0058309425379592,-0.1635795053764688,0.00978745403248,0.037,-0.0834312804946158,-0.1233363059316277,-0.0445022016836466,-0.1284089074060792,-0.0360272878560119,0.0,-0.0829830175898433,-0.1233363059316277,-0.0445022016836466,0.0,-0.0781098040315453,-0.1522911774672815,-0.0058309425379592,0.037,reverse_or_negative_lag_competitive
T4,P_north_band_share_35_45 -> V_NS_diff,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_north_band_share_35_45,V_NS_diff,0.3900538158059246,0.4648528554847527,0.4956180143265923,-0.0957117881686374,-0.1006369678850034,0.0019980019980019,0.0323886639676113,0.0039960039960039,1,0.3900538158059246,-1,0.4956180143265923,-0.2180619210636711,-0.0031575725271439,-0.2418776288056246,0.0182583453211181,0.045,-0.1437719400269833,-0.0468657848806727,-0.1521644989218757,-0.038130293592852,0.001,-0.1006369678850034,-0.0957117881686374,-0.1013292847233184,-0.2180619210636711,-0.0031575725271439,-0.2418776288056246,0.0182583453211181,0.045,-0.0945953833451551,-0.1437719400269833,-0.0468657848806727,-0.1521644989218757,-0.038130293592852,0.001,-0.0957117881686374,-0.1437719400269833,-0.0468657848806727,0.001,-0.1006369678850034,-0.2180619210636711,-0.0031575725271439,0.045,reverse_or_negative_lag_competitive
T4,P_north_band_share_35_45 -> V_strength,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_north_band_share_35_45,V_strength,0.3272236110300443,0.4046217349661805,0.4484287957549649,-0.0931661287389324,-0.1080687987534194,0.0089910089910089,0.0748440748440748,0.0239760239760239,1,0.3272236110300443,-2,0.4484287957549649,-0.2361885890444656,-0.0159007709137138,-0.2563279949781795,-0.0017177704037433,0.023,-0.1355363174587604,-0.0457353888471311,-0.1431105799647703,-0.0382750413342481,0.003,-0.1080687987534194,-0.0931661287389324,-0.1172412382460562,-0.2361885890444656,-0.0159007709137138,-0.2563279949781795,-0.0017177704037433,0.023,-0.091971492896741,-0.1355363174587604,-0.0457353888471311,-0.1431105799647703,-0.0382750413342481,0.003,-0.0931661287389324,-0.1355363174587604,-0.0457353888471311,0.003,-0.1080687987534194,-0.2361885890444656,-0.0159007709137138,0.023,reverse_or_negative_lag_competitive
T4,P_spread_lat -> V_NS_diff,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_spread_lat,V_NS_diff,0.280439128188129,0.3723580569292035,0.4292468958361384,-0.120600271529714,-0.1538413428676,0.0329670329670329,0.1813186813186813,0.0329670329670329,1,0.280439128188129,-2,0.4292468958361384,-0.2460214622351405,-0.0642662069707016,-0.2698661263111173,-0.0525314216725881,0.002,-0.1542384975701326,-0.049183670842723,-0.1651424239192516,-0.0103042318840706,0.017,-0.1538413428676,-0.120600271529714,-0.1508891763735467,-0.2460214622351405,-0.0642662069707016,-0.2698661263111173,-0.0525314216725881,0.002,-0.1101900879782784,-0.1542384975701326,-0.049183670842723,-0.1651424239192516,-0.0103042318840706,0.017,-0.120600271529714,-0.1542384975701326,-0.049183670842723,0.017,-0.1538413428676,-0.2460214622351405,-0.0642662069707016,0.002,reverse_or_negative_lag_competitive
T4,P_spread_lat -> V_pos_centroid_lat,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_spread_lat,V_pos_centroid_lat,0.373775407414584,0.4795362540606817,0.5302637820578482,-0.1207922820619486,-0.150136452728181,0.0009990009990009,0.0205128205128205,0.0039960039960039,1,0.373775407414584,-1,0.5302637820578482,-0.238041080727004,-0.0700841239782504,-0.2643148054989416,-0.056264430063224,0.0,-0.1550457114044016,-0.0795672607348378,-0.164530666971913,-0.0739335446844443,0.0,-0.150136452728181,-0.1207922820619486,-0.1524414103710074,-0.238041080727004,-0.0700841239782504,-0.2643148054989416,-0.056264430063224,0.0,-0.1195775810682729,-0.1550457114044016,-0.0795672607348378,-0.164530666971913,-0.0739335446844443,0.0,-0.1207922820619486,-0.1550457114044016,-0.0795672607348378,0.0,-0.150136452728181,-0.238041080727004,-0.0700841239782504,0.0,reverse_or_negative_lag_competitive
T4,P_total_centroid_lat_10_50 -> V_NS_diff,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_total_centroid_lat_10_50,V_NS_diff,0.5414902361474256,0.6173923055895794,0.6446552618465683,-0.0954055757430884,-0.1055501976665014,0.0009990009990009,0.0205128205128205,0.0009990009990009,1,0.5414902361474256,-1,0.6446552618465683,-0.1686910175452345,-0.0417383733290256,-0.1833259796459517,-0.0320097257661678,0.002,-0.130006958874948,-0.0610317824791519,-0.1383445476900463,-0.056339964639009,0.0,-0.1055501976665014,-0.0954055757430884,-0.1054856157050233,-0.1686910175452345,-0.0417383733290256,-0.1833259796459517,-0.0320097257661678,0.002,-0.0960522376536532,-0.130006958874948,-0.0610317824791519,-0.1383445476900463,-0.056339964639009,0.0,-0.0954055757430884,-0.130006958874948,-0.0610317824791519,0.0,-0.1055501976665014,-0.1686910175452345,-0.0417383733290256,0.002,reverse_or_negative_lag_competitive
T4,P_total_centroid_lat_10_50 -> V_strength,P,V,P→V,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,P_total_centroid_lat_10_50,V_strength,0.3761694261626145,0.481286165082877,0.5865313100799973,-0.1330921817665513,-0.2167232388418966,0.0049950049950049,0.048076923076923,0.0209790209790209,1,0.3761694261626145,-2,0.5865313100799973,-0.3167671427153391,-0.1243374280425115,-0.335561751342212,-0.1138694068596576,0.0,-0.1695599454520977,-0.0975866936648041,-0.1763110430796845,-0.0911175189725986,0.001,-0.2167232388418966,-0.1330921817665513,-0.2175287936774474,-0.3167671427153391,-0.1243374280425115,-0.335561751342212,-0.1138694068596576,0.0,-0.1335240070558944,-0.1695599454520977,-0.0975866936648041,-0.1763110430796845,-0.0911175189725986,0.001,-0.1330921817665513,-0.1695599454520977,-0.0975866936648041,0.001,-0.2167232388418966,-0.3167671427153391,-0.1243374280425115,0.0,reverse_or_negative_lag_competitive
T4,V_NS_diff -> H_strength,V,H,V→H,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,V_NS_diff,H_strength,0.2749520805921163,0.3516370939878434,0.4176600004619384,-0.1002466238197401,-0.1470484268069375,0.0429570429570429,0.208284023668639,0.1038961038961039,1,0.2749520805921163,-2,0.4176600004619384,-0.2360906956247105,-0.0507679196942588,-0.2538081797262729,-0.0332591493965958,0.007,-0.1281614944334377,-0.051038217255544,-0.1324158420520088,-0.0003905086178975,0.025,-0.1470484268069375,-0.1002466238197401,-0.1395925354419016,-0.2360906956247105,-0.0507679196942588,-0.2538081797262729,-0.0332591493965958,0.007,-0.0925596846136486,-0.1281614944334377,-0.051038217255544,-0.1324158420520088,-0.0003905086178975,0.025,-0.1002466238197401,-0.1281614944334377,-0.051038217255544,0.025,-0.1470484268069375,-0.2360906956247105,-0.0507679196942588,0.007,reverse_or_negative_lag_competitive
T4,V_strength -> H_strength,V,H,V→H,reverse_lag_dominant,not_supported,Tier5b_no_reverse_dominant,V_strength,H_strength,0.3177953832870978,0.3867203978822831,0.4245080492405113,-0.0840712457398302,-0.098478134899881,0.0189810189810189,0.1328671328671328,0.0599400599400599,1,0.3177953832870978,-2,0.4245080492405113,-0.1925464566093404,-0.0125823878459686,-0.2170034882092873,0.0068249629556069,0.031,-0.1134448243190141,-0.0425977459089423,-0.1206257208820546,-0.0255236535236179,0.014,-0.098478134899881,-0.0840712457398302,-0.0984923817256237,-0.1925464566093404,-0.0125823878459686,-0.2170034882092873,0.0068249629556069,0.031,-0.0790853385172704,-0.1134448243190141,-0.0425977459089423,-0.1206257208820546,-0.0255236535236179,0.014,-0.0840712457398302,-0.1134448243190141,-0.0425977459089423,0.014,-0.098478134899881,-0.1925464566093404,-0.0125823878459686,0.031,reverse_or_negative_lag_competitive
