object,window_id,break_day,main_peak_day,left_start,left_end,right_start,right_end,feature_name,feature_group,left_mean,right_mean,delta,abs_delta,metric_fullseason_std,delta_z,contribution_abs,contribution_share,rank_within_break,source_v10_2_support,edge_limited_flag
H,W004,77,77,67,76,78,87,H_profile_lat_34.0,profile_structure,5776.78862445739,5800.80509157453,24.016467117139655,24.016467117139655,63.37487769749569,0.37895879234317503,0.14360976629419767,0.03288725675800956,13,0.942,False
H,W004,77,77,67,76,78,87,H_profile_lat_36.0,profile_structure,,,,,,,,,18,0.942,False
H,W004,77,77,67,76,78,87,H_strength,strength,5848.061633114649,5859.517614303376,11.455981188726582,11.455981188726582,21.332343714720544,0.5370240298922893,0.2883948086817544,0.06604365681762904,7,0.942,False
H,W004,77,77,67,76,78,87,H_centroid_lat,position,24.968106755833936,24.978650253334976,0.010543497501039667,0.010543497501039667,0.02445189545465618,0.4311934639417194,0.18592780334605888,0.04257827002216632,12,0.942,False
H,W004,77,77,67,76,78,87,H_west_extent_lon,shape_extent,124.55,125.725,1.1749999999999972,1.1749999999999972,6.898307097855714,0.17033164562436498,0.029012869501104252,0.0066440724276005695,16,0.942,False
H,W004,77,77,67,76,78,87,H_zonal_width,shape_extent,15.45,14.275,-1.174999999999999,1.174999999999999,6.898307097855714,-0.17033164562436476,0.02901286950110418,0.006644072427600552,17,0.942,False
H,W004,77,77,67,76,78,87,H_north_edge_lat,shape_extent,25.925,28.5,2.5749999999999993,2.5749999999999993,5.624654184381255,0.4578059229224001,0.2095862630628305,0.04799615948248732,10,0.942,False
H,W004,77,77,67,76,78,87,H_south_edge_lat,shape_extent,15.025,16.875,1.8499999999999996,1.8499999999999996,2.910654600615063,0.6355958551760379,0.40398209111695893,0.09251364373773678,4,0.942,False
H,W005,95,95,85,94,96,105,H_profile_lat_14.0,profile_structure,5869.082578058241,5864.856204832615,-4.226373225626048,4.226373225626048,8.20036579772588,-0.515388377771881,0.2656251799423311,0.07305776455474129,6,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_16.0,profile_structure,5870.883496948653,5866.150202787796,-4.73329416085744,4.73329416085744,8.104394103169303,-0.5840404724401839,0.34110327344815317,0.09381732050341408,4,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_18.0,profile_structure,5874.468395318547,5868.938467270036,-5.5299280485105555,5.5299280485105555,7.214972433087099,-0.7664517224144867,0.5874482427921334,0.1615722403249642,2,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_20.0,profile_structure,5878.326520818238,5872.495191209986,-5.8313296082524175,5.8313296082524175,5.798806260841756,-1.0056086280430467,1.0112487127946188,0.2781346647244594,1,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_22.0,profile_structure,5881.52028109277,5876.176047119664,-5.344233973106384,5.344233973106384,7.343357397396605,-0.7277643840405591,0.5296409986779343,0.14567288910016502,3,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_24.0,profile_structure,5882.586245854143,5879.050587720915,-3.5356581332280257,3.5356581332280257,13.72679066504408,-0.25757354501164187,0.0663441310898643,0.018247343530475923,11,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_26.0,profile_structure,5879.759069454432,5879.709969943501,-0.049099510931227996,0.049099510931227996,22.827243362320157,-0.0021509172243164842,4.626444905861329e-06,1.2724611527087934e-06,15,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_28.0,profile_structure,5871.576056486234,5876.7075731295945,5.1315166433605555,5.1315166433605555,33.27000098091437,0.15423854800319492,0.023789529690133863,0.006543091507164947,13,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_30.0,profile_structure,5857.437721055249,5868.886054688496,11.448333633246875,11.448333633246875,43.97744733806773,0.2603228319561479,0.06776797683766883,0.01863895921776866,10,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_32.0,profile_structure,5838.100996040941,5855.785677619764,17.684681578823074,17.684681578823074,54.16692875015325,0.326484849462209,0.10659235692836128,0.029317248152068487,9,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_34.0,profile_structure,5815.691795226472,5838.157919188531,22.4661239620591,22.4661239620591,63.37487769749569,0.3544957367696443,0.12566722738785294,0.03456361596721419,8,0.889,False
H,W005,95,95,85,94,96,105,H_profile_lat_36.0,profile_structure,,,,,,,,,18,0.889,False
H,W005,95,95,85,94,96,105,H_strength,strength,5865.133433938245,5868.185266111514,3.051832173268849,3.051832173268849,21.332343714720544,0.14306126950140796,0.02046652683135448,0.005629130110417307,14,0.889,False
H,W005,95,95,85,94,96,105,H_centroid_lat,position,24.984773813121418,24.99391347089587,0.009139657774451138,0.009139657774451138,0.02445189545465618,0.37378115702316206,0.13971235334557372,0.03842659878226066,7,0.889,False
H,W005,95,95,85,94,96,105,H_west_extent_lon,shape_extent,125.1,125.1,0.0,0.0,6.898307097855714,0.0,0.0,0.0,16,0.889,False
H,W005,95,95,85,94,96,105,H_zonal_width,shape_extent,14.9,14.9,0.0,0.0,6.898307097855714,0.0,0.0,0.0,17,0.889,False
H,W005,95,95,85,94,96,105,H_north_edge_lat,shape_extent,29.25,30.6,1.3500000000000014,1.3500000000000014,5.624654184381255,0.24001475570688935,0.05760708295703777,0.015844298738073095,12,0.889,False
H,W005,95,95,85,94,96,105,H_south_edge_lat,shape_extent,18.25,19.825,1.5749999999999993,1.5749999999999993,2.910654600615063,0.5411153902174376,0.29280586553016974,0.08053356232566003,5,0.889,False
H,W006,115,115,105,114,116,125,H_profile_lat_14.0,profile_structure,5862.976920568931,5858.527361427964,-4.449559140966812,4.449559140966812,8.20036579772588,-0.5426049582082653,0.2944201406721933,0.03447975403626162,7,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_16.0,profile_structure,5864.088261647384,5858.612430474973,-5.475831172410835,5.475831172410835,8.104394103169303,-0.6756620054137501,0.45651914555973044,0.05346328486837266,5,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_18.0,profile_structure,5866.566432894358,5859.059482049349,-7.50695084500876,7.50695084500876,7.214972433087099,-1.0404684029813471,1.0825744976025549,0.12678107658682655,3,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_20.0,profile_structure,5869.755225347826,5860.211114653654,-9.54411069417256,9.54411069417256,5.798806260841756,-1.6458750758102263,2.708904765173318,0.31724178175305956,1,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_22.0,profile_structure,5873.142262701589,5862.09834987043,-11.043912831159105,11.043912831159105,7.343357397396605,-1.5039323613848965,2.261812547620751,0.2648824911911309,2,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_24.0,profile_structure,5875.9774145391975,5864.395659828088,-11.58175471110917,11.58175471110917,13.72679066504408,-0.8437336150686845,0.7118864131968711,0.08336952890771733,4,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_26.0,profile_structure,5877.698395140567,5866.921652924448,-10.776742216119601,10.776742216119601,22.827243362320157,-0.472100027369457,0.22287843584224204,0.026101453624341048,9,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_28.0,profile_structure,5877.156648634362,5869.1984204249775,-7.958228209384288,7.958228209384288,33.27000098091437,-0.23920132175377784,0.05721727232875435,0.006700755838296405,11,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_30.0,profile_structure,5873.273727043532,5870.241320217892,-3.032406825639555,3.032406825639555,43.97744733806773,-0.06895367987889334,0.0047546099688409,0.0005568157867518978,16,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_32.0,profile_structure,5865.276815738294,5868.931214710458,3.6543989721640173,3.6543989721640173,54.16692875015325,0.06746550074897939,0.004551593791310538,0.0005330404164574362,17,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_34.0,profile_structure,5853.137497971847,5864.340611478231,11.203113506384398,11.203113506384398,63.37487769749569,0.17677530771514371,0.03124950941778375,0.0036596524817189167,13,0.996,False
H,W006,115,115,105,114,116,125,H_profile_lat_36.0,profile_structure,,,,,,,,,18,0.996,False
H,W006,115,115,105,114,116,125,H_strength,strength,5869.536062112917,5864.334552157467,-5.201509955449183,5.201509955449183,21.332343714720544,-0.24383209013555862,0.059454088179875186,0.0069627109484154785,10,0.996,False
H,W006,115,115,105,114,116,125,H_centroid_lat,position,24.998809525673945,25.0034080155342,0.004598489860253352,0.004598489860253352,0.02445189545465618,0.1880627155789023,0.035367584990911104,0.004141923268425251,12,0.996,False
H,W006,115,115,105,114,116,125,H_west_extent_lon,shape_extent,123.775,124.75,0.9749999999999943,0.9749999999999943,6.898307097855714,0.14133902509255802,0.019976720014114747,0.0023394880219992868,14,0.996,False
H,W006,115,115,105,114,116,125,H_zonal_width,shape_extent,16.225,15.25,-0.9750000000000014,0.9750000000000014,6.898307097855714,-0.14133902509255802,0.019976720014114747,0.0023394880219992868,15,0.996,False
H,W006,115,115,105,114,116,125,H_north_edge_lat,shape_extent,31.525,34.825,3.3000000000000043,3.3000000000000043,5.624654184381255,0.5867027361723963,0.3442201006321765,0.04031186309821504,6,0.996,False
H,W006,115,115,105,114,116,125,H_south_edge_lat,shape_extent,21.65,23.025,1.375,1.375,2.910654600615063,0.4724023247930009,0.22316395646983195,0.026134891150011347,8,0.996,False
H,W007,129,129,119,128,130,139,H_profile_lat_14.0,profile_structure,5858.505101661741,5860.692384797309,2.1872831355685776,2.1872831355685776,8.20036579772588,0.2667299471171338,0.07114486468910901,0.06497780392943948,7,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_16.0,profile_structure,5858.528528213399,5860.9238297326765,2.395301519277382,2.395301519277382,8.104394103169303,0.2955559032278039,0.08735329193280299,0.07978123369274827,4,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_18.0,profile_structure,5858.840954017416,5861.656424983515,2.8154709660984736,2.8154709660984736,7.214972433087099,0.3902261570932346,0.15227645367975381,0.13907665147036394,3,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_20.0,profile_structure,5859.714806564201,5862.887806710721,3.173000146519371,3.173000146519371,5.798806260841756,0.5471816101092686,0.2994077144417716,0.27345411153669996,1,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_22.0,profile_structure,5861.263993913698,5864.576751197836,3.3127572841376605,3.3127572841376605,7.343357397396605,0.45112298160961384,0.203511944536348,0.18587088874463908,2,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_24.0,profile_structure,5863.304371462687,5866.751140041937,3.4467685792496923,3.4467685792496923,13.72679066504408,0.25109791963433004,0.06305016524468847,0.0575847785063717,8,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_26.0,profile_structure,5865.675986960583,5868.893314071235,3.2173271106521497,3.2173271106521497,22.827243362320157,0.14094242828987502,0.019864768092246562,0.01814282748083399,9,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_28.0,profile_structure,5868.006213639337,5870.030323939189,2.0241102998516,2.0241102998516,33.27000098091437,0.06083890111728918,0.0037013718891592906,0.0033805253258222677,14,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_30.0,profile_structure,5869.349009305317,5869.433473573826,0.08446426850878197,0.08446426850878197,43.97744733806773,0.0019206269035937362,3.688807702808063e-06,3.3690502426826694e-06,16,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_32.0,profile_structure,5868.448364605678,5866.10250919407,-2.345855411607772,2.345855411607772,54.16692875015325,-0.04330789036290705,0.0018755733676855777,0.0017129927658630878,15,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_34.0,profile_structure,5864.304191116598,5859.097628023124,-5.20656309347396,5.20656309347396,63.37487769749569,-0.0821550002562117,0.006749444067098144,0.006164381015285816,12,0.887,False
H,W007,129,129,119,128,130,139,H_profile_lat_36.0,profile_structure,,,,,,,,,18,0.887,False
H,W007,129,129,119,128,130,139,H_strength,strength,5863.684641695357,5864.987145796073,1.3025041007158507,1.3025041007158507,21.332343714720544,0.06105771208894628,0.003728044205536657,0.0034048856018799407,13,0.887,False
H,W007,129,129,119,128,130,139,H_centroid_lat,position,25.00331753050588,25.00118379445106,-0.0021337360548194795,0.0021337360548194795,0.02445189545465618,-0.0872626033749111,0.007614761947767046,0.0069546904189573535,11,0.887,False
H,W007,129,129,119,128,130,139,H_west_extent_lon,shape_extent,125.875,127.8,1.9249999999999972,1.9249999999999972,6.898307097855714,0.2790539726186403,0.07787111963424484,0.07112100592882939,6,0.887,False
H,W007,129,129,119,128,130,139,H_zonal_width,shape_extent,14.125,12.2,-1.9250000000000007,1.9250000000000007,6.898307097855714,-0.2790539726186403,0.07787111963424484,0.07112100592882939,5,0.887,False
H,W007,129,129,119,128,130,139,H_north_edge_lat,shape_extent,35.0,35.0,0.0,0.0,5.624654184381255,0.0,0.0,0.0,17,0.887,False
H,W007,129,129,119,128,130,139,H_south_edge_lat,shape_extent,21.525,21.125,-0.3999999999999986,0.3999999999999986,2.910654600615063,-0.1374261308488729,0.018885941440091536,0.017248848603193714,10,0.887,False
H,W008,155,155,145,154,156,165,H_profile_lat_14.0,profile_structure,5863.114136623495,5864.242500862874,1.1283642393791524,1.1283642393791524,8.20036579772588,0.1375992568151463,0.018933555476080582,0.0030490380170180745,12,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_16.0,profile_structure,5863.076817789987,5864.944628201428,1.867810411440587,1.867810411440587,8.104394103169303,0.23046885278077145,0.0531158921020849,0.008553722227802749,9,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_18.0,profile_structure,5863.341878323086,5866.660736345413,3.318858022326822,3.318858022326822,7.214972433087099,0.4599959394307691,0.2115962642927958,0.034075219253076786,6,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_20.0,profile_structure,5864.260085728956,5869.1006666452695,4.840580916313229,4.840580916313229,5.798806260841756,0.8347547233990733,0.6968154482370634,0.11221435906237466,3,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_22.0,profile_structure,5866.055285441516,5872.155104555134,6.099819113617741,6.099819113617741,7.343357397396605,0.8306580741637457,0.6899928361734229,0.1111156534556181,4,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_24.0,profile_structure,5868.573278620026,5875.023742750885,6.450464130858563,6.450464130858563,13.72679066504408,0.4699178626861194,0.22082279767149057,0.03556104958602544,5,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_26.0,profile_structure,5870.875102984823,5876.333541502886,5.4584385180633035,5.4584385180633035,22.827243362320157,0.23911947804756584,0.05717812478174032,0.009207899510558231,8,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_28.0,profile_structure,5871.613673719942,5874.725943941167,3.112270221225117,3.112270221225117,33.27000098091437,0.09354584098184349,0.008750824365000348,0.0014092227000281007,14,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_30.0,profile_structure,5869.030974429602,5868.530195913324,-0.5007785162779328,0.5007785162779328,43.97744733806773,-0.011387166527158654,0.00012966756151724248,2.088151510367801e-05,17,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_32.0,profile_structure,5861.487591602929,5856.649106692417,-4.838484910511397,4.838484910511397,54.16692875015325,-0.08932544307298618,0.007979034780185294,0.0012849345921651801,15,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_34.0,profile_structure,5848.237176319002,5839.008682021495,-9.228494297507496,9.228494297507496,63.37487769749569,-0.14561754803783133,0.021204470296550117,0.0034147435301621243,11,0.936,False
H,W008,155,155,145,154,156,165,H_profile_lat_36.0,profile_structure,,,,,,,,,18,0.936,False
H,W008,155,155,145,154,156,165,H_strength,strength,5864.645233871147,5866.300941944305,1.6557080731581664,1.6557080731581664,21.332343714720544,0.0776149163590154,0.006024075241416957,0.0009701101545170481,16,0.936,False
H,W008,155,155,145,154,156,165,H_centroid_lat,position,24.99822181865275,24.994938903273,-0.0032829153797493404,0.0032829153797493404,0.02445189545465618,-0.13426015933350222,0.018025790384257404,0.0029028525697581847,13,0.936,False
H,W008,155,155,145,154,156,165,H_west_extent_lon,shape_extent,127.225,117.425,-9.799999999999997,9.799999999999997,6.898307097855714,-1.420638406058532,2.0182134807685266,0.32501077978173104,2,0.936,False
H,W008,155,155,145,154,156,165,H_zonal_width,shape_extent,12.775,22.575,9.799999999999999,9.799999999999999,6.898307097855714,1.4206384060585322,2.018213480768527,0.3250107797817311,1,0.936,False
H,W008,155,155,145,154,156,165,H_north_edge_lat,shape_extent,34.825,32.875,-1.9500000000000028,1.9500000000000028,5.624654184381255,-0.34668798046550675,0.12019255579925159,0.01935567107073263,7,0.936,False
H,W008,155,155,145,154,156,165,H_south_edge_lat,shape_extent,19.925,20.525,0.5999999999999979,0.5999999999999979,2.910654600615063,0.20613919627330946,0.042493368240206,0.006843083191597008,10,0.936,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_24.0,profile_structure,31.612691822794556,25.099374301111286,-6.51331752168327,6.51331752168327,13.786017128565092,-0.4724582496120262,0.22321679762645966,0.12570298235657856,2,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_26.0,profile_structure,34.67269544879117,27.806517127096686,-6.8661783216944805,6.8661783216944805,14.759958231490529,-0.4651895495913674,0.21640131704901924,0.12186489201621233,3,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_28.0,profile_structure,39.54218702998888,32.39721376046257,-7.144973269526311,7.144973269526311,16.068421935454577,-0.4446593012199356,0.1977218941614014,0.11134570533025945,4,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_30.0,profile_structure,43.323441751383285,36.364768019784165,-6.95867373159912,6.95867373159912,16.62574535024299,-0.41854807619180945,0.17518249208386472,0.09865279829186649,5,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_32.0,profile_structure,45.37734768586219,39.07623694796115,-6.301110737901041,6.301110737901041,16.170236676576902,-0.38967337732467455,0.1518453409956182,0.08551064446342664,6,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_34.0,profile_structure,45.43410259325763,40.06838950653696,-5.3657130867206675,5.3657130867206675,14.547826119582275,-0.36883263812853084,0.13603751494885177,0.07660857750528569,7,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_36.0,profile_structure,43.60147234247865,39.347703575899494,-4.253768766579157,4.253768766579157,11.99527478159498,-0.35462036877270575,0.1257556059484898,0.07081839218138675,8,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_38.0,profile_structure,40.38308759653131,37.324692957226276,-3.0583946393050354,3.0583946393050354,8.970678047833905,-0.34093238247955304,0.11623488942318425,0.06545686708951075,9,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_40.0,profile_structure,36.160915009572385,34.30857880929855,-1.8523362002738324,1.8523362002738324,6.1882560963907265,-0.2993308892555687,0.08959898126252955,0.05045704122885458,10,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_42.0,profile_structure,31.60692839038403,30.52411168199991,-1.0828167083841223,1.0828167083841223,4.793521487356722,-0.22589169804289677,0.05102705924470325,0.028735532433714517,11,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_44.0,profile_structure,26.967761057785708,26.47331803602923,-0.4944430217564779,0.4944430217564779,4.974239244115242,-0.09940073194939897,0.009880505512076265,0.005564137749780954,13,0.825,False
Je,W001,26,26,16,25,27,36,Je_profile_lat_46.0,profile_structure,,,,,,,,,15,0.825,False
Je,W001,26,26,16,25,27,36,Je_strength,jet_strength,39.14784781753122,34.68768083826743,-4.460166979263789,4.460166979263789,8.908597122095268,-0.5006587365143718,0.2506591704481671,0.14115696316496926,1,0.825,False
Je,W001,26,26,16,25,27,36,Je_axis_lat,jet_axis,34.56796985213451,34.91797351376358,0.35000366162906715,0.35000366162906715,1.9519561639056997,0.17930918127215278,0.032151782488489745,0.018106052007996812,12,0.825,False
Je,W001,26,26,16,25,27,36,Je_meridional_width,jet_width,5.461421312416144,5.464301509848513,0.0028801974323684476,0.0028801974323684476,0.4905373554021984,0.00587151498381977,3.4474688205220075e-05,1.9414180157092414e-05,14,0.825,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_24.0,profile_structure,27.77769985546977,19.933899211606878,-7.843800643862892,7.843800643862892,13.786017128565092,-0.5689678585710066,0.323724424086877,0.2107757872087521,1,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_26.0,profile_structure,30.616546465240372,22.79106249418044,-7.825483971059931,7.825483971059931,14.759958231490529,-0.5301833411942976,0.2810943752799489,0.18301951852012074,2,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_28.0,profile_structure,35.35742937833496,27.923510027321555,-7.433919351013408,7.433919351013408,16.068421935454577,-0.462641532620615,0.2140371877055516,0.13935882921975018,3,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_30.0,profile_structure,39.317560978687304,32.748002942467565,-6.569558036219739,6.569558036219739,16.62574535024299,-0.39514367012265894,0.1561385200380047,0.10166121869688749,4,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_32.0,profile_structure,41.66763075538121,36.76711148333004,-4.90051927205117,4.90051927205117,16.170236676576902,-0.3030579805396252,0.09184413956875584,0.05979938298668443,7,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_34.0,profile_structure,42.04935013093973,39.41528012246842,-2.634070008471312,2.634070008471312,14.547826119582275,-0.1810627915689541,0.03278373449074252,0.021345369489558653,11,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_36.0,profile_structure,40.640075493801326,40.18503955201858,-0.45503594178274653,0.45503594178274653,11.99527478159498,-0.03793459925411102,0.0014390338205700006,0.0009369496515630856,14,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_38.0,profile_structure,37.995493348494165,38.97066298745664,0.9751696389624769,0.9751696389624769,8.970678047833905,0.1087063468070788,0.011817069836140892,0.0076940509022110715,13,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_40.0,profile_structure,34.48060783844551,36.174609783577765,1.694001945132257,1.694001945132257,6.1882560963907265,0.273744641260124,0.07493612861863398,0.04879063896559775,8,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_42.0,profile_structure,30.476175488171627,32.08016349553629,1.6039880073646628,1.6039880073646628,4.793521487356722,0.33461579583930157,0.11196773082516914,0.07290177957137764,5,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_44.0,profile_structure,26.289033575841813,27.25395729921467,0.9649237233728556,0.9649237233728556,4.974239244115242,0.1939841804984373,0.0376298622836503,0.024500665551465392,10,0.763,False
Je,W002,33,33,23,32,34,43,Je_profile_lat_46.0,profile_structure,,,,,,,,,15,0.763,False
Je,W002,33,33,23,32,34,43,Je_strength,jet_strength,36.24822226334213,33.865833909305344,-2.3823883540367845,2.3823883540367845,8.908597122095268,-0.26742575978971406,0.07151653699910585,0.04656415538292849,9,0.763,False
Je,W002,33,33,23,32,34,43,Je_axis_lat,jet_axis,34.726542007334416,35.33133594052837,0.6047939331939531,0.6047939331939531,1.9519561639056997,0.3098399156586671,0.09600077333536994,0.06250575201264784,6,0.763,False
Je,W002,33,33,23,32,34,43,Je_meridional_width,jet_width,5.467005283726695,5.380718791206019,-0.0862864925206761,0.0862864925206761,0.4905373554021984,-0.1759019808999629,0.03094150688453091,0.02014590184045492,12,0.763,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_24.0,profile_structure,18.898214976510012,15.671835704600218,-3.226379271909794,3.226379271909794,13.786017128565092,-0.23403273344442788,0.05477132032347063,0.02091478398541845,7,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_26.0,profile_structure,21.83662332662495,19.08675440730622,-2.749868919318729,2.749868919318729,14.759958231490529,-0.18630600955576215,0.034709929196591736,0.013254211638655724,8,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_28.0,profile_structure,27.18207595462286,25.29340442961702,-1.8886715250058401,1.8886715250058401,16.068421935454577,-0.11753932854093996,0.013815493753855023,0.005275535915645173,9,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_30.0,profile_structure,32.31903467376236,31.28470984380736,-1.0343248299550005,1.0343248299550005,16.62574535024299,-0.06221223819838462,0.003870362581652546,0.0014779230601425122,12,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_32.0,profile_structure,36.665734413533755,36.23752984095778,-0.42820457257597866,0.42820457257597866,16.170236676576902,-0.026481033094354456,0.000701245113744296,0.000267774995895202,14,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_34.0,profile_structure,39.58850832116988,39.074289803866115,-0.5142185173037674,0.5142185173037674,14.547826119582275,-0.035346759926665916,0.0012493934373133556,0.0004770889892718307,13,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_36.0,profile_structure,40.516238293047934,39.146865022143146,-1.3693732709047879,1.3693732709047879,11.99527478159498,-0.11415939158024857,0.013032366685972529,0.004976493764366636,10,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_38.0,profile_structure,39.19816583751786,36.52321656298441,-2.6749492745334535,2.6749492745334535,8.970678047833905,-0.29818808124312934,0.08891613179545911,0.033953201754826454,4,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_40.0,profile_structure,36.13555677775007,32.02676296787542,-4.108793809874648,4.108793809874648,6.1882560963907265,-0.6639663494649307,0.4408513132217865,0.16834193390387603,3,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_42.0,profile_structure,31.821705230656015,27.015556468918277,-4.806148761737738,4.806148761737738,4.793521487356722,-1.002634237567167,1.0052754143418945,0.38387093852479326,1,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_44.0,profile_structure,26.821494203547978,22.296046396166922,-4.525447807381056,4.525447807381056,4.974239244115242,-0.9097768694448864,0.827693952176938,0.3160603051666767,2,0.978,False
Je,W003,46,46,36,45,47,56,Je_profile_lat_46.0,profile_structure,,,,,,,,,15,0.978,False
Je,W003,46,46,36,45,47,56,Je_strength,jet_strength,33.71773577012596,31.519477274784975,-2.198258495340987,2.198258495340987,8.908597122095268,-0.24675697702041322,0.06088900570825274,0.023250861837071778,6,0.978,False
Je,W003,46,46,36,45,47,56,Je_axis_lat,jet_axis,35.36973867229845,35.21170986381709,-0.1580288084813617,0.1580288084813617,1.9519561639056997,-0.08095919949614061,0.006554391983055894,0.0025028370992661525,11,0.978,False
Je,W003,46,46,36,45,47,56,Je_meridional_width,jet_width,5.34603484069743,5.2195802741034045,-0.12645456659402576,0.12645456659402576,0.4905373554021984,-0.2577878426615302,0.06645457182408586,0.025376109364094294,5,0.978,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_24.0,profile_structure,3.1635740800831944,-3.4808058864308493,-6.644379966514044,6.644379966514044,13.786017128565092,-0.4819651611157993,0.23229041652937837,0.09277506642234472,6,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_26.0,profile_structure,6.332059388242147,-0.9852831050235992,-7.3173424932657465,7.3173424932657465,14.759958231490529,-0.49575631438130485,0.24577432324893517,0.09816043857944949,4,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_28.0,profile_structure,12.776822772610956,4.780770673841236,-7.99605209876972,7.99605209876972,16.068421935454577,-0.49762522610429005,0.2476308656553458,0.09890192782228643,3,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_30.0,profile_structure,19.987315808617524,11.86270577407033,-8.124610034547194,8.124610034547194,16.62574535024299,-0.48867643906433655,0.23880466209660023,0.09537680770044019,5,0.714,False
Je,W004,81,81,71,80,82,91,Je_profile_lat_32.0,profile_structure,27.135072468487046,19.589799652974854,-7.545272815512192,7.545272815512192,16.170236676576902,-0.46661486572065775,0.21772943291150745,0.08695951775483525,7,0.714,False
