year,mode,anchor_name,anchor_type,anchor_start,anchor_end,source_metric,representation_type,information_form,source_value
1986,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.012926223750852728
1987,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.002363998937799039
1988,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.007836709139986908
1989,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.011150819512590004
1990,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.004655117871795511
1991,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.02153272026059483
1992,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.02393967807458708
1993,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.00421923537355795
1994,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.0006352938315323797
1995,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.005916129587742347
1996,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.009767672112349857
1997,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.014871714033269257
1998,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.004421864320150348
1999,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.013889610264950392
2000,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.023206393107610523
2001,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.001558357264464405
2002,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.0037861335648976535
2003,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.0026161815083156625
2004,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.0011016531577041633
2005,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.009487212990592298
2006,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.032545557314044515
2007,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.013369966631799457
2008,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.008563022114099539
2009,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.022908488422210382
2010,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.020353474956781525
2011,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.025111845107975483
2012,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.0022612429602659745
2013,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.013834217770597235
2014,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.002354143681184695
2015,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.001242808014286112
2016,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.01797020343819611
2017,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.014277013752799661
2018,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.004883423218672078
2019,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,-0.004035498572552143
2020,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.016656710625518656
2021,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.017310889004296115
2022,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.011106810840104231
2023,raw,E2_W33,named,27,38,H_centroid_lat_signed_transition,signed_component_transition,signed_transition,0.0035766139739372704
1979,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,6.049999999999997
1980,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,4.049999999999997
1981,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,3.0
1982,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,5.549999999999997
1983,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-8.150000000000006
1984,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
1985,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,2.700000000000003
1986,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
1987,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
1988,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-3.549999999999997
1989,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,9.150000000000006
1990,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,4.75
1991,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-0.7000000000000028
1992,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-0.15000000000000568
1993,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-8.150000000000006
1994,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.29999999999999716
1995,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-8.099999999999994
1996,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
1997,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.9000000000000057
1998,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
1999,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-5.200000000000003
2000,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
2001,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.04999999999999716
2002,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,1.9000000000000057
2003,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,5.0
2004,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,9.650000000000006
2005,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.25
2006,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-2.200000000000003
2007,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-2.9000000000000057
2008,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-0.04999999999999716
2009,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
2010,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
2011,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,9.049999999999997
2012,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
2013,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.20000000000000284
2014,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,5.950000000000003
2015,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,6.200000000000003
2016,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
2017,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,6.200000000000003
2018,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-1.8999999999999915
2019,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,0.0
2020,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-0.09999999999999432
2021,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,4.150000000000006
2022,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,1.25
2023,raw,E2_W33,named,27,38,H_west_extent_lon_signed_transition,signed_component_transition,signed_transition,-0.7000000000000028
1979,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-6.150000000000002
1980,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-4.050000000000001
1981,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-1.5
1982,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-5.550000000000001
1983,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,6.75
1984,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.0
1985,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-3.25
1986,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,7.0
1987,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-0.8500000000000014
1988,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.05000000000000071
1989,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-9.149999999999999
1990,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,4.850000000000001
1991,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-4.449999999999999
1992,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-5.600000000000001
1993,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,4.5
1994,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-0.3000000000000007
1995,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,8.350000000000001
1996,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.3500000000000014
1997,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-0.9000000000000004
1998,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.8000000000000007
1999,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,5.199999999999999
2000,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.0
2001,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,3.75
2002,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,1.0500000000000007
2003,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-5.300000000000001
2004,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-8.75
2005,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-0.25
2006,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-0.25
2007,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,2.8999999999999986
2008,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.05000000000000071
2009,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.0
2010,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.0
2011,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-9.05
2012,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,1.9499999999999993
2013,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-0.1999999999999993
2014,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-5.949999999999999
2015,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-6.199999999999999
2016,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-0.8000000000000007
2017,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-6.199999999999999
2018,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-0.9000000000000021
2019,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,0.0
2020,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-4.800000000000001
2021,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-4.149999999999999
2022,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-1.25
2023,raw,E2_W33,named,27,38,H_zonal_width_signed_transition,signed_component_transition,signed_transition,-3.75
1979,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.9499999999999993
1980,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.349999999999998
1981,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.1499999999999986
1982,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,4.399999999999999
1983,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-3.6000000000000014
1984,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.200000000000003
1985,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.3999999999999986
1986,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.6499999999999986
1987,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.3500000000000014
1988,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-1.6000000000000014
1989,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,4.050000000000001
1990,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.3500000000000014
1991,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.6999999999999993
1992,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.0500000000000007
1993,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-2.599999999999998
1994,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,3.200000000000003
1995,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.9000000000000021
1996,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.4499999999999993
1997,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.10000000000000142
1998,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,4.899999999999999
1999,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.9499999999999993
2000,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.3000000000000007
2001,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.1500000000000021
2002,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.5
2003,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-2.0500000000000007
2004,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,3.4499999999999993
2005,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.3000000000000007
2006,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.5
2007,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.6999999999999993
2008,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.3000000000000007
2009,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.8500000000000014
2010,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-1.4000000000000021
2011,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.400000000000002
2012,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,1.5
2013,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-1.4499999999999993
2014,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.1999999999999993
2015,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,3.8000000000000007
2016,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.6000000000000014
2017,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,3.3999999999999986
2018,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.20000000000000284
2019,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.75
2020,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.6000000000000014
2021,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,2.3999999999999986
2022,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.8499999999999979
2023,raw,E2_W33,named,27,38,H_north_edge_lat_signed_transition,signed_component_transition,signed_transition,0.75
1979,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1980,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.05000000000000071
1981,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1982,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.09999999999999964
1983,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.6500000000000004
1984,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1985,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.9000000000000004
1986,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1987,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1988,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1989,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1990,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1991,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1992,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1993,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1994,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1995,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.5500000000000007
1996,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1997,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1998,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
1999,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2000,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2001,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2002,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2003,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.05000000000000071
2004,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2005,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2006,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.5500000000000007
2007,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2008,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2009,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2010,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2011,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2012,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2013,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2014,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2015,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2016,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2017,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2018,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,-0.05000000000000071
2019,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2020,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2021,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.9000000000000004
2022,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
2023,raw,E2_W33,named,27,38,H_south_edge_lat_signed_transition,signed_component_transition,signed_transition,0.0
