year,mode,window_start,window_end,window_name,information_form,source_feature,source_value
1998,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,30.0
1999,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,25.041666666666668
2000,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,22.270833333333332
2001,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,23.1875
2002,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,25.166666666666668
2003,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,21.416666666666668
2004,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,21.854166666666668
2005,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,28.166666666666668
2006,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,28.875
2007,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,20.208333333333332
2008,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,29.4375
2009,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,22.229166666666668
2010,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,26.25
2011,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,27.604166666666668
2012,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,25.0
2013,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,20.9375
2014,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,23.916666666666668
2015,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,30.0
2016,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,20.375
2017,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,26.583333333333332
2018,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,29.770833333333332
2019,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,28.6875
2020,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,30.0
2021,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,26.25
2022,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,18.854166666666668
2023,local_background_removed,18,29,sliding_018_029,window_mean,H_zonal_width_sliding_window_mean,23.125
1979,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,1.3000000000000007
1980,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-0.6000000000000014
1981,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-3.5
1982,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,0.0
1983,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,0.5500000000000007
1984,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,0.0
1985,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-3.5
1986,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,2.849999999999998
1987,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,0.34999999999999787
1988,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-0.9499999999999993
1989,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-1.0
1990,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-9.8
1991,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,8.95
1992,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-11.350000000000001
1993,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-13.7
1994,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,1.1999999999999993
1995,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-4.1
1996,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-1.25
1997,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,10.75
1998,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,0.0
1999,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-10.2
2000,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-2.8000000000000007
2001,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-9.850000000000001
2002,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,1.9500000000000028
2003,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,1.3499999999999979
2004,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-3.299999999999997
2005,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,4.399999999999999
2006,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,1.25
2007,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-3.5
2008,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,1.3500000000000014
2009,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-3.75
2010,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,9.0
2011,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-5.75
2012,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-3.25
2013,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,14.5
2014,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,8.600000000000001
2015,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2016,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,16.35
2017,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,8.2
2018,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-0.5500000000000007
2019,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-0.5
2020,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,0.0
2021,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,7.0
2022,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,8.3
2023,local_background_removed,18,29,sliding_018_029,signed_transition,H_zonal_width_sliding_signed_transition,-13.8
1979,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.20454545454545456
1980,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.049825174825174824
1981,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.46153846153846156
1982,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.0
1983,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.11013986013986014
1984,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.0
1985,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.5454545454545454
1986,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.45454545454545453
1987,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.18181818181818182
1988,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.08304195804195806
1989,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.18181818181818182
1990,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-1.1267482517482517
1991,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,1.2351398601398602
1992,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-1.6765734265734267
1993,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-1.8653846153846154
1994,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.3513986013986014
1995,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.5428321678321678
1996,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.2089160839160839
1997,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,1.382867132867133
1998,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.0
1999,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-1.2657342657342658
2000,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.40821678321678334
2001,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-1.1914335664335665
2002,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.45104895104895104
2003,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.27972027972027974
2004,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.5166083916083916
2005,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.7832167832167832
2006,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.3374125874125874
2007,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.6818181818181818
2008,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.20716783216783216
2009,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.652972027972028
2010,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,1.3618881118881119
2011,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-1.006118881118881
2012,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.3374125874125874
2013,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,1.743881118881119
2014,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.9947552447552448
2015,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.0
2016,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,2.006993006993007
2017,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,1.0909090909090908
2018,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.0673076923076923
2019,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-0.03409090909090909
2020,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,0.0
2021,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,1.0104895104895104
2022,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,1.2141608391608392
2023,local_background_removed,18,29,sliding_018_029,slope,H_zonal_width_sliding_slope,-1.7272727272727273
1979,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,28.7
1980,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,24.95
1981,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,26.95
1982,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,30.0
1983,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,15.6
1984,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,30.0
1985,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,30.0
1986,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,20.7
1987,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,25.5
1988,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,30.0
1989,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,26.55
1990,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,28.65
1991,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,21.15
1992,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,27.5
1993,local_background_removed,19,30,sliding_019_030,pre_state,H_zonal_width_sliding_pre_state,30.0
