year,mode,target_name,target_family,target_value
1995,raw,P_total_strength_z,P_strength,-0.7756473966849289
1996,raw,P_total_strength_z,P_strength,0.7844198862884666
1997,raw,P_total_strength_z,P_strength,-0.4197567426916178
1998,raw,P_total_strength_z,P_strength,0.8684250688573445
1999,raw,P_total_strength_z,P_strength,-0.6667900492723526
2000,raw,P_total_strength_z,P_strength,0.4421032845226926
2001,raw,P_total_strength_z,P_strength,-0.2288951140440847
2002,raw,P_total_strength_z,P_strength,0.10470057042592383
2003,raw,P_total_strength_z,P_strength,-0.6249644009544297
2004,raw,P_total_strength_z,P_strength,1.8295498679207753
2005,raw,P_total_strength_z,P_strength,-2.323311701705608
2006,raw,P_total_strength_z,P_strength,-0.21266778654954077
2007,raw,P_total_strength_z,P_strength,0.5922356586235502
2008,raw,P_total_strength_z,P_strength,-2.32118866981266
2009,raw,P_total_strength_z,P_strength,0.14619108862112445
2010,raw,P_total_strength_z,P_strength,0.3380335319665619
2011,raw,P_total_strength_z,P_strength,-1.0007575383876695
2012,raw,P_total_strength_z,P_strength,0.9802809786937131
2013,raw,P_total_strength_z,P_strength,-0.2856963645530317
2014,raw,P_total_strength_z,P_strength,-1.6747524682653627
2015,raw,P_total_strength_z,P_strength,0.13078521250679048
2016,raw,P_total_strength_z,P_strength,0.6630896076230044
2017,raw,P_total_strength_z,P_strength,1.6484614646653506
2018,raw,P_total_strength_z,P_strength,-0.8975413547919308
2019,raw,P_total_strength_z,P_strength,-0.44634667271808964
2020,raw,P_total_strength_z,P_strength,2.236192752518747
2021,raw,P_total_strength_z,P_strength,-0.030508170091766797
2022,raw,P_total_strength_z,P_strength,-0.7862765642255015
2023,raw,P_total_strength_z,P_strength,0.3092073727684402
1979,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-9.437873594499074
1980,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-4.988711888294661
1981,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-1.2915172091509441
1982,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.766224185940692
1983,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-5.022690266993708
1984,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-4.1963779811020245
1985,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.3994805030152637
1986,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,1.9783706025652592
1987,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.0659726135176175
1988,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.090966284844408
1989,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.581476643455831
1990,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,1.7427918112493692
1991,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,5.620893765265221
1992,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.271744570348891
1993,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.0940830613995822
1994,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.0962996995086396
1995,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,2.7898815135326958
1996,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.7266530311151795
1997,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-5.591678940188608
1998,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-7.7050216997209
1999,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,4.745793487284403
2000,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.0218028615151487
2001,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.2033559935594105
2002,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-4.1316032190734475
2003,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.4623260868069647
2004,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-5.273011476011488
2005,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.7089567698379953
2006,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.83892467255144
2007,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.6529872490905917
2008,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-0.7031699248115071
2009,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,1.9549973764341009
2010,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,2.4264525061404374
2011,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.0817730238715235
2012,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.13558867401391
2013,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-4.191290981255051
2014,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-1.4197219547507818
2015,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-6.014188495642818
2016,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-3.6970871615186476
2017,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-10.484456919452441
2018,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.529944699471631
2019,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,2.907863037915426
2020,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-4.738637735559222
2021,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-2.2341509199477483
2022,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,-0.7983725152982132
2023,raw,P_profile_contrast_30_32_minus_18_25,P_lat_profile_contrast,3.796170440309899
