scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_window_id,baseline_main_peak_day,perturbed_window_id,perturbed_main_peak_day,main_peak_delta,baseline_window_start,baseline_window_end,perturbed_window_start,perturbed_window_end,member_candidate_change,merge_split_status,window_start_delta,window_end_delta
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W007,129,W007,135,6,127,137,129,139,True,MAIN_PEAK_CHANGED,2,2
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W008,159,W008,160,1,155,164,156,163,True,MAIN_PEAK_CHANGED,1,-1
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W008,159,W008,159,0,155,164,155,164,True,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W007,129,W007,129,0,127,137,127,137,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W007,129,W007,134,5,127,137,127,138,True,MAIN_PEAK_CHANGED,0,1
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W007,129,W007,134,5,127,137,127,136,True,MAIN_PEAK_CHANGED,0,-1
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W002,44,W002,44,0,40,48,41,48,False,BOUNDARY_SHIFT_ONLY,1,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W005,97,W005,97,0,94,99,95,99,False,BOUNDARY_SHIFT_ONLY,1,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W006,113,W006,113,0,108,117,109,117,False,BOUNDARY_SHIFT_ONLY,1,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W002,44,W002,44,0,40,48,40,48,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W003,67,W003,67,0,65,69,65,69,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W004,79,W004,79,0,75,86,75,86,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W005,97,W005,97,0,94,99,94,99,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W006,113,W006,113,0,108,117,108,117,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W007,129,W007,134,5,127,137,127,137,True,MAIN_PEAK_CHANGED,0,0
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,W008,159,W008,159,0,155,164,155,164,False,UNCHANGED,0,0
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
