scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_strict_fraction,perturbed_strict_fraction,baseline_match_fraction,perturbed_match_fraction,match_fraction_delta,baseline_near_fraction,perturbed_near_fraction,baseline_support_class,perturbed_support_class,support_class_changed,bootstrap_status
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,78,78.0,SAME_DAY,0.519,0.315,0.8,0.705,-0.09500000000000008,0.158,0.231,object_candidate,object_weak_candidate,1.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,84,84.0,SAME_DAY,0.401,0.322,0.66,0.548,-0.11199999999999999,0.296,0.373,object_weak_candidate,object_weak_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,91,91.0,SAME_DAY,0.467,0.395,0.694,0.618,-0.07599999999999996,0.273,0.298,object_weak_candidate,object_weak_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,98,98.0,SAME_DAY,0.428,0.341,0.601,0.572,-0.029000000000000026,0.272,0.208,object_weak_candidate,object_weak_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,111,111.0,SAME_DAY,0.695,0.449,0.966,0.921,-0.04499999999999993,0.032,0.074,object_strong_candidate,object_candidate,1.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,135,135.0,SAME_DAY,0.574,0.407,0.827,0.754,-0.07299999999999995,0.143,0.175,object_candidate,object_weak_candidate,1.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,162,162.0,SAME_DAY,0.864,0.629,0.988,0.976,-0.01200000000000001,0.007,0.018,object_strong_candidate,object_strong_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,18,18.0,SAME_DAY,0.576,0.627,0.766,0.829,0.06299999999999994,0.164,0.123,object_weak_candidate,object_candidate,1.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,26,26.0,SAME_DAY,0.728,0.791,0.835,0.868,0.03300000000000003,0.159,0.131,object_candidate,object_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,34,34.0,SAME_DAY,0.793,0.825,0.844,0.872,0.028000000000000025,0.113,0.11,object_candidate,object_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,46,46.0,SAME_DAY,0.818,0.957,0.991,0.994,0.0030000000000000027,0.006,0.004,object_strong_candidate,object_strong_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,78,78.0,SAME_DAY,0.519,0.622,0.8,0.895,0.09499999999999997,0.158,0.072,object_candidate,object_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,84,84.0,SAME_DAY,0.401,0.463,0.66,0.789,0.129,0.296,0.18,object_weak_candidate,object_weak_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,91,91.0,SAME_DAY,0.467,0.512,0.694,0.792,0.09800000000000009,0.273,0.187,object_weak_candidate,object_weak_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,98,98.0,SAME_DAY,0.428,0.547,0.601,0.664,0.06300000000000006,0.272,0.247,object_weak_candidate,object_weak_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,111,111.0,SAME_DAY,0.695,0.831,0.966,0.989,0.02300000000000002,0.032,0.011,object_strong_candidate,object_strong_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,135,135.0,SAME_DAY,0.574,0.667,0.827,0.888,0.061000000000000054,0.143,0.105,object_candidate,object_candidate,0.0,run
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,162,162.0,SAME_DAY,0.864,0.948,0.988,0.994,0.006000000000000005,0.007,0.001,object_strong_candidate,object_strong_candidate,0.0,run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,78,,MISSING_BASELINE_CANDIDATE,0.519,,0.8,,,0.158,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,84,,MISSING_BASELINE_CANDIDATE,0.401,,0.66,,,0.296,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,91,,MISSING_BASELINE_CANDIDATE,0.467,,0.694,,,0.273,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,98,,MISSING_BASELINE_CANDIDATE,0.428,,0.601,,,0.272,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,111,,MISSING_BASELINE_CANDIDATE,0.695,,0.966,,,0.032,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,135,,MISSING_BASELINE_CANDIDATE,0.574,,0.827,,,0.143,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,162,,MISSING_BASELINE_CANDIDATE,0.864,,0.988,,,0.007,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,78,,MISSING_BASELINE_CANDIDATE,0.519,,0.8,,,0.158,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,84,,MISSING_BASELINE_CANDIDATE,0.401,,0.66,,,0.296,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,91,,MISSING_BASELINE_CANDIDATE,0.467,,0.694,,,0.273,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,98,,MISSING_BASELINE_CANDIDATE,0.428,,0.601,,,0.272,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,111,,MISSING_BASELINE_CANDIDATE,0.695,,0.966,,,0.032,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,135,,MISSING_BASELINE_CANDIDATE,0.574,,0.827,,,0.143,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,162,,MISSING_BASELINE_CANDIDATE,0.864,,0.988,,,0.007,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,78,,MISSING_BASELINE_CANDIDATE,0.519,,0.8,,,0.158,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,84,,MISSING_BASELINE_CANDIDATE,0.401,,0.66,,,0.296,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,91,,MISSING_BASELINE_CANDIDATE,0.467,,0.694,,,0.273,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,98,,MISSING_BASELINE_CANDIDATE,0.428,,0.601,,,0.272,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,111,,MISSING_BASELINE_CANDIDATE,0.695,,0.966,,,0.032,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,135,,MISSING_BASELINE_CANDIDATE,0.574,,0.827,,,0.143,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,162,,MISSING_BASELINE_CANDIDATE,0.864,,0.988,,,0.007,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,78,,MISSING_BASELINE_CANDIDATE,0.519,,0.8,,,0.158,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,84,,MISSING_BASELINE_CANDIDATE,0.401,,0.66,,,0.296,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,91,,MISSING_BASELINE_CANDIDATE,0.467,,0.694,,,0.273,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,98,,MISSING_BASELINE_CANDIDATE,0.428,,0.601,,,0.272,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,111,,MISSING_BASELINE_CANDIDATE,0.695,,0.966,,,0.032,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,135,,MISSING_BASELINE_CANDIDATE,0.574,,0.827,,,0.143,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,162,,MISSING_BASELINE_CANDIDATE,0.864,,0.988,,,0.007,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,78,,MISSING_BASELINE_CANDIDATE,0.519,,0.8,,,0.158,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,84,,MISSING_BASELINE_CANDIDATE,0.401,,0.66,,,0.296,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,91,,MISSING_BASELINE_CANDIDATE,0.467,,0.694,,,0.273,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,98,,MISSING_BASELINE_CANDIDATE,0.428,,0.601,,,0.272,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,111,,MISSING_BASELINE_CANDIDATE,0.695,,0.966,,,0.032,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,135,,MISSING_BASELINE_CANDIDATE,0.574,,0.827,,,0.143,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,162,,MISSING_BASELINE_CANDIDATE,0.864,,0.988,,,0.007,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,78,,MISSING_BASELINE_CANDIDATE,0.519,,0.8,,,0.158,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,84,,MISSING_BASELINE_CANDIDATE,0.401,,0.66,,,0.296,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,91,,MISSING_BASELINE_CANDIDATE,0.467,,0.694,,,0.273,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,98,,MISSING_BASELINE_CANDIDATE,0.428,,0.601,,,0.272,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,111,,MISSING_BASELINE_CANDIDATE,0.695,,0.966,,,0.032,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,135,,MISSING_BASELINE_CANDIDATE,0.574,,0.827,,,0.143,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,162,,MISSING_BASELINE_CANDIDATE,0.864,,0.988,,,0.007,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,78,,MISSING_BASELINE_CANDIDATE,0.519,,0.8,,,0.158,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,84,,MISSING_BASELINE_CANDIDATE,0.401,,0.66,,,0.296,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,91,,MISSING_BASELINE_CANDIDATE,0.467,,0.694,,,0.273,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,98,,MISSING_BASELINE_CANDIDATE,0.428,,0.601,,,0.272,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,111,,MISSING_BASELINE_CANDIDATE,0.695,,0.966,,,0.032,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,135,,MISSING_BASELINE_CANDIDATE,0.574,,0.827,,,0.143,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,162,,MISSING_BASELINE_CANDIDATE,0.864,,0.988,,,0.007,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,78,,MISSING_BASELINE_CANDIDATE,0.519,,0.8,,,0.158,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,84,,MISSING_BASELINE_CANDIDATE,0.401,,0.66,,,0.296,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,91,,MISSING_BASELINE_CANDIDATE,0.467,,0.694,,,0.273,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,98,,MISSING_BASELINE_CANDIDATE,0.428,,0.601,,,0.272,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,111,,MISSING_BASELINE_CANDIDATE,0.695,,0.966,,,0.032,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,135,,MISSING_BASELINE_CANDIDATE,0.574,,0.827,,,0.143,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,162,,MISSING_BASELINE_CANDIDATE,0.864,,0.988,,,0.007,,object_strong_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,18,,MISSING_BASELINE_CANDIDATE,0.576,,0.766,,,0.164,,object_weak_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,26,,MISSING_BASELINE_CANDIDATE,0.728,,0.835,,,0.159,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,34,,MISSING_BASELINE_CANDIDATE,0.793,,0.844,,,0.113,,object_candidate,,,missing_or_not_run
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,46,,MISSING_BASELINE_CANDIDATE,0.818,,0.991,,,0.006,,object_strong_candidate,,,missing_or_not_run
