scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,CP004,79,06-19,4,v10_3_joint_all_SMOOTH5_CLOSE_NEIGHBOR_5,9.334141141863132,4.536067345212258,True,79,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,CP005,97,07-07,5,v10_3_joint_all_SMOOTH5_CLOSE_NEIGHBOR_5,7.019023587916856,1.9687132355296884,True,97,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,CP006,113,07-23,6,v10_3_joint_all_SMOOTH5_CLOSE_NEIGHBOR_5,10.674478120457959,8.582272761137343,True,113,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,CP007,129,08-08,7,v10_3_joint_all_SMOOTH5_CLOSE_NEIGHBOR_5,3.82377360523746,0.059894370732379354,False,134,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,CP008,134,08-13,8,v10_3_joint_all_SMOOTH5_CLOSE_NEIGHBOR_5,3.989943936623615,1.8755863464254898,True,134,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_CLOSE_NEIGHBOR_5,CP009,159,09-07,9,v10_3_joint_all_SMOOTH5_CLOSE_NEIGHBOR_5,7.335173502525182,3.365359010986106,True,159,smooth5_window_merge,close_neighbor_exemption_days,5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP001,17,04-18,1,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,3.36604305172617,1.225382303112299,False,44,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP002,44,05-15,2,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,6.168023914490986,4.072221998690624,True,44,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP003,67,06-07,3,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,4.100315665450135,0.2445884865015171,False,79,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP004,79,06-19,4,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,9.334141141863132,4.536067345212258,True,79,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP005,97,07-07,5,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,7.019023587916856,1.9687132355296884,True,97,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP006,113,07-23,6,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,10.674478120457959,8.582272761137343,True,113,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP007,129,08-08,7,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,3.82377360523746,0.059894370732379354,False,134,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP008,134,08-13,8,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,3.989943936623615,1.8755863464254898,True,134,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH5_PROTECT_THR_090,CP009,159,09-07,9,v10_3_joint_all_SMOOTH5_PROTECT_THR_090,7.335173502525182,3.365359010986106,True,159,smooth5_window_merge,significant_peak_threshold,0.90,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,BASELINE,CP001,18,04-19,1,v10_3_P_only_BASELINE,4.698734265329099,0.2983249254912179,False,45,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP002,34,05-05,2,v10_3_P_only_BASELINE,13.170076876576445,0.055415345836280494,False,45,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP003,45,05-16,3,v10_3_P_only_BASELINE,26.563465838769993,23.644273666339963,True,45,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP004,65,06-05,4,v10_3_P_only_BASELINE,17.206599258152806,1.8098269116812347,False,82,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP005,82,06-22,5,v10_3_P_only_BASELINE,59.21762425438138,57.01919573862771,True,82,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP006,95,07-05,6,v10_3_P_only_BASELINE,33.259216108942724,2.697079011936019,False,82,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP007,113,07-23,7,v10_3_P_only_BASELINE,26.616812351441734,13.671071573827309,True,113,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP008,126,08-05,8,v10_3_P_only_BASELINE,5.946778876241709,2.2733764861211645,False,138,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP009,138,08-17,9,v10_3_P_only_BASELINE,5.071550450487186,1.9478064100064794,True,138,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,BASELINE,CP010,158,09-06,10,v10_3_P_only_BASELINE,21.186921722771807,15.203520896940669,True,158,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP001,17,04-18,1,v10_3_P_only_DET_WIDTH_16,3.94150578530354,2.7033165875452125,True,17,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP002,34,05-05,2,v10_3_P_only_DET_WIDTH_16,7.280460300268987,0.3083088089373103,False,45,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP003,45,05-16,3,v10_3_P_only_DET_WIDTH_16,17.809129795259068,16.658698687468465,True,45,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP004,57,05-28,4,v10_3_P_only_DET_WIDTH_16,2.2531749401529257,0.2406801198021924,False,45,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP005,65,06-05,5,v10_3_P_only_DET_WIDTH_16,11.662849328323626,3.746729613443927,False,83,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP006,83,06-23,6,v10_3_P_only_DET_WIDTH_16,33.93697307431346,32.8497493015546,True,83,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP007,97,07-07,7,v10_3_P_only_DET_WIDTH_16,20.410541339525487,5.7445707618504365,True,97,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP008,114,07-24,8,v10_3_P_only_DET_WIDTH_16,16.40057554194312,10.594453362747199,True,114,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP009,126,08-05,9,v10_3_P_only_DET_WIDTH_16,4.43251062091937,2.1666222221884794,False,114,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP010,138,08-17,10,v10_3_P_only_DET_WIDTH_16,3.435673615635273,1.9807436001088945,True,138,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_16,CP011,157,09-05,11,v10_3_P_only_DET_WIDTH_16,12.823138306126877,9.8424418883711,True,157,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_24,CP001,19,04-20,1,v10_3_P_only_DET_WIDTH_24,6.81960907189607,0.6214735436798824,False,43,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_24,CP002,43,05-14,2,v10_3_P_only_DET_WIDTH_24,36.53907648035802,30.531691878513616,True,43,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_24,CP003,81,06-21,3,v10_3_P_only_DET_WIDTH_24,88.22969791047132,84.2308427709049,True,81,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_24,CP004,112,07-22,4,v10_3_P_only_DET_WIDTH_24,37.53158983345069,11.362153299111217,True,112,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_24,CP005,126,08-05,5,v10_3_P_only_DET_WIDTH_24,6.9448941622685,1.1601738287802847,False,112,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_24,CP006,137,08-16,6,v10_3_P_only_DET_WIDTH_24,6.507113578610609,1.137231378874196,False,158,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_WIDTH_24,CP007,158,09-06,7,v10_3_P_only_DET_WIDTH_24,29.86105397527077,15.97106849994818,True,158,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,DET_PEN_3,CP001,18,04-19,1,v10_3_P_only_DET_PEN_3,4.698734265329099,0.2983249254912179,False,45,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP002,34,05-05,2,v10_3_P_only_DET_PEN_3,13.170076876576445,0.055415345836280494,False,45,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP003,45,05-16,3,v10_3_P_only_DET_PEN_3,26.563465838769993,23.644273666339963,True,45,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP004,65,06-05,4,v10_3_P_only_DET_PEN_3,17.206599258152806,1.8098269116812347,False,82,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP005,82,06-22,5,v10_3_P_only_DET_PEN_3,59.21762425438138,57.01919573862771,True,82,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP006,95,07-05,6,v10_3_P_only_DET_PEN_3,33.259216108942724,2.697079011936019,False,82,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP007,113,07-23,7,v10_3_P_only_DET_PEN_3,26.616812351441734,13.671071573827309,True,113,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP008,126,08-05,8,v10_3_P_only_DET_PEN_3,5.946778876241709,2.2733764861211645,False,138,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP009,138,08-17,9,v10_3_P_only_DET_PEN_3,5.071550450487186,1.9478064100064794,True,138,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_3,CP010,158,09-06,10,v10_3_P_only_DET_PEN_3,21.186921722771807,15.203520896940669,True,158,detector_penalty,detector_penalty,3.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP001,18,04-19,1,v10_3_P_only_DET_PEN_5,4.698734265329099,0.2983249254912179,False,45,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP002,34,05-05,2,v10_3_P_only_DET_PEN_5,13.170076876576445,0.055415345836280494,False,45,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP003,45,05-16,3,v10_3_P_only_DET_PEN_5,26.563465838769993,23.644273666339963,True,45,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP004,65,06-05,4,v10_3_P_only_DET_PEN_5,17.206599258152806,1.8098269116812347,False,82,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP005,82,06-22,5,v10_3_P_only_DET_PEN_5,59.21762425438138,57.01919573862771,True,82,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP006,95,07-05,6,v10_3_P_only_DET_PEN_5,33.259216108942724,2.697079011936019,False,82,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP007,113,07-23,7,v10_3_P_only_DET_PEN_5,26.616812351441734,13.671071573827309,True,113,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP008,126,08-05,8,v10_3_P_only_DET_PEN_5,5.946778876241709,2.2733764861211645,False,138,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP009,138,08-17,9,v10_3_P_only_DET_PEN_5,5.071550450487186,1.9478064100064794,True,138,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,DET_PEN_5,CP010,158,09-06,10,v10_3_P_only_DET_PEN_5,21.186921722771807,15.203520896940669,True,158,detector_penalty,detector_penalty,5.0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP001,18,04-19,1,v10_3_P_only_PEAK_DISTANCE_5,4.698734265329099,0.2983249254912179,False,45,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP002,34,05-05,2,v10_3_P_only_PEAK_DISTANCE_5,13.170076876576445,0.055415345836280494,False,45,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP003,45,05-16,3,v10_3_P_only_PEAK_DISTANCE_5,26.563465838769993,23.644273666339963,True,45,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP004,65,06-05,4,v10_3_P_only_PEAK_DISTANCE_5,17.206599258152806,1.8098269116812347,False,82,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP005,82,06-22,5,v10_3_P_only_PEAK_DISTANCE_5,59.21762425438138,57.01919573862771,True,82,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP006,95,07-05,6,v10_3_P_only_PEAK_DISTANCE_5,33.259216108942724,2.697079011936019,False,82,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP007,113,07-23,7,v10_3_P_only_PEAK_DISTANCE_5,26.616812351441734,13.671071573827309,True,113,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP008,126,08-05,8,v10_3_P_only_PEAK_DISTANCE_5,5.946778876241709,2.2733764861211645,False,138,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP009,138,08-17,9,v10_3_P_only_PEAK_DISTANCE_5,5.071550450487186,1.9478064100064794,True,138,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_5,CP010,158,09-06,10,v10_3_P_only_PEAK_DISTANCE_5,21.186921722771807,15.203520896940669,True,158,local_peak_distance,local_peak_min_distance_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP001,18,04-19,1,v10_3_P_only_PEAK_DISTANCE_7,4.698734265329099,0.2983249254912179,False,45,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP002,34,05-05,2,v10_3_P_only_PEAK_DISTANCE_7,13.170076876576445,0.055415345836280494,False,45,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP003,45,05-16,3,v10_3_P_only_PEAK_DISTANCE_7,26.563465838769993,23.644273666339963,True,45,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP004,65,06-05,4,v10_3_P_only_PEAK_DISTANCE_7,17.206599258152806,1.8098269116812347,False,82,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP005,82,06-22,5,v10_3_P_only_PEAK_DISTANCE_7,59.21762425438138,57.01919573862771,True,82,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP006,95,07-05,6,v10_3_P_only_PEAK_DISTANCE_7,33.259216108942724,2.697079011936019,False,82,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP007,113,07-23,7,v10_3_P_only_PEAK_DISTANCE_7,26.616812351441734,13.671071573827309,True,113,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP008,126,08-05,8,v10_3_P_only_PEAK_DISTANCE_7,5.946778876241709,2.2733764861211645,False,138,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP009,138,08-17,9,v10_3_P_only_PEAK_DISTANCE_7,5.071550450487186,1.9478064100064794,True,138,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,PEAK_DISTANCE_7,CP010,158,09-06,10,v10_3_P_only_PEAK_DISTANCE_7,21.186921722771807,15.203520896940669,True,158,local_peak_distance,local_peak_min_distance_days,7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
P_only,P,MATCH_RADIUS_1_4_7,CP001,18,04-19,1,v10_3_P_only_MATCH_RADIUS_1_4_7,4.698734265329099,0.2983249254912179,False,45,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,MATCH_RADIUS_1_4_7,CP002,34,05-05,2,v10_3_P_only_MATCH_RADIUS_1_4_7,13.170076876576445,0.055415345836280494,False,45,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,MATCH_RADIUS_1_4_7,CP003,45,05-16,3,v10_3_P_only_MATCH_RADIUS_1_4_7,26.563465838769993,23.644273666339963,True,45,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,MATCH_RADIUS_1_4_7,CP004,65,06-05,4,v10_3_P_only_MATCH_RADIUS_1_4_7,17.206599258152806,1.8098269116812347,False,82,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,MATCH_RADIUS_1_4_7,CP005,82,06-22,5,v10_3_P_only_MATCH_RADIUS_1_4_7,59.21762425438138,57.01919573862771,True,82,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,MATCH_RADIUS_1_4_7,CP006,95,07-05,6,v10_3_P_only_MATCH_RADIUS_1_4_7,33.259216108942724,2.697079011936019,False,82,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,MATCH_RADIUS_1_4_7,CP007,113,07-23,7,v10_3_P_only_MATCH_RADIUS_1_4_7,26.616812351441734,13.671071573827309,True,113,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,MATCH_RADIUS_1_4_7,CP008,126,08-05,8,v10_3_P_only_MATCH_RADIUS_1_4_7,5.946778876241709,2.2733764861211645,False,138,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
P_only,P,MATCH_RADIUS_1_4_7,CP009,138,08-17,9,v10_3_P_only_MATCH_RADIUS_1_4_7,5.071550450487186,1.9478064100064794,True,138,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run
