scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_band_start,baseline_band_end,perturbed_band_start,perturbed_band_end,band_start_delta,band_end_delta,baseline_band_width,perturbed_band_width,band_width_delta
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,111,111,SAME_DAY,104,117,104,117,0,0,14,14,0
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,135,135,SAME_DAY,132,144,132,144,0,0,13,13,0
Je_only,Je,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,46,46,SAME_DAY,43,49,43,49,0,0,7,7,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,111,111,SAME_DAY,104,117,105,116,1,-1,14,12,-2
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,135,135,SAME_DAY,132,144,132,144,0,0,13,13,0
Je_only,Je,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,162,162,SAME_DAY,158,165,159,165,1,0,8,7,-1
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,46,46,SAME_DAY,43,49,42,49,-1,0,7,8,1
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,111,111,SAME_DAY,104,117,103,117,-1,0,14,15,1
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,135,135,SAME_DAY,132,144,131,145,-1,1,13,15,2
Je_only,Je,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,46,46,SAME_DAY,43,49,43,49,0,0,7,7,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,111,111,SAME_DAY,104,117,104,117,0,0,14,14,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,135,135,SAME_DAY,132,144,132,143,0,-1,13,12,-1
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,46,46,SAME_DAY,43,49,43,49,0,0,7,7,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,111,111,SAME_DAY,104,117,104,117,0,0,14,14,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,135,135,SAME_DAY,132,144,132,144,0,0,13,13,0
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,46,46,SAME_DAY,43,49,43,49,0,0,7,7,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,111,111,SAME_DAY,104,117,104,117,0,0,14,14,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,135,135,SAME_DAY,132,144,132,144,0,0,13,13,0
Je_only,Je,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,46,46,SAME_DAY,43,49,43,49,0,0,7,7,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,111,111,SAME_DAY,104,117,104,117,0,0,14,14,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,135,135,SAME_DAY,132,144,132,144,0,0,13,13,0
Je_only,Je,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,46,46,SAME_DAY,43,49,43,49,0,0,7,7,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,111,111,SAME_DAY,104,117,104,117,0,0,14,14,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,135,135,SAME_DAY,132,144,132,144,0,0,13,13,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,46,46,SAME_DAY,43,49,43,49,0,0,7,7,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,111,111,SAME_DAY,104,117,104,117,0,0,14,14,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,135,135,SAME_DAY,132,144,132,144,0,0,13,13,0
Je_only,Je,SMOOTH5_CLOSE_NEIGHBOR_5,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,5,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,18,18,SAME_DAY,16,20,16,20,0,0,5,5,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,26,26,SAME_DAY,24,28,24,28,0,0,5,5,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,34,34,SAME_DAY,31,36,31,36,0,0,6,6,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,46,46,SAME_DAY,43,49,43,49,0,0,7,7,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,78,78,SAME_DAY,76,80,76,80,0,0,5,5,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,84,84,SAME_DAY,82,86,82,86,0,0,5,5,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,91,91,SAME_DAY,89,93,89,93,0,0,5,5,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,98,98,SAME_DAY,96,100,96,100,0,0,5,5,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,111,111,SAME_DAY,104,117,104,117,0,0,14,14,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,135,135,SAME_DAY,132,144,132,144,0,0,13,13,0
Je_only,Je,SMOOTH5_PROTECT_THR_090,SMOOTH_INPUT_5D,smooth5_window_merge,significant_peak_threshold,0.90,162,162,SAME_DAY,158,165,158,165,0,0,8,8,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,41,41,SAME_DAY,37,49,37,49,0,0,13,13,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,104,104,SAME_DAY,97,114,97,114,0,0,18,18,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,130,130,SAME_DAY,127,135,127,135,0,0,9,9,0
Jw_only,Jw,BASELINE,BASELINE,baseline,none,baseline,152,152,SAME_DAY,148,156,148,156,0,0,9,9,0
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,41,42,STRICT_SHIFT_LE_2D,37,49,37,47,0,-2,13,11,-2
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,104,103,STRICT_SHIFT_LE_2D,97,114,98,107,1,-7,18,10,-8
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,130,129,STRICT_SHIFT_LE_2D,127,135,126,134,-1,-1,9,9,0
Jw_only,Jw,DET_WIDTH_16,BASELINE,detector_width,detector_width,16,152,151,STRICT_SHIFT_LE_2D,148,156,148,155,0,-1,9,8,-1
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,41,42,STRICT_SHIFT_LE_2D,37,49,38,48,1,-1,13,11,-2
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,83,83,SAME_DAY,78,86,78,87,0,1,9,10,1
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,104,105,STRICT_SHIFT_LE_2D,97,114,97,114,0,0,18,18,0
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,130,131,STRICT_SHIFT_LE_2D,127,135,127,136,0,1,9,10,1
Jw_only,Jw,DET_WIDTH_24,BASELINE,detector_width,detector_width,24,152,153,STRICT_SHIFT_LE_2D,148,156,148,156,0,0,9,9,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,41,41,SAME_DAY,37,49,37,49,0,0,13,13,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,104,104,SAME_DAY,97,114,97,114,0,0,18,18,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,130,130,SAME_DAY,127,135,127,135,0,0,9,9,0
Jw_only,Jw,DET_PEN_3,BASELINE,detector_penalty,detector_penalty,3.0,152,152,SAME_DAY,148,156,148,156,0,0,9,9,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,41,41,SAME_DAY,37,49,37,49,0,0,13,13,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,104,104,SAME_DAY,97,114,97,114,0,0,18,18,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,130,130,SAME_DAY,127,135,127,135,0,0,9,9,0
Jw_only,Jw,DET_PEN_5,BASELINE,detector_penalty,detector_penalty,5.0,152,152,SAME_DAY,148,156,148,156,0,0,9,9,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,41,41,SAME_DAY,37,49,37,49,0,0,13,13,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,104,104,SAME_DAY,97,114,97,114,0,0,18,18,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,130,130,SAME_DAY,127,135,127,135,0,0,9,9,0
Jw_only,Jw,PEAK_DISTANCE_5,BASELINE,local_peak_distance,local_peak_min_distance_days,5,152,152,SAME_DAY,148,156,148,156,0,0,9,9,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,41,41,SAME_DAY,37,49,37,49,0,0,13,13,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,104,104,SAME_DAY,97,114,97,114,0,0,18,18,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,130,130,SAME_DAY,127,135,127,135,0,0,9,9,0
Jw_only,Jw,PEAK_DISTANCE_7,BASELINE,local_peak_distance,local_peak_min_distance_days,7,152,152,SAME_DAY,148,156,148,156,0,0,9,9,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,41,41,SAME_DAY,37,49,37,49,0,0,13,13,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,104,104,SAME_DAY,97,114,97,114,0,0,18,18,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,130,130,SAME_DAY,127,135,127,135,0,0,9,9,0
Jw_only,Jw,MATCH_RADIUS_1_4_7,BASELINE,bootstrap_match_radius,strict_match/match/near,1/4/7,152,152,SAME_DAY,148,156,148,156,0,0,9,9,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,41,41,SAME_DAY,37,49,37,49,0,0,13,13,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,104,104,SAME_DAY,97,114,97,114,0,0,18,18,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,130,130,SAME_DAY,127,135,127,135,0,0,9,9,0
Jw_only,Jw,MATCH_RADIUS_3_6_9,BASELINE,bootstrap_match_radius,strict_match/match/near,3/6/9,152,152,SAME_DAY,148,156,148,156,0,0,9,9,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,41,41,SAME_DAY,37,49,37,49,0,0,13,13,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,83,83,SAME_DAY,78,86,78,86,0,0,9,9,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,104,104,SAME_DAY,97,114,97,114,0,0,18,18,0
Jw_only,Jw,BAND_Q30,BASELINE,candidate_band,band_floor_quantile,0.30,130,130,SAME_DAY,127,135,127,135,0,0,9,9,0
