window_id,anchor_day,field,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,region_id,region_label,feature_indices_str,lat_list,lat_min,lat_max,lat_center,n_features,region_change_class,region_relative_contribution,construction_reason,bootstrap_id,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,excess_crossings,progress_quality_label
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,718,0.25025706622015786,0.19300778995194953,0.19459222581255547,0.6456580393232159,weak_separation,35.0,36.0,37.0,3.0,0.467072288226068,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,718,0.5444020030770258,0.2028825800284241,0.0997809262723236,1.7987038137860922,clear_separation,35.0,37.0,39.0,5.0,0.780954869009634,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,719,0.504562351245358,0.030265188768456137,0.041111054540492756,7.06905165996734,clear_separation,40.0,41.0,53.0,14.0,0.9402058796737823,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,719,0.3021540136211788,0.10465068098777405,0.07140343445814384,1.7162564638484554,clear_separation,37.0,38.0,40.0,4.0,0.8412836792369053,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,719,0.6331726102145071,0.10328416147967541,0.0685900710524172,3.683929818254055,clear_separation,37.0,39.0,52.0,16.0,0.9435949643596909,1,1,1,0,monotonic_broad_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,720,0.39642949358031637,0.1614703809281719,0.024560570010356126,2.1309867609681374,clear_separation,35.0,37.0,38.0,4.0,0.6805798795876274,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,720,0.3058398337210409,0.09380419990183386,0.032635846856700124,2.4188525831939276,clear_separation,36.0,37.0,38.0,3.0,0.778249813788139,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,720,0.5339498469616325,0.15800869596784747,0.014346404858662013,3.0979637063314986,clear_separation,36.0,37.0,39.0,4.0,0.835444166123469,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,721,0.006591843233733746,0.12216476276413851,0.04481424836016898,0.0394770767256877,no_clear_separation,34.0,34.0,34.0,1.0,0.06070711823596567,3,3,3,6,no_clear_prepost_separation
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,721,0.40130483149816315,0.09119711622088272,0.09561221726508876,2.1482054670908575,clear_separation,39.0,41.0,55.0,17.0,0.683609840675175,4,3,1,5,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,721,0.44257824733672,0.07648798349911039,0.08916734176205363,2.6716813760075206,clear_separation,37.0,39.0,40.0,4.0,0.7236270300555349,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,722,0.5049309122260434,0.03866164606579331,0.0367653108138556,6.694303112767893,clear_separation,39.0,46.0,50.0,12.0,0.9646304752535966,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,722,0.27949654700390125,0.03921844958400485,0.11058014637633952,1.8658155319285592,clear_separation,38.0,45.0,50.0,13.0,0.9755928941821967,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,722,0.6256623338183633,0.10687879636175893,0.06345554766257804,3.67314259142578,clear_separation,37.0,39.0,50.0,14.0,0.9578808829176334,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,723,0.31179178025266663,0.19989819929330083,0.034356990401117796,1.3309919863862696,moderate_separation,35.0,35.0,36.0,2.0,0.6524061565301581,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,723,0.427217403459332,0.15163691462032408,0.06125806127825684,2.0067049570152853,clear_separation,50.0,52.0,54.0,5.0,0.811700678413743,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,723,0.5934256150275459,0.06667226930027288,0.040042286673503166,5.5608685208171025,clear_separation,43.0,49.0,52.0,10.0,0.9741581841845663,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,724,0.2862228276175575,0.14880228106750842,0.029063685930356426,1.6092051360280373,clear_separation,35.0,36.0,37.0,3.0,0.47819046707819873,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,724,0.45147212223027877,0.12052636886694368,0.05163824043616437,2.622328270936508,clear_separation,39.0,43.0,44.0,6.0,0.9165387974263336,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,724,0.672049945873859,0.09487535542644403,0.06657279089098227,4.162636494769836,clear_separation,37.0,40.0,51.0,15.0,0.965910388184017,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,725,0.1536324094902357,0.11650688010589637,0.0630103010519438,0.8558089454131674,weak_separation,34.0,35.0,36.0,3.0,0.4886945429962118,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,725,0.5155695138109793,0.07474926342947405,0.14208583110282538,2.377703272263341,clear_separation,52.0,54.0,55.0,4.0,0.7721648054067395,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,725,0.6336848451720217,0.09306513761915604,0.06845278011528075,3.923309896886539,clear_separation,37.0,41.0,52.0,16.0,0.9618463953334239,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,726,0.13243248759649676,0.06807900199171708,0.058050330745589414,1.0499737430017015,moderate_separation,35.0,36.0,37.0,3.0,0.5688146894309686,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,726,0.5918737499299187,0.056014302318506584,0.10194030528025103,3.7471129138152093,clear_separation,38.0,41.0,54.0,17.0,0.8707033434044287,3,3,1,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,726,0.7273955440834744,0.0906869810520264,0.06470903640489471,4.680914968011474,clear_separation,38.0,40.0,51.0,14.0,0.9674866575149328,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,727,0.3733756313974412,0.14391720252114373,0.02738483213224699,2.179633371856454,clear_separation,35.0,37.0,41.0,7.0,0.8882454280729983,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,727,0.21799305853570122,0.10372044927477397,0.05757920343941882,1.3514787841605809,moderate_separation,36.0,38.0,40.0,5.0,0.8864294962953723,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,727,0.4431724884789801,0.13326102124395178,0.06362542189631396,2.250904030823775,clear_separation,36.0,37.0,39.0,4.0,0.7868174791611013,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,728,0.35541855569243047,0.09492346166789806,0.022274295800253367,3.0326395604371164,clear_separation,36.0,38.0,52.0,17.0,0.8493441016032143,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,728,0.2200917101314102,0.05298924103535747,0.040146555130094436,2.363126952180946,clear_separation,36.0,38.0,40.0,5.0,0.855447672641324,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,728,0.45188121279821275,0.0975811210256281,0.0267214881010921,3.6353316794625186,clear_separation,36.0,38.0,40.0,5.0,0.8628027711784031,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,729,0.3426636619331368,0.03441834590059027,0.06150762944989237,3.5721676082119997,clear_separation,39.0,43.0,46.0,8.0,0.9512552400793073,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,729,0.29487521768539765,0.1750235373560385,0.06211160153287974,1.2434901848246402,moderate_separation,35.0,36.0,37.0,3.0,0.6904047430069297,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,729,0.4706927119896985,0.13518177040899168,0.03302906519532295,2.798230627050194,clear_separation,36.0,37.0,39.0,4.0,0.8095770810522399,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,730,0.3780399309177272,0.054849084299529394,0.08527347959953276,2.6979233065564645,clear_separation,37.0,39.0,40.0,4.0,0.7747942700797769,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,730,0.26293386506335265,0.050341165302366306,0.11176130823494339,1.6220225350406852,clear_separation,37.0,39.0,55.0,19.0,0.6841848114860063,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,730,0.6592514245360456,0.0953750840101207,0.10487790345370464,3.292092831599508,clear_separation,37.0,39.0,54.0,18.0,0.8803214106212295,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,731,0.4887653482487442,0.06089385265757154,0.08390513620397314,3.3754748710027016,clear_separation,40.0,52.0,53.0,14.0,0.929718179320844,3,1,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,731,0.37618799074393566,0.04058094722089493,0.047103235911073266,4.290260538525605,clear_separation,38.0,42.0,51.0,14.0,0.9699234012267095,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,731,0.7268436231939692,0.08654468849493746,0.07338505776330655,4.544768188528918,clear_separation,38.0,44.0,52.0,15.0,0.9919944711419705,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,732,0.22330994620347516,0.18915763218655224,0.06643061980074894,0.8737097439618244,weak_separation,35.0,35.0,36.0,2.0,0.4503369048079818,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,732,0.5481962074811089,0.17044327882987945,0.0383739946229838,2.6252435845775675,clear_separation,30.0,50.0,51.0,22.0,0.8441636334578806,2,1,1,1,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,732,0.8085875532302055,0.08161801244351491,0.05045182194102571,6.1224242235050035,clear_separation,39.0,45.0,51.0,13.0,0.9916135196823804,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,733,0.2615057308784668,0.04985349055802499,0.04460634040573294,2.7684331869998853,clear_separation,37.0,38.0,39.0,3.0,0.7423105631149443,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,733,0.38288841257665746,0.08412875666636654,0.0798288938442254,2.335288480801463,clear_separation,36.0,38.0,51.0,16.0,0.8858994418849704,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,733,0.6851559123505625,0.10015149214535352,0.06645509103768016,4.112418004502568,clear_separation,37.0,39.0,50.0,14.0,0.9401577253017136,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,734,0.20317109190584148,0.13699050937716384,0.03071920968046358,1.211444948137019,moderate_separation,34.0,35.0,36.0,3.0,0.6467212014657379,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,734,0.43007329991634013,0.08898794089060197,0.1274969184143204,1.9866206869949046,clear_separation,38.0,53.0,55.0,18.0,0.7260432735223623,3,1,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,734,0.5448241018774141,0.09684846720063334,0.0978356413953246,2.798503205046526,clear_separation,37.0,39.0,54.0,18.0,0.8934288041019837,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,735,0.5111295023053839,0.06139249402548911,0.020992223384255635,6.204178619236554,clear_separation,38.0,46.0,50.0,13.0,0.983187297248829,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,735,0.2975304130760106,0.12030609919056143,0.07747826300162594,1.5043171754241107,clear_separation,37.0,38.0,40.0,4.0,0.8694702801309493,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,735,0.6704221414341592,0.13393389269942488,0.05384735782236556,3.570229400279568,clear_separation,36.0,38.0,41.0,6.0,0.8853711223912452,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,736,0.5072252252539914,0.025826956512508704,0.04611724338469312,7.050258755796091,clear_separation,47.0,49.0,51.0,5.0,0.8935994464185327,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,736,0.2875890390561965,0.11995225643962683,0.12672675008676845,1.165843186681651,moderate_separation,47.0,49.0,50.0,4.0,0.8696895376022117,1,1,2,1,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,736,0.43699839039524585,0.11132610850654864,0.06144285473335986,2.5293801745422644,clear_separation,36.0,38.0,40.0,5.0,0.8321667713309151,1,3,3,4,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,737,0.5416608983738898,0.03964915804169521,0.11208195857501899,3.5698735397971904,clear_separation,43.0,47.0,49.0,7.0,0.9245984915200922,1,1,2,1,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,737,0.31509034798184316,0.16090894631398142,0.1749390225179341,0.9381934006560537,weak_separation,36.0,38.0,40.0,5.0,0.8535635229741517,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,737,0.5756439221196398,0.14461662854662125,0.05605797539887497,2.8685439552480005,clear_separation,36.0,37.0,39.0,4.0,0.834943790237431,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,738,0.42761578289261376,0.103323419598087,0.03842619505049058,3.016698027382643,clear_separation,36.0,39.0,41.0,6.0,0.8487060708125026,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,738,0.24417022851696926,0.05349226033654904,0.09798786595773651,1.61189612452931,clear_separation,37.0,39.0,41.0,5.0,0.8589967865454342,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,738,0.4925790574488681,0.10910595763352321,0.08784956093864549,2.5009660100911395,clear_separation,36.0,38.0,39.0,4.0,0.7601028655955353,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,739,0.17835610802228474,0.0792267223243403,0.07687491989437298,1.1425639441537125,moderate_separation,35.0,36.0,41.0,7.0,0.6825760204890751,1,1,2,1,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,739,0.4769597936334988,0.06904189483553588,0.17531687704117488,1.9518832492501843,clear_separation,37.0,38.0,39.0,3.0,0.535306743945247,3,3,3,6,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,739,0.6544046357764892,0.11753782205851643,0.091650651819574,3.128301591596577,clear_separation,37.0,39.0,54.0,18.0,0.8853478864622417,1,3,1,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,0,H_region_0_stable_negative_change_15_17,0;1,15;17,15.0,17.0,16.0,2,stable_negative_change,0.11858827326964612,contiguous latitude features with same bootstrap dH 90% sign class,740,0.3612668048153356,0.013985752715411054,0.0401708539024236,6.670779935764375,clear_separation,45.0,47.0,52.0,8.0,0.9544189713340253,1,1,1,0,monotonic_clear_progress
W002,45,H,40,48,30,60,30,37,53,60,1,H_region_1_ambiguous_change_19_21,2;3,19;21,19.0,21.0,20.0,2,ambiguous_change,0.11136690433898269,contiguous latitude features with same bootstrap dH 90% sign class,740,0.24696294831280588,0.12041040791313687,0.034079783668124544,1.598567169766917,clear_separation,36.0,38.0,39.0,4.0,0.8415035721583363,1,1,3,2,nonmonotonic_progress
W002,45,H,40,48,30,60,30,37,53,60,2,H_region_2_stable_positive_change_23_35,4;5;6;7;8;9;10,23;25;27;29;31;33;35,23.0,35.0,29.0,7,stable_positive_change,0.7700448223913712,contiguous latitude features with same bootstrap dH 90% sign class,740,0.46701879986492084,0.1292953305751645,0.04226340920502534,2.722209317131206,clear_separation,36.0,38.0,39.0,4.0,0.8815663744855117,1,1,3,2,nonmonotonic_progress
