window,source_variable,target_variable,source_index_type,target_index_type,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,p_pos_surrogate,q_pos_within_window,v1_stability_judgement,is_new_source,is_new_target,interpretation_tag_derived_not_claim
S5,V_lowlat_20_30_mean,P_spread_lat,new_v1_1,old_v1,2,0.3725731464463087,0.3725731464463087,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_lowlat_20_30_mean,P_north_band_share_35_45,new_v1_1,old_v1,3,0.3162690917132796,0.3162690917132796,0.0019980019980019,0.0058869701726844,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_lowlat_20_30_mean,P_total_centroid_lat_10_50,new_v1_1,old_v1,2,0.4878207654522498,0.4878207654522498,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_lowlat_20_30_mean,P_main_28_35_mean,new_v1_1,new_v1_1,2,0.5296324466292819,0.5296324466292819,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,main_p_target
S5,V_lowlat_20_30_mean,P_highlat_minus_main,new_v1_1,new_v1_1,3,-0.4655969465486663,0.4655969465486663,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,highlat_p_target;main_p_target
S5,V_lowlat_20_30_mean,P_south_minus_main,new_v1_1,new_v1_1,3,-0.3473522557735125,0.3473522557735125,0.0019980019980019,0.0058869701726844,stable_lag_dominant,True,True,south_p_target;main_p_target
S5,V_lowlat_20_30_mean,P_south_plus_highlat_minus_main,new_v1_1,new_v1_1,3,-0.3314337000344622,0.3314337000344622,0.0019980019980019,0.0058869701726844,stable_lag_dominant,True,True,highlat_p_target;south_p_target;main_p_target
S5,V_lowlat_weakening_proxy_20_30,P_main_band_share,new_v1_1,old_v1,2,-0.4491448764609311,0.4491448764609311,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,main_p_target
S5,V_lowlat_weakening_proxy_20_30,P_main_minus_south,new_v1_1,old_v1,2,-0.3193361129993429,0.3193361129993429,0.0039960039960039,0.0095556617295747,stable_lag_dominant,True,False,south_p_target;main_p_target
S5,V_lowlat_weakening_proxy_20_30,P_spread_lat,new_v1_1,old_v1,2,-0.3725731464463087,0.3725731464463087,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_lowlat_weakening_proxy_20_30,P_north_band_share_35_45,new_v1_1,old_v1,3,-0.3162690917132796,0.3162690917132796,0.0029970029970029,0.0079758950726692,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_lowlat_weakening_proxy_20_30,P_total_centroid_lat_10_50,new_v1_1,old_v1,2,-0.4878207654522498,0.4878207654522498,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,False,old_or_unlabeled
S5,V_lowlat_weakening_proxy_20_30,P_main_28_35_mean,new_v1_1,new_v1_1,2,-0.5296324466292819,0.5296324466292819,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,main_p_target
S5,V_lowlat_weakening_proxy_20_30,P_highlat_minus_main,new_v1_1,new_v1_1,3,0.4655969465486663,0.4655969465486663,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,highlat_p_target;main_p_target
S5,V_lowlat_weakening_proxy_20_30,P_south_minus_main,new_v1_1,new_v1_1,3,0.3473522557735125,0.3473522557735125,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,south_p_target;main_p_target
S5,V_lowlat_weakening_proxy_20_30,P_south_plus_highlat_minus_main,new_v1_1,new_v1_1,3,0.3314337000344622,0.3314337000344622,0.0009990009990009,0.0032967032967032,stable_lag_dominant,True,True,highlat_p_target;south_p_target;main_p_target
