year,mode,domain,pseudo_event_id,pseudo_pattern_corr,pseudo_pattern_cosine
1991,raw,profile,PSEUDO_60_68,-0.614227553875297,-0.6005200430102441
1992,raw,profile,PSEUDO_60_68,-0.6112685626165236,-0.7116217742658194
1993,raw,profile,PSEUDO_60_68,0.26895522654356646,0.1932320794689964
1994,raw,profile,PSEUDO_60_68,-0.6413449029332446,-0.7400610687986047
1995,raw,profile,PSEUDO_60_68,-0.27754390524084016,-0.12179029053145178
1996,raw,profile,PSEUDO_60_68,0.7706830742661819,0.8114955758936355
1997,raw,profile,PSEUDO_60_68,-0.8673397635277924,-0.9052201006078208
1998,raw,profile,PSEUDO_60_68,-0.11139650914985157,0.05419104818210812
1999,raw,profile,PSEUDO_60_68,0.13237762956001908,0.06516855854551845
2000,raw,profile,PSEUDO_60_68,-0.7246004897855189,-0.7136978360534787
2001,raw,profile,PSEUDO_60_68,0.16257478109748566,0.34511704927941
2002,raw,profile,PSEUDO_60_68,0.7489003861524245,0.8158247734965202
2003,raw,profile,PSEUDO_60_68,-0.8851736778503422,-0.9128426295937623
2004,raw,profile,PSEUDO_60_68,-0.5133976154489845,-0.5707740500838046
2005,raw,profile,PSEUDO_60_68,0.6027056299555337,0.7102748869644699
2006,raw,profile,PSEUDO_60_68,0.3676300790638498,0.4566360980481262
2007,raw,profile,PSEUDO_60_68,-0.1700603617815109,0.020710742035619865
2008,raw,profile,PSEUDO_60_68,-0.9055491917946552,-0.9345390409825131
2009,raw,profile,PSEUDO_60_68,-0.47794999246518627,-0.6150365200759936
2010,raw,profile,PSEUDO_60_68,-0.6157257203234593,-0.6493822958572897
2011,raw,profile,PSEUDO_60_68,0.25755522067397596,0.29558616469336885
2012,raw,profile,PSEUDO_60_68,-0.775892396538192,-0.837937565227369
2013,raw,profile,PSEUDO_60_68,0.16497458815424304,0.35828077390037516
2014,raw,profile,PSEUDO_60_68,0.6146462712468161,0.7101693491697465
2015,raw,profile,PSEUDO_60_68,-0.5691824813723027,-0.6878355877402872
2016,raw,profile,PSEUDO_60_68,0.11018698116190462,0.2955456146902797
2017,raw,profile,PSEUDO_60_68,-0.30627305691695783,-0.39694919565748493
2018,raw,profile,PSEUDO_60_68,0.26341036868798046,0.4209813945696707
2019,raw,profile,PSEUDO_60_68,-0.9060059334358798,-0.9216744162210867
2020,raw,profile,PSEUDO_60_68,0.17700159865443135,0.34292670967440325
2021,raw,profile,PSEUDO_60_68,0.7153335937122167,0.7888074262781817
2022,raw,profile,PSEUDO_60_68,0.4230596949531931,0.5682935128640775
2023,raw,profile,PSEUDO_60_68,-0.7114268142263371,-0.7841982578388664
1979,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.24740164768280537,-0.04348120147424274
1980,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.34641210234799846,0.44362206484943123
1981,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.8915793391314227,-0.8640317404383087
1982,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.9491815499299714,-0.9001103003167363
1983,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.6343128613510368,-0.6293862011713234
1984,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.17749534809762596,-0.1141459496891669
1985,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.6966445990553494,0.6937776753537446
1986,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.8028044387823683,-0.7244331847340335
1987,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.10791644168816486,0.256344501412359
1988,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.2663981421066924,-0.24490013385292014
1989,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.147039280576841,-0.19877958281046174
1990,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.14657684610404853,0.2663850781118873
1991,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.32501273890583615,0.15920932225849652
1992,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.548447019920668,0.6128908210204775
1993,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.1553407655905278,0.22161168217376184
1994,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.2651933424322451,0.3249508559294792
1995,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.36639319118383107,-0.3261919876974518
1996,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.7093244341708973,-0.75822227942225
1997,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.5881592951845617,-0.6030226326369866
1998,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.11412120891176587,0.1182545220161818
1999,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.3613346953567014,-0.5323412235761082
2000,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.7574618379528637,0.6128776710287177
2001,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.6283173136952548,0.6197561668007834
2002,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.6062400295392824,-0.34077991325847246
2003,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.339311265046126,0.4265189050068015
2004,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.7859232164998091,-0.5389732298620146
2005,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.38439653876474733,0.4470112878253407
2006,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.6675330621927313,0.3688443021075826
2007,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.08580603779499667,0.16937264448223469
2008,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.7984937914502211,0.7827556822430198
2009,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.2929308191879696,0.39934886268236675
2010,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.12749857815059248,0.18492308007277683
2011,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.08701785487501021,-0.2140941729867945
2012,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.6025318320559786,0.5367557957506157
2013,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.18078494384489152,0.3103485222737184
2014,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.5349572664781319,-0.35761194488449555
2015,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.49292613311454014,0.4822771175651739
2016,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.14284030546006915,-0.008649935924554182
2017,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.611787798986014,0.39566775346578337
2018,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.26991531044831524,-0.5005551033732376
2019,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.24034865972989844,0.352091586226797
2020,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.4369721523397102,0.5039850565188166
2021,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.5367268725274469,-0.6345039060158996
2022,local_background_removed,object_domain_spatial,PSEUDO_22_30,0.042587074175754545,0.14229048701233943
2023,local_background_removed,object_domain_spatial,PSEUDO_22_30,-0.35514159874176277,-0.5076395767241162
1979,local_background_removed,profile,PSEUDO_22_30,-0.6014475513471937,-0.16404316176598768
1980,local_background_removed,profile,PSEUDO_22_30,0.5185474390081084,0.6973776407323133
1981,local_background_removed,profile,PSEUDO_22_30,-0.9632151375829217,-0.9325904564037752
1982,local_background_removed,profile,PSEUDO_22_30,-0.9756018018846568,-0.9250183141857665
1983,local_background_removed,profile,PSEUDO_22_30,-0.7188653150027932,-0.6979853478284406
1984,local_background_removed,profile,PSEUDO_22_30,-0.7098917419853902,-0.5442577747658338
1985,local_background_removed,profile,PSEUDO_22_30,0.9085200953520487,0.8391358635812035
1986,local_background_removed,profile,PSEUDO_22_30,-0.9615705807099434,-0.8156436970653791
1987,local_background_removed,profile,PSEUDO_22_30,0.8832831508613215,0.8826607095200479
1988,local_background_removed,profile,PSEUDO_22_30,0.0962533933772218,0.3540772777074921
1989,local_background_removed,profile,PSEUDO_22_30,-0.05210950628399505,-0.4301361918115688
1990,local_background_removed,profile,PSEUDO_22_30,0.11469013231564694,0.39564760973400176
1991,local_background_removed,profile,PSEUDO_22_30,-0.8069930538173661,-0.8623423537399512
1992,local_background_removed,profile,PSEUDO_22_30,0.3371379070604487,0.5707248022485797
1993,local_background_removed,profile,PSEUDO_22_30,0.25976832892891866,0.30623783931925
1994,local_background_removed,profile,PSEUDO_22_30,0.613859097526254,0.7010103475384329
1995,local_background_removed,profile,PSEUDO_22_30,-0.1162845620975333,0.03910235063059339
1996,local_background_removed,profile,PSEUDO_22_30,-0.9056691023051311,-0.9176559108295663
1997,local_background_removed,profile,PSEUDO_22_30,-0.09399632820305942,-0.4444225820615456
1998,local_background_removed,profile,PSEUDO_22_30,-0.09083672874193749,0.28970742077895084
1999,local_background_removed,profile,PSEUDO_22_30,-0.7056132979208795,-0.8113610300690434
2000,local_background_removed,profile,PSEUDO_22_30,0.7175908008701082,0.4816198845116705
2001,local_background_removed,profile,PSEUDO_22_30,0.9112343128652451,0.8829950571968449
2002,local_background_removed,profile,PSEUDO_22_30,-0.6831359961266744,-0.2803791121015368
2003,local_background_removed,profile,PSEUDO_22_30,0.8707182263009484,0.8573742721632297
2004,local_background_removed,profile,PSEUDO_22_30,0.14212570789409917,0.45433292114782514
2005,local_background_removed,profile,PSEUDO_22_30,0.955213938199318,0.8896217488067893
2006,local_background_removed,profile,PSEUDO_22_30,0.6616509764050794,0.21623202950973938
2007,local_background_removed,profile,PSEUDO_22_30,-0.3940473736329339,-0.030815626957208242
2008,local_background_removed,profile,PSEUDO_22_30,0.8993325675841051,0.8538678690898674
2009,local_background_removed,profile,PSEUDO_22_30,0.9019477107572194,0.9152909300483952
2010,local_background_removed,profile,PSEUDO_22_30,0.4586923188098483,0.6466181323835547
2011,local_background_removed,profile,PSEUDO_22_30,-0.232938931915706,-0.5518024203587107
2012,local_background_removed,profile,PSEUDO_22_30,0.47978099551091297,0.489191487318513
2013,local_background_removed,profile,PSEUDO_22_30,0.40079170739286496,0.6001433942988462
2014,local_background_removed,profile,PSEUDO_22_30,0.3728489587179257,0.6080747502794702
2015,local_background_removed,profile,PSEUDO_22_30,0.918824287849207,0.7252700540787376
2016,local_background_removed,profile,PSEUDO_22_30,-0.012768108896438812,-0.399127369870796
2017,local_background_removed,profile,PSEUDO_22_30,0.6388394261602829,0.23212850690114206
2018,local_background_removed,profile,PSEUDO_22_30,-0.7648240713429186,-0.8513550357687055
2019,local_background_removed,profile,PSEUDO_22_30,0.2742888009074678,0.5216258236127445
2020,local_background_removed,profile,PSEUDO_22_30,0.9431971206173054,0.9016996796317168
2021,local_background_removed,profile,PSEUDO_22_30,-0.8711912154289702,-0.9024065269171823
2022,local_background_removed,profile,PSEUDO_22_30,-0.4441829496086282,0.011786647328085667
2023,local_background_removed,profile,PSEUDO_22_30,-0.6999624799135363,-0.816325155724412
1979,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.46649053849647365,0.6587144444914041
1980,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.32836844954060584,0.39604088662874015
1981,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.48656275058638165,-0.3163845661839495
1982,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.7609313107657224,-0.7686188530134571
1983,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.015164102178323452,0.061478462995900596
1984,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.4808856709936868,-0.40282873518899204
1985,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.6782977972662433,0.6547247164207968
1986,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.20187410736657807,0.0010419177423331006
1987,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.007818159616511043,0.19884428921071867
1988,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.3634340583187904,0.46567118410108704
1989,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.6213572548979186,0.7285286296063898
1990,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.21584241538018425,0.5033389308070586
1991,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.37825308127251656,-0.30907546789674384
1992,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.2679658431446601,0.5060920930985204
1993,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.2689045851411922,0.3329394118363205
1994,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.05763628100843882,0.2377580281962055
1995,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.554073394899967,0.6895321997498137
1996,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.744008130803411,-0.7561356981265303
1997,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.3269570285843655,0.4046234649662324
1998,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.11138483819306569,0.2908319544015435
1999,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.6651259851845106,-0.7835421831991899
2000,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.028130111263059733,-0.1922295520552685
2001,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.36398078165238457,0.4271665721315309
2002,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.32340509648264687,-0.10783080386114
2003,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.824623443385755,0.8298505876898057
2004,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.05670061100080579,0.09003416195025898
2005,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.1265816423021405,-0.0998118518070949
2006,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.1251578845838503,-0.39363537545048366
2007,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.7424871176184532,0.8345992462444054
2008,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.012152698133541643,0.019613747833697567
2009,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.5012008724164189,0.6313313329436058
2010,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.637914357635588,0.7084683698922616
2011,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.17757392628348326,-0.3343751821876002
2012,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.03334814328386353,0.14128192077181354
2013,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.34971118767472736,0.5115947038307909
2014,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.5238038501877823,-0.5804578669253798
2015,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.08693128886075291,0.22792766727172692
2016,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.8172706402658623,-0.8785095249988251
2017,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.37456483722481093,-0.5780143818034276
2018,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.6629448499451825,-0.7897921554271965
2019,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.6742768367841321,0.7705150958060463
2020,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.2313995094257758,0.10045266126948046
2021,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.7301522888112889,-0.7527430265450078
2022,local_background_removed,object_domain_spatial,PSEUDO_24_32,-0.24126121699478317,-0.10069726140083447
2023,local_background_removed,object_domain_spatial,PSEUDO_24_32,0.6516674827604505,0.50983392829006
1979,local_background_removed,profile,PSEUDO_24_32,0.6975460213087563,0.8031412565749466
1980,local_background_removed,profile,PSEUDO_24_32,0.9585480480732527,0.9713619437663722
1981,local_background_removed,profile,PSEUDO_24_32,-0.8204285684955595,-0.6895756038369117
1982,local_background_removed,profile,PSEUDO_24_32,-0.9960638844065172,-0.9931068082871182
1983,local_background_removed,profile,PSEUDO_24_32,0.49985867827493985,0.6824606584337651
1984,local_background_removed,profile,PSEUDO_24_32,-0.8905093869096871,-0.8553779593491596
1985,local_background_removed,profile,PSEUDO_24_32,0.8748905514575437,0.8207432405462597
1986,local_background_removed,profile,PSEUDO_24_32,-0.41364173132180676,-0.13709947534898528
1987,local_background_removed,profile,PSEUDO_24_32,0.3423107890536259,0.5066732885389041
1988,local_background_removed,profile,PSEUDO_24_32,0.627097942380578,0.7394600287426226
1989,local_background_removed,profile,PSEUDO_24_32,0.9434529979793087,0.962213368311815
1990,local_background_removed,profile,PSEUDO_24_32,0.7217493572922612,0.8170038356999156
1991,local_background_removed,profile,PSEUDO_24_32,-0.2084595943749686,-0.316981382941087
1992,local_background_removed,profile,PSEUDO_24_32,0.8427445169207803,0.8966027788475607
1993,local_background_removed,profile,PSEUDO_24_32,0.7790867323683565,0.7186237912108884
1994,local_background_removed,profile,PSEUDO_24_32,0.21035408945585277,0.4307899420109059
1995,local_background_removed,profile,PSEUDO_24_32,0.8151600730230432,0.8824907342873768
1996,local_background_removed,profile,PSEUDO_24_32,-0.97845218332626,-0.9564178819600162
1997,local_background_removed,profile,PSEUDO_24_32,0.9498821118670455,0.9647326198366764
1998,local_background_removed,profile,PSEUDO_24_32,0.23562911263508537,0.4697858010939554
1999,local_background_removed,profile,PSEUDO_24_32,-0.7982650330859079,-0.8698570340212376
2000,local_background_removed,profile,PSEUDO_24_32,0.2573755418780504,0.0033969003802435107
2001,local_background_removed,profile,PSEUDO_24_32,0.9945485650666634,0.9786695305109804
2002,local_background_removed,profile,PSEUDO_24_32,-0.5173699177542056,-0.29126473387426155
2003,local_background_removed,profile,PSEUDO_24_32,0.9435035011705097,0.9215367223896077
2004,local_background_removed,profile,PSEUDO_24_32,0.6612996541243825,0.7267614080604509
2005,local_background_removed,profile,PSEUDO_24_32,0.17841795931704665,-0.016911249992053644
2006,local_background_removed,profile,PSEUDO_24_32,-0.2549836102868866,-0.5189506034710744
2007,local_background_removed,profile,PSEUDO_24_32,0.8828768711575911,0.9224081881094823
2008,local_background_removed,profile,PSEUDO_24_32,0.7831584067734384,0.7239137147759732
2009,local_background_removed,profile,PSEUDO_24_32,0.978064441232871,0.9845369143276217
2010,local_background_removed,profile,PSEUDO_24_32,0.9414575003796389,0.9591238324143695
2011,local_background_removed,profile,PSEUDO_24_32,-0.2655817741587654,-0.47362416398144924
2012,local_background_removed,profile,PSEUDO_24_32,0.7590706293418842,0.8458072951498226
2013,local_background_removed,profile,PSEUDO_24_32,0.9498323142121599,0.9672082042115041
2014,local_background_removed,profile,PSEUDO_24_32,-0.9815848974944082,-0.9830657594291808
2015,local_background_removed,profile,PSEUDO_24_32,0.6130468807973597,0.6473090820011854
2016,local_background_removed,profile,PSEUDO_24_32,-0.9325529270126206,-0.9550756469896743
2017,local_background_removed,profile,PSEUDO_24_32,-0.4086198080688419,-0.6153290413783408
2018,local_background_removed,profile,PSEUDO_24_32,-0.8095058870545158,-0.879758667674936
2019,local_background_removed,profile,PSEUDO_24_32,0.9770847726963005,0.9822700396498241
2020,local_background_removed,profile,PSEUDO_24_32,0.5658197715926986,0.39372742883077333
2021,local_background_removed,profile,PSEUDO_24_32,-0.9773838687586124,-0.9741792416288622
2022,local_background_removed,profile,PSEUDO_24_32,-0.062086284911111775,0.024737726127341656
2023,local_background_removed,profile,PSEUDO_24_32,0.7203096064056281,0.5968696718759808
1979,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.45671863318177236,0.3679002545304988
1980,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.23653425946224402,-0.10667831089896973
1981,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.269228614900017,0.26330790482883293
1982,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.7482057459022113,-0.7668557593060921
1983,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.9301412428149306,0.9317915158683155
1984,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.8257742909718705,-0.7973744349655748
1985,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.5204876807037824,-0.562733051773266
1986,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.4931958661276323,0.49699720998571567
1987,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.9219706246754362,0.9258013333473339
1988,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.6725339839042196,0.6835727459699744
1989,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.6480676718802365,0.6594403738223827
1990,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.6058049349807326,0.48091034770249713
1991,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.2480501362105834,-0.37463315301801364
1992,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.7991480016812063,0.7906403072451386
1993,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.8333884003289287,-0.8433503616134825
1994,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.8215525271445008,-0.8302551684211807
1995,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.3099185541152307,-0.3023640743911745
1996,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.6365584649335958,-0.5743168961569296
1997,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.5116828745340246,-0.5618427236574175
1998,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.7818620994513019,-0.7896356355910531
1999,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.5201033379894986,-0.4772003807200416
2000,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.3237831025775001,-0.28957456243727914
2001,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.30611707591677745,0.3163925054230472
2002,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.28511848419365476,-0.15225932794587155
2003,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.5418432516825207,-0.6021914107202672
2004,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.7558385563802414,0.6907968964921752
2005,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.3074213687357974,0.21888071018858957
2006,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.3562068649281512,0.3912623397651975
2007,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.47764810038596583,0.5100195563194048
2008,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.6964081129538771,0.6340621909853768
2009,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.418470314615002,0.3146960660953096
2010,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.8006658369436339,0.7937711886202911
2011,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.22722084997698347,-0.219617063902411
2012,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.38752013824951625,0.4170246911127043
2013,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.47721895305242257,-0.4432576797784479
2014,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.21020337076065454,0.2758036652426269
2015,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.14044337237068805,-0.13013287461788897
2016,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.16554608580995256,0.2208173401877021
2017,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.5827407600478438,-0.4933324712107881
2018,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.03522936259577282,0.06115367835310531
2019,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.020173305687569143,0.03663211228480138
2020,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.2036025719677125,0.2520702755323935
2021,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.7632242760512624,0.7575080617661015
2022,local_background_removed,object_domain_spatial,PSEUDO_48_56,-0.3813065805786679,-0.34779772406051657
2023,local_background_removed,object_domain_spatial,PSEUDO_48_56,0.13721019744598675,0.039507018218109556
1979,local_background_removed,profile,PSEUDO_48_56,-0.9192090956040504,-0.9276885624818476
1980,local_background_removed,profile,PSEUDO_48_56,0.5270263862352429,0.5590581966140828
1981,local_background_removed,profile,PSEUDO_48_56,-0.8128459863052784,-0.7735411295039413
1982,local_background_removed,profile,PSEUDO_48_56,-0.9433587026287674,-0.9457335916603496
1983,local_background_removed,profile,PSEUDO_48_56,0.9132900290551921,0.9270277527911676
1984,local_background_removed,profile,PSEUDO_48_56,0.7869619471293948,0.8213437072179651
1985,local_background_removed,profile,PSEUDO_48_56,-0.9677712404189909,-0.9685682701710496
1986,local_background_removed,profile,PSEUDO_48_56,-0.769761594940893,-0.6644774908632739
1987,local_background_removed,profile,PSEUDO_48_56,0.7744695152724036,0.8222045981764304
1988,local_background_removed,profile,PSEUDO_48_56,0.6591581353822364,0.7355181191003783
1989,local_background_removed,profile,PSEUDO_48_56,0.06413335192165386,0.23333543483240707
1990,local_background_removed,profile,PSEUDO_48_56,-0.9450495254657967,-0.9580684831239614
1991,local_background_removed,profile,PSEUDO_48_56,-0.8562065896456833,-0.9017673969916429
1992,local_background_removed,profile,PSEUDO_48_56,-0.3901123929307255,-0.37373353797772646
1993,local_background_removed,profile,PSEUDO_48_56,-0.9365766813588418,-0.9332597057474349
1994,local_background_removed,profile,PSEUDO_48_56,-0.3886293247608853,-0.5602762123103929
1995,local_background_removed,profile,PSEUDO_48_56,0.22648157569517674,0.10022289852159263
1996,local_background_removed,profile,PSEUDO_48_56,0.8614142987827738,0.8899020729602816
1997,local_background_removed,profile,PSEUDO_48_56,-0.8845510959354985,-0.9134581643571648
1998,local_background_removed,profile,PSEUDO_48_56,0.5593518063540847,0.41759778417949467
1999,local_background_removed,profile,PSEUDO_48_56,-0.6324626068811736,-0.4972791743541349
2000,local_background_removed,profile,PSEUDO_48_56,0.8029263539520073,0.8405308674968979
2001,local_background_removed,profile,PSEUDO_48_56,0.44154634243717494,0.38788863734328644
2002,local_background_removed,profile,PSEUDO_48_56,0.6952148314484733,0.7310870998638335
2003,local_background_removed,profile,PSEUDO_48_56,-0.9180192153780341,-0.9415195724572878
2004,local_background_removed,profile,PSEUDO_48_56,0.49891753876241435,0.5368958035095417
2005,local_background_removed,profile,PSEUDO_48_56,-0.9450589341905964,-0.9549563418209354
2006,local_background_removed,profile,PSEUDO_48_56,0.9305562760202631,0.9447766847532916
2007,local_background_removed,profile,PSEUDO_48_56,0.928280852564803,0.9365025151629643
2008,local_background_removed,profile,PSEUDO_48_56,0.27162406062527406,0.03227298460373447
2009,local_background_removed,profile,PSEUDO_48_56,-0.9823125821259868,-0.9848162036846451
2010,local_background_removed,profile,PSEUDO_48_56,0.5064611207098705,0.3908706714169109
2011,local_background_removed,profile,PSEUDO_48_56,0.5215952228058967,0.4238186151499821
2012,local_background_removed,profile,PSEUDO_48_56,0.7470970138845563,0.8019697319977285
2013,local_background_removed,profile,PSEUDO_48_56,0.5243981429660025,0.5171888647673472
2014,local_background_removed,profile,PSEUDO_48_56,0.8135690661814619,0.8518767856641596
2015,local_background_removed,profile,PSEUDO_48_56,-0.27480431928527005,-0.19189840328252103
2016,local_background_removed,profile,PSEUDO_48_56,0.7151269263645411,0.7641657616647861
2017,local_background_removed,profile,PSEUDO_48_56,0.9533836868882116,0.9626257152046755
2018,local_background_removed,profile,PSEUDO_48_56,0.601104895952651,0.6670319716911123
2019,local_background_removed,profile,PSEUDO_48_56,0.7808449028463574,0.7539569317024744
2020,local_background_removed,profile,PSEUDO_48_56,0.8730064989738685,0.8495503482557111
2021,local_background_removed,profile,PSEUDO_48_56,0.5312609091827745,0.6284304552404754
2022,local_background_removed,profile,PSEUDO_48_56,0.8758848392501193,0.9031879348847675
2023,local_background_removed,profile,PSEUDO_48_56,-0.20303910753646207,-0.40783363872409367
1979,local_background_removed,object_domain_spatial,PSEUDO_60_68,-0.1311264555342326,-0.2878606634932321
1980,local_background_removed,object_domain_spatial,PSEUDO_60_68,-0.5251277346205915,-0.584695755816319
1981,local_background_removed,object_domain_spatial,PSEUDO_60_68,0.0022154652904329414,0.08238795362986955
1982,local_background_removed,object_domain_spatial,PSEUDO_60_68,-0.7895566013429419,-0.812160402707689
1983,local_background_removed,object_domain_spatial,PSEUDO_60_68,-0.04147612119770592,-0.033394612702805915
1984,local_background_removed,object_domain_spatial,PSEUDO_60_68,-0.3780643470992813,-0.4108352222282834
