rep,point_id,null_global_peak_score,null_local_peak_score,null_local_peak_day,no_peak_in_local_window
195,RP003,74.32673116620441,26.615066518940296,113.0,False
195,LP006,74.32673116620441,34.55889533106348,134.0,False
195,RP004,74.32673116620441,34.55889533106348,134.0,False
195,RP005,74.32673116620441,0.0,,True
196,RP001,35.6197025570477,0.0,,True
196,RP002,35.6197025570477,0.0,,True
196,RP003,35.6197025570477,0.0,,True
196,LP006,35.6197025570477,0.0,,True
196,RP004,35.6197025570477,0.0,,True
196,RP005,35.6197025570477,13.135875421920971,160.0,False
197,RP001,73.10134151351787,0.0,,True
197,RP002,73.10134151351787,0.0,,True
197,RP003,73.10134151351787,17.502604147999136,114.0,False
197,LP006,73.10134151351787,29.758983688112504,130.0,False
197,RP004,73.10134151351787,0.0,,True
197,RP005,73.10134151351787,9.710939627372458,161.0,False
198,RP001,36.56501978912845,0.0,,True
198,RP002,36.56501978912845,0.0,,True
198,RP003,36.56501978912845,19.76894553956806,110.0,False
198,LP006,36.56501978912845,0.0,,True
198,RP004,36.56501978912845,13.985846555578394,137.0,False
198,RP005,36.56501978912845,0.0,,True
199,RP001,69.82454856985125,0.0,,True
199,RP002,69.82454856985125,0.0,,True
199,RP003,69.82454856985125,13.099396391755501,113.0,False
199,LP006,69.82454856985125,0.0,,True
199,RP004,69.82454856985125,13.559660525492184,136.0,False
199,RP005,69.82454856985125,0.0,,True
200,RP001,20.238552983960023,13.666157122580355,48.0,False
200,RP002,20.238552983960023,11.62917641964277,81.0,False
200,RP003,20.238552983960023,0.0,,True
200,LP006,20.238552983960023,0.0,,True
200,RP004,20.238552983960023,18.436297282749074,136.0,False
200,RP005,20.238552983960023,16.356663175827165,161.0,False
201,RP001,71.62559034959858,13.809061166739987,46.0,False
201,RP002,71.62559034959858,0.0,,True
201,RP003,71.62559034959858,33.649868357565424,115.0,False
201,LP006,71.62559034959858,18.63417943446014,130.0,False
201,RP004,71.62559034959858,0.0,,True
201,RP005,71.62559034959858,0.0,,True
202,RP001,37.76019638645638,0.0,,True
202,RP002,37.76019638645638,27.890069782630956,79.0,False
202,RP003,37.76019638645638,0.0,,True
202,LP006,37.76019638645638,33.199045886829325,133.0,False
202,RP004,37.76019638645638,33.199045886829325,133.0,False
202,RP005,37.76019638645638,18.525102152091385,161.0,False
203,RP001,31.73771802656485,0.0,,True
203,RP002,31.73771802656485,30.07375682907076,78.0,False
203,RP003,31.73771802656485,0.0,,True
203,LP006,31.73771802656485,12.340643299703178,132.0,False
203,RP004,31.73771802656485,12.340643299703178,132.0,False
203,RP005,31.73771802656485,0.0,,True
204,RP001,48.731965458318236,39.135125385078496,43.0,False
204,RP002,48.731965458318236,0.0,,True
204,RP003,48.731965458318236,0.0,,True
204,LP006,48.731965458318236,0.0,,True
204,RP004,48.731965458318236,34.99803796933859,138.0,False
204,RP005,48.731965458318236,23.394673168771636,163.0,False
205,RP001,23.703519858607912,21.833729531013276,43.0,False
205,RP002,23.703519858607912,0.0,,True
205,RP003,23.703519858607912,17.059832836049402,116.0,False
205,LP006,23.703519858607912,0.0,,True
205,RP004,23.703519858607912,16.525956612198485,138.0,False
205,RP005,23.703519858607912,0.0,,True
206,RP001,53.87186570639432,13.8015966161143,47.0,False
206,RP002,53.87186570639432,0.0,,True
206,RP003,53.87186570639432,0.0,,True
206,LP006,53.87186570639432,40.9736253028904,129.0,False
206,RP004,53.87186570639432,0.0,,True
206,RP005,53.87186570639432,25.67563432851029,160.0,False
207,RP001,38.88444236419126,30.429330165590848,46.0,False
207,RP002,38.88444236419126,0.0,,True
207,RP003,38.88444236419126,29.516262843762924,116.0,False
207,LP006,38.88444236419126,28.512215982409785,132.0,False
207,RP004,38.88444236419126,28.512215982409785,132.0,False
207,RP005,38.88444236419126,0.0,,True
208,RP001,31.883997828686535,0.0,,True
208,RP002,31.883997828686535,23.089393049120105,80.0,False
208,RP003,31.883997828686535,0.0,,True
208,LP006,31.883997828686535,18.67343157109578,131.0,False
208,RP004,31.883997828686535,0.0,,True
208,RP005,31.883997828686535,21.4216201871071,160.0,False
209,RP001,48.71345055136936,21.290788732055557,42.0,False
209,RP002,48.71345055136936,14.337536263570044,79.0,False
209,RP003,48.71345055136936,0.0,,True
209,LP006,48.71345055136936,21.054513884814956,130.0,False
209,RP004,48.71345055136936,0.0,,True
209,RP005,48.71345055136936,0.0,,True
210,RP001,47.99012351367517,44.11637572190334,44.0,False
210,RP002,47.99012351367517,0.0,,True
210,RP003,47.99012351367517,0.0,,True
210,LP006,47.99012351367517,16.901294424447556,131.0,False
210,RP004,47.99012351367517,0.0,,True
210,RP005,47.99012351367517,0.0,,True
211,RP001,51.81873083643456,26.122203017317165,48.0,False
211,RP002,51.81873083643456,0.0,,True
211,RP003,51.81873083643456,0.0,,True
211,LP006,51.81873083643456,23.80989568464549,130.0,False
211,RP004,51.81873083643456,0.0,,True
211,RP005,51.81873083643456,0.0,,True
212,RP001,35.42880250007451,11.610177651960294,42.0,False
212,RP002,35.42880250007451,0.0,,True
212,RP003,35.42880250007451,0.0,,True
212,LP006,35.42880250007451,23.642543914574716,132.0,False
212,RP004,35.42880250007451,23.642543914574716,132.0,False
212,RP005,35.42880250007451,0.0,,True
213,RP001,36.62892421920889,0.0,,True
213,RP002,36.62892421920889,20.488522827954483,79.0,False
213,RP003,36.62892421920889,0.0,,True
213,LP006,36.62892421920889,16.08167645239412,131.0,False
213,RP004,36.62892421920889,0.0,,True
213,RP005,36.62892421920889,0.0,,True
214,RP001,36.91755697336373,0.0,,True
214,RP002,36.91755697336373,0.0,,True
214,RP003,36.91755697336373,17.52425726353663,112.0,False
214,LP006,36.91755697336373,19.515059475753414,131.0,False
214,RP004,36.91755697336373,0.0,,True
214,RP005,36.91755697336373,30.06410819223509,163.0,False
215,RP001,35.93832320729731,0.0,,True
215,RP002,35.93832320729731,25.37699965901225,78.0,False
215,RP003,35.93832320729731,0.0,,True
215,LP006,35.93832320729731,0.0,,True
215,RP004,35.93832320729731,0.0,,True
215,RP005,35.93832320729731,0.0,,True
216,RP001,44.4634237268197,12.429117600482861,45.0,False
216,RP002,44.4634237268197,0.0,,True
216,RP003,44.4634237268197,0.0,,True
216,LP006,44.4634237268197,0.0,,True
216,RP004,44.4634237268197,0.0,,True
216,RP005,44.4634237268197,44.4634237268197,163.0,False
217,RP001,51.99516028474801,0.0,,True
217,RP002,51.99516028474801,0.0,,True
217,RP003,51.99516028474801,16.34490621631896,115.0,False
217,LP006,51.99516028474801,0.0,,True
217,RP004,51.99516028474801,51.99516028474801,138.0,False
217,RP005,51.99516028474801,22.671675087045145,158.0,False
218,RP001,65.37192251400886,28.877108105217147,48.0,False
218,RP002,65.37192251400886,36.46106605891358,78.0,False
218,RP003,65.37192251400886,0.0,,True
218,LP006,65.37192251400886,23.492446854774396,135.0,False
218,RP004,65.37192251400886,23.492446854774396,135.0,False
218,RP005,65.37192251400886,65.37192251400886,163.0,False
219,RP001,39.80352670140354,0.0,,True
219,RP002,39.80352670140354,36.772249722207,79.0,False
219,RP003,39.80352670140354,0.0,,True
219,LP006,39.80352670140354,24.495788559920367,135.0,False
219,RP004,39.80352670140354,24.495788559920367,135.0,False
219,RP005,39.80352670140354,0.0,,True
220,RP001,38.19934678692404,0.0,,True
220,RP002,38.19934678692404,34.49475852539666,84.0,False
220,RP003,38.19934678692404,22.767271677797126,116.0,False
220,LP006,38.19934678692404,25.999512577240278,132.0,False
220,RP004,38.19934678692404,25.999512577240278,132.0,False
220,RP005,38.19934678692404,0.0,,True
221,RP001,56.075733010099185,0.0,,True
221,RP002,56.075733010099185,20.690727562307345,84.0,False
221,RP003,56.075733010099185,34.27059289094589,111.0,False
221,LP006,56.075733010099185,0.0,,True
221,RP004,56.075733010099185,25.49637853074381,137.0,False
221,RP005,56.075733010099185,23.412189107315847,159.0,False
222,RP001,53.22613872300973,18.712385472538276,45.0,False
222,RP002,53.22613872300973,0.0,,True
222,RP003,53.22613872300973,14.220455943765783,115.0,False
222,LP006,53.22613872300973,22.940933696930863,129.0,False
222,RP004,53.22613872300973,0.0,,True
222,RP005,53.22613872300973,0.0,,True
223,RP001,52.55467612206722,22.36712421109542,45.0,False
223,RP002,52.55467612206722,0.0,,True
223,RP003,52.55467612206722,49.05477757142682,114.0,False
223,LP006,52.55467612206722,0.0,,True
223,RP004,52.55467612206722,0.0,,True
223,RP005,52.55467612206722,33.72209841084391,157.0,False
224,RP001,48.75992984496222,23.463999684092826,46.0,False
224,RP002,48.75992984496222,0.0,,True
224,RP003,48.75992984496222,0.0,,True
224,LP006,48.75992984496222,16.48885770605481,135.0,False
224,RP004,48.75992984496222,16.48885770605481,135.0,False
224,RP005,48.75992984496222,21.137698256867225,160.0,False
225,RP001,35.58021936652952,27.647252378372286,45.0,False
225,RP002,35.58021936652952,0.0,,True
225,RP003,35.58021936652952,0.0,,True
225,LP006,35.58021936652952,0.0,,True
225,RP004,35.58021936652952,0.0,,True
225,RP005,35.58021936652952,6.733088045183868,162.0,False
226,RP001,34.84448560200626,0.0,,True
226,RP002,34.84448560200626,0.0,,True
226,RP003,34.84448560200626,20.115076116172183,114.0,False
226,LP006,34.84448560200626,10.99039199295498,132.0,False
226,RP004,34.84448560200626,10.99039199295498,132.0,False
226,RP005,34.84448560200626,0.0,,True
227,RP001,43.82161267795816,18.85718030684979,46.0,False
227,RP002,43.82161267795816,21.09104090704439,81.0,False
227,RP003,43.82161267795816,20.396349861633258,114.0,False
227,LP006,43.82161267795816,18.65404795269812,134.0,False
227,RP004,43.82161267795816,18.65404795269812,134.0,False
227,RP005,43.82161267795816,27.54461516694834,161.0,False
228,RP001,34.1992508356077,24.405045314345607,45.0,False
228,RP002,34.1992508356077,34.1992508356077,80.0,False
228,RP003,34.1992508356077,0.0,,True
228,LP006,34.1992508356077,18.018739623413325,134.0,False
228,RP004,34.1992508356077,18.018739623413325,134.0,False
228,RP005,34.1992508356077,0.0,,True
229,RP001,69.67243925790092,0.0,,True
229,RP002,69.67243925790092,0.0,,True
229,RP003,69.67243925790092,0.0,,True
229,LP006,69.67243925790092,0.0,,True
229,RP004,69.67243925790092,0.0,,True
229,RP005,69.67243925790092,0.0,,True
230,RP001,58.1622021257549,21.079582949847595,48.0,False
230,RP002,58.1622021257549,15.541944102562224,83.0,False
230,RP003,58.1622021257549,0.0,,True
230,LP006,58.1622021257549,0.0,,True
230,RP004,58.1622021257549,0.0,,True
230,RP005,58.1622021257549,0.0,,True
231,RP001,48.714677190002874,46.43799407099719,45.0,False
231,RP002,48.714677190002874,0.0,,True
231,RP003,48.714677190002874,0.0,,True
231,LP006,48.714677190002874,25.37019147313356,132.0,False
231,RP004,48.714677190002874,25.37019147313356,132.0,False
231,RP005,48.714677190002874,35.454188551279756,158.0,False
232,RP001,47.22610656951429,0.0,,True
232,RP002,47.22610656951429,28.66952787006869,83.0,False
232,RP003,47.22610656951429,0.0,,True
232,LP006,47.22610656951429,0.0,,True
232,RP004,47.22610656951429,20.16553439905813,137.0,False
232,RP005,47.22610656951429,0.0,,True
233,RP001,39.31921538002125,39.31921538002125,44.0,False
233,RP002,39.31921538002125,13.82342828767612,79.0,False
233,RP003,39.31921538002125,11.494790371670533,115.0,False
233,LP006,39.31921538002125,0.0,,True
233,RP004,39.31921538002125,12.877121507371946,137.0,False
233,RP005,39.31921538002125,0.0,,True
234,RP001,33.018060281077666,33.018060281077666,47.0,False
234,RP002,33.018060281077666,0.0,,True
234,RP003,33.018060281077666,0.0,,True
234,LP006,33.018060281077666,21.56176573034174,133.0,False
234,RP004,33.018060281077666,21.56176573034174,133.0,False
234,RP005,33.018060281077666,14.04514900273709,159.0,False
235,RP001,51.416119898760925,30.65323149627121,48.0,False
235,RP002,51.416119898760925,25.77874605049981,84.0,False
235,RP003,51.416119898760925,0.0,,True
235,LP006,51.416119898760925,29.304595524294733,131.0,False
235,RP004,51.416119898760925,0.0,,True
235,RP005,51.416119898760925,0.0,,True
236,RP001,59.80255682648152,47.45098755236051,47.0,False
236,RP002,59.80255682648152,11.539374391978214,80.0,False
236,RP003,59.80255682648152,32.60106652760394,115.0,False
236,LP006,59.80255682648152,0.0,,True
236,RP004,59.80255682648152,25.50105464720629,137.0,False
236,RP005,59.80255682648152,30.955441557270483,157.0,False
237,RP001,44.78593738797497,0.0,,True
237,RP002,44.78593738797497,15.156878133416015,78.0,False
237,RP003,44.78593738797497,32.288576479946784,111.0,False
237,LP006,44.78593738797497,0.0,,True
237,RP004,44.78593738797497,0.0,,True
237,RP005,44.78593738797497,0.0,,True
238,RP001,33.34419875402127,0.0,,True
238,RP002,33.34419875402127,0.0,,True
238,RP003,33.34419875402127,0.0,,True
238,LP006,33.34419875402127,33.34419875402127,131.0,False
238,RP004,33.34419875402127,0.0,,True
238,RP005,33.34419875402127,0.0,,True
239,RP001,31.525732065294257,0.0,,True
239,RP002,31.525732065294257,20.82742341713331,82.0,False
239,RP003,31.525732065294257,21.84019901216604,115.0,False
239,LP006,31.525732065294257,21.208330382972328,129.0,False
239,RP004,31.525732065294257,0.0,,True
239,RP005,31.525732065294257,0.0,,True
240,RP001,30.520462581024752,0.0,,True
240,RP002,30.520462581024752,0.0,,True
240,RP003,30.520462581024752,6.75933859209891,112.0,False
240,LP006,30.520462581024752,21.293215301816268,134.0,False
240,RP004,30.520462581024752,21.293215301816268,134.0,False
240,RP005,30.520462581024752,25.46746133093309,162.0,False
241,RP001,44.92954348159841,32.37917827482786,47.0,False
241,RP002,44.92954348159841,44.92954348159841,80.0,False
241,RP003,44.92954348159841,26.32587303887707,114.0,False
241,LP006,44.92954348159841,0.0,,True
241,RP004,44.92954348159841,0.0,,True
241,RP005,44.92954348159841,28.021424455139915,158.0,False
242,RP001,47.09611356249423,15.284969031901891,43.0,False
242,RP002,47.09611356249423,21.36541031854227,81.0,False
242,RP003,47.09611356249423,47.09611356249423,110.0,False
242,LP006,47.09611356249423,0.0,,True
242,RP004,47.09611356249423,0.0,,True
242,RP005,47.09611356249423,15.838223369858486,162.0,False
243,RP001,59.7991874535696,31.16191215984192,48.0,False
243,RP002,59.7991874535696,0.0,,True
243,RP003,59.7991874535696,0.0,,True
243,LP006,59.7991874535696,27.369973372530236,133.0,False
243,RP004,59.7991874535696,27.369973372530236,133.0,False
243,RP005,59.7991874535696,0.0,,True
244,RP001,30.775640226552262,0.0,,True
244,RP002,30.775640226552262,8.773099502869355,79.0,False
244,RP003,30.775640226552262,22.09058417229896,113.0,False
244,LP006,30.775640226552262,0.0,,True
244,RP004,30.775640226552262,0.0,,True
244,RP005,30.775640226552262,26.13937526576135,157.0,False
245,RP001,37.91025206138958,0.0,,True
245,RP002,37.91025206138958,0.0,,True
245,RP003,37.91025206138958,24.673452222628264,111.0,False
245,LP006,37.91025206138958,0.0,,True
245,RP004,37.91025206138958,0.0,,True
245,RP005,37.91025206138958,35.751984703388885,159.0,False
246,RP001,33.009107204049755,0.0,,True
246,RP002,33.009107204049755,0.0,,True
246,RP003,33.009107204049755,20.93788670826876,111.0,False
246,LP006,33.009107204049755,0.0,,True
246,RP004,33.009107204049755,0.0,,True
246,RP005,33.009107204049755,0.0,,True
247,RP001,48.76527567093925,28.661770248043872,47.0,False
247,RP002,48.76527567093925,48.76527567093925,84.0,False
247,RP003,48.76527567093925,0.0,,True
247,LP006,48.76527567093925,0.0,,True
247,RP004,48.76527567093925,0.0,,True
247,RP005,48.76527567093925,0.0,,True
248,RP001,36.362139562077616,26.477647630901146,45.0,False
248,RP002,36.362139562077616,0.0,,True
248,RP003,36.362139562077616,0.0,,True
248,LP006,36.362139562077616,14.827398360196778,132.0,False
248,RP004,36.362139562077616,14.827398360196778,132.0,False
248,RP005,36.362139562077616,23.452003330395296,160.0,False
249,RP001,64.51663697562647,20.058983384469744,44.0,False
249,RP002,64.51663697562647,0.0,,True
249,RP003,64.51663697562647,54.6185496561365,113.0,False
249,LP006,64.51663697562647,22.906116066302793,134.0,False
249,RP004,64.51663697562647,22.906116066302793,134.0,False
249,RP005,64.51663697562647,0.0,,True
250,RP001,52.062814538133146,15.172688875873213,46.0,False
250,RP002,52.062814538133146,0.0,,True
250,RP003,52.062814538133146,18.561995527432874,113.0,False
250,LP006,52.062814538133146,0.0,,True
250,RP004,52.062814538133146,0.0,,True
250,RP005,52.062814538133146,46.58040210780584,161.0,False
251,RP001,30.404834887039307,18.282703383246925,44.0,False
251,RP002,30.404834887039307,0.0,,True
251,RP003,30.404834887039307,0.0,,True
251,LP006,30.404834887039307,0.0,,True
251,RP004,30.404834887039307,0.0,,True
251,RP005,30.404834887039307,12.774836141970937,162.0,False
252,RP001,27.83470710544647,0.0,,True
252,RP002,27.83470710544647,24.635035304326426,84.0,False
252,RP003,27.83470710544647,0.0,,True
252,LP006,27.83470710544647,10.7290956895201,135.0,False
252,RP004,27.83470710544647,10.7290956895201,135.0,False
252,RP005,27.83470710544647,0.0,,True
253,RP001,27.30000112287045,0.0,,True
253,RP002,27.30000112287045,0.0,,True
253,RP003,27.30000112287045,11.702032301009504,115.0,False
253,LP006,27.30000112287045,0.0,,True
253,RP004,27.30000112287045,21.011304147261086,138.0,False
253,RP005,27.30000112287045,21.218057667722114,162.0,False
254,RP001,43.75783510046542,0.0,,True
254,RP002,43.75783510046542,0.0,,True
254,RP003,43.75783510046542,0.0,,True
254,LP006,43.75783510046542,0.0,,True
254,RP004,43.75783510046542,19.598906120222242,136.0,False
254,RP005,43.75783510046542,0.0,,True
255,RP001,22.187623439381262,14.188504893418237,44.0,False
255,RP002,22.187623439381262,0.0,,True
255,RP003,22.187623439381262,17.337869273535645,112.0,False
255,LP006,22.187623439381262,14.529225625202319,132.0,False
255,RP004,22.187623439381262,14.529225625202319,132.0,False
255,RP005,22.187623439381262,0.0,,True
256,RP001,51.75455188208102,24.22461493043637,45.0,False
256,RP002,51.75455188208102,20.459403843001883,83.0,False
256,RP003,51.75455188208102,0.0,,True
256,LP006,51.75455188208102,25.738880039369064,129.0,False
256,RP004,51.75455188208102,0.0,,True
256,RP005,51.75455188208102,0.0,,True
257,RP001,38.80578448020758,38.80578448020758,43.0,False
257,RP002,38.80578448020758,16.544726182869116,82.0,False
257,RP003,38.80578448020758,0.0,,True
257,LP006,38.80578448020758,20.229651126245717,133.0,False
257,RP004,38.80578448020758,20.229651126245717,133.0,False
257,RP005,38.80578448020758,0.0,,True
258,RP001,44.52159763230622,36.898945568207054,43.0,False
258,RP002,44.52159763230622,0.0,,True
258,RP003,44.52159763230622,0.0,,True
258,LP006,44.52159763230622,0.0,,True
258,RP004,44.52159763230622,19.06451204776456,137.0,False
258,RP005,44.52159763230622,0.0,,True
259,RP001,27.70786872202234,15.662771398241034,42.0,False
259,RP002,27.70786872202234,11.525155219675689,83.0,False
259,RP003,27.70786872202234,18.571144499212412,115.0,False
259,LP006,27.70786872202234,14.234561983324786,132.0,False
259,RP004,27.70786872202234,14.234561983324786,132.0,False
259,RP005,27.70786872202234,0.0,,True
260,RP001,46.843876461347975,46.843876461347975,46.0,False
260,RP002,46.843876461347975,0.0,,True
260,RP003,46.843876461347975,0.0,,True
260,LP006,46.843876461347975,0.0,,True
260,RP004,46.843876461347975,26.4811699429541,137.0,False
260,RP005,46.843876461347975,21.245678650888838,163.0,False
261,RP001,41.98436368953151,0.0,,True
261,RP002,41.98436368953151,0.0,,True
261,RP003,41.98436368953151,0.0,,True
261,LP006,41.98436368953151,26.11769212513917,133.0,False
261,RP004,41.98436368953151,26.11769212513917,133.0,False
261,RP005,41.98436368953151,0.0,,True
262,RP001,27.211356918911193,0.0,,True
262,RP002,27.211356918911193,11.120842460812494,78.0,False
262,RP003,27.211356918911193,0.0,,True
262,LP006,27.211356918911193,21.237519050938758,129.0,False
262,RP004,27.211356918911193,0.0,,True
262,RP005,27.211356918911193,16.001245330913093,157.0,False
263,RP001,62.32267121216608,0.0,,True
263,RP002,62.32267121216608,18.127458819828604,82.0,False
263,RP003,62.32267121216608,19.853815792094235,114.0,False
263,LP006,62.32267121216608,62.32267121216608,135.0,False
263,RP004,62.32267121216608,62.32267121216608,135.0,False
263,RP005,62.32267121216608,0.0,,True
264,RP001,37.50257726306788,0.0,,True
264,RP002,37.50257726306788,15.626387413532186,80.0,False
264,RP003,37.50257726306788,24.30982031045948,111.0,False
264,LP006,37.50257726306788,0.0,,True
264,RP004,37.50257726306788,0.0,,True
264,RP005,37.50257726306788,0.0,,True
265,RP001,34.86093405122347,15.112892939772756,42.0,False
265,RP002,34.86093405122347,22.54586168477432,84.0,False
265,RP003,34.86093405122347,25.010562701751272,113.0,False
265,LP006,34.86093405122347,24.61767233462112,135.0,False
265,RP004,34.86093405122347,24.61767233462112,135.0,False
265,RP005,34.86093405122347,0.0,,True
266,RP001,74.88645553733363,0.0,,True
266,RP002,74.88645553733363,0.0,,True
266,RP003,74.88645553733363,0.0,,True
266,LP006,74.88645553733363,0.0,,True
266,RP004,74.88645553733363,0.0,,True
266,RP005,74.88645553733363,0.0,,True
267,RP001,64.68352768971842,0.0,,True
267,RP002,64.68352768971842,12.925034770716223,82.0,False
267,RP003,64.68352768971842,18.638290709648214,114.0,False
267,LP006,64.68352768971842,0.0,,True
267,RP004,64.68352768971842,0.0,,True
267,RP005,64.68352768971842,19.291222386917582,157.0,False
268,RP001,37.931574438051385,18.74287860289514,44.0,False
268,RP002,37.931574438051385,37.931574438051385,78.0,False
268,RP003,37.931574438051385,24.10706568029031,114.0,False
268,LP006,37.931574438051385,0.0,,True
268,RP004,37.931574438051385,0.0,,True
268,RP005,37.931574438051385,0.0,,True
269,RP001,37.00159385079897,0.0,,True
269,RP002,37.00159385079897,19.657139572301663,83.0,False
269,RP003,37.00159385079897,18.013337306516775,116.0,False
269,LP006,37.00159385079897,0.0,,True
269,RP004,37.00159385079897,22.4870259826391,138.0,False
269,RP005,37.00159385079897,0.0,,True
270,RP001,35.65282242588465,24.383637066343674,47.0,False
270,RP002,35.65282242588465,25.38625519646353,81.0,False
270,RP003,35.65282242588465,0.0,,True
270,LP006,35.65282242588465,0.0,,True
270,RP004,35.65282242588465,0.0,,True
270,RP005,35.65282242588465,35.65282242588465,162.0,False
271,RP001,45.958299330897894,0.0,,True
271,RP002,45.958299330897894,0.0,,True
271,RP003,45.958299330897894,19.00993794029477,111.0,False
271,LP006,45.958299330897894,0.0,,True
271,RP004,45.958299330897894,0.0,,True
271,RP005,45.958299330897894,0.0,,True
272,RP001,36.08900114269632,15.742391594182005,47.0,False
272,RP002,36.08900114269632,21.06482951315462,80.0,False
272,RP003,36.08900114269632,0.0,,True
272,LP006,36.08900114269632,0.0,,True
272,RP004,36.08900114269632,14.477377161413868,136.0,False
272,RP005,36.08900114269632,21.480500218708528,158.0,False
273,RP001,43.13094630935338,0.0,,True
273,RP002,43.13094630935338,9.198786780989712,82.0,False
273,RP003,43.13094630935338,0.0,,True
273,LP006,43.13094630935338,22.661597582548925,133.0,False
273,RP004,43.13094630935338,22.661597582548925,133.0,False
273,RP005,43.13094630935338,11.966222513916897,157.0,False
274,RP001,33.54472206530132,0.0,,True
274,RP002,33.54472206530132,11.135415665998934,83.0,False
274,RP003,33.54472206530132,26.44831246554934,115.0,False
274,LP006,33.54472206530132,17.94401870888504,133.0,False
274,RP004,33.54472206530132,17.94401870888504,133.0,False
274,RP005,33.54472206530132,22.687503938438933,160.0,False
275,RP001,55.77713258302559,30.40095567806364,46.0,False
275,RP002,55.77713258302559,23.411819601155273,79.0,False
275,RP003,55.77713258302559,27.197052472255194,115.0,False
275,LP006,55.77713258302559,28.599188274680294,131.0,False
275,RP004,55.77713258302559,25.687474372936258,134.0,False
275,RP005,55.77713258302559,0.0,,True
276,RP001,46.138577579751455,24.56813519827648,42.0,False
276,RP002,46.138577579751455,21.084839955405805,83.0,False
276,RP003,46.138577579751455,38.02084223718012,112.0,False
276,LP006,46.138577579751455,0.0,,True
276,RP004,46.138577579751455,15.991341585005811,136.0,False
276,RP005,46.138577579751455,0.0,,True
277,RP001,43.132432803162196,0.0,,True
277,RP002,43.132432803162196,0.0,,True
277,RP003,43.132432803162196,42.05438623797836,111.0,False
277,LP006,43.132432803162196,0.0,,True
277,RP004,43.132432803162196,30.698351335866,137.0,False
277,RP005,43.132432803162196,22.335724505273568,159.0,False
278,RP001,88.5881012866163,15.481468824193929,44.0,False
278,RP002,88.5881012866163,28.787395098441987,79.0,False
278,RP003,88.5881012866163,28.24352096470981,111.0,False
278,LP006,88.5881012866163,39.508037329735814,132.0,False
278,RP004,88.5881012866163,39.508037329735814,132.0,False
278,RP005,88.5881012866163,0.0,,True
279,RP001,38.81100848629674,17.624958278819456,46.0,False
279,RP002,38.81100848629674,12.080431700851332,80.0,False
279,RP003,38.81100848629674,15.433887952431405,110.0,False
279,LP006,38.81100848629674,0.0,,True
279,RP004,38.81100848629674,0.0,,True
279,RP005,38.81100848629674,0.0,,True
280,RP001,59.69046799902144,22.89122871308639,46.0,False
280,RP002,59.69046799902144,42.479120644180306,80.0,False
280,RP003,59.69046799902144,31.28336787915586,115.0,False
280,LP006,59.69046799902144,53.88250030987585,129.0,False
280,RP004,59.69046799902144,0.0,,True
280,RP005,59.69046799902144,29.607041291558247,161.0,False
281,RP001,42.82736308218486,0.0,,True
281,RP002,42.82736308218486,0.0,,True
281,RP003,42.82736308218486,0.0,,True
281,LP006,42.82736308218486,42.2094284477924,134.0,False
281,RP004,42.82736308218486,42.2094284477924,134.0,False
281,RP005,42.82736308218486,26.541746499622015,163.0,False
282,RP001,34.886768478593766,0.0,,True
282,RP002,34.886768478593766,0.0,,True
282,RP003,34.886768478593766,0.0,,True
282,LP006,34.886768478593766,20.24363768488459,134.0,False
282,RP004,34.886768478593766,21.894269714130573,138.0,False
282,RP005,34.886768478593766,14.868739515679941,157.0,False
283,RP001,48.70558931421283,0.0,,True
283,RP002,48.70558931421283,0.0,,True
283,RP003,48.70558931421283,0.0,,True
283,LP006,48.70558931421283,0.0,,True
283,RP004,48.70558931421283,37.52109976203468,136.0,False
283,RP005,48.70558931421283,18.702622061261238,160.0,False
284,RP001,42.423896014114185,16.935598166246187,43.0,False
284,RP002,42.423896014114185,12.449625301654205,81.0,False
284,RP003,42.423896014114185,0.0,,True
284,LP006,42.423896014114185,14.570608750345658,132.0,False
284,RP004,42.423896014114185,14.570608750345658,132.0,False
284,RP005,42.423896014114185,39.64808277121416,160.0,False
285,RP001,43.853446581908734,0.0,,True
285,RP002,43.853446581908734,0.0,,True
285,RP003,43.853446581908734,0.0,,True
285,LP006,43.853446581908734,0.0,,True
285,RP004,43.853446581908734,0.0,,True
285,RP005,43.853446581908734,0.0,,True
286,RP001,49.057239611683826,0.0,,True
286,RP002,49.057239611683826,25.170066553025812,82.0,False
286,RP003,49.057239611683826,23.174887601643807,113.0,False
286,LP006,49.057239611683826,0.0,,True
286,RP004,49.057239611683826,0.0,,True
286,RP005,49.057239611683826,28.163816100616877,159.0,False
287,RP001,32.84524882465415,0.0,,True
287,RP002,32.84524882465415,19.394669022114215,78.0,False
287,RP003,32.84524882465415,0.0,,True
287,LP006,32.84524882465415,0.0,,True
287,RP004,32.84524882465415,0.0,,True
287,RP005,32.84524882465415,0.0,,True
288,RP001,30.816886545852476,23.698819898339675,45.0,False
288,RP002,30.816886545852476,18.978291678253935,78.0,False
288,RP003,30.816886545852476,0.0,,True
288,LP006,30.816886545852476,0.0,,True
288,RP004,30.816886545852476,24.41390923297803,138.0,False
288,RP005,30.816886545852476,13.466915261563408,161.0,False
289,RP001,37.55710293482508,0.0,,True
289,RP002,37.55710293482508,0.0,,True
289,RP003,37.55710293482508,17.032385878709153,112.0,False
289,LP006,37.55710293482508,13.24885676813916,134.0,False
289,RP004,37.55710293482508,13.279543051413231,138.0,False
289,RP005,37.55710293482508,16.356611187304498,159.0,False
