window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,family_direction,_stability,_is_strict_lag,_is_tau0_coupled,_is_usable_strict_tau0,_failure_reason,_source_family,_target_family,_family_direction,_pair_id,_evidence_tier,_lag_tau0_label,_forward_reverse_label,_m_positive_peak_abs_r,_m_lag0_abs_r,_m_negative_peak_abs_r,_m_p_pos_surrogate,_m_q_pos_within_window,_m_p_pos_audit_surrogate,_m_D_pos_0,_m_D_pos_neg,_m_P_D_pos_0_gt_0,_m_P_D_pos_neg_gt_0,_m_positive_peak_lag,_m_negative_peak_lag,_m_positive_peak_signed_r,_m_negative_peak_signed_r,effect_size_bin,has_at_least_moderate_positive_peak,surrogate_pass,fdr_pass,audit_surrogate_pass,lag_over_tau0_metric_positive,lag_over_tau0_prob_supported,forward_over_reverse_metric_positive,forward_over_reverse_prob_supported,secondary_dominance_issue,dominant_positive_lag_blocker,near_positive_lag_pass_candidate,positive_lag_support_profile
T4,H_centroid_lat,P_spread_lat,H,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.2077922077922078,0.4230769230769231,0.3730569948186528,0.2767232767232767,0.5523172479694218,0.4929800276843978,same_p_support_flag,4,0.1618038436403067,0.1618038436403067,-5,0.1275667759747972,0.1275667759747972,0.1119489535569808,0.1119489535569808,0.0344676268952245,-0.1269639163598495,0.1851430662493897,-0.1593483484616235,0.2134867403788325,0.605,0.0216128068939641,-0.0518457077996454,0.1712994396361324,-0.0629924030966145,0.2120945353228042,0.651,0.8677454018352381,0.9195684484315064,0.8677454018352381,0.9195684484315064,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0344676268952245,0.0216128068939641,0.024153540252232,-0.1269639163598495,0.1851430662493897,-0.1593483484616235,0.2134867403788325,0.605,0.041240214637824,-0.0518457077996454,0.1712994396361324,-0.0629924030966145,0.2120945353228042,0.651,0.9555555555555556,2,0.2385437417121034,-0.0767398980717966,0.6782984222473819,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0216128068939641,-0.0518457077996454,0.1712994396361324,0.651,0.0344676268952245,-0.1269639163598495,0.1851430662493897,0.605,H→P,not_supported,False,False,False,positive_lag_not_supported,H,P,H→P,H_centroid_lat -> P_spread_lat,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1618038436403067,0.1119489535569808,0.1275667759747972,0.2077922077922078,0.4230769230769231,0.2767232767232767,0.0216128068939641,0.0344676268952245,0.651,0.605,4,-5,0.1618038436403067,0.1275667759747972,moderate_abs_r,no,no,no,no,yes,yes,yes,yes,dominance_metrics_not_main_blocker,fails_surrogate_support,False,low_or_missing_support_profile
T4,H_centroid_lat,P_north_band_share_35_45,H,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.4815184815184815,0.7028800583302953,0.6290147176103821,0.4915084915084915,0.717948717948718,0.6581939799331105,same_p_support_flag,4,0.1014114940435051,0.1014114940435051,-5,0.081524996021747,0.081524996021747,0.0139436904252189,0.0139436904252189,0.0234140766393761,-0.1453200338014004,0.1484389926000827,-0.1727035380386511,0.1825238979942892,0.497,0.0706043568725499,-0.0590215533282347,0.1484078383311738,-0.0746408367330479,0.1665816751208604,0.743,0.8677454018352381,0.8863134281461184,0.8677454018352381,0.8863134281461184,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0234140766393761,0.0706043568725499,-0.0007127059543271,-0.1453200338014004,0.1484389926000827,-0.1727035380386511,0.1825238979942892,0.497,0.0438335953749166,-0.0590215533282347,0.1484078383311738,-0.0746408367330479,0.1665816751208604,0.743,0.9111111111111112,4,0.235889918978701,-0.1344784249351959,0.4299102500122601,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0706043568725499,-0.0590215533282347,0.1484078383311738,0.743,0.0234140766393761,-0.1453200338014004,0.1484389926000827,0.497,H→P,not_supported,False,False,False,positive_lag_not_supported,H,P,H→P,H_centroid_lat -> P_north_band_share_35_45,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1014114940435051,0.0139436904252189,0.081524996021747,0.4815184815184815,0.7028800583302953,0.4915084915084915,0.0706043568725499,0.0234140766393761,0.743,0.497,4,-5,0.1014114940435051,0.081524996021747,moderate_abs_r,no,no,no,no,yes,yes,yes,no,would_later_face_reverse_competition,fails_surrogate_support,False,low_or_missing_support_profile
T4,H_centroid_lat,P_total_centroid_lat_10_50,H,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1438561438561438,0.3488794669897032,0.290013986013986,0.1428571428571428,0.419047619047619,0.3446475195822454,same_p_support_flag,1,-0.194288710419766,0.194288710419766,-1,-0.1839236155414613,0.1839236155414613,-0.1956041392013913,0.1956041392013913,0.0040424907586601,-0.1090437996991699,0.1004178389768441,-0.1274463524956617,0.120773907153995,0.49,-0.0282055698629802,-0.0757524040245009,0.047875229536506,-0.087061852811754,0.0626531595176831,0.234,0.8677454018352381,0.9310915842699022,0.8677454018352381,0.9310915842699022,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0040424907586601,-0.0282055698629802,-0.0030390350161566,-0.1090437996991699,0.1004178389768441,-0.1274463524956617,0.120773907153995,0.49,-0.0215292522082503,-0.0757524040245009,0.047875229536506,-0.087061852811754,0.0626531595176831,0.234,0.8444444444444444,7,0.239269244043807,-0.044980533624041,0.8120087109239762,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0282055698629802,-0.0757524040245009,0.047875229536506,0.234,0.0040424907586601,-0.1090437996991699,0.1004178389768441,0.49,H→P,not_supported,False,False,False,positive_lag_not_supported,H,P,H→P,H_centroid_lat -> P_total_centroid_lat_10_50,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.194288710419766,0.1956041392013913,0.1839236155414613,0.1438561438561438,0.3488794669897032,0.1428571428571428,-0.0282055698629802,0.0040424907586601,0.234,0.49,1,-1,-0.194288710419766,-0.1839236155414613,moderate_abs_r,no,no,no,no,no,no,yes,no,would_later_face_tau0_and_reverse_competition,fails_surrogate_support,False,low_or_missing_support_profile
T4,H_centroid_lat,V_strength,H,V,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.2847152847152847,0.5200179937022043,0.4583221656392388,0.2877122877122877,0.5523172479694218,0.5028615772625862,same_p_support_flag,1,-0.1461202534938591,0.1461202534938591,-1,-0.1822308754249663,0.1822308754249663,-0.1790502129172918,0.1790502129172918,-0.0398791619390565,-0.1376443069114508,0.0844119642989451,-0.1547314615291199,0.1144297675274039,0.338,-0.0621862435889431,-0.0911908991532764,0.0877480994731776,-0.0973829071912157,0.1405860147546113,0.161,0.8677454018352381,0.9474695325998522,0.8677454018352381,0.9474695325998522,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0398791619390565,-0.0621862435889431,-0.023920603909422,-0.1376443069114508,0.0844119642989451,-0.1547314615291199,0.1144297675274039,0.338,-0.0350416004917994,-0.0911908991532764,0.0877480994731776,-0.0973829071912157,0.1405860147546113,0.161,0.0,45,0.2473083286777519,-0.1011880751838928,0.5908424284580279,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0621862435889431,-0.0911908991532764,0.0877480994731776,0.161,-0.0398791619390565,-0.1376443069114508,0.0844119642989451,0.338,H→V,not_supported,False,False,False,positive_lag_not_supported,H,V,H→V,H_centroid_lat -> V_strength,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1461202534938591,0.1790502129172918,0.1822308754249663,0.2847152847152847,0.5200179937022043,0.2877122877122877,-0.0621862435889431,-0.0398791619390565,0.161,0.338,1,-1,-0.1461202534938591,-0.1822308754249663,moderate_abs_r,no,no,no,no,no,no,no,no,would_later_face_tau0_and_reverse_competition,fails_surrogate_support,False,low_or_missing_support_profile
T4,H_centroid_lat,Je_strength,H,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1218781218781218,0.3264214046822742,0.2596819014958907,0.2677322677322677,0.5461029037187977,0.4841186211049224,same_p_support_flag,2,0.1991703665439727,0.1991703665439727,-1,0.164228656896097,0.164228656896097,0.1764480107402279,0.1764480107402279,0.0270034808678785,-0.0719294065296219,0.1270757477078111,-0.0964269580246236,0.1507218922745743,0.673,-0.0032440826786964,-0.0426788720825339,0.0999257660459593,-0.0495479118788345,0.1174011397438022,0.529,0.8677454018352381,0.9476698764954578,0.8677454018352381,0.9476698764954578,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0270034808678785,-0.0032440826786964,0.0224576090083713,-0.0719294065296219,0.1270757477078111,-0.0964269580246236,0.1507218922745743,0.673,0.0124979835595582,-0.0426788720825339,0.0999257660459593,-0.0495479118788345,0.1174011397438022,0.529,1.0,0,0.2444464072122588,-0.045276040668286,0.8147813208439927,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0032440826786964,-0.0426788720825339,0.0999257660459593,0.529,0.0270034808678785,-0.0719294065296219,0.1270757477078111,0.673,H→Je,not_supported,False,False,False,positive_lag_not_supported,H,Je,H→Je,H_centroid_lat -> Je_strength,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1991703665439727,0.1764480107402279,0.164228656896097,0.1218781218781218,0.3264214046822742,0.2677322677322677,-0.0032440826786964,0.0270034808678785,0.529,0.673,2,-1,0.1991703665439727,0.164228656896097,moderate_abs_r,no,no,no,no,no,no,yes,yes,would_later_face_tau0_competition,fails_surrogate_support,False,low_or_missing_support_profile
T4,H_centroid_lat,Je_meridional_width,H,Je,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.9150849150849152,0.9564537157757496,0.9472051473545126,0.8971028971028971,0.9483667017913592,0.9317232037351934,same_p_support_flag,5,0.0261971581832253,0.0261971581832253,-5,0.0277206983786017,0.0277206983786017,-0.0005780011536397,0.0005780011536397,0.0016194106875254,-0.0535669590114047,0.0326692192892996,-0.0722902326413667,0.0443520297550509,0.474,0.0091826174083895,-0.0268208978082817,0.0512239092305726,-0.0347431624431737,0.0670881599042675,0.6,0.8677454018352381,0.0404186311669902,0.8677454018352381,0.0404186311669902,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0016194106875254,0.0091826174083895,-0.0036812247126281,-0.0535669590114047,0.0326692192892996,-0.0722902326413667,0.0443520297550509,0.474,0.0064176420685189,-0.0268208978082817,0.0512239092305726,-0.0347431624431737,0.0670881599042675,0.6,0.7555555555555555,11,0.110028744884548,-0.0838315867013226,0.2380937655038579,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0091826174083895,-0.0268208978082817,0.0512239092305726,0.6,0.0016194106875254,-0.0535669590114047,0.0326692192892996,0.474,H→Je,not_supported,False,False,False,positive_lag_not_supported,H,Je,H→Je,H_centroid_lat -> Je_meridional_width,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0261971581832253,0.0005780011536397,0.0277206983786017,0.9150849150849152,0.9564537157757496,0.8971028971028971,0.0091826174083895,0.0016194106875254,0.6,0.474,5,-5,0.0261971581832253,0.0277206983786017,weak_abs_r,no,no,no,no,yes,yes,yes,no,would_later_face_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T4,H_centroid_lat,Jw_strength,H,Jw,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.993006993006993,0.994005994005994,0.995881108760993,0.983016983016983,0.9894419306184012,0.9898013356059124,same_p_support_flag,1,0.0170348336982464,0.0170348336982464,-5,-0.0829430942927244,0.0829430942927244,0.0109216123991797,0.0109216123991797,-0.0649272470179447,-0.1302315350514378,0.1087000968588808,-0.1585678922334682,0.1337322026412353,0.485,-0.0157400087372543,-0.0440350060507934,0.1141176006831552,-0.0514308919529446,0.1455792384087204,0.57,0.8677454018352381,0.9490572402347788,0.8677454018352381,0.9490572402347788,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0649272470179447,-0.0157400087372543,-0.0066334312255575,-0.1302315350514378,0.1087000968588808,-0.1585678922334682,0.1337322026412353,0.485,0.0193363913463592,-0.0440350060507934,0.1141176006831552,-0.0514308919529446,0.1455792384087204,0.57,0.0222222222222222,44,0.2449253206907301,-0.2278904869924836,0.0695511335871903,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0157400087372543,-0.0440350060507934,0.1141176006831552,0.57,-0.0649272470179447,-0.1302315350514378,0.1087000968588808,0.485,H→Jw,not_supported,False,False,False,positive_lag_not_supported,H,Jw,H→Jw,H_centroid_lat -> Jw_strength,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0170348336982464,0.0109216123991797,0.0829430942927244,0.993006993006993,0.994005994005994,0.983016983016983,-0.0157400087372543,-0.0649272470179447,0.57,0.485,1,-5,0.0170348336982464,-0.0829430942927244,weak_abs_r,no,no,no,no,no,no,no,no,would_later_face_tau0_and_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T4,H_centroid_lat,Jw_axis_lat,H,Jw,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0849150849150849,0.2753036437246963,0.2030928519280546,0.1928071928071928,0.4724409448818897,0.4045885983811798,same_p_support_flag,5,0.1930576323033673,0.1930576323033673,-5,0.1249836337731178,0.1249836337731178,0.0564072114899319,0.0564072114899319,0.0675471848918223,-0.0942830987824358,0.2188348949299416,-0.126156729179413,0.2367281217529921,0.736,0.1130498639486009,-0.016272351759904,0.2194858879853494,-0.0261351295278615,0.2378591391675791,0.893,0.8677454018352381,0.8418309260522111,0.8677454018352381,0.8418309260522111,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0675471848918223,0.1130498639486009,0.0616499296213983,-0.0942830987824358,0.2188348949299416,-0.126156729179413,0.2367281217529921,0.736,0.0935351096549467,-0.016272351759904,0.2194858879853494,-0.0261351295278615,0.2378591391675791,0.893,1.0,0,0.214245839877322,-0.0211882075739546,0.9011032952327704,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1130498639486009,-0.016272351759904,0.2194858879853494,0.893,0.0675471848918223,-0.0942830987824358,0.2188348949299416,0.736,H→Jw,not_supported,False,False,False,positive_lag_not_supported,H,Jw,H→Jw,H_centroid_lat -> Jw_axis_lat,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1930576323033673,0.0564072114899319,0.1249836337731178,0.0849150849150849,0.2753036437246963,0.1928071928071928,0.1130498639486009,0.0675471848918223,0.893,0.736,5,-5,0.1930576323033673,0.1249836337731178,moderate_abs_r,no,yes,no,no,yes,yes,yes,yes,dominance_metrics_not_main_blocker,passes_surrogate_but_fails_fdr,False,low_or_missing_support_profile
T4,H_centroid_lat,Jw_meridional_width,H,Jw,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.4655344655344655,0.6860507913139492,0.6149456819927577,0.5264735264735265,0.7318087318087317,0.6848495766528554,same_p_support_flag,2,0.0580605854589924,0.0580605854589924,-5,0.075771784254795,0.075771784254795,0.0393669646468829,0.0393669646468829,-0.0170712142175929,-0.0638128193071996,0.0499414038426967,-0.0717404233410918,0.0657765478734827,0.367,0.0013725828013484,-0.0239471750432888,0.0598704397061778,-0.0298156493065909,0.07158386563618,0.687,0.8677454018352381,0.0422375611159045,0.8677454018352381,0.0422375611159045,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0170712142175929,0.0013725828013484,-0.0104408342909494,-0.0638128193071996,0.0499414038426967,-0.0717404233410918,0.0657765478734827,0.367,0.0125314530999761,-0.0239471750432888,0.0598704397061778,-0.0298156493065909,0.07158386563618,0.687,0.0222222222222222,44,0.1146179150751159,-0.0565573296161235,0.5065576827230007,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0013725828013484,-0.0239471750432888,0.0598704397061778,0.687,-0.0170712142175929,-0.0638128193071996,0.0499414038426967,0.367,H→Jw,not_supported,False,False,False,positive_lag_not_supported,H,Jw,H→Jw,H_centroid_lat -> Jw_meridional_width,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0580605854589924,0.0393669646468829,0.075771784254795,0.4655344655344655,0.6860507913139492,0.5264735264735265,0.0013725828013484,-0.0170712142175929,0.687,0.367,2,-5,0.0580605854589924,0.075771784254795,weak_abs_r,no,no,no,no,yes,yes,no,no,would_later_face_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T4,H_west_extent_lon,P_main_band_share,H,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.6413586413586414,0.8129154795821463,0.7546036306647513,0.6733266733266733,0.837468982630273,0.7838981681904823,same_p_support_flag,5,0.0755151576311703,0.0755151576311703,-2,0.0568849527445699,0.0568849527445699,0.0177161228159876,0.0177161228159876,0.0176093298707947,-0.0962269580709496,0.1310248698443109,-0.1260078823098668,0.1588411182797518,0.571,0.0356998321277025,-0.0365909243136037,0.1288701823471093,-0.0449102430747557,0.1519029712373049,0.706,0.8160538492707098,0.9316450878592656,0.8160538492707098,0.9316450878592656,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0176093298707947,0.0356998321277025,0.0120149850350326,-0.0962269580709496,0.1310248698443109,-0.1260078823098668,0.1588411182797518,0.571,0.0324295894059001,-0.0365909243136037,0.1288701823471093,-0.0449102430747557,0.1519029712373049,0.706,0.9111111111111112,4,0.2246218303253246,-0.1491066726941543,0.3361879721209647,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0356998321277025,-0.0365909243136037,0.1288701823471093,0.706,0.0176093298707947,-0.0962269580709496,0.1310248698443109,0.571,H→P,not_supported,False,False,False,positive_lag_not_supported,H,P,H→P,H_west_extent_lon -> P_main_band_share,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0755151576311703,0.0177161228159876,0.0568849527445699,0.6413586413586414,0.8129154795821463,0.6733266733266733,0.0356998321277025,0.0176093298707947,0.706,0.571,5,-2,0.0755151576311703,0.0568849527445699,weak_abs_r,no,no,no,no,yes,yes,yes,no,would_later_face_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
T4,H_west_extent_lon,P_main_minus_south,H,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1988011988011988,0.4165358451072737,0.3632675827797779,0.2397602397602397,0.4976768198244709,0.4567803330689929,same_p_support_flag,1,-0.1534604853679176,0.1534604853679176,-1,-0.1029605383410583,0.1029605383410583,-0.1454743307552268,0.1454743307552268,0.0469426754472912,-0.072416176849952,0.117367592706198,-0.0954394472668589,0.1344168322227358,0.749,-0.0205654960370365,-0.0618337589603919,0.0785153781790732,-0.0696610198489529,0.1179672189882202,0.369,0.8160538492707098,0.9231505207494496,0.8160538492707098,0.9231505207494496,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0469426754472912,-0.0205654960370365,0.0331569047889048,-0.072416176849952,0.117367592706198,-0.0954394472668589,0.1344168322227358,0.749,-0.0046460552389794,-0.0618337589603919,0.0785153781790732,-0.0696610198489529,0.1179672189882202,0.369,1.0,0,0.2230086904417477,-0.0695482050738301,0.6881367944178981,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0205654960370365,-0.0618337589603919,0.0785153781790732,0.369,0.0469426754472912,-0.072416176849952,0.117367592706198,0.749,H→P,not_supported,False,False,False,positive_lag_not_supported,H,P,H→P,H_west_extent_lon -> P_main_minus_south,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.1534604853679176,0.1454743307552268,0.1029605383410583,0.1988011988011988,0.4165358451072737,0.2397602397602397,-0.0205654960370365,0.0469426754472912,0.369,0.749,1,-1,-0.1534604853679176,-0.1029605383410583,moderate_abs_r,no,no,no,no,no,no,yes,yes,would_later_face_tau0_competition,fails_surrogate_support,False,low_or_missing_support_profile
T4,H_west_extent_lon,P_north_minus_main_35_45,H,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.6613386613386614,0.824665213329181,0.7692953290939023,0.6063936063936064,0.7880558260305096,0.7349904140459453,same_p_support_flag,1,-0.0757363366677645,0.0757363366677645,-1,-0.1898807679306734,0.1898807679306734,-0.136300127641428,0.136300127641428,-0.1106211937686267,-0.1841756923456906,0.0711731187327742,-0.2047433458888446,0.1118442359098581,0.18,-0.0771781771067073,-0.1063246718731251,0.1294945989106762,-0.1141288111012702,0.1720852132439408,0.268,0.8160538492707098,0.901700060104163,0.8160538492707098,0.901700060104163,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.1106211937686267,-0.0771781771067073,-0.0699535337628886,-0.1841756923456906,0.0711731187327742,-0.2047433458888446,0.1118442359098581,0.18,-0.0246431387275652,-0.1063246718731251,0.1294945989106762,-0.1141288111012702,0.1720852132439408,0.268,0.0,45,0.2229858745191167,-0.1472495378513522,0.3396463423124659,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0771781771067073,-0.1063246718731251,0.1294945989106762,0.268,-0.1106211937686267,-0.1841756923456906,0.0711731187327742,0.18,H→P,not_supported,False,False,False,positive_lag_not_supported,H,P,H→P,H_west_extent_lon -> P_north_minus_main_35_45,Tier5a_no_not_supported,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,0.0757363366677645,0.136300127641428,0.1898807679306734,0.6613386613386614,0.824665213329181,0.6063936063936064,-0.0771781771067073,-0.1106211937686267,0.268,0.18,1,-1,-0.0757363366677645,-0.1898807679306734,weak_abs_r,no,no,no,no,no,no,no,no,would_later_face_tau0_and_reverse_competition,weak_positive_lag_effect_size,False,weak_effect
