window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,field,left_out_year_index,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary,near_excluded_candidate_days,left_out_year
W005,113,107,117,98,128,98,105,121,128,Jw,22,1.0052634137621377,0.1747931574988803,0.13568453739150688,6.4755918399263175,clear_separation,106.0,110.0,113.0,8.0,0.9378510137359805,1,1,1,monotonic_clear_progress,False,False,none,2001
W007,160,155,164,145,175,145,152,168,175,Jw,22,0.9605647920312033,0.10305921493756809,0.08320125023448645,10.314210169437574,clear_separation,154.0,161.0,165.0,12.0,0.9937281191557604,1,1,1,monotonic_clear_progress,False,False,none,2001
W002,45,40,48,30,60,30,37,53,60,P,23,0.8568962192537424,0.11517383706000388,0.09602769544645226,8.11448865049721,clear_separation,40.0,44.0,46.0,7.0,0.9418312318939371,1,1,1,monotonic_clear_progress,False,False,none,2002
W003,81,75,86,66,96,66,73,89,96,P,23,1.632821870337744,0.11771549282044544,0.1491790824468167,12.235706691980814,clear_separation,77.0,82.0,86.0,10.0,0.9818542765699189,1,1,1,monotonic_clear_progress,False,False,none,2002
W005,113,107,117,98,128,98,105,121,128,P,23,0.9230521098310229,0.16160075583361602,0.1099752469887594,6.7977442795485015,clear_separation,109.0,111.0,115.0,7.0,0.9482063640415819,1,1,1,monotonic_clear_progress,False,False,none,2002
W007,160,155,164,145,175,145,152,168,175,P,23,0.9603096386270286,0.08569665749490511,0.0961826553342792,10.559855584217686,clear_separation,155.0,158.0,162.0,8.0,0.9662212344015246,1,1,1,monotonic_clear_progress,False,False,none,2002
W002,45,40,48,30,60,30,37,53,60,V,23,0.8938524743408154,0.043417481192074246,0.0248834829412294,26.173934311383984,clear_separation,42.0,45.0,48.0,7.0,0.9669266312682638,1,1,1,monotonic_clear_progress,False,False,none,2002
W003,81,75,86,66,96,66,73,89,96,V,23,1.1048851817330092,0.107628758485754,0.12120836467413107,9.656520467191731,clear_separation,76.0,80.0,85.0,10.0,0.9703268159370685,1,1,1,monotonic_clear_progress,False,False,none,2002
W005,113,107,117,98,128,98,105,121,128,V,23,0.99396210399082,0.06736504792098502,0.14195364272351307,9.497117538055353,clear_separation,111.0,115.0,118.0,8.0,0.9722097115733523,1,1,1,monotonic_clear_progress,False,False,none,2002
W007,160,155,164,145,175,145,152,168,175,V,23,1.4816759692159174,0.10790877766074836,0.1683620044496124,10.72625891081969,clear_separation,156.0,161.0,164.0,9.0,0.9823794791601254,1,1,1,monotonic_clear_progress,False,False,none,2002
W002,45,40,48,30,60,30,37,53,60,H,23,0.5502229440382568,0.09966014836030691,0.059765638894099526,6.902558908532488,clear_separation,37.0,39.0,51.0,15.0,0.9424921501400412,1,1,1,monotonic_clear_progress,False,False,none,2002
W003,81,75,86,66,96,66,73,89,96,H,23,0.8894315177635276,0.07573143819813745,0.1167054464757033,9.243877744765738,clear_separation,75.0,79.0,85.0,11.0,0.9826886872555564,1,1,1,monotonic_clear_progress,False,False,none,2002
W005,113,107,117,98,128,98,105,121,128,H,23,1.1603065012083356,0.04317297970351847,0.06587882490869858,21.279913804508773,clear_separation,111.0,114.0,117.0,7.0,0.9576810633865472,1,1,1,monotonic_clear_progress,False,False,none,2002
W007,160,155,164,145,175,145,152,168,175,H,23,0.5496724550357859,0.035697523010822206,0.08449577026660968,9.146474649927056,clear_separation,153.0,155.0,157.0,5.0,0.8519065446521498,1,1,3,nonmonotonic_progress,False,False,none,2002
W002,45,40,48,30,60,30,37,53,60,Je,23,0.6032307762415722,0.1049238979128583,0.07173709332146325,6.829247045655065,clear_separation,44.0,46.0,51.0,8.0,0.9503846408792784,1,1,1,monotonic_clear_progress,False,False,none,2002
W003,81,75,86,66,96,66,73,89,96,Je,23,0.6941347201521672,0.05892772973236178,0.08056123882783547,9.952539291200747,clear_separation,77.0,82.0,87.0,11.0,0.991775090616234,1,1,1,monotonic_clear_progress,False,False,none,2002
W005,113,107,117,98,128,98,105,121,128,Je,23,0.9097816204146686,0.07833603998925184,0.042871531484797325,15.011960215611499,clear_separation,107.0,111.0,115.0,9.0,0.9619577768815837,1,1,1,monotonic_clear_progress,False,False,none,2002
W007,160,155,164,145,175,145,152,168,175,Je,23,1.0127087803901311,0.06278671520582685,0.08065416948550859,14.120224963129829,clear_separation,158.0,161.0,165.0,8.0,0.9769117127582243,1,1,1,monotonic_clear_progress,False,False,none,2002
W002,45,40,48,30,60,30,37,53,60,Jw,23,0.8314068170030008,0.06032021072182045,0.044124890042575235,15.920456027182059,clear_separation,39.0,44.0,49.0,11.0,0.9804982572270564,1,1,1,monotonic_clear_progress,False,False,none,2002
W003,81,75,86,66,96,66,73,89,96,Jw,23,0.9497592170516106,0.07130573370561429,0.07782732184079139,12.737071785447826,clear_separation,77.0,82.0,86.0,10.0,0.9852622272510723,1,1,1,monotonic_clear_progress,False,False,none,2002
W005,113,107,117,98,128,98,105,121,128,Jw,23,1.0025286440862722,0.17747655337413754,0.13486459034007198,6.419446584322948,clear_separation,106.0,109.0,112.0,7.0,0.9341091274973385,1,1,1,monotonic_clear_progress,False,False,none,2002
W007,160,155,164,145,175,145,152,168,175,Jw,23,0.8944874278848424,0.09582442541794532,0.08108870565849605,10.112165472762294,clear_separation,154.0,159.0,165.0,12.0,0.9931385999318003,1,1,1,monotonic_clear_progress,False,False,none,2002
W002,45,40,48,30,60,30,37,53,60,P,24,0.8527498479734786,0.12220830400438949,0.09698291261663736,7.7808760872026115,clear_separation,40.0,44.0,46.0,7.0,0.9386191012364391,1,1,1,monotonic_clear_progress,False,False,none,2003
W003,81,75,86,66,96,66,73,89,96,P,24,1.5698409834793943,0.12942433358155253,0.15161611897568794,11.171637173111138,clear_separation,77.0,82.0,86.0,10.0,0.9780711778041952,1,1,1,monotonic_clear_progress,False,False,none,2003
W005,113,107,117,98,128,98,105,121,128,P,24,0.8940879824709503,0.15164399259080633,0.11741420375617623,6.646056463645295,clear_separation,110.0,113.0,116.0,7.0,0.9548175221310912,1,1,1,monotonic_clear_progress,False,False,none,2003
W007,160,155,164,145,175,145,152,168,175,P,24,0.9288374155668998,0.0916191934471988,0.09535932084593196,9.93523153254714,clear_separation,155.0,158.0,163.0,9.0,0.9753997706276408,1,1,1,monotonic_clear_progress,False,False,none,2003
W002,45,40,48,30,60,30,37,53,60,V,24,0.8952445890970318,0.043760799660764134,0.033081371546459466,23.300866568683652,clear_separation,41.0,45.0,47.0,7.0,0.9627563827090387,1,1,1,monotonic_clear_progress,False,False,none,2003
W003,81,75,86,66,96,66,73,89,96,V,24,1.0474786460791663,0.11700085286331796,0.11813923394214834,8.909400862277016,clear_separation,75.0,80.0,85.0,11.0,0.9676331178962452,1,1,1,monotonic_clear_progress,False,False,none,2003
W005,113,107,117,98,128,98,105,121,128,V,24,0.9393214902963276,0.06123505876760214,0.13012402503929668,9.817370271634276,clear_separation,111.0,114.0,118.0,8.0,0.9640137397561703,1,1,1,monotonic_clear_progress,False,False,none,2003
W007,160,155,164,145,175,145,152,168,175,V,24,1.441481681474219,0.10512633533632462,0.16163909390386477,10.807110093456188,clear_separation,156.0,161.0,164.0,9.0,0.9827090343251764,1,1,1,monotonic_clear_progress,False,False,none,2003
W002,45,40,48,30,60,30,37,53,60,H,24,0.5480171419062881,0.09592042955589991,0.0639252377097618,6.856828230303333,clear_separation,37.0,39.0,52.0,16.0,0.9413120738161518,1,1,1,monotonic_clear_progress,False,False,none,2003
W003,81,75,86,66,96,66,73,89,96,H,24,0.8721071352749065,0.07520366627373602,0.13419266656708556,8.329726919616428,clear_separation,76.0,79.0,85.0,10.0,0.9825610658650933,1,1,1,monotonic_clear_progress,False,False,none,2003
W005,113,107,117,98,128,98,105,121,128,H,24,1.0959910668259993,0.03355367105059638,0.06739411388392806,21.714019134053395,clear_separation,111.0,114.0,116.0,6.0,0.9470163303450139,1,1,1,monotonic_clear_progress,False,False,none,2003
W007,160,155,164,145,175,145,152,168,175,H,24,0.558383540225693,0.031455591612528915,0.09348483922115144,8.938396265978465,clear_separation,154.0,155.0,157.0,4.0,0.8645816920129866,1,1,3,nonmonotonic_progress,False,False,none,2003
W002,45,40,48,30,60,30,37,53,60,Je,24,0.6029864479586159,0.10309990312590749,0.07312042412611079,6.84355156246444,clear_separation,44.0,46.0,51.0,8.0,0.9505581228033737,1,1,1,monotonic_clear_progress,False,False,none,2003
W003,81,75,86,66,96,66,73,89,96,Je,24,0.689527363967432,0.06080940080838063,0.08357648153770475,9.551174294244639,clear_separation,77.0,82.0,88.0,12.0,0.9910292440133772,1,1,1,monotonic_clear_progress,False,False,none,2003
W005,113,107,117,98,128,98,105,121,128,Je,24,0.8998875768149774,0.07582076278504815,0.04064048090171306,15.453854832941627,clear_separation,107.0,111.0,115.0,9.0,0.9609002254579628,1,1,1,monotonic_clear_progress,False,False,none,2003
W007,160,155,164,145,175,145,152,168,175,Je,24,1.0398295283432015,0.05615927845243595,0.0784738123080085,15.44686410234681,clear_separation,158.0,161.0,165.0,8.0,0.9727456834482241,1,1,1,monotonic_clear_progress,False,False,none,2003
W002,45,40,48,30,60,30,37,53,60,Jw,24,0.8032699098595782,0.06430534896979014,0.04280248507068716,14.999274647660487,clear_separation,39.0,44.0,49.0,11.0,0.9817958346395419,1,1,1,monotonic_clear_progress,False,False,none,2003
W003,81,75,86,66,96,66,73,89,96,Jw,24,0.9367677173900587,0.0687071075069236,0.0855867276156993,12.14264609643584,clear_separation,77.0,82.0,86.0,10.0,0.9882246414777744,1,1,1,monotonic_clear_progress,False,False,none,2003
W005,113,107,117,98,128,98,105,121,128,Jw,24,0.9646925337081975,0.17540049097042093,0.1346299201532422,6.223212298468251,clear_separation,106.0,109.0,113.0,8.0,0.9387446224777853,1,1,1,monotonic_clear_progress,False,False,none,2003
W007,160,155,164,145,175,145,152,168,175,Jw,24,0.9359825772656536,0.09614095410371722,0.08306237040220249,10.446040326939235,clear_separation,154.0,160.0,165.0,12.0,0.9925312830435833,1,1,1,monotonic_clear_progress,False,False,none,2003
W002,45,40,48,30,60,30,37,53,60,P,25,0.8698278640736986,0.11494842713725173,0.08359893937396742,8.761917917614747,clear_separation,40.0,44.0,46.0,7.0,0.9467840064744893,1,1,1,monotonic_clear_progress,False,False,none,2004
W003,81,75,86,66,96,66,73,89,96,P,25,1.6490774385420932,0.12716575910708533,0.15146671500713554,11.83693640716296,clear_separation,77.0,81.0,86.0,10.0,0.9790164631837227,1,1,1,monotonic_clear_progress,False,False,none,2004
W005,113,107,117,98,128,98,105,121,128,P,25,0.9334179547802373,0.14708920142180548,0.11904525081111217,7.014634497275133,clear_separation,110.0,113.0,116.0,7.0,0.9574771940877517,1,1,1,monotonic_clear_progress,False,False,none,2004
W007,160,155,164,145,175,145,152,168,175,P,25,0.922550409285583,0.08895974658971467,0.09297273766069732,10.14167879998431,clear_separation,155.0,158.0,162.0,8.0,0.965080066497396,1,1,1,monotonic_clear_progress,False,False,none,2004
W002,45,40,48,30,60,30,37,53,60,V,25,0.9382034158729666,0.04589111829053109,0.02490890432817415,26.502912884623626,clear_separation,41.0,45.0,48.0,8.0,0.9739657018656291,1,1,1,monotonic_clear_progress,False,False,none,2004
W003,81,75,86,66,96,66,73,89,96,V,25,1.0831851546987177,0.10456388353324358,0.14046560391090682,8.841263686165664,clear_separation,76.0,80.0,85.0,10.0,0.9678824536768061,1,1,1,monotonic_clear_progress,False,False,none,2004
W005,113,107,117,98,128,98,105,121,128,V,25,0.9293027633037979,0.05509494804462593,0.1441147868289654,9.329893078610416,clear_separation,111.0,115.0,118.0,8.0,0.9684556027487572,1,1,1,monotonic_clear_progress,False,False,none,2004
W007,160,155,164,145,175,145,152,168,175,V,25,1.4341122240513486,0.11314327242829338,0.15326928631618836,10.766100748396402,clear_separation,156.0,161.0,165.0,10.0,0.9820918646948816,1,1,1,monotonic_clear_progress,False,False,none,2004
W002,45,40,48,30,60,30,37,53,60,H,25,0.5224992925518971,0.10027522692636139,0.047057003070852005,7.092803693457794,clear_separation,37.0,39.0,51.0,15.0,0.9385005975301643,1,1,1,monotonic_clear_progress,False,False,none,2004
W003,81,75,86,66,96,66,73,89,96,H,25,0.9040287728210261,0.07639698322962199,0.1576755601487227,7.7243469888911225,clear_separation,76.0,79.0,85.0,10.0,0.9826680602673286,1,1,1,monotonic_clear_progress,False,False,none,2004
W005,113,107,117,98,128,98,105,121,128,H,25,1.104575569497828,0.02903785799888238,0.07715449532900663,20.803297692564332,clear_separation,111.0,114.0,116.0,6.0,0.9484463759621946,1,1,1,monotonic_clear_progress,False,False,none,2004
W007,160,155,164,145,175,145,152,168,175,H,25,0.5078105836248296,0.028495420834183216,0.09394242094196317,8.294994035340263,clear_separation,154.0,155.0,157.0,4.0,0.8510235890319907,1,1,3,nonmonotonic_progress,False,False,none,2004
W002,45,40,48,30,60,30,37,53,60,Je,25,0.6140495071609952,0.10313498672410923,0.07417153926332908,6.92641744272371,clear_separation,44.0,46.0,51.0,8.0,0.952612472405026,1,1,1,monotonic_clear_progress,False,False,none,2004
W003,81,75,86,66,96,66,73,89,96,Je,25,0.687235128385547,0.059135886301436534,0.08019644480441689,9.864690024508048,clear_separation,77.0,82.0,87.0,11.0,0.9920720094842982,1,1,1,monotonic_clear_progress,False,False,none,2004
W005,113,107,117,98,128,98,105,121,128,Je,25,0.9043427037183497,0.08179700997972533,0.041265794392135895,14.697254923120113,clear_separation,107.0,111.0,115.0,9.0,0.9618391992463116,1,1,1,monotonic_clear_progress,False,False,none,2004
W007,160,155,164,145,175,145,152,168,175,Je,25,1.04391550773476,0.06175791818782686,0.077593813751308,14.982454730820741,clear_separation,158.0,161.0,165.0,8.0,0.975159989617275,1,1,1,monotonic_clear_progress,False,False,none,2004
W002,45,40,48,30,60,30,37,53,60,Jw,25,0.8076032126078428,0.06612416691590244,0.04929277457355363,13.994534981983161,clear_separation,39.0,44.0,48.0,10.0,0.9776748111933719,1,1,1,monotonic_clear_progress,False,False,none,2004
W003,81,75,86,66,96,66,73,89,96,Jw,25,0.942607126470463,0.0720337040055334,0.08747093734082728,11.819181166167999,clear_separation,77.0,82.0,86.0,10.0,0.9866034620744597,1,1,1,monotonic_clear_progress,False,False,none,2004
W005,113,107,117,98,128,98,105,121,128,Jw,25,0.9780539230412427,0.16697985400622267,0.13570129048378715,6.462602252166794,clear_separation,106.0,109.0,113.0,8.0,0.9334821706872743,1,1,1,monotonic_clear_progress,False,False,none,2004
W007,160,155,164,145,175,145,152,168,175,Jw,25,0.9594270333008063,0.09989026286232344,0.08460161362356582,10.400750987686838,clear_separation,154.0,160.0,165.0,12.0,0.99311221969931,1,1,1,monotonic_clear_progress,False,False,none,2004
W002,45,40,48,30,60,30,37,53,60,P,26,0.8833175675234625,0.10935882593104752,0.09764962593330644,8.534120800958776,clear_separation,40.0,43.0,46.0,7.0,0.9342476108026413,1,1,1,monotonic_clear_progress,False,False,none,2005
W003,81,75,86,66,96,66,73,89,96,P,26,1.6031731566234702,0.13397017590720628,0.15007382783481754,11.288202781905762,clear_separation,77.0,81.0,85.0,9.0,0.9795199185534024,1,1,1,monotonic_clear_progress,False,False,none,2005
W005,113,107,117,98,128,98,105,121,128,P,26,0.9267490911788175,0.15578926719721675,0.12093093425222162,6.6980949444086955,clear_separation,110.0,113.0,116.0,7.0,0.9502564434198975,1,1,1,monotonic_clear_progress,False,False,none,2005
W007,160,155,164,145,175,145,152,168,175,P,26,0.9665838518194595,0.09224237311369984,0.10021785588513829,10.044504850040994,clear_separation,155.0,158.0,163.0,9.0,0.978300115024898,1,1,1,monotonic_clear_progress,False,False,none,2005
W002,45,40,48,30,60,30,37,53,60,V,26,0.9528625290086866,0.041911985400804555,0.027117659701670006,27.607342542948157,clear_separation,42.0,45.0,48.0,7.0,0.9653616238334747,1,1,1,monotonic_clear_progress,False,False,none,2005
W003,81,75,86,66,96,66,73,89,96,V,26,1.0470597314685084,0.10654664257745505,0.12717647827892098,8.959830141092217,clear_separation,75.0,80.0,84.0,10.0,0.9652859726916926,1,1,1,monotonic_clear_progress,False,False,none,2005
W005,113,107,117,98,128,98,105,121,128,V,26,0.9505940178423582,0.06268312511625554,0.13878643573402777,9.436601874953507,clear_separation,112.0,115.0,118.0,7.0,0.958482456751233,1,1,1,monotonic_clear_progress,False,False,none,2005
W007,160,155,164,145,175,145,152,168,175,V,26,1.4969507034053442,0.1108486464802525,0.16884977724339212,10.70403389097179,clear_separation,156.0,161.0,165.0,10.0,0.9819491394963819,1,1,1,monotonic_clear_progress,False,False,none,2005
W002,45,40,48,30,60,30,37,53,60,H,26,0.5205148552125394,0.10212559329954202,0.06178973475559772,6.351021120259009,clear_separation,37.0,39.0,52.0,16.0,0.9230482134181124,1,1,1,monotonic_clear_progress,False,False,none,2005
W003,81,75,86,66,96,66,73,89,96,H,26,0.8837212146570955,0.07756936865706693,0.13999466834199842,8.12378026109865,clear_separation,75.0,79.0,85.0,11.0,0.982623658818498,1,1,1,monotonic_clear_progress,False,False,none,2005
W005,113,107,117,98,128,98,105,121,128,H,26,1.082325218832844,0.031220826107206064,0.06935511473138824,21.52254723718175,clear_separation,112.0,115.0,117.0,6.0,0.9393197578371636,1,1,1,monotonic_clear_progress,False,False,none,2005
W007,160,155,164,145,175,145,152,168,175,H,26,0.5387469235658028,0.04182415938976395,0.10407757423264084,7.385065416051879,clear_separation,153.0,155.0,157.0,5.0,0.8509551320648117,1,1,3,nonmonotonic_progress,False,False,none,2005
W002,45,40,48,30,60,30,37,53,60,Je,26,0.6079308623306341,0.10942987865630019,0.06981134330974817,6.7833822561085215,clear_separation,44.0,46.0,50.0,7.0,0.9470638561768984,1,1,1,monotonic_clear_progress,False,False,none,2005
W003,81,75,86,66,96,66,73,89,96,Je,26,0.6928726723996548,0.059494043756392244,0.08225449502713436,9.776082044105012,clear_separation,77.0,82.0,88.0,12.0,0.9926435168750456,1,1,1,monotonic_clear_progress,False,False,none,2005
W005,113,107,117,98,128,98,105,121,128,Je,26,0.9082282192397899,0.07138696260830572,0.043049117564212355,15.873109562206563,clear_separation,108.0,112.0,115.0,8.0,0.9593026236827688,1,1,1,monotonic_clear_progress,False,False,none,2005
W007,160,155,164,145,175,145,152,168,175,Je,26,1.0243143284117273,0.058783137903875904,0.07812446008105323,14.963586294305168,clear_separation,158.0,161.0,165.0,8.0,0.9744330301615278,1,1,1,monotonic_clear_progress,False,False,none,2005
W002,45,40,48,30,60,30,37,53,60,Jw,26,0.799436778563011,0.06384570542576365,0.047054710031995406,14.417200787729996,clear_separation,39.0,43.0,48.0,10.0,0.9778538946791765,1,1,1,monotonic_clear_progress,False,False,none,2005
W003,81,75,86,66,96,66,73,89,96,Jw,26,0.9388021740713222,0.06805966897194284,0.07997246329458937,12.683762095222985,clear_separation,77.0,82.0,85.0,9.0,0.986157049143196,1,1,1,monotonic_clear_progress,False,False,none,2005
W005,113,107,117,98,128,98,105,121,128,Jw,26,1.0270164848931893,0.16900262550947193,0.1532761775055272,6.373465926265201,clear_separation,106.0,110.0,113.0,8.0,0.9437102484703692,1,1,1,monotonic_clear_progress,False,False,none,2005
W007,160,155,164,145,175,145,152,168,175,Jw,26,0.9259118276122849,0.10243587079286229,0.08340583659541066,9.96452131886459,clear_separation,154.0,159.0,165.0,12.0,0.9936343661616449,1,1,1,monotonic_clear_progress,False,False,none,2005
W002,45,40,48,30,60,30,37,53,60,P,27,0.8605807313196037,0.12175804167154587,0.09166543541996869,8.064536695206478,clear_separation,40.0,44.0,46.0,7.0,0.9430065567373851,1,1,1,monotonic_clear_progress,False,False,none,2006
W003,81,75,86,66,96,66,73,89,96,P,27,1.5492975268425249,0.13640952380274646,0.1530197238138436,10.70588089897666,clear_separation,77.0,82.0,86.0,10.0,0.977765409223291,1,1,1,monotonic_clear_progress,False,False,none,2006
W005,113,107,117,98,128,98,105,121,128,P,27,0.9473086753477599,0.16198724917262927,0.10737029219589381,7.033838150792,clear_separation,109.0,112.0,115.0,7.0,0.9551038978338836,1,1,1,monotonic_clear_progress,False,False,none,2006
W007,160,155,164,145,175,145,152,168,175,P,27,0.924540960221169,0.08951361876567956,0.1033092621760823,9.589535802971618,clear_separation,155.0,158.0,163.0,9.0,0.9677296977127158,1,1,1,monotonic_clear_progress,False,False,none,2006
W002,45,40,48,30,60,30,37,53,60,V,27,0.9164193573852863,0.055767244044343085,0.027042748506734673,22.133062185651077,clear_separation,41.0,45.0,48.0,8.0,0.9703499212969049,1,1,1,monotonic_clear_progress,False,False,none,2006
W003,81,75,86,66,96,66,73,89,96,V,27,1.0684356977214413,0.11478886190307236,0.11917055157915163,9.133513217611878,clear_separation,75.0,80.0,84.0,10.0,0.9672529070187956,1,1,1,monotonic_clear_progress,False,False,none,2006
W005,113,107,117,98,128,98,105,121,128,V,27,0.970843256040114,0.0654293936182371,0.14022806987174902,9.441361762958289,clear_separation,112.0,115.0,118.0,7.0,0.9671560217133294,1,1,1,monotonic_clear_progress,False,False,none,2006
W007,160,155,164,145,175,145,152,168,175,V,27,1.4434425639354258,0.11042349250219632,0.16951830949110014,10.312447470490158,clear_separation,156.0,161.0,165.0,10.0,0.9851783368819601,1,1,1,monotonic_clear_progress,False,False,none,2006
W002,45,40,48,30,60,30,37,53,60,H,27,0.5417663318205311,0.0907341286299479,0.059950250799093156,7.190743113070511,clear_separation,37.0,39.0,52.0,16.0,0.9419756993859932,1,1,1,monotonic_clear_progress,False,False,none,2006
W003,81,75,86,66,96,66,73,89,96,H,27,0.8715542466670834,0.07762992355190404,0.12548485891129885,8.581888881636626,clear_separation,76.0,79.0,85.0,10.0,0.9842295167156537,1,1,1,monotonic_clear_progress,False,False,none,2006
W005,113,107,117,98,128,98,105,121,128,H,27,1.156809272072734,0.03297366263992727,0.07446399293523208,21.534521874259237,clear_separation,111.0,114.0,116.0,6.0,0.9519922611426358,1,1,1,monotonic_clear_progress,False,False,none,2006
W007,160,155,164,145,175,145,152,168,175,H,27,0.5792549234316555,0.029637856688370122,0.09057656552481634,9.637028781701027,clear_separation,154.0,155.0,157.0,4.0,0.8751799711381296,1,1,3,nonmonotonic_progress,False,False,none,2006
W002,45,40,48,30,60,30,37,53,60,Je,27,0.6008326257246198,0.09728060825846084,0.0646856352674201,7.419232707230036,clear_separation,44.0,46.0,49.0,6.0,0.9485533017019291,1,1,1,monotonic_clear_progress,False,False,none,2006
W003,81,75,86,66,96,66,73,89,96,Je,27,0.687967223709704,0.05965991277943217,0.08024106358760162,9.835059648118097,clear_separation,77.0,82.0,87.0,11.0,0.9910922153295797,1,1,1,monotonic_clear_progress,False,False,none,2006
W005,113,107,117,98,128,98,105,121,128,Je,27,0.914530505277257,0.07607850953367178,0.04147353084304772,15.559585394364875,clear_separation,107.0,111.0,115.0,9.0,0.9552734072767008,1,1,1,monotonic_clear_progress,False,False,none,2006
W007,160,155,164,145,175,145,152,168,175,Je,27,1.025881362131632,0.05715441550754534,0.0805543601973279,14.899288108047989,clear_separation,158.0,161.0,165.0,8.0,0.9753803497481827,1,1,1,monotonic_clear_progress,False,False,none,2006
W002,45,40,48,30,60,30,37,53,60,Jw,27,0.807772198897283,0.05217581519717328,0.05062678992610917,15.715014184959132,clear_separation,39.0,44.0,48.0,10.0,0.9740459822292612,1,1,1,monotonic_clear_progress,False,False,none,2006
W003,81,75,86,66,96,66,73,89,96,Jw,27,0.9742792413634894,0.07675371807833087,0.08284925875559246,12.208785333184327,clear_separation,77.0,82.0,86.0,10.0,0.9868059647638086,1,1,1,monotonic_clear_progress,False,False,none,2006
W005,113,107,117,98,128,98,105,121,128,Jw,27,0.9969191887704446,0.17048879200822048,0.13145824748202267,6.603271821753065,clear_separation,107.0,110.0,113.0,7.0,0.9374907572764593,1,1,1,monotonic_clear_progress,False,False,none,2006
W007,160,155,164,145,175,145,152,168,175,Jw,27,0.9477835405839232,0.10658211847675027,0.08591174336848145,9.847415720051474,clear_separation,154.0,160.0,165.0,12.0,0.99380205065591,1,1,1,monotonic_clear_progress,False,False,none,2006
W002,45,40,48,30,60,30,37,53,60,P,28,0.8892941050249754,0.12640756255139887,0.08936494746971599,8.242886037055497,clear_separation,40.0,44.0,46.0,7.0,0.9407704807999718,1,1,1,monotonic_clear_progress,False,False,none,2007
W003,81,75,86,66,96,66,73,89,96,P,28,1.5512190419045697,0.12767284944254187,0.14576512913836653,11.346039419569719,clear_separation,78.0,82.0,86.0,9.0,0.975472722373291,1,1,1,monotonic_clear_progress,False,False,none,2007
W005,113,107,117,98,128,98,105,121,128,P,28,0.9171546105951621,0.157748457742287,0.12809320647365738,6.417221317994171,clear_separation,109.0,112.0,115.0,7.0,0.9486391176468165,1,1,1,monotonic_clear_progress,False,False,none,2007
W007,160,155,164,145,175,145,152,168,175,P,28,0.9653122194032694,0.09626884845878916,0.10482876939990482,9.60043415404322,clear_separation,155.0,158.0,164.0,10.0,0.978248767087558,1,1,1,monotonic_clear_progress,False,False,none,2007
W002,45,40,48,30,60,30,37,53,60,V,28,0.9425855829818116,0.0445476950186478,0.026966600730768016,26.360759707632322,clear_separation,41.0,45.0,48.0,8.0,0.9678557250680344,1,1,1,monotonic_clear_progress,False,False,none,2007
W003,81,75,86,66,96,66,73,89,96,V,28,1.0550165231655575,0.11004125620977706,0.1212996897844483,9.12088016777429,clear_separation,75.0,80.0,84.0,10.0,0.9655843648536632,1,1,1,monotonic_clear_progress,False,False,none,2007
W005,113,107,117,98,128,98,105,121,128,V,28,0.970621567826275,0.05699998095171316,0.12532586703209675,10.64710877309965,clear_separation,111.0,115.0,118.0,8.0,0.9682532200007913,1,1,1,monotonic_clear_progress,False,False,none,2007
W007,160,155,164,145,175,145,152,168,175,V,28,1.4420056624095567,0.11327168668638585,0.1709832112597804,10.145863257367731,clear_separation,156.0,161.0,165.0,10.0,0.9848446336600641,1,1,1,monotonic_clear_progress,False,False,none,2007
W002,45,40,48,30,60,30,37,53,60,H,28,0.5163705789850369,0.09693717987274225,0.05350309862580231,6.864791585495073,clear_separation,37.0,39.0,51.0,15.0,0.9392325424337918,1,1,1,monotonic_clear_progress,False,False,none,2007
W003,81,75,86,66,96,66,73,89,96,H,28,0.8820526496922497,0.08023577000151934,0.1365249305316188,8.138492332924196,clear_separation,76.0,79.0,85.0,10.0,0.9835089566579379,1,1,1,monotonic_clear_progress,False,False,none,2007
W005,113,107,117,98,128,98,105,121,128,H,28,1.1476798353435933,0.033904444328255484,0.07742139647957591,20.618390608952662,clear_separation,110.0,114.0,116.0,7.0,0.9520301465898093,1,1,1,monotonic_clear_progress,False,False,none,2007
W007,160,155,164,145,175,145,152,168,175,H,28,0.6088400590735547,0.02987750412189941,0.08515470523523437,10.58555794877831,clear_separation,154.0,155.0,158.0,5.0,0.9040685154658824,1,1,3,nonmonotonic_progress,False,False,none,2007
W002,45,40,48,30,60,30,37,53,60,Je,28,0.6191223460294925,0.10184899667567494,0.06421130581035127,7.4565966309032135,clear_separation,44.0,46.0,51.0,8.0,0.9483598022555413,1,1,1,monotonic_clear_progress,False,False,none,2007
W003,81,75,86,66,96,66,73,89,96,Je,28,0.68934976157184,0.06040285493955256,0.08379429454347889,9.561212049387963,clear_separation,77.0,82.0,88.0,12.0,0.991013878574088,1,1,1,monotonic_clear_progress,False,False,none,2007
W005,113,107,117,98,128,98,105,121,128,Je,28,0.9012875744616059,0.07436192172938612,0.04288504069891455,15.374173552639212,clear_separation,108.0,111.0,115.0,8.0,0.9583767179411541,1,1,1,monotonic_clear_progress,False,False,none,2007
