bootstrap_id,region_id,region_label,lat_min,lat_max,lat_center,n_raw_lat_points,onset_day,midpoint_day,finish_day,duration,pre_post_separation_label,progress_quality_label
81,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
82,0,R1_low,15.0,21.5,18.25,27,37.0,41.0,42.0,6.0,clear_separation,nonmonotonic_progress
82,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress
82,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,nonmonotonic_progress
83,0,R1_low,15.0,21.5,18.25,27,39.0,41.0,54.0,16.0,clear_separation,nonmonotonic_progress
83,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
83,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,52.0,17.0,clear_separation,nonmonotonic_progress
84,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,38.0,3.0,moderate_separation,nonmonotonic_progress
84,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
84,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
85,0,R1_low,15.0,21.5,18.25,27,37.0,41.0,43.0,7.0,moderate_separation,nonmonotonic_progress
85,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
85,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,52.0,17.0,clear_separation,nonmonotonic_progress
86,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,moderate_separation,monotonic_clear_progress
86,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
86,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,54.0,19.0,clear_separation,monotonic_clear_progress
87,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,monotonic_clear_progress
87,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,monotonic_clear_progress
87,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,52.0,17.0,clear_separation,monotonic_clear_progress
88,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,moderate_separation,nonmonotonic_progress
88,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
88,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,48.0,13.0,clear_separation,monotonic_clear_progress
89,0,R1_low,15.0,21.5,18.25,27,35.0,37.0,40.0,6.0,moderate_separation,monotonic_clear_progress
89,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
89,2,R3_high,28.5,35.0,31.75,27,35.0,36.0,37.0,3.0,clear_separation,nonmonotonic_progress
90,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,42.0,6.0,clear_separation,monotonic_clear_progress
90,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
90,2,R3_high,28.5,35.0,31.75,27,36.0,40.0,54.0,19.0,clear_separation,nonmonotonic_progress
91,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
91,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
91,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,52.0,16.0,clear_separation,monotonic_clear_progress
92,0,R1_low,15.0,21.5,18.25,27,44.0,48.0,51.0,8.0,clear_separation,monotonic_clear_progress
92,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
92,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,51.0,16.0,clear_separation,monotonic_clear_progress
93,0,R1_low,15.0,21.5,18.25,27,51.0,53.0,55.0,5.0,clear_separation,monotonic_clear_progress
93,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,53.0,17.0,clear_separation,monotonic_clear_progress
93,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
94,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,49.0,14.0,clear_separation,monotonic_clear_progress
94,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,49.0,13.0,clear_separation,monotonic_clear_progress
94,2,R3_high,28.5,35.0,31.75,27,37.0,44.0,50.0,14.0,clear_separation,monotonic_clear_progress
95,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
95,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
95,2,R3_high,28.5,35.0,31.75,27,37.0,41.0,50.0,14.0,clear_separation,monotonic_clear_progress
96,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,42.0,5.0,clear_separation,nonmonotonic_progress
96,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress
96,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,53.0,18.0,clear_separation,nonmonotonic_progress
97,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress
97,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,48.0,12.0,clear_separation,nonmonotonic_progress
97,2,R3_high,28.5,35.0,31.75,27,38.0,43.0,49.0,12.0,clear_separation,monotonic_clear_progress
98,0,R1_low,15.0,21.5,18.25,27,38.0,52.0,53.0,16.0,clear_separation,nonmonotonic_progress
98,1,R2_mid,21.75,28.25,25.0,27,39.0,52.0,54.0,16.0,clear_separation,nonmonotonic_progress
98,2,R3_high,28.5,35.0,31.75,27,49.0,51.0,54.0,6.0,clear_separation,monotonic_clear_progress
99,0,R1_low,15.0,21.5,18.25,27,39.0,47.0,50.0,12.0,clear_separation,monotonic_clear_progress
99,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
99,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,50.0,15.0,clear_separation,nonmonotonic_progress
100,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,53.0,17.0,clear_separation,nonmonotonic_progress
100,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,52.0,16.0,clear_separation,monotonic_clear_progress
100,2,R3_high,28.5,35.0,31.75,27,35.0,48.0,53.0,19.0,clear_separation,monotonic_clear_progress
101,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,54.0,18.0,clear_separation,nonmonotonic_progress
101,1,R2_mid,21.75,28.25,25.0,27,38.0,50.0,53.0,16.0,clear_separation,monotonic_clear_progress
101,2,R3_high,28.5,35.0,31.75,27,36.0,51.0,53.0,18.0,clear_separation,nonmonotonic_progress
102,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,monotonic_clear_progress
102,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,50.0,14.0,clear_separation,monotonic_clear_progress
102,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,49.0,13.0,clear_separation,monotonic_clear_progress
103,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,40.0,5.0,clear_separation,monotonic_clear_progress
103,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,53.0,17.0,clear_separation,nonmonotonic_progress
103,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,52.0,17.0,clear_separation,nonmonotonic_progress
104,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,54.0,18.0,clear_separation,nonmonotonic_progress
104,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress
104,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,51.0,16.0,clear_separation,nonmonotonic_progress
105,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,39.0,3.0,clear_separation,monotonic_clear_progress
105,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
105,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,41.0,6.0,clear_separation,nonmonotonic_progress
106,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,41.0,5.0,clear_separation,nonmonotonic_progress
106,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress
106,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,52.0,17.0,clear_separation,nonmonotonic_progress
107,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,moderate_separation,monotonic_clear_progress
107,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
107,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,52.0,17.0,clear_separation,nonmonotonic_progress
108,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
108,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,41.0,5.0,clear_separation,monotonic_clear_progress
108,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress
109,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
109,1,R2_mid,21.75,28.25,25.0,27,37.0,51.0,54.0,18.0,clear_separation,monotonic_clear_progress
109,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,54.0,19.0,clear_separation,nonmonotonic_progress
110,0,R1_low,15.0,21.5,18.25,27,39.0,47.0,52.0,14.0,clear_separation,monotonic_clear_progress
110,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
110,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress
111,0,R1_low,15.0,21.5,18.25,27,36.0,40.0,54.0,19.0,clear_separation,nonmonotonic_progress
111,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
111,2,R3_high,28.5,35.0,31.75,27,37.0,51.0,53.0,17.0,clear_separation,monotonic_clear_progress
112,0,R1_low,15.0,21.5,18.25,27,38.0,41.0,46.0,9.0,clear_separation,nonmonotonic_progress
112,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
112,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,54.0,18.0,clear_separation,nonmonotonic_progress
113,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
113,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress
113,2,R3_high,28.5,35.0,31.75,27,38.0,43.0,51.0,14.0,clear_separation,nonmonotonic_progress
114,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,42.0,6.0,clear_separation,monotonic_clear_progress
114,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,monotonic_clear_progress
114,2,R3_high,28.5,35.0,31.75,27,37.0,44.0,51.0,15.0,clear_separation,monotonic_clear_progress
115,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
115,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,53.0,18.0,clear_separation,nonmonotonic_progress
115,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,51.0,16.0,clear_separation,nonmonotonic_progress
116,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,moderate_separation,monotonic_clear_progress
116,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
116,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,52.0,16.0,clear_separation,monotonic_clear_progress
117,0,R1_low,15.0,21.5,18.25,27,36.0,52.0,53.0,18.0,clear_separation,nonmonotonic_progress
117,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,53.0,17.0,clear_separation,nonmonotonic_progress
117,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,52.0,16.0,clear_separation,monotonic_clear_progress
118,0,R1_low,15.0,21.5,18.25,27,39.0,48.0,53.0,15.0,clear_separation,nonmonotonic_progress
118,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,monotonic_clear_progress
118,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,50.0,14.0,clear_separation,monotonic_clear_progress
119,0,R1_low,15.0,21.5,18.25,27,50.0,52.0,54.0,5.0,clear_separation,monotonic_clear_progress
119,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,40.0,4.0,clear_separation,monotonic_clear_progress
119,2,R3_high,28.5,35.0,31.75,27,38.0,45.0,52.0,15.0,clear_separation,nonmonotonic_progress
120,0,R1_low,15.0,21.5,18.25,27,36.0,39.0,40.0,5.0,clear_separation,nonmonotonic_progress
120,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
120,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,42.0,7.0,clear_separation,nonmonotonic_progress
121,0,R1_low,15.0,21.5,18.25,27,41.0,47.0,54.0,14.0,clear_separation,nonmonotonic_progress
121,1,R2_mid,21.75,28.25,25.0,27,35.0,36.0,37.0,3.0,clear_separation,monotonic_clear_progress
121,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
122,0,R1_low,15.0,21.5,18.25,27,40.0,53.0,54.0,15.0,clear_separation,nonmonotonic_progress
122,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,53.0,17.0,clear_separation,nonmonotonic_progress
122,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
123,0,R1_low,15.0,21.5,18.25,27,43.0,46.0,47.0,5.0,clear_separation,monotonic_clear_progress
123,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
123,2,R3_high,28.5,35.0,31.75,27,36.0,41.0,53.0,18.0,clear_separation,nonmonotonic_progress
124,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
124,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
124,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
125,0,R1_low,15.0,21.5,18.25,27,35.0,38.0,39.0,5.0,clear_separation,nonmonotonic_progress
125,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
125,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,55.0,20.0,clear_separation,nonmonotonic_progress
126,0,R1_low,15.0,21.5,18.25,27,37.0,38.0,40.0,4.0,clear_separation,nonmonotonic_progress
126,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
126,2,R3_high,28.5,35.0,31.75,27,35.0,37.0,53.0,19.0,clear_separation,nonmonotonic_progress
127,0,R1_low,15.0,21.5,18.25,27,41.0,46.0,53.0,13.0,clear_separation,monotonic_clear_progress
127,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,44.0,7.0,clear_separation,nonmonotonic_progress
127,2,R3_high,28.5,35.0,31.75,27,38.0,42.0,52.0,15.0,clear_separation,monotonic_clear_progress
128,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,49.0,13.0,clear_separation,monotonic_clear_progress
128,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,53.0,18.0,clear_separation,monotonic_clear_progress
128,2,R3_high,28.5,35.0,31.75,27,36.0,42.0,52.0,17.0,clear_separation,nonmonotonic_progress
129,0,R1_low,15.0,21.5,18.25,27,48.0,52.0,53.0,6.0,clear_separation,monotonic_clear_progress
129,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,40.0,4.0,clear_separation,nonmonotonic_progress
129,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,53.0,17.0,clear_separation,nonmonotonic_progress
130,0,R1_low,15.0,21.5,18.25,27,36.0,39.0,46.0,11.0,clear_separation,monotonic_clear_progress
130,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
130,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
131,0,R1_low,15.0,21.5,18.25,27,30.0,47.0,49.0,20.0,moderate_separation,boundary_limited_progress
131,1,R2_mid,21.75,28.25,25.0,27,38.0,42.0,51.0,14.0,clear_separation,monotonic_clear_progress
131,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
132,0,R1_low,15.0,21.5,18.25,27,39.0,41.0,52.0,14.0,moderate_separation,nonmonotonic_progress
132,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,50.0,13.0,clear_separation,monotonic_clear_progress
132,2,R3_high,28.5,35.0,31.75,27,37.0,41.0,52.0,16.0,clear_separation,monotonic_clear_progress
133,0,R1_low,15.0,21.5,18.25,27,49.0,52.0,53.0,5.0,clear_separation,monotonic_clear_progress
133,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
133,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress
134,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,49.0,13.0,clear_separation,nonmonotonic_progress
134,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
134,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
135,0,R1_low,15.0,21.5,18.25,27,40.0,42.0,53.0,14.0,clear_separation,monotonic_clear_progress
135,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
135,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,51.0,15.0,clear_separation,nonmonotonic_progress
136,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,39.0,4.0,moderate_separation,monotonic_clear_progress
136,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
136,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
137,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,43.0,6.0,moderate_separation,nonmonotonic_progress
137,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,39.0,3.0,clear_separation,monotonic_clear_progress
137,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
138,0,R1_low,15.0,21.5,18.25,27,38.0,48.0,52.0,15.0,clear_separation,monotonic_clear_progress
138,1,R2_mid,21.75,28.25,25.0,27,35.0,37.0,39.0,5.0,clear_separation,nonmonotonic_progress
138,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
139,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,42.0,5.0,clear_separation,nonmonotonic_progress
139,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,51.0,15.0,clear_separation,nonmonotonic_progress
139,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,52.0,16.0,clear_separation,nonmonotonic_progress
140,0,R1_low,15.0,21.5,18.25,27,42.0,49.0,53.0,12.0,clear_separation,monotonic_clear_progress
140,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
140,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,52.0,16.0,clear_separation,monotonic_clear_progress
141,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,44.0,7.0,clear_separation,monotonic_clear_progress
141,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,43.0,6.0,clear_separation,monotonic_clear_progress
141,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress
142,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
142,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
142,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,52.0,17.0,clear_separation,monotonic_clear_progress
143,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
143,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,41.0,5.0,clear_separation,monotonic_clear_progress
143,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,50.0,15.0,clear_separation,monotonic_clear_progress
144,0,R1_low,15.0,21.5,18.25,27,35.0,36.0,38.0,4.0,moderate_separation,nonmonotonic_progress
144,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
144,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
145,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,moderate_separation,monotonic_clear_progress
145,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
145,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
146,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,54.0,17.0,moderate_separation,nonmonotonic_progress
146,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
146,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
147,0,R1_low,15.0,21.5,18.25,27,38.0,42.0,46.0,9.0,clear_separation,monotonic_clear_progress
147,1,R2_mid,21.75,28.25,25.0,27,35.0,36.0,37.0,3.0,clear_separation,nonmonotonic_progress
147,2,R3_high,28.5,35.0,31.75,27,35.0,36.0,38.0,4.0,clear_separation,nonmonotonic_progress
148,0,R1_low,15.0,21.5,18.25,27,36.0,39.0,52.0,17.0,clear_separation,monotonic_clear_progress
148,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,53.0,16.0,clear_separation,monotonic_clear_progress
148,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,54.0,18.0,clear_separation,nonmonotonic_progress
149,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,48.0,12.0,clear_separation,monotonic_clear_progress
149,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
149,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,52.0,16.0,clear_separation,nonmonotonic_progress
150,0,R1_low,15.0,21.5,18.25,27,38.0,41.0,49.0,12.0,clear_separation,monotonic_clear_progress
150,1,R2_mid,21.75,28.25,25.0,27,39.0,42.0,47.0,9.0,clear_separation,monotonic_clear_progress
150,2,R3_high,28.5,35.0,31.75,27,39.0,43.0,49.0,11.0,clear_separation,monotonic_clear_progress
151,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
151,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
151,2,R3_high,28.5,35.0,31.75,27,36.0,52.0,54.0,19.0,clear_separation,nonmonotonic_progress
152,0,R1_low,15.0,21.5,18.25,27,39.0,48.0,52.0,14.0,clear_separation,monotonic_clear_progress
152,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
152,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,51.0,16.0,clear_separation,monotonic_clear_progress
153,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,50.0,14.0,clear_separation,nonmonotonic_progress
153,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,49.0,12.0,clear_separation,monotonic_clear_progress
153,2,R3_high,28.5,35.0,31.75,27,38.0,43.0,50.0,13.0,clear_separation,monotonic_clear_progress
154,0,R1_low,15.0,21.5,18.25,27,40.0,44.0,46.0,7.0,clear_separation,monotonic_clear_progress
154,1,R2_mid,21.75,28.25,25.0,27,35.0,37.0,38.0,4.0,clear_separation,nonmonotonic_progress
154,2,R3_high,28.5,35.0,31.75,27,35.0,37.0,40.0,6.0,clear_separation,nonmonotonic_progress
155,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
155,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,monotonic_clear_progress
155,2,R3_high,28.5,35.0,31.75,27,36.0,41.0,50.0,15.0,clear_separation,nonmonotonic_progress
156,0,R1_low,15.0,21.5,18.25,27,38.0,49.0,51.0,14.0,clear_separation,nonmonotonic_progress
156,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
156,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,53.0,18.0,clear_separation,nonmonotonic_progress
157,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,40.0,4.0,clear_separation,monotonic_clear_progress
157,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,42.0,6.0,clear_separation,nonmonotonic_progress
157,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
158,0,R1_low,15.0,21.5,18.25,27,38.0,51.0,53.0,16.0,clear_separation,nonmonotonic_progress
158,1,R2_mid,21.75,28.25,25.0,27,38.0,50.0,52.0,15.0,clear_separation,monotonic_clear_progress
158,2,R3_high,28.5,35.0,31.75,27,48.0,50.0,52.0,5.0,clear_separation,monotonic_clear_progress
159,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,40.0,5.0,clear_separation,monotonic_clear_progress
159,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
159,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
160,0,R1_low,15.0,21.5,18.25,27,37.0,43.0,51.0,15.0,clear_separation,monotonic_clear_progress
160,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
160,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,52.0,16.0,clear_separation,monotonic_clear_progress
161,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,41.0,4.0,clear_separation,nonmonotonic_progress
161,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,42.0,5.0,clear_separation,monotonic_clear_progress
161,2,R3_high,28.5,35.0,31.75,27,38.0,40.0,50.0,13.0,clear_separation,monotonic_clear_progress
162,0,R1_low,15.0,21.5,18.25,27,39.0,41.0,48.0,10.0,clear_separation,monotonic_clear_progress
