window_id,year,object,peak_day,selected_candidate_id,selected_window_start,selected_window_end,selected_role,support_class,selection_reason,excluded_candidates,early_secondary_candidates,late_secondary_candidates,detector_status,peak_source,boundary_flag,missing_flag,quality_flag
W045,2002,Jw,41,CP003,31,51,within_system_window,unstable_window,system_relevant_first,CP001@24:unstable_window;CP002@51:unstable_window,CP001@24:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2003,P,40,CP002,30,50,within_system_window,unstable_window,system_relevant_first,CP001@51:unstable_window;CP003@16:unstable_window,CP003@16:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2003,V,52,CP001,42,59,late_or_catchup,unstable_window,system_relevant_first,CP002@30:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2003,H,52,CP001,42,59,late_or_catchup,unstable_window,system_relevant_first,CP002@35:unstable_window;CP003@25:unstable_window,CP003@25:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2003,Je,52,CP001,42,59,late_or_catchup,unstable_window,system_relevant_first,CP002@28:unstable_window,CP002@28:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2003,Jw,40,CP001,30,50,within_system_window,unstable_window,system_relevant_first,CP002@29:unstable_window;CP003@54:unstable_window,CP002@29:unstable_window,CP003@54:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2004,P,46,CP001,36,56,within_system_window,unstable_window,system_relevant_first,CP002@55:unstable_window;CP003@37:unstable_window;CP004@20:unstable_window;CP005@24:unstable_window,CP004@20:unstable_window;CP005@24:unstable_window,CP002@55:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2004,V,45,CP001,35,55,within_system_window,unstable_window,system_relevant_first,CP002@19:unstable_window;CP003@32:unstable_window,CP002@19:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2004,H,45,CP003,35,55,within_system_window,unstable_window,system_relevant_first,CP001@18:unstable_window;CP002@55:unstable_window;CP004@34:unstable_window,CP001@18:unstable_window,CP002@55:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2004,Je,49,CP001,39,59,late_or_catchup,unstable_window,system_relevant_first,CP002@23:unstable_window;CP003@36:unstable_window,CP002@23:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2004,Jw,51,CP001,41,59,late_or_catchup,unstable_window,system_relevant_first,CP002@32:unstable_window;CP003@18:unstable_window,CP003@18:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2005,P,41,CP004,41,51,within_system_window,unstable_window,system_relevant_first,CP001@51:unstable_window;CP002@33:unstable_window;CP003@25:unstable_window,CP003@25:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2005,V,46,CP002,36,56,within_system_window,unstable_window,system_relevant_first,CP001@24:unstable_window,CP001@24:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2005,H,42,CP001,32,52,within_system_window,unstable_window,system_relevant_first,CP002@56:unstable_window;CP003@24:unstable_window,CP003@24:unstable_window,CP002@56:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2005,Je,37,CP004,27,47,front_or_early,unstable_window,system_relevant_first,CP001@26:unstable_window;CP002@55:unstable_window;CP003@15:unstable_window,CP001@26:unstable_window;CP003@15:unstable_window,CP002@55:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2005,Jw,37,CP003,27,47,front_or_early,unstable_window,system_relevant_first,CP001@20:unstable_window;CP002@52:unstable_window,CP001@20:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2006,P,40,CP001,30,50,within_system_window,unstable_window,system_relevant_first,CP002@50:unstable_window;CP003@33:unstable_window;CP004@21:unstable_window,CP004@21:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2006,V,47,CP001,37,57,within_system_window,unstable_window,system_relevant_first,CP002@37:unstable_window;CP003@23:unstable_window,CP003@23:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2006,H,50,CP002,40,59,late_or_catchup,unstable_window,system_relevant_first,CP001@32:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2006,Je,53,CP001,43,59,late_or_catchup,unstable_window,system_relevant_first,CP002@31:unstable_window;CP003@17:unstable_window,CP003@17:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2006,Jw,42,CP002,32,52,within_system_window,unstable_window,system_relevant_first,CP001@31:unstable_window;CP003@17:unstable_window,CP003@17:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2007,P,44,CP001,34,54,within_system_window,unstable_window,system_relevant_first,CP002@31:unstable_window;CP003@15:unstable_window;CP004@55:unstable_window,CP003@15:unstable_window,CP004@55:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2007,V,46,CP001,36,56,within_system_window,unstable_window,system_relevant_first,CP002@26:unstable_window,CP002@26:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2007,H,39,CP003,29,49,front_or_early,unstable_window,system_relevant_first,CP001@16:unstable_window;CP002@30:unstable_window;CP004@49:unstable_window;CP005@54:unstable_window,CP001@16:unstable_window,CP005@54:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2007,Je,35,CP003,25,45,front_or_early,unstable_window,system_relevant_first,CP001@27:unstable_window;CP002@17:unstable_window;CP004@43:unstable_window;CP005@50:unstable_window,CP001@27:unstable_window;CP002@17:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2007,Jw,48,CP003,38,58,within_system_window,unstable_window,system_relevant_first,CP001@35:unstable_window;CP002@25:unstable_window;CP004@17:unstable_window,CP002@25:unstable_window;CP004@17:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2008,P,50,CP001,40,59,late_or_catchup,unstable_window,system_relevant_first,CP002@38:unstable_window;CP003@23:unstable_window,CP003@23:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2008,V,48,CP001,38,58,within_system_window,unstable_window,system_relevant_first,CP002@37:unstable_window;CP003@18:unstable_window;CP004@28:unstable_window;CP005@58:unstable_window,CP003@18:unstable_window;CP004@28:unstable_window,CP005@58:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2008,H,47,CP001,37,57,within_system_window,unstable_window,system_relevant_first,CP002@34:unstable_window;CP003@21:unstable_window,CP003@21:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2008,Je,51,CP004,41,59,late_or_catchup,unstable_window,system_relevant_first,CP001@34:unstable_window;CP002@28:unstable_window;CP003@15:unstable_window,CP002@28:unstable_window;CP003@15:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2008,Jw,48,CP004,38,58,within_system_window,unstable_window,system_relevant_first,CP001@27:unstable_window;CP002@58:unstable_window;CP003@38:unstable_window;CP005@15:unstable_window,CP001@27:unstable_window;CP005@15:unstable_window,CP002@58:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2009,P,43,CP003,33,53,within_system_window,unstable_window,system_relevant_first,CP001@23:unstable_window;CP002@39:unstable_window;CP004@48:unstable_window,CP001@23:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2009,V,36,CP002,26,46,front_or_early,unstable_window,system_relevant_first,CP001@25:unstable_window;CP003@54:unstable_window,CP001@25:unstable_window,CP003@54:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2009,H,41,CP001,31,51,within_system_window,unstable_window,system_relevant_first,CP002@54:unstable_window;CP003@31:unstable_window;CP004@19:unstable_window,CP004@19:unstable_window,CP002@54:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2009,Je,50,CP001,40,59,late_or_catchup,unstable_window,system_relevant_first,CP002@39:unstable_window;CP003@25:unstable_window,CP003@25:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2009,Jw,48,CP003,38,58,within_system_window,unstable_window,system_relevant_first,CP001@15:unstable_window;CP002@29:unstable_window;CP004@58:unstable_window,CP001@15:unstable_window;CP002@29:unstable_window,CP004@58:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2010,P,52,CP001,42,59,late_or_catchup,unstable_window,system_relevant_first,CP002@23:unstable_window;CP003@33:unstable_window;CP004@15:unstable_window,CP002@23:unstable_window;CP004@15:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2010,V,51,CP001,41,59,late_or_catchup,unstable_window,system_relevant_first,CP002@21:unstable_window;CP003@31:unstable_window,CP002@21:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2010,H,42,CP002,32,52,within_system_window,unstable_window,system_relevant_first,CP001@31:unstable_window;CP003@55:unstable_window;CP004@22:unstable_window,CP004@22:unstable_window,CP003@55:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2010,Je,38,CP003,28,48,front_or_early,unstable_window,system_relevant_first,CP001@57:unstable_window;CP002@23:unstable_window;CP004@33:unstable_window,CP002@23:unstable_window,CP001@57:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2010,Jw,40,CP004,40,40,within_system_window,unstable_window,system_relevant_first,CP001@19:unstable_window;CP002@31:unstable_window;CP003@56:unstable_window,CP001@19:unstable_window,CP003@56:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2011,P,43,CP002,33,53,within_system_window,unstable_window,system_relevant_first,CP001@28:unstable_window,CP001@28:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2011,V,49,CP002,39,59,late_or_catchup,unstable_window,system_relevant_first,CP001@27:unstable_window;CP003@41:unstable_window,CP001@27:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2011,H,48,CP002,38,58,within_system_window,unstable_window,system_relevant_first,CP001@27:unstable_window,CP001@27:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2011,Je,43,CP003,33,53,within_system_window,unstable_window,system_relevant_first,CP001@30:unstable_window;CP002@58:unstable_window,,CP002@58:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2011,Jw,53,CP002,43,59,late_or_catchup,unstable_window,system_relevant_first,CP001@30:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2012,P,43,CP001,33,53,within_system_window,unstable_window,system_relevant_first,CP002@29:unstable_window;CP003@18:unstable_window;CP004@57:unstable_window,CP002@29:unstable_window;CP003@18:unstable_window,CP004@57:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2012,V,42,CP004,42,42,within_system_window,unstable_window,system_relevant_first,CP001@32:unstable_window;CP002@18:unstable_window;CP003@53:unstable_window,CP002@18:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2012,H,39,CP002,29,49,front_or_early,unstable_window,system_relevant_first,CP001@23:unstable_window;CP003@50:unstable_window,CP001@23:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2012,Je,41,CP001,31,51,within_system_window,unstable_window,system_relevant_first,CP002@32:unstable_window,,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2012,Jw,38,CP001,28,48,front_or_early,unstable_window,system_relevant_first,CP002@21:unstable_window;CP003@27:unstable_window,CP002@21:unstable_window;CP003@27:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2013,P,50,CP001,40,59,late_or_catchup,unstable_window,system_relevant_first,CP002@24:unstable_window;CP003@40:unstable_window;CP004@32:unstable_window,CP002@24:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2013,V,41,CP001,31,51,within_system_window,unstable_window,system_relevant_first,CP002@55:unstable_window;CP003@15:unstable_window;CP004@26:unstable_window,CP003@15:unstable_window;CP004@26:unstable_window,CP002@55:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2013,H,47,CP004,37,57,within_system_window,unstable_window,system_relevant_first,CP001@15:unstable_window;CP002@37:unstable_window;CP003@41:unstable_window;CP005@52:unstable_window,CP001@15:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2013,Je,42,CP002,32,52,within_system_window,unstable_window,system_relevant_first,CP001@27:unstable_window;CP003@54:unstable_window;CP004@15:unstable_window,CP001@27:unstable_window;CP004@15:unstable_window,CP003@54:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2013,Jw,42,CP002,32,52,within_system_window,unstable_window,system_relevant_first,CP001@52:unstable_window;CP003@25:unstable_window,CP003@25:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2014,P,45,CP003,35,55,within_system_window,unstable_window,system_relevant_first,CP001@35:unstable_window;CP002@22:unstable_window;CP004@56:unstable_window,CP002@22:unstable_window,CP004@56:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2014,V,51,CP003,41,59,late_or_catchup,unstable_window,system_relevant_first,CP001@35:unstable_window;CP002@22:unstable_window,CP002@22:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2014,H,49,CP002,39,59,late_or_catchup,unstable_window,system_relevant_first,CP001@34:unstable_window;CP003@24:unstable_window;CP004@41:unstable_window,CP003@24:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2014,Je,32,CP002,22,42,front_or_early,unstable_window,system_relevant_first,CP001@21:unstable_window,CP001@21:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2014,Jw,36,CP001,26,46,front_or_early,unstable_window,system_relevant_first,CP002@58:unstable_window;CP003@24:unstable_window,CP003@24:unstable_window,CP002@58:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2015,P,46,CP002,36,56,within_system_window,unstable_window,system_relevant_first,CP001@57:unstable_window;CP003@33:unstable_window;CP004@21:unstable_window,CP004@21:unstable_window,CP001@57:unstable_window,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
W045,2015,V,46,CP003,36,56,within_system_window,unstable_window,system_relevant_first,CP001@32:unstable_window;CP002@38:unstable_window;CP004@15:unstable_window;CP005@22:unstable_window,CP004@15:unstable_window;CP005@22:unstable_window,,ok,v7_detector_zero_bootstrap,False,False,warning_support_class
