window_id,year,object_A,object_B,target_pair,target_set,peak_A,peak_B,delta_B_minus_A,order_label,quality_A,quality_B,pair_y_quality_flag
W160,1979,Je,Jw,Je-Jw,exploratory_full_pair,155.0,152.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1979,Jw,V,Jw-V,priority,152.0,159.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,P,V,P-V,priority,158.0,158.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,P,H,P-H,exploratory_full_pair,158.0,158.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,P,Je,P-Je,exploratory_full_pair,158.0,158.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,P,Jw,P-Jw,exploratory_full_pair,158.0,156.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,V,H,V-H,exploratory_full_pair,158.0,158.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,V,Je,V-Je,priority,158.0,158.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,V,Jw,V-Jw,exploratory_full_pair,158.0,156.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,H,Je,H-Je,exploratory_full_pair,158.0,158.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,H,Jw,H-Jw,priority,158.0,156.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,Je,Jw,Je-Jw,exploratory_full_pair,158.0,156.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1980,Jw,V,Jw-V,priority,156.0,158.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,P,V,P-V,priority,159.0,160.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,P,H,P-H,exploratory_full_pair,159.0,157.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,P,Je,P-Je,exploratory_full_pair,159.0,160.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,P,Jw,P-Jw,exploratory_full_pair,159.0,163.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,V,H,V-H,exploratory_full_pair,160.0,157.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,V,Je,V-Je,priority,160.0,160.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,V,Jw,V-Jw,exploratory_full_pair,160.0,163.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,H,Je,H-Je,exploratory_full_pair,157.0,160.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,H,Jw,H-Jw,priority,157.0,163.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,Je,Jw,Je-Jw,exploratory_full_pair,160.0,163.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1981,Jw,V,Jw-V,priority,163.0,160.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,P,V,P-V,priority,164.0,157.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,P,H,P-H,exploratory_full_pair,164.0,162.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,P,Je,P-Je,exploratory_full_pair,164.0,154.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,P,Jw,P-Jw,exploratory_full_pair,164.0,159.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,V,H,V-H,exploratory_full_pair,157.0,162.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,V,Je,V-Je,priority,157.0,154.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,V,Jw,V-Jw,exploratory_full_pair,157.0,159.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,H,Je,H-Je,exploratory_full_pair,162.0,154.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,H,Jw,H-Jw,priority,162.0,159.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,Je,Jw,Je-Jw,exploratory_full_pair,154.0,159.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1982,Jw,V,Jw-V,priority,159.0,157.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,P,V,P-V,priority,165.0,149.0,-16.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,P,H,P-H,exploratory_full_pair,165.0,147.0,-18.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,P,Je,P-Je,exploratory_full_pair,165.0,160.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,P,Jw,P-Jw,exploratory_full_pair,165.0,155.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,V,H,V-H,exploratory_full_pair,149.0,147.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,V,Je,V-Je,priority,149.0,160.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,V,Jw,V-Jw,exploratory_full_pair,149.0,155.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,H,Je,H-Je,exploratory_full_pair,147.0,160.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,H,Jw,H-Jw,priority,147.0,155.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,Je,Jw,Je-Jw,exploratory_full_pair,160.0,155.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1983,Jw,V,Jw-V,priority,155.0,149.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,P,V,P-V,priority,157.0,163.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,P,H,P-H,exploratory_full_pair,157.0,154.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,P,Je,P-Je,exploratory_full_pair,157.0,157.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,P,Jw,P-Jw,exploratory_full_pair,157.0,164.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,V,H,V-H,exploratory_full_pair,163.0,154.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,V,Je,V-Je,priority,163.0,157.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,V,Jw,V-Jw,exploratory_full_pair,163.0,164.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,H,Je,H-Je,exploratory_full_pair,154.0,157.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,H,Jw,H-Jw,priority,154.0,164.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,Je,Jw,Je-Jw,exploratory_full_pair,157.0,164.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1984,Jw,V,Jw-V,priority,164.0,163.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,P,V,P-V,priority,162.0,155.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,P,H,P-H,exploratory_full_pair,162.0,156.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,P,Je,P-Je,exploratory_full_pair,162.0,163.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,P,Jw,P-Jw,exploratory_full_pair,162.0,157.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,V,H,V-H,exploratory_full_pair,155.0,156.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,V,Je,V-Je,priority,155.0,163.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,V,Jw,V-Jw,exploratory_full_pair,155.0,157.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,H,Je,H-Je,exploratory_full_pair,156.0,163.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,H,Jw,H-Jw,priority,156.0,157.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,Je,Jw,Je-Jw,exploratory_full_pair,163.0,157.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1985,Jw,V,Jw-V,priority,157.0,155.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,P,V,P-V,priority,160.0,164.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,P,H,P-H,exploratory_full_pair,160.0,154.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,P,Je,P-Je,exploratory_full_pair,160.0,156.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,P,Jw,P-Jw,exploratory_full_pair,160.0,139.0,-21.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,V,H,V-H,exploratory_full_pair,164.0,154.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,V,Je,V-Je,priority,164.0,156.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,V,Jw,V-Jw,exploratory_full_pair,164.0,139.0,-25.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,H,Je,H-Je,exploratory_full_pair,154.0,156.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,H,Jw,H-Jw,priority,154.0,139.0,-15.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,Je,Jw,Je-Jw,exploratory_full_pair,156.0,139.0,-17.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1986,Jw,V,Jw-V,priority,139.0,164.0,25.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,P,V,P-V,priority,160.0,153.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,P,H,P-H,exploratory_full_pair,160.0,155.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,P,Je,P-Je,exploratory_full_pair,160.0,162.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,P,Jw,P-Jw,exploratory_full_pair,160.0,162.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,V,H,V-H,exploratory_full_pair,153.0,155.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,V,Je,V-Je,priority,153.0,162.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,V,Jw,V-Jw,exploratory_full_pair,153.0,162.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,H,Je,H-Je,exploratory_full_pair,155.0,162.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,H,Jw,H-Jw,priority,155.0,162.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,Je,Jw,Je-Jw,exploratory_full_pair,162.0,162.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1987,Jw,V,Jw-V,priority,162.0,153.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,P,V,P-V,priority,160.0,160.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,P,H,P-H,exploratory_full_pair,160.0,162.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,P,Je,P-Je,exploratory_full_pair,160.0,155.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,P,Jw,P-Jw,exploratory_full_pair,160.0,160.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,V,H,V-H,exploratory_full_pair,160.0,162.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,V,Je,V-Je,priority,160.0,155.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,V,Jw,V-Jw,exploratory_full_pair,160.0,160.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,H,Je,H-Je,exploratory_full_pair,162.0,155.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,H,Jw,H-Jw,priority,162.0,160.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,Je,Jw,Je-Jw,exploratory_full_pair,155.0,160.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1988,Jw,V,Jw-V,priority,160.0,160.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,P,V,P-V,priority,158.0,157.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,P,H,P-H,exploratory_full_pair,158.0,155.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,P,Je,P-Je,exploratory_full_pair,158.0,161.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,P,Jw,P-Jw,exploratory_full_pair,158.0,150.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,V,H,V-H,exploratory_full_pair,157.0,155.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,V,Je,V-Je,priority,157.0,161.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,V,Jw,V-Jw,exploratory_full_pair,157.0,150.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,H,Je,H-Je,exploratory_full_pair,155.0,161.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,H,Jw,H-Jw,priority,155.0,150.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,Je,Jw,Je-Jw,exploratory_full_pair,161.0,150.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1989,Jw,V,Jw-V,priority,150.0,157.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,P,V,P-V,priority,165.0,161.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,P,H,P-H,exploratory_full_pair,165.0,151.0,-14.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,P,Je,P-Je,exploratory_full_pair,165.0,160.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,P,Jw,P-Jw,exploratory_full_pair,165.0,164.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,V,H,V-H,exploratory_full_pair,161.0,151.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,V,Je,V-Je,priority,161.0,160.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,V,Jw,V-Jw,exploratory_full_pair,161.0,164.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,H,Je,H-Je,exploratory_full_pair,151.0,160.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,H,Jw,H-Jw,priority,151.0,164.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,Je,Jw,Je-Jw,exploratory_full_pair,160.0,164.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1990,Jw,V,Jw-V,priority,164.0,161.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,P,V,P-V,priority,163.0,161.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,P,H,P-H,exploratory_full_pair,163.0,167.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,P,Je,P-Je,exploratory_full_pair,163.0,151.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,P,Jw,P-Jw,exploratory_full_pair,163.0,149.0,-14.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,V,H,V-H,exploratory_full_pair,161.0,167.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,V,Je,V-Je,priority,161.0,151.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,V,Jw,V-Jw,exploratory_full_pair,161.0,149.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,H,Je,H-Je,exploratory_full_pair,167.0,151.0,-16.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,H,Jw,H-Jw,priority,167.0,149.0,-18.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,Je,Jw,Je-Jw,exploratory_full_pair,151.0,149.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1991,Jw,V,Jw-V,priority,149.0,161.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,P,V,P-V,priority,158.0,157.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,P,H,P-H,exploratory_full_pair,158.0,158.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,P,Je,P-Je,exploratory_full_pair,158.0,163.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,P,Jw,P-Jw,exploratory_full_pair,158.0,151.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,V,H,V-H,exploratory_full_pair,157.0,158.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,V,Je,V-Je,priority,157.0,163.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,V,Jw,V-Jw,exploratory_full_pair,157.0,151.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,H,Je,H-Je,exploratory_full_pair,158.0,163.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,H,Jw,H-Jw,priority,158.0,151.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,Je,Jw,Je-Jw,exploratory_full_pair,163.0,151.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1992,Jw,V,Jw-V,priority,151.0,157.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,P,V,P-V,priority,164.0,161.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,P,H,P-H,exploratory_full_pair,164.0,163.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,P,Je,P-Je,exploratory_full_pair,164.0,164.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,P,Jw,P-Jw,exploratory_full_pair,164.0,159.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,V,H,V-H,exploratory_full_pair,161.0,163.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,V,Je,V-Je,priority,161.0,164.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,V,Jw,V-Jw,exploratory_full_pair,161.0,159.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,H,Je,H-Je,exploratory_full_pair,163.0,164.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,H,Jw,H-Jw,priority,163.0,159.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,Je,Jw,Je-Jw,exploratory_full_pair,164.0,159.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1993,Jw,V,Jw-V,priority,159.0,161.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,P,V,P-V,priority,161.0,162.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,P,H,P-H,exploratory_full_pair,161.0,165.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,P,Je,P-Je,exploratory_full_pair,161.0,155.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,P,Jw,P-Jw,exploratory_full_pair,161.0,157.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,V,H,V-H,exploratory_full_pair,162.0,165.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,V,Je,V-Je,priority,162.0,155.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,V,Jw,V-Jw,exploratory_full_pair,162.0,157.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,H,Je,H-Je,exploratory_full_pair,165.0,155.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,H,Jw,H-Jw,priority,165.0,157.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,Je,Jw,Je-Jw,exploratory_full_pair,155.0,157.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1994,Jw,V,Jw-V,priority,157.0,162.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,P,V,P-V,priority,156.0,163.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,P,H,P-H,exploratory_full_pair,156.0,165.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,P,Je,P-Je,exploratory_full_pair,156.0,156.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,P,Jw,P-Jw,exploratory_full_pair,156.0,165.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,V,H,V-H,exploratory_full_pair,163.0,165.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,V,Je,V-Je,priority,163.0,156.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,V,Jw,V-Jw,exploratory_full_pair,163.0,165.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,H,Je,H-Je,exploratory_full_pair,165.0,156.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,H,Jw,H-Jw,priority,165.0,165.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,Je,Jw,Je-Jw,exploratory_full_pair,156.0,165.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1995,Jw,V,Jw-V,priority,165.0,163.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,P,V,P-V,priority,159.0,162.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,P,H,P-H,exploratory_full_pair,159.0,157.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,P,Je,P-Je,exploratory_full_pair,159.0,158.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,P,Jw,P-Jw,exploratory_full_pair,159.0,165.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,V,H,V-H,exploratory_full_pair,162.0,157.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,V,Je,V-Je,priority,162.0,158.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,V,Jw,V-Jw,exploratory_full_pair,162.0,165.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,H,Je,H-Je,exploratory_full_pair,157.0,158.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,H,Jw,H-Jw,priority,157.0,165.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,Je,Jw,Je-Jw,exploratory_full_pair,158.0,165.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1996,Jw,V,Jw-V,priority,165.0,162.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,P,V,P-V,priority,159.0,162.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,P,H,P-H,exploratory_full_pair,159.0,163.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,P,Je,P-Je,exploratory_full_pair,159.0,157.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,P,Jw,P-Jw,exploratory_full_pair,159.0,150.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,V,H,V-H,exploratory_full_pair,162.0,163.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,V,Je,V-Je,priority,162.0,157.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,V,Jw,V-Jw,exploratory_full_pair,162.0,150.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,H,Je,H-Je,exploratory_full_pair,163.0,157.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,H,Jw,H-Jw,priority,163.0,150.0,-13.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,Je,Jw,Je-Jw,exploratory_full_pair,157.0,150.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1997,Jw,V,Jw-V,priority,150.0,162.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,P,V,P-V,priority,160.0,161.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,P,H,P-H,exploratory_full_pair,160.0,161.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,P,Je,P-Je,exploratory_full_pair,160.0,164.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,P,Jw,P-Jw,exploratory_full_pair,160.0,158.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,V,H,V-H,exploratory_full_pair,161.0,161.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,V,Je,V-Je,priority,161.0,164.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,V,Jw,V-Jw,exploratory_full_pair,161.0,158.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,H,Je,H-Je,exploratory_full_pair,161.0,164.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,H,Jw,H-Jw,priority,161.0,158.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,Je,Jw,Je-Jw,exploratory_full_pair,164.0,158.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1998,Jw,V,Jw-V,priority,158.0,161.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1999,P,V,P-V,priority,156.0,165.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W160,1999,P,H,P-H,exploratory_full_pair,156.0,160.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
