method_family,scope,object,score_name,k,day,month_day,profile_energy_score,score_z,score_minmax
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,39,05-10,0.2717633466987384,-1.251823774884501,0.21508192164745246
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,40,05-11,0.30614005577232856,-0.9640269160408377,0.2811506014497874
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,41,05-12,0.3523913533356193,-0.5768177120514778,0.37004108141429193
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,42,05-13,0.4008861686846584,-0.17082610017903405,0.4632433836041336
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,43,05-14,0.44313170118298184,0.18284741543203,0.544435174061328
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,44,05-15,0.47670700173249364,0.4639349974980196,0.6089636248948327
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,45,05-16,0.49993542706441896,0.6584000299739897,0.6536063913761195
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,46,05-17,0.508333803916217,0.728710031788261,0.6697472520353809
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,47,05-18,0.5036336469769698,0.6893609946162651,0.6607140091157317
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,48,05-19,0.48824966649116924,0.5605685249575857,0.6311475000404762
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,49,05-20,0.46579459078988256,0.3725778642433004,0.5879910360732706
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,50,05-21,0.43981231937792287,0.15505802888098588,0.5380556461911452
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,51,05-22,0.41267072197830484,-0.0721675167315347,0.4858921449065827
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,52,05-23,0.3860028561322736,-0.29542704998477043,0.43463910943360173
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,53,05-24,0.3611429911080841,-0.5035502606714991,0.3868608750861419
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,54,05-25,0.340558920739651,-0.6758771341244064,0.3473003007656196
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,55,05-26,0.3255923443062319,-0.8011751571539207,0.3185360015419804
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,56,05-27,0.314256445714782,-0.8960776680314366,0.29674951079014694
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,57,05-28,0.30466405374114075,-0.9763837925328072,0.2783138695980738
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,58,05-29,0.29660104589203373,-1.0438861333426064,0.2628175554312352
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,59,05-30,0.29030857640346214,-1.096565781918152,0.25072404319548175
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,60,05-31,0.28589099953805364,-1.133549099397536,0.24223389159900158
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,61,06-01,0.28298230346316683,-1.1579002841456545,0.23664366162083178
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,62,06-02,0.2816336840828633,-1.1691907314248333,0.23405174679205173
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,63,06-03,0.2819678017413219,-1.1663935464941078,0.23469388832298627
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,64,06-04,0.2846301546495435,-1.1441047112690945,0.23981067077698914
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,65,06-05,0.2885325357374263,-1.1114345386618392,0.24731066637022908
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,66,06-06,0.29374302482682857,-1.0678130742058018,0.25732471787598377
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,67,06-07,0.2995157985852985,-1.019484243457453,0.26841942563882426
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,68,06-08,0.30604717049841834,-0.9648045381804954,0.28097208501858423
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,69,06-09,0.31396321625115403,-0.8985325428820772,0.2961859523791433
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,70,06-10,0.32369336344752675,-0.817073151489843,0.31488634566491625
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,71,06-11,0.334337966240582,-0.7279580695044852,0.33534423336009694
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,72,06-12,0.3451725131912665,-0.637252802379404,0.356167175188408
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,73,06-13,0.35507970917547654,-0.5543111840266839,0.37520783896511056
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,74,06-14,0.36305337469254995,-0.48755680435726023,0.3905324458892551
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,75,06-15,0.3686154469623112,-0.44099193613581367,0.4012222059544679
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,76,06-16,0.3727373888232609,-0.4064836323485587,0.40914417592523933
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,77,06-17,0.3763120368450224,-0.37655719378422775,0.4160143005509048
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,78,06-18,0.3797897628033644,-0.34744217278011363,0.4226981504299058
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,79,06-19,0.38245785419964357,-0.32510529575930364,0.4278259616979005
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,80,06-20,0.38372197190721513,-0.31452228431777957,0.4302554725587342
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,81,06-21,0.383802863038488,-0.3138450754133786,0.4304109374183714
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,82,06-22,0.38366100356427585,-0.3150327025067129,0.43013829735388515
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,83,06-23,0.3842332264115114,-0.31024213521766736,0.43123805381948094
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,84,06-24,0.38759102324091094,-0.2821311436137968,0.4376914116172849
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,85,06-25,0.3931890305661435,-0.23526543228183366,0.4484502353519878
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,86,06-26,0.399777301251468,-0.18010937867620117,0.4611122486188195
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,87,06-27,0.40687489435968893,-0.12068935107775673,0.47475312987451135
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,88,06-28,0.4124983135977603,-0.07361089487028635,0.48556079282558356
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,89,06-29,0.4180295398149956,-0.027304265359406703,0.49619126978829975
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,90,06-30,0.4244346809663914,0.026318654154962467,0.5085013259636723
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,91,07-01,0.43140203422274825,0.08464833246538993,0.5218918989349994
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,92,07-02,0.43767637131266174,0.13717617921005243,0.5339505624701857
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,93,07-03,0.4418996312488386,0.1725327033354448,0.5420672558932818
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,94,07-04,0.4450677282072553,0.19905555493222452,0.5481560290530486
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,95,07-05,0.44677341207874177,0.21333529472183765,0.5514341869857351
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,96,07-06,0.44794288334423293,0.22312593977735432,0.5536817966220259
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,97,07-07,0.45196710390516776,0.25681613491068894,0.5614159557913989
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,98,07-08,0.4590303128073202,0.31594830288652775,0.5749907539587958
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,99,07-09,0.46925917182239685,0.40158283782097676,0.5946496226877259
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,100,07-10,0.481552048647573,0.5044970326865845,0.6182753322073162
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,101,07-11,0.49489999461614886,0.6162441145130498,0.6439287816497531
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,102,07-12,0.5097306598053853,0.7404043081746176,0.672431872726498
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,103,07-13,0.5278635712898974,0.892210432366474,0.707281558895983
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,104,07-14,0.5508338457516428,1.0845142629255746,0.7514281845993351
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,105,07-15,0.5760556335231588,1.2956674387436848,0.7999019991448618
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,106,07-16,0.5992253829431915,1.4896412449333827,0.8444319962500386
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,107,07-17,0.6184473450722934,1.650564744321442,0.8813747314711914
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,108,07-18,0.6311397896605119,1.756824062969917,0.905768371235043
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,109,07-19,0.6361724409273548,1.7989566947803801,0.9154406358021392
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,110,07-20,0.636335555592724,1.8003222672737826,0.915754126269603
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,111,07-21,0.6320162432165445,1.7641616059502114,0.9074528294311773
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,112,07-22,0.6220988793554862,1.6811348635964778,0.888392623987519
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,113,07-23,0.6058671668153366,1.545245303234308,0.8571968566392545
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,114,07-24,0.5825814771182808,1.3503008617383254,0.8124440336369728
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,115,07-25,0.5495476495544724,1.0737464135479653,0.7489562410362698
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,116,07-26,0.5070372819559125,0.7178557366083852,0.6672554633633273
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,117,07-27,0.45789192285876845,0.3064178661413743,0.5728028795802433
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,118,07-28,0.40219215378667855,-0.1598925809392072,0.4657533595109978
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,119,07-29,0.3416088351050455,-0.6670874022228289,0.349318133708227
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,120,07-30,0.28142852969780924,-1.1709082543986054,0.23365746008627175
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,121,07-31,0.225216346099826,-1.641508562113091,0.12562312930798358
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,122,08-01,0.18026342994882055,-2.0178479038583137,0.03922801170076416
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,123,08-02,0.15985239782577665,-2.1887261260346773,0.0
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,124,08-03,0.1702074454471392,-2.1020351582568977,0.019901390914679642
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,125,08-04,0.20243699715295613,-1.8322139917508964,0.0818434438106125
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,126,08-05,0.24604897320469235,-1.4671008074496876,0.16566140541773092
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,127,08-06,0.29325217147132177,-1.0719224278255832,0.25638134563213527
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,128,08-07,0.3423102456803986,-0.6612152938742896,0.3506661763790298
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,129,08-08,0.39211132401655535,-0.24428783634799242,0.4463789885437725
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,130,08-09,0.4389699389512906,0.14800574123421986,0.5364366732243093
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,131,08-10,0.48025414721653387,0.49363118877633294,0.6157808923271418
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,132,08-11,0.5169527117638726,0.8008662873480442,0.6863119517456874
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,133,08-12,0.5460282919676901,1.0442828585446244,0.7421923792304963
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,134,08-13,0.5663755296693491,1.2146270030102035,0.7812977842794536
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,135,08-14,0.5801230062677047,1.3297188977452084,0.8077190925996451
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,136,08-15,0.5893634408738242,1.4070784858401175,0.8254783060810524
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,137,08-16,0.5909744113566866,1.4205652987768989,0.828574434124473
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,138,08-17,0.5876138333219239,1.3924310233221622,0.8221157311213959
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,139,08-18,0.5803727439234477,1.331809665442138,0.8081990640005301
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,140,08-19,0.5683547626409471,1.2311968564806544,0.7851016768851943
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,141,08-20,0.5509471724691036,1.085463017887501,0.7516459874900346
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,142,08-21,0.5312075771660926,0.9202059680957243,0.7137084118276733
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,143,08-22,0.5094511269627588,0.738064099462977,0.6718946378843206
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,144,08-23,0.48543016724958343,0.536964083255402,0.6257286976706365
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,145,08-24,0.46241402352683164,0.3442762418473621,0.5814939157242971
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,146,08-25,0.4425030821898556,0.17758470772944251,0.5432270297073815
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,147,08-26,0.4248801237202819,0.030047836756179957,0.5093574234631175
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,148,08-27,0.41196099165499933,-0.07810927681206391,0.4845281124921913
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,149,08-28,0.4050311578730571,-0.1361248474847046,0.47120964828892986
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,150,08-29,0.40407962955107496,-0.14409090559634696,0.46938090371965435
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,151,08-30,0.4103726362321575,-0.09140675972244436,0.4814754483869858
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,152,08-31,0.4256069518890407,0.036132737537115246,0.5107543162677849
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,153,09-01,0.4490698856723062,0.23256104100343894,0.5558477851054076
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,154,09-02,0.4771613778575409,0.4677389689963451,0.6098368914617781
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,155,09-03,0.5109680960680165,0.7507639464006655,0.6748101044541646
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,156,09-04,0.5492233615900238,1.0710315214002228,0.7483329912178813
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,157,09-05,0.5878760386179948,1.3946261683088401,0.8226196641101966
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,158,09-06,0.6233663166533093,1.6917456661696366,0.8908285147768366
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,159,09-07,0.6515682348401914,1.9278480647493217,0.9450298491312122
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,160,09-08,0.6705053620035641,2.0863869668145187,0.9814251593470515
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,161,09-09,0.6801701819322369,2.167299447727316,1.0
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,162,09-10,0.6784900980187232,2.1532340270999972,0.9967710426880778
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,163,09-11,0.666662245362015,2.0542129476191398,0.9740390642356785
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,164,09-12,0.6443959443590599,1.8678026814997144,0.931245406814968
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,165,09-13,0.6157876600210281,1.6282982440107523,0.8762630763778858
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,166,09-14,0.5854206664705529,1.3740701462122147,0.8179006784778711
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,167,09-15,0.5532643299726129,1.1048619268851139,0.7560993380659495
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,168,09-16,0.5052091020991167,0.7025504780665989,0.6637418801020224
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,169,09-17,0.4584784628741987,0.3113282947011755,0.5739301522458077
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,170,09-18,0.41809655941997365,-0.026743186875938678,0.496320074928207
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,171,09-19,0.3870963244053929,-0.2862726910385645,0.43674064873615914
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,172,09-20,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,173,09-21,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,174,09-22,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,175,09-23,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,176,09-24,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,177,09-25,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,178,09-26,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,179,09-27,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,180,09-28,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,181,09-29,,,
detector_external_profile_energy,Je_only,Je,profile_prepost_energy_k11,11,182,09-30,,,
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,0,04-01,,,
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,1,04-02,,,
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,2,04-03,,,
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,3,04-04,,,
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,4,04-05,,,
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,5,04-06,,,
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,6,04-07,,,
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,7,04-08,0.1664959059556726,-1.4715829116692805,0.11884104375540282
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,8,04-09,0.19238484870018124,-1.2437620817795916,0.1729258256996096
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,9,04-10,0.22280032231082542,-0.9761081065729499,0.23646701678630985
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,10,04-11,0.2577231552343134,-0.6687896943362984,0.3094245655815942
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,11,04-12,0.29076992168435656,-0.3779805318255391,0.3784628100186262
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,12,04-13,0.3135391231425651,-0.17761320036180558,0.42603011734608104
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,13,04-14,0.3206515358401251,-0.11502448133735715,0.4408887113659676
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,14,04-15,0.3085100162921208,-0.2218689781113685,0.4155237729941824
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,15,04-16,0.2766661594592789,-0.5020926227051705,0.3489985359436231
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,16,04-17,0.23263172568374896,-0.8895924656097896,0.25700587435487143
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,17,04-18,0.19092536429113063,-1.256605439369059,0.1698768060160532
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,18,04-19,0.16943736139507412,-1.445698315843901,0.12498606008954326
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,19,04-20,0.17532397751170367,-1.3938965183673693,0.1372838333975975
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,20,04-21,0.19195749316648808,-1.2475227796692179,0.17203303409044482
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,21,04-22,0.2017742845764818,-1.161135722926504,0.1925413656990769
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,22,04-23,0.19656350608175752,-1.2069901980495268,0.18165548977019202
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,23,04-24,0.18070706947112658,-1.346525697176598,0.14852969066122623
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,24,04-25,0.16652441322048622,-1.4713320497939302,0.11890059849336514
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,25,04-26,0.16764344012138827,-1.4614846937335337,0.12123836587623078
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,26,04-27,0.18571434333883244,-1.302462048101254,0.15899042356725576
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,27,04-28,0.20980951069889409,-1.0904263122864128,0.209327816076439
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,28,04-29,0.22860240660121492,-0.925050183073666,0.24858819403037424
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,29,04-30,0.23686051406120492,-0.8523794327297876,0.26584026746006745
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,30,05-01,0.2364348825329045,-0.8561249594962363,0.2649510774833316
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,31,05-02,0.23401380477074155,-0.877430269274498,0.25989318600708244
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,32,05-03,0.23488290829936362,-0.8697822208738836,0.2617088366227274
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,33,05-04,0.23675382003520531,-0.853318332467308,0.2656173721804925
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,34,05-05,0.24692195811339146,-0.7638394503721065,0.28685970471467576
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,35,05-06,0.2694373335865208,-0.5657057692794598,0.33389674229761984
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,36,05-07,0.302701561422351,-0.2729829622499619,0.40338928692557297
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,37,05-08,0.33722408401913084,0.030812747968917913,0.4755105444538215
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,38,05-09,0.36699643088030354,0.292807254141432,0.5377081746871134
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,39,05-10,0.3903589729590072,0.49839594029324474,0.5865150342973637
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,40,05-11,0.406322581107237,0.6388745412254878,0.6198647262589216
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,41,05-12,0.4145700116086134,0.7114513351032388,0.6370944943753333
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,42,05-13,0.41158295874582357,0.6851654852390339,0.6308542201264332
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,43,05-14,0.3949902532596794,0.5391508730830248,0.5961902762590112
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,44,05-15,0.36984606401127895,0.31788382027187684,0.5436613643569574
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,45,05-16,0.34757953208874376,0.12193994448601793,0.49714418767775614
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,46,05-17,0.33662852861765513,0.025571903367866654,0.47426636525568333
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,47,05-18,0.33819091855230604,0.03932082216444312,0.4775303656345841
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,48,05-19,0.3411925261315505,0.06573475248423952,0.4838010462493786
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,49,05-20,0.33494951448302396,0.010796700018578567,0.4707587243972311
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,50,05-21,0.31458470490347684,-0.16841215623886777,0.42821444994327623
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,51,05-22,0.28421765246149433,-0.43564002865183443,0.3647744158784905
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,52,05-23,0.24898104468901708,-0.7457196369404341,0.2911613577232976
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,53,05-24,0.21250405313166912,-1.0667145331200736,0.2149570046205313
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,54,05-25,0.1798325965310697,-1.3542209960107727,0.14670282276840282
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,55,05-26,0.15686080683217535,-1.5563710893885176,0.09871228684756421
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,56,05-27,0.1464743832562484,-1.647770868128243,0.07701393246407627
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,57,05-28,0.1460795361923305,-1.6512454938272922,0.0761890545397802
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,58,05-29,0.15048253451284177,-1.6124994260067145,0.08538739092669474
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,59,05-30,0.1565230644818724,-1.5593431977242755,0.09800670680322911
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,60,05-31,0.16307985651786036,-1.5016439004685107,0.11170454958574833
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,61,06-01,0.1709080960441006,-1.4327559569536445,0.12805858273271914
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,62,06-02,0.1820929416228311,-1.334330122145273,0.15142492643300706
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,63,06-03,0.19698113802193276,-1.2033150670819113,0.18252796774815447
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,64,06-04,0.21437064907528344,-1.0502886233739854,0.2188565240248042
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,65,06-05,0.2292393808151322,-0.9194448559088961,0.2499189015762089
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,66,06-06,0.23986872663130368,-0.8259073789666087,0.2721247466101526
detector_external_profile_energy,Jw_only,Jw,profile_prepost_energy_k7,7,67,06-07,0.24820438886894766,-0.7525541521700837,0.2895388402999832
