method_family,scope,object,score_name,parameter_name,parameter_value,day,month_day,raw_score,score_z,score_minmax
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,68,06-08,15.396772346471572,-0.06711057442203579,0.23951500435622275
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,69,06-09,15.603562636796514,-0.05261071794709165,0.24310372767377544
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,70,06-10,16.519254054800943,0.0115963302442847,0.2589950112457054
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,71,06-11,18.615251456416885,0.1585648433574038,0.2953698078422442
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,72,06-12,22.354239563128925,0.4207376505218824,0.36025773745211537
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,73,06-13,28.01234876973806,0.8174766428917619,0.45845087994014344
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,74,06-14,34.430005012433526,1.2674740498221853,0.5698255125015101
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,75,06-15,40.62255928180666,1.701687609743778,0.6772936333053877
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,76,06-16,45.72525771943469,2.0594819474966073,0.76584795003264
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,77,06-17,49.44429681814528,2.32025595710447,0.8303896763944557
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,78,06-18,52.333653359340815,2.52285374390792,0.880532752144377
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,79,06-19,54.95677182721146,2.7067832758077652,0.9260554234243401
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,80,06-20,57.09541841398471,2.8567422923075885,0.9631703714322828
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,81,06-21,58.71217332743492,2.970106968005619,0.9912281977816219
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,82,06-22,59.21762425438138,3.005548505827993,1.0
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,83,06-23,58.00973149781387,2.920852693564118,0.9790377348289163
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,84,06-24,55.83504790998616,2.768366811115918,0.9412973859582174
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,85,06-25,52.70639802808164,2.5489900977475983,0.8870015156540256
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,86,06-26,48.87683040567832,2.280465977013079,0.8205416320634181
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,87,06-27,44.62173444681972,1.9821043827930886,0.7466969555943982
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,88,06-28,39.976874062524615,1.656413032330734,0.6660881477934933
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,89,06-29,36.251938447045816,1.3952255669135745,0.6014440908668085
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,90,06-30,33.41309591749624,1.1961697545311145,0.5521776559454876
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,91,07-01,31.27063715382825,1.0459434333249436,0.5149965498597584
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,92,07-02,30.562137097006705,0.9962643641565636,0.5027009499531694
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,93,07-03,30.702665346380595,1.006118015618606,0.5051397346974167
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,94,07-04,31.94510795982129,1.093236417285029,0.5267015922225904
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,95,07-05,33.259216108942724,1.1853799097327353,0.549507162779736
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,96,07-06,32.994221043483265,1.1667988128655042,0.5449083299769173
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,97,07-07,31.677416192088824,1.074466231288648,0.5220559597450266
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,98,07-08,29.902456617930497,0.95000845798758,0.4912525849759015
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,99,07-09,27.51516719871219,0.782614941162274,0.4498225875082584
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,100,07-10,24.64531199323807,0.5813845617384734,0.40001794591845596
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,101,07-11,21.611810490018662,0.3686795244560564,0.347373319512989
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,102,07-12,18.50314315134385,0.15070396008936476,0.29342423444092675
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,103,07-13,15.772442171278987,-0.04076911258107859,0.24603453222123434
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,104,07-14,13.740892948490607,-0.1832186062489289,0.2107781956924717
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,105,07-15,12.945740777614423,-0.23897360487738364,0.1969787995402539
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,106,07-16,13.455465940622435,-0.20323236338258313,0.2058247786002754
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,107,07-17,14.710068210967837,-0.11526134296106401,0.22759765978714425
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,108,07-18,16.69232731530477,0.023731994027205633,0.2619985954306251
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,109,07-19,19.532468537395868,0.22287886898048362,0.3112875683937408
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,110,07-20,22.61836252400773,0.4392575965912169,0.36484143539517344
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,111,07-21,25.13601319028118,0.6157918683776196,0.40853377528845425
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,112,07-22,26.589265892094996,0.7176919893408111,0.4337541173514231
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,113,07-23,26.61681235144173,0.7196235099469909,0.43423216987902635
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,114,07-24,25.430997477767583,0.6364757690781575,0.41365305332201496
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,115,07-25,23.211290500824617,0.4808329072613373,0.37513135013289384
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,116,07-26,20.29151449874449,0.2761021488556969,0.32446036261103983
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,117,07-27,16.49916859590669,0.010187964934953993,0.25864643997301995
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,118,07-28,12.54963409782051,-0.2667480714480978,0.19010460213097963
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,119,07-29,9.193929744315138,-0.5020455383732371,0.13186833561520478
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,120,07-30,6.415011750851125,-0.696899523043173,0.08364185561442615
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,121,07-31,4.440561909888679,-0.8353452850078419,0.0493764451231219
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,122,08-01,3.673402390120544,-0.8891374766651275,0.03606284489291633
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,123,08-02,4.114930349490551,-0.8581781311828997,0.04372530177448821
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,124,08-03,5.063082738573638,-0.7916949634457834,0.060179926321651235
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,125,08-04,5.803192241952834,-0.7397994824835123,0.07302408949848922
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,126,08-05,5.946778876241709,-0.7297313811928888,0.07551595070605213
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,127,08-06,5.6047712228159,-0.7537124969416708,0.069580609937866
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,128,08-07,4.976338133502907,-0.7977773782512603,0.05867452494908164
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,129,08-08,4.418438035861691,-0.836896581239193,0.04899249836009695
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,130,08-09,4.01229578232779,-0.8653747287160313,0.0419441394975498
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,131,08-10,3.472644540900264,-0.9032143464994816,0.0325788110267883
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,132,08-11,3.123744040480706,-0.9276787793902632,0.026523848971297417
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,133,08-12,3.1785202058177564,-0.9238379484963803,0.02747445695914008
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,134,08-13,3.3285695403759714,-0.9133166913723819,0.030078474511734912
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,135,08-14,3.597728155159995,-0.894443652037554,0.034749563253269986
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,136,08-15,4.132054575827651,-0.8569774035097472,0.04402248260563087
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,137,08-16,4.864621967165027,-0.8056107652796591,0.05673575688383855
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,138,08-17,5.071550450487186,-0.7911012188979871,0.06032687845921396
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,139,08-18,4.697837904270265,-0.8173054390019214,0.053841318007786486
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,140,08-19,4.249051020777699,-0.848773770461074,0.046052886786616565
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,141,08-20,3.8144560575975386,-0.8792469835937793,0.03851074795792768
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,142,08-21,3.2109972201100785,-0.921560704022119,0.028038076354868015
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,143,08-22,2.559288599236856,-0.9672576342372496,0.016728058266964878
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,144,08-23,2.201961555151513,-0.9923129250137749,0.010526858524529116
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,145,08-24,2.198428515753669,-0.992560656975022,0.010465544713087815
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,146,08-25,2.543575497183328,-0.9683594157773514,0.016455366664075922
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,147,08-26,3.140537256709472,-0.9265012616998185,0.026815285317569652
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,148,08-27,3.833110468817182,-0.8779389614188291,0.0388344842436786
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,149,08-28,5.07149493603472,-0.7911051114965795,0.060325915038689185
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,150,08-29,7.084108572219209,-0.6499833556426945,0.09525363564902484
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,151,08-30,9.520710598123664,-0.47913210529309697,0.13753942427197707
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,152,08-31,12.349912490840335,-0.2807522813730763,0.18663855163672008
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,153,09-01,14.93534115250964,-0.099465507891091,0.23150713859707484
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,154,09-02,17.103740042524826,0.05257970001611993,0.2691384202502166
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,155,09-03,18.73971971580856,0.16729238996527152,0.29752988094854044
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,156,09-04,20.038379639918126,0.25835267369407316,0.3200673566873666
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,157,09-05,21.02810941477442,0.3277511916894999,0.3372435322008382
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,158,09-06,21.186921722771807,0.3388868967015595,0.3399996259803334
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,159,09-07,19.749519002548524,0.2380981550871378,0.31505435098375023
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,160,09-08,17.76029095214629,0.09861616499252678,0.2805324733985369
main_method_ruptures_window,P_only,P,detector_score,detector_width,baseline,161,09-09,15.618548639594898,-0.051559919626879266,0.24336380089865928
