year,mode,cluster_id,vector_kind,object,metric,feature,value_raw,value_z,value_robust_z
2016,anomaly,M_transition,transition,P,P_centroid_lat,P.P_centroid_lat,-1.215873071798451,-0.8466047285780773,-0.5825484386837603
2017,anomaly,M_transition,transition,P,P_centroid_lat,P.P_centroid_lat,-2.691379144793542,-1.8739902735146183,-1.423519105462241
2018,anomaly,M_transition,transition,P,P_centroid_lat,P.P_centroid_lat,2.052290135721874,1.428996639218525,1.2801544278590393
2019,anomaly,M_transition,transition,P,P_centroid_lat,P.P_centroid_lat,2.2639432454452484,1.5763693606531903,1.4007869756116214
2020,anomaly,M_transition,transition,P,P_centroid_lat,P.P_centroid_lat,-0.460975817376327,-0.3209745456190454,-0.15229168880000019
2021,anomaly,M_transition,transition,P,P_centroid_lat,P.P_centroid_lat,0.41349182829045095,0.28791174439063694,0.34611469021260927
2022,anomaly,M_transition,transition,P,P_centroid_lat,P.P_centroid_lat,-1.0310297668355126,-0.7178995046058467,-0.4771962478190484
2023,anomaly,M_transition,transition,P,P_centroid_lat,P.P_centroid_lat,2.064070971370822,1.4371995605582073,1.2868689628868708
1979,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.4379687348293615,-1.144725955828523,-0.7310299302705645
1980,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.2142184466912163,-0.9561412939736096,-0.5911840980209012
1981,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.0234319788401756,-0.7953397065183663,-0.4719409336852668
1982,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.5765462581850755,0.5531785783758022,0.5280590663147332
1983,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.3548751757480062,0.3663463446733929,0.38951275530414736
1984,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.2730919351093881,0.2974165349754027,0.33839753464297573
1985,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.4907916238316083,-1.189246956197193,-0.7640446849590141
1986,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.3895521374569135,-0.2610833418065421,-0.07576064403220317
1987,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.7701024645043013,-0.5818246259504959,-0.31360783360080846
1988,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.682636191735245,-0.5081049556380354,-0.25894066954507894
1989,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.6166348963490265,0.5869667014449667,0.5531148059718459
1990,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.3189669620381252,-1.044427049987049,-0.6566528106089311
1991,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.01662883225911571,0.08126035510304622,0.17810591509751256
1992,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.0882832386489234,-0.8499986435131065,-0.5124735223842994
1993,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.19543795332376135,-0.09747703729357764,0.045562371269590986
1994,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,2.2841138806754984,1.992377005163689,1.595303346877703
1995,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.8751055859802079,0.8048149465091605,0.7146611843224299
1996,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.2585766459554151,-0.1506925620599648,0.006100151615251235
1997,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-2.171101767252175,-1.7626364227359987,-1.1892443081022819
1998,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.2318674014081878,-0.9710164576441825,-0.6022148447576726
1999,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,1.720661636728721,1.5174795121580469,1.243140904347002
2000,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.2683367557823715,-0.1589187280537578,0.0
2001,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.9198675232204891,-0.7080519179494936,-0.4072122684927714
2002,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.32426218676109286,0.3405446340945852,0.3703793769378076
2003,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.818326093319822,-0.6224692070559154,-0.34374801157296647
2004,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.3091297203208576,0.32779045580766986,0.3609214567673619
2005,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.2494885889866936,-0.9858682181877166,-0.6132282367968468
2006,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.4736110522202601,-0.33193117019793805,-0.12829818036746768
2007,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,1.8565936202736495,1.6320477988199211,1.3280995496581152
2008,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.1721812919438044,-0.9207108921656405,-0.5649105189342449
2009,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,1.3261383990671796,1.1849613644166161,0.996560526856958
2010,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,2.0509695345522516,1.7958746987626732,1.449586148525856
2011,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-1.1960118812537175,-0.9407961562527133,-0.5798048398433967
2012,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.14842768856910737,0.19234509585090295,0.2604813207499281
2013,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,1.2940472123995157,1.157913776515823,0.9765032623735803
2014,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,1.92515098788488,1.6898303746378551,1.3709484872403508
2015,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.4308299396743749,-0.29587373442712195,-0.10155962133217372
2016,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.3163659744159304,0.33388942686585676,0.3654441770941876
2017,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.4593105338675052,-0.31987818720361355,-0.11936023482431889
2018,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,0.40588649419383316,0.4093404892616678,0.4213952629941703
2019,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.8996440183491892,-0.6910068322898917,-0.3945724060225791
2020,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,2.1041662832202093,1.8407108012893154,1.48283456868366
2021,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-2.47038581135606,-2.0148836074236693,-1.3762993799639636
2022,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,1.7495990639623358,1.541868999989379,1.2612270423731144
2023,local_background_removed,E1,state,P,P_centroid_lat,P.P_centroid_lat,-0.48775742560970414,-0.34385423436165674,-0.13713978399811805
1979,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.91654072666908,1.0682310598727203,0.9600872004058567
1980,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.2655693691421277,0.6008484865095408,0.4560401337099834
1981,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,2.184941243516576,1.260936503523513,1.1679096977436685
1982,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.47111039744507366,0.03044508192063645,-0.15910938041827885
1983,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.1209020980444606,0.49698068854078475,0.3440242780190413
1984,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-1.783646930701643,-1.5884192047389607,-1.9049677875853293
1985,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.0948977819676564,0.47831018326279634,0.3238891382953203
1986,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.0035708172303544,0.4127395075290313,0.2531746772767053
1987,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.16648899089992852,-0.18826613362879183,-0.3949777095643801
1988,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,2.479323929311903,1.4722965513192985,1.3958501862851231
1989,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-0.5979314921732168,-0.7371025891489703,-0.9868684245092517
1990,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.1372678613806286,0.5087309329941965,0.3566962871765145
1991,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.289775573228507,-0.099749182086117,-0.29951691936654656
1992,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.843474994634164,0.29779436181022834,0.12921249547436442
1993,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.5403720570276782,0.08017337229289287,-0.10548008330184691
1994,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-1.5309248408678577,-1.4069705137535902,-1.7092850949490463
1995,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.24328551852114444,-0.13312798002197312,-0.3355141647673268
1996,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,3.6290863754977565,2.2977997391956393,2.2861111504521325
1997,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.6765984484818901,0.1779808113785876,0.0
1998,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.28867803177555373,-0.10053719179303074,-0.30036674562010074
1999,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-1.6081910242496669,-1.4624458694745153,-1.7691122941615305
2000,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.02148615402017029,-0.29237486016829517,-0.5072533938118183
2001,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.548334798181557,0.8038676091705867,0.6749853813346816
2002,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.3129753829808628,0.6348849221908467,0.4927466061881816
2003,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.11335651354455578,-0.2264140393828277,-0.4361181822558406
2004,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.0948317721099095,0.4782627896919051,0.32383802686808827
2005,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.7244071255311582,0.930283520566955,0.8113181694070164
2006,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,2.0304479751932796,1.1500138638692161,1.0482855732377114
2007,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-0.3556398838459245,-0.5631427457627353,-0.799262052815178
2008,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.7510996835955872,0.2314709973653548,0.057686300003950405
2009,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-3.5187455249534203,-2.8341803840035253,-3.248454481352085
2010,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-1.9276073923669514,-1.691779529671379,-2.0164363607929885
2011,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.5313979122494672,0.7917073117317383,0.6618711519998233
2012,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.35147536072271635,-0.05545014323967908,-0.2517427791641839
2013,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-1.0431565321459075,-1.0567640035907648,-1.3316061350443826
2014,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-1.751502589522282,-1.5653403016109506,-1.880078426947588
2015,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.45254941188552067,0.017118718026628236,-0.17348114995637223
2016,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.8481141679758117,0.30112518235959085,0.13280460699772653
2017,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.385149814816991,0.6867045165440411,0.5486312626124629
2018,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,0.18793729829267392,-0.1728667385746234,-0.3783702869767325
2019,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-2.1705262425645984,-1.8661897184009193,-2.2045284058138614
2020,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.2579403419590562,0.595371019158861,0.4501329786118253
2021,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.3215953324700216,0.6410738491350507,0.49942103234355545
2022,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,-1.3076544911901316,-1.246667499832195,-1.536406882207466
2023,local_background_removed,E2,state,P,P_centroid_lat,P.P_centroid_lat,1.60233294929942,0.8426370489232041,0.7167961451467169
1979,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.6390810062409074,-0.39755300562711365,-0.3398867546500881
1980,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-1.538338117008852,-1.0166801651425712,-0.788876890879782
1981,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-2.229218720095087,-1.4923427317558329,-1.133826708216494
1982,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.6857999786326943,-0.42971842786959874,-0.3632130731495731
1983,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-1.1763228692200052,-0.7674372407542519,-0.6081262763162405
1984,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.68811792987594,1.204694059970156,0.8220605403436548
1985,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.1663616038983236,0.845471421423679,0.5615527933664427
1986,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.884555369706888,-0.5665590035410699,-0.4624496641603243
1987,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.37358429196745035,-0.21476187214534556,-0.20732688441633826
1988,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.39200897746236407,0.3123394213228248,0.17492622453520498
1989,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.06878659030708789,0.08980489137025378,0.013544499660767139
1990,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.3327155702172782,0.9600040255119912,0.6446116750872808
1991,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-2.4267259643435963,-1.6283239741069546,-1.232440111924539
1992,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.1757679631032936,0.8519475808960038,0.566249295012405
1993,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.0858194995620494,0.7900192001601398,0.5213389213101095
1994,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.6575903504896736,0.49518884128703844,0.3075283640431926
1995,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-1.8442523820643864,-1.2272982717009377,-0.9416168424433512
1996,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-3.667398742363549,-2.4825115070669956,-1.8518956969284137
1997,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,2.566239919912764,1.8092699558841503,1.2604981208885868
1998,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.2934526634586447,0.9329720102577177,0.625008096040485
1999,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.6505740347512479,0.49035819654553015,0.30402518734155265
2000,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-2.5361471389501418,-1.7036590703923118,-1.2870730166908422
2001,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-1.036083819834733,-0.6708844270379342,-0.5381063130218222
2002,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.9573860864751431,0.7015944178823925,0.4572133948640748
2003,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.863116437882951,1.3251783217952293,0.9094355557972017
2004,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.12670685639865908,0.12968226280747303,0.04246351275670637
2005,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.016479190802197508,0.031100478327606967,-0.02902785725203625
2006,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-2.9859004354520273,-2.01330853283374,-1.5116303668058586
2007,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.8364821964561315,-0.533461231116209,-0.4384472066335573
2008,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-1.9372644097783613,-1.2913358776645414,-0.9880568232833519
2009,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,2.9230652809997864,2.054939708847488,1.4386574766126192
2010,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.9037075904885903,1.3531248175340582,0.9297023147918151
2011,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.7942492862453001,-0.504384406008233,-0.4173607343867664
2012,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.04900012104628004,0.0761821572671869,0.0036653122486953035
2013,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.5886825293523117,-0.3628542910255744,-0.31472329613191696
2014,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.2126427044008459,0.8773353744024954,0.5846604867843377
2015,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.05063491332027681,0.07730769109380639,0.004481547780246714
2016,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.07822472643661982,0.09630292885366849,0.01825686720928071
2017,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.17902743167489987,-0.08081193187263941,-0.11018657808884601
2018,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.11939923881548253,-0.03975867443376932,-0.08041481413557887
2019,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.3922940007064888,1.0010230221876737,0.6743585931837728
2020,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.2425811438853671,-0.12456785978954775,-0.14191831483198084
2021,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,1.4325420023501003,1.0287332628245285,0.6944540203141804
2022,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,-0.14515252280650515,-0.057489485093626606,-0.09327317282858573
2023,local_background_removed,M,state,P,P_centroid_lat,P.P_centroid_lat,0.04165907313261741,0.07112793852570655,0.0
1979,local_background_removed,E2_transition,transition,P,P_centroid_lat,P.P_centroid_lat,1.5772777315340805,1.1489683140856686,0.7368807812013278
