mode,mapping_type,source_cluster,target_cluster,source_object,source_metric,source_feature,target_object,target_metric,target_feature,spearman_r,pearson_r,bootstrap_ci_low,bootstrap_ci_high,permutation_p,support_class,pairwise_bootstrap_policy
raw,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_centroid_lat,P.P_centroid_lat,-0.08557167026667138,-0.056194684719444776,,,0.5960807838432314,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_main_minus_south,P.P_main_minus_south,-0.039933446124446645,-0.014498265205199477,,,0.7898420315936813,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.015574949508854475,-0.015281011426207556,,,0.9158168366326734,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_spread_lat,P.P_spread_lat,0.12985161392847278,0.19523414310264747,,,0.384123175364927,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,P,P_total_strength,P.P_total_strength,-0.18101351202441915,-0.10940879151968294,,,0.23875224955008997,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,V,V_NS_diff,V.V_NS_diff,0.07434321829517165,0.09872419540863586,,,0.6430713857228554,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,V,V_strength,V.V_strength,-0.00932685929890704,0.022730551990282778,,,0.9530093981203759,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_centroid_lat,H.H_centroid_lat,-0.11936758893280633,-0.11880708034599573,,,0.4455108978204359,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_south_edge_lat,H.H_south_edge_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,0.2972823211486584,0.20573554106406125,0.05500167133440325,0.4957460587197635,0.047390521895620874,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_north_edge_lat,H.H_north_edge_lat,-0.18995849353119443,-0.2420999002657273,,,0.2011597680463907,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_south_edge_lat,H.H_south_edge_lat,-0.1855673428214344,-0.23161620982975337,,,0.21795640871825636,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_west_extent_lon,H.H_west_extent_lon,-0.11915263158981589,-0.08257248416651189,,,0.4337132573485303,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_zonal_width,H.H_zonal_width,0.112675675748208,0.10754308865911767,,,0.46590681863627276,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,H,H_strength,H.H_strength,-0.449802371541502,-0.37041173652582343,-0.660307856561328,-0.16036481508053502,0.0015996800639872025,clear_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Je,Je_axis_lat,Je.Je_axis_lat,-0.2999011694916353,-0.30307189863621226,-0.5651629478270956,0.020832474077767976,0.047590481903619274,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Je,Je_meridional_width,Je.Je_meridional_width,0.3589897520559456,0.32566176365413146,0.05687598818370753,0.5710442315045148,0.011397720455908818,clear_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Je,Je_strength,Je.Je_strength,-0.1753623188405797,-0.18876221349941982,,,0.2559488102379524,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.024248015668047518,0.08499676397624732,,,0.8694261147770446,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.013784246328743591,0.06485897113207331,,,0.9292141571685663,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,Jw,Jw_strength,Jw.Jw_strength,0.054677206851119896,0.04620881608973285,,,0.7222555488902219,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,P,P_centroid_lat,P.P_centroid_lat,-0.27707509881422926,-0.2637313777813181,-0.549092768540512,0.02292686032609667,0.06458708258348331,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,P,P_main_minus_south,P.P_main_minus_south,-0.19644268774703558,-0.21102959768403026,,,0.1951609678064387,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.17444005270092228,0.17178676166460316,,,0.24375124975005,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,P,P_main_band_share,P.P_main_band_share,-0.2629776021080369,-0.23421773461830853,-0.5358882306257455,0.032295517143230146,0.09278144371125775,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,P,P_spread_lat,P.P_spread_lat,0.09301712779973649,0.10631242778327227,,,0.5402919416116777,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,P,P_total_strength,P.P_total_strength,0.0035573122529644267,0.09077661282519191,,,0.9842031593681264,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,V,V_NS_diff,V.V_NS_diff,-0.12213438735177866,-0.12234567967264459,,,0.4179164167166567,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,V,V_pos_centroid_lat,V.V_pos_centroid_lat,-0.0035573122529644267,0.016675630591832167,,,0.9838032393521295,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_strength,H.H_strength,V,V_strength,V.V_strength,-0.0686429512516469,-0.0448882874268839,,,0.6588682263547291,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,H,H_north_edge_lat,H.H_north_edge_lat,-0.09419430093697587,-0.12056806347402027,,,0.5306938612277544,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,H,H_south_edge_lat,H.H_south_edge_lat,-0.01491342311154167,-0.025588655831068365,,,0.9248150369926015,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,H,H_centroid_lat,H.H_centroid_lat,-0.18051998552050347,-0.2521538607607344,,,0.236752649470106,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,H,H_west_extent_lon,H.H_west_extent_lon,-0.1619378168534024,-0.2627747909277391,,,0.28274345130973805,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,H,H_strength,H.H_strength,-0.29487143223073414,-0.3648909668021091,-0.551997839213003,0.007405650635090704,0.05118976204759048,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,H,H_zonal_width,H.H_zonal_width,0.20770003205943524,0.354933739283919,-0.104957799212185,0.4880789630184539,0.18056388722255548,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,Je,Je_axis_lat,Je.Je_axis_lat,-0.04617390612907886,-0.09474577662939539,,,0.7648470305938813,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,Je,Je_meridional_width,Je.Je_meridional_width,0.10647868384417307,0.11456095973172717,,,0.4933013397320536,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.025723392809942024,0.06012305290173184,,,0.8662267546490702,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,Jw,Jw_strength,Jw.Jw_strength,0.02800714481237223,0.1806473872718424,,,0.8524295140971806,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,Je,Je_strength,Je.Je_strength,0.36323010321827776,0.34778990935981025,0.052951507690447285,0.6276389047902949,0.014397120575884824,clear_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,Jw,Jw_meridional_width,Jw.Jw_meridional_width,-0.2274379973706388,-0.10908841294808466,-0.4878683814980294,0.04108775275173597,0.1279744051189762,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,P,P_centroid_lat,P.P_centroid_lat,-0.2190132177270814,-0.2914656861859949,-0.47126248077566435,0.06311785800585684,0.14197160567886422,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,P,P_main_band_share,P.P_main_band_share,-0.23321589305847398,-0.25831563718026557,-0.4784847716368072,0.05719033692604072,0.11677664467106579,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,P,P_main_minus_south,P.P_main_minus_south,-0.2053414835295727,-0.2545457376166038,-0.4652228979025205,0.0864543201901745,0.17456508698260348,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,P,P_spread_lat,P.P_spread_lat,-0.001194617551238626,-0.048571814490335354,,,0.9938012397520496,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.20719977749816612,0.23780976943787463,-0.07814444794807415,0.45237581663332244,0.16976604679064186,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,V,V_NS_diff,V.V_NS_diff,0.01513182231568926,-0.11235065016059277,,,0.9232153569286142,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,P,P_total_strength,P.P_total_strength,-0.2627494936307622,-0.17167244613882793,-0.5137519673561574,0.042353338890219486,0.08638272345530894,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,V,V_strength,V.V_strength,-0.17089667746885898,-0.2979291175602647,,,0.2683463307338532,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_west_extent_lon,H.H_west_extent_lon,V,V_pos_centroid_lat,V.V_pos_centroid_lat,0.27389925744232274,0.15579717544394026,-0.06091910558309376,0.5597722099123363,0.07238552289542091,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,H,H_north_edge_lat,H.H_north_edge_lat,0.10421338651513083,0.15123373810794155,,,0.48890221955608876,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,H,H_centroid_lat,H.H_centroid_lat,0.22671243353018636,0.3045276887616777,-0.09214398595262574,0.4876207286742651,0.12297540491901619,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,H,H_south_edge_lat,H.H_south_edge_lat,0.12373581602345483,0.15706697946822595,,,0.41111777644471104,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,H,H_west_extent_lon,H.H_west_extent_lon,0.10116847125013192,0.2331031304367337,,,0.5050989802039592,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,H,H_strength,H.H_strength,0.40009239868993923,0.4606695135658865,0.1267187494968323,0.6387311229645708,0.008598280343931213,clear_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,H,H_zonal_width,H.H_zonal_width,-0.12919842968401296,-0.3212878312034314,,,0.39912017596480703,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,Je,Je_meridional_width,Je.Je_meridional_width,-0.12272521426188508,-0.13032071350011873,,,0.4329134173165367,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,Je,Je_axis_lat,Je.Je_axis_lat,0.05684516403827861,0.03145237938539524,,,0.7238552289542092,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.02983746367312132,-0.024216055930279815,,,0.8450309938012398,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.08922235570491571,0.0648604155075852,,,0.5592881423715257,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,Je,Je_strength,Je.Je_strength,-0.2874943072477879,-0.30536861672094134,-0.566645242417125,0.03259667053005583,0.054789042191561686,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,Jw,Jw_strength,Jw.Jw_strength,-0.03006131715317388,-0.0763859861598617,,,0.8394321135772845,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,P,P_main_minus_south,P.P_main_minus_south,0.16810604986972236,0.19554040915995763,,,0.27854429114177165,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.1301997837226281,-0.1495413961987959,,,0.41011797640471903,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,P,P_centroid_lat,P.P_centroid_lat,0.22295476888603963,0.25608244105179817,-0.04315141903318308,0.4884627430067003,0.14117176564687062,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,P,P_main_band_share,P.P_main_band_share,0.23132710940896306,0.22464780140776242,-0.08878950696300139,0.5000594322863321,0.1209758048390322,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,P,P_spread_lat,P.P_spread_lat,-0.18445518726881693,-0.1382705815367334,,,0.23055388922215556,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,V,V_NS_diff,V.V_NS_diff,0.061177417364353864,0.1774939337718873,,,0.6824635072985403,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,P,P_total_strength,P.P_total_strength,0.2230866167682904,0.1791045202756973,-0.0925021390970306,0.49231967629885903,0.14177164567086584,weak_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,V,V_pos_centroid_lat,V.V_pos_centroid_lat,-0.13989060306805917,-0.0471773564263091,,,0.35752849430113975,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,H,H_centroid_lat,H.H_centroid_lat,0.1984189723320158,0.23195394324176774,,,0.1943611277744451,no_structure_mapping_support,candidate
raw,E2_state_to_M_transition,E2,M_transition,H,H_zonal_width,H.H_zonal_width,V,V_strength,V.V_strength,0.0779880223513261,0.19958674111973532,,,0.6026794641071785,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,H,H_south_edge_lat,H.H_south_edge_lat,0.05120901433854549,0.3471051034541535,,,0.7456508698260348,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,H,H_north_edge_lat,H.H_north_edge_lat,0.20707603289539728,0.18139358843334477,-0.09687316015724107,0.4634323018428666,0.16876624675064986,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,H,H_strength,H.H_strength,0.23768115942028986,0.2328869918894594,-0.08308501099488688,0.500953683424565,0.11617676464707058,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,H,H_west_extent_lon,H.H_west_extent_lon,0.047525170718407755,0.11232571641929483,,,0.7518496300739852,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,H,H_zonal_width,H.H_zonal_width,-0.024420843012644616,-0.05717351458006303,,,0.862627474505099,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Je,Je_axis_lat,Je.Je_axis_lat,0.2567955040250654,0.23540549486491608,-0.04967661370434034,0.5173115076374303,0.09118176364727054,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Je,Je_meridional_width,Je.Je_meridional_width,0.08125035027043459,-0.05429515640579424,,,0.595880823835233,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Je,Je_strength,Je.Je_strength,0.059947299077733864,0.03929654679082771,,,0.7000599880023995,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.14355832332840895,0.16029761565609313,,,0.34073185362927416,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.09297143515735867,-0.03490376383971902,,,0.5548890221955609,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,Jw,Jw_strength,Jw.Jw_strength,-0.05665349143610013,-0.09711163595016264,,,0.7130573885222955,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_centroid_lat,P.P_centroid_lat,0.0378129117259552,0.030272897125762095,,,0.8060387922415517,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_main_band_share,P.P_main_band_share,0.03359683794466403,0.031162948810931162,,,0.8206358728254349,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_main_minus_south,P.P_main_minus_south,0.06060606060606061,0.07016609546197661,,,0.6914617076584683,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.10527009222661396,-0.12220676690866937,,,0.47950409918016396,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_spread_lat,P.P_spread_lat,0.0702239789196311,0.11006659997440336,,,0.642871425714857,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,V,V_NS_diff,V.V_NS_diff,0.017918313570487482,0.03796282988023554,,,0.9090181963607279,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,P,P_total_strength,P.P_total_strength,-0.1627140974967062,-0.11552340968323443,,,0.2929414117176565,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,0.000922266139657444,-0.01854496044570518,,,0.9962007598480304,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_centroid_lat,H.H_centroid_lat,V,V_strength,V.V_strength,0.03610013175230566,0.038811348272046804,,,0.8062387522495501,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_centroid_lat,H.H_centroid_lat,0.264659377709453,0.20409641016961352,-0.009948745571916294,0.5176355241651087,0.07738452309538092,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_south_edge_lat,H.H_south_edge_lat,0.17033954164147053,0.1733586474854855,,,0.26914617076584685,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_north_edge_lat,H.H_north_edge_lat,0.5793357933579336,0.5220100395825282,0.35497886227117237,0.7280983831473944,0.0001999600079984003,clear_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_west_extent_lon,H.H_west_extent_lon,0.17831001044418696,0.2807339553917481,,,0.23975204959008198,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_strength,H.H_strength,0.20832784473918112,0.15338164004997368,-0.10552042689669547,0.4715445701472864,0.16736652669466107,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,H,H_zonal_width,H.H_zonal_width,-0.1489004923704626,-0.16425828346700844,,,0.32993401319736054,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_meridional_width,Je.Je_meridional_width,0.13797667956707171,-0.044277288926316834,,,0.3687262547490502,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_axis_lat,Je.Je_axis_lat,0.2593007581245786,0.14053092283989313,-0.04999975359850221,0.52259345362711,0.08578284343131373,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.018449576658120016,-0.11030341655863765,,,0.8994201159768046,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Je,Je_strength,Je.Je_strength,0.24766109056754643,0.2409837809257777,-0.09113210200855731,0.5356724019983838,0.10117976404719056,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_meridional_width,Jw.Jw_meridional_width,0.09051604278431866,0.000572744721765944,,,0.5478904219156169,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_centroid_lat,P.P_centroid_lat,-0.03109764159294544,-0.09208342587704839,,,0.8400319936012798,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_main_band_share,P.P_main_band_share,-0.05969165949832324,-0.11961841272280807,,,0.6960607878424315,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,Jw,Jw_strength,Jw.Jw_strength,-0.22670971339263826,-0.21840777351646296,-0.4918609973209401,0.07380060470047463,0.1365726854629074,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_main_minus_south,P.P_main_minus_south,0.019304256327824183,-0.06254350463124993,,,0.8966206758648271,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.07741467981294681,-0.022254594472036236,,,0.612877424515097,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_total_strength,P.P_total_strength,0.025102121709559774,0.0609501869757903,,,0.8698260347930414,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,V,V_NS_diff,V.V_NS_diff,0.08439847220458287,0.042481221724942904,,,0.585882823435313,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,P,P_spread_lat,P.P_spread_lat,0.30959283441790386,0.3200473556690524,0.023428882243349092,0.5532422457038175,0.04099180163967207,clear_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,V,V_pos_centroid_lat,V.V_pos_centroid_lat,0.05066543725630306,-0.012971742269670515,,,0.7336532693461307,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_north_edge_lat,H.H_north_edge_lat,V,V_strength,V.V_strength,0.19225194527164152,0.19852712079116785,,,0.1957608478304339,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_centroid_lat,H.H_centroid_lat,0.32345044086727903,0.43403536688599464,-0.025303612283725265,0.6110162453624931,0.03259348130373925,clear_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_north_edge_lat,H.H_north_edge_lat,0.2793074958918679,0.29461046429846294,-0.005593207955301835,0.4951887048485025,0.05898820235952809,weak_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_south_edge_lat,H.H_south_edge_lat,0.4292597259457073,0.7280002829273504,0.05205614303763997,0.6981462454155086,0.003799240151969606,clear_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_zonal_width,H.H_zonal_width,-0.13821692458036677,-0.32213861310713127,,,0.3615276944611078,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,H,H_west_extent_lon,H.H_west_extent_lon,0.11972748758640533,0.1584675688440865,,,0.4349130173965207,no_structure_mapping_support,candidate
raw,E2_transition_to_M_state,E2_transition,M,H,H_south_edge_lat,H.H_south_edge_lat,Je,Je_axis_lat,Je.Je_axis_lat,0.138851385935567,0.13886314973267472,,,0.3629274145170966,no_structure_mapping_support,candidate
