mode,source_object_E2,target_object_M,e2_shift,m_shift,spearman,base_spearman,abs_delta_from_base
local_background_removed,V,Je,0,1,0.08089591567852437,0.07167325428194993,0.009222661396574447
local_background_removed,V,Jw,0,1,-0.12938076416337285,-0.09670619235836628,0.032674571805006575
local_background_removed,H,P,0,1,-0.07035573122529644,-0.07127799736495388,0.0009222661396574433
local_background_removed,H,V,0,1,0.10527009222661396,0.08168642951251646,0.023583662714097495
local_background_removed,H,H,0,1,0.2316205533596838,0.2802371541501976,0.04861660079051383
local_background_removed,H,Je,0,1,-0.02345191040843215,-0.0386034255599473,0.015151515151515152
local_background_removed,H,Jw,0,1,-0.02266139657444005,-0.012516469038208168,0.010144927536231883
local_background_removed,Je,P,0,1,-0.1324110671936759,-0.07760210803689065,0.054808959156785256
local_background_removed,Je,V,0,1,0.09538866930171278,0.15783926218708827,0.062450592885375494
local_background_removed,Je,H,0,1,0.005270092226613966,0.038866930171278,0.03359683794466403
local_background_removed,Je,Je,0,1,-0.3787878787878788,-0.32450592885375495,0.05428194993412383
local_background_removed,Je,Jw,0,1,0.0044795783926218705,-0.03333333333333333,0.0378129117259552
local_background_removed,Jw,P,0,1,0.1422924901185771,0.16772068511198945,0.025428194993412367
local_background_removed,Jw,V,0,1,0.2658761528326746,0.2504611330698287,0.015415019762845872
local_background_removed,Jw,H,0,1,0.17997364953886694,0.2054018445322793,0.025428194993412367
local_background_removed,Jw,Je,0,1,0.07812911725955204,0.11106719367588933,0.03293807641633728
local_background_removed,Jw,Jw,0,1,-0.108300395256917,-0.12964426877470356,0.021343873517786563
local_background_removed,P,P,0,2,0.3852437417654809,0.4538866930171278,0.06864295125164693
local_background_removed,P,V,0,2,0.3254281949934124,0.2758893280632411,0.04953886693017129
local_background_removed,P,H,0,2,0.029776021080368906,0.024374176548089592,0.005401844532279314
local_background_removed,P,Je,0,2,0.08616600790513834,0.11884057971014493,0.03267457180500659
local_background_removed,P,Jw,0,2,-0.14097496706192358,-0.08985507246376812,0.05111989459815547
local_background_removed,V,P,0,2,0.04308300395256917,0.042292490118577074,0.0007905138339920972
local_background_removed,V,V,0,2,0.4,0.3808959156785244,0.019104084321475645
local_background_removed,V,H,0,2,0.25625823451910407,0.32582345191040846,0.06956521739130439
local_background_removed,V,Je,0,2,0.04729907773386034,0.07167325428194993,0.024374176548089585
local_background_removed,V,Jw,0,2,-0.1370223978919631,-0.09670619235836628,0.04031620553359683
local_background_removed,H,P,0,2,-0.0536231884057971,-0.07127799736495388,0.017654808959156783
local_background_removed,H,V,0,2,0.08669301712779974,0.08168642951251646,0.0050065876152832756
local_background_removed,H,H,0,2,0.19749670619235837,0.2802371541501976,0.08274044795783925
local_background_removed,H,Je,0,2,-0.0383399209486166,-0.0386034255599473,0.0002635046113306991
local_background_removed,H,Jw,0,2,0.008695652173913044,-0.012516469038208168,0.02121212121212121
local_background_removed,Je,P,0,2,-0.16798418972332016,-0.07760210803689065,0.09038208168642951
local_background_removed,Je,V,0,2,0.05177865612648221,0.15783926218708827,0.10606060606060605
local_background_removed,Je,H,0,2,-0.030171277997364954,0.038866930171278,0.06903820816864295
local_background_removed,Je,Je,0,2,-0.3948616600790514,-0.32450592885375495,0.07035573122529643
local_background_removed,Je,Jw,0,2,0.06706192358366271,-0.03333333333333333,0.10039525691699605
local_background_removed,Jw,P,0,2,0.11949934123847167,0.16772068511198945,0.048221343873517786
local_background_removed,Jw,V,0,2,0.29802371541501976,0.2504611330698287,0.04756258234519106
local_background_removed,Jw,H,0,2,0.13689064558629777,0.2054018445322793,0.06851119894598154
local_background_removed,Jw,Je,0,2,0.031752305665349145,0.11106719367588933,0.07931488801054018
local_background_removed,Jw,Jw,0,2,-0.10382081686429513,-0.12964426877470356,0.025823451910408426
local_background_removed,P,P,1,-2,0.49288537549407113,0.4538866930171278,0.038998682476943325
local_background_removed,P,V,1,-2,0.2595520421607378,0.2758893280632411,0.01633728590250333
local_background_removed,P,H,1,-2,0.008959156785243741,0.024374176548089592,0.015415019762845851
local_background_removed,P,Je,1,-2,0.1600790513833992,0.11884057971014493,0.04123847167325427
local_background_removed,P,Jw,1,-2,-0.10237154150197629,-0.08985507246376812,0.012516469038208175
local_background_removed,V,P,1,-2,0.07206851119894599,0.042292490118577074,0.029776021080368913
local_background_removed,V,V,1,-2,0.39433465085638997,0.3808959156785244,0.01343873517786559
local_background_removed,V,H,1,-2,0.4310935441370224,0.32582345191040846,0.10527009222661393
local_background_removed,V,Je,1,-2,0.12648221343873517,0.07167325428194993,0.05480895915678524
local_background_removed,V,Jw,1,-2,-0.011198945981554678,-0.09670619235836628,0.0855072463768116
local_background_removed,H,P,1,-2,-0.18353096179183137,-0.07127799736495388,0.11225296442687749
local_background_removed,H,V,1,-2,0.04295125164690382,0.08168642951251646,0.03873517786561265
local_background_removed,H,H,1,-2,0.32951251646903823,0.2802371541501976,0.04927536231884061
local_background_removed,H,Je,1,-2,-0.02266139657444005,-0.0386034255599473,0.01594202898550725
local_background_removed,H,Jw,1,-2,-0.06600790513833991,-0.012516469038208168,0.053491436100131746
local_background_removed,Je,P,1,-2,0.007246376811594203,-0.07760210803689065,0.08484848484848485
local_background_removed,Je,V,1,-2,0.19604743083003953,0.15783926218708827,0.03820816864295126
local_background_removed,Je,H,1,-2,0.05849802371541502,0.038866930171278,0.019631093544137022
local_background_removed,Je,Je,1,-2,-0.17338603425559948,-0.32450592885375495,0.15111989459815547
local_background_removed,Je,Jw,1,-2,-0.03491436100131752,-0.03333333333333333,0.0015810276679841875
local_background_removed,Jw,P,1,-2,0.155467720685112,0.16772068511198945,0.012252964426877455
local_background_removed,Jw,V,1,-2,0.191699604743083,0.2504611330698287,0.05876152832674569
local_background_removed,Jw,H,1,-2,0.3254281949934124,0.2054018445322793,0.12002635046113311
local_background_removed,Jw,Je,1,-2,0.2238471673254282,0.11106719367588933,0.11277997364953887
local_background_removed,Jw,Jw,1,-2,-0.08656126482213439,-0.12964426877470356,0.04308300395256917
local_background_removed,P,P,1,-1,0.48155467720685113,0.4538866930171278,0.027667984189723327
local_background_removed,P,V,1,-1,0.2367588932806324,0.2758893280632411,0.03913043478260872
local_background_removed,P,H,1,-1,-0.01831357048748353,0.024374176548089592,0.042687747035573126
local_background_removed,P,Je,1,-1,0.1681159420289855,0.11884057971014493,0.04927536231884057
local_background_removed,P,Jw,1,-1,-0.11198945981554677,-0.08985507246376812,0.022134387351778653
local_background_removed,V,P,1,-1,0.08326745718050066,0.042292490118577074,0.040974967061923585
local_background_removed,V,V,1,-1,0.3870882740447958,0.3808959156785244,0.006192358366271411
local_background_removed,V,H,1,-1,0.3708827404479578,0.32582345191040846,0.04505928853754937
local_background_removed,V,Je,1,-1,0.11699604743083004,0.07167325428194993,0.04532279314888012
local_background_removed,V,Jw,1,-1,-0.044005270092226614,-0.09670619235836628,0.05270092226613966
local_background_removed,H,P,1,-1,-0.1689064558629776,-0.07127799736495388,0.0976284584980237
local_background_removed,H,V,1,-1,0.06389986824769434,0.08168642951251646,0.01778656126482213
local_background_removed,H,H,1,-1,0.3068511198945982,0.2802371541501976,0.02661396574440056
local_background_removed,H,Je,1,-1,-0.04953886693017128,-0.0386034255599473,0.01093544137022398
local_background_removed,H,Jw,1,-1,-0.04466403162055336,-0.012516469038208168,0.03214756258234519
local_background_removed,Je,P,1,-1,-0.048748353096179184,-0.07760210803689065,0.028853754940711462
local_background_removed,Je,V,1,-1,0.18405797101449275,0.15783926218708827,0.026218708827404485
local_background_removed,Je,H,1,-1,0.03768115942028986,0.038866930171278,0.0011857707509881424
local_background_removed,Je,Je,1,-1,-0.24888010540184452,-0.32450592885375495,0.07562582345191043
local_background_removed,Je,Jw,1,-1,-0.020421607378129116,-0.03333333333333333,0.012911725955204217
local_background_removed,Jw,P,1,-1,0.14953886693017127,0.16772068511198945,0.018181818181818188
local_background_removed,Jw,V,1,-1,0.1761528326745718,0.2504611330698287,0.0743083003952569
local_background_removed,Jw,H,1,-1,0.27654808959156785,0.2054018445322793,0.07114624505928854
local_background_removed,Jw,Je,1,-1,0.183399209486166,0.11106719367588933,0.07233201581027668
local_background_removed,Jw,Jw,1,-1,-0.09986824769433465,-0.12964426877470356,0.029776021080368906
local_background_removed,P,P,1,0,0.41949934123847166,0.4538866930171278,0.03438735177865615
local_background_removed,P,V,1,0,0.22740447957839263,0.2758893280632411,0.04848484848484849
local_background_removed,P,H,1,0,-0.030171277997364954,0.024374176548089592,0.05454545454545455
local_background_removed,P,Je,1,0,0.12832674571805006,0.11884057971014493,0.009486166007905125
local_background_removed,P,Jw,1,0,-0.0847167325428195,-0.08985507246376812,0.005138339920948615
local_background_removed,V,P,1,0,0.08550724637681159,0.042292490118577074,0.04321475625823452
local_background_removed,V,V,1,0,0.38880105401844534,0.3808959156785244,0.007905138339920958
local_background_removed,V,H,1,0,0.34137022397891964,0.32582345191040846,0.015546772068511183
local_background_removed,V,Je,1,0,0.09749670619235837,0.07167325428194993,0.02582345191040844
local_background_removed,V,Jw,1,0,-0.026482213438735178,-0.09670619235836628,0.0702239789196311
local_background_removed,H,P,1,0,-0.12055335968379446,-0.07127799736495388,0.04927536231884058
local_background_removed,H,V,1,0,0.04901185770750988,0.08168642951251646,0.03267457180500658
local_background_removed,H,H,1,0,0.280368906455863,0.2802371541501976,0.0001317523056653669
local_background_removed,H,Je,1,0,-0.06811594202898551,-0.0386034255599473,0.029512516469038207
local_background_removed,H,Jw,1,0,-0.023847167325428194,-0.012516469038208168,0.011330698287220026
local_background_removed,Je,P,1,0,-0.07760210803689065,-0.07760210803689065,0.0
local_background_removed,Je,V,1,0,0.11370223978919632,0.15783926218708827,0.044137022397891953
local_background_removed,Je,H,1,0,0.03267457180500659,0.038866930171278,0.006192358366271411
local_background_removed,Je,Je,1,0,-0.31752305665349145,-0.32450592885375495,0.006982872200263501
local_background_removed,Je,Jw,1,0,0.030434782608695653,-0.03333333333333333,0.06376811594202898
local_background_removed,Jw,P,1,0,0.16640316205533598,0.16772068511198945,0.0013175230566534746
local_background_removed,Jw,V,1,0,0.1986824769433465,0.2504611330698287,0.05177865612648219
local_background_removed,Jw,H,1,0,0.2615283267457181,0.2054018445322793,0.05612648221343877
local_background_removed,Jw,Je,1,0,0.1458498023715415,0.11106719367588933,0.03478260869565217
local_background_removed,Jw,Jw,1,0,-0.05612648221343874,-0.12964426877470356,0.07351778656126481
local_background_removed,P,P,1,1,0.41172595520421607,0.4538866930171278,0.04216073781291174
local_background_removed,P,V,1,1,0.27444005270092225,0.2758893280632411,0.0014492753623188692
local_background_removed,P,H,1,1,0.0017127799736495388,0.024374176548089592,0.02266139657444005
local_background_removed,P,Je,1,1,0.1321475625823452,0.11884057971014493,0.013306982872200265
local_background_removed,P,Jw,1,1,-0.07997364953886693,-0.08985507246376812,0.009881422924901184
local_background_removed,V,P,1,1,0.10711462450592886,0.042292490118577074,0.06482213438735179
local_background_removed,V,V,1,1,0.43267457180500657,0.3808959156785244,0.05177865612648219
local_background_removed,V,H,1,1,0.3395256916996047,0.32582345191040846,0.013702239789196269
local_background_removed,V,Je,1,1,0.1230566534914361,0.07167325428194993,0.051383399209486175
local_background_removed,V,Jw,1,1,-0.061133069828722006,-0.09670619235836628,0.03557312252964427
local_background_removed,H,P,1,1,-0.11251646903820817,-0.07127799736495388,0.041238471673254284
local_background_removed,H,V,1,1,0.08761528326745718,0.08168642951251646,0.005928853754940719
local_background_removed,H,H,1,1,0.25138339920948616,0.2802371541501976,0.028853754940711462
local_background_removed,H,Je,1,1,-0.05810276679841897,-0.0386034255599473,0.01949934123847167
local_background_removed,H,Jw,1,1,-0.029907773386034255,-0.012516469038208168,0.017391304347826087
local_background_removed,Je,P,1,1,-0.1287220026350461,-0.07760210803689065,0.051119894598155455
local_background_removed,Je,V,1,1,0.0862977602108037,0.15783926218708827,0.07154150197628457
local_background_removed,Je,H,1,1,0.002635046113306983,0.038866930171278,0.036231884057971016
local_background_removed,Je,Je,1,1,-0.3823451910408432,-0.32450592885375495,0.057839262187088236
local_background_removed,Je,Jw,1,1,0.055467720685111986,-0.03333333333333333,0.08880105401844532
local_background_removed,Jw,P,1,1,0.14413702239789197,0.16772068511198945,0.02358366271409748
local_background_removed,Jw,V,1,1,0.22885375494071147,0.2504611330698287,0.021607378129117227
local_background_removed,Jw,H,1,1,0.2339920948616601,0.2054018445322793,0.028590250329380784
local_background_removed,Jw,Je,1,1,0.12595520421607379,0.11106719367588933,0.01488801054018446
local_background_removed,Jw,Jw,1,1,-0.02753623188405797,-0.12964426877470356,0.10210803689064558
local_background_removed,P,P,1,2,0.3798418972332016,0.4538866930171278,0.0740447957839262
local_background_removed,P,V,1,2,0.2932806324110672,0.2758893280632411,0.017391304347826098
local_background_removed,P,H,1,2,0.008300395256916997,0.024374176548089592,0.016073781291172595
local_background_removed,P,Je,1,2,0.0981554677206851,0.11884057971014493,0.020685111989459826
local_background_removed,P,Jw,1,2,-0.13873517786561265,-0.08985507246376812,0.04888010540184454
local_background_removed,V,P,1,2,0.1152832674571805,0.042292490118577074,0.07299077733860343
local_background_removed,V,V,1,2,0.4462450592885375,0.3808959156785244,0.06534914361001315
local_background_removed,V,H,1,2,0.2942028985507246,0.32582345191040846,0.031620553359683834
local_background_removed,V,Je,1,2,0.10289855072463767,0.07167325428194993,0.031225296442687747
local_background_removed,V,Jw,1,2,-0.08866930171277998,-0.09670619235836628,0.008036890645586298
local_background_removed,H,P,1,2,-0.08642951251646903,-0.07127799736495388,0.015151515151515152
local_background_removed,H,V,1,2,0.08353096179183135,0.08168642951251646,0.0018445322793148866
local_background_removed,H,H,1,2,0.2259552042160738,0.2802371541501976,0.05428194993412383
local_background_removed,H,Je,1,2,-0.07299077733860343,-0.0386034255599473,0.03438735177865613
local_background_removed,H,Jw,1,2,0.0,-0.012516469038208168,0.012516469038208168
local_background_removed,Je,P,1,2,-0.15955204216073782,-0.07760210803689065,0.08194993412384717
local_background_removed,Je,V,1,2,0.0769433465085639,0.15783926218708827,0.08089591567852437
local_background_removed,Je,H,1,2,-0.02740447957839262,0.038866930171278,0.06627140974967062
local_background_removed,Je,Je,1,2,-0.3911725955204216,-0.32450592885375495,0.06666666666666665
local_background_removed,Je,Jw,1,2,0.10856389986824769,-0.03333333333333333,0.141897233201581
local_background_removed,Jw,P,1,2,0.11831357048748353,0.16772068511198945,0.04940711462450592
local_background_removed,Jw,V,1,2,0.27009222661396576,0.2504611330698287,0.019631093544137057
local_background_removed,Jw,H,1,2,0.19288537549407114,0.2054018445322793,0.012516469038208161
local_background_removed,Jw,Je,1,2,0.0906455862977602,0.11106719367588933,0.02042160737812912
local_background_removed,Jw,Jw,1,2,-0.020948616600790514,-0.12964426877470356,0.10869565217391304
local_background_removed,P,P,2,-2,0.5292490118577076,0.4538866930171278,0.07536231884057976
local_background_removed,P,V,2,-2,0.22094861660079052,0.2758893280632411,0.05494071146245061
local_background_removed,P,H,2,-2,-0.017391304347826087,0.024374176548089592,0.04176548089591568
local_background_removed,P,Je,2,-2,0.1787878787878788,0.11884057971014493,0.05994729907773387
local_background_removed,P,Jw,2,-2,-0.08919631093544136,-0.08985507246376812,0.0006587615283267512
local_background_removed,V,P,2,-2,0.10843214756258235,0.042292490118577074,0.06613965744400527
local_background_removed,V,V,2,-2,0.3523056653491436,0.3808959156785244,0.028590250329380784
local_background_removed,V,H,2,-2,0.41515151515151516,0.32582345191040846,0.0893280632411067
local_background_removed,V,Je,2,-2,0.1463768115942029,0.07167325428194993,0.07470355731225298
local_background_removed,V,Jw,2,-2,-0.019104084321475624,-0.09670619235836628,0.07760210803689066
local_background_removed,H,P,2,-2,-0.20619235836627142,-0.07127799736495388,0.13491436100131754
local_background_removed,H,V,2,-2,0.014624505928853756,0.08168642951251646,0.06706192358366271
local_background_removed,H,H,2,-2,0.33847167325428196,0.2802371541501976,0.05823451910408434
local_background_removed,H,Je,2,-2,0.016205533596837945,-0.0386034255599473,0.05480895915678524
local_background_removed,H,Jw,2,-2,-0.07931488801054018,-0.012516469038208168,0.06679841897233202
local_background_removed,Je,P,2,-2,0.025823451910408433,-0.07760210803689065,0.10342555994729907
local_background_removed,Je,V,2,-2,0.1463768115942029,0.15783926218708827,0.011462450592885365
local_background_removed,Je,H,2,-2,0.05559947299077734,0.038866930171278,0.01673254281949934
local_background_removed,Je,Je,2,-2,-0.06640316205533597,-0.32450592885375495,0.258102766798419
local_background_removed,Je,Jw,2,-2,0.053227931488801054,-0.03333333333333333,0.08656126482213439
local_background_removed,Jw,P,2,-2,0.09657444005270092,0.16772068511198945,0.07114624505928853
local_background_removed,Jw,V,2,-2,0.11212121212121212,0.2504611330698287,0.13833992094861658
local_background_removed,Jw,H,2,-2,0.3495388669301713,0.2054018445322793,0.14413702239789197
local_background_removed,Jw,Je,2,-2,0.2015810276679842,0.11106719367588933,0.09051383399209487
local_background_removed,Jw,Jw,2,-2,-0.002898550724637681,-0.12964426877470356,0.12674571805006588
local_background_removed,P,P,2,-1,0.5081686429512516,0.4538866930171278,0.05428194993412383
local_background_removed,P,V,2,-1,0.19538866930171278,0.2758893280632411,0.08050065876152834
local_background_removed,P,H,2,-1,-0.060210803689064556,0.024374176548089592,0.08458498023715415
local_background_removed,P,Je,2,-1,0.18735177865612648,0.11884057971014493,0.06851119894598155
local_background_removed,P,Jw,2,-1,-0.09249011857707509,-0.08985507246376812,0.002635046113306977
local_background_removed,V,P,2,-1,0.12635046113306983,0.042292490118577074,0.08405797101449275
local_background_removed,V,V,2,-1,0.36100131752305664,0.3808959156785244,0.019894598155467735
local_background_removed,V,H,2,-1,0.3582345191040843,0.32582345191040846,0.03241106719367587
local_background_removed,V,Je,2,-1,0.13478260869565217,0.07167325428194993,0.06310935441370225
local_background_removed,V,Jw,2,-1,-0.04940711462450593,-0.09670619235836628,0.04729907773386035
local_background_removed,H,P,2,-1,-0.20632411067193676,-0.07127799736495388,0.13504611330698288
local_background_removed,H,V,2,-1,0.0233201581027668,0.08168642951251646,0.05836627140974966
local_background_removed,H,H,2,-1,0.2978919631093544,0.2802371541501976,0.017654808959156776
local_background_removed,H,Je,2,-1,-0.021343873517786563,-0.0386034255599473,0.017259552042160738
local_background_removed,H,Jw,2,-1,-0.06258234519104085,-0.012516469038208168,0.05006587615283268
local_background_removed,Je,P,2,-1,-0.03241106719367589,-0.07760210803689065,0.04519104084321476
local_background_removed,Je,V,2,-1,0.12938076416337285,0.15783926218708827,0.028458498023715417
local_background_removed,Je,H,2,-1,0.008959156785243741,0.038866930171278,0.02990777338603426
local_background_removed,Je,Je,2,-1,-0.1702239789196311,-0.32450592885375495,0.15428194993412386
local_background_removed,Je,Jw,2,-1,0.057971014492753624,-0.03333333333333333,0.09130434782608696
local_background_removed,Jw,P,2,-1,0.1080368906455863,0.16772068511198945,0.05968379446640315
local_background_removed,Jw,V,2,-1,0.11422924901185771,0.2504611330698287,0.136231884057971
local_background_removed,Jw,H,2,-1,0.30632411067193677,0.2054018445322793,0.10092226613965746
local_background_removed,Jw,Je,2,-1,0.16851119894598154,0.11106719367588933,0.05744400527009222
local_background_removed,Jw,Jw,2,-1,-0.025428194993412385,-0.12964426877470356,0.10421607378129118
local_background_removed,P,P,2,0,0.4479578392621871,0.4538866930171278,0.005928853754940733
local_background_removed,P,V,2,0,0.18906455862977603,0.2758893280632411,0.0868247694334651
local_background_removed,P,H,2,0,-0.07549407114624505,0.024374176548089592,0.09986824769433464
local_background_removed,P,Je,2,0,0.14189723320158104,0.11884057971014493,0.02305665349143611
local_background_removed,P,Jw,2,0,-0.0702239789196311,-0.08985507246376812,0.019631093544137015
local_background_removed,V,P,2,0,0.12832674571805006,0.042292490118577074,0.08603425559947298
local_background_removed,V,V,2,0,0.37905138339920946,0.3808959156785244,0.0018445322793149144
local_background_removed,V,H,2,0,0.3372859025032938,0.32582345191040846,0.011462450592885365
local_background_removed,V,Je,2,0,0.11343873517786561,0.07167325428194993,0.04176548089591568
local_background_removed,V,Jw,2,0,-0.03662714097496706,-0.09670619235836628,0.060079051383399217
local_background_removed,H,P,2,0,-0.17549407114624507,-0.07127799736495388,0.10421607378129119
local_background_removed,H,V,2,0,-0.0022397891963109352,0.08168642951251646,0.0839262187088274
local_background_removed,H,H,2,0,0.2685111989459816,0.2802371541501976,0.011725955204216043
local_background_removed,H,Je,2,0,-0.059683794466403164,-0.0386034255599473,0.021080368906455864
local_background_removed,H,Jw,2,0,-0.04084321475625823,-0.012516469038208168,0.028326745718050064
local_background_removed,Je,P,2,0,-0.08076416337285902,-0.07760210803689065,0.003162055335968375
local_background_removed,Je,V,2,0,0.05309617918313571,0.15783926218708827,0.10474308300395256
local_background_removed,Je,H,2,0,-0.0030303030303030303,0.038866930171278,0.04189723320158103
local_background_removed,Je,Je,2,0,-0.26956521739130435,-0.32450592885375495,0.05494071146245061
local_background_removed,Je,Jw,2,0,0.09565217391304348,-0.03333333333333333,0.1289855072463768
local_background_removed,Jw,P,2,0,0.15177865612648223,0.16772068511198945,0.01594202898550723
local_background_removed,Jw,V,2,0,0.16284584980237155,0.2504611330698287,0.08761528326745716
local_background_removed,Jw,H,2,0,0.3002635046113307,0.2054018445322793,0.09486166007905142
local_background_removed,Jw,Je,2,0,0.13926218708827404,0.11106719367588933,0.02819499341238471
local_background_removed,Jw,Jw,2,0,0.011594202898550725,-0.12964426877470356,0.1412384716732543
local_background_removed,P,P,2,1,0.44308300395256917,0.4538866930171278,0.010803689064558641
local_background_removed,P,V,2,1,0.24084321475625822,0.2758893280632411,0.0350461133069829
local_background_removed,P,H,2,1,-0.04361001317523057,0.024374176548089592,0.06798418972332015
local_background_removed,P,Je,2,1,0.14242424242424243,0.11884057971014493,0.023583662714097495
local_background_removed,P,Jw,2,1,-0.06258234519104085,-0.08985507246376812,0.027272727272727268
local_background_removed,V,P,2,1,0.14242424242424243,0.042292490118577074,0.10013175230566534
local_background_removed,V,V,2,1,0.4436100131752306,0.3808959156785244,0.0627140974967062
local_background_removed,V,H,2,1,0.3520421607378129,0.32582345191040846,0.026218708827404458
local_background_removed,V,Je,2,1,0.1450592885375494,0.07167325428194993,0.07338603425559947
local_background_removed,V,Jw,2,1,-0.06982872200263504,-0.09670619235836628,0.026877470355731237
local_background_removed,H,P,2,1,-0.16824769433465087,-0.07127799736495388,0.09696969696969698
local_background_removed,H,V,2,1,0.032279314888010543,0.08168642951251646,0.04940711462450592
local_background_removed,H,H,2,1,0.24084321475625822,0.2802371541501976,0.0393939393939394
local_background_removed,H,Je,2,1,-0.061133069828722006,-0.0386034255599473,0.022529644268774705
local_background_removed,H,Jw,2,1,-0.04703557312252964,-0.012516469038208168,0.034519104084321475
local_background_removed,Je,P,2,1,-0.13122529644268774,-0.07760210803689065,0.05362318840579709
local_background_removed,Je,V,2,1,0.04756258234519104,0.15783926218708827,0.11027667984189723
local_background_removed,Je,H,2,1,-0.04031620553359684,0.038866930171278,0.07918313570487484
local_background_removed,Je,Je,2,1,-0.3538866930171278,-0.32450592885375495,0.02938076416337282
local_background_removed,Je,Jw,2,1,0.10434782608695652,-0.03333333333333333,0.13768115942028986
local_background_removed,Jw,P,2,1,0.14769433465085638,0.16772068511198945,0.020026350461133074
local_background_removed,Jw,V,2,1,0.216600790513834,0.2504611330698287,0.03386034255599471
local_background_removed,Jw,H,2,1,0.2790513833992095,0.2054018445322793,0.07364953886693018
local_background_removed,Jw,Je,2,1,0.13636363636363635,0.11106719367588933,0.02529644268774703
local_background_removed,Jw,Jw,2,1,0.04413702239789196,-0.12964426877470356,0.17378129117259553
local_background_removed,P,P,2,2,0.4254281949934124,0.4538866930171278,0.028458498023715417
local_background_removed,P,V,2,2,0.2665349143610013,0.2758893280632411,0.009354413702239828
local_background_removed,P,H,2,2,-0.037944664031620556,0.024374176548089592,0.06231884057971015
local_background_removed,P,Je,2,2,0.11844532279314889,0.11884057971014493,0.00039525691699604515
local_background_removed,P,Jw,2,2,-0.12779973649538867,-0.08985507246376812,0.037944664031620556
local_background_removed,V,P,2,2,0.161133069828722,0.042292490118577074,0.11884057971014492
local_background_removed,V,V,2,2,0.47707509881422927,0.3808959156785244,0.0961791831357049
local_background_removed,V,H,2,2,0.32951251646903823,0.32582345191040846,0.0036890645586297732
local_background_removed,V,Je,2,2,0.13017127799736494,0.07167325428194993,0.058498023715415015
local_background_removed,V,Jw,2,2,-0.1069828722002635,-0.09670619235836628,0.01027667984189723
local_background_removed,H,P,2,2,-0.1391304347826087,-0.07127799736495388,0.06785243741765482
local_background_removed,H,V,2,2,0.0386034255599473,0.08168642951251646,0.043083003952569164
local_background_removed,H,H,2,2,0.2227931488801054,0.2802371541501976,0.05744400527009222
local_background_removed,H,Je,2,2,-0.08102766798418973,-0.0386034255599473,0.04242424242424243
local_background_removed,H,Jw,2,2,-0.02727272727272727,-0.012516469038208168,0.014756258234519103
local_background_removed,Je,P,2,2,-0.1538866930171278,-0.07760210803689065,0.07628458498023714
local_background_removed,Je,V,2,2,0.06429512516469038,0.15783926218708827,0.09354413702239789
local_background_removed,Je,H,2,2,-0.069433465085639,0.038866930171278,0.108300395256917
local_background_removed,Je,Je,2,2,-0.3765480895915678,-0.32450592885375495,0.05204216073781287
local_background_removed,Je,Jw,2,2,0.13372859025032938,-0.03333333333333333,0.1670619235836627
local_background_removed,Jw,P,2,2,0.13201581027667983,0.16772068511198945,0.035704874835309625
local_background_removed,Jw,V,2,2,0.27167325428194994,0.2504611330698287,0.021212121212121238
local_background_removed,Jw,H,2,2,0.2509881422924901,0.2054018445322793,0.04558629776021081
local_background_removed,Jw,Je,2,2,0.11159420289855072,0.11106719367588933,0.0005270092226613982
local_background_removed,Jw,Jw,2,2,0.04901185770750988,-0.12964426877470356,0.17865612648221343
