year,mode,cluster_id,object,window_day_min,window_day_max,n_window_days,window_mean,window_std,window_cv,peak_day,peak_value,peak_to_mean_ratio
2020,raw,E1,V,12,23,12,1.8245175168294032,0.3348415906031406,0.1835233630339903,22,2.246296277601728,1.2311727658850045
2021,raw,E1,V,12,23,12,2.682472267182827,0.6864720351876997,0.2559102077533823,20,3.5810990243644536,1.334999458586777
2022,raw,E1,V,12,23,12,2.5943134589087897,0.8893255037904992,0.34279801491845213,23,4.382231456653431,1.6891680693415432
2023,raw,E1,V,12,23,12,2.6406810905458156,0.2860154158100302,0.10831122956646155,16,3.020880154864458,1.143977652461969
1979,raw,E1,H,12,23,12,5815.188686984315,5.770372977288526,0.000992293335245321,23,5826.350795158757,1.001919474805594
1980,raw,E1,H,12,23,12,5796.962105615883,16.458409115353966,0.002839143816277437,22,5821.4880624885045,1.0042308292560445
1981,raw,E1,H,12,23,12,5805.803704300084,4.513502326122541,0.0007774121475687514,23,5813.773271859195,1.0013726898057556
1982,raw,E1,H,12,23,12,5777.440361517042,7.779664036004754,0.0013465589515772977,23,5790.813483946726,1.0023147140589732
1983,raw,E1,H,12,23,12,5835.178568321361,8.775942873237755,0.0015039716043792604,23,5848.194972710226,1.0022306779880787
1984,raw,E1,H,12,23,12,5791.449081427767,4.1017576612268,0.0007082437579189753,18,5796.887395989178,1.0009390248424785
1985,raw,E1,H,12,23,12,5782.147470026191,5.120900284454973,0.0008856398614876173,22,5789.911361574348,1.001342734959356
1986,raw,E1,H,12,23,12,5813.382996506585,4.24686233768929,0.0007305320052439932,23,5818.828704064246,1.0009367536184925
1987,raw,E1,H,12,23,12,5824.014110790474,12.604722929331375,0.0021642672372613084,22,5839.547353144978,1.002667102458719
1988,raw,E1,H,12,23,12,5799.163340380823,9.731157998606708,0.0016780279201391963,12,5815.043590348082,1.0027383691465768
1989,raw,E1,H,12,23,12,5788.648418240609,2.5630540164183886,0.0004427724455231983,23,5792.894497578144,1.0007335182638064
1990,raw,E1,H,12,23,12,5784.010199376727,17.27768048862423,0.002987145577731871,23,5817.353139832508,1.0057646752523661
1991,raw,E1,H,12,23,12,5825.1380621003,4.867583075876852,0.0008356167740549321,13,5834.092424490968,1.001537193160953
1992,raw,E1,H,12,23,12,5791.919209718349,26.063307397909842,0.004499943188809993,23,5827.34507366483,1.0061164292290263
1993,raw,E1,H,12,23,12,5802.803085370045,8.447815709543923,0.0014558163675831856,23,5817.3358950963975,1.0025044464739794
1994,raw,E1,H,12,23,12,5821.022645503522,3.9624223692938916,0.0006807089768590205,15,5826.469010054634,1.0009356370663356
1995,raw,E1,H,12,23,12,5828.450660388425,7.266479047962655,0.0012467256688552622,23,5840.866749516941,1.0021302555090494
1996,raw,E1,H,12,23,12,5782.208776425069,4.29361988289093,0.0007425570485100193,23,5790.799847090569,1.0014857766292573
1997,raw,E1,H,12,23,12,5801.128300964888,8.606811936914369,0.0014836444723146042,23,5812.452263727057,1.0019520276357763
1998,raw,E1,H,12,23,12,5834.999421717323,14.416829317410855,0.002470750770557536,23,5857.523196796257,1.0038601160773217
1999,raw,E1,H,12,23,12,5812.8895875764,4.275947255160305,0.0007355975355697575,17,5820.3796280950755,1.0012885227571986
2000,raw,E1,H,12,23,12,5790.899185609604,7.327093254816051,0.0012652772945907765,20,5801.036582538623,1.001750573892602
2001,raw,E1,H,12,23,12,5802.38235046007,5.999582367076301,0.0010339860430949703,23,5814.019845710692,1.002005640881232
2002,raw,E1,H,12,23,12,5835.522629514842,9.44675215390131,0.0016188356645421317,18,5845.8109447969455,1.0017630495047807
2003,raw,E1,H,12,23,12,5841.951288302737,5.22487402079883,0.0008943713774643288,18,5850.913653906278,1.0015341390506773
2004,raw,E1,H,12,23,12,5810.833224374149,9.287698686370739,0.0015983419808733301,22,5823.210516130599,1.0021300373420685
2005,raw,E1,H,12,23,12,5820.781985698634,3.3724842038906653,0.0005793867923891819,19,5826.320885713178,1.0009515731783378
2006,raw,E1,H,12,23,12,5801.379876249801,2.2902435033513853,0.00039477564858791356,14,5804.452374222356,1.0005296150291991
2007,raw,E1,H,12,23,12,5800.778276841417,19.426905938853942,0.003349017151097195,22,5828.731656617479,1.0048189016097477
2008,raw,E1,H,12,23,12,5806.049391622232,4.705320514456012,0.0008104168940149727,17,5810.985269152608,1.0008501266864
2009,raw,E1,H,12,23,12,5795.528201498345,7.163976649719566,0.0012361214371914243,20,5807.332738377454,1.0020368353787075
2010,raw,E1,H,12,23,12,5826.658380660814,4.353838197591429,0.0007472272979040948,16,5831.2389902370915,1.000786146926252
2011,raw,E1,H,12,23,12,5777.393175678015,8.695234366837923,0.0015050445940642562,12,5799.8966513682,1.0038950916106801
2012,raw,E1,H,12,23,12,5796.549392666511,5.112383893037935,0.0008819702113650325,23,5807.351875140865,1.0018636056975585
2013,raw,E1,H,12,23,12,5802.086286086368,11.46839108997378,0.0019765978174911725,23,5813.963314481094,1.0020470271914443
2014,raw,E1,H,12,23,12,5828.279234409664,4.494615609595701,0.0007711736910372914,20,5833.099497806069,1.0008270474358787
2015,raw,E1,H,12,23,12,5813.726896451492,11.441725681271333,0.001968053519723292,19,5825.9786280312055,1.0021073799643376
2016,raw,E1,H,12,23,12,5831.287068434321,8.229834014972859,0.001411323764100425,17,5838.948867114696,1.001313912107303
2017,raw,E1,H,12,23,12,5811.335717308346,5.469168482373271,0.0009411207248075562,15,5817.995903072125,1.0011460679760664
2018,raw,E1,H,12,23,12,5827.975173006103,4.983294227963044,0.0008550644228967488,23,5834.598044430112,1.0011363932116053
2019,raw,E1,H,12,23,12,5826.362684408193,9.998112772985422,0.001716012770667566,23,5839.709468882305,1.002290757578451
2020,raw,E1,H,12,23,12,5805.355258221806,15.311997492530331,0.0026375642508431824,20,5820.051234175288,1.0025314516166204
2021,raw,E1,H,12,23,12,5813.534229888857,4.099146732591294,0.0007051040847951901,12,5820.390684109166,1.0011793951749792
2022,raw,E1,H,12,23,12,5820.622415149971,14.275350414908583,0.002452547063996552,23,5844.468542790769,1.004096834657876
2023,raw,E1,H,12,23,12,5820.2397689431555,3.5766007559848734,0.0006145108961094081,23,5826.547748987241,1.0010838007186138
1979,raw,E1,Je,12,23,12,53.170219982683555,3.2463892135377352,0.06105653154331421,16,57.582504998930936,1.0829841407028837
1980,raw,E1,Je,12,23,12,48.61411219040431,4.642377169057437,0.09549443484383278,23,57.60160622014379,1.1848741779863725
1981,raw,E1,Je,12,23,12,54.30522003231562,4.351238757178625,0.08012560771486123,13,59.96099858497578,1.1041479723181944
1982,raw,E1,Je,12,23,12,48.30645059834604,4.116798798183664,0.08522254786246981,14,52.70286332718049,1.0910108831093437
1983,raw,E1,Je,12,23,12,42.81723861772908,1.4776835105712913,0.03451141545497521,23,45.72338346266866,1.0678732430852085
1984,raw,E1,Je,12,23,12,39.04145376568679,4.474473605215282,0.11460827335143306,12,48.33902847356983,1.2381462218001054
1985,raw,E1,Je,12,23,12,47.94169871550209,4.3317589298390855,0.09035472346411262,18,53.93133168453562,1.1249357684335795
1986,raw,E1,Je,12,23,12,50.88042784168018,6.638551371644997,0.13047357605367274,12,59.51806201668202,1.1697633951089716
1987,raw,E1,Je,12,23,12,51.43350294319638,7.30633656700082,0.14205403382829787,13,59.38877942097234,1.154671100013559
1988,raw,E1,Je,12,23,12,47.4674027964675,2.14874189598287,0.04526773679184176,23,50.28583990030296,1.0593762653482306
1989,raw,E1,Je,12,23,12,50.15225193225879,1.4028206130266805,0.02797123875756283,14,51.61994427674256,1.0292647346417299
1990,raw,E1,Je,12,23,12,50.6419962975045,2.0442208267728312,0.0403661185622243,23,52.50875970322603,1.0368619632360836
1991,raw,E1,Je,12,23,12,49.13485613810028,3.333725908992974,0.0678484923131353,23,52.6996562563878,1.0725513494588663
1992,raw,E1,Je,12,23,12,50.62692700046035,2.5960378685503334,0.05127780851732668,14,55.09949343093329,1.0883436284890684
1993,raw,E1,Je,12,23,12,57.00949956765609,5.932409668426075,0.10406002005658156,12,69.20254818087584,1.2138774889393373
1994,raw,E1,Je,12,23,12,49.17263570183925,2.3717370547351564,0.04823286408961795,16,52.78688356913105,1.0735012027666342
1995,raw,E1,Je,12,23,12,56.2331804590712,4.836768581501311,0.08601271601597606,12,65.6609547687737,1.167655007821641
1996,raw,E1,Je,12,23,12,53.69999046048449,7.741804083128445,0.14416769941188648,12,64.0601147999144,1.1929259996247539
1997,raw,E1,Je,12,23,12,57.19800923294962,3.990451215460288,0.06976556123148198,12,64.52653970592861,1.1281256213504047
1998,raw,E1,Je,12,23,12,33.48855725279841,0.8725674400321098,0.0260556892148338,18,35.012314757988435,1.0455008405912036
1999,raw,E1,Je,12,23,12,51.35349167955411,3.3000005745414795,0.06426049070106908,16,56.16576579949915,1.0937088007563835
2000,raw,E1,Je,12,23,12,57.08193153122455,1.8874562315438357,0.0330657386832003,12,60.73396562316103,1.0639788107019068
2001,raw,E1,Je,12,23,12,46.247960568398746,2.159657169335276,0.04669734930562374,23,50.359716071728336,1.0889067421091443
2002,raw,E1,Je,12,23,12,42.64006427857479,3.6303525013987623,0.08513947065560143,14,46.531905002124994,1.091271924407127
2003,raw,E1,Je,12,23,12,45.99231585397147,2.9559650609581127,0.06427084625056555,20,50.34055167448154,1.0945426586979203
2004,raw,E1,Je,12,23,12,47.979977615430265,4.822327054747708,0.10050707179147905,13,53.78795843335539,1.121050094363866
2005,raw,E1,Je,12,23,12,57.96115505022527,3.7470063545905514,0.06464685445525681,21,61.37157666475212,1.0588397800487335
2006,raw,E1,Je,12,23,12,51.22310348495725,6.2313096334130025,0.12165037277061584,23,60.069477590392204,1.1727028138393
2007,raw,E1,Je,12,23,12,57.759967959884385,3.8832692706155383,0.06723115347488576,13,63.8285172245184,1.1050649693719992
2008,raw,E1,Je,12,23,12,42.205932426893746,3.3615743328200214,0.07964696286813785,13,47.57009217155526,1.127094923301406
2009,raw,E1,Je,12,23,12,46.511791713683,4.755599491874091,0.10224502898423002,23,54.83310438435779,1.178907592334819
2010,raw,E1,Je,12,23,12,52.71067904577862,1.7064211730876853,0.03237334832293937,14,54.936093048494264,1.0422194144147119
2011,raw,E1,Je,12,23,12,51.386976792748044,3.4856173775548074,0.06783075392064405,13,57.19860199370831,1.1130952930817155
2012,raw,E1,Je,12,23,12,43.319011450827425,3.328948590772508,0.0768472889680599,12,49.4151786751266,1.1407272931705275
2013,raw,E1,Je,12,23,12,52.5621126815218,4.7962556641256615,0.0912492938247456,12,62.07534240155959,1.1809902462954267
2014,raw,E1,Je,12,23,12,50.71384679715302,2.5592511753998153,0.050464544439634905,12,54.62374130792368,1.0770971787332266
2015,raw,E1,Je,12,23,12,38.88429843250904,1.199106213331072,0.03083779987473128,12,41.14834684644982,1.058225260714666
2016,raw,E1,Je,12,23,12,52.986964577968166,1.8344085215963573,0.03461999637471335,20,55.889531070657455,1.0547788784620267
2017,raw,E1,Je,12,23,12,56.52232959634313,2.1218573854549416,0.03754016157168765,14,60.008383638918886,1.061675696445467
2018,raw,E1,Je,12,23,12,37.30864407786081,4.284967430819019,0.11485186708679211,12,45.06148913110742,1.2078029165859177
2019,raw,E1,Je,12,23,12,42.421405284610636,5.4570701331838904,0.12863954167881944,12,52.96164058673237,1.2484650197560572
2020,raw,E1,Je,12,23,12,54.777257549143634,4.094941847106251,0.07475624064297821,12,63.22724102317235,1.1542607982235442
2021,raw,E1,Je,12,23,12,51.530900517252114,4.107791493428111,0.0797151117522733,16,56.251402766470285,1.0916052737645578
2022,raw,E1,Je,12,23,12,47.53439645864029,1.0062396301851244,0.021168663223916875,16,48.913394105469685,1.029010521844497
2023,raw,E1,Je,12,23,12,46.82136666878134,3.5050886346707744,0.07486087835637134,12,54.50809836720901,1.164171450884874
1979,raw,E1,Jw,12,23,12,30.552245290791124,1.814585915600171,0.059392882530537074,23,34.29865040500338,1.1226229063871895
1980,raw,E1,Jw,12,23,12,40.300116418332614,4.328422202493592,0.1074047071617013,12,47.64550823703638,1.1822672605323081
1981,raw,E1,Jw,12,23,12,26.52987929866155,1.6814535985402126,0.06337961735939672,12,29.4031616528537,1.1083036346243762
1982,raw,E1,Jw,12,23,12,36.22630310803779,5.0060100944403985,0.13818716415834165,23,45.31399728463459,1.2508590001439919
1983,raw,E1,Jw,12,23,12,47.102542284195614,1.661625595177201,0.03527677094691964,17,49.239080473253075,1.045359296663129
1984,raw,E1,Jw,12,23,12,43.40591050384686,1.3642800684599476,0.03143074416879255,20,45.42891654038038,1.0466066951032666
1985,raw,E1,Jw,12,23,12,37.22750813181464,1.8174769764736485,0.048820806647554886,12,40.395732191019846,1.0851043816305437
1986,raw,E1,Jw,12,23,12,35.739861532627664,1.4127817328571228,0.03952958048165143,23,37.99768624122308,1.0631738515979736
1987,raw,E1,Jw,12,23,12,37.099984827069896,6.491048940840186,0.1749609594477202,13,45.956657235396904,1.2387244213065964
1988,raw,E1,Jw,12,23,12,39.07706558796409,1.6998201605413796,0.04349917617828725,14,41.796108609960335,1.0695815558584996
1989,raw,E1,Jw,12,23,12,48.02598759664449,4.224111243612964,0.08795469817486916,14,52.99207878871763,1.1034042492531482
1990,raw,E1,Jw,12,23,12,44.818358850694814,5.048017247709633,0.11263279997659399,12,52.44536844169275,1.1701760123882474
1991,raw,E1,Jw,12,23,12,48.41600616334292,2.16933132084705,0.044806077426714,18,50.43759058942698,1.0417544648202233
1992,raw,E1,Jw,12,23,12,35.06135696367525,4.647166055487804,0.13254381626764453,12,43.068224669500175,1.2283673080342863
1993,raw,E1,Jw,12,23,12,33.911670602308966,0.8012116516700557,0.023626428230742468,17,35.11184336718048,1.0353911424460687
1994,raw,E1,Jw,12,23,12,42.83968019490137,1.046166019073437,0.024420490870002424,12,44.356599329199284,1.0354092077110655
1995,raw,E1,Jw,12,23,12,38.97019442243609,0.657559111011231,0.016873385436143508,23,40.19078377205162,1.0313210998226834
1996,raw,E1,Jw,12,23,12,35.91281133535552,2.6139502405439123,0.07278600987638226,12,42.37287273955954,1.1798818071879273
1997,raw,E1,Jw,12,23,12,26.361901968266526,2.2762397756626798,0.08634580988893162,12,30.601451202383235,1.1608210681922329
1998,raw,E1,Jw,12,23,12,43.54849737592932,5.169296479047677,0.11870206299941814,12,50.89666723740391,1.1687353250800105
1999,raw,E1,Jw,12,23,12,47.621361119258296,1.5478269688902586,0.032502787247386714,15,49.83810023387687,1.0465492598807946
2000,raw,E1,Jw,12,23,12,40.92849355515414,1.1896765466955068,0.029067196062134596,12,43.64763577059086,1.066436410902136
2001,raw,E1,Jw,12,23,12,43.31784612939571,0.9639075774715888,0.022251973807567823,12,45.592740069699644,1.0525163216450673
2002,raw,E1,Jw,12,23,12,32.72263259916156,2.002434919928341,0.06119418765773716,16,36.61577664719664,1.1189740475872871
2003,raw,E1,Jw,12,23,12,36.35808887962694,3.63391845110837,0.09994800505437228,12,42.05024845908338,1.156558272309105
2004,raw,E1,Jw,12,23,12,32.11310737921105,3.374736584311526,0.10508906984492294,12,37.68778812913259,1.1735951829292368
2005,raw,E1,Jw,12,23,12,40.51918221066543,8.915529633254732,0.22003231918406715,12,53.75097917179808,1.326556367607253
2006,raw,E1,Jw,12,23,12,43.740043041540105,1.8998449310279026,0.04343491224330914,12,46.46031572945008,1.0621918155253176
2007,raw,E1,Jw,12,23,12,31.251375881140547,2.061020377629186,0.06594974843564877,12,34.7259693250019,1.1111820950563995
2008,raw,E1,Jw,12,23,12,41.70040160012328,1.49946578460796,0.035958065799622685,17,43.48990902619974,1.0429134338617527
2009,raw,E1,Jw,12,23,12,44.83855131127106,2.9198858161454386,0.06511998560960203,19,48.33714642411361,1.0780264975233942
2010,raw,E1,Jw,12,23,12,37.65406010298731,2.337272472551107,0.06207225638240313,12,41.83193807209795,1.1109542492279092
2011,raw,E1,Jw,12,23,12,35.33569960673967,1.8159068261298794,0.05139014782046301,22,37.73869905636245,1.068004864099631
2012,raw,E1,Jw,12,23,12,40.789486660655854,1.8286672931603496,0.04483182905373935,23,43.56506533973522,1.068046423387709
2013,raw,E1,Jw,12,23,12,35.34681311146854,3.994780082408963,0.11301669742647077,12,42.50396755293624,1.2024837265780066
2014,raw,E1,Jw,12,23,12,39.75997102278834,2.667733891113375,0.06709597171447389,23,42.390981979922806,1.0661723560016036
2015,raw,E1,Jw,12,23,12,38.91109679559997,2.704179048461928,0.06949634605950364,12,42.71656855171217,1.0977991387932664
2016,raw,E1,Jw,12,23,12,42.44872961466609,2.82519716269535,0.06655551740514688,12,47.99998272001688,1.1307754826997625
2017,raw,E1,Jw,12,23,12,37.22470752875997,3.386093330341803,0.09096359797388875,12,43.438209409720315,1.1669187562093966
2018,raw,E1,Jw,12,23,12,38.1350786801654,1.5207415917030898,0.03987776200640197,17,40.51293501364018,1.0623535184866546
2019,raw,E1,Jw,12,23,12,34.85096937589279,0.7817353903035797,0.022430807644745213,13,36.32647884671705,1.0423376880828992
2020,raw,E1,Jw,12,23,12,33.17102275551758,3.0715910984167,0.0925986250425663,23,38.3504807472521,1.156144054704247
2021,raw,E1,Jw,12,23,12,41.843684202618526,1.365401629961519,0.03263100886025808,12,44.266625105927226,1.0579045786593528
2022,raw,E1,Jw,12,23,12,39.04087510532381,0.6326033561738313,0.01620361619628629,16,40.167947907336405,1.028869045557277
2023,raw,E1,Jw,12,23,12,38.51624141595105,2.9539024985081554,0.07669238715709042,18,41.82336348142567,1.0858630526732531
1979,raw,E2,P,27,38,12,6.5601172497576625,0.4207842486045576,0.06414279388375835,38,7.145574773412043,1.089244978612984
1980,raw,E2,P,27,38,12,7.503078739797072,0.2894586929751792,0.03857865591091601,27,8.119523898866115,1.0821589617337046
1981,raw,E2,P,27,38,12,5.454298304790555,0.7308671998363696,0.13399839154274143,38,6.989796506129556,1.2815207595061455
1982,raw,E2,P,27,38,12,7.88595545843213,0.4564574550993972,0.057882327322971126,38,8.738105025870327,1.1080591403196325
1983,raw,E2,P,27,38,12,5.869933343148592,0.7926713169493766,0.1350392364973702,37,7.115798216289855,1.2122451483361782
1984,raw,E2,P,27,38,12,6.710529408755426,1.286921793562502,0.1917764926092456,29,8.625383053008509,1.2853506076217223
1985,raw,E2,P,27,38,12,4.829720462065539,0.3805861575729676,0.07880086654334495,34,5.353859104712816,1.1085235981591384
1986,raw,E2,P,27,38,12,5.240355221370744,0.6323759645745929,0.12067425543893925,38,6.737044640942648,1.2856083903371578
1987,raw,E2,P,27,38,12,5.096551617485788,0.43653181181288164,0.08565238706012444,33,5.53770136548536,1.086558477399688
1988,raw,E2,P,27,38,12,6.449402815945277,0.5500323303396469,0.08528422646817486,36,7.219918303595216,1.1194708269335922
1989,raw,E2,P,27,38,12,7.014022877355516,0.6919706684060809,0.09865531956560636,31,7.8716668105381435,1.122275611040616
1990,raw,E2,P,27,38,12,5.807809412085636,0.3532754932422179,0.06082766636711874,36,6.331786072742165,1.0902193277150385
1991,raw,E2,P,27,38,12,5.547355719220318,0.5468365838105608,0.09857608047664919,27,6.29800212969143,1.135316076427037
1992,raw,E2,P,27,38,12,6.095440600229271,0.5185969961929376,0.08507949305146971,34,7.029561898705572,1.153249184060626
1993,raw,E2,P,27,38,12,7.630358237537632,1.145379408572773,0.15010820893544896,31,8.788315803703808,1.151756644985348
1994,raw,E2,P,27,38,12,6.71789284172091,0.553334896419471,0.08236732997331375,32,7.1902531454107255,1.0703137598080146
1995,raw,E2,P,27,38,12,6.401578582025922,0.723825340583124,0.11306982040575689,38,7.906828868265542,1.2351373597857194
1996,raw,E2,P,27,38,12,5.8342884448003245,0.776409647376566,0.133077007542949,32,6.926188688024346,1.1871522557641052
1997,raw,E2,P,27,38,12,5.951659574894183,1.139239215681357,0.19141538613646608,37,7.168169663474246,1.204398466221161
1998,raw,E2,P,27,38,12,7.223527730792469,0.7771407665606547,0.10758465884304005,27,8.408147084682364,1.1639945741246251
1999,raw,E2,P,27,38,12,8.157486708252865,1.327704662121048,0.16275903468866912,27,10.311213972284264,1.2640184827823533
2000,raw,E2,P,27,38,12,5.829551271934563,1.1574422002365232,0.1985473917707258,38,7.235113446268219,1.241109839980183
2001,raw,E2,P,27,38,12,6.743659143854784,0.9652958772400446,0.1431412615389281,38,9.187680799552522,1.3624177325040976
2002,raw,E2,P,27,38,12,4.957802639406442,0.7512233184017914,0.1515234415405406,38,6.591154157311899,1.3294506935233057
2003,raw,E2,P,27,38,12,5.187782748623145,0.4073982272038125,0.07853031766063427,31,5.699985268394108,1.098732453649067
2004,raw,E2,P,27,38,12,5.5358670681327125,0.6381793382200694,0.1152808278026836,38,6.6180017085434235,1.195476991606037
2005,raw,E2,P,27,38,12,6.828991988859975,1.1364234136770905,0.16641158981160814,38,8.716006090330042,1.276323958872268
2006,raw,E2,P,27,38,12,5.622736709724318,0.5019632457373056,0.0892738308142882,38,6.446576871840165,1.146519427219471
2007,raw,E2,P,27,38,12,5.219440016155214,1.0572502907410615,0.2025600998322535,37,6.320080264701586,1.2108732440910248
2008,raw,E2,P,27,38,12,6.571455341056321,1.4561207935706912,0.22158269637367833,38,9.429120797415626,1.4348603631990167
2009,raw,E2,P,27,38,12,7.5317137139615165,0.44310082073249335,0.058831341386630216,34,8.15738842436751,1.0830720250618526
2010,raw,E2,P,27,38,12,6.975005565282147,0.44238199334989897,0.06342389109361818,29,7.506741838808529,1.076234530359661
2011,raw,E2,P,27,38,12,6.520517744895486,0.8375772700778226,0.12845257122923745,33,7.318710610176257,1.1224124979806251
2012,raw,E2,P,27,38,12,6.193735919773375,1.1824064800543848,0.19090359927671205,27,8.581875885231966,1.3855734239222433
2013,raw,E2,P,27,38,12,5.37940502005981,0.28399650387214814,0.0527932927178883,38,5.8145784677156325,1.0808962043259391
2014,raw,E2,P,27,38,12,6.26904889143039,1.3078690393130112,0.20862319978085067,37,8.543113398972775,1.3627447395807686
2015,raw,E2,P,27,38,12,5.337662732918176,0.7756257423230547,0.14531186797163256,36,6.541704731883418,1.2255747616908252
2016,raw,E2,P,27,38,12,6.443307976910961,1.177435510213428,0.18273773571471114,35,8.578065039135264,1.3313138328747733
2017,raw,E2,P,27,38,12,4.7987723366204325,0.35030171536549704,0.07299819428652586,28,5.358205142777206,1.116578317726496
2018,raw,E2,P,27,38,12,4.857610763003707,1.2701779364787456,0.2614820327211785,34,6.2669392372923785,1.290127913298661
2019,raw,E2,P,27,38,12,7.1244036165342015,0.7761682779187301,0.10894501767380252,36,8.02371083425445,1.1262291226218606
2020,raw,E2,P,27,38,12,4.397156128325764,0.8044642402178138,0.18295102942454172,35,5.367570172195946,1.2206912867200035
2021,raw,E2,P,27,38,12,4.8397175896891484,0.9602435864998223,0.19840901224182786,37,6.662078292550806,1.3765427773601413
2022,raw,E2,P,27,38,12,7.256138003821998,0.6245253816286199,0.08606856447597606,38,9.066505410992356,1.2494946218243839
2023,raw,E2,P,27,38,12,5.275706302407357,0.9992473523604162,0.1894054170347315,32,6.322277120613662,1.198375489122195
1979,raw,E2,V,27,38,12,2.6138101076315183,0.12296843596111841,0.047045665483518295,38,2.948448121837952,1.1280269034189845
1980,raw,E2,V,27,38,12,2.8649690331709103,0.1097022948386162,0.03829091818041776,27,3.0660664981482597,1.0701918459319983
1981,raw,E2,V,27,38,12,2.2877964102495114,0.36354366907640184,0.1589056034215012,38,3.0741482636519226,1.3437158349747154
1982,raw,E2,V,27,38,12,3.7876122698134904,0.2940647794358963,0.07763856448017553,37,4.2847545617982545,1.1312548002723926
1983,raw,E2,V,27,38,12,3.139189762969204,0.36381115777159695,0.11589333084068487,27,3.7630244048730317,1.198724731222548
1984,raw,E2,V,27,38,12,1.812604436294606,0.14885681230102263,0.08212316450313846,38,2.0321336610754694,1.1211125937816373
1985,raw,E2,V,27,38,12,3.4347666499086493,0.4301684692503701,0.1252395033187147,31,4.068040727185007,1.1843717905238238
1986,raw,E2,V,27,38,12,1.9699686317645606,0.36639666849844466,0.18599111812763539,27,2.8472368176984824,1.4453208907934136
1987,raw,E2,V,27,38,12,2.1786681042429743,0.18270311461265393,0.08386000339232681,32,2.507899888847825,1.1511160804908824
1988,raw,E2,V,27,38,12,3.2105198911398034,0.3962814177575299,0.12343216400902536,32,3.738968875061814,1.1645991932269995
1989,raw,E2,V,27,38,12,2.5677156740311746,0.4153417935428306,0.16175536791057737,37,3.2605846682350648,1.269838674589252
1990,raw,E2,V,27,38,12,2.7371851927903585,0.21952979431649564,0.08020275533224736,38,3.176294642810371,1.1604237269642732
1991,raw,E2,V,27,38,12,2.3332777522746433,0.14032534109894007,0.060140864482199304,29,2.5381460677897403,1.0878027981513512
1992,raw,E2,V,27,38,12,3.3351917955145516,0.33148334818053443,0.09938959091535363,31,3.799986306238014,1.1393606542650465
1993,raw,E2,V,27,38,12,3.564914893158431,0.5778902361998652,0.16210491793471846,29,4.367467296619515,1.225125263158475
1994,raw,E2,V,27,38,12,2.6112532830608095,0.20005903472576758,0.07661418217201418,35,2.9967336292803353,1.1476227330067856
1995,raw,E2,V,27,38,12,2.393080983057625,0.5690177894469246,0.23777623635605355,27,3.3696983141331374,1.408100410302992
1996,raw,E2,V,27,38,12,2.121846546532644,0.20885460518213,0.09843058892422048,31,2.4625870193144097,1.1605867650219175
1997,raw,E2,V,27,38,12,3.9760673041462344,0.8621342675842809,0.21683090391478843,38,4.988481986907802,1.2546271492196746
1998,raw,E2,V,27,38,12,3.835084190653562,0.2739869825397963,0.07144223409943784,31,4.193954296045936,1.0935755481629004
1999,raw,E2,V,27,38,12,2.2163170078507846,0.36281055617043745,0.16369975724821956,27,3.070374738934485,1.3853499874147133
2000,raw,E2,V,27,38,12,2.0768087384568985,0.4906303646640458,0.23624244042248957,36,2.692500773485981,1.2964606338690845
2001,raw,E2,V,27,38,12,2.0975163777415236,0.31616972571345375,0.15073528343732653,38,2.9323886299834507,1.398028955149074
2002,raw,E2,V,27,38,12,2.49629484563777,0.41846589629110037,0.16763480364596928,30,3.0767114511818128,1.2325112382285601
2003,raw,E2,V,27,38,12,2.6271182949022704,0.3507303856313386,0.13350384195175816,34,3.0397452593681775,1.157064478316573
2004,raw,E2,V,27,38,12,2.9363079518041943,0.3781306095520954,0.1287775722977649,34,3.440896747425856,1.1718446443297776
2005,raw,E2,V,27,38,12,3.3411728711651816,0.24664875725104415,0.07382101039416002,30,3.6369570301030967,1.0885270443470578
2006,raw,E2,V,27,38,12,2.747513124356703,0.3771125047899363,0.137255943000489,37,3.1949656940376086,1.1628573001937919
2007,raw,E2,V,27,38,12,1.5847177116749156,0.16479246395400707,0.10398852914928998,34,1.784128434426991,1.1258335924952771
2008,raw,E2,V,27,38,12,2.5473199332450434,0.6166122340204684,0.24206312916286135,38,3.7588991501786553,1.475628993876988
2009,raw,E2,V,27,38,12,2.313673949661848,0.25784430115829016,0.11144366352737974,36,2.6098401638542823,1.1280068932074858
2010,raw,E2,V,27,38,12,2.5664917838568058,0.45179027294324053,0.17603417855643194,34,3.1173109630623785,1.2146194983630971
2011,raw,E2,V,27,38,12,3.668085705578602,0.7727898959965752,0.21067934558373821,36,4.714344760784451,1.28523299049784
2012,raw,E2,V,27,38,12,2.5158628198365034,0.5082533147723555,0.20201948642222986,27,3.7248002662943467,1.4805259797650363
2013,raw,E2,V,27,38,12,2.149968911892351,0.06766521674693238,0.03147264891720858,38,2.2963054731500203,1.0680645010479708
2014,raw,E2,V,27,38,12,2.1336315189710042,0.5807880942735207,0.2722063716762807,38,3.4109862724389814,1.5986763609877743
2015,raw,E2,V,27,38,12,2.2047030018184888,0.36937196452053456,0.16753819639910714,38,3.01365768815957,1.36692229550759
2016,raw,E2,V,27,38,12,3.2461971851073215,0.764158334679219,0.23540108351542421,34,4.17484423098976,1.286072284869673
2017,raw,E2,V,27,38,12,2.137186356026323,0.38832801703151026,0.18170058775470943,36,2.5555457877409546,1.195752434285278
