year,mode,cluster_id,object,base_window_mean,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95,bootstrap_ci_width
1990,raw,E1,H,5784.010199376727,5776.445627115984,5783.756483372188,5792.060960972454,15.615333856469988
1991,raw,E1,H,5825.1380621003,5823.158605781362,5825.11958041685,5827.517758807191,4.359153025829073
1992,raw,E1,H,5791.919209718349,5780.071484561851,5791.82184072016,5803.376962449547,23.305477887695815
1993,raw,E1,H,5802.803085370045,5798.646253229415,5802.6822291075805,5806.6954785165,8.049225287084482
1994,raw,E1,H,5821.022645503522,5819.25548380512,5821.111421701826,5822.854931643175,3.599447838055312
1995,raw,E1,H,5828.450660388425,5825.06405296797,5828.430642353958,5831.427501073768,6.363448105797943
1996,raw,E1,H,5782.208776425069,5780.155352331402,5782.12030633545,5784.1814989109225,4.026146579520173
1997,raw,E1,H,5801.128300964888,5796.930717978312,5801.165800659797,5804.9023790818765,7.9716611035646565
1998,raw,E1,H,5834.9994217173235,5828.776619859012,5834.883113474276,5841.427420225298,12.650800366286603
1999,raw,E1,H,5812.8895875764,5810.9802789133755,5812.936292942262,5814.814082296346,3.8338033829704727
2000,raw,E1,H,5790.899185609604,5787.421037848086,5790.921580255527,5793.980638810628,6.55960096254239
2001,raw,E1,H,5802.38235046007,5799.6144048703145,5802.293777961726,5805.075172463733,5.460767593418495
2002,raw,E1,H,5835.522629514842,5831.342645828283,5835.696598021323,5839.574048475104,8.231402646821152
2003,raw,E1,H,5841.9512883027355,5839.601597979866,5841.930464479921,5844.340699936822,4.739101956955892
2004,raw,E1,H,5810.833224374149,5806.427286447981,5810.852140389174,5815.045923890442,8.618637442461477
2005,raw,E1,H,5820.781985698634,5819.338004032457,5820.827285792966,5822.412211230684,3.074207198226759
2006,raw,E1,H,5801.379876249801,5800.314728284481,5801.442901053326,5802.546097937236,2.231369652754438
2007,raw,E1,H,5800.778276841417,5791.786609187385,5800.746042462788,5809.495160568736,17.708551381350844
2008,raw,E1,H,5806.049391622232,5803.907678173193,5806.16103154351,5808.255679572065,4.348001398871929
2009,raw,E1,H,5795.528201498345,5792.420657749736,5795.598223207422,5798.780973672927,6.360315923190683
2010,raw,E1,H,5826.658380660814,5824.666757275665,5826.802512209159,5828.529802754743,3.8630454790782096
2011,raw,E1,H,5777.393175678015,5773.59657572115,5777.085842434146,5781.628298431445,8.031722710295071
2012,raw,E1,H,5796.54939266651,5794.053267224324,5796.408652093625,5798.74693973448,4.6936725101559205
2013,raw,E1,H,5802.086286086368,5796.715207441751,5802.2027458554985,5807.040601279664,10.325393837912998
2014,raw,E1,H,5828.279234409664,5826.154896281306,5828.42606136638,5830.226428662281,4.071532380975441
2015,raw,E1,H,5813.726896451492,5808.435382469007,5813.732178004427,5818.6618575481725,10.226475079165539
2016,raw,E1,H,5831.287068434321,5827.441226221471,5831.483343671034,5834.879658802596,7.438432581125198
2017,raw,E1,H,5811.335717308346,5808.797196838693,5811.457495298639,5813.70718015826,4.909983319566891
2018,raw,E1,H,5827.975173006103,5825.512858274354,5827.985210346458,5830.170871552468,4.658013278114595
2019,raw,E1,H,5826.362684408193,5821.650665834457,5826.385327568836,5830.681823573537,9.0311577390803
2020,raw,E1,H,5805.355258221806,5797.923812667434,5805.52447683491,5811.828949871253,13.905137203819322
2021,raw,E1,H,5813.534229888858,5811.725182748336,5813.511250137351,5815.455850329812,3.7306675814761547
2022,raw,E1,H,5820.622415149971,5814.448262167333,5820.432163765776,5826.839117819409,12.390855652075516
2023,raw,E1,H,5820.2397689431555,5818.574748313328,5820.227874408984,5821.8846538360185,3.3099055226903147
1979,raw,E1,Je,53.170219982683555,51.67384868818363,53.17047501719613,54.5083226519734,2.834473963789769
1980,raw,E1,Je,48.61411219040431,46.51548972773568,48.62548747478008,50.82522139750938,4.309731669773704
1981,raw,E1,Je,54.30522003231562,52.26528395104885,54.342083350106236,56.29036248208829,4.025078531039441
1982,raw,E1,Je,48.30645059834604,46.232614156555464,48.33572820201681,50.17265091480796,3.9400367582524964
1983,raw,E1,Je,42.81723861772908,42.146079072253954,42.81163219708762,43.51384504258974,1.367765970335789
1984,raw,E1,Je,39.04145376568679,36.98379652622188,39.01322411646734,41.06966085469638,4.0858643284745
1985,raw,E1,Je,47.94169871550209,45.9279828661086,47.87203382355159,49.7670814963052,3.8390986301966024
1986,raw,E1,Je,50.88042784168018,47.52090812847146,50.86273374028835,54.00965460575205,6.488746477280586
1987,raw,E1,Je,51.43350294319638,47.866441225859205,51.44490829601225,54.78732275636619,6.920881530506982
1988,raw,E1,Je,47.4674027964675,46.51631660354068,47.48018825792461,48.45197597210437,1.935659368563691
1989,raw,E1,Je,50.15225193225879,49.47132125825042,50.16980076724079,50.784879717299624,1.3135584590492044
1990,raw,E1,Je,50.6419962975045,49.673514095961636,50.6486821213462,51.517950704031804,1.8444366080701684
1991,raw,E1,Je,49.13485613810028,47.634634977152395,49.142228188480004,50.69419209550312,3.0595571183507246
1992,raw,E1,Je,50.62692700046035,49.43836023268058,50.62833653290012,51.89911201595957,2.4607517832789867
1993,raw,E1,Je,57.00949956765609,54.2605679200814,57.042134681867154,59.74132418541772,5.480756265336318
1994,raw,E1,Je,49.17263570183925,48.03296503000218,49.17586004762015,50.189821383951724,2.156856353949543
1995,raw,E1,Je,56.2331804590712,53.94507200317763,56.2836429510774,58.411137028077455,4.466065024899827
1996,raw,E1,Je,53.69999046048449,50.13751627198532,53.7267930837986,57.23411932298266,7.096603050997338
1997,raw,E1,Je,57.19800923294962,55.292742448644006,57.18037542330101,59.020926180037655,3.7281837313936492
1998,raw,E1,Je,33.48855725279841,33.04787845979786,33.458105376518276,33.92024820007054,0.8723697402726813
1999,raw,E1,Je,51.35349167955411,49.777387471329874,51.29748747506133,52.85830422305629,3.080916751726413
2000,raw,E1,Je,57.08193153122455,56.289678923477915,57.088913160282964,57.91986627215305,1.6301873486751361
2001,raw,E1,Je,46.247960568398746,45.21998281200066,46.24656222169101,47.24885687000413,2.028874058003474
2002,raw,E1,Je,42.64006427857479,40.821087998380726,42.674977177701265,44.196489683316805,3.3754016849360795
2003,raw,E1,Je,45.99231585397147,44.728267750568385,46.01292275750782,47.39959793761284,2.671330187044454
2004,raw,E1,Je,47.979977615430265,45.67902551701582,47.98948906840212,50.16087357704604,4.481848060030217
2005,raw,E1,Je,57.96115505022527,56.338839490989855,58.03977435365468,59.65122664151043,3.3123871505205784
2006,raw,E1,Je,51.22310348495725,48.43542801246016,51.10629658176353,54.16064999944332,5.725221986983165
2007,raw,E1,Je,57.759967959884385,55.988304959489916,57.76234126776994,59.55992259839373,3.571617638903817
2008,raw,E1,Je,42.205932426893746,40.63186802688361,42.175375745583764,43.6523237002138,3.02045567333019
2009,raw,E1,Je,46.511791713683,44.39062268241094,46.428550867476005,48.67863105052435,4.28800836811341
2010,raw,E1,Je,52.71067904577862,51.926031316210135,52.71913522864445,53.46767259624521,1.5416412800350727
2011,raw,E1,Je,51.386976792748044,49.851276322989975,51.40101075053633,53.01865672213088,3.167380399140903
2012,raw,E1,Je,43.319011450827425,41.68013998781124,43.296180094828664,44.90653203068771,3.226392042876469
2013,raw,E1,Je,52.5621126815218,50.39423135952435,52.58638901052575,54.694615005897475,4.3003836463731275
2014,raw,E1,Je,50.71384679715302,49.48444503417847,50.71448076670175,51.915126642394156,2.4306816082156857
2015,raw,E1,Je,38.88429843250904,38.34266705084296,38.86673646474543,39.400583448019766,1.057916397176804
2016,raw,E1,Je,52.986964577968166,52.146097021361896,53.01522272670163,53.767512230715305,1.6214152093534082
2017,raw,E1,Je,56.52232959634313,55.560363178976786,56.530853946934755,57.52206425680433,1.9617010778275414
2018,raw,E1,Je,37.30864407786081,35.31980282322338,37.25826395999468,39.3067630617269,3.9869602385035208
2019,raw,E1,Je,42.421405284610636,39.73662938347553,42.38852656950648,44.89652801668815,5.15989863321262
2020,raw,E1,Je,54.777257549143634,52.96684120159321,54.81912369122859,56.66546060070353,3.6986193991103207
2021,raw,E1,Je,51.530900517252114,49.47348555914947,51.53321644952782,53.32126237851148,3.8477768193620037
2022,raw,E1,Je,47.53439645864029,46.997304900044135,47.53182951659973,47.98195395087343,0.9846490508292973
2023,raw,E1,Je,46.82136666878134,45.30949390986029,46.81699752976276,48.3960932668693,3.086599357009014
1979,raw,E1,Jw,30.552245290791124,29.68940084726409,30.571609853087097,31.422864093070462,1.733463245806373
1980,raw,E1,Jw,40.300116418332614,38.27283509202715,40.28433541002572,42.40914594783947,4.136310855812319
1981,raw,E1,Jw,26.52987929866155,25.680112930792866,26.508937659334322,27.284180034149063,1.604067103356197
1982,raw,E1,Jw,36.22630310803779,34.18395433932897,36.25325178735553,38.98508548340911,4.801131144080138
1983,raw,E1,Jw,47.102542284195614,46.243829931471865,47.07656237990119,47.78323704640614,1.5394071149342778
1984,raw,E1,Jw,43.40591050384686,42.742148355076985,43.426424001299736,44.044286005814755,1.3021376507377695
1985,raw,E1,Jw,37.22750813181464,36.34066925453267,37.19884293651968,38.07961236044846,1.7389431059157872
1986,raw,E1,Jw,35.739861532627664,35.05576029310432,35.7467453824952,36.43598743635279,1.3802271432484687
1987,raw,E1,Jw,37.099984827069896,33.69725786996531,37.05588877263384,40.07043053261258,6.373172662647271
1988,raw,E1,Jw,39.07706558796409,38.241572644455694,39.0399917004502,39.87804680565557,1.636474161199878
1989,raw,E1,Jw,48.02598759664449,45.838147280961635,47.943985972392966,49.88199501232529,4.043847731363655
1990,raw,E1,Jw,44.818358850694814,42.21696522506294,44.813246805003054,47.01935647545196,4.8023912503890145
1991,raw,E1,Jw,48.41600616334292,47.41295375795109,48.45430708410739,49.459568173147545,2.0466144151964585
1992,raw,E1,Jw,35.06135696367525,32.690827291490955,35.07500921251158,37.06958181047442,4.378754518983463
1993,raw,E1,Jw,33.911670602308966,33.49224454507339,33.896954995634786,34.28848990921633,0.7962453641429406
1994,raw,E1,Jw,42.83968019490137,42.37802701424008,42.848048994814874,43.31704186148075,0.9390148472406707
1995,raw,E1,Jw,38.97019442243609,38.67464038407978,38.976849516670676,39.2635515338336,0.5889111497538195
1996,raw,E1,Jw,35.91281133535552,34.68789933841211,35.86961035846468,37.2161328081555,2.528233469743391
1997,raw,E1,Jw,26.361901968266526,25.236200445303158,26.35299417745766,27.397131069477318,2.16093062417416
1998,raw,E1,Jw,43.54849737592932,40.94379714475507,43.451165686710894,45.947044928843276,5.0032477840882095
1999,raw,E1,Jw,47.621361119258296,46.86322232606488,47.620261171182534,48.32484169426051,1.4616193681956346
2000,raw,E1,Jw,40.92849355515414,40.395022206071225,40.90878239254665,41.48017466109216,1.085152455020932
2001,raw,E1,Jw,43.31784612939571,42.861385638250916,43.303281404151235,43.78588342222839,0.924497783977472
2002,raw,E1,Jw,32.72263259916156,31.819570195206623,32.66614093084349,33.67572668465985,1.8561564894532268
2003,raw,E1,Jw,36.35808887962694,34.39461803668267,36.32562197767399,37.825477179384094,3.430859142701422
2004,raw,E1,Jw,32.11310737921105,30.50983149884136,32.06257221689071,33.768113929432225,3.2582824305908638
2005,raw,E1,Jw,40.51918221066543,35.86756059304632,40.52570889193002,44.45254925648355,8.58498866343723
2006,raw,E1,Jw,43.740043041540105,42.775715471655396,43.72590526123214,44.56927568172349,1.7935602100680939
2007,raw,E1,Jw,31.251375881140547,30.280110338947498,31.313988167145638,32.214064697383265,1.9339543584357664
2008,raw,E1,Jw,41.70040160012328,40.95747170004478,41.722442377693284,42.418829488318835,1.4613577882740572
2009,raw,E1,Jw,44.83855131127106,43.47120451448815,44.89783338427572,46.25126838432795,2.7800638698398004
2010,raw,E1,Jw,37.65406010298731,36.54810156746734,37.61986556889325,38.84833934788083,2.3002377804134895
2011,raw,E1,Jw,35.33569960673967,34.52463632136248,35.384254339422185,36.21958824993295,1.6949519285704682
2012,raw,E1,Jw,40.789486660655854,39.99116220151762,40.79214004817854,41.684799785558546,1.6936375840409283
2013,raw,E1,Jw,35.34681311146854,33.29659508263376,35.316732810493775,37.165265457136044,3.868670374502287
2014,raw,E1,Jw,39.75997102278834,38.50380297016336,39.785674861854865,41.06156871383037,2.557765743667005
2015,raw,E1,Jw,38.91109679559997,37.507680302072984,38.88140527051709,40.02842467785811,2.520744375785128
2016,raw,E1,Jw,42.44872961466609,41.13139159269682,42.45819361883778,43.73954865252311,2.60815705982629
2017,raw,E1,Jw,37.22470752875997,35.63171555590062,37.16005190070045,38.79363779594481,3.1619222400441913
2018,raw,E1,Jw,38.1350786801654,37.40296643223766,38.120425720379124,38.88264942767324,1.4796829954355815
2019,raw,E1,Jw,34.85096937589279,34.49547211081829,34.84914338515737,35.24624820469885,0.7507760938805603
2020,raw,E1,Jw,33.17102275551758,31.75670242819503,33.22287245738248,34.75647541922246,2.999772991027431
2021,raw,E1,Jw,41.843684202618526,41.23740944300761,41.85107318020246,42.451448127548616,1.2140386845410092
2022,raw,E1,Jw,39.04087510532381,38.753349189543336,39.02104763126704,39.350910912329816,0.5975617227864802
2023,raw,E1,Jw,38.51624141595105,37.097076745816,38.49009906348191,39.75507762919144,2.6580008833754434
1979,raw,E2,P,6.5601172497576625,6.357434835495865,6.55811803106819,6.768718384215686,0.41128354871982076
1980,raw,E2,P,7.503078739797071,7.378651697737126,7.498602141957159,7.638969349360365,0.2603176516232386
1981,raw,E2,P,5.454298304790555,5.123688352566374,5.443507214060803,5.828134075720638,0.7044457231542642
1982,raw,E2,P,7.88595545843213,7.673136425877512,7.8819718242891454,8.110893357780402,0.43775693190288933
1983,raw,E2,P,5.869933343148592,5.516096765819939,5.867168193560152,6.2602200268017745,0.7441232609818353
1984,raw,E2,P,6.710529408755426,6.084842237008101,6.6657497224389655,7.299845735890286,1.2150034988821847
1985,raw,E2,P,4.829720462065539,4.645256856761954,4.819642853005678,4.999732409430238,0.35447555266828434
1986,raw,E2,P,5.240355221370744,4.98679162372933,5.2351111140266084,5.55042269512505,0.5636310713957204
1987,raw,E2,P,5.096551617485786,4.866571646524809,5.1037285264306025,5.305203620274065,0.43863197374925544
1988,raw,E2,P,6.449402815945277,6.182722767879491,6.450189061004691,6.694239760895827,0.5115169930163361
1989,raw,E2,P,7.014022877355516,6.643970012419554,7.0117821653500165,7.307424480561165,0.6634544681416115
1990,raw,E2,P,5.807809412085636,5.643380156267786,5.806831740899436,5.986675152078989,0.3432949958112035
1991,raw,E2,P,5.547355719220318,5.271723457347137,5.554486902571611,5.793022300882373,0.5212988435352361
1992,raw,E2,P,6.095440600229271,5.853949206688541,6.103804650963987,6.34118817399622,0.4872389673076789
1993,raw,E2,P,7.630358237537634,7.028703880713127,7.640729393243042,8.087296402801865,1.0585925220887384
1994,raw,E2,P,6.71789284172091,6.420228541485911,6.7190857372885375,6.95074017451167,0.5305116330257587
1995,raw,E2,P,6.401578582025922,6.072132154981351,6.40120972226528,6.759585835047413,0.6874536800660618
1996,raw,E2,P,5.8342884448003245,5.433840613555134,5.8327192887440855,6.1838366075580256,0.7499959940028917
1997,raw,E2,P,5.951659574894184,5.422406707222002,5.956207804918961,6.4718891455210406,1.0494824382990382
1998,raw,E2,P,7.223527730792469,6.845455944827478,7.215494688693415,7.585929358783763,0.740473413956285
1999,raw,E2,P,8.157486708252867,7.525071734358608,8.140808069323658,8.784286700318088,1.2592149659594796
2000,raw,E2,P,5.829551271934563,5.3521934920906205,5.863869403401431,6.356114792284247,1.0039213001936265
2001,raw,E2,P,6.743659143854784,6.324694614959056,6.719508299266183,7.293826520093298,0.9691319051342422
2002,raw,E2,P,4.957802639406442,4.625643669163351,4.9660767124155605,5.350463992455379,0.7248203232920281
2003,raw,E2,P,5.187782748623145,4.982875012381606,5.189631413983128,5.374674050559231,0.3917990381776253
2004,raw,E2,P,5.535867068132713,5.26138932517429,5.554000257834048,5.842997339018613,0.5816080138443231
2005,raw,E2,P,6.828991988859975,6.306314022846636,6.8354760679340725,7.394370546341893,1.0880565234952568
2006,raw,E2,P,5.622736709724318,5.422551467272276,5.6295128902441265,5.8632662592718345,0.4407147919995582
2007,raw,E2,P,5.219440016155214,4.679762799800995,5.217475885007845,5.725439930335305,1.04567713053431
2008,raw,E2,P,6.571455341056321,5.9606616055266475,6.575928766679089,7.30260334559348,1.341941740066832
2009,raw,E2,P,7.5317137139615165,7.316259759966574,7.530446468778546,7.72455713411409,0.40829737414751666
2010,raw,E2,P,6.975005565282147,6.752919763412956,6.971506091514721,7.175835852584489,0.4229160891715331
2011,raw,E2,P,6.520517744895486,6.124695732272639,6.5310443011837025,6.90302387386034,0.7783281415877008
2012,raw,E2,P,6.193735919773375,5.644918899406094,6.189108039977967,6.75207198654298,1.1071530871368855
2013,raw,E2,P,5.37940502005981,5.239832559742582,5.381968538222877,5.500099233464411,0.2602666737218291
2014,raw,E2,P,6.26904889143039,5.700360963051882,6.277521148299851,6.948478962974358,1.248117999922476
2015,raw,E2,P,5.337662732918176,5.002763565872019,5.349111232957339,5.730101077442954,0.7273375115709344
2016,raw,E2,P,6.443307976910961,5.918478154458591,6.45990497251184,6.990394010708729,1.071915856250138
2017,raw,E2,P,4.7987723366204325,4.63686043426147,4.81110607530692,4.960025228181719,0.3231647939202489
2018,raw,E2,P,4.857610763003707,4.230172188899235,4.874164932061579,5.452295092629475,1.2221229037302397
2019,raw,E2,P,7.1244036165342015,6.724086748583021,7.135078866904481,7.478176506216165,0.7540897576331442
2020,raw,E2,P,4.397156128325764,4.003820049600518,4.409063217118489,4.76657289829701,0.7627528486964925
2021,raw,E2,P,4.8397175896891484,4.437562132162987,4.8352621381053495,5.3428883603466835,0.9053262281836965
2022,raw,E2,P,7.256138003821998,6.991339889632829,7.240900029298327,7.6042470164139,0.6129071267810717
2023,raw,E2,P,5.275706302407357,4.771273355682548,5.287635441458333,5.741069551204291,0.9697961955217425
1979,raw,E2,V,2.6138101076315183,2.5644734633616464,2.6106500008410993,2.6739823425921045,0.10950887923045816
1980,raw,E2,V,2.8649690331709103,2.8165142711591447,2.8658208934751994,2.921195471084055,0.1046811999249102
1981,raw,E2,V,2.2877964102495123,2.1088174088186555,2.2814896736987316,2.472713529406455,0.3638961205877993
1982,raw,E2,V,3.7876122698134913,3.640446049946709,3.783839959003912,3.932963115284331,0.2925170653376221
1983,raw,E2,V,3.139189762969204,2.9624812564930085,3.138984327004569,3.332469480382456,0.36998822388944763
1984,raw,E2,V,1.8126044362946059,1.7437338718924684,1.813388557853314,1.888584927216969,0.1448510553245006
1985,raw,E2,V,3.4347666499086493,3.229709836881791,3.4421819332180705,3.640758650545026,0.41104881366323465
1986,raw,E2,V,1.9699686317645606,1.8116585066936377,1.9633681340086082,2.179511343810152,0.3678528371165144
1987,raw,E2,V,2.1786681042429743,2.08952345756722,2.1804454793484145,2.2620990974702835,0.17257563990306357
1988,raw,E2,V,3.2105198911398034,3.0220297578344684,3.2107562280298594,3.3845792772426413,0.3625495194081729
1989,raw,E2,V,2.567715674031175,2.3688552440290307,2.5612242535757863,2.771340046287802,0.40248480225877126
1990,raw,E2,V,2.7371851927903585,2.631488001341665,2.7343012480980953,2.8370717213203114,0.20558371997864633
1991,raw,E2,V,2.3332777522746433,2.2604858145909517,2.3371790808867376,2.4040819556215345,0.14359614103058282
1992,raw,E2,V,3.3351917955145516,3.1623500069084476,3.335867074570913,3.4777324547166204,0.3153824478081728
1993,raw,E2,V,3.564914893158431,3.276595265204916,3.5659886076025655,3.863088814690106,0.5864935494851897
1994,raw,E2,V,2.6112532830608095,2.5184055008198007,2.611980757883857,2.7051035440040514,0.18669804318425065
1995,raw,E2,V,2.3930809830576254,2.1272158491806596,2.3903954407511154,2.6995755789797853,0.5723597297991256
1996,raw,E2,V,2.121846546532644,2.018269076294728,2.1253345589430737,2.2161856687042323,0.19791659240950432
1997,raw,E2,V,3.9760673041462344,3.51802338264897,3.975901356488433,4.377038689474799,0.8590153068258286
1998,raw,E2,V,3.8350841906535624,3.70029995236241,3.8390726453771125,3.9604236388265535,0.2601236864641434
1999,raw,E2,V,2.2163170078507846,2.0607780709278076,2.2071507625889293,2.3978469902249047,0.33706891929709704
2000,raw,E2,V,2.0768087384568985,1.8583662569181776,2.0695824386421213,2.313763756790004,0.4553974998718262
2001,raw,E2,V,2.097516377741523,1.9597467357374359,2.089536946502685,2.2636368235385307,0.30389008780109483
2002,raw,E2,V,2.49629484563777,2.2944217699966547,2.5051967885836515,2.6954650393312587,0.401043269334604
2003,raw,E2,V,2.6271182949022704,2.433630419571566,2.6279017505478404,2.784979183495486,0.3513487639239199
2004,raw,E2,V,2.9363079518041943,2.7534974031273443,2.9343251361647953,3.1245235464591055,0.3710261433317612
2005,raw,E2,V,3.3411728711651816,3.2101553801336733,3.346708062697229,3.4494602977300635,0.23930491759639017
2006,raw,E2,V,2.7475131243567037,2.545794415818286,2.747897620034928,2.9317468338245614,0.38595241800627544
2007,raw,E2,V,1.5847177116749156,1.4894021628796692,1.5878413864076695,1.6598477344801446,0.17044557160047535
2008,raw,E2,V,2.5473199332450434,2.2513878627938673,2.541106502298987,2.8675297864235136,0.6161419236296464
2009,raw,E2,V,2.313673949661848,2.172622069774318,2.31639142418154,2.4293987518241287,0.25677668204981074
2010,raw,E2,V,2.5664917838568058,2.321254763088907,2.5705050060847814,2.765661572625382,0.44440680953647504
2011,raw,E2,V,3.6680857055786027,3.273919126535125,3.659814880417083,4.036861759811095,0.7629426332759701
2012,raw,E2,V,2.5158628198365034,2.2783994098233555,2.511550262008079,2.7919155660906783,0.5135161562673227
2013,raw,E2,V,2.149968911892351,2.1168027592207777,2.1511118145822747,2.184073570362831,0.06727081114205324
2014,raw,E2,V,2.1336315189710042,1.8702127873434848,2.1219819909276376,2.4029480511062444,0.5327352637627596
2015,raw,E2,V,2.2047030018184883,2.0110005631835612,2.2026544296007864,2.3912984367771117,0.3802978735935505
2016,raw,E2,V,3.2461971851073215,2.835557204175839,3.232858918393383,3.630764265133733,0.7952070609578938
2017,raw,E2,V,2.137186356026323,1.936522685120704,2.132839183072871,2.326685665586111,0.390162980465407
2018,raw,E2,V,2.2128212408965817,2.038422048775996,2.208608916042098,2.3660639864740514,0.3276419376980555
2019,raw,E2,V,2.249094005800219,2.160156186923036,2.2517314586968578,2.334177356813889,0.17402116989085314
2020,raw,E2,V,2.4534619286283665,2.151756192241507,2.45756083616458,2.7272696282077002,0.5755134359661933
2021,raw,E2,V,2.3684564320398906,2.0044211771633598,2.3725895227004834,2.7197280446217285,0.7153068674583687
2022,raw,E2,V,2.2202355381380925,2.011566373563376,2.223451249117359,2.450415323363703,0.43884894980032696
2023,raw,E2,V,2.686195548527822,2.4159556920979166,2.6829970476114964,2.9498447544391833,0.5338890623412667
1979,raw,E2,H,5816.561164526637,5814.5081309170455,5816.503420963978,5818.674372366285,4.166241449239351
1980,raw,E2,H,5830.059909874383,5828.624467087843,5830.066266486767,5831.45956379934,2.8350967114965897
1981,raw,E2,H,5829.562614246217,5826.370936788317,5829.562209248872,5832.671701596991,6.300764808674103
1982,raw,E2,H,5817.072624827379,5809.63373986314,5817.240243752962,5824.951250914296,15.317511051155634
1983,raw,E2,H,5844.164957848529,5838.867650504551,5844.151154892697,5849.276391058379,10.408740553827556
1984,raw,E2,H,5803.384442307586,5800.423472939832,5803.393689120568,5806.372124765831,5.94865182599915
1985,raw,E2,H,5825.721284471427,5816.914149143542,5825.9401789912745,5834.4536485347935,17.53949939125141
1986,raw,E2,H,5816.577456732622,5812.855531670715,5816.335985454933,5820.725748058841,7.8702163881262095
1987,raw,E2,H,5827.132066022533,5824.497962026803,5827.134959745981,5829.635418292545,5.137456265742003
1988,raw,E2,H,5832.339103701887,5828.025252411821,5832.340664889056,5836.2648203531035,8.239567941282075
1989,raw,E2,H,5808.801863543926,5805.178412268137,5808.690696549433,5812.525616903356,7.347204635218986
1990,raw,E2,H,5822.557092617425,5820.894038107581,5822.506630662247,5824.347970925681,3.453932818099929
1991,raw,E2,H,5821.530365506357,5815.908940476863,5821.554249912158,5827.247745467517,11.338804990654353
1992,raw,E2,H,5826.279236124029,5823.791390962857,5826.1853475311,5828.821072296438,5.029681333580811
1993,raw,E2,H,5834.3292651530355,5831.419078552643,5834.34873350992,5837.117692463881,5.698613911237771
1994,raw,E2,H,5814.259425605232,5812.265409207926,5814.228349053395,5816.3266705814185,4.0612613734929255
1995,raw,E2,H,5821.151835746007,5814.019383217996,5821.026542261097,5828.635937471348,14.61655425335266
1996,raw,E2,H,5815.509117999146,5814.41090425867,5815.4773396781775,5816.655693284411,2.2447890257417384
1997,raw,E2,H,5836.151741830426,5832.651369868926,5836.331137817639,5839.348968816499,6.697598947573169
1998,raw,E2,H,5861.532117383568,5860.255750124046,5861.586730753872,5862.589323434,2.333573309953863
1999,raw,E2,H,5809.903792980989,5806.500724708447,5809.952257786411,5813.161601100439,6.660876391992133
2000,raw,E2,H,5811.3083071898045,5808.620220566072,5811.275287723807,5814.000726821307,5.38050625523465
2001,raw,E2,H,5822.4852084985905,5821.632902812833,5822.496608081792,5823.316438437333,1.6835356245001094
2002,raw,E2,H,5838.7315337087275,5836.95338301908,5838.712794607582,5840.38898552641,3.4356025073293495
2003,raw,E2,H,5835.056393131604,5831.656764823837,5834.966430779197,5838.683541305252,7.026776481415254
2004,raw,E2,H,5831.683604159298,5830.607947930526,5831.7025663044715,5832.74943799758,2.1414900670533825
2005,raw,E2,H,5814.928304037625,5812.414991624685,5814.964698292124,5817.405245668379,4.990254043694222
2006,raw,E2,H,5839.5833027632,5830.788058391279,5839.693843249111,5847.645286610133,16.85722821885338
2007,raw,E2,H,5814.8369862428,5811.582542672941,5814.897361983021,5818.039492212866,6.4569495399255175
2008,raw,E2,H,5806.534442476564,5803.363910366164,5806.647047647082,5809.7241165764,6.360206210235447
2009,raw,E2,H,5806.067532276956,5803.853005014133,5805.959205836627,5808.398339129615,4.545334115482547
2010,raw,E2,H,5819.790456549188,5816.550715380221,5819.86281014378,5822.8937570593425,6.3430416791215976
2011,raw,E2,H,5827.2471463887205,5820.584556383296,5827.530452733356,5833.493893989425,12.909337606128247
2012,raw,E2,H,5811.896445369352,5810.687228036091,5811.871280860376,5813.095854490675,2.4086264545840095
2013,raw,E2,H,5810.819651220754,5806.075986918703,5810.752304391697,5815.68122194786,9.605235029156574
2014,raw,E2,H,5823.241035491894,5820.536090015325,5823.264262481216,5826.002035585657,5.465945570332224
2015,raw,E2,H,5827.395015548187,5825.1447737206345,5827.250593148672,5829.712392492731,4.567618772096466
2016,raw,E2,H,5840.570888703823,5833.922278670117,5840.570687163094,5846.932611018658,13.010332348540942
2017,raw,E2,H,5836.984748339216,5829.103196394193,5837.251880992816,5844.156025705006,15.05282931081274
2018,raw,E2,H,5850.128612867199,5848.225677780364,5850.268628856475,5851.791136782236,3.5654590018721137
2019,raw,E2,H,5819.112321338256,5816.016381957833,5819.06364573977,5822.352886758712,6.336504800879084
2020,raw,E2,H,5848.495162299467,5843.21283343999,5848.717630198376,5853.213842510132,10.001009070141663
2021,raw,E2,H,5833.546832753909,5826.710131746177,5833.573574701754,5839.866676237841,13.156544491664135
2022,raw,E2,H,5835.216419786108,5832.557985953052,5835.132225114434,5838.002565336304,5.4445793832519485
2023,raw,E2,H,5835.502335388736,5833.726736152219,5835.455563563944,5837.439180497707,3.712444345487711
1979,raw,E2,Je,49.595905931442815,48.019637079175325,49.61376836168293,51.420875567609926,3.4012384884346005
1980,raw,E2,Je,49.660996892924736,48.627481967049626,49.67521015784369,50.848774208481025,2.2212922414313994
1981,raw,E2,Je,41.197611517187845,40.564465037936365,41.21053593248444,41.79338929502458,1.2289242570882166
1982,raw,E2,Je,40.40188530574091,37.92252601602469,40.404199120682385,42.64162947876503,4.7191034627403425
1983,raw,E2,Je,41.52239942081255,39.78419229281056,41.57129915217474,43.13613296377722,3.3519406709666626
