window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,field,bootstrap_id,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary,near_excluded_candidate_days
W002,45,40,48,30,60,30,37,53,60,Jw,456,0.9257815460549866,0.09266948704773227,0.055761636226159574,12.474224079463687,clear_separation,38.0,40.0,44.0,7.0,0.9293041919622957,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,457,0.8564164549974642,0.15510840383381597,0.10038534770345596,6.70401095790262,clear_separation,40.0,45.0,47.0,8.0,0.9693060814488136,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,457,0.8665215980792735,0.08081419451361595,0.03888605213446945,14.478192356818429,clear_separation,41.0,45.0,48.0,8.0,0.9732992672382212,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,457,0.5647940028907283,0.08699155816550394,0.11228805498172895,5.668357078431055,clear_separation,37.0,39.0,54.0,18.0,0.908345382829381,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,457,0.6808175309243178,0.07159110769474827,0.07176697016948491,9.498139777788953,clear_separation,41.0,45.0,49.0,9.0,0.9760770835564044,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,457,0.8110602083846392,0.09418654917088107,0.15397875060074268,6.536451382401068,clear_separation,39.0,43.0,47.0,9.0,0.9488257899145092,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,458,1.10683574470523,0.16453920455587262,0.14377979991553425,7.1798087607064565,clear_separation,40.0,43.0,46.0,7.0,0.9271083486578167,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,458,1.129667187810867,0.044163928636482976,0.059341990788628486,21.828069236298607,clear_separation,42.0,45.0,48.0,7.0,0.9570293221769732,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,458,0.525689048621325,0.0862453642296457,0.12197534202892948,5.049344592688664,clear_separation,37.0,39.0,42.0,6.0,0.8871330947216474,1,3,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,458,0.7633763835728643,0.09224715604461027,0.10559389935900204,7.717067440909022,clear_separation,46.0,49.0,53.0,8.0,0.9349516750410346,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,458,0.763968227380229,0.04981662398446132,0.06827127718017229,12.938975455278774,clear_separation,41.0,44.0,48.0,8.0,0.9744641398926912,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,459,0.8399534773572875,0.13003808675984932,0.1898458463994584,5.251614040482143,clear_separation,40.0,43.0,45.0,6.0,0.9022048382849651,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,459,0.8894440700598291,0.041429816857688685,0.0915597852720275,13.37614453765944,clear_separation,41.0,44.0,46.0,6.0,0.948997285453767,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,459,0.4543689340877655,0.1373951759941775,0.15460027500864362,3.112164470536656,clear_separation,36.0,38.0,40.0,5.0,0.8179471720536546,1,3,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,459,0.6362564742010607,0.13451785806447536,0.11218976077218487,5.157979937515869,clear_separation,45.0,49.0,54.0,10.0,0.9363213171236406,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,459,0.8474338137546891,0.09979800924298943,0.08648182336866825,9.098503062457196,clear_separation,39.0,45.0,48.0,10.0,0.9619657253151104,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,460,0.8467364012292644,0.15417422470205183,0.16242434373936554,5.34895912759374,clear_separation,40.0,43.0,45.0,6.0,0.903241012189743,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,460,0.789328233126218,0.0618220155525112,0.08457841829893314,10.78314062807195,clear_separation,44.0,46.0,47.0,4.0,0.9134462284311747,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,460,0.5491688855040656,0.12245522294072705,0.080251006882794,5.418372054739132,clear_separation,36.0,38.0,42.0,7.0,0.890474705549777,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,460,0.5691038126554041,0.12208666245882362,0.08194157931248269,5.578676831296027,clear_separation,47.0,51.0,53.0,7.0,0.9055996944030281,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,460,0.691519415685209,0.14646856181848678,0.0782364307473492,6.15490922371426,clear_separation,37.0,41.0,46.0,10.0,0.9628553782684459,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,461,1.1363657436457215,0.16191021521822763,0.15130763994882934,7.256072569888308,clear_separation,43.0,46.0,47.0,5.0,0.9208594980893643,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,461,1.165409561189445,0.07035007212355561,0.06883755402968281,16.7458788310628,clear_separation,43.0,47.0,51.0,9.0,0.9748110317443752,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,461,0.37697141604498985,0.14839303934473524,0.06191092236253386,3.5850148801868706,clear_separation,35.0,37.0,38.0,4.0,0.7413463586886124,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,461,0.7099406829743006,0.18428769835921063,0.08386096688456487,5.295127479553883,clear_separation,44.0,47.0,52.0,9.0,0.9307132281673184,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,461,0.9583706477588265,0.11312750385377764,0.06135990869670021,10.98498320009866,clear_separation,39.0,43.0,46.0,8.0,0.9622061022272734,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,462,0.8103242288246417,0.1690010368260499,0.09349147691637891,6.174074965151956,clear_separation,39.0,42.0,45.0,7.0,0.9414466785888973,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,462,0.8089417226178858,0.051429622068804304,0.04562966738731093,16.669022143768625,clear_separation,40.0,45.0,50.0,11.0,0.9767776979318507,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,462,0.588384765093781,0.10511366697093921,0.06342346257913609,6.9822568671668215,clear_separation,37.0,41.0,50.0,14.0,0.9743581873751634,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,462,0.5794362637276247,0.09471522998620341,0.1314207245922073,5.124671702938644,clear_separation,45.0,52.0,55.0,11.0,0.9566704315360632,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,462,0.9391830377584852,0.11832026449821284,0.09797963723484417,8.684081964206147,clear_separation,38.0,44.0,48.0,11.0,0.9653074151573633,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,463,0.8619397097675501,0.1801588391786676,0.2116224381246877,4.40010669063061,clear_separation,40.0,43.0,45.0,6.0,0.8917316617264082,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,463,0.8431190881856496,0.07638697608897502,0.13810495463948136,7.861545982773258,clear_separation,42.0,44.0,46.0,5.0,0.9011641733713373,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,463,0.5766347153962177,0.11457093037669061,0.08826161012439906,5.685820568691581,clear_separation,37.0,39.0,51.0,15.0,0.9390082399175632,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,463,0.6722730991012448,0.10653578274861926,0.07713661280103906,7.3203498770958895,clear_separation,46.0,48.0,51.0,6.0,0.9194340910910658,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,463,0.7232431398139675,0.07699585500122819,0.06930693298136928,9.886935851012073,clear_separation,39.0,44.0,50.0,12.0,0.9804446856535478,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,464,0.8316093653291292,0.1592211608670751,0.11155946488764756,6.142310684194014,clear_separation,39.0,42.0,46.0,8.0,0.9425657097733551,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,464,0.8018853287168292,0.09060811864701987,0.04474446214858215,11.848836926366692,clear_separation,39.0,43.0,46.0,8.0,0.9579733225994842,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,464,0.6895065343834677,0.05912248141767073,0.10191309756720833,8.563406158084451,clear_separation,38.0,41.0,54.0,17.0,0.9537013285098849,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,464,0.5719982440327324,0.07035252514077081,0.056229360570847306,9.037600298147476,clear_separation,42.0,47.0,51.0,10.0,0.9710016436889104,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,464,0.8504947746291779,0.07197327012631058,0.06403893909650867,12.506153373677884,clear_separation,41.0,44.0,47.0,7.0,0.9444848215313318,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,465,1.0200772967809202,0.1495770643322158,0.11616438851609981,7.677216225317318,clear_separation,39.0,44.0,48.0,10.0,0.9758176086269491,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,465,0.9944346866788124,0.10602872042458597,0.06747658838420104,11.462873309119027,clear_separation,40.0,46.0,50.0,11.0,0.9769658307289556,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,465,0.5394397547549323,0.07980485760564848,0.06930340864064491,7.235544592231571,clear_separation,37.0,40.0,50.0,14.0,0.9684123536527921,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,465,0.5134067092596818,0.10190503517904134,0.06380523001036004,6.196438206971407,clear_separation,41.0,45.0,52.0,12.0,0.9821478757489371,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,465,0.9920491906543144,0.06081459313040309,0.061682223885970645,16.197142338898704,clear_separation,42.0,45.0,48.0,7.0,0.9657851599282142,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,466,0.9344360902002657,0.14759567998065287,0.1381215873316296,6.540984372305418,clear_separation,38.0,41.0,45.0,8.0,0.9378119693659271,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,466,0.9336351298228531,0.09872720893761013,0.05884743854844993,11.850067821266713,clear_separation,40.0,45.0,49.0,10.0,0.9788217416338155,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,466,0.6416625522900548,0.06379600052113073,0.08504294405573473,8.622240020656102,clear_separation,42.0,50.0,54.0,13.0,0.9695297369169085,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,466,0.6044722496805106,0.06340823574998647,0.08706521358394861,8.034271193332104,clear_separation,40.0,42.0,47.0,8.0,0.977356973866121,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,466,0.8349138063617172,0.06733138807910821,0.11211591078997765,9.30539285477365,clear_separation,39.0,41.0,44.0,6.0,0.894828749183609,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,467,0.9566874056918309,0.09237150286757209,0.09851391545163547,10.023682417501261,clear_separation,40.0,44.0,51.0,12.0,0.9767153550562333,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,467,0.8729243783635934,0.046231927772243844,0.06870132897165647,15.190109513619621,clear_separation,44.0,49.0,52.0,9.0,0.9667364048003386,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,467,0.49251020139566143,0.09854218599187997,0.07079553117271394,5.816899030369371,clear_separation,37.0,38.0,52.0,16.0,0.9114150149380528,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,467,0.6538584046709338,0.06726420576580727,0.048434572953329036,11.302771073269495,clear_separation,45.0,46.0,48.0,4.0,0.9190401361178195,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,467,0.8269834746849851,0.161361797151574,0.05227870578058069,7.741822953298948,clear_separation,37.0,39.0,42.0,6.0,0.8841952149113261,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,468,0.9968989985980734,0.11914382113076233,0.10841221618009288,8.761789055304101,clear_separation,41.0,45.0,47.0,7.0,0.9498850193604637,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,468,0.9872627784938806,0.06264821226662498,0.051653118569357906,17.274738119948616,clear_separation,42.0,45.0,49.0,8.0,0.9738416050349684,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,468,0.5963134799801956,0.09596159395155188,0.06197774711182888,7.551170923694621,clear_separation,37.0,39.0,42.0,6.0,0.9204058470460328,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,468,0.6347099450611882,0.11694733784149772,0.07833244622482187,6.500518710519793,clear_separation,44.0,46.0,51.0,8.0,0.961582368885273,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,468,0.8948694199090493,0.06744587848559824,0.09787166618612803,10.826067150648528,clear_separation,42.0,46.0,49.0,8.0,0.9629912696970689,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,469,0.8380046989791515,0.11899408496507949,0.13150061754349812,6.6907977740069375,clear_separation,39.0,41.0,44.0,6.0,0.9055766046437541,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,469,1.0512703149180826,0.0766826700057785,0.056456291715190426,15.792076208398418,clear_separation,41.0,44.0,47.0,7.0,0.949702164431084,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,469,0.6986338172025396,0.10478978582409604,0.052702895937748385,8.871952771115042,clear_separation,38.0,46.0,51.0,14.0,0.9856181790259197,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,469,0.5423942384968956,0.09415534955270277,0.08757200051677086,5.9693187435305815,clear_separation,43.0,45.0,47.0,5.0,0.9435877629774825,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,469,0.6788250177879379,0.07854790491803752,0.07141990138790112,9.052943221614676,clear_separation,41.0,43.0,46.0,6.0,0.9695852348962328,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,470,0.8603138489073594,0.18177497846837448,0.1298923303729835,5.520719206002756,clear_separation,40.0,42.0,45.0,6.0,0.9312944959081042,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,470,0.9409795807447948,0.09167865070515423,0.03589255002924793,14.752225820765336,clear_separation,42.0,45.0,49.0,8.0,0.9718939405835579,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,470,0.5091261438332825,0.12491797550752232,0.08935773640918007,4.7520658246740375,clear_separation,36.0,39.0,52.0,17.0,0.9540634688787035,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,470,0.6271307842014242,0.14206635189436154,0.10200969878701283,5.138814582139928,clear_separation,44.0,46.0,51.0,8.0,0.9454084079653062,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,470,0.8123457570290256,0.15038226333610877,0.0721446741138842,7.30110040906196,clear_separation,38.0,43.0,49.0,12.0,0.9751248364076556,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,471,0.8051698864899393,0.1530946493880937,0.14381452521682717,5.423678049396127,clear_separation,39.0,41.0,46.0,8.0,0.9464632940209495,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,471,0.880065051350432,0.09237953999228168,0.06591760493244732,11.1191525501965,clear_separation,39.0,42.0,47.0,9.0,0.9694675948431571,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,471,0.7342954186615247,0.11581954901531587,0.104410349158088,6.668444427801434,clear_separation,38.0,40.0,54.0,17.0,0.9575754028056462,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,471,0.6062612457941293,0.11415083803600684,0.08438713787407062,6.107257243950266,clear_separation,45.0,48.0,51.0,7.0,0.9356672193334752,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,471,0.9771087711118095,0.1767359786835814,0.054297666525903565,8.458584205061369,clear_separation,37.0,39.0,45.0,9.0,0.939526137261479,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,472,0.7825676122236305,0.11252318819253276,0.09316227466014693,7.609362386261862,clear_separation,41.0,44.0,46.0,6.0,0.9280821530743026,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,472,0.8951061586962411,0.06334153968745015,0.05985390589210491,14.53148132986269,clear_separation,42.0,44.0,47.0,6.0,0.9473723107326084,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,472,0.3751112905845618,0.1357781012541308,0.0555982465919331,3.9201426383407347,clear_separation,36.0,37.0,38.0,3.0,0.7065766578912975,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,472,0.7392551141605087,0.14856925580531943,0.09334761611817201,6.11164577548104,clear_separation,45.0,46.0,49.0,5.0,0.9140275206956708,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,472,0.6912775829903038,0.04765426748941526,0.06527680471664213,12.24246913580588,clear_separation,40.0,43.0,49.0,10.0,0.9724440598678752,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,473,0.8833370886280253,0.18222403629886497,0.13234194799474558,5.616227645249253,clear_separation,41.0,45.0,47.0,7.0,0.9591344740381242,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,473,1.1161325343555875,0.09621621519390111,0.06548103943373249,13.805213167188038,clear_separation,42.0,46.0,51.0,10.0,0.9771795639642248,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,473,0.4635904305117951,0.1475717142419801,0.05310121753591164,4.620358375192172,clear_separation,36.0,38.0,50.0,15.0,0.9431369748139575,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,473,0.6086367844580092,0.1388624874742571,0.08327806700063115,5.479744892968946,clear_separation,46.0,49.0,52.0,7.0,0.953980787023777,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,473,0.9722060595465046,0.1863443989838294,0.09217493616571688,6.981246447522313,clear_separation,39.0,43.0,45.0,7.0,0.9348538657731718,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,474,0.9418818445807094,0.10924280847298491,0.12191056222291571,8.149410425960651,clear_separation,40.0,42.0,46.0,7.0,0.9457326842804713,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,474,0.8984176356053142,0.04925120246305662,0.05435694564501017,17.34260580839437,clear_separation,41.0,45.0,49.0,9.0,0.9782288413173335,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,474,0.5491421639010972,0.07477477534222315,0.05638042534807321,8.37392891783897,clear_separation,37.0,40.0,51.0,15.0,0.9761860822546223,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,474,0.6642675601278046,0.07652700979754908,0.0629321124248731,9.526340758962235,clear_separation,43.0,46.0,51.0,9.0,0.9677542037249612,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,474,1.0246537246309715,0.07748028837892149,0.07364229712112286,13.560563713583502,clear_separation,39.0,44.0,47.0,9.0,0.9614140475812443,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,475,0.8719495785580181,0.15813211888406709,0.12319417647418207,6.1988487598818525,clear_separation,39.0,43.0,48.0,10.0,0.9732367430358365,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,475,1.0035491677743398,0.07540208240746157,0.07762309723338282,13.116131216007583,clear_separation,39.0,43.0,47.0,9.0,0.9767146103769863,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,475,0.4035664266622364,0.0932936710542181,0.04266523955020181,5.936594002735121,clear_separation,36.0,50.0,53.0,18.0,0.9360072667085719,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,475,0.7449335167333366,0.07243198756741265,0.05890952933583067,11.343458401973093,clear_separation,41.0,44.0,47.0,7.0,0.9570418652654096,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,475,0.7738060636296047,0.06226909333460908,0.0974094211879666,9.692049878263495,clear_separation,39.0,41.0,44.0,6.0,0.9031082104583532,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,476,1.0031841569177784,0.15462400183201752,0.17455840316736002,6.095004724894578,clear_separation,41.0,45.0,46.0,6.0,0.9294594773256686,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,476,0.9932701196842044,0.06156726362286211,0.07624165376381654,14.415179198930474,clear_separation,45.0,48.0,50.0,6.0,0.9163260943085009,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,476,0.6016160420599583,0.13883954450460856,0.09990157921254468,5.039902909795118,clear_separation,36.0,39.0,54.0,19.0,0.8807781497210831,1,3,1,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,476,0.5449572262836971,0.19544883401803045,0.060940276826793344,4.251016936591152,clear_separation,44.0,46.0,50.0,7.0,0.937804618717692,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,476,0.8448861442444916,0.11317985139649864,0.07738002664835572,8.867408532206902,clear_separation,42.0,45.0,49.0,8.0,0.9682859168892392,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,477,1.0527417429965342,0.13591424059128646,0.10810550218731546,8.628332535724816,clear_separation,40.0,42.0,45.0,6.0,0.9291436423434376,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,477,0.86212174872745,0.06027392166911346,0.07344295635710961,12.894733431414476,clear_separation,42.0,45.0,47.0,6.0,0.9464233297204799,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,477,0.5125188243701857,0.09541451908845451,0.07390859599334931,6.053737248059989,clear_separation,37.0,39.0,42.0,6.0,0.8929695826643638,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,477,0.6087672424763302,0.12673322532428852,0.056856999274304085,6.631804539710392,clear_separation,45.0,47.0,50.0,6.0,0.9118560914798365,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,477,0.8714590462091045,0.11085659136268289,0.08486383342951448,8.905141577589108,clear_separation,38.0,43.0,46.0,9.0,0.9492053230333328,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,478,0.5537721935181286,0.14056818653836384,0.15742875343448387,3.716630067173639,clear_separation,39.0,41.0,45.0,7.0,0.900551631602501,1,1,2,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,478,0.5558755375510352,0.09354446718991571,0.058273940225297166,7.322900391431864,clear_separation,44.0,45.0,46.0,3.0,0.8846713275032206,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,478,0.6792735132546216,0.13096170549743985,0.10568932870917007,5.7407187382569065,clear_separation,37.0,39.0,53.0,17.0,0.9059262190579882,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,478,0.5391598354959726,0.09896942379295721,0.08251783505275848,5.941572305617075,clear_separation,48.0,50.0,53.0,6.0,0.9062056466982178,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,478,0.6920197316106073,0.08419124394442029,0.11779140424717094,6.852269121131015,clear_separation,39.0,49.0,54.0,16.0,0.9848439355339248,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,479,0.9094875295729151,0.10122036141842136,0.13618064713587014,7.662035937452737,clear_separation,41.0,44.0,46.0,6.0,0.9268231236947834,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,479,1.1399101688499893,0.029825225334947095,0.03681972006769355,34.20845082635823,clear_separation,42.0,45.0,49.0,8.0,0.9673497593428247,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,479,0.4755735425902186,0.10738316786928534,0.0645731962763745,5.531328194190487,clear_separation,36.0,38.0,40.0,5.0,0.8375447120858702,1,1,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,479,0.6866788900998114,0.13148997633781545,0.11733349347263064,5.51940611243308,clear_separation,44.0,46.0,50.0,7.0,0.9389374296682188,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Jw,479,0.887465085527513,0.09024662454255862,0.06521574667988068,11.417104712062953,clear_separation,39.0,44.0,50.0,12.0,0.9835505775298857,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,P,480,0.9870609229947105,0.14259605941069656,0.11570932331689987,7.6425888811461755,clear_separation,40.0,45.0,46.0,7.0,0.9649645090974606,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,V,480,0.9605053961554297,0.04457080263421524,0.06531277343090812,17.48223766523027,clear_separation,41.0,45.0,49.0,9.0,0.9752096155021865,1,1,1,monotonic_clear_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,H,480,0.4331701077890387,0.12897449200575206,0.12327912037521627,3.4344016222166536,clear_separation,36.0,37.0,40.0,5.0,0.7166227581694974,1,3,3,nonmonotonic_progress,False,False,none
W002,45,40,48,30,60,30,37,53,60,Je,480,0.6632839088612437,0.12602679985949922,0.08706733261590764,6.225266750895337,clear_separation,42.0,45.0,47.0,6.0,0.9384396667089084,1,1,1,monotonic_clear_progress,False,False,none
