window_id,field,bootstrap_id,v7e_anchor_day,v7e_onset_day,v7e_midpoint_day,v7e_finish_day,v7e_duration,v7e_pre_post_separation_label,v7e_progress_quality_label,v7e_progress_monotonicity_corr,v7e_n_crossings_025,v7e_n_crossings_050,v7e_n_crossings_075,marker_extract_status,t10_day,t15_day,t20_day,t25_day,t30_day,t35_day,t40_day,t45_day,t50_day,t75_day,pre_progress_upper90,pre_progress_upper95,departure90_day,departure95_day,peak_change_day_raw,peak_change_value_raw,peak_change_day_smooth3,peak_change_value_smooth3,duration_25_75,tail_50_75,early_span_25_50,analysis_start,analysis_end,progress_at_analysis_start,progress_at_anchor,progress_at_analysis_end
W002,Jw,7,45,41.0,44.0,47.0,7.0,clear_separation,monotonic_clear_progress,0.963211336057397,1,1,1,success,38.0,39.0,40.0,41.0,42.0,42.0,43.0,43.0,44.0,47.0,0.05237122729027772,0.06389467451507351,37.0,37.0,43.0,0.09591374723028107,43.0,0.08999842297077298,7.0,3.0,3.0,30,60,0.0,0.6387030968002423,0.9647851011032196
W002,P,8,45,40.0,45.0,48.0,9.0,clear_separation,monotonic_clear_progress,0.9718846075050483,1,1,1,success,35.0,37.0,39.0,40.0,41.0,42.0,44.0,44.0,45.0,48.0,0.1612687450300586,0.1750755590718423,37.0,37.0,45.0,0.11626527348737153,46.0,0.09587200811763985,9.0,3.0,5.0,30,60,0.0,0.5668164909470771,0.9978346567710658
W002,V,8,45,41.0,45.0,49.0,9.0,clear_separation,monotonic_clear_progress,0.9803301354934626,1,1,1,success,37.0,39.0,40.0,41.0,42.0,43.0,44.0,44.0,45.0,49.0,0.07954195684414736,0.0940878487359299,37.0,37.0,45.0,0.0905980647000364,45.0,0.07950776347080757,9.0,4.0,4.0,30,60,0.0,0.5537537523347166,0.9990355252136689
W002,H,8,45,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress,0.9677355970318694,1,1,1,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,51.0,0.1895495946672121,0.2217408456325916,37.0,37.0,38.0,0.11108896184546141,38.0,0.10301290292858634,15.0,11.0,3.0,30,60,0.0,0.6782148040210337,1.0
W002,Je,8,45,41.0,44.0,46.0,6.0,clear_separation,monotonic_clear_progress,0.9543710537467355,1,1,1,success,40.0,40.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,46.0,0.06256690511056102,0.0635701418453439,38.0,39.0,46.0,0.11110058516065646,45.0,0.10281343868146542,6.0,2.0,3.0,30,60,0.0,0.6718764995755956,1.0
W002,Jw,8,45,40.0,44.0,50.0,11.0,clear_separation,monotonic_clear_progress,0.9827969501037132,1,1,1,success,37.0,38.0,39.0,40.0,41.0,42.0,42.0,43.0,44.0,50.0,0.11105542659089948,0.11512743663852029,37.0,37.0,45.0,0.09950511088422098,44.0,0.08580476242495932,11.0,6.0,4.0,30,60,0.0,0.6632293234982084,1.0
W002,P,9,45,40.0,46.0,50.0,11.0,clear_separation,monotonic_clear_progress,0.9864558893077983,1,1,1,success,36.0,38.0,40.0,40.0,41.0,42.0,45.0,46.0,46.0,50.0,0.11642854332639346,0.12566741292696673,37.0,37.0,46.0,0.09519434499429802,47.0,0.08192952284768074,11.0,4.0,6.0,30,60,0.0,0.4474596317107976,1.0
W002,V,9,45,41.0,47.0,51.0,11.0,clear_separation,monotonic_clear_progress,0.9837970575961466,1,1,1,success,36.0,37.0,39.0,41.0,44.0,45.0,46.0,47.0,47.0,51.0,0.1277071553002542,0.14138471096520153,37.0,37.0,52.0,0.09570512558891708,52.0,0.08219550912006379,11.0,4.0,6.0,30,60,0.0,0.39297409750705153,1.0
W002,H,9,45,37.0,39.0,42.0,6.0,clear_separation,monotonic_clear_progress,0.9130402581762908,1,1,1,success,35.0,35.0,36.0,37.0,37.0,37.0,38.0,38.0,39.0,42.0,0.2703020418875508,0.3112939140039182,37.0,37.0,38.0,0.1420322965587551,38.0,0.12125862383339292,6.0,3.0,2.0,30,60,0.0,0.8788951335403288,1.0
W002,Je,9,45,40.0,43.0,48.0,9.0,clear_separation,monotonic_clear_progress,0.9676195405945517,1,1,1,success,39.0,39.0,40.0,40.0,41.0,41.0,41.0,42.0,43.0,48.0,0.0634924611885138,0.09282729765106701,38.0,39.0,40.0,0.13985750231306776,40.0,0.11201222210121012,9.0,5.0,3.0,30,60,0.12216213411362029,0.6274808779981642,1.0
W002,Jw,9,45,40.0,44.0,48.0,9.0,clear_separation,monotonic_clear_progress,0.9651995210563077,1,1,1,success,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,44.0,48.0,0.10211151412962756,0.11804624242423221,37.0,37.0,44.0,0.07982650510722761,44.0,0.07453906840866603,9.0,4.0,4.0,30,60,0.0,0.59888457330071,0.8838719334031085
W002,P,10,45,40.0,45.0,48.0,9.0,clear_separation,monotonic_clear_progress,0.9555886160115802,1,1,1,success,37.0,39.0,40.0,40.0,41.0,41.0,44.0,45.0,45.0,48.0,0.07724288688009733,0.09277894700598954,37.0,37.0,46.0,0.12153030429445599,46.0,0.10079146516181459,9.0,3.0,5.0,30,60,0.0,0.53166462826526,0.8409581158966247
W002,V,10,45,41.0,45.0,50.0,10.0,clear_separation,monotonic_clear_progress,0.9743974336752573,1,1,1,success,39.0,40.0,40.0,41.0,42.0,43.0,44.0,45.0,45.0,50.0,0.041726738488120314,0.05535256542830544,37.0,37.0,45.0,0.08928309546052565,46.0,0.08410759891683062,10.0,5.0,4.0,30,60,0.0,0.51214948380191,0.9404746399076936
W002,H,10,45,37.0,40.0,53.0,17.0,clear_separation,monotonic_clear_progress,0.9648965691480611,1,1,1,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,40.0,40.0,53.0,0.1960717162742787,0.22570392444639534,37.0,37.0,38.0,0.09928584833293647,38.0,0.09216166050259578,17.0,13.0,3.0,30,60,0.0,0.6105283308216213,1.0
W002,Je,10,45,41.0,44.0,47.0,7.0,clear_separation,monotonic_clear_progress,0.9397519104272167,1,1,1,success,40.0,40.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,47.0,0.04100805324881589,0.048067980334752146,39.0,40.0,41.0,0.13526070266164197,41.0,0.11515303287188161,7.0,3.0,3.0,30,60,0.05512790742068842,0.6398819413300244,1.0
W002,Jw,10,45,39.0,43.0,46.0,8.0,clear_separation,monotonic_clear_progress,0.9646629585444846,1,1,1,success,37.0,37.0,38.0,39.0,39.0,40.0,41.0,42.0,43.0,46.0,0.11229291021530406,0.1331577877178683,37.0,37.0,39.0,0.08532470808669068,38.0,0.07286157394630019,8.0,3.0,4.0,30,60,0.0,0.6855773012579265,0.9308724732220728
W002,P,11,45,39.0,42.0,46.0,8.0,clear_separation,monotonic_clear_progress,0.9521061702045113,1,1,1,success,37.0,37.0,38.0,39.0,40.0,40.0,40.0,41.0,42.0,46.0,0.11898354909697315,0.1429796966246143,37.0,37.0,40.0,0.11009279118256377,40.0,0.09175213316994069,8.0,4.0,3.0,30,60,0.0,0.7104101191375977,0.9567921636425302
W002,V,11,45,40.0,45.0,49.0,10.0,clear_separation,monotonic_clear_progress,0.9662038445507863,1,1,1,success,37.0,37.0,39.0,40.0,41.0,43.0,44.0,45.0,45.0,49.0,0.10911512847834078,0.13313553074989323,37.0,37.0,49.0,0.1020520352922325,50.0,0.0841384953101536,10.0,4.0,5.0,30,60,0.0,0.5453973266864975,0.9310208765252221
W002,H,11,45,39.0,43.0,53.0,15.0,clear_separation,monotonic_clear_progress,0.9793213321876763,1,1,1,success,37.0,38.0,39.0,39.0,40.0,40.0,41.0,42.0,43.0,53.0,0.08448317581579444,0.09780276313201741,37.0,37.0,55.0,0.09552147107296471,54.0,0.08523443968716282,15.0,10.0,4.0,30,60,0.0,0.5313368149652288,1.0
W002,Je,11,45,45.0,48.0,52.0,8.0,clear_separation,monotonic_clear_progress,0.9589358378027757,1,1,1,success,42.0,43.0,44.0,45.0,45.0,46.0,46.0,47.0,48.0,52.0,0.024184979649798398,0.0273026350510657,41.0,41.0,46.0,0.1032702332778303,45.0,0.08379421447771435,8.0,4.0,3.0,30,60,0.02151270359156928,0.3298516315049789,1.0
W002,Jw,11,45,38.0,45.0,48.0,11.0,clear_separation,monotonic_clear_progress,0.9626948382934788,1,1,1,success,36.0,37.0,37.0,38.0,39.0,42.0,43.0,44.0,45.0,48.0,0.14263493602303998,0.17203334883665047,37.0,37.0,49.0,0.0925338733079264,48.0,0.08810307913835358,11.0,3.0,7.0,30,60,0.0,0.5122000569784751,0.9021929492415237
W002,P,12,45,40.0,43.0,45.0,6.0,clear_separation,monotonic_clear_progress,0.9033105155893635,1,1,1,success,39.0,39.0,40.0,40.0,41.0,41.0,42.0,42.0,43.0,45.0,0.0538714411305362,0.062376918135399334,37.0,37.0,46.0,0.12679689506833214,46.0,0.12114372015803176,6.0,2.0,3.0,30,60,0.0,0.7628556230647145,0.8083490310806708
W002,V,12,45,42.0,44.0,47.0,6.0,clear_separation,monotonic_clear_progress,0.9623059533425775,1,1,1,success,39.0,40.0,41.0,42.0,42.0,43.0,43.0,44.0,44.0,47.0,0.021919094906012758,0.03750596779085892,37.0,37.0,45.0,0.1164941623104574,46.0,0.09293188447179668,6.0,3.0,2.0,30,60,0.0,0.6172715337021983,0.9965627694424185
W002,H,12,45,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress,0.91060530014888,1,1,1,success,35.0,35.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,51.0,0.32611628080164623,0.3727502341939292,37.0,37.0,37.0,0.13323986683509448,37.0,0.12860428336890833,16.0,13.0,2.0,30,60,0.0,0.6905051609188456,1.0
W002,Je,12,45,44.0,46.0,51.0,8.0,clear_separation,monotonic_clear_progress,0.933298717934596,1,1,1,success,30.0,43.0,44.0,44.0,44.0,45.0,45.0,46.0,46.0,51.0,0.13068184865384644,0.14582927396665465,43.0,43.0,46.0,0.13115531861461843,45.0,0.11564268569948621,8.0,5.0,2.0,30,60,0.1609766992794629,0.40996050747608365,1.0
W002,Jw,12,45,38.0,43.0,48.0,11.0,clear_separation,monotonic_clear_progress,0.9720814111161449,1,1,1,success,36.0,37.0,38.0,38.0,39.0,39.0,40.0,42.0,43.0,48.0,0.12919384689873473,0.16157613808603152,37.0,37.0,39.0,0.09492540329695581,38.0,0.09395153769451567,11.0,5.0,5.0,30,60,0.0,0.622163204072743,0.9904647198165818
W002,P,13,45,39.0,41.0,46.0,8.0,clear_separation,monotonic_clear_progress,0.9293877118735743,1,1,1,success,35.0,37.0,39.0,39.0,40.0,40.0,40.0,41.0,41.0,46.0,0.15132603791029173,0.16647656379419334,37.0,37.0,40.0,0.1521347043479368,46.0,0.12183564456843732,8.0,5.0,2.0,30,60,0.0,0.7499971532048056,1.0
W002,V,13,45,40.0,44.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.9648979337973506,1,1,1,success,37.0,38.0,39.0,40.0,41.0,41.0,42.0,43.0,44.0,47.0,0.10613759583213328,0.12226222117953758,37.0,37.0,47.0,0.09460000433297178,47.0,0.07827362310610386,8.0,3.0,4.0,30,60,0.0,0.6352532528327683,1.0
W002,H,13,45,37.0,52.0,54.0,18.0,clear_separation,nonmonotonic_progress,0.888015539938215,5,1,1,success,35.0,36.0,37.0,37.0,38.0,38.0,39.0,51.0,52.0,54.0,0.21391984230830177,0.24043764065666573,37.0,37.0,51.0,0.14740545401486632,52.0,0.13054990293687563,18.0,2.0,15.0,30,60,0.0,0.24653670371081163,1.0
W002,Je,13,45,43.0,45.0,50.0,8.0,clear_separation,monotonic_clear_progress,0.9499907485814394,1,1,1,success,41.0,41.0,43.0,43.0,44.0,44.0,45.0,45.0,45.0,50.0,0.09020697373420185,0.11439955880044679,40.0,41.0,45.0,0.15708321425093547,45.0,0.1260567397671563,8.0,5.0,2.0,30,60,0.1385921438666918,0.5302083108316614,1.0
W002,Jw,13,45,43.0,48.0,51.0,9.0,clear_separation,monotonic_clear_progress,0.9788735363568225,1,1,1,success,38.0,38.0,41.0,43.0,44.0,45.0,46.0,47.0,48.0,51.0,0.06097306784173216,0.07962072082767307,37.0,37.0,49.0,0.0990152406798126,49.0,0.08296395228087461,9.0,3.0,5.0,30,60,0.0,0.3912366365634582,1.0
W002,P,14,45,40.0,44.0,46.0,7.0,clear_separation,monotonic_clear_progress,0.9435588363621185,1,1,1,success,37.0,39.0,39.0,40.0,40.0,40.0,41.0,42.0,44.0,46.0,0.09617774534646345,0.09957483805738318,37.0,37.0,45.0,0.129725300178697,46.0,0.11271463286384376,7.0,2.0,4.0,30,60,0.0,0.6360506403666648,0.8614707339312644
W002,V,14,45,41.0,45.0,49.0,9.0,clear_separation,monotonic_clear_progress,0.9701250211012714,1,1,1,success,39.0,40.0,41.0,41.0,42.0,43.0,44.0,45.0,45.0,49.0,0.01828989387637331,0.03757359378588315,37.0,37.0,45.0,0.11414363118859816,45.0,0.09038021542539132,9.0,4.0,4.0,30,60,0.0,0.5589361184864254,0.9671804769308244
W002,H,14,45,36.0,38.0,43.0,8.0,clear_separation,nonmonotonic_progress,0.9131764430062513,1,1,3,success,35.0,35.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,43.0,0.3068840082219053,0.349350479056894,37.0,37.0,38.0,0.12908722966476122,37.0,0.12276743121304351,8.0,5.0,2.0,30,60,0.0,0.7812664543486403,1.0
W002,Je,14,45,43.0,45.0,49.0,7.0,clear_separation,monotonic_clear_progress,0.9502139803891818,1,1,1,success,42.0,42.0,43.0,43.0,44.0,44.0,45.0,45.0,45.0,49.0,0.05740551512562223,0.06196319075163549,41.0,41.0,44.0,0.1146831594599812,45.0,0.11368860597149777,7.0,4.0,2.0,30,60,0.05124551738688728,0.5076671097368145,1.0
W002,Jw,14,45,40.0,44.0,49.0,10.0,clear_separation,monotonic_clear_progress,0.9792149273755708,1,1,1,success,38.0,39.0,39.0,40.0,41.0,42.0,43.0,44.0,44.0,49.0,0.05254320025836273,0.06568356077571508,37.0,37.0,44.0,0.08125588765586678,44.0,0.07872493455051544,10.0,5.0,4.0,30,60,0.0,0.5973355422419653,1.0
W002,P,15,45,40.0,44.0,46.0,7.0,clear_separation,monotonic_clear_progress,0.9263482021637934,1,1,1,success,39.0,39.0,40.0,40.0,41.0,41.0,43.0,43.0,44.0,46.0,0.035012780613068284,0.04000573895270425,37.0,37.0,45.0,0.1428725192229714,46.0,0.1201249673189253,7.0,2.0,4.0,30,60,0.0,0.716328821947313,0.9120087563199687
W002,V,15,45,41.0,44.0,46.0,6.0,clear_separation,monotonic_clear_progress,0.9393422758162324,1,1,1,success,40.0,40.0,41.0,41.0,41.0,42.0,43.0,44.0,44.0,46.0,0.01207972026653486,0.017189960887190263,37.0,37.0,45.0,0.12911009227140857,45.0,0.11101442441745701,6.0,2.0,3.0,30,60,0.0,0.6550698434930275,0.9381243611737449
W002,H,15,45,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress,0.9271063748272738,1,1,1,success,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,51.0,0.31075037713949266,0.36131964828606994,37.0,37.0,36.0,0.1449140794483857,37.0,0.13295121196315696,16.0,13.0,2.0,30,60,0.0,0.7218106304323402,1.0
W002,Je,15,45,44.0,47.0,52.0,9.0,clear_separation,monotonic_clear_progress,0.9711449433733939,1,1,1,success,41.0,42.0,43.0,44.0,45.0,45.0,46.0,46.0,47.0,52.0,0.04006778593686095,0.041577080339635,40.0,40.0,46.0,0.12560576836998932,46.0,0.097546123432938,9.0,5.0,3.0,30,60,0.0,0.35882708993127493,1.0
W002,Jw,15,45,39.0,43.0,48.0,10.0,clear_separation,monotonic_clear_progress,0.9804404894538904,1,1,1,success,37.0,38.0,39.0,39.0,40.0,41.0,42.0,43.0,43.0,48.0,0.06955520438341681,0.09328965706354504,37.0,37.0,43.0,0.0828578961853002,42.0,0.07210212829742518,10.0,5.0,4.0,30,60,0.0,0.6364428600298965,1.0
W002,P,16,45,44.0,46.0,48.0,5.0,clear_separation,monotonic_clear_progress,0.9301495539951922,1,1,1,success,40.0,40.0,44.0,44.0,45.0,45.0,46.0,46.0,46.0,48.0,0.09260366881449505,0.10075161715422434,40.0,40.0,46.0,0.16230553983478874,46.0,0.14176808247798817,5.0,2.0,2.0,30,60,0.0,0.393551226589882,0.8581508756963305
W002,V,16,45,45.0,48.0,50.0,6.0,clear_separation,monotonic_clear_progress,0.9416336859125813,1,1,1,success,36.0,44.0,45.0,45.0,46.0,46.0,47.0,47.0,48.0,50.0,0.13263098099876003,0.14336694982251763,44.0,44.0,50.0,0.11501455616050549,50.0,0.1066221913660863,6.0,2.0,3.0,30,60,0.0,0.2671476321587347,0.9515624988142194
W002,H,16,45,37.0,39.0,42.0,6.0,clear_separation,monotonic_clear_progress,0.8849485563932717,1,1,1,success,35.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,39.0,42.0,0.27656738357543625,0.3117481461969606,37.0,37.0,35.0,0.11780796730661372,38.0,0.10820177893674421,6.0,3.0,2.0,30,60,0.0,0.9233600498914435,1.0
W002,Je,16,45,43.0,46.0,52.0,10.0,clear_separation,monotonic_clear_progress,0.9592734882922677,1,1,1,success,41.0,41.0,42.0,43.0,44.0,45.0,45.0,46.0,46.0,52.0,0.10713574549875339,0.12843195590090944,41.0,41.0,41.0,0.10655931303933378,41.0,0.0819365632270264,10.0,6.0,3.0,30,60,0.14972816630306557,0.41288641727716124,1.0
W002,Jw,16,45,38.0,44.0,47.0,10.0,clear_separation,monotonic_clear_progress,0.9452753640107155,1,1,1,success,35.0,36.0,37.0,38.0,39.0,42.0,43.0,43.0,44.0,47.0,0.17869632644659456,0.20347424938486341,37.0,37.0,46.0,0.09094312418636319,46.0,0.08533600668541552,10.0,3.0,6.0,30,60,0.0,0.617735586818553,0.8277072653971296
W002,P,17,45,43.0,46.0,47.0,5.0,clear_separation,monotonic_clear_progress,0.9229046407646839,1,1,1,success,35.0,41.0,42.0,43.0,44.0,44.0,45.0,45.0,46.0,47.0,0.15267660023625537,0.155845627812759,41.0,41.0,47.0,0.1731780074858129,46.0,0.15169516207186223,5.0,1.0,3.0,30,60,0.0,0.4840799697760234,0.8463297851037771
W002,V,17,45,44.0,46.0,48.0,5.0,clear_separation,monotonic_clear_progress,0.9235557323984958,1,1,1,success,43.0,44.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,48.0,0.0489584173867146,0.05707790822742459,42.0,43.0,45.0,0.1625155430398455,46.0,0.14484575210349376,5.0,2.0,2.0,30,60,0.0,0.43466078092575344,0.9075599130793347
W002,H,17,45,37.0,38.0,40.0,4.0,clear_separation,nonmonotonic_progress,0.8524846301499763,1,1,3,success,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,38.0,40.0,0.2621738577958099,0.3143539961144651,37.0,37.0,38.0,0.16200434210056808,38.0,0.1555752738314431,4.0,2.0,1.0,30,60,0.0,0.8488535584207041,1.0
W002,Je,17,45,45.0,47.0,52.0,8.0,clear_separation,monotonic_clear_progress,0.9570042262817244,1,1,1,success,42.0,43.0,44.0,45.0,45.0,46.0,46.0,46.0,47.0,52.0,0.038329962320764875,0.03932906863625199,41.0,41.0,46.0,0.12212958071045726,46.0,0.10506000166901369,8.0,5.0,2.0,30,60,0.040328174951739106,0.3478323917972699,1.0
W002,Jw,17,45,38.0,48.0,51.0,14.0,clear_separation,nonmonotonic_progress,0.9742249990593015,3,1,1,success,35.0,36.0,37.0,38.0,44.0,45.0,46.0,47.0,48.0,51.0,0.1749717835721399,0.19523884586822576,37.0,37.0,50.0,0.09525466354787593,50.0,0.08541975081352138,14.0,3.0,10.0,30,60,0.0,0.36907565317976077,1.0
W002,P,18,45,40.0,44.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.9540766422325481,1,1,1,success,39.0,40.0,40.0,40.0,41.0,41.0,42.0,43.0,44.0,47.0,0.06106779185659567,0.06517858166332173,37.0,37.0,40.0,0.1365978470713296,40.0,0.1076881925307499,8.0,3.0,4.0,30,60,0.057544257736544764,0.6251246890022293,0.924342386831432
W002,V,18,45,40.0,45.0,48.0,9.0,clear_separation,monotonic_clear_progress,0.9708516477809513,1,1,1,success,38.0,39.0,40.0,40.0,41.0,41.0,42.0,43.0,45.0,48.0,0.04552804275975264,0.060700003141728846,37.0,37.0,40.0,0.11492074632135274,40.0,0.0946631508788631,9.0,3.0,5.0,30,60,0.0012090176769397377,0.5765764076826176,0.9363233443391208
W002,H,18,45,37.0,40.0,43.0,7.0,clear_separation,nonmonotonic_progress,0.9425274400038443,1,1,3,success,36.0,36.0,37.0,37.0,38.0,39.0,39.0,40.0,40.0,43.0,0.18958870935133218,0.22576934456920042,37.0,37.0,36.0,0.11819571187147959,40.0,0.1016271444681976,7.0,3.0,3.0,30,60,0.0,0.7215702760076643,1.0
W002,Je,18,45,46.0,48.0,52.0,7.0,clear_separation,monotonic_clear_progress,0.926636781850945,1,1,1,success,45.0,46.0,46.0,46.0,47.0,47.0,47.0,48.0,48.0,52.0,0.03380960236911804,0.03411362214566935,45.0,45.0,46.0,0.16077197325984882,47.0,0.1407039962122461,7.0,4.0,2.0,30,60,0.0,0.12295360828908515,1.0
W002,Jw,18,45,37.0,39.0,48.0,12.0,clear_separation,monotonic_clear_progress,0.9563192602064835,1,1,1,success,36.0,37.0,37.0,37.0,38.0,38.0,38.0,39.0,39.0,48.0,0.18150383354338612,0.23061753673331184,37.0,37.0,37.0,0.14032486625693075,38.0,0.12431020186545239,12.0,9.0,2.0,30,60,0.0,0.7090177353779018,1.0
W002,P,19,45,44.0,46.0,47.0,4.0,clear_separation,monotonic_clear_progress,0.9378045037800674,1,1,1,success,40.0,43.0,43.0,44.0,44.0,45.0,45.0,45.0,46.0,47.0,0.0618794678723933,0.06660240412580369,38.0,39.0,46.0,0.1424782509727882,45.0,0.13752744166434694,4.0,1.0,2.0,30,60,0.0,0.4842463118606508,0.962177670123056
W002,V,19,45,43.0,46.0,50.0,8.0,clear_separation,monotonic_clear_progress,0.9792441431930504,1,1,1,success,39.0,41.0,42.0,43.0,44.0,44.0,45.0,46.0,46.0,50.0,0.06856064872327595,0.08658096846047032,37.0,37.0,47.0,0.09453893230065824,46.0,0.0774184880424062,8.0,4.0,3.0,30,60,0.0,0.44639782661370675,1.0
W002,H,19,45,36.0,39.0,51.0,16.0,clear_separation,nonmonotonic_progress,0.9533839866759802,1,3,1,success,35.0,35.0,35.0,36.0,37.0,37.0,38.0,38.0,39.0,51.0,0.3137694895377309,0.34066332078047296,37.0,37.0,35.0,0.13064184845410404,51.0,0.10068006040102118,16.0,12.0,3.0,30,60,0.0,0.45687718119421,1.0
W002,Je,19,45,42.0,44.0,46.0,5.0,clear_separation,monotonic_clear_progress,0.94228128143484,1,1,1,success,40.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,44.0,46.0,0.03311150283253006,0.03915597930164745,40.0,40.0,44.0,0.1267400717371473,45.0,0.12176778288081458,5.0,2.0,2.0,30,60,0.045200455770764855,0.6607628396489053,1.0
W002,Jw,19,45,46.0,49.0,52.0,7.0,clear_separation,monotonic_clear_progress,0.9213266004471692,1,1,1,success,45.0,45.0,46.0,46.0,47.0,48.0,49.0,49.0,49.0,52.0,0.06979939638755844,0.07524133159897739,45.0,45.0,53.0,0.1129917493223922,53.0,0.10001003241257578,7.0,3.0,3.0,30,60,0.0,0.16064974975727672,1.0
W002,P,20,45,41.0,45.0,48.0,8.0,clear_separation,monotonic_clear_progress,0.9659512560740284,1,1,1,success,39.0,39.0,40.0,41.0,41.0,42.0,44.0,44.0,45.0,48.0,0.037541520730314984,0.04132192926318977,37.0,37.0,45.0,0.15250640514706404,45.0,0.11638990196739496,8.0,3.0,4.0,30,60,0.0,0.650117517369375,0.9898508029572312
W002,V,20,45,42.0,47.0,51.0,10.0,clear_separation,monotonic_clear_progress,0.9608381691581142,1,1,1,success,40.0,41.0,41.0,42.0,44.0,44.0,45.0,46.0,47.0,51.0,0.022709830045049385,0.022835630870637492,38.0,38.0,52.0,0.14556352019905916,51.0,0.11138960499480988,10.0,4.0,5.0,30,60,0.006108737313477055,0.44185729304287097,0.8745224553881088
W002,H,20,45,38.0,43.0,53.0,16.0,clear_separation,nonmonotonic_progress,0.9832257853714874,1,3,1,success,36.0,37.0,37.0,38.0,39.0,39.0,41.0,42.0,43.0,53.0,0.15233981377492867,0.1802945679469308,37.0,37.0,55.0,0.12355886261215998,54.0,0.08046880994096062,16.0,10.0,5.0,30,60,0.0,0.5658478016619466,1.0
W002,Je,20,45,43.0,45.0,47.0,5.0,clear_separation,monotonic_clear_progress,0.94742314203022,1,1,1,success,41.0,41.0,42.0,43.0,43.0,44.0,44.0,45.0,45.0,47.0,0.07650611605751077,0.09517857634080908,41.0,41.0,46.0,0.177225141011231,46.0,0.13350066331048516,5.0,2.0,2.0,30,60,0.0,0.5248281691895136,1.0
W002,Jw,20,45,38.0,40.0,42.0,5.0,clear_separation,monotonic_clear_progress,0.8762172441674078,1,1,1,success,37.0,37.0,37.0,38.0,38.0,39.0,39.0,39.0,40.0,42.0,0.11817002311084866,0.16206751888640678,37.0,37.0,39.0,0.1356477219218884,38.0,0.13097763803440318,5.0,2.0,2.0,30,60,0.0,0.9639227376803284,0.9215540986972698
W002,P,21,45,38.0,42.0,46.0,9.0,clear_separation,monotonic_clear_progress,0.9652366677891542,1,1,1,success,36.0,37.0,37.0,38.0,39.0,40.0,41.0,41.0,42.0,46.0,0.14528384892183918,0.17488767102353386,37.0,37.0,45.0,0.09494430670748333,41.0,0.07039224970334479,9.0,4.0,4.0,30,60,0.0,0.7046051260538625,1.0
W002,V,21,45,40.0,45.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.9608030957774566,1,1,1,success,38.0,38.0,39.0,40.0,41.0,41.0,43.0,44.0,45.0,47.0,0.06629072093714389,0.08218362608183126,37.0,37.0,45.0,0.10532458809721951,46.0,0.09258191246065428,8.0,2.0,5.0,30,60,0.0,0.600106099884102,0.975040399765265
W002,H,21,45,38.0,40.0,54.0,17.0,clear_separation,monotonic_clear_progress,0.9221563115837508,1,1,1,success,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,40.0,54.0,0.16081182519616155,0.1951282301872953,37.0,37.0,39.0,0.10743506349118159,39.0,0.10534121332166396,17.0,14.0,2.0,30,60,0.0,0.6688068693657018,1.0
W002,Je,21,45,44.0,46.0,50.0,7.0,clear_separation,monotonic_clear_progress,0.9574413191024185,1,1,1,success,42.0,42.0,43.0,44.0,44.0,45.0,46.0,46.0,46.0,50.0,0.02756020195830662,0.044367212473947024,40.0,41.0,46.0,0.13680088041226995,46.0,0.10886192810300832,7.0,4.0,2.0,30,60,0.061174222989587475,0.39917635728158224,1.0
W002,Jw,21,45,39.0,43.0,48.0,10.0,clear_separation,monotonic_clear_progress,0.9728710455974658,1,1,1,success,37.0,38.0,39.0,39.0,40.0,41.0,42.0,42.0,43.0,48.0,0.0664697761604067,0.08748992459774138,37.0,37.0,39.0,0.08028510159843055,39.0,0.07545279746880085,10.0,5.0,4.0,30,60,0.0,0.6189386044392645,0.9472337046042066
W002,P,22,45,40.0,44.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.971520667187243,1,1,1,success,39.0,39.0,40.0,40.0,41.0,41.0,42.0,44.0,44.0,47.0,0.06090482840337888,0.06404525592521126,37.0,37.0,40.0,0.11336117063680581,40.0,0.09388868186359375,8.0,3.0,4.0,30,60,0.0,0.62599411289085,1.0
