replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
37,bootstrap,37,CP005,113,07-23,114,11.342421693697512,8.53530205168707,1,1,strict
37,bootstrap,37,CP006,132,08-11,128,4.618103960424596,1.6371668020536858,-4,4,matched
37,bootstrap,37,CP007,135,08-14,137,3.8973719313881774,0.15289018423986755,2,2,strict
37,bootstrap,37,CP008,160,09-08,163,7.86473429276384,0.17504203176742106,3,3,matched
38,bootstrap,38,CP001,18,04-19,32,3.733284924615594,0.42095800832872143,14,14,no_match
38,bootstrap,38,CP002,45,05-16,45,5.000675683415068,2.741943380730153,0,0,strict
38,bootstrap,38,CP003,81,06-21,86,13.45210981900102,11.422643568811267,5,5,matched
38,bootstrap,38,CP004,96,07-06,103,6.730637930484924,0.02248495804974837,7,7,near
38,bootstrap,38,CP005,113,07-23,112,11.102283709501522,5.416252894656912,-1,1,strict
38,bootstrap,38,CP006,132,08-11,133,5.59046367606648,1.6854044136257813,1,1,strict
38,bootstrap,38,CP007,135,08-14,133,5.59046367606648,1.6854044136257813,-2,2,strict
38,bootstrap,38,CP008,160,09-08,161,7.737287887151782,2.4431678309572495,1,1,strict
39,bootstrap,39,CP001,18,04-19,20,5.051056694472616,2.1169943838470853,2,2,strict
39,bootstrap,39,CP002,45,05-16,43,5.724750262195813,3.579710675163158,-2,2,strict
39,bootstrap,39,CP003,81,06-21,82,11.448397907533806,9.333607743242814,1,1,strict
39,bootstrap,39,CP004,96,07-06,96,7.006511843095161,1.3197312961206062,0,0,strict
39,bootstrap,39,CP005,113,07-23,111,9.251637498655517,3.8791677737709858,-2,2,strict
39,bootstrap,39,CP006,132,08-11,142,3.9734504777961512,0.2544474707617037,10,10,no_match
39,bootstrap,39,CP007,135,08-14,142,3.9734504777961512,0.2544474707617037,7,7,near
39,bootstrap,39,CP008,160,09-08,157,10.520735629303603,6.571974769280306,-3,3,matched
40,bootstrap,40,CP001,18,04-19,20,4.636642321209389,1.93206245167924,2,2,strict
40,bootstrap,40,CP002,45,05-16,45,6.5500926278156495,4.205339314603931,0,0,strict
40,bootstrap,40,CP003,81,06-21,81,11.279513851120313,9.1853922800522,0,0,strict
40,bootstrap,40,CP004,96,07-06,96,8.634479341683278,3.640369874180595,0,0,strict
40,bootstrap,40,CP005,113,07-23,112,8.44891867185425,1.8872402472215901,-1,1,strict
40,bootstrap,40,CP006,132,08-11,134,6.1470472916797565,3.420833869104357,2,2,strict
40,bootstrap,40,CP007,135,08-14,134,6.1470472916797565,3.420833869104357,-1,1,strict
40,bootstrap,40,CP008,160,09-08,161,8.967735484873604,3.6500660613438587,1,1,strict
41,bootstrap,41,CP001,18,04-19,20,2.583600151038709,0.007199171869754384,2,2,strict
41,bootstrap,41,CP002,45,05-16,43,6.986158920552803,4.7650777408829015,-2,2,strict
41,bootstrap,41,CP003,81,06-21,81,8.784313532386697,3.40981777802023,0,0,strict
41,bootstrap,41,CP004,96,07-06,98,6.839107978140987,0.7455217782052861,2,2,strict
41,bootstrap,41,CP005,113,07-23,113,11.11461272184919,8.023717250340292,0,0,strict
41,bootstrap,41,CP006,132,08-11,136,4.9290028292752766,1.12567685159173,4,4,matched
41,bootstrap,41,CP007,135,08-14,136,4.9290028292752766,1.12567685159173,1,1,strict
41,bootstrap,41,CP008,160,09-08,162,12.218430657250082,5.7567219434746875,2,2,strict
42,bootstrap,42,CP001,18,04-19,16,3.3266848646597396,0.21368991508460633,-2,2,strict
42,bootstrap,42,CP002,45,05-16,45,7.09081499360044,4.851008627222118,0,0,strict
42,bootstrap,42,CP003,81,06-21,78,9.913582265631089,5.293627964081259,-3,3,matched
42,bootstrap,42,CP004,96,07-06,96,9.883445102070489,4.9938934936657295,0,0,strict
42,bootstrap,42,CP005,113,07-23,112,11.745083513658795,8.767035583121615,-1,1,strict
42,bootstrap,42,CP006,132,08-11,133,5.06154017469353,1.7568068447155447,1,1,strict
42,bootstrap,42,CP007,135,08-14,133,5.06154017469353,1.7568068447155447,-2,2,strict
42,bootstrap,42,CP008,160,09-08,161,8.09145460082022,1.2808074134231227,1,1,strict
43,bootstrap,43,CP001,18,04-19,15,3.5993040011506863,0.11363777120882856,-3,3,matched
43,bootstrap,43,CP002,45,05-16,45,8.760276705992254,6.6723517825014325,0,0,strict
43,bootstrap,43,CP003,81,06-21,78,14.777888460209846,11.926028868377347,-3,3,matched
43,bootstrap,43,CP004,96,07-06,94,8.231405864594162,4.435229099827378,-2,2,strict
43,bootstrap,43,CP005,113,07-23,114,14.645209125538443,11.486444154105252,1,1,strict
43,bootstrap,43,CP006,132,08-11,131,4.976804912667309,1.6738840244472173,-1,1,strict
43,bootstrap,43,CP007,135,08-14,131,4.976804912667309,1.6738840244472173,-4,4,matched
43,bootstrap,43,CP008,160,09-08,162,9.258230011264942,2.612742056538285,2,2,strict
44,bootstrap,44,CP001,18,04-19,19,2.2909262077874057,0.040238840684605925,1,1,strict
44,bootstrap,44,CP002,45,05-16,45,4.732784062964532,1.2550445924930473,0,0,strict
44,bootstrap,44,CP003,81,06-21,87,11.376305399319023,7.5937183615734725,6,6,near
44,bootstrap,44,CP004,96,07-06,98,7.974553762698846,0.8948583669153072,2,2,strict
44,bootstrap,44,CP005,113,07-23,112,11.026918615282082,4.823512239239296,-1,1,strict
44,bootstrap,44,CP006,132,08-11,138,5.256240590476357,1.3235655287978858,6,6,near
44,bootstrap,44,CP007,135,08-14,138,5.256240590476357,1.3235655287978858,3,3,matched
44,bootstrap,44,CP008,160,09-08,163,9.03350451979115,3.488309117462613,3,3,matched
45,bootstrap,45,CP001,18,04-19,15,3.106459552100588,0.035114684081290815,-3,3,matched
45,bootstrap,45,CP002,45,05-16,40,4.396968182695533,2.3484379907804884,-5,5,matched
45,bootstrap,45,CP003,81,06-21,83,10.040080944432678,6.077563143496026,2,2,strict
45,bootstrap,45,CP004,96,07-06,83,10.040080944432678,6.077563143496026,-13,13,no_match
45,bootstrap,45,CP005,113,07-23,110,13.76263297637288,12.238124925792206,-3,3,matched
45,bootstrap,45,CP006,132,08-11,138,5.440792661272029,0.2211592577623156,6,6,near
45,bootstrap,45,CP007,135,08-14,138,5.440792661272029,0.2211592577623156,3,3,matched
45,bootstrap,45,CP008,160,09-08,163,10.967888436712059,2.0289169137126066,3,3,matched
46,bootstrap,46,CP001,18,04-19,18,2.272322486769098,0.10626952623850672,0,0,strict
46,bootstrap,46,CP002,45,05-16,46,9.09814189869093,7.1640561542394705,1,1,strict
46,bootstrap,46,CP003,81,06-21,86,10.146068599231697,4.392809615824327,5,5,matched
46,bootstrap,46,CP004,96,07-06,98,11.402130555083792,9.129673563351611,2,2,strict
46,bootstrap,46,CP005,113,07-23,112,8.370925217252836,2.3958626018156295,-1,1,strict
46,bootstrap,46,CP006,132,08-11,135,5.477408744881984,3.0104400062552834,3,3,matched
46,bootstrap,46,CP007,135,08-14,135,5.477408744881984,3.0104400062552834,0,0,strict
46,bootstrap,46,CP008,160,09-08,161,10.096371541027068,4.121171817107046,1,1,strict
47,bootstrap,47,CP001,18,04-19,16,3.664701434809934,0.09053202641961189,-2,2,strict
47,bootstrap,47,CP002,45,05-16,46,7.096723473293099,4.7440476538489635,1,1,strict
47,bootstrap,47,CP003,81,06-21,81,13.027715559040319,10.741443103468736,0,0,strict
47,bootstrap,47,CP004,96,07-06,95,7.390043988052154,0.5850904728422908,-1,1,strict
47,bootstrap,47,CP005,113,07-23,112,9.424977884547154,4.004312744394014,-1,1,strict
47,bootstrap,47,CP006,132,08-11,128,5.86525844344875,3.0757429643263134,-4,4,matched
47,bootstrap,47,CP007,135,08-14,128,5.86525844344875,3.0757429643263134,-7,7,near
47,bootstrap,47,CP008,160,09-08,165,5.4563691164856865,0.25935323075607464,5,5,matched
48,bootstrap,48,CP001,18,04-19,16,3.315833125815248,0.13094452132225287,-2,2,strict
48,bootstrap,48,CP002,45,05-16,45,7.2313602237304915,4.8183488282876406,0,0,strict
48,bootstrap,48,CP003,81,06-21,82,7.001277616979815,2.6126696906207707,1,1,strict
48,bootstrap,48,CP004,96,07-06,101,9.464629996580811,1.0008069764516474,5,5,matched
48,bootstrap,48,CP005,113,07-23,112,12.950616718244786,10.660009219877283,-1,1,strict
48,bootstrap,48,CP006,132,08-11,128,5.607011614847593,3.3156225793589496,-4,4,matched
48,bootstrap,48,CP007,135,08-14,137,4.891846817474773,0.5235580382815943,2,2,strict
48,bootstrap,48,CP008,160,09-08,160,8.556002796288231,5.4895167010113575,0,0,strict
49,bootstrap,49,CP001,18,04-19,31,5.137491406955571,2.3007809502917267,13,13,no_match
49,bootstrap,49,CP002,45,05-16,46,6.368042140021959,4.492498204227168,1,1,strict
49,bootstrap,49,CP003,81,06-21,76,5.692739096268093,0.05091263377575039,-5,5,matched
49,bootstrap,49,CP004,96,07-06,99,7.945663261078115,0.7816977777828118,3,3,matched
49,bootstrap,49,CP005,113,07-23,112,10.652711431972776,7.92310965923134,-1,1,strict
49,bootstrap,49,CP006,132,08-11,128,5.34442976972735,2.5836929425219983,-4,4,matched
49,bootstrap,49,CP007,135,08-14,128,5.34442976972735,2.5836929425219983,-7,7,near
49,bootstrap,49,CP008,160,09-08,162,8.316553884223648,2.691277027189325,2,2,strict
50,bootstrap,50,CP001,18,04-19,18,4.639372310305843,0.5578677615689855,0,0,strict
50,bootstrap,50,CP002,45,05-16,46,7.584478138929061,5.604495824035133,1,1,strict
50,bootstrap,50,CP003,81,06-21,78,8.957132549326067,4.489158829003825,-3,3,matched
50,bootstrap,50,CP004,96,07-06,95,11.22255155081911,8.980540152924249,-1,1,strict
50,bootstrap,50,CP005,113,07-23,115,8.420234656581682,3.731239781970376,2,2,strict
50,bootstrap,50,CP006,132,08-11,132,6.1506849077024945,2.0150159016635527,0,0,strict
50,bootstrap,50,CP007,135,08-14,132,6.1506849077024945,2.0150159016635527,-3,3,matched
50,bootstrap,50,CP008,160,09-08,161,6.526147626503217,0.4009447863857929,1,1,strict
51,bootstrap,51,CP001,18,04-19,18,2.396031553552273,0.00485115814852044,0,0,strict
51,bootstrap,51,CP002,45,05-16,46,6.577059205747304,4.598281759759254,1,1,strict
51,bootstrap,51,CP003,81,06-21,82,10.812918952824312,7.8737539885976755,1,1,strict
51,bootstrap,51,CP004,96,07-06,99,6.306501565014207,0.6220117693009231,3,3,matched
51,bootstrap,51,CP005,113,07-23,112,9.258392690963264,5.351135848678802,-1,1,strict
51,bootstrap,51,CP006,132,08-11,132,5.477812879492504,1.1615789700421804,0,0,strict
51,bootstrap,51,CP007,135,08-14,132,5.477812879492504,1.1615789700421804,-3,3,matched
51,bootstrap,51,CP008,160,09-08,161,9.42060523421219,2.673099395114612,1,1,strict
52,bootstrap,52,CP001,18,04-19,24,2.6276101178680324,0.07583484220401715,6,6,near
52,bootstrap,52,CP002,45,05-16,45,5.34267757451704,3.050119524068648,0,0,strict
52,bootstrap,52,CP003,81,06-21,86,11.654249482829886,6.738724390858641,5,5,matched
52,bootstrap,52,CP004,96,07-06,86,11.654249482829886,6.738724390858641,-10,10,no_match
52,bootstrap,52,CP005,113,07-23,113,15.554575685632775,12.20351648747695,0,0,strict
52,bootstrap,52,CP006,132,08-11,128,5.316985874132704,1.5634621871112704,-4,4,matched
52,bootstrap,52,CP007,135,08-14,136,4.384173686979513,0.07990724235925306,1,1,strict
52,bootstrap,52,CP008,160,09-08,162,8.889269195422594,3.765274635763391,2,2,strict
53,bootstrap,53,CP001,18,04-19,19,2.9510352767015497,0.4839790557002761,1,1,strict
53,bootstrap,53,CP002,45,05-16,44,7.153340040952435,5.1142762006853815,-1,1,strict
53,bootstrap,53,CP003,81,06-21,80,11.60056975102385,6.42748640228819,-1,1,strict
53,bootstrap,53,CP004,96,07-06,96,5.890131399666069,0.5796916341913079,0,0,strict
53,bootstrap,53,CP005,113,07-23,112,13.85173453149931,11.30116824339739,-1,1,strict
53,bootstrap,53,CP006,132,08-11,131,5.037524132442728,1.5467746893314454,-1,1,strict
53,bootstrap,53,CP007,135,08-14,131,5.037524132442728,1.5467746893314454,-4,4,matched
53,bootstrap,53,CP008,160,09-08,161,9.462857965936166,4.793925799947459,1,1,strict
54,bootstrap,54,CP001,18,04-19,45,6.905293009584467,4.973652937869712,27,27,no_match
54,bootstrap,54,CP002,45,05-16,45,6.905293009584467,4.973652937869712,0,0,strict
54,bootstrap,54,CP003,81,06-21,79,14.055477507678734,11.414589211357402,-2,2,strict
54,bootstrap,54,CP004,96,07-06,93,8.986053908271238,2.7230099265894534,-3,3,matched
54,bootstrap,54,CP005,113,07-23,113,9.836026402291825,5.5002172689140085,0,0,strict
54,bootstrap,54,CP006,132,08-11,137,7.433926779783878,3.623379946669214,5,5,matched
54,bootstrap,54,CP007,135,08-14,137,7.433926779783878,3.623379946669214,2,2,strict
54,bootstrap,54,CP008,160,09-08,160,10.829938114585076,4.856057245415735,0,0,strict
55,bootstrap,55,CP001,18,04-19,19,2.9764723459612465,0.14049166037489158,1,1,strict
55,bootstrap,55,CP002,45,05-16,45,7.578303441827216,5.106952090851979,0,0,strict
55,bootstrap,55,CP003,81,06-21,81,11.57322032384036,9.561763702027855,0,0,strict
55,bootstrap,55,CP004,96,07-06,96,8.587092917358826,3.1886516216728165,0,0,strict
55,bootstrap,55,CP005,113,07-23,114,10.438407442293,6.4085226984683,1,1,strict
55,bootstrap,55,CP006,132,08-11,131,4.753185900231397,2.594230057504957,-1,1,strict
55,bootstrap,55,CP007,135,08-14,131,4.753185900231397,2.594230057504957,-4,4,matched
55,bootstrap,55,CP008,160,09-08,162,10.225324249303828,3.961916870003696,2,2,strict
56,bootstrap,56,CP001,18,04-19,18,6.108593224964291,1.1455470552589597,0,0,strict
56,bootstrap,56,CP002,45,05-16,45,7.97949695899224,4.4627911147511625,0,0,strict
56,bootstrap,56,CP003,81,06-21,83,10.01407140030717,8.29326013058122,2,2,strict
56,bootstrap,56,CP004,96,07-06,94,7.01602262339689,0.7747481220741896,-2,2,strict
56,bootstrap,56,CP005,113,07-23,113,8.497291417476527,4.599550307062186,0,0,strict
56,bootstrap,56,CP006,132,08-11,132,5.330662018706995,2.5109480958225676,0,0,strict
56,bootstrap,56,CP007,135,08-14,132,5.330662018706995,2.5109480958225676,-3,3,matched
56,bootstrap,56,CP008,160,09-08,155,6.860441664945412,2.236738789825244,-5,5,matched
57,bootstrap,57,CP001,18,04-19,34,3.675137710277976,0.06844449196109714,16,16,no_match
57,bootstrap,57,CP002,45,05-16,45,7.133037616018461,4.3461281264521325,0,0,strict
57,bootstrap,57,CP003,81,06-21,77,8.129560364981998,3.1793038475384616,-4,4,matched
57,bootstrap,57,CP004,96,07-06,94,9.375837266025693,4.822509859294315,-2,2,strict
57,bootstrap,57,CP005,113,07-23,114,14.095532496702326,10.945236346918758,1,1,strict
57,bootstrap,57,CP006,132,08-11,135,5.042818177826675,1.4810228691875018,3,3,matched
57,bootstrap,57,CP007,135,08-14,135,5.042818177826675,1.4810228691875018,0,0,strict
57,bootstrap,57,CP008,160,09-08,163,5.5856068600341455,0.32895030650162926,3,3,matched
58,bootstrap,58,CP001,18,04-19,19,2.7598526609490976,0.03096418221849051,1,1,strict
58,bootstrap,58,CP002,45,05-16,46,6.303452369207965,3.6193418882660504,1,1,strict
58,bootstrap,58,CP003,81,06-21,78,8.39131192354473,2.434445287528596,-3,3,matched
58,bootstrap,58,CP004,96,07-06,110,11.759826232330186,9.198858380587843,14,14,no_match
58,bootstrap,58,CP005,113,07-23,110,11.759826232330186,9.198858380587843,-3,3,matched
58,bootstrap,58,CP006,132,08-11,131,5.774467389543552,2.0917208767315625,-1,1,strict
58,bootstrap,58,CP007,135,08-14,131,5.774467389543552,2.0917208767315625,-4,4,matched
58,bootstrap,58,CP008,160,09-08,164,5.576099052449905,0.3639380625351487,4,4,matched
59,bootstrap,59,CP001,18,04-19,19,4.313851448071965,1.2853998676742968,1,1,strict
59,bootstrap,59,CP002,45,05-16,44,6.655334605551222,4.404371135382446,-1,1,strict
59,bootstrap,59,CP003,81,06-21,82,9.828687439777148,7.669667557866993,1,1,strict
59,bootstrap,59,CP004,96,07-06,96,6.616866622081279,0.8878541928023482,0,0,strict
59,bootstrap,59,CP005,113,07-23,115,7.248928092762514,3.3644392127424334,2,2,strict
59,bootstrap,59,CP006,132,08-11,137,4.640329624477406,1.4072877809832658,5,5,matched
59,bootstrap,59,CP007,135,08-14,137,4.640329624477406,1.4072877809832658,2,2,strict
59,bootstrap,59,CP008,160,09-08,156,8.663098152439899,4.99876216445449,-4,4,matched
60,bootstrap,60,CP001,18,04-19,34,4.098625728510097,0.3757961165978445,16,16,no_match
60,bootstrap,60,CP002,45,05-16,46,5.250696768242765,2.494518173307786,1,1,strict
60,bootstrap,60,CP003,81,06-21,83,9.016072767644122,1.3013875740973573,2,2,strict
60,bootstrap,60,CP004,96,07-06,94,7.026302422498588,0.17643985220849068,-2,2,strict
60,bootstrap,60,CP005,113,07-23,111,7.103612890511975,1.3609526828597573,-2,2,strict
60,bootstrap,60,CP006,132,08-11,138,4.863488423222895,1.2212573838428833,6,6,near
60,bootstrap,60,CP007,135,08-14,138,4.863488423222895,1.2212573838428833,3,3,matched
60,bootstrap,60,CP008,160,09-08,158,6.967822512502089,0.8347238204348635,-2,2,strict
61,bootstrap,61,CP001,18,04-19,19,3.9614224473651363,1.0316588523838264,1,1,strict
61,bootstrap,61,CP002,45,05-16,42,6.166215487704938,3.6184135159040047,-3,3,matched
61,bootstrap,61,CP003,81,06-21,79,11.220026939439313,9.4731426423786,-2,2,strict
61,bootstrap,61,CP004,96,07-06,97,7.553791245987695,2.4734801367816512,1,1,strict
61,bootstrap,61,CP005,113,07-23,112,10.563950351137736,5.7386181533166205,-1,1,strict
61,bootstrap,61,CP006,132,08-11,132,3.961011737822422,1.123037987291971,0,0,strict
61,bootstrap,61,CP007,135,08-14,132,3.961011737822422,1.123037987291971,-3,3,matched
61,bootstrap,61,CP008,160,09-08,161,9.08464956992222,4.422616467010554,1,1,strict
62,bootstrap,62,CP001,18,04-19,35,4.518287589904862,0.1317332055653786,17,17,no_match
62,bootstrap,62,CP002,45,05-16,45,6.713922246943987,4.145492182833247,0,0,strict
62,bootstrap,62,CP003,81,06-21,76,9.730134338461855,5.382389481853532,-5,5,matched
62,bootstrap,62,CP004,96,07-06,98,7.70241457191325,1.576125101210211,2,2,strict
62,bootstrap,62,CP005,113,07-23,114,11.476443719005317,7.770349390712335,1,1,strict
62,bootstrap,62,CP006,132,08-11,132,4.115519790355595,0.3928935090986485,0,0,strict
62,bootstrap,62,CP007,135,08-14,137,3.8300327649225885,0.044006859649033725,2,2,strict
62,bootstrap,62,CP008,160,09-08,158,6.449498592977423,1.880704579540212,-2,2,strict
63,bootstrap,63,CP001,18,04-19,30,3.7757821250133823,1.063321273564045,12,12,no_match
63,bootstrap,63,CP002,45,05-16,45,5.221920173700073,2.5124410410772917,0,0,strict
63,bootstrap,63,CP003,81,06-21,83,8.264582574999455,3.5923241341708163,2,2,strict
63,bootstrap,63,CP004,96,07-06,95,7.029818254490921,0.8517015953175271,-1,1,strict
63,bootstrap,63,CP005,113,07-23,114,11.256547251837151,9.121973213236753,1,1,strict
63,bootstrap,63,CP006,132,08-11,136,6.897199742766804,2.937862366945189,4,4,matched
63,bootstrap,63,CP007,135,08-14,136,6.897199742766804,2.937862366945189,1,1,strict
63,bootstrap,63,CP008,160,09-08,159,6.022130381155121,0.009325893786357398,-1,1,strict
64,bootstrap,64,CP001,18,04-19,15,2.7112004034861004,0.00566953306113982,-3,3,matched
64,bootstrap,64,CP002,45,05-16,45,10.162931720457237,7.661428473252271,0,0,strict
64,bootstrap,64,CP003,81,06-21,83,8.377541598096325,1.8288530693913376,2,2,strict
64,bootstrap,64,CP004,96,07-06,97,8.840890699793196,5.904339039356093,1,1,strict
64,bootstrap,64,CP005,113,07-23,112,8.673160940549247,2.728259806915755,-1,1,strict
64,bootstrap,64,CP006,132,08-11,130,4.496974503223366,2.0802380414985713,-2,2,strict
64,bootstrap,64,CP007,135,08-14,130,4.496974503223366,2.0802380414985713,-5,5,matched
64,bootstrap,64,CP008,160,09-08,158,7.963748806811709,4.226369453157519,-2,2,strict
65,bootstrap,65,CP001,18,04-19,18,4.703957708298184,1.3625130429837955,0,0,strict
65,bootstrap,65,CP002,45,05-16,44,7.195851029889087,4.740681583295096,-1,1,strict
65,bootstrap,65,CP003,81,06-21,83,8.213184440799639,2.6723781912631983,2,2,strict
65,bootstrap,65,CP004,96,07-06,96,9.912242861147545,7.9826966953367835,0,0,strict
65,bootstrap,65,CP005,113,07-23,116,6.116189045313201,1.200255746915233,3,3,matched
65,bootstrap,65,CP006,132,08-11,135,4.173548877832374,1.053142927634183,3,3,matched
65,bootstrap,65,CP007,135,08-14,135,4.173548877832374,1.053142927634183,0,0,strict
65,bootstrap,65,CP008,160,09-08,160,6.746805883444146,2.279534790665763,0,0,strict
66,bootstrap,66,CP001,18,04-19,18,4.399122701634493,1.0894163629457227,0,0,strict
66,bootstrap,66,CP002,45,05-16,41,6.137993977887934,4.101246448156779,-4,4,matched
66,bootstrap,66,CP003,81,06-21,78,12.648412749925996,10.621024890241014,-3,3,matched
66,bootstrap,66,CP004,96,07-06,94,9.5323502355815,0.07364896740875615,-2,2,strict
66,bootstrap,66,CP005,113,07-23,111,5.653348465692788,0.3513851395787455,-2,2,strict
66,bootstrap,66,CP006,132,08-11,136,4.4452179463020105,1.7389453342717296,4,4,matched
66,bootstrap,66,CP007,135,08-14,136,4.4452179463020105,1.7389453342717296,1,1,strict
66,bootstrap,66,CP008,160,09-08,159,9.587539985356523,6.25978740269198,-1,1,strict
67,bootstrap,67,CP001,18,04-19,26,2.7290664559988214,0.09425927929076439,8,8,near
67,bootstrap,67,CP002,45,05-16,45,5.438751895625023,3.1859152207995223,0,0,strict
67,bootstrap,67,CP003,81,06-21,84,11.295609694526293,8.392093625940811,3,3,matched
