window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_variant_window,pcmci_plus_supported,q_within_family_edge_window,pcmci_plus_supported_family_fdr,support_rule
S3,V_NS_diff,P_north_band_share_35_45,V,P,False,3,,False,0.047300711548312245,0.2200462999855236,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.4915927978399996,False,0.4915927978399996,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_north_band_share_35_45,V,P,False,4,,False,-0.00631025077063142,0.8701080987295856,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.942175677001603,False,0.942175677001603,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_north_band_share_35_45,V,P,False,5,,False,-0.03498509090118403,0.36448215831216657,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5712033824295148,False,0.5712033824295148,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_north_minus_main_35_45,V,P,False,1,,False,-0.0006844340677181291,0.9858389605458808,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.9858389605458809,False,0.9858389605458809,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_north_minus_main_35_45,V,P,False,2,,False,0.03366728907874996,0.3824842045700362,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.589237257574038,False,0.589237257574038,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_north_minus_main_35_45,V,P,False,3,,False,0.05783822670145451,0.13331601601007345,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.443327985091685,False,0.443327985091685,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_north_minus_main_35_45,V,P,False,4,,False,0.07191786264897035,0.061840669145295804,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.395771571451133,False,0.395771571451133,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_north_minus_main_35_45,V,P,False,5,,False,0.05857443341353414,0.12872157521536368,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.443327985091685,False,0.443327985091685,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_total_centroid_lat_10_50,V,P,False,1,,False,-0.050789186617023,0.19016734297000928,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.45380843208752214,False,0.45380843208752214,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_total_centroid_lat_10_50,V,P,False,2,,False,0.03080542704598222,0.42460335659591203,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6052062312004519,False,0.6052062312004519,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_total_centroid_lat_10_50,V,P,False,3,,False,-0.05639881713369391,0.14356455348967978,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.443327985091685,False,0.443327985091685,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_total_centroid_lat_10_50,V,P,False,4,,False,0.054038652035537205,0.16173607379259433,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.443327985091685,False,0.443327985091685,False,graph_selected_and_variant_window_BH_q_le_alpha
S3,V_NS_diff,P_total_centroid_lat_10_50,V,P,False,5,,False,0.05816245225075321,0.1320129272065004,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.443327985091685,False,0.443327985091685,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_band_share,V,P,False,1,,False,0.016856690912733015,0.7827645031422135,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.8999791044902692,False,0.8999791044902692,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_band_share,V,P,False,2,,False,0.05552088066859228,0.36347170267520407,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6597288922102892,False,0.6597288922102892,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_band_share,V,P,False,3,,False,0.07130546555192131,0.24291998883119253,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5668133072727826,False,0.5668133072727826,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_band_share,V,P,False,4,,False,0.07307077449217995,0.23142148909967777,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.56079176122309,False,0.56079176122309,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_band_share,V,P,False,5,,False,0.060569461810312794,0.32141661934865723,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6490143275309426,False,0.6490143275309426,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_south_band_share_18_24,V,P,False,1,,False,0.09012135928795657,0.13968055560527737,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_south_band_share_18_24,V,P,False,2,,False,-0.007084918066320358,0.9077489006034389,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.9164772554169336,False,0.9164772554169336,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_south_band_share_18_24,V,P,False,3,,False,-0.10122918356511003,0.0969316479434911,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_south_band_share_18_24,V,P,False,4,,False,0.016427223981547983,0.7885531201248073,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.8999791044902692,False,0.8999791044902692,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_south_band_share_18_24,V,P,False,5,,False,0.08701940261970523,0.15465522646816512,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.4639656794044954,False,0.4639656794044954,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_minus_south,V,P,False,1,,False,-0.03275918871641545,0.5920035628395988,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.7770046762269733,False,0.7770046762269733,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_minus_south,V,P,False,2,,False,0.03925261103102476,0.5207164829640745,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.7448731763386075,False,0.7448731763386075,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_minus_south,V,P,False,3,,False,0.09501985723122203,0.11932383760779654,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_minus_south,V,P,False,4,,False,-0.05479264451766567,0.3707048060991149,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6597288922102892,False,0.6597288922102892,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_main_minus_south,V,P,False,5,,False,-0.11281936679896759,0.06465132341584597,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_spread_lat,V,P,False,1,,False,0.014758747587436474,0.8092459005780485,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.913664726459087,False,0.913664726459087,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_spread_lat,V,P,False,2,,False,0.08808683861144113,0.14887783660563186,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_spread_lat,V,P,False,3,,False,0.09477489469484046,0.1209789645196576,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_spread_lat,V,P,False,4,,False,0.05228575611668927,0.39302680067341034,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6765215421427555,False,0.6765215421427555,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_spread_lat,V,P,False,5,,False,-0.01139635633081486,0.8524057393044518,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.9159779016063077,False,0.9159779016063077,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_band_share_35_45,V,P,False,1,,False,0.11587163485875891,0.057231114951462186,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_band_share_35_45,V,P,False,2,,False,0.07818680123887722,0.20112781573765348,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5215602882216889,False,0.5215602882216889,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_band_share_35_45,V,P,False,3,,False,0.04646557297082204,0.44788056385415453,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6977799542148453,False,0.6977799542148453,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_band_share_35_45,V,P,False,4,,False,0.009610740730065528,0.8753256703927181,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.9159779016063077,False,0.9159779016063077,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_band_share_35_45,V,P,False,5,,False,-0.019373962446217575,0.7517698237370424,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.8962129694445652,False,0.8962129694445652,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_minus_main_35_45,V,P,False,1,,False,0.04803733586412923,0.4317937921081082,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6977799542148453,False,0.6977799542148453,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_minus_main_35_45,V,P,False,2,,False,0.03981042617002791,0.5148041973552688,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.7448731763386075,False,0.7448731763386075,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_minus_main_35_45,V,P,False,3,,False,0.035942600523395166,0.5565006441257678,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.7491354824769951,False,0.7491354824769951,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_minus_main_35_45,V,P,False,4,,False,0.027294767800087896,0.6552352576412254,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.8190440720515317,False,0.8190440720515317,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_north_minus_main_35_45,V,P,False,5,,False,0.013334658165389124,0.8273481426175933,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.9159779016063077,False,0.9159779016063077,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,1,,False,0.11687789008870375,0.056471107215501214,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,2,,False,0.08818105231976839,0.14996806459079917,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.46313667005982095,False,0.46313667005982095,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,3,,False,0.08342682804983753,0.1724702450330135,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.4894425872558491,False,0.4894425872558491,False,graph_selected_and_variant_window_BH_q_le_alpha
T3,V_strength,P_total_centroid_lat_10_50,V,P,False,4,,False,-0.009163499340948036,0.8810835053546389,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.9159779016063077,False,0.9159779016063077,False,graph_selected_and_variant_window_BH_q_le_alpha
