window_id,object,year,n_bootstrap,n_present,n_absent,mean_peak_present,mean_peak_absent,presence_effect_on_peak_day,peak_q25_for_early_definition,peak_q75_for_late_definition,P_early_present,P_early_absent,presence_effect_on_early_probability,P_late_present,P_late_absent,presence_effect_on_late_probability,n_high_count,high_count_effect_on_peak_day,ridge_coef_peak_day,permutation_percentile_peak_day,permutation_percentile_early_probability,permutation_percentile_late_probability,max_permutation_percentile,influence_direction,influence_evidence_level,method_role
W160,Jw,2006,998,611,387,155.7152209492635,155.01033591731266,0.7048850319508517,151.0,161.0,0.3060556464811784,0.32041343669250644,-0.014357790211328048,0.27986906710310966,0.2144702842377261,0.06539878286538356,253,1.4600198139126235,0.4243043247878058,0.8862222222222222,0.3640888888888889,0.9765777777777778,0.9765777777777778,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2007,998,635,363,155.31496062992127,155.66391184573004,-0.34895121580876776,151.0,161.0,0.31968503937007875,0.2975206611570248,0.022164378213053948,0.247244094488189,0.26721763085399447,-0.019973536365805483,283,-0.2292828704650276,-0.21430806281410902,0.5647111111111112,0.5406222222222222,0.5172444444444444,0.5647111111111112,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2008,998,626,372,155.84664536741215,154.76075268817203,1.0858926792401178,151.0,161.0,0.2715654952076677,0.3790322580645161,-0.10746676285684842,0.2571884984025559,0.25,0.007188498402555921,243,1.7948028673835097,0.3543771537751956,0.9846666666666667,0.9998666666666667,0.20528888888888888,0.9998666666666667,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2009,998,644,354,155.4301242236025,155.4632768361582,-0.03315261255571045,151.0,161.0,0.32142857142857145,0.2937853107344633,0.027643260694108163,0.2686335403726708,0.2288135593220339,0.03981998105063689,267,0.042341141369888646,0.29885780430818276,0.06066666666666667,0.6425777777777778,0.8346222222222223,0.8346222222222223,push_early_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2010,998,630,368,154.60476190476192,156.875,-2.270238095238085,151.0,161.0,0.3349206349206349,0.2717391304347826,0.0631815044858523,0.1984126984126984,0.35054347826086957,-0.15213077984817117,258,-2.9098837209302246,-1.0486249296575159,1.0,0.9634666666666667,1.0,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2011,998,633,365,155.44707740916272,155.43287671232878,0.014200696833938764,151.0,161.0,0.296998420221169,0.336986301369863,-0.039987881148694004,0.23696682464454977,0.28493150684931506,-0.0479646822047653,263,-0.24656492525653562,0.28044603461709505,0.026755555555555557,0.8145777777777777,0.9018666666666667,0.9018666666666667,push_late_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2012,998,646,352,155.55263157894737,155.23863636363637,0.31399521531099595,151.0,161.0,0.3157894736842105,0.3039772727272727,0.011812200956937802,0.2755417956656347,0.2159090909090909,0.05963270475654378,256,0.710582386363626,0.5536752384511322,0.5176,0.30346666666666666,0.9610666666666666,0.9610666666666666,push_late_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2013,998,644,354,154.82142857142858,156.57062146892656,-1.7491928974979771,151.0,161.0,0.36645962732919257,0.211864406779661,0.15459522054953156,0.2267080745341615,0.3050847457627119,-0.07837667122855038,262,-2.967568033812057,-1.1134840234060304,0.9999555555555556,1.0,0.9930222222222223,1.0,push_early_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2014,998,629,369,155.7058823529412,154.9918699186992,0.7140124342419938,151.0,161.0,0.2686804451510334,0.38482384823848237,-0.11614340308744897,0.2527821939586645,0.25745257452574527,-0.004670380567080745,253,0.9527941129213673,0.2076261246179255,0.8917333333333334,1.0,0.12817777777777778,1.0,push_late_peak,strict_99,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2015,998,637,361,155.38932496075353,155.53462603878117,-0.14530107802764292,151.0,161.0,0.2904238618524333,0.3490304709141274,-0.058606609061694126,0.23390894819466249,0.29085872576177285,-0.056949777567110366,262,-0.02317565710177405,0.07466009999145491,0.2561777777777778,0.9474222222222223,0.9524,0.9524,push_early_peak,credible_95,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2016,998,630,368,155.30793650793652,155.6711956521739,-0.36325914423738936,151.0,161.0,0.3333333333333333,0.27445652173913043,0.05887681159420288,0.24285714285714285,0.27445652173913043,-0.03159937888198758,252,-0.7584972394755027,-0.3751146234479033,0.5831555555555555,0.9483111111111111,0.7352444444444445,0.9483111111111111,push_early_peak,usable_90,bootstrap_year_influence_candidate_not_physical_type
W160,Jw,2017,998,632,366,155.45411392405063,155.4207650273224,0.03334889672822783,151.0,161.0,0.30537974683544306,0.3224043715846995,-0.017024624749256423,0.24841772151898733,0.2650273224043716,-0.016609600885384268,267,-0.3870571621538659,-0.024726191278283283,0.06097777777777778,0.428,0.43564444444444445,0.43564444444444445,push_late_peak,weak_or_none,bootstrap_year_influence_candidate_not_physical_type
