window,year,variable,audit_surrogate_mode,year_n_finite,year_nan_fraction,year_mean,year_std,pooled_raw_phi_before_clip,pooled_phi_used,pooled_phi_clip_amount,pooled_phi_clip_severity
S3,1989,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.33871839208429283,0.9555638638274894,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1990,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.508918324500611,0.9138110611560814,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1991,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.11341639592720754,0.6907177270207822,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1992,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.8542927182781546,1.1296379293995906,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1993,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.7327848353836923,0.8069497152226842,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1994,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.670321676800077,0.9305474828304575,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1995,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.6200144174151466,1.1056726703823734,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1996,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.226616839003751,0.7938392169226165,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1997,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.03046250503289938,0.45354301899910093,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1998,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.4527653525634891,1.5131466787369945,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1999,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.6881017691480791,0.5928393494634311,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2000,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.14981199243236268,0.8413771482816182,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2001,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.40574575239878696,0.7186569925228088,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2002,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.6808280721079611,0.6106270855567504,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2003,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.23934779643962698,0.5942804014817232,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2004,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.11632933855727204,0.668522204935671,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2005,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.190690780238901,0.8792428519306843,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2006,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.239277068775617,0.7634407250743344,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2007,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.2511212718497774,0.9706083644158141,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2008,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.03331595237970302,0.6050405533678853,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2009,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.29897963530759347,0.9115684941756951,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2010,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.7568962554762283,0.8139778337887431,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2011,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.23990802506570322,0.833205440284366,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2012,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.08182850548764756,0.6498394011251477,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2013,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.47337099877168604,0.5951015337409467,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2014,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.212877193959892,0.6224559581120307,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2015,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.36158215780948455,0.7340654984231263,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2016,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.8600146457912882,0.6638695809393168,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2017,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.855016871444939,0.8094644960200236,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2018,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,1.1697867734766239,0.9881711256944535,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2019,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.2656226903193075,0.6939535509052538,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2020,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.010429278613032467,0.5477939000133929,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2021,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.3642995572042144,0.9982156377071911,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2022,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.8869504058501734,0.7849814208478274,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,2023,H_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,1.200403038828238,0.39098598632089193,0.9663246247961634,0.95,0.01632462479616348,moderate
S3,1979,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.07307839633366119,1.266601214593291,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1980,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.3651728716597476,0.5107449324392752,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1981,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,1.0016074028872577,0.49047965766588963,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1982,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-1.4936613953644593,0.4550990723508372,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1983,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.8300809215607078,0.6164528484593825,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1984,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.8796929177851641,0.7321758132785978,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1985,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.34575105581516563,0.4138359075812651,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1986,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.48798075551519837,0.4690113766510477,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1987,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.06394999176368221,0.7636773959641413,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1988,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.31283835392022297,0.9990616647086075,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1989,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.500947547594939,0.7934122954506687,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1990,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.4611246876322599,0.9760558209078076,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1991,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.2810354615530992,0.4489406128652779,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1992,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.854993376326932,0.9769501132198619,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1993,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.6156087975889942,0.6700021330593898,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1994,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.9338601538175055,0.9477820444690884,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1995,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.2893076896882571,0.8893441616223984,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1996,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.024467303252847093,0.35293736555841526,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1997,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.42634006419937653,0.8557878088196189,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1998,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.043208192430435624,1.2729418724782027,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1999,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.25658320992308176,0.6594219019014579,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2000,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.43944802548635753,0.6907827820449669,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2001,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.615997786880081,0.5808037992826474,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2002,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.2566241587451289,0.5740982160006488,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2003,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.4822424885190536,0.6879299863918517,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2004,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.7300587620465175,0.5554640525893821,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2005,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.21250481463899554,0.7104275786506334,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2006,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.023127681189622128,0.6164581331419124,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2007,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.10971491681499417,0.995608109187018,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2008,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.30002339446780724,0.6634203880687924,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2009,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.13179271381958446,0.4876385584576717,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2010,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.2356815993936106,0.7600158182038478,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2011,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.7877615942860821,1.1746004261945344,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2012,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.242056870828604,0.5619226342022604,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2013,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.5023530322631037,0.9953414191861788,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2014,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.8161420167469187,0.9542731819841467,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2015,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.1664858651716043,0.918331784318181,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2016,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.06540370172489307,0.5820448964168288,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2017,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.14387745127510282,0.94661832838999,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2018,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,1.0844731880504217,0.6998071589166044,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2019,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.6140554226126639,0.7639022228393181,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2020,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.15132230468256838,0.8586227119016715,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2021,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.3627613694943314,0.385148878846862,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2022,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.43908942736050544,1.0926354178285493,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,2023,Je_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.2134312354793606,0.41083036233616743,0.9602215256516985,0.95,0.010221525651698538,moderate
S3,1979,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.8782442541766191,0.5417260352936379,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1980,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.28078775708733433,0.9779817328479339,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1981,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.6234292687943866,0.7339476442321345,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1982,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.04677542901910069,1.0124736168681454,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1983,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.28194890293817015,0.7645596974882057,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1984,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.11022022492158542,0.5509023001909767,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1985,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.2919916935577235,0.6055481298620567,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1986,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.39232454103612785,0.8499197764415378,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1987,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.21706365760961194,1.0329313230020363,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1988,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.22433951839436564,0.7345970704066696,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1989,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.8482905745992071,1.0331748118938278,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1990,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.08201385509569852,0.6291130887909215,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1991,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.16908167094780105,0.9741241375499395,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1992,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.8735706068575521,0.9232679171956651,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1993,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.04924767929588737,0.6843528275935021,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1994,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.38042002023467236,0.7282415836301797,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1995,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.5625871083871644,0.9385344963959477,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1996,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.271944993826774,0.9388965442961352,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1997,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.7072686961418129,1.057026523536158,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1998,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.07081678701595048,0.47952080363914784,0.9582830846724539,0.95,0.008283084672453978,minor
S3,1999,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.3247842654366828,1.060565859526855,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2000,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.013111521561485224,0.8853947503413809,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2001,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.30694673668519923,0.81686752706173,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2002,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.02221322644548957,1.3225519839707083,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2003,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.4005693654478663,0.7384493051268262,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2004,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.6415550338209451,1.0265812251314805,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2005,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.012469830524300979,0.7088472023751845,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2006,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.3903408390555262,0.867848355057776,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2007,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.6006387309222412,0.7252092746083755,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2008,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.1948676598368312,0.540648778550663,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2009,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,1.248720744841015,0.7170076003557281,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2010,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.10248433747358818,1.0645103121566528,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2011,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.031099479346134683,1.0097670573708957,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2012,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.06279322427673226,0.4741695678658754,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2013,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,1.2843815567041084,0.8124314194186405,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2014,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.060880130778328344,0.9086336250032331,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2015,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.857190974104667,1.2210908941784406,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2016,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.4680602095853592,0.7310407817360617,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2017,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.2789818914247717,1.0539715065244457,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2018,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.8318399289593126,0.6502376122178488,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2019,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,-0.6564821006115144,0.7822565461725822,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2020,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.23024657577313895,0.4818458995493195,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2021,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.5735381695386934,1.200236151921248,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2022,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.6687872254954026,1.1662458873852577,0.9582830846724539,0.95,0.008283084672453978,minor
S3,2023,Jw_PC1,pooled_phi_yearwise_scale_ar1,40,0.0,0.11178180111232358,0.8254124413624148,0.9582830846724539,0.95,0.008283084672453978,minor
T3,1979,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.15143492357481741,1.0821465865624442,0.9425785447391816,0.9425785447391816,0.0,none
T3,1980,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.09157672266137536,1.1417489683251751,0.9425785447391816,0.9425785447391816,0.0,none
T3,1981,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.010922723284168902,0.8241285231457425,0.9425785447391816,0.9425785447391816,0.0,none
T3,1982,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.25386332496057507,0.5053560452210769,0.9425785447391816,0.9425785447391816,0.0,none
T3,1983,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.41711125747712335,0.7101964341912327,0.9425785447391816,0.9425785447391816,0.0,none
T3,1984,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.5291700990795768,0.7545036938390467,0.9425785447391816,0.9425785447391816,0.0,none
T3,1985,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.6124088672407241,0.40270714003678315,0.9425785447391816,0.9425785447391816,0.0,none
T3,1986,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.04202381492264354,1.1373077270657035,0.9425785447391816,0.9425785447391816,0.0,none
T3,1987,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.3693682294163613,0.5105103761918565,0.9425785447391816,0.9425785447391816,0.0,none
T3,1988,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.06506859892807404,0.5023687066961522,0.9425785447391816,0.9425785447391816,0.0,none
T3,1989,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.011703968753070447,0.7302071770380404,0.9425785447391816,0.9425785447391816,0.0,none
T3,1990,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.15368414240518433,0.6727127729127522,0.9425785447391816,0.9425785447391816,0.0,none
T3,1991,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.20237204971224423,1.0337405211959962,0.9425785447391816,0.9425785447391816,0.0,none
T3,1992,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.2641311302402424,0.8037245777736752,0.9425785447391816,0.9425785447391816,0.0,none
T3,1993,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.4386308250378618,0.7330214255680058,0.9425785447391816,0.9425785447391816,0.0,none
T3,1994,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-1.132452769689574,0.518411563622206,0.9425785447391816,0.9425785447391816,0.0,none
T3,1995,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.19210586494504048,0.8843741538864854,0.9425785447391816,0.9425785447391816,0.0,none
T3,1996,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.2182664731585111,1.2771313701399531,0.9425785447391816,0.9425785447391816,0.0,none
T3,1997,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.07796797481293824,0.531560606110502,0.9425785447391816,0.9425785447391816,0.0,none
T3,1998,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.8465222984181549,0.7986999116759089,0.9425785447391816,0.9425785447391816,0.0,none
T3,1999,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.16800221324660952,0.815610553381605,0.9425785447391816,0.9425785447391816,0.0,none
T3,2000,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.058351912773903475,1.0130087577645845,0.9425785447391816,0.9425785447391816,0.0,none
T3,2001,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.3026773007904234,0.5159942445468435,0.9425785447391816,0.9425785447391816,0.0,none
T3,2002,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.6137132455039062,0.9311352247859874,0.9425785447391816,0.9425785447391816,0.0,none
T3,2003,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.25394125857848915,0.9789667551971294,0.9425785447391816,0.9425785447391816,0.0,none
T3,2004,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.25376542444226746,0.6659907845943085,0.9425785447391816,0.9425785447391816,0.0,none
T3,2005,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.23618819940425964,0.5396822365128848,0.9425785447391816,0.9425785447391816,0.0,none
T3,2006,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.6178514776602956,0.6334940304969251,0.9425785447391816,0.9425785447391816,0.0,none
T3,2007,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.7109706571021442,0.5582615587022778,0.9425785447391816,0.9425785447391816,0.0,none
T3,2008,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.1915358468924534,0.8111572804528194,0.9425785447391816,0.9425785447391816,0.0,none
T3,2009,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.41398488857020505,0.8799884923773488,0.9425785447391816,0.9425785447391816,0.0,none
T3,2010,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.08801125310501147,0.5871658685753279,0.9425785447391816,0.9425785447391816,0.0,none
T3,2011,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.07565521090363085,0.6305263742120363,0.9425785447391816,0.9425785447391816,0.0,none
T3,2012,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.34852564633811334,1.043687609154051,0.9425785447391816,0.9425785447391816,0.0,none
T3,2013,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.2811206161706313,0.3911590998163901,0.9425785447391816,0.9425785447391816,0.0,none
T3,2014,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.21932724046410507,0.5249247861952182,0.9425785447391816,0.9425785447391816,0.0,none
T3,2015,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.30163657409954564,1.144686270675443,0.9425785447391816,0.9425785447391816,0.0,none
T3,2016,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.2929717495279159,0.7187125988562334,0.9425785447391816,0.9425785447391816,0.0,none
T3,2017,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.528825428552995,0.6647569746322047,0.9425785447391816,0.9425785447391816,0.0,none
T3,2018,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.8503359721303853,1.191853417463971,0.9425785447391816,0.9425785447391816,0.0,none
T3,2019,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.22834266851599658,0.9144910219456894,0.9425785447391816,0.9425785447391816,0.0,none
T3,2020,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.40939066717756634,1.18256105188074,0.9425785447391816,0.9425785447391816,0.0,none
T3,2021,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.11207848769307252,0.5768229741619844,0.9425785447391816,0.9425785447391816,0.0,none
T3,2022,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.31701217892760575,0.6559592465068326,0.9425785447391816,0.9425785447391816,0.0,none
T3,2023,P_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,-0.3167319893275822,0.9621787518204874,0.9425785447391816,0.9425785447391816,0.0,none
T3,1979,V_PC1,pooled_phi_yearwise_scale_ar1,31,0.0,0.02554039431196018,0.8684292170530852,0.9442697268993187,0.9442697268993187,0.0,none
