replicate_id,replicate_kind,point_id,point_day,month_day,point_role_group,point_role_detail,is_headline_primary,neighbor_group_id,matched_candidate_id,matched_candidate_kind,nearest_peak_day,nearest_peak_score,day_offset,match_type,matched_flag,strict_match_flag,near_support_flag,no_match_flag,ambiguous_match,match_confidence_class
153,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,158.0,7.909486855118892,-2.0,strict_match,True,True,False,False,False,high_confidence
154,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,7.111486383962426,1.0,strict_match,True,True,False,False,False,high_confidence
154,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,11.288457979889106,2.0,strict_match,True,True,False,False,False,high_confidence
154,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,12.512070821997625,-1.0,strict_match,True,True,False,False,False,high_confidence
154,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,133.0,4.59881079882818,1.0,strict_match,True,True,False,False,True,ambiguous
154,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,133.0,4.59881079882818,-2.0,strict_match,True,True,False,False,True,ambiguous
154,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,163.0,7.265881810719385,3.0,matched_point,True,False,False,False,False,moderate_confidence
155,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,7.42697956870379,-1.0,strict_match,True,True,False,False,False,high_confidence
155,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,11.400796881250889,1.0,strict_match,True,True,False,False,False,high_confidence
155,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,12.08919989460398,0.0,strict_match,True,True,False,False,False,high_confidence
155,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,135.0,5.808611989985183,3.0,matched_point,True,False,False,False,True,ambiguous
155,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,135.0,5.808611989985183,0.0,strict_match,True,True,False,False,True,ambiguous
155,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,6.7884622177663,2.0,strict_match,True,True,False,False,False,high_confidence
156,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,7.453179958756749,-1.0,strict_match,True,True,False,False,False,high_confidence
156,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,16.534374099576606,-2.0,strict_match,True,True,False,False,False,high_confidence
156,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,115.0,11.965194303359791,2.0,strict_match,True,True,False,False,False,high_confidence
156,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
156,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
156,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,166.0,6.936391623852971,6.0,near_support_only,False,False,True,False,False,near_only
157,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,45.0,5.273196849992601,0.0,strict_match,True,True,False,False,False,high_confidence
157,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP004,formal_primary,82.0,11.352730292048388,1.0,strict_match,True,True,False,False,False,high_confidence
157,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,111.0,11.118493753797111,-2.0,strict_match,True,True,False,False,False,high_confidence
157,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
157,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
157,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,158.0,9.394140700494024,-2.0,strict_match,True,True,False,False,False,high_confidence
158,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,6.879723133253576,1.0,strict_match,True,True,False,False,False,high_confidence
158,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,76.0,9.847526842163116,-5.0,near_support_only,False,False,True,False,False,near_only
158,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,112.0,9.197475369598333,-1.0,strict_match,True,True,False,False,False,high_confidence
158,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,132.0,3.7254694761521794,0.0,strict_match,True,True,False,False,True,ambiguous
158,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,132.0,3.7254694761521794,-3.0,matched_point,True,False,False,False,True,ambiguous
158,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,162.0,6.061885668794021,2.0,strict_match,True,True,False,False,False,high_confidence
159,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,5.579937362298688,0.0,strict_match,True,True,False,False,False,high_confidence
159,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,8.14185141695712,1.0,strict_match,True,True,False,False,False,high_confidence
159,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,110.0,11.143947795524532,-3.0,matched_point,True,False,False,False,False,moderate_confidence
159,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,130.0,6.024714517031674,-2.0,strict_match,True,True,False,False,False,high_confidence
159,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,130.0,6.024714517031674,-5.0,near_support_only,False,False,True,False,False,near_only
159,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,157.0,10.647713609601501,-3.0,matched_point,True,False,False,False,False,moderate_confidence
160,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,7.392391577379742,-1.0,strict_match,True,True,False,False,False,high_confidence
160,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,76.0,8.768018845163805,-5.0,near_support_only,False,False,True,False,False,near_only
160,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,12.610130694076195,1.0,strict_match,True,True,False,False,False,high_confidence
160,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,132.0,7.301065852345875,0.0,strict_match,True,True,False,False,True,ambiguous
160,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,132.0,7.301065852345875,-3.0,matched_point,True,False,False,False,True,ambiguous
160,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,162.0,8.420144931246977,2.0,strict_match,True,True,False,False,False,high_confidence
161,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.151201891674623,0.0,strict_match,True,True,False,False,False,high_confidence
161,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,11.262929692579757,2.0,strict_match,True,True,False,False,False,high_confidence
161,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,7.270859472025492,1.0,strict_match,True,True,False,False,False,high_confidence
161,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,4.236658470425673,4.0,matched_point,True,False,False,False,True,ambiguous
161,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,4.236658470425673,1.0,strict_match,True,True,False,False,True,ambiguous
161,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,157.0,9.923069471157529,-3.0,matched_point,True,False,False,False,False,moderate_confidence
162,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,48.0,6.468418253355214,3.0,matched_point,True,False,False,False,False,moderate_confidence
162,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
162,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,111.0,10.799221786668193,-2.0,strict_match,True,True,False,False,False,high_confidence
162,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,129.0,5.586051973339348,-3.0,matched_point,True,False,False,False,False,moderate_confidence
162,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,129.0,5.586051973339348,-6.0,near_support_only,False,False,True,False,False,near_only
162,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,11.250323257727631,0.0,strict_match,True,True,False,False,False,high_confidence
163,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,40.0,5.765989937726308,-5.0,near_support_only,False,False,True,False,False,near_only
163,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,12.094558589128363,0.0,strict_match,True,True,False,False,False,high_confidence
163,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,111.0,8.930036869703738,-2.0,strict_match,True,True,False,False,False,high_confidence
163,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,137.0,3.6286623166258516,5.0,near_support_only,False,False,True,False,False,near_only
163,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,137.0,3.6286623166258516,2.0,strict_match,True,True,False,False,False,high_confidence
163,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,156.0,8.919171231370445,-4.0,matched_point,True,False,False,False,False,moderate_confidence
164,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.049920448814161,0.0,strict_match,True,True,False,False,False,high_confidence
164,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,12.282141691744647,1.0,strict_match,True,True,False,False,False,high_confidence
164,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,109.0,9.53395881937627,-4.0,matched_point,True,False,False,False,False,moderate_confidence
164,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,131.0,5.909546492892236,-1.0,strict_match,True,True,False,False,True,ambiguous
164,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,131.0,5.909546492892236,-4.0,matched_point,True,False,False,False,True,ambiguous
164,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,156.0,8.403359081687686,-4.0,matched_point,True,False,False,False,False,moderate_confidence
165,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
165,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,11.510728501924952,0.0,strict_match,True,True,False,False,False,high_confidence
165,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,9.469698817643373,-1.0,strict_match,True,True,False,False,False,high_confidence
165,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,131.0,7.528334559063116,-1.0,strict_match,True,True,False,False,True,ambiguous
165,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,131.0,7.528334559063116,-4.0,matched_point,True,False,False,False,True,ambiguous
165,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,5.816439245562251,0.0,strict_match,True,True,False,False,False,high_confidence
166,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,41.0,5.609600289286375,-4.0,matched_point,True,False,False,False,False,moderate_confidence
166,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,87.0,11.809588580591093,6.0,near_support_only,False,False,True,False,False,near_only
166,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,9.312506275666456,1.0,strict_match,True,True,False,False,False,high_confidence
166,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,138.0,5.555728399106588,6.0,near_support_only,False,False,True,False,False,near_only
166,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,138.0,5.555728399106588,3.0,matched_point,True,False,False,False,False,moderate_confidence
166,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,161.0,10.436466419578645,1.0,strict_match,True,True,False,False,False,high_confidence
167,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.921162535314918,0.0,strict_match,True,True,False,False,False,high_confidence
167,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,10.33150114540561,-2.0,strict_match,True,True,False,False,False,high_confidence
167,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,113.0,11.149192039467714,0.0,strict_match,True,True,False,False,False,high_confidence
167,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,131.0,6.147598806300715,-1.0,strict_match,True,True,False,False,True,ambiguous
167,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,131.0,6.147598806300715,-4.0,matched_point,True,False,False,False,True,ambiguous
167,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,158.0,7.09440688066977,-2.0,strict_match,True,True,False,False,False,high_confidence
168,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,9.629397722345661,0.0,strict_match,True,True,False,False,False,high_confidence
168,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,8.830983285050461,-2.0,strict_match,True,True,False,False,False,high_confidence
168,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,115.0,15.953851734717365,2.0,strict_match,True,True,False,False,False,high_confidence
168,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,137.0,6.345952986692937,5.0,near_support_only,False,False,True,False,False,near_only
168,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,137.0,6.345952986692937,2.0,strict_match,True,True,False,False,False,high_confidence
168,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,161.0,7.0478698560578765,1.0,strict_match,True,True,False,False,False,high_confidence
169,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.350205801451545,0.0,strict_match,True,True,False,False,False,high_confidence
169,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,75.0,11.279799837969739,-6.0,near_support_only,False,False,True,False,False,near_only
169,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,111.0,9.178795629185464,-2.0,strict_match,True,True,False,False,False,high_confidence
169,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
169,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
169,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,6.508368831818143,2.0,strict_match,True,True,False,False,False,high_confidence
170,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,44.0,4.673494438361308,-1.0,strict_match,True,True,False,False,False,high_confidence
170,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,76.0,9.203616904598285,-5.0,near_support_only,False,False,True,False,False,near_only
170,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
170,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,137.0,5.0054804379235005,5.0,near_support_only,False,False,True,False,False,near_only
170,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,137.0,5.0054804379235005,2.0,strict_match,True,True,False,False,False,high_confidence
170,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,7.765997912490705,1.0,strict_match,True,True,False,False,False,high_confidence
171,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.555115606532636,0.0,strict_match,True,True,False,False,False,high_confidence
171,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,9.916356543768067,2.0,strict_match,True,True,False,False,False,high_confidence
171,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,12.541662832965457,0.0,strict_match,True,True,False,False,False,high_confidence
171,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,132.0,6.328409152955582,0.0,strict_match,True,True,False,False,True,ambiguous
171,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,132.0,6.328409152955582,-3.0,matched_point,True,False,False,False,True,ambiguous
171,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,6.544881645951672,-2.0,strict_match,True,True,False,False,False,high_confidence
172,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,44.0,7.006025765392349,-1.0,strict_match,True,True,False,False,False,high_confidence
172,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,79.0,11.076716268839482,-2.0,strict_match,True,True,False,False,False,high_confidence
172,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,11.22750461150984,1.0,strict_match,True,True,False,False,False,high_confidence
172,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,136.0,4.806813614683094,4.0,matched_point,True,False,False,False,True,ambiguous
172,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,136.0,4.806813614683094,1.0,strict_match,True,True,False,False,True,ambiguous
172,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,11.832273074895431,1.0,strict_match,True,True,False,False,False,high_confidence
173,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,8.402431285471781,0.0,strict_match,True,True,False,False,False,high_confidence
173,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,13.182567938105791,-1.0,strict_match,True,True,False,False,False,high_confidence
173,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,115.0,9.858938066612,2.0,strict_match,True,True,False,False,False,high_confidence
173,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
173,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
173,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,159.0,7.344696155788029,-1.0,strict_match,True,True,False,False,False,high_confidence
174,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,6.610032345760133,1.0,strict_match,True,True,False,False,False,high_confidence
174,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,83.0,9.048999551618358,2.0,strict_match,True,True,False,False,False,high_confidence
174,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,113.0,10.185029401045943,0.0,strict_match,True,True,False,False,False,high_confidence
174,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,132.0,4.205795182184301,0.0,strict_match,True,True,False,False,True,ambiguous
174,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,132.0,4.205795182184301,-3.0,matched_point,True,False,False,False,True,ambiguous
174,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,7.6374369305875796,1.0,strict_match,True,True,False,False,False,high_confidence
175,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,45.0,6.72354891009656,0.0,strict_match,True,True,False,False,False,high_confidence
175,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,83.0,10.094273944587435,2.0,strict_match,True,True,False,False,False,high_confidence
175,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,114.0,7.603483975147235,1.0,strict_match,True,True,False,False,False,high_confidence
175,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP006,formal_primary,138.0,4.949049435402325,6.0,near_support_only,False,False,True,False,False,near_only
175,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP006,formal_primary,138.0,4.949049435402325,3.0,matched_point,True,False,False,False,False,moderate_confidence
175,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP007,formal_primary,158.0,9.201744530799793,-2.0,strict_match,True,True,False,False,False,high_confidence
176,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,4.170556021980911,-1.0,strict_match,True,True,False,False,False,high_confidence
176,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,11.083309894319271,2.0,strict_match,True,True,False,False,False,high_confidence
176,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,115.0,7.966878292954925,2.0,strict_match,True,True,False,False,False,high_confidence
176,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,138.0,5.131914930123951,6.0,near_support_only,False,False,True,False,False,near_only
176,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,138.0,5.131914930123951,3.0,matched_point,True,False,False,False,False,moderate_confidence
176,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,6.770635427293726,2.0,strict_match,True,True,False,False,False,high_confidence
177,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,43.0,5.903419380705655,-2.0,strict_match,True,True,False,False,False,high_confidence
177,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,,,,,,no_match,False,False,False,True,False,no_match
177,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP005,formal_primary,114.0,12.041167511028988,1.0,strict_match,True,True,False,False,False,high_confidence
177,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP006,formal_primary,130.0,6.7633084921393065,-2.0,strict_match,True,True,False,False,False,high_confidence
177,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP006,formal_primary,130.0,6.7633084921393065,-5.0,near_support_only,False,False,True,False,False,near_only
177,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP007,formal_primary,159.0,9.303921597163612,-1.0,strict_match,True,True,False,False,False,high_confidence
178,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,5.882999572710597,1.0,strict_match,True,True,False,False,False,high_confidence
178,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,74.0,8.905915171236224,-7.0,near_support_only,False,False,True,False,False,near_only
178,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,10.274704307750428,0.0,strict_match,True,True,False,False,False,high_confidence
178,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,131.0,6.1165152460502314,-1.0,strict_match,True,True,False,False,True,ambiguous
178,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,131.0,6.1165152460502314,-4.0,matched_point,True,False,False,False,True,ambiguous
178,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,167.0,8.370238212941885,7.0,near_support_only,False,False,True,False,False,near_only
179,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,6.868402403016167,1.0,strict_match,True,True,False,False,False,high_confidence
179,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,10.318853870964396,-2.0,strict_match,True,True,False,False,False,high_confidence
179,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,10.08638343866911,1.0,strict_match,True,True,False,False,False,high_confidence
179,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,131.0,6.798173727088662,-1.0,strict_match,True,True,False,False,True,ambiguous
179,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,131.0,6.798173727088662,-4.0,matched_point,True,False,False,False,True,ambiguous
179,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,159.0,8.492263747262243,-1.0,strict_match,True,True,False,False,False,high_confidence
180,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,7.434001360289081,1.0,strict_match,True,True,False,False,False,high_confidence
180,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,85.0,11.261737446129452,4.0,matched_point,True,False,False,False,False,moderate_confidence
180,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,9.722038300866686,-1.0,strict_match,True,True,False,False,False,high_confidence
180,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,135.0,5.17459898639896,3.0,matched_point,True,False,False,False,True,ambiguous
180,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,135.0,5.17459898639896,0.0,strict_match,True,True,False,False,True,ambiguous
180,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,8.862984631464236,0.0,strict_match,True,True,False,False,False,high_confidence
181,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,8.289748335713655,-1.0,strict_match,True,True,False,False,False,high_confidence
181,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,9.883230493516546,1.0,strict_match,True,True,False,False,False,high_confidence
181,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,8.936414758575008,-1.0,strict_match,True,True,False,False,False,high_confidence
181,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,4.632976035100255,4.0,matched_point,True,False,False,False,True,ambiguous
181,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,4.632976035100255,1.0,strict_match,True,True,False,False,True,ambiguous
181,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,10.160012105261629,2.0,strict_match,True,True,False,False,False,high_confidence
182,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,47.0,5.3068959072285375,2.0,strict_match,True,True,False,False,False,high_confidence
182,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,82.0,13.102676234874064,1.0,strict_match,True,True,False,False,False,high_confidence
