window,source_index,target_index,family_direction,v1_status,failure_reason,evidence_tier,v1_stability_judgement,observed_stat_recomputed,observed_lag_recomputed,p_pos_surrogate_existing,p_pos_surrogate_recomputed,abs_diff,same_decision_at_005,same_decision_at_010,match_class,n_surrogate_valid
S3,Jw_axis_lat,H_strength,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.038706153432798866,4,0.8541458541458542,0.998001998001998,0.14385614385614376,True,True,good_match,1000
S3,V_strength,Jw_strength,V→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07265932963766611,3,0.5764235764235764,0.964035964035964,0.3876123876123876,True,True,good_match,1000
S3,Jw_meridional_width,V_NS_diff,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05736135298286096,4,0.4615384615384615,0.6653346653346653,0.20379620379620383,True,True,good_match,1000
S3,V_strength,P_main_band_share,V→P,lead_lag_yes,,Tier2_main_supported_audit_moderate,significant_lagged_but_tau0_coupled,0.2780456906500418,2,0.0179820179820179,0.04895104895104895,0.03096903096903105,True,True,good_match,1000
S3,P_total_centroid_lat_10_50,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.075955201474085,1,0.5884115884115884,0.9460539460539461,0.35764235764235774,True,True,good_match,1000
S3,Jw_strength,P_north_band_share_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10576416578749952,5,0.3706293706293706,0.7732267732267732,0.4025974025974026,True,True,good_match,1000
S3,Jw_axis_lat,V_NS_diff,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.057072637768050244,5,0.6513486513486514,0.973026973026973,0.32167832167832167,True,True,good_match,1000
S3,Je_strength,P_south_band_share_18_24,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05352092357517829,1,0.7242757242757243,0.984015984015984,0.2597402597402597,True,True,good_match,1000
S3,Je_strength,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09337859025909458,4,0.4335664335664335,0.8821178821178821,0.44855144855144863,True,True,good_match,1000
S3,Jw_meridional_width,H_centroid_lat,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.026251862832700586,2,0.8581418581418582,0.985014985014985,0.1268731268731268,True,True,good_match,1000
S3,P_total_centroid_lat_10_50,H_centroid_lat,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1575768840576468,5,0.1308691308691308,0.27472527472527475,0.14385614385614395,True,True,good_match,1000
S3,Jw_strength,V_NS_diff,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09276516571801202,1,0.4765234765234765,0.9000999000999002,0.42357642357642367,True,True,good_match,1000
S3,H_west_extent_lon,Je_axis_lat,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03132244258453579,1,0.8531468531468531,0.995004995004995,0.14185814185814183,True,True,good_match,1000
S3,V_strength,P_main_minus_south,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.37266834215966554,3,0.0009990009990009,0.001998001998001998,0.000999000999001098,True,True,good_match,1000
S3,H_centroid_lat,P_north_minus_main_35_45,H→P,lead_lag_yes,,Tier3_surrogate_or_persistence_sensitive_yes,audit_sensitive,0.2815308965705007,3,0.0079920079920079,0.011988011988011988,0.003996003996004088,True,True,good_match,1000
S3,V_strength,H_zonal_width,V→H,lead_lag_yes,,Tier1a_audit_stable_clear_leadlag,stable_lag_dominant,0.17799950604058068,2,0.0039960039960039,0.02097902097902098,0.01698301698301708,True,True,good_match,1000
S3,P_spread_lat,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09829719924010778,5,0.4185814185814185,0.8711288711288712,0.45254745254745266,True,True,good_match,1000
S3,H_west_extent_lon,P_main_minus_south,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10347222073316245,4,0.3346653346653346,0.7132867132867133,0.37862137862137873,True,True,good_match,1000
S3,Jw_meridional_width,H_zonal_width,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.016915658663768002,5,0.988011988011988,0.997002997002997,0.00899100899100902,True,True,good_match,1000
S3,V_pos_centroid_lat,Je_strength,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10718873866264698,3,0.3756243756243756,0.8371628371628371,0.4615384615384615,True,True,good_match,1000
S3,V_pos_centroid_lat,Je_axis_lat,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09400941753504956,2,0.4065934065934066,0.8111888111888111,0.40459540459540455,True,True,good_match,1000
S3,Je_axis_lat,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07271753010113892,1,0.5594405594405595,0.9110889110889111,0.3516483516483516,True,True,good_match,1000
S3,Jw_strength,V_strength,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05086598495175963,1,0.7282717282717283,0.997002997002997,0.26873126873126874,True,True,good_match,1000
S3,Je_axis_lat,P_north_band_share_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12506819763699661,5,0.2007992007992008,0.4925074925074925,0.2917082917082917,True,True,good_match,1000
S3,H_strength,P_main_band_share,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.012389609226605673,5,0.98001998001998,1.0,0.01998001998001997,True,True,good_match,1000
S3,P_main_band_share,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.15536403185372535,1,0.1848151848151848,0.5244755244755245,0.3396603396603397,True,True,good_match,1000
S3,P_north_minus_main_35_45,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07177669934260333,1,0.3236763236763236,0.7322677322677322,0.40859140859140863,True,True,good_match,1000
S3,H_centroid_lat,V_NS_diff,H→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03865778848330457,1,0.8281718281718282,0.999000999000999,0.17082917082917082,True,True,good_match,1000
S3,P_north_minus_main_35_45,V_pos_centroid_lat,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09355739483791292,1,0.4165834165834166,0.8691308691308691,0.45254745254745254,True,True,good_match,1000
S3,H_zonal_width,Je_meridional_width,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08298225937875325,1,0.0529470529470529,0.059940059940059943,0.006993006993007041,True,True,good_match,1000
S3,Je_strength,P_total_centroid_lat_10_50,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13207530528706043,1,0.2907092907092907,0.6253746253746254,0.3346653346653347,True,True,good_match,1000
S3,Jw_strength,Je_meridional_width,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05502262715726854,5,0.1698301698301698,0.4205794205794206,0.2507492507492508,True,True,good_match,1000
S3,H_zonal_width,Jw_strength,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11205491135894581,1,0.1018981018981019,0.2907092907092907,0.1888111888111888,True,True,good_match,1000
S3,H_centroid_lat,P_main_minus_south,H→P,lead_lag_yes,,Tier2_main_supported_audit_moderate,stable_lag_dominant,0.3168102621256303,3,0.0019980019980019,0.003996003996003996,0.001998001998002096,True,True,good_match,1000
S3,Je_meridional_width,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04949438146672115,1,0.3116883116883117,0.5544455544455544,0.24275724275724275,True,True,good_match,1000
S3,Je_axis_lat,P_spread_lat,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06927773534542643,1,0.5654345654345654,0.935064935064935,0.36963036963036966,True,True,good_match,1000
S3,P_north_minus_main_35_45,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10212183670996819,5,0.4275724275724276,0.8801198801198801,0.4525474525474525,True,True,good_match,1000
S3,V_strength,Je_meridional_width,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04388404508586718,2,0.3186813186813186,0.6513486513486514,0.3326673326673328,True,True,good_match,1000
S3,H_west_extent_lon,P_main_band_share,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08294099352613729,1,0.4585414585414585,0.8531468531468531,0.3946053946053946,True,True,good_match,1000
S3,H_strength,P_total_centroid_lat_10_50,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13635123131539284,5,0.2797202797202797,0.6333666333666333,0.35364635364635366,True,True,good_match,1000
S3,V_NS_diff,Je_meridional_width,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04615948753665468,1,0.2697302697302697,0.6323676323676324,0.3626373626373627,True,True,good_match,1000
S3,V_NS_diff,H_west_extent_lon,V→H,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.2748684055038657,2,0.0019980019980019,0.004995004995004995,0.002997002997003095,True,True,good_match,1000
S3,Je_axis_lat,H_strength,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07233469200362384,1,0.5384615384615384,0.932067932067932,0.3936063936063936,True,True,good_match,1000
S3,H_west_extent_lon,Jw_strength,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12185247470841425,3,0.2837162837162837,0.5284715284715285,0.24475524475524474,True,True,good_match,1000
S3,P_total_centroid_lat_10_50,V_pos_centroid_lat,P→V,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.47430090043755974,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S3,Jw_meridional_width,P_north_minus_main_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06998652345370968,1,0.3086913086913087,0.4695304695304695,0.16083916083916083,True,True,good_match,1000
S3,H_strength,V_strength,H→V,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.36933485817943024,1,0.0029970029970029,0.005994005994005994,0.002997002997003094,True,True,good_match,1000
S3,Je_meridional_width,H_strength,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03683398924971324,3,0.5054945054945055,0.8001998001998002,0.2947052947052947,True,True,good_match,1000
S3,H_strength,P_spread_lat,H→P,lead_lag_yes,,Tier1a_audit_stable_clear_leadlag,stable_lag_dominant,0.2885555034275743,4,0.0089910089910089,0.04095904095904096,0.03196803196803206,True,True,good_match,1000
S3,P_north_minus_main_35_45,V_NS_diff,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09739499025343651,2,0.4515484515484515,0.8741258741258742,0.42257742257742265,True,True,good_match,1000
S3,V_pos_centroid_lat,P_north_minus_main_35_45,V→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1533629098048619,1,0.1728271728271728,0.43156843156843155,0.25874125874125875,True,True,good_match,1000
S3,Jw_strength,Je_axis_lat,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12330106745582219,5,0.2307692307692307,0.5954045954045954,0.3646353646353647,True,True,good_match,1000
S3,Je_strength,P_spread_lat,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14355197320677388,1,0.2087912087912088,0.5954045954045954,0.3866133866133866,True,True,good_match,1000
S3,Je_meridional_width,Jw_strength,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04467554741350838,5,0.3516483516483517,0.6473526473526473,0.2957042957042956,True,True,good_match,1000
S3,V_strength,Je_axis_lat,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03815031723812132,1,0.8001998001998002,0.997002997002997,0.1968031968031968,True,True,good_match,1000
S3,Je_strength,P_main_band_share,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.15180412639787091,1,0.1818181818181818,0.5944055944055944,0.4125874125874126,True,True,good_match,1000
S3,P_north_band_share_35_45,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0619983814447178,3,0.6553446553446554,0.973026973026973,0.3176823176823177,True,True,good_match,1000
S3,Jw_meridional_width,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.017067098939484007,1,0.95004995004995,0.997002997002997,0.04695304695304703,True,True,good_match,1000
S3,Je_meridional_width,V_NS_diff,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05862133262455065,4,0.1748251748251748,0.37162837162837165,0.19680319680319686,True,True,good_match,1000
S3,P_main_band_share,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04256898429356055,1,0.3196803196803197,0.6773226773226774,0.3576423576423577,True,True,good_match,1000
S3,V_strength,Je_strength,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03343222616682885,1,0.8571428571428571,0.998001998001998,0.14085914085914086,True,True,good_match,1000
S3,V_NS_diff,P_spread_lat,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.49633524066363865,3,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S3,H_west_extent_lon,Jw_axis_lat,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08051042041492401,1,0.4295704295704295,0.7992007992007992,0.3696303696303697,True,True,good_match,1000
S3,V_pos_centroid_lat,Je_meridional_width,V→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03185062622365631,1,0.5694305694305695,0.8771228771228772,0.3076923076923077,True,True,good_match,1000
S3,P_main_minus_south,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.15011532364232394,1,0.2017982017982018,0.5554445554445554,0.3536463536463536,True,True,good_match,1000
S3,Jw_strength,P_south_band_share_18_24,Jw→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.31220713208075934,4,0.0099900099900099,0.006993006993006993,0.002997002997002907,True,True,good_match,1000
S3,Je_strength,V_strength,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05694488869493288,5,0.7042957042957043,0.991008991008991,0.28671328671328666,True,True,good_match,1000
S3,Jw_strength,P_main_minus_south,Jw→P,lead_lag_yes,,Tier1a_audit_stable_clear_leadlag,stable_lag_dominant,0.31918371121049327,5,0.0049950049950049,0.007992007992007992,0.0029970029970030924,True,True,good_match,1000
S3,Jw_meridional_width,Je_axis_lat,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03664688623866842,4,0.7502497502497503,0.916083916083916,0.16583416583416577,True,True,good_match,1000
S3,Jw_axis_lat,P_total_centroid_lat_10_50,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10655547774762307,1,0.3196803196803197,0.6653346653346653,0.34565434565434566,True,True,good_match,1000
S3,P_total_centroid_lat_10_50,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.045243869299513836,5,0.3256743256743257,0.6333666333666333,0.30769230769230765,True,True,good_match,1000
S3,P_north_minus_main_35_45,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07334446332744396,1,0.5724275724275725,0.9590409590409591,0.3866133866133866,True,True,good_match,1000
S3,Jw_meridional_width,P_spread_lat,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.026739024564620743,4,0.8591408591408591,0.98001998001998,0.1208791208791209,True,True,good_match,1000
S4,P_main_minus_south,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.01797735686611829,5,0.8321678321678322,0.964035964035964,0.13186813186813184,True,True,good_match,1000
S4,V_strength,Jw_meridional_width,V→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.015806491290056495,5,0.8651348651348651,0.9790209790209791,0.11388611388611392,True,True,good_match,1000
S4,Jw_strength,P_south_band_share_18_24,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08594070770390147,1,0.4025974025974026,0.8681318681318682,0.46553446553446554,True,True,good_match,1000
S4,Je_strength,V_NS_diff,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.052157408994936205,1,0.6393606393606394,0.978021978021978,0.33866133866133863,True,True,good_match,1000
S4,H_strength,P_spread_lat,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17811033143746566,4,0.0539460539460539,0.1878121878121878,0.1338661338661339,True,False,good_match,1000
S4,H_centroid_lat,Jw_strength,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.15564522446278845,3,0.0519480519480519,0.16683316683316685,0.11488511488511494,True,False,good_match,1000
S4,H_west_extent_lon,Jw_strength,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07418379290838743,1,0.3356643356643357,0.7582417582417582,0.42257742257742253,True,True,good_match,1000
S4,Je_meridional_width,P_north_band_share_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.016469674981518623,1,0.8521478521478522,0.984015984015984,0.13186813186813184,True,True,good_match,1000
S4,Jw_meridional_width,V_pos_centroid_lat,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.025370039788170054,1,0.7032967032967034,0.903096903096903,0.1998001998001997,True,True,good_match,1000
S4,P_south_band_share_18_24,V_NS_diff,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1105397079005021,5,0.2357642357642357,0.6453546453546454,0.4095904095904097,True,True,good_match,1000
S4,Jw_strength,P_total_centroid_lat_10_50,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1389635532311273,2,0.1328671328671328,0.42857142857142855,0.29570429570429574,True,True,good_match,1000
S4,P_north_minus_main_35_45,V_strength,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03373631395527473,5,0.7832167832167832,0.999000999000999,0.2157842157842158,True,True,good_match,1000
S4,V_strength,H_west_extent_lon,V→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0585775451691324,2,0.4885114885114885,0.8901098901098901,0.40159840159840154,True,True,good_match,1000
S4,Jw_meridional_width,H_centroid_lat,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.029876457376563893,2,0.6673326673326674,0.8161838161838162,0.1488511488511488,True,True,good_match,1000
S4,P_main_band_share,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1606932877508967,1,0.0989010989010989,0.25674325674325676,0.15784215784215788,True,False,good_match,1000
S4,P_main_band_share,H_west_extent_lon,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11429505116625524,3,0.1148851148851148,0.2827172827172827,0.1678321678321679,True,True,good_match,1000
S4,H_centroid_lat,Je_meridional_width,H→Je,lead_lag_yes,,Tier3_surrogate_or_persistence_sensitive_yes,audit_sensitive,0.07907293373358562,4,0.0059940059940059,0.03696303696303696,0.03096903096903106,True,True,good_match,1000
S4,H_strength,Jw_axis_lat,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05164540673711448,5,0.5844155844155844,0.9530469530469531,0.3686313686313687,True,True,good_match,1000
S4,P_main_minus_south,H_west_extent_lon,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06739356592956369,5,0.3636363636363636,0.8311688311688312,0.46753246753246763,True,True,good_match,1000
S4,H_centroid_lat,P_north_minus_main_35_45,H→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.2848167617524518,3,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S4,Jw_strength,H_west_extent_lon,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12176876628420201,2,0.0969030969030969,0.3026973026973027,0.20579420579420582,True,False,good_match,1000
S4,H_zonal_width,Jw_meridional_width,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.012298278640338287,2,0.985014985014985,0.993006993006993,0.007992007992008054,True,True,good_match,1000
S4,V_NS_diff,H_zonal_width,V→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05612900192449251,5,0.2597402597402597,0.6463536463536463,0.3866133866133866,True,True,good_match,1000
S4,Je_strength,Jw_axis_lat,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06461054808102835,2,0.4655344655344655,0.8961038961038961,0.4305694305694306,True,True,good_match,1000
S4,Jw_meridional_width,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03574759427774731,3,0.5014985014985015,0.7142857142857143,0.2127872127872128,True,True,good_match,1000
S4,P_total_centroid_lat_10_50,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03942088568449039,2,0.2667332667332667,0.6373626373626373,0.3706293706293706,True,True,good_match,1000
S4,P_south_band_share_18_24,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04522182620991237,1,0.4375624375624375,0.8251748251748252,0.3876123876123877,True,True,good_match,1000
S4,P_main_band_share,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04151757103274268,5,0.4365634365634365,0.8701298701298701,0.4335664335664336,True,True,good_match,1000
S4,P_spread_lat,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06844674152525247,1,0.4895104895104895,0.9330669330669331,0.44355644355644364,True,True,good_match,1000
S4,P_main_band_share,V_pos_centroid_lat,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12886306873235692,1,0.1678321678321678,0.3706293706293706,0.2027972027972028,True,True,good_match,1000
S4,Jw_strength,H_zonal_width,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04699739642011159,2,0.3376623376623376,0.8131868131868132,0.4755244755244756,True,True,good_match,1000
S4,P_south_band_share_18_24,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0828936690911933,5,0.4175824175824176,0.8051948051948052,0.38761238761238764,True,True,good_match,1000
S4,P_main_minus_south,V_strength,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10880297050991099,3,0.2727272727272727,0.6633366633366633,0.3906093906093906,True,True,good_match,1000
S4,P_total_centroid_lat_10_50,V_pos_centroid_lat,P→V,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.2693247810335743,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S4,Jw_meridional_width,P_north_band_share_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.026889864371329997,5,0.7202797202797203,0.8611388611388612,0.14085914085914086,True,True,good_match,1000
S4,H_zonal_width,V_strength,H→V,lead_lag_yes,,Tier2_main_supported_audit_moderate,stable_lag_dominant,0.14351489909231785,3,0.0019980019980019,0.006993006993006993,0.004995004995005093,True,True,good_match,1000
S4,P_north_band_share_35_45,Je_axis_lat,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1317472870469054,1,0.0749250749250749,0.2177822177822178,0.1428571428571429,True,False,good_match,1000
S4,Jw_axis_lat,Je_strength,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.011541867968032244,1,0.967032967032967,1.0,0.03296703296703296,True,True,good_match,1000
S4,V_pos_centroid_lat,P_north_minus_main_35_45,V→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09493171884358823,2,0.3036963036963037,0.6563436563436563,0.35264735264735264,True,True,good_match,1000
S4,V_NS_diff,P_total_centroid_lat_10_50,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.3419014035844017,1,0.0009990009990009,0.000999000999000999,9.90960785651751e-17,True,True,good_match,1000
S4,H_centroid_lat,V_NS_diff,H→V,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.250192693421675,2,0.0019980019980019,0.003996003996003996,0.001998001998002096,True,True,good_match,1000
S4,P_north_band_share_35_45,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.040152897411663044,4,0.4485514485514486,0.47052947052947053,0.021978021978021955,True,True,good_match,1000
S4,V_pos_centroid_lat,H_centroid_lat,V→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07277856255804811,5,0.3776223776223776,0.7572427572427572,0.37962037962037964,True,True,good_match,1000
S4,P_main_band_share,V_strength,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03565281330637141,3,0.7712287712287712,0.997002997002997,0.2257742257742258,True,True,good_match,1000
S4,V_strength,P_south_band_share_18_24,V→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08857949098956464,5,0.3696303696303696,0.8361638361638362,0.46653346653346656,True,True,good_match,1000
S4,H_zonal_width,Je_meridional_width,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.02091506749662678,1,0.9090909090909092,0.949050949050949,0.03996003996003983,True,True,good_match,1000
S4,P_total_centroid_lat_10_50,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08804952778556793,1,0.3686313686313686,0.8291708291708292,0.4605394605394606,True,True,good_match,1000
