window,source_index,target_index,family_direction,v1_status,failure_reason,evidence_tier,v1_stability_judgement,observed_positive_peak_abs_r,observed_positive_peak_lag,single_lag_p95_mean,single_lag_p95_max,max_lag_signed_p95,max_lag_abs_p95,max_lag_abs_p99,observed_minus_single_lag_p95_mean,observed_minus_max_lag_abs_p95,observed_over_max_lag_abs_p95,p_pos_surrogate_existing,p_pos_surrogate_recomputed,q_pos_within_window,fdr_pressure_ratio,single_to_max_lag_p95_increase
S1,P_total_centroid_lat_10_50,Je_axis_lat,P→Je,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.3930741197511682,2,0.11821436235069611,0.11969583791754737,0.13752507447646353,0.1612229408961239,0.1841316531212072,0.2748597574004721,0.23185117885504428,2.4380780896710363,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.04300857854542779
S1,Jw_meridional_width,P_main_minus_south,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05116678504138453,5,0.049321602416832644,0.05143438889771019,0.05806549685860102,0.0644107595144542,0.07980058366257053,0.0018451826245518832,-0.013243974473069672,0.7943825756301223,0.1208791208791208,0.1928071928071928,0.1934972244250594,1.6007497656982197,0.015089157097621556
S1,H_centroid_lat,P_main_band_share,H→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.29970765866890214,2,0.15309093033094046,0.1579884320014528,0.1790609982484744,0.19602245993149564,0.23485231860193043,0.1466167283379617,0.1036851987374065,1.5289455033552868,0.0009990009990009,0.001998001998001998,0.0037523452157598,3.7560975609759324,0.042931529600555185
S1,Jw_strength,H_centroid_lat,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10728954681457407,1,0.16329526148377688,0.1739082724447229,0.19512187351907345,0.21269797106275629,0.2500020448695605,-0.0560057146692028,-0.10540842424818221,0.5044220510355428,0.2767232767232767,0.6713286713286714,0.3719063545150501,1.343964840684351,0.04940270957897941
S1,Jw_strength,H_strength,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.061952320974388665,1,0.1826358120977739,0.19251332590416026,0.22024983584427738,0.24474895828534626,0.2815841772601524,-0.12068349112338525,-0.1827966373109576,0.2531259843082156,0.5724275724275725,0.9660339660339661,0.6319272125723739,1.103942652329749,0.062113146187572355
S1,H_centroid_lat,P_south_band_share_18_24,H→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.3201896083024353,1,0.14507207267679303,0.14911446700934114,0.16952301805692468,0.18741164611108904,0.21885475823544598,0.17511753562564228,0.13277796219134627,1.7084829835635806,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.04233957343429601
S1,H_zonal_width,P_north_minus_main_35_45,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05545162663789771,2,0.08393931480299585,0.08634172939159679,0.09996621821463439,0.11066781698228982,0.13368730891222175,-0.02848768816509814,-0.05521619034439211,0.5010637071369325,0.3646353646353646,0.6743256743256744,0.4583987441130298,1.2571428571428571,0.02672850217929397
S1,H_centroid_lat,P_spread_lat,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.020665603880865052,4,0.13660546804525503,0.14247315351768133,0.16774122942224448,0.1824999503538753,0.21304935462642277,-0.11593986416438998,-0.16183434647301026,0.1132362164526267,0.9050949050949052,0.999000999000999,0.9230769230769232,1.0198675496688743,0.04589448230862028
S1,Je_strength,Jw_meridional_width,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0351308376126522,4,0.05024660944850863,0.05190209259023171,0.058587711657105565,0.06613273017724414,0.08176925147231218,-0.015115771835856433,-0.03100189256459194,0.5312171071494717,0.3816183816183816,0.6153846153846154,0.4664224664224664,1.2222222222222223,0.015886120728735506
S1,Je_meridional_width,Jw_strength,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.030556431600425465,2,0.05993061615940828,0.061569904176027354,0.07130013860287372,0.0783187847760471,0.09374705845640337,-0.029374184558982813,-0.047762353175621636,0.3901545674872473,0.5184815184815185,0.8731268731268731,0.5828186412128018,1.1240875912408759,0.018388168616638827
S1,Jw_axis_lat,V_pos_centroid_lat,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1186786462019148,5,0.10483917442790305,0.1110122410337649,0.1263419785625191,0.13782776697664792,0.16858352254897957,0.01383947177401175,-0.019149120774733117,0.8610648551102367,0.0619380619380619,0.13386613386613386,0.1207400194741966,1.9493670886075947,0.032988592548744866
S1,P_total_centroid_lat_10_50,H_west_extent_lon,P→H,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.2557062928080157,2,0.12911321910019669,0.13751527130154823,0.1516869681316456,0.17006626702261718,0.1914469924291918,0.12659307370781903,0.08564002578539853,1.5035685635059493,0.0019980019980019,0.001998001998001998,0.006914433880726,3.460674157303533,0.040953047922420494
S1,V_NS_diff,P_main_band_share,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.7609491460591703,1,0.14242810479263585,0.14542077259968011,0.166779576389148,0.18191856881996388,0.2229306608004271,0.6185210412665345,0.5790305772392064,4.182910799019342,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.03949046402732803
S1,P_north_minus_main_35_45,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06598201950270711,5,0.11110450273125978,0.11497293634622151,0.1309540800828837,0.1453443943789383,0.17369297214611512,-0.04512248322855267,-0.0793623748762312,0.4539701705363361,0.3886113886113886,0.7492507492507493,0.4724409448818897,1.2157156447988986,0.03423989164767853
S1,Jw_strength,V_NS_diff,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11828283007537199,3,0.15173806139158388,0.16898794590207317,0.18453568050624936,0.2068595450626089,0.2446280885121142,-0.03345523131621189,-0.0885767149872369,0.571802621143598,0.1928071928071928,0.5044955044955045,0.2774982027318475,1.4392523364485976,0.05512148367102501
S1,P_south_band_share_18_24,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07403911627089363,5,0.1479749045789276,0.15341561112974061,0.17695572528913425,0.1970505540972617,0.23003606790638859,-0.07393578830803396,-0.12301143782636806,0.3757366560580634,0.4285714285714285,0.8691308691308691,0.5096525096525096,1.1891891891891893,0.0490756495183341
S1,Jw_axis_lat,H_strength,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09998059158795583,5,0.12929787824614017,0.13334119482504292,0.1549120085409556,0.17112502712572492,0.2053961769996738,-0.02931728665818434,-0.07114443553776909,0.5842546427443396,0.1648351648351648,0.5064935064935064,0.2500947328533535,1.5172413793103448,0.04182714887958475
S1,Je_meridional_width,P_north_band_share_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03621434743353821,5,0.060210734656152634,0.06411132399650529,0.07217925059125373,0.07772886637036405,0.09107032132976392,-0.02399638722261442,-0.04151451893682584,0.4659060285400712,0.4385614385614386,0.7422577422577422,0.5175361037430004,1.1800766283524906,0.01751813171421142
S1,P_main_minus_south,H_west_extent_lon,P→H,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.26816186651389673,2,0.12635491201087498,0.1311754415770134,0.1504741930671991,0.1618219466276439,0.19786004172853255,0.14180695450302175,0.10633991988625283,1.6571415194438581,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.03546703461676892
S1,Je_strength,P_spread_lat,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.02473320599403345,3,0.13583225234868837,0.1403102618450981,0.1571139418118524,0.17200408755203198,0.2128549508213237,-0.11109904635465492,-0.14727088155799853,0.14379429201966815,0.8731268731268731,0.998001998001998,0.9024264326277748,1.0335570469798656,0.036171835203343605
S1,Jw_strength,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1104487605560611,4,0.15211917593556074,0.16054988583750632,0.17905094618107667,0.19628794266158545,0.2342093691838322,-0.04167041537949963,-0.08583918210552434,0.5626874430411792,0.2277722277722277,0.5824175824175825,0.3188811188811189,1.4000000000000006,0.04416876672602471
S1,Jw_meridional_width,P_spread_lat,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03622479820040191,5,0.04954808028071141,0.0513575198302869,0.05920659281881484,0.06597527386657914,0.07901050784732701,-0.013323282080309494,-0.02975047566617723,0.5490662800984928,0.3616383616383616,0.5554445554445554,0.4583729028173472,1.2674897119341564,0.016427193585867736
S1,P_north_band_share_35_45,H_strength,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10666938766873867,3,0.14715160060908425,0.15322846008485744,0.1704360901914519,0.19232067548862022,0.22177049151100123,-0.04048221294034558,-0.08565128781988156,0.5546433704942472,0.1958041958041958,0.5754245754245755,0.2805008944543828,1.4325581395348836,0.045169074879535975
S1,V_NS_diff,P_total_centroid_lat_10_50,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.7085268180583004,1,0.14182227994457827,0.14662002289885145,0.16245478669508379,0.1830471632200202,0.21438221815597377,0.5667045381137221,0.5254796548382802,3.870733671008388,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.04122488327544194
S1,Jw_axis_lat,H_centroid_lat,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11192843851030189,1,0.11992230493744922,0.13070119771602903,0.13867480073938102,0.1608403936979347,0.1933295899102689,-0.007993866427147334,-0.04891195518763282,0.6958975661332214,0.0999000999000999,0.3096903096903097,0.1663201663201663,1.6648648648648645,0.040918088760485485
S1,Je_meridional_width,H_centroid_lat,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06135550336663473,2,0.059142562533696055,0.06206628283987212,0.0696061347513012,0.07631580545909246,0.09111911102478114,0.002212940832938673,-0.01496030209245773,0.8039684964017461,0.0669330669330669,0.1968031968031968,0.1264747522416233,1.8895705521472386,0.017173242925396404
S1,V_pos_centroid_lat,H_strength,V→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04546627179847307,1,0.13539742646357622,0.14091168845287147,0.16103889167343124,0.17412242437644,0.20049904714375738,-0.08993115466510315,-0.12865615257796692,0.2611166939657255,0.6393606393606394,0.9690309690309691,0.695841261212286,1.088339222614841,0.03872499791286377
S1,P_south_band_share_18_24,H_west_extent_lon,P→H,lead_lag_yes,,Tier1a_audit_stable_clear_leadlag,stable_lag_dominant,0.23302864681170898,2,0.12852300268836717,0.13493588008425045,0.15369016832424287,0.16743831442457838,0.19987810638856404,0.10450564412334182,0.0655903323871306,1.391728336567049,0.0019980019980019,0.000999000999000999,0.006914433880726,3.460674157303533,0.03891531173621121
S1,H_centroid_lat,P_north_minus_main_35_45,H→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.27904479834323903,2,0.13989490015214023,0.1448377966056642,0.16089784507611318,0.18205872466715256,0.21876274142136984,0.1391498981910988,0.09698607367608647,1.5327186261103416,0.0009990009990009,0.001998001998001998,0.0037523452157598,3.7560975609759324,0.04216382451501233
S1,Je_strength,Jw_axis_lat,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08130252134053852,1,0.12211005466536307,0.128259853811155,0.1429884241320609,0.158776682333068,0.18148449442131226,-0.04080753332482455,-0.07747416099252948,0.512055801556485,0.2747252747252747,0.6583416583416584,0.3719063545150501,1.3537391304347826,0.036666627667704926
S1,H_strength,Jw_strength,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0459582235986389,1,0.17786255690040653,0.18451535116373788,0.20678759410192293,0.2293772900153786,0.27456462052103264,-0.13190433330176762,-0.1834190664167397,0.20036082733193697,0.6883116883116883,0.991008991008991,0.7386759581881533,1.0731707317073171,0.05151473311497207
S1,Jw_axis_lat,Je_meridional_width,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.012644261310083732,3,0.05805919190982287,0.060718282256941244,0.07065435060452002,0.07569947367873209,0.09287431674045823,-0.04541493059973914,-0.06305521236864836,0.16703235432977867,0.968031968031968,0.995004995004995,0.971185166624906,1.003257328990228,0.017640281768909215
S1,V_NS_diff,Je_axis_lat,V→Je,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.5351567575785658,2,0.12172577390750058,0.12526505530665574,0.14230090985328425,0.15774635799845232,0.18767528829624636,0.41343098367106523,0.3774103995801135,3.3925141877685463,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.03602058409095174
S1,P_main_band_share,H_zonal_width,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.060574743186135864,1,0.08546040617191845,0.08769856894269237,0.10020140160212289,0.11065826212584377,0.1346429321878729,-0.02488566298578259,-0.05008351893970791,0.5474037096050588,0.2867132867132867,0.5754245754245755,0.3819628647214854,1.332211942809083,0.02519785595392532
S1,Je_meridional_width,P_main_minus_south,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0670474404693977,5,0.06145793936476869,0.06656866544792295,0.07342172151106512,0.08116399489622424,0.09394800693858751,0.0055895011046290105,-0.014116554426826536,0.8260736864310847,0.0569430569430569,0.16083916083916083,0.1138861138861139,2.0000000000000018,0.019706055531455546
S1,P_north_band_share_35_45,H_west_extent_lon,P→H,lead_lag_yes,,Tier3_surrogate_or_persistence_sensitive_yes,audit_sensitive,0.17146890188270383,3,0.11817611353273275,0.12265512231926559,0.14273261545970642,0.1571141828298833,0.18211810985091673,0.05329278834997109,0.014354719052820542,1.09136488376968,0.0169830169830169,0.025974025974025976,0.0447074293228139,2.632478632478643,0.038938069297150546
S1,V_strength,P_north_minus_main_35_45,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,stable_lag_dominant,0.5526002177848344,2,0.13926401043112094,0.14313829670437875,0.1656297007960594,0.18281001886671097,0.2133946889720534,0.41333620735371346,0.36979019891812337,3.0228114477015726,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.04354600843559003
S1,Jw_meridional_width,Je_meridional_width,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.017138047537311657,5,0.05006087211033524,0.05322157362772208,0.059293781740054174,0.06795043324050351,0.07916879529339238,-0.03292282457302358,-0.050812385703191854,0.2522139553791116,0.975024975024975,0.962037962037962,0.9750249750249752,1.0000000000000002,0.01788956113016827
S1,P_north_band_share_35_45,H_centroid_lat,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12778993106368122,5,0.13426012368853296,0.14417338364698917,0.15616003513276483,0.17622314527788088,0.21671505721844728,-0.006470192624851739,-0.04843321421419966,0.7251597448347276,0.1218781218781218,0.28471528471528473,0.1934972244250594,1.5876288659793818,0.04196302158934792
S1,V_pos_centroid_lat,P_main_band_share,V→P,lead_lag_yes,,Tier1a_audit_stable_clear_leadlag,stable_lag_dominant,0.3243999989894234,3,0.12321820327512298,0.13161729596949384,0.1400246886309384,0.1584075170458374,0.19059746291356283,0.20118179571430042,0.165992481943586,2.0478826070833103,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.03518931377071441
S1,P_main_band_share,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.14362180984519954,4,0.14909180495364388,0.1588059147162096,0.17969846344482357,0.1948100777578353,0.2354334680229353,-0.005469995108444342,-0.051188267912635754,0.737240144340649,0.1058941058941058,0.26573426573426573,0.1725681725681725,1.6296296296296304,0.04571827280419141
S1,H_west_extent_lon,P_south_band_share_18_24,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05810646413314269,4,0.12553379897542136,0.1316356817090954,0.15079930409615833,0.16730747237951923,0.1966856236511621,-0.06742733484227867,-0.10920100824637655,0.3473034605491759,0.5094905094905094,0.9080919080919081,0.5759368836291914,1.1304172951231777,0.04177367340409788
S1,Je_strength,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0822355323020992,3,0.12941776510059738,0.13901606970820404,0.15009702353030224,0.17311259607000276,0.20585906210491303,-0.047182232798498175,-0.09087706376790355,0.475040720138268,0.3166833166833167,0.7022977022977023,0.4132985658409387,1.305084745762712,0.04369483096940538
S1,P_south_band_share_18_24,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05766879420250914,3,0.05211332504232145,0.053753468598939674,0.061093070285182266,0.0677812868485976,0.08449294929436237,0.00555546916018769,-0.010112492646088468,0.8508070130229801,0.0959040959040959,0.14685314685314685,0.1622992392223161,1.6923076923076918,0.015667961806276158
S1,P_main_band_share,Je_axis_lat,P→Je,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.37047199472534836,1,0.12066568028333635,0.12495749294983624,0.14341566127251168,0.15760696154295817,0.1874372182286017,0.249806314442012,0.2128650331823902,2.3506067948931975,0.0009990009990009,0.000999000999000999,0.0037523452157598,3.7560975609759324,0.036941281259621817
S1,Jw_strength,P_total_centroid_lat_10_50,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.055445425230799567,4,0.15187646299069044,0.15758610130568776,0.1823742618865851,0.20281940429827808,0.24288495952978345,-0.09643103775989087,-0.1473739790674785,0.2733733758001689,0.5904095904095904,0.957042957042957,0.6471393375307966,1.096085409252669,0.05094294130758764
S1,Je_meridional_width,Jw_meridional_width,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.02045741466118859,3,0.05021456965531953,0.052216627883389474,0.060483010901969704,0.06760835709379372,0.07803086426443051,-0.029757154994130938,-0.04715094243260513,0.3025870697139974,0.9310689310689312,0.942057942057942,0.9464331048489464,1.0165016501650164,0.01739378743847419
S1,P_main_band_share,Je_strength,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.10662432572958476,1,0.14439010658065626,0.1502097401710851,0.17321916943380444,0.18866445645435032,0.24392884550224336,-0.037765780851071504,-0.08204013072476556,0.5651532235240284,0.2217782217782218,0.5614385614385614,0.3133380381086803,1.4128440366972475,0.04427434987369405
T1,P_total_centroid_lat_10_50,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.20713025218875086,5,0.1805490926520579,0.18438985888903053,0.20470307637717478,0.23176736429609246,0.2765752738417735,0.02658115953669296,-0.024637112107341597,0.8936989589445965,0.0579420579420579,0.1048951048951049,0.1487179487179487,2.5666666666666678,0.05121827164403456
T1,V_pos_centroid_lat,P_north_minus_main_35_45,V→P,lead_lag_yes,,Tier1b_audit_stable_with_same_day,significant_lagged_but_tau0_coupled,0.390310142992885,1,0.1930383152139899,0.19788232462516114,0.22267347504403187,0.24691202983044128,0.28421362492790336,0.19727182777889513,0.14339811316244375,1.5807660050460792,0.0009990009990009,0.000999000999000999,0.0068376068376068,6.844444444445086,0.05387371461645138
T1,P_total_centroid_lat_10_50,Jw_meridional_width,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08652879681556792,4,0.09267256984625256,0.0957916633206697,0.10922291128130013,0.12129148546148293,0.14378360402322432,-0.0061437730306846405,-0.034762688645915,0.713395474433742,0.2197802197802197,0.2837162837162837,0.3659043659043659,1.6648648648648656,0.02861891561523036
T1,Jw_axis_lat,P_north_minus_main_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1343396110831013,1,0.17300901240016925,0.1796500633190522,0.20435085896558655,0.23185861907678995,0.2698838870580612,-0.03866940131706795,-0.09751900799368865,0.5794031363509888,0.2837162837162837,0.5004995004995005,0.4325971058644326,1.5247524752475248,0.0588496066766207
T1,Je_meridional_width,V_NS_diff,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0750538473793247,5,0.09539536073164882,0.10017942735581167,0.11142422811851622,0.12257863543096252,0.15224084196483154,-0.02034151335232412,-0.04752478805163782,0.6122914251366076,0.3456543456543456,0.4915084915084915,0.495169946332737,1.4325581395348839,0.027183274699313698
T1,Je_meridional_width,P_north_band_share_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.01973291606369018,3,0.09550943767296377,0.09843533843944369,0.11099372154272454,0.12167005452191562,0.14509929545893832,-0.07577652160927359,-0.10193713845822544,0.1621838351369837,0.988011988011988,0.995004995004995,0.991008991008991,1.0030333670374116,0.02616061684895185
T1,Je_meridional_width,H_centroid_lat,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09860375605844178,3,0.09583869043914865,0.09845469515841793,0.11431068012491498,0.1270261114184071,0.15779481403247067,0.0027650656192931278,-0.02842235535996533,0.7762479301098506,0.1218781218781218,0.2047952047952048,0.2502564102564102,2.053333333333334,0.03118742097925846
T1,H_strength,P_north_band_share_35_45,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.014575635384418391,5,0.22864820144224401,0.2336249281134026,0.2743038162744413,0.3058371385643354,0.35387001108362054,-0.21407256605782563,-0.291261503179917,0.04765816032951238,0.988011988011988,1.0,0.991008991008991,1.0030333670374116,0.0771889371220914
T1,Jw_meridional_width,Je_meridional_width,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04093499733470164,2,0.09649786049457784,0.10173700016305844,0.11571043520900176,0.12434809428321342,0.14988443131837426,-0.0555628631598762,-0.08341309694851178,0.329196820994045,0.928071928071928,0.935064935064935,0.9528205128205128,1.0266666666666668,0.027850233788635576
T1,Jw_meridional_width,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12339120905143128,5,0.1134026552675805,0.11612940804756773,0.1370526257413156,0.15209206872951855,0.18204933277500251,0.009988553783850773,-0.028700859678087276,0.8112928575576873,0.0899100899100899,0.16283716283716285,0.2051282051282051,2.281481481481481,0.03868941346193805
T1,H_strength,V_NS_diff,H→V,lead_lag_yes,,Tier3_surrogate_or_persistence_sensitive_yes,audit_sensitive,0.37387388112559217,3,0.23771116397128916,0.24544176746562651,0.28664958756037484,0.31474311968593843,0.35645537236205266,0.136162717154303,0.059130761439653734,1.187869909590578,0.0059940059940059,0.005994005994005994,0.0284023668639053,4.738461538461609,0.07703195571464927
T1,P_spread_lat,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07412227133474564,1,0.09550261017583335,0.10099152306720795,0.11293967013818972,0.12772986881910323,0.15399570578500194,-0.021380338841087712,-0.05360759748435759,0.580304920219725,0.3126873126873127,0.48951048951048953,0.4586080586080586,1.4666666666666666,0.03222725864326988
T1,Je_meridional_width,V_strength,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07257031761642214,5,0.09642387416116201,0.10184738283696745,0.11278638820063744,0.1288326939336666,0.1554895409089656,-0.023853556544739862,-0.05626237631724444,0.5632911600357218,0.3546453546453546,0.5524475524475524,0.5010585744530699,1.412844036697248,0.03240881977250458
T1,H_west_extent_lon,Je_meridional_width,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07751784699906515,1,0.09722775599308484,0.10051646873068806,0.1158340254919279,0.12749220041092238,0.15415502906581147,-0.019709908994019684,-0.04997435341185723,0.6080203082950644,0.2827172827172827,0.4865134865134865,0.4325971058644326,1.5301402931812618,0.030264444417837544
T1,Jw_axis_lat,H_zonal_width,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07208828574517859,4,0.14857691316193927,0.15509367173711736,0.17116217063416064,0.19349416470961703,0.22812751437728696,-0.07648862741676068,-0.12140587896443844,0.37256051547272145,0.6343656343656343,0.8861138861138861,0.7290470723306544,1.1492537313432836,0.044917251547677756
T1,P_total_centroid_lat_10_50,Jw_strength,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.18281055086600875,5,0.2486926614520109,0.2692046513648996,0.29167394638415906,0.3204104750630289,0.3809195431012243,-0.06588211058600216,-0.13759992419702013,0.570551105827759,0.1968031968031968,0.5634365634365635,0.3544759334233018,1.8011695906432748,0.07171781361101798
T1,P_total_centroid_lat_10_50,Je_meridional_width,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04547906247994626,2,0.09657589338752741,0.09882671936242947,0.11308684272504035,0.1308797188808292,0.15662979194829765,-0.05109683090758115,-0.08540065640088293,0.347487470700916,0.6153846153846154,0.8811188811188811,0.7125506072874495,1.1578947368421053,0.034303825493301784
T1,Jw_meridional_width,P_north_minus_main_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09916312440126698,5,0.11144835849826777,0.11465502238879859,0.13540677251684485,0.14810791883682578,0.18741216178260517,-0.012285234097000788,-0.0489447944355588,0.6695328999289869,0.2077922077922078,0.35764235764235763,0.3630077787381158,1.7469749351771822,0.03665956033855801
T1,Je_strength,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1600154910662394,1,0.20072161900776947,0.20381192687406402,0.22558642950556446,0.24881202419674037,0.30367647304323636,-0.04070612794153006,-0.08879653313050095,0.6431179987495786,0.2347652347652347,0.48151848151848153,0.3862179487179487,1.6451241134751775,0.0480904051889709
T1,P_main_band_share,Jw_axis_lat,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.20184094675991543,5,0.18318935608757936,0.19382563703955577,0.21592932459310016,0.23434131875945952,0.2717817773616075,0.01865159067233607,-0.032500371999544087,0.8613118157242078,0.0639360639360639,0.14485514485514486,0.1614123581336696,2.5245901639344277,0.05115196267188016
T1,Jw_meridional_width,V_pos_centroid_lat,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05980439294638148,3,0.11345812915924203,0.11993154276630892,0.13212082780481751,0.14691622381414085,0.17772479214952833,-0.05365373621286055,-0.08711183086775937,0.40706459364241593,0.6413586413586414,0.8481518481518482,0.7339031339031338,1.144294450213453,0.03345809465489882
T1,H_zonal_width,Jw_axis_lat,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11440392457501326,4,0.13545090328005066,0.14106554335829238,0.16001653501257296,0.176791334891504,0.20699540202983616,-0.021046978705037397,-0.06238741031649074,0.6471127368613535,0.3066933066933067,0.4305694305694306,0.4519690835480309,1.4736842105263157,0.04134043161145334
