bootstrap_id,field,region_scheme,region_id,region_label,sample_status,n_cells,transition_norm,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,departure90,departure95,t10,t25,t50,t75,peak_raw,peak_smooth3,duration_25_75,tail_50_75,early_span_25_50,n_crossings_025,n_crossings_050,n_crossings_075,progress_monotonicity_corr
366,H,whole_field,H_whole,whole_field,ok,9801,16.54769150341387,3.3862422610197687,1.7432916226545405,3.2259639722977482,clear_separation,37.0,37.0,35.0,37.0,43.0,52.0,35.0,35.0,15.0,9.0,6.0,1,3,1,0.9770067010064664
366,H,equal_count_three_region,H_three_0,R1_low,ok,3267,3.7240504717238725,0.6905629370278102,1.0929206324531906,2.0880766918461617,clear_separation,37.0,37.0,36.0,38.0,51.0,54.0,53.0,54.0,16.0,3.0,13.0,1,1,1,0.9633381020971749
366,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,15.353850423158118,2.301600471092888,1.8277359618808422,3.7182367366712925,clear_separation,37.0,37.0,36.0,38.0,43.0,53.0,54.0,54.0,15.0,10.0,5.0,1,3,1,0.9662075503309447
366,H,equal_count_three_region,H_three_2,R3_high,ok,3267,24.591584904846606,5.502434306401463,2.166004831562232,3.206856631762581,clear_separation,37.0,37.0,35.0,36.0,48.0,52.0,35.0,35.0,16.0,4.0,12.0,1,1,1,0.9783886438503797
366,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,10.82527280303475,2.8887765032703507,1.8182601816872803,2.2998063383761775,clear_separation,37.0,37.0,35.0,36.0,38.0,43.0,31.0,30.0,7.0,5.0,2.0,1,3,3,0.8554163025914061
366,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,0.9276603250420142,0.5701157688460199,0.985451840647328,0.5963484450181856,no_clear_separation,37.0,37.0,36.0,38.0,40.0,42.0,54.0,54.0,4.0,2.0,2.0,3,3,4,0.5138258907465644
366,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,1.8123790085393712,0.617132627156106,0.7686550171991946,1.3078331416228859,moderate_separation,37.0,37.0,36.0,38.0,45.0,46.0,47.0,47.0,8.0,1.0,7.0,1,1,1,0.927151579857639
366,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,10.766175024185124,3.0544911555670025,1.5955532556440724,2.315284344000736,clear_separation,37.0,37.0,35.0,36.0,37.0,42.0,36.0,30.0,6.0,5.0,1.0,1,1,3,0.8424092346121362
366,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,24.15030363184728,4.665728506243155,1.735865725321477,3.7725452064375276,clear_separation,37.0,37.0,35.0,37.0,49.0,52.0,50.0,34.0,15.0,3.0,12.0,1,1,1,0.9737540239011166
366,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,0.8508907092308341,0.36113190549997365,0.8354844050743955,0.7110806544350139,weak_separation,39.0,39.0,32.0,39.0,42.0,55.0,54.0,54.0,16.0,13.0,3.0,3,3,4,0.5593849369243704
366,Jw,whole_field,Jw_whole,whole_field,ok,9801,7.989176748117908,0.8196688847780345,0.707071200324783,5.232833555673546,clear_separation,37.0,37.0,37.0,42.0,46.0,48.0,47.0,47.0,6.0,2.0,4.0,1,1,1,0.9609569672841829
366,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,10.18383240315615,1.0194659015371481,0.3816198417209367,7.268529033401386,clear_separation,37.0,37.0,37.0,43.0,47.0,50.0,48.0,48.0,7.0,3.0,4.0,1,1,1,0.9710711592439988
366,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,7.517818332216574,0.5383673946246612,0.7982575922370141,5.624478373599774,clear_separation,37.0,37.0,38.0,41.0,43.0,46.0,46.0,46.0,5.0,3.0,2.0,1,1,1,0.9245647438154406
366,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,4.97602970679921,0.8043831017781143,0.8700247272823267,2.971814644220461,clear_separation,37.0,37.0,37.0,43.0,46.0,48.0,47.0,47.0,5.0,2.0,3.0,1,1,1,0.9188413267084357
366,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,3.470550008598677,0.7885223903848257,0.623069596277322,2.458607048914428,clear_separation,46.0,46.0,35.0,46.0,48.0,49.0,49.0,48.0,3.0,1.0,2.0,1,1,1,0.8854977495064826
366,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,1.9364222314647515,0.7249952716540939,0.5548503764431858,1.5130123185898163,clear_separation,38.0,38.0,38.0,38.0,40.0,41.0,40.0,41.0,3.0,1.0,2.0,2,1,1,0.7989894458948951
367,H,whole_field,H_whole,whole_field,ok,9801,18.86627862366772,3.5112552232042757,1.7579638039007812,3.5804696154437474,clear_separation,37.0,37.0,35.0,37.0,49.0,53.0,35.0,35.0,16.0,4.0,12.0,1,1,1,0.9711568570757395
367,H,equal_count_three_region,H_three_0,R1_low,ok,3267,3.425098517314582,1.2296533171746684,0.6231546847557843,1.848598728927093,clear_separation,37.0,37.0,36.0,39.0,42.0,46.0,40.0,41.0,7.0,4.0,3.0,1,1,1,0.9655624463996547
367,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,14.897834944845036,1.9981941001236794,1.4666120395034394,4.29976002826188,clear_separation,37.0,37.0,36.0,38.0,42.0,53.0,54.0,54.0,15.0,11.0,4.0,1,3,1,0.972307097779961
367,H,equal_count_three_region,H_three_2,R3_high,ok,3267,29.718061771248028,5.737300243489204,2.621222311974896,3.5554204195837045,clear_separation,37.0,37.0,35.0,37.0,49.0,53.0,35.0,35.0,16.0,4.0,12.0,1,1,1,0.9664999289822357
367,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,11.366104328912389,3.1071082390471765,1.2293392752631425,2.62106350680001,clear_separation,37.0,37.0,35.0,36.0,38.0,40.0,36.0,36.0,4.0,2.0,2.0,1,1,3,0.8356024128339019
367,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,1.3060903046536185,1.2191798835478935,0.7049699651457912,0.6787882479840798,weak_separation,30.0,30.0,30.0,30.0,30.0,30.0,51.0,54.0,0.0,0.0,0.0,2,2,2,0.3592155623494962
367,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,1.8558311607001565,1.2714671920056584,0.6573884258809688,0.9621410454420218,weak_separation,37.0,37.0,35.0,39.0,42.0,44.0,47.0,47.0,5.0,2.0,3.0,1,1,1,0.8870314815697434
367,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,11.721529315356253,3.4129105834948787,1.352458612910637,2.459731624613203,clear_separation,37.0,37.0,35.0,36.0,37.0,40.0,36.0,36.0,4.0,3.0,1.0,1,1,3,0.8301929049360258
367,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,28.432480170502174,4.234180371793462,2.452825940535858,4.251899705564678,clear_separation,37.0,37.0,35.0,38.0,50.0,53.0,50.0,50.0,15.0,3.0,12.0,3,1,1,0.9513897069111176
367,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,1.2002324624181309,1.0828631251288945,0.7654863360298922,0.6493536463963197,weak_separation,56.0,56.0,30.0,30.0,30.0,30.0,51.0,51.0,0.0,0.0,0.0,2,2,2,0.36985290056756975
367,Jw,whole_field,Jw_whole,whole_field,ok,9801,7.511404014865624,0.5732102812514055,0.6231065561964029,6.278774802576766,clear_separation,37.0,37.0,37.0,41.0,47.0,52.0,50.0,50.0,11.0,5.0,6.0,1,1,1,0.9888336514445013
367,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,10.430569946202016,0.7296803474964837,0.8933559035659498,6.4265785433777,clear_separation,37.0,37.0,38.0,44.0,49.0,52.0,50.0,50.0,8.0,3.0,5.0,1,1,1,0.97299053941557
367,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,6.06571070172514,0.39259078687566007,0.3716506520620299,7.936903696502761,clear_separation,37.0,37.0,37.0,39.0,42.0,45.0,38.0,39.0,6.0,3.0,3.0,1,1,1,0.9593721316218987
367,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,4.016376910195327,0.5061578881884876,0.36932585248453587,4.587608796832433,clear_separation,37.0,37.0,37.0,38.0,44.0,51.0,37.0,37.0,13.0,7.0,6.0,1,1,1,0.9831346887108481
367,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,3.981013338765442,0.5762433653983476,0.4509301856398218,3.8756968914764323,clear_separation,37.0,37.0,37.0,49.0,50.0,53.0,49.0,50.0,4.0,3.0,1.0,1,1,1,0.890217391594456
367,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,0.9087124192989418,0.5002491917857559,0.2432524705335236,1.222206304777186,moderate_separation,37.0,37.0,36.0,36.0,37.0,38.0,38.0,38.0,2.0,1.0,1.0,1,1,5,0.734776165675731
368,H,whole_field,H_whole,whole_field,ok,9801,20.0409938338241,3.898274361393109,1.7046169534756657,3.576902122059721,clear_separation,37.0,37.0,35.0,36.0,39.0,52.0,36.0,36.0,16.0,13.0,3.0,1,3,1,0.9266533251596359
368,H,equal_count_three_region,H_three_0,R1_low,ok,3267,3.705088039938785,0.8822549817758216,0.8944000796263507,2.0854290292087727,clear_separation,37.0,37.0,36.0,38.0,41.0,50.0,39.0,38.0,12.0,9.0,3.0,1,1,1,0.9684260170694298
368,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,16.08338780928188,2.9953932587471037,1.9028609571057817,3.2834938940549527,clear_separation,37.0,37.0,35.0,37.0,39.0,41.0,36.0,36.0,4.0,2.0,2.0,1,3,3,0.8851718892476543
368,H,equal_count_three_region,H_three_2,R3_high,ok,3267,31.42051730660656,6.150608609591281,2.0765229719418077,3.819133922342286,clear_separation,37.0,37.0,35.0,36.0,40.0,52.0,50.0,35.0,16.0,12.0,4.0,1,3,1,0.9208113165260035
368,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,13.921448615195054,3.0548229339399358,1.9257060866677382,2.795174680760418,clear_separation,37.0,37.0,35.0,36.0,38.0,40.0,36.0,36.0,4.0,2.0,2.0,1,3,3,0.8075262508390415
368,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,0.23485401100312936,0.9028718120480734,0.9524231566731208,0.12658580708867445,no_clear_separation,35.0,35.0,35.0,35.0,35.0,35.0,36.0,36.0,0.0,0.0,0.0,3,3,3,0.14433756729740646
368,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,2.2313628667162377,0.8412935770773851,0.7619750990233789,1.3917585367806429,moderate_separation,42.0,42.0,43.0,45.0,46.0,47.0,46.0,46.0,2.0,1.0,1.0,1,1,1,0.8830393695221431
368,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,14.30456728797514,3.426846583840628,1.6678674580957622,2.8077272188839637,clear_separation,37.0,37.0,35.0,36.0,38.0,40.0,36.0,36.0,4.0,2.0,2.0,1,3,3,0.796268887652147
368,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,29.36909047242713,5.323081606570993,1.4245625395760877,4.352495454164835,clear_separation,37.0,37.0,35.0,37.0,50.0,52.0,50.0,50.0,15.0,2.0,13.0,3,1,1,0.9306627240386087
368,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,0.44886462924886567,0.6341742550417098,0.8841098575819266,0.29563941657349974,no_clear_separation,46.0,46.0,30.0,46.0,46.0,47.0,46.0,46.0,1.0,1.0,0.0,3,2,2,0.5935865844526604
368,Jw,whole_field,Jw_whole,whole_field,ok,9801,6.423719478374696,0.9416611250579453,0.5557167890552908,4.289978780793555,clear_separation,37.0,37.0,36.0,44.0,48.0,51.0,32.0,51.0,7.0,3.0,4.0,1,1,1,0.9779199373557255
368,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,9.958130015814163,1.035413577560313,0.7045768364199845,5.723094757191531,clear_separation,37.0,37.0,37.0,45.0,48.0,52.0,50.0,49.0,7.0,4.0,3.0,1,1,1,0.9673136593503556
368,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,3.2725699170915274,0.9857695387934007,0.37971012803403287,2.3966449274891386,clear_separation,37.0,37.0,34.0,37.0,39.0,46.0,33.0,33.0,9.0,7.0,2.0,1,1,1,0.9304276874215679
368,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,2.53925825829148,0.7479693015712304,0.4928875445005001,2.0463748629265273,clear_separation,37.0,37.0,34.0,37.0,38.0,51.0,32.0,38.0,14.0,13.0,1.0,1,1,1,0.9184451047669883
368,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,4.3790483465151615,0.6287755334760603,0.4636111613516549,4.008697988770176,clear_separation,47.0,47.0,47.0,49.0,50.0,52.0,50.0,50.0,3.0,2.0,1.0,1,1,1,0.882862997307531
368,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,1.495555733894678,0.6579779560010715,0.4019049825246062,1.4110574663792887,moderate_separation,51.0,51.0,30.0,30.0,52.0,53.0,50.0,49.0,23.0,1.0,22.0,2,1,1,0.7113858868310616
369,H,whole_field,H_whole,whole_field,ok,9801,15.652132941668382,3.1211683311887883,1.4171715948141916,3.44886747067745,clear_separation,37.0,37.0,35.0,37.0,39.0,50.0,36.0,36.0,13.0,11.0,2.0,1,1,1,0.9475551790931306
369,H,equal_count_three_region,H_three_0,R1_low,ok,3267,4.11134106432861,0.6860489720740461,0.5620942671613047,3.2939657365346453,clear_separation,37.0,37.0,37.0,39.0,41.0,43.0,40.0,40.0,4.0,2.0,2.0,1,1,1,0.9133935442363195
369,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,12.800090604924591,2.690630796813938,1.0784432520805045,3.3960836106892507,clear_separation,37.0,37.0,35.0,36.0,38.0,40.0,36.0,37.0,4.0,2.0,2.0,1,1,1,0.8450558066431779
369,H,equal_count_three_region,H_three_2,R3_high,ok,3267,24.211762012887927,4.741658575646589,2.173029297996787,3.5014974580668463,clear_separation,37.0,37.0,35.0,37.0,40.0,50.0,36.0,36.0,13.0,10.0,3.0,1,1,1,0.9647533066720433
369,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,9.459914143151781,3.0636680420589144,1.3651460902460864,2.135992584143132,clear_separation,37.0,37.0,35.0,36.0,37.0,38.0,36.0,36.0,2.0,1.0,1.0,1,1,1,0.7430295296406491
369,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,1.1333387951538756,0.6323636270293533,0.526267564035339,0.9781704513861957,weak_separation,44.0,44.0,30.0,44.0,45.0,46.0,42.0,46.0,2.0,1.0,1.0,3,1,1,0.8159416562569064
369,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,3.231653137604082,0.522310474622906,0.49271224803492386,3.1838234410575765,clear_separation,41.0,41.0,41.0,42.0,44.0,46.0,42.0,42.0,4.0,2.0,2.0,1,1,1,0.9209229840671845
369,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,9.088814653813667,3.0958853345874813,1.2146924667628411,2.1084910359271385,clear_separation,37.0,37.0,35.0,36.0,37.0,38.0,36.0,36.0,2.0,1.0,1.0,1,1,1,0.7395107197816687
369,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,23.958015884261215,3.701308931777622,1.403841317593121,4.692911023963352,clear_separation,37.0,37.0,35.0,37.0,48.0,51.0,50.0,49.0,14.0,3.0,11.0,1,1,1,0.9814483755684417
369,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,1.7034226012342333,0.5850874326345128,0.5111329199636105,1.5539052866487981,clear_separation,43.0,43.0,31.0,44.0,45.0,46.0,42.0,46.0,2.0,1.0,1.0,1,1,1,0.8509049977754798
369,Jw,whole_field,Jw_whole,whole_field,ok,9801,6.395855982100546,0.5906925062526391,0.48940747842170584,5.921540665542112,clear_separation,37.0,37.0,38.0,45.0,49.0,52.0,50.0,51.0,7.0,3.0,4.0,1,1,1,0.9675061400390196
369,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,9.718297269169964,0.6367181657674743,0.6128109501438037,7.777567681632163,clear_separation,37.0,37.0,39.0,45.0,49.0,52.0,50.0,51.0,7.0,3.0,4.0,1,1,1,0.9633467229278025
369,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,3.9940322254302383,0.5313775841972687,0.35262861153464353,4.518104335369938,clear_separation,38.0,38.0,39.0,41.0,48.0,52.0,53.0,52.0,11.0,4.0,7.0,1,1,1,0.9788307803530396
369,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,2.256630785513817,0.5820822605963271,0.3845141820113285,2.334615239660871,clear_separation,37.0,37.0,35.0,37.0,49.0,53.0,53.0,54.0,16.0,4.0,12.0,1,1,1,0.9749877548651255
369,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,3.8995369627377787,0.5075022564965423,0.37131374715444254,4.43726211918923,clear_separation,46.0,46.0,47.0,48.0,50.0,52.0,49.0,50.0,4.0,2.0,2.0,1,1,1,0.8938798199887608
369,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,1.0343992360687093,0.4483880867603507,0.35793602554005216,1.282857873513939,moderate_separation,45.0,45.0,30.0,45.0,46.0,50.0,45.0,44.0,5.0,4.0,1.0,1,1,1,0.8840513064466244
370,H,whole_field,H_whole,whole_field,ok,9801,13.463157283356907,3.02635766980245,1.617147835784759,2.8993520664846035,clear_separation,37.0,37.0,35.0,37.0,39.0,51.0,50.0,37.0,14.0,12.0,2.0,1,3,1,0.9585735859293446
370,H,equal_count_three_region,H_three_0,R1_low,ok,3267,5.167255153952914,0.79878771369515,0.7493101224747203,3.3378091702118495,clear_separation,37.0,37.0,37.0,39.0,41.0,46.0,40.0,40.0,7.0,5.0,2.0,1,1,1,0.9531411566972474
370,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,9.487185433571321,3.0938662300962867,1.6947598637693273,1.981191525002279,clear_separation,37.0,37.0,35.0,36.0,38.0,39.0,38.0,37.0,3.0,1.0,2.0,1,1,3,0.8498839008101594
370,H,equal_count_three_region,H_three_2,R3_high,ok,3267,21.2396782352415,4.259421664427457,2.134229174479468,3.321995331054501,clear_separation,37.0,37.0,35.0,37.0,49.0,52.0,50.0,37.0,15.0,3.0,12.0,1,3,1,0.956786478608647
370,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,4.847436800571414,2.8030933904289768,1.7999995203321109,1.0530825457029338,moderate_separation,37.0,37.0,34.0,35.0,36.0,37.0,31.0,30.0,2.0,1.0,1.0,1,3,3,0.5062028701238902
370,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,4.1173739481482485,0.7588971149182462,0.6751977871987923,2.8710610030550296,clear_separation,41.0,42.0,30.0,42.0,44.0,46.0,41.0,41.0,4.0,2.0,2.0,2,1,1,0.8745479633973704
370,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,5.14802889156648,0.6157439100946998,0.5409137767408132,4.450779993215552,clear_separation,40.0,40.0,40.0,41.0,43.0,46.0,41.0,41.0,5.0,3.0,2.0,1,1,1,0.918871381517708
370,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,5.328363016414143,2.71789174771835,1.5519110852051292,1.2479178137520417,moderate_separation,37.0,37.0,35.0,36.0,37.0,38.0,31.0,30.0,2.0,1.0,1.0,3,3,3,0.5622566875153966
370,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,22.44791356570988,3.763437599326779,1.6655502997981484,4.1348247560706755,clear_separation,37.0,37.0,35.0,37.0,49.0,51.0,50.0,50.0,14.0,2.0,12.0,1,1,1,0.9709391159903864
370,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,4.519269320032259,0.7862343965119998,0.5792622754109427,3.3096157705518667,clear_separation,42.0,42.0,30.0,42.0,44.0,46.0,41.0,41.0,4.0,2.0,2.0,2,1,1,0.8724461618119146
370,Jw,whole_field,Jw_whole,whole_field,ok,9801,6.668190163353733,0.5261358182275178,0.6278337295500448,5.778480182770893,clear_separation,37.0,37.0,37.0,39.0,44.0,52.0,38.0,38.0,13.0,8.0,5.0,1,1,1,0.9927447236809614
370,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,9.57144439491368,0.6535605141127021,0.9378629795859138,6.014391789999753,clear_separation,37.0,37.0,37.0,40.0,48.0,52.0,53.0,50.0,12.0,4.0,8.0,1,1,1,0.9916689894271371
370,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,5.2555737804197165,0.5149089380530207,0.373833479953135,5.91349492714695,clear_separation,37.0,37.0,37.0,38.0,41.0,44.0,39.0,39.0,6.0,3.0,3.0,1,1,1,0.9512728379968332
370,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,2.7000022721931156,0.3181201985711517,0.2554662228545164,4.7072283640923205,clear_separation,37.0,37.0,37.0,38.0,41.0,43.0,39.0,38.0,5.0,2.0,3.0,1,1,1,0.9176807945788495
370,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,3.401464571541752,0.2531281936039224,0.4327821576848961,4.959051230456626,clear_separation,37.0,37.0,38.0,46.0,50.0,53.0,49.0,49.0,7.0,3.0,4.0,1,1,1,0.9638950660427792
370,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,1.1907567846648555,0.3217884910084505,0.25132968948275325,2.0776810528751515,clear_separation,38.0,38.0,39.0,40.0,42.0,43.0,43.0,44.0,3.0,1.0,2.0,1,1,1,0.873360785207938
371,H,whole_field,H_whole,whole_field,ok,9801,22.45440543540601,2.1247464402861533,1.9015716833339296,5.576907920831934,clear_separation,37.0,37.0,36.0,39.0,50.0,52.0,50.0,50.0,13.0,2.0,11.0,1,1,1,0.973652173053141
371,H,equal_count_three_region,H_three_0,R1_low,ok,3267,3.412667136380798,1.023102491806898,0.8966579028231234,1.7776526414060603,clear_separation,37.0,37.0,38.0,40.0,42.0,54.0,55.0,55.0,14.0,12.0,2.0,1,1,1,0.9718902725819758
371,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,18.934617123333226,1.22317012249376,1.7088919395459716,6.457781835000137,clear_separation,37.0,37.0,37.0,39.0,43.0,52.0,54.0,55.0,13.0,9.0,4.0,1,1,1,0.9846779021595972
371,H,equal_count_three_region,H_three_2,R3_high,ok,3267,34.77882073884522,3.376834536654303,2.720925876215074,5.703540051433345,clear_separation,37.0,37.0,36.0,39.0,50.0,52.0,50.0,50.0,13.0,2.0,11.0,1,1,1,0.9605779791219382
371,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,12.863882713218777,1.2972267510095594,1.7162273728445308,4.268816509065143,clear_separation,37.0,37.0,37.0,39.0,41.0,53.0,41.0,41.0,14.0,12.0,2.0,1,1,1,0.9602261067270508
371,H,contribution_region,H_H_early_frontloaded_negative_core,H_early_frontloaded_negative_core,ok,82,3.4688677573092175,1.014071208402545,1.0619915957791966,1.6708876775413524,clear_separation,43.0,43.0,30.0,30.0,43.0,55.0,55.0,55.0,25.0,12.0,13.0,4,3,1,0.7507575248213754
371,H,contribution_region,H_H_retreat_positive_core,H_retreat_positive_core,ok,940,1.928107827621922,1.1052378009430939,0.9891591986020543,0.920602840837081,weak_separation,43.0,43.0,30.0,30.0,43.0,55.0,55.0,55.0,25.0,12.0,13.0,4,4,1,0.6805672658068505
371,H,contribution_region,H_H_retreat_negative_core,H_retreat_negative_core,ok,1511,13.730889451384936,1.5642007568636214,1.7427251883432129,4.152161154768806,clear_separation,37.0,37.0,36.0,38.0,41.0,53.0,55.0,55.0,15.0,12.0,3.0,1,3,1,0.9594448566806536
371,H,contribution_region,H_H_late_recovery_positive_core,H_late_recovery_positive_core,ok,2305,34.8622494200424,3.248996334040203,2.0029742420354912,6.637936925779904,clear_separation,37.0,37.0,36.0,39.0,50.0,52.0,50.0,50.0,13.0,2.0,11.0,5,1,1,0.9506370655926095
371,H,contribution_region,H_H_late_recovery_negative_core,H_late_recovery_negative_core,ok,146,3.616431415843624,1.0659565864429879,1.1977128197805609,1.5975969838620874,clear_separation,43.0,43.0,30.0,30.0,43.0,55.0,55.0,55.0,25.0,12.0,13.0,4,4,1,0.7035271288071931
371,Jw,whole_field,Jw_whole,whole_field,ok,9801,8.433090226650057,0.8196692579912668,0.6064145022563312,5.913460668808048,clear_separation,37.0,37.0,37.0,38.0,43.0,49.0,37.0,38.0,11.0,6.0,5.0,1,1,1,0.9831707158560958
371,Jw,equal_count_three_region,Jw_three_0,R1_low,ok,3267,11.616313894091267,1.1095659145300214,0.7217224970469167,6.343246547433978,clear_separation,37.0,37.0,36.0,39.0,47.0,51.0,37.0,50.0,12.0,4.0,8.0,1,1,1,0.9892275081117592
371,Jw,equal_count_three_region,Jw_three_1,R2_mid,ok,3267,6.32934214770985,0.45037434059822334,0.4694084179586734,6.881344631465305,clear_separation,37.0,37.0,38.0,39.0,40.0,42.0,39.0,39.0,3.0,2.0,1.0,1,1,1,0.8722029227160527
371,Jw,equal_count_three_region,Jw_three_2,R3_high,ok,3267,5.464438384106582,0.6601590876028789,0.5488627457149201,4.5197185307324546,clear_separation,37.0,37.0,37.0,38.0,39.0,43.0,37.0,38.0,5.0,4.0,1.0,1,1,1,0.9166075126499719
371,Jw,contribution_region,Jw_Jw_catchup_positive_core,Jw_catchup_positive_core,ok,2081,5.137515935782973,0.761243681140072,0.4900585485388619,4.10573546017031,clear_separation,37.0,37.0,36.0,37.0,49.0,51.0,37.0,49.0,14.0,2.0,12.0,1,1,1,0.9495558546857529
371,Jw,contribution_region,Jw_Jw_catchup_negative_core,Jw_catchup_negative_core,ok,370,2.3358469207365964,0.5808024737665667,0.3851179303621741,2.4182602528657915,clear_separation,37.0,37.0,36.0,37.0,38.0,50.0,37.0,37.0,13.0,12.0,1.0,1,3,1,0.8902210053355828
372,H,whole_field,H_whole,whole_field,ok,9801,23.276664577214664,3.203114023906469,1.9223031979272396,4.541418497221779,clear_separation,37.0,37.0,36.0,38.0,48.0,51.0,50.0,50.0,13.0,3.0,10.0,1,1,1,0.9866060663172497
372,H,equal_count_three_region,H_three_0,R1_low,ok,3267,4.201256681366702,1.262123631035453,0.7418143595402248,2.096500341390201,clear_separation,37.0,37.0,37.0,38.0,41.0,45.0,38.0,38.0,7.0,4.0,3.0,1,1,3,0.9557012681240542
372,H,equal_count_three_region,H_three_1,R2_mid,ok,3267,19.25727833979478,1.9544008672664168,2.059407193513867,4.797757652629549,clear_separation,37.0,37.0,36.0,38.0,41.0,52.0,39.0,39.0,14.0,11.0,3.0,1,1,1,0.9737649767979796
372,H,equal_count_three_region,H_three_2,R3_high,ok,3267,36.185668195747986,5.165183028195945,2.533952288056085,4.699965218089362,clear_separation,37.0,37.0,35.0,38.0,48.0,51.0,50.0,50.0,13.0,3.0,10.0,1,1,1,0.9843685284456319
372,H,contribution_region,H_H_early_frontloaded_positive_core,H_early_frontloaded_positive_core,ok,2369,18.121523463246064,2.32730392665526,1.4350655114364856,4.816518888277279,clear_separation,37.0,37.0,36.0,38.0,41.0,51.0,51.0,51.0,13.0,10.0,3.0,1,1,1,0.9775313674761766
