replicate_type,replicate_id,point_id,point_day,matched_peak_exists,matched_peak_day,center_offset_days,matched_peak_score,matched_peak_prominence,matched_peak_rank,matched_stat,local_background_median,local_background_mad,match_quality_flag,local_window_start,local_window_end
null,388,RP002,81,True,83.0,2.0,49.82273270629417,40.81557505210621,1.0,2.646116915552065,24.834834423905534,9.443232877982712,matched_peak,79,83
null,388,RP003,113,True,111.0,-2.0,20.83329526070232,4.7550592026042615,6.0,2.741385167891236,16.609404150000394,1.5407871658316559,matched_peak,111,115
null,388,LP006,132,True,134.0,2.0,22.75553518837384,12.132679375905695,5.0,3.530306571964686,19.367594746083583,0.9596731439393764,matched_peak,130,134
null,388,RP004,135,True,134.0,-1.0,22.75553518837384,12.132679375905695,5.0,2.4544032440849977,19.367594746083583,1.3803519963196802,matched_peak,133,137
null,388,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,389,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,389,RP002,81,True,83.0,2.0,22.043691637115653,7.401979578062576,8.0,1.4132045517769811,18.855665898471763,2.2558841326283456,matched_peak,79,83
null,389,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,389,LP006,132,True,133.0,1.0,21.29512546571818,6.001756136508035,9.0,2.536330779807852,16.486436371453802,1.8959234762215704,matched_peak,130,134
null,389,RP004,135,True,133.0,-2.0,21.29512546571818,6.001756136508035,9.0,1.64051008656319,15.253087546501755,3.6830239279230383,matched_peak,133,137
null,389,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,390,RP001,45,True,44.0,-1.0,25.54599715439403,7.547608425323926,5.0,4.141662594165838,19.56336641752637,1.4444997774271808,matched_peak,43,47
null,390,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,390,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,390,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,390,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,390,RP005,160,True,159.0,-1.0,19.56117740573894,0.7327575606777401,7.0,0.44468142997529014,18.625168058691578,2.1048986521711903,matched_peak,158,162
null,391,RP001,45,True,44.0,-1.0,8.07103422618045,0.019874705285760186,13.0,-0.14307397735051117,8.251633673424713,1.2622801795121745,matched_peak,43,47
null,391,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,391,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,391,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,391,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,391,RP005,160,True,161.0,1.0,8.779688681852338,0.6201062013180092,11.0,3.002753272989443,8.298525087180652,0.16024079266596658,matched_peak,158,162
null,392,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,392,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,392,RP003,113,True,112.0,-1.0,26.349829736956444,12.974542053394945,9.0,1.3530824605075202,20.41530404504402,4.385930533868313,matched_peak,111,115
null,392,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,392,RP004,135,True,137.0,2.0,19.864702456276845,1.0862230973395839,11.0,0.23619297755632002,19.054463041481302,3.430412795572689,matched_peak,133,137
null,392,RP005,160,True,160.0,0.0,28.47770494705832,20.801543023952643,7.0,2.355632791013649,15.004907464091161,5.719396295894391,matched_peak,158,162
null,393,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,393,RP002,81,True,82.0,1.0,26.443695350553586,12.007687527527604,4.0,3.81173964917769,21.474106235165777,1.3037587911709831,matched_peak,79,83
null,393,RP003,113,True,112.0,-1.0,35.11809381270254,26.788602298907534,3.0,2.756139771593675,18.887919532037568,5.888734098459327,matched_peak,111,115
null,393,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,393,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,393,RP005,160,True,160.0,0.0,23.030232183416143,9.78090261444438,7.0,1.9138311411091176,15.546828466391393,3.9101692605699796,matched_peak,158,162
null,394,RP001,45,True,46.0,1.0,12.39456938093367,3.4734542987127686,13.0,2.3359112247989287,9.314877870996083,1.3184111852724918,matched_peak,43,47
null,394,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,394,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,394,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,394,RP004,135,True,135.0,0.0,49.85228395464912,41.438766422601866,1.0,3.045639216335725,27.410387948000054,7.368533953668027,matched_peak,133,137
null,394,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,395,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,395,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,395,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,395,LP006,132,True,131.0,-1.0,36.764240826844215,26.78563354294534,1.0,1.8604700834604355,24.20114424439224,6.752646374447568,matched_peak,130,134
null,395,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,395,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,396,RP001,45,True,43.0,-2.0,23.835437371146128,4.0595316044961685,12.0,3.807019713935831,20.35776359872789,0.9134898150429329,matched_peak,43,47
null,396,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,396,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,396,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,396,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,396,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,397,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,397,RP002,81,True,80.0,-1.0,5.8907720064222495,0.1061640015570795,13.0,-0.723523728585569,7.021553827458105,1.562881449667457,matched_peak,79,83
null,397,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,397,LP006,132,True,134.0,2.0,19.705642881443133,8.632633763735843,5.0,5.360550290728894,12.70829853201702,1.305340667715134,matched_peak,130,134
null,397,RP004,135,True,134.0,-1.0,19.705642881443133,8.632633763735843,5.0,5.0019780470437665,12.335412048080372,1.4734632407471047,matched_peak,133,137
null,397,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,398,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,398,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,398,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,398,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,398,RP004,135,True,136.0,1.0,27.48525383538173,1.1397060344346528,9.0,1.0508468540827196,21.177301572977534,6.0027322034493,matched_peak,133,137
null,398,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,399,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,399,RP002,81,True,82.0,1.0,10.748290022196048,0.13271205114938667,8.0,-1.7240148058078226,12.209910780126283,0.8478005732701428,matched_peak,79,83
null,399,RP003,113,True,115.0,2.0,16.360957490703353,10.104375093347755,5.0,3.812701880076005,10.621076803903332,1.5054627477348372,matched_peak,111,115
null,399,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,399,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,399,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,400,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,400,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,400,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,400,LP006,132,True,132.0,0.0,28.585341456448273,5.431347355125016,6.0,1.5252413201544686,25.729641859994093,1.8722936124708163,matched_peak,130,134
null,400,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,400,RP005,160,True,162.0,2.0,19.34605727390102,3.416635891564514,11.0,1.5149509066055,17.886382200154365,0.963513109390318,matched_peak,158,162
null,401,RP001,45,True,43.0,-2.0,11.88749685318499,3.40440752124503,10.0,3.121650228479978,8.877415117764018,0.9642597613090578,matched_peak,43,47
null,401,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,401,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,401,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,401,RP004,135,True,135.0,0.0,20.754282145650077,13.915642528271103,3.0,3.2021992524475444,10.916405018730885,3.072225155064224,matched_peak,133,137
null,401,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,402,RP001,45,True,45.0,0.0,20.763507299853963,8.556672656146276,5.0,2.8673085117974644,14.149495782522303,2.306696841810151,matched_peak,43,47
null,402,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,402,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,402,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,402,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,402,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,403,RP001,45,True,47.0,2.0,54.8958639709789,44.630578491873685,2.0,4.318049706293209,20.277301207971693,8.017175594197756,matched_peak,43,47
null,403,RP002,81,True,83.0,2.0,32.70534137807479,12.303251382384907,3.0,4.019543412037151,26.438084135855995,1.5591962965880857,matched_peak,79,83
null,403,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,403,LP006,132,True,134.0,2.0,13.380169414872142,8.74902697559947,16.0,2.2625741800117902,7.363912744716884,2.659031779235705,matched_peak,130,134
null,403,RP004,135,True,134.0,-1.0,13.380169414872142,8.74902697559947,16.0,3.9885018874328853,6.430950194935213,1.7423131231171682,matched_peak,133,137
null,403,RP005,160,True,160.0,0.0,15.593990648734287,1.9138818001062283,13.0,2.074106383873326,13.802738849821536,0.8636257966800063,matched_peak,158,162
null,404,RP001,45,True,47.0,2.0,20.155180994326496,5.019284856469898,8.0,1.9017126699861246,14.216348016447817,3.122886570927081,matched_peak,43,47
null,404,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,404,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,404,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,404,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,404,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,405,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,405,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,405,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,405,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,405,RP004,135,True,136.0,1.0,40.729134159256304,26.731256718253213,4.0,7.401029862504719,24.683449357579796,2.1680340473907904,matched_peak,133,137
null,405,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,406,RP001,45,True,43.0,-2.0,13.125399836841147,3.505689407374186,9.0,3.21372229523374,10.158999153998202,0.923041998714444,matched_peak,43,47
null,406,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,406,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,406,LP006,132,True,134.0,2.0,16.342035642500306,3.599859028232201,7.0,2.3081525830259664,13.611978331016012,1.1827889145975305,matched_peak,130,134
null,406,RP004,135,True,134.0,-1.0,16.342035642500306,3.599859028232201,7.0,1.850966893362852,12.742483647662347,1.9446873897288324,matched_peak,133,137
null,406,RP005,160,True,158.0,-2.0,25.978548608444385,15.854935449863987,1.0,2.3809376364497994,15.994369632531324,4.193381128197473,matched_peak,158,162
null,407,RP001,45,True,46.0,1.0,25.2666245414147,3.716973785170609,4.0,1.7602944390758584,21.16525622832465,2.329933109167971,matched_peak,43,47
null,407,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,407,RP003,113,True,114.0,1.0,18.14834067696531,12.760931636432598,10.0,1.1979914669019807,15.10108922031712,2.5436336809213707,matched_peak,111,115
null,407,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,407,RP004,135,True,137.0,2.0,21.65670091068119,1.8697636962552941,8.0,0.22905358156652034,20.492263786486696,5.083688776836661,matched_peak,133,137
null,407,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,408,RP001,45,True,44.0,-1.0,19.014560196972543,7.1012372427206,6.0,2.207274519738662,15.727351270782727,1.4892614736957466,matched_peak,43,47
null,408,RP002,81,True,80.0,-1.0,22.33729479933937,15.074270429271813,4.0,2.572092733586218,12.186716749635345,3.9464277051280146,matched_peak,79,83
null,408,RP003,113,True,112.0,-1.0,16.600077142354852,0.2671453782380304,9.0,0.3230336117238755,15.146635430601869,4.499351323740974,matched_peak,111,115
null,408,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,408,RP004,135,True,135.0,0.0,27.259630849970495,19.224584712684212,1.0,4.261896244985962,16.588174505598694,2.503922124877535,matched_peak,133,137
null,408,RP005,160,True,160.0,0.0,21.817914356798333,0.1972485189639066,5.0,0.21122919205590696,20.779852615151306,4.914385788399867,matched_peak,158,162
null,409,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,409,RP002,81,True,79.0,-2.0,25.88678365459517,17.526126871325392,8.0,2.3502658993622023,14.077149270859017,5.0248077732133645,matched_peak,79,83
null,409,RP003,113,True,115.0,2.0,23.27342534165926,12.285789356140743,10.0,7.300521719966486,12.603379739732883,1.4615456179986737,matched_peak,111,115
null,409,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,409,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,409,RP005,160,True,158.0,-2.0,37.64296970945917,8.211423067502785,5.0,1.8874570463804408,28.62229605436906,4.779273601756611,matched_peak,158,162
null,410,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,410,RP002,81,True,80.0,-1.0,13.961972948352361,5.5285373207693596,11.0,3.7490536441101554,9.360924519954828,1.2272559498142535,matched_peak,79,83
null,410,RP003,113,True,114.0,1.0,19.590022957225994,1.4480986493020005,7.0,0.8459196591236459,15.181457129595806,5.2115656275658235,matched_peak,111,115
null,410,LP006,132,True,130.0,-2.0,38.00727949270535,0.16739873280452855,2.0,0.9561374954059525,28.594745542381492,9.844330952386876,matched_peak,130,134
null,410,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,410,RP005,160,True,160.0,0.0,22.370007915140967,11.549805571809468,5.0,2.6340753126939904,12.078757049664748,3.9069690944448086,matched_peak,158,162
null,411,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,411,RP002,81,True,82.0,1.0,12.263265378733337,0.8168132024374408,12.0,0.6872846886307423,11.596093969367702,0.9707351458999822,matched_peak,79,83
null,411,RP003,113,True,111.0,-2.0,17.094554725702523,0.4292020710319093,10.0,-0.6146972701137343,19.141342240310138,3.329748817791131,matched_peak,111,115
null,411,LP006,132,True,130.0,-2.0,27.840860389546897,17.304907878174987,3.0,4.69192993217373,14.00814027917289,2.948194082908252,matched_peak,130,134
null,411,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,411,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,412,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,412,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,412,RP003,113,True,115.0,2.0,23.665883279767733,0.6192279305771891,7.0,0.08595926117944366,23.325497007932775,3.9598557072843494,matched_peak,111,115
null,412,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,412,RP004,135,True,136.0,1.0,38.801127120774105,30.831763957062083,1.0,2.4789673719142233,22.28079520972264,6.664199002145407,matched_peak,133,137
null,412,RP005,160,True,162.0,2.0,25.599268724051946,7.408874391414521,6.0,2.588277120250209,17.70065531418215,3.0516876736998952,matched_peak,158,162
null,413,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,413,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,413,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,413,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,413,RP004,135,True,137.0,2.0,30.517162796783303,24.309883354774968,4.0,2.810274383839624,20.20822987296071,3.6683012004098163,matched_peak,133,137
null,413,RP005,160,True,160.0,0.0,6.0641149938793415,0.09930450176612915,13.0,-0.780404947507221,6.56842038443975,0.6462098739471314,matched_peak,158,162
null,414,RP001,45,True,46.0,1.0,14.52817916120365,4.395221379609286,14.0,2.4800857375354983,11.096693872532605,1.3836155790646618,matched_peak,43,47
null,414,RP002,81,True,83.0,2.0,17.54990996042396,1.7401606662634883,12.0,1.8623356220038634,15.179962007253163,1.2725675794126676,matched_peak,79,83
null,414,RP003,113,True,114.0,1.0,18.859925600308696,11.943916835100154,11.0,2.018740942889843,13.15996517718046,2.82352246483954,matched_peak,111,115
null,414,LP006,132,True,134.0,2.0,19.52738172244548,3.692386724734739,9.0,1.2412386040194525,15.342537156904276,3.371506928303072,matched_peak,130,134
null,414,RP004,135,True,134.0,-1.0,19.52738172244548,3.692386724734739,9.0,1.5857787167974913,17.074480114939796,1.546812027217502,matched_peak,133,137
null,414,RP005,160,True,159.0,-1.0,19.864813792805997,2.321334952624177,8.0,1.2382188566027104,17.951936291286653,1.5448621856603761,matched_peak,158,162
null,415,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,415,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,415,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,415,LP006,132,True,131.0,-1.0,48.67732004122385,42.139058065480725,1.0,4.877623795770736,31.81346182661311,3.4573921384541233,matched_peak,130,134
null,415,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,415,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,416,RP001,45,True,44.0,-1.0,30.331602007101328,10.651958183477081,6.0,3.710831460351164,21.943655152943542,2.260395522316635,matched_peak,43,47
null,416,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,416,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,416,LP006,132,True,131.0,-1.0,24.521661755254655,11.4158560511028,11.0,2.7393678726190376,16.879752152368802,2.7896616777453644,matched_peak,130,134
null,416,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,416,RP005,160,True,158.0,-2.0,27.4487403151086,4.2931886383190445,9.0,2.828709946475403,23.69207563024562,1.3280487316335563,matched_peak,158,162
null,417,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,417,RP002,81,True,83.0,2.0,17.244738414969053,7.157470881131353,10.0,2.0407763802060943,13.346851647488444,1.9100018918678412,matched_peak,79,83
null,417,RP003,113,True,115.0,2.0,22.9560200442311,13.08994765088812,7.0,1.6811011804312792,17.124399169379966,3.4689291316445594,matched_peak,111,115
null,417,LP006,132,True,130.0,-2.0,15.92165896577304,7.21711626895115,11.0,1.3766035174538367,12.354037548934567,2.5916114246686677,matched_peak,130,134
null,417,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,417,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,418,RP001,45,True,46.0,1.0,8.82521217728852,0.009785941623871253,11.0,-0.576571979551542,9.981011546797241,2.00460550414188,matched_peak,43,47
null,418,RP002,81,True,82.0,1.0,26.120964303485568,12.282281090058067,7.0,2.3754938775517136,17.73798629496469,3.5289411031468534,matched_peak,79,83
null,418,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,418,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,418,RP004,135,True,136.0,1.0,52.3230701194976,41.14220471950271,1.0,2.3734356165060917,29.21820336978851,9.734777116047137,matched_peak,133,137
null,418,RP005,160,True,160.0,0.0,16.582436924292995,4.916929270475567,10.0,3.0219916108467575,13.166599137646635,1.1303266839544044,matched_peak,158,162
null,419,RP001,45,True,47.0,2.0,27.545507099636435,0.49496465642002363,4.0,-0.8324029450431342,29.956338030321167,2.896230649731514,matched_peak,43,47
null,419,RP002,81,True,79.0,-2.0,23.15267731198442,11.17324145121573,9.0,1.8180125349992124,18.08675668478144,2.7865157756049506,matched_peak,79,83
null,419,RP003,113,True,112.0,-1.0,20.604689326755416,11.116504938280993,11.0,2.3164229834452263,14.67278726951798,2.5608026152678995,matched_peak,111,115
null,419,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,419,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,419,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,420,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,420,RP002,81,True,83.0,2.0,54.41905695259571,45.0453614249588,1.0,2.748501344818573,30.90280868214861,8.556025736459802,matched_peak,79,83
null,420,RP003,113,True,114.0,1.0,26.94585811504816,2.8824976763431316,10.0,1.399573119654598,23.55495370005046,2.422813323135852,matched_peak,111,115
null,420,LP006,132,True,134.0,2.0,30.37696321724848,15.832497377785746,6.0,2.9517457349969596,21.751674325020705,2.9220975101092854,matched_peak,130,134
null,420,RP004,135,True,134.0,-1.0,30.37696321724848,15.832497377785746,6.0,2.6291182706043688,19.57764782997382,4.107580659922531,matched_peak,133,137
null,420,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,421,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,421,RP002,81,True,79.0,-2.0,24.132905393600286,19.579113265303604,5.0,1.3127744747259427,16.224726795770728,6.024019157100644,matched_peak,79,83
null,421,RP003,113,True,115.0,2.0,29.346165102018105,3.4922141595225042,3.0,1.687056932204462,26.718559669895562,1.5575084427165748,matched_peak,111,115
null,421,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,421,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,421,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,422,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,422,RP002,81,True,79.0,-2.0,17.6562282266908,10.046836858932096,10.0,2.201158736285323,10.061915531141128,3.45014312159706,matched_peak,79,83
null,422,RP003,113,True,112.0,-1.0,12.930604269450203,1.1379785281279489,14.0,1.7368800949607295,10.452427521361946,1.4267978186343875,matched_peak,111,115
null,422,LP006,132,True,132.0,0.0,13.488124321338713,0.266908641699688,13.0,-1.0084777553484412,15.149522101675096,1.6474312511509712,matched_peak,130,134
null,422,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,422,RP005,160,True,160.0,0.0,36.585614834830785,26.557453281483053,5.0,2.4200540688208396,23.44572602933863,5.429584797538828,matched_peak,158,162
null,423,RP001,45,True,43.0,-2.0,23.41089354316025,8.278292505323357,9.0,2.4916437830714657,17.686503322112276,2.2974352253013635,matched_peak,43,47
null,423,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,423,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,423,LP006,132,True,133.0,1.0,32.66751439525253,16.78162937366892,2.0,1.8627066119457003,26.910977397856772,3.0904152816399098,matched_peak,130,134
null,423,RP004,135,True,133.0,-2.0,32.66751439525253,16.78162937366892,2.0,7.050655816150649,27.548810802333247,0.7259897030695388,matched_peak,133,137
null,423,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,424,RP001,45,True,44.0,-1.0,15.0347491449546,0.25297971248431494,13.0,2.2180811045287867,12.664296188614081,1.0686953372984487,matched_peak,43,47
null,424,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,424,RP003,113,True,114.0,1.0,16.218365602727307,5.721786825600908,10.0,1.8503923509441074,12.227667933248899,2.1566764740128495,matched_peak,111,115
null,424,LP006,132,True,130.0,-2.0,31.127131630198406,21.814249027385763,4.0,3.814083697722472,20.599685367063476,2.76015081454044,matched_peak,130,134
null,424,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,424,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,425,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,425,RP002,81,True,79.0,-2.0,10.645827739421243,1.763869935401999,12.0,0.7618439979166152,9.31377205659195,1.7484625183811549,matched_peak,79,83
null,425,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,425,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,425,RP004,135,True,136.0,1.0,31.364525292568473,24.513876431501735,1.0,3.5701238188064117,22.092951493514786,2.596989413787947,matched_peak,133,137
null,425,RP005,160,True,161.0,1.0,19.12215646365951,12.021611638352194,6.0,2.243598344417903,11.207744001582004,3.5275531644657647,matched_peak,158,162
null,426,RP001,45,True,43.0,-2.0,6.082615276900441,0.23888963779607053,12.0,1.0197364017312338,4.9827980246140315,1.0785309225225816,matched_peak,43,47
null,426,RP002,81,True,82.0,1.0,15.673543631181806,10.514593890176469,5.0,1.877748238715394,13.295510567232181,1.2664280525694984,matched_peak,79,83
null,426,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,426,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,426,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,426,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,427,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,427,RP002,81,True,80.0,-1.0,28.673124866667976,20.691410402120244,3.0,2.291915621797542,14.074795690328894,6.369488045101113,matched_peak,79,83
null,427,RP003,113,True,111.0,-2.0,19.522107066431964,7.781713538210212,5.0,2.553001633443119,15.430135279180533,1.6028081251960486,matched_peak,111,115
null,427,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,427,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,427,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,428,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,428,RP002,81,True,79.0,-2.0,48.82159800333839,9.573308237612366,2.0,1.7008710700743779,28.428863184849117,11.989582961505011,matched_peak,79,83
null,428,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,428,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,428,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,428,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,429,RP001,45,True,46.0,1.0,36.200552174050415,28.087761590880923,3.0,3.8665898759920863,21.8257208429396,3.717702614828431,matched_peak,43,47
null,429,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,429,RP003,113,True,115.0,2.0,18.584256742002907,13.418756062653344,8.0,1.7826539880574321,12.878501454517927,3.2007082181304476,matched_peak,111,115
null,429,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,429,RP004,135,True,136.0,1.0,40.192996248605176,31.929231095952684,1.0,2.7978525942085084,15.826368896098069,8.709046135942597,matched_peak,133,137
null,429,RP005,160,True,162.0,2.0,34.545398116164804,17.451347776861063,4.0,5.2322639479627515,24.581105996733967,1.9043939996543795,matched_peak,158,162
null,430,RP001,45,True,45.0,0.0,22.258902199238676,10.436673157239653,9.0,4.790598748458446,13.586598801321726,1.810275459367496,matched_peak,43,47
null,430,RP002,81,True,82.0,1.0,24.59821730330551,10.388914933409847,7.0,1.4164967132730961,17.965060274435423,4.682790261742223,matched_peak,79,83
null,430,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,430,LP006,132,True,133.0,1.0,27.563319358758903,10.693587632733788,5.0,3.5216580861688294,17.230339720373266,2.934123458421878,matched_peak,130,134
null,430,RP004,135,True,133.0,-2.0,27.563319358758903,10.693587632733788,5.0,1.9798527010714178,20.069444169803525,3.78506702296664,matched_peak,133,137
null,430,RP005,160,True,158.0,-2.0,18.83051927548366,4.296522140422795,10.0,0.9896619687502999,16.776727488207733,2.075245732613876,matched_peak,158,162
null,431,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,431,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,431,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,431,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,431,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,431,RP005,160,True,159.0,-1.0,20.284905064020805,5.297368660608875,13.0,1.0869320033852028,16.961235376400186,3.0578450780728446,matched_peak,158,162
null,432,RP001,45,True,44.0,-1.0,24.725791391178333,15.826724124556812,6.0,1.9189367147395398,17.95729538206617,3.527211678182672,matched_peak,43,47
null,432,RP002,81,True,80.0,-1.0,28.567522521510654,14.10448908507093,4.0,2.3952782714610756,16.343550648829826,5.103361890922029,matched_peak,79,83
