object,replicate_id,status,n_valid_days,sampled_year_indices
H,746,success,175,"[21, 25, 22, 15, 0, 1, 31, 33, 10, 10, 18, 29, 26, 25, 1, 19, 33, 26, 36, 31, 40, 25, 25, 25, 11, 19, 7, 19, 6, 22, 42, 20, 33, 19, 40, 9, 37, 32, 39, 5, 40, 40, 13, 28, 26]"
H,747,success,175,"[2, 23, 29, 9, 16, 26, 41, 2, 42, 36, 38, 2, 25, 16, 41, 33, 29, 1, 39, 22, 7, 39, 40, 22, 29, 27, 13, 33, 44, 42, 30, 16, 40, 41, 0, 15, 24, 26, 32, 23, 0, 7, 34, 31, 29]"
H,748,success,175,"[19, 12, 13, 31, 22, 5, 17, 37, 26, 38, 22, 21, 42, 22, 6, 18, 29, 15, 18, 39, 19, 13, 4, 18, 34, 13, 21, 29, 41, 36, 12, 7, 30, 11, 17, 4, 34, 7, 17, 18, 1, 34, 27, 24, 8]"
H,749,success,175,"[2, 2, 28, 33, 35, 36, 17, 0, 11, 35, 34, 22, 1, 34, 36, 10, 36, 28, 39, 28, 4, 29, 4, 11, 39, 43, 21, 13, 17, 10, 25, 18, 2, 27, 28, 30, 42, 31, 30, 9, 20, 19, 43, 21, 30]"
H,750,success,175,"[24, 2, 42, 30, 10, 2, 42, 13, 0, 27, 0, 9, 40, 1, 33, 27, 13, 12, 21, 23, 40, 11, 26, 30, 0, 40, 44, 3, 11, 35, 36, 7, 41, 14, 13, 16, 30, 9, 24, 3, 6, 34, 17, 35, 33]"
H,751,success,175,"[44, 6, 42, 40, 19, 6, 6, 22, 0, 4, 23, 25, 38, 43, 12, 14, 8, 10, 19, 44, 40, 41, 20, 29, 32, 10, 20, 24, 16, 21, 19, 2, 34, 40, 33, 42, 19, 2, 12, 38, 6, 24, 0, 14, 5]"
H,752,success,175,"[5, 7, 24, 31, 12, 36, 17, 33, 23, 32, 44, 44, 26, 43, 31, 12, 42, 6, 21, 6, 35, 40, 36, 4, 12, 15, 5, 23, 1, 27, 25, 26, 41, 35, 11, 25, 36, 38, 28, 3, 19, 38, 3, 26, 24]"
H,753,success,175,"[10, 15, 43, 26, 42, 21, 38, 27, 41, 14, 17, 1, 10, 6, 8, 13, 39, 17, 37, 36, 44, 22, 38, 18, 28, 36, 6, 2, 7, 32, 21, 12, 34, 0, 7, 21, 41, 33, 30, 31, 14, 20, 39, 32, 26]"
H,754,success,175,"[3, 32, 16, 17, 30, 17, 25, 0, 8, 24, 43, 34, 18, 43, 12, 40, 18, 3, 0, 44, 28, 6, 44, 1, 15, 33, 2, 40, 30, 42, 37, 37, 10, 9, 10, 6, 29, 2, 19, 26, 24, 21, 10, 4, 44]"
H,755,success,175,"[20, 26, 25, 16, 32, 16, 18, 36, 14, 31, 29, 1, 30, 36, 12, 41, 0, 8, 42, 38, 33, 27, 9, 22, 25, 4, 26, 4, 5, 7, 8, 3, 43, 36, 22, 16, 8, 42, 35, 33, 21, 1, 28, 21, 13]"
H,756,success,175,"[14, 2, 39, 7, 36, 43, 2, 28, 3, 37, 22, 0, 34, 34, 41, 21, 41, 29, 23, 16, 13, 27, 33, 1, 18, 2, 17, 35, 31, 5, 32, 0, 0, 41, 1, 11, 5, 26, 23, 37, 44, 33, 21, 2, 41]"
H,757,success,175,"[25, 9, 24, 17, 15, 20, 33, 7, 43, 2, 6, 30, 6, 34, 33, 19, 20, 44, 35, 28, 6, 26, 1, 11, 31, 18, 44, 42, 4, 39, 38, 4, 17, 42, 0, 2, 22, 42, 12, 34, 31, 6, 12, 28, 21]"
H,758,success,175,"[10, 9, 25, 37, 18, 41, 30, 18, 31, 20, 34, 44, 35, 6, 3, 36, 38, 25, 11, 39, 20, 13, 16, 13, 12, 14, 30, 0, 16, 7, 29, 44, 35, 11, 23, 0, 18, 12, 22, 18, 30, 24, 42, 3, 42]"
H,759,success,175,"[35, 32, 37, 2, 9, 0, 35, 15, 16, 27, 19, 28, 42, 14, 40, 23, 16, 41, 21, 5, 12, 38, 23, 25, 30, 8, 4, 19, 41, 5, 32, 44, 4, 5, 39, 4, 33, 35, 14, 13, 23, 22, 38, 26, 43]"
H,760,success,175,"[10, 12, 10, 29, 1, 38, 34, 44, 43, 3, 33, 22, 33, 39, 26, 0, 38, 19, 20, 26, 41, 23, 9, 32, 28, 2, 23, 35, 39, 12, 23, 37, 26, 18, 8, 1, 31, 43, 27, 35, 30, 15, 23, 12, 10]"
H,761,success,175,"[26, 29, 44, 10, 13, 7, 42, 35, 14, 43, 31, 21, 17, 25, 3, 7, 42, 9, 7, 38, 42, 36, 4, 37, 12, 0, 41, 12, 29, 3, 8, 39, 26, 44, 8, 40, 39, 41, 2, 4, 23, 5, 2, 36, 31]"
H,762,success,175,"[37, 42, 6, 37, 1, 16, 13, 10, 32, 5, 36, 39, 29, 3, 26, 28, 16, 16, 21, 44, 0, 22, 14, 24, 0, 41, 20, 43, 6, 26, 30, 35, 0, 28, 6, 19, 2, 2, 34, 32, 40, 31, 26, 5, 34]"
H,763,success,175,"[10, 4, 32, 26, 6, 24, 31, 22, 32, 22, 15, 10, 11, 36, 16, 32, 16, 23, 27, 21, 33, 41, 38, 41, 1, 34, 32, 18, 14, 2, 37, 37, 3, 26, 24, 7, 24, 36, 14, 32, 43, 20, 4, 13, 6]"
H,764,success,175,"[15, 28, 9, 23, 44, 11, 39, 13, 27, 7, 12, 39, 26, 25, 22, 11, 41, 17, 0, 40, 2, 39, 11, 3, 9, 29, 24, 6, 13, 9, 29, 38, 11, 40, 18, 3, 14, 39, 36, 32, 17, 34, 31, 35, 25]"
H,765,success,175,"[22, 43, 42, 24, 9, 18, 22, 30, 14, 2, 37, 42, 3, 14, 19, 34, 34, 15, 14, 18, 10, 19, 11, 2, 32, 35, 12, 18, 18, 0, 24, 20, 42, 16, 35, 17, 8, 15, 39, 11, 38, 29, 33, 33, 23]"
H,766,success,175,"[27, 3, 31, 32, 4, 23, 22, 13, 2, 0, 9, 10, 9, 27, 18, 5, 3, 29, 42, 36, 34, 14, 31, 3, 7, 6, 8, 16, 1, 36, 32, 28, 7, 39, 0, 44, 32, 9, 8, 31, 36, 20, 2, 22, 21]"
H,767,success,175,"[14, 40, 15, 10, 30, 27, 27, 22, 14, 11, 5, 8, 26, 18, 33, 36, 25, 4, 0, 10, 12, 3, 35, 16, 33, 9, 0, 6, 21, 21, 19, 43, 29, 32, 5, 20, 27, 26, 42, 21, 16, 42, 15, 25, 1]"
H,768,success,175,"[7, 2, 18, 41, 3, 43, 39, 0, 0, 40, 26, 7, 42, 25, 28, 30, 9, 16, 5, 23, 44, 28, 31, 8, 24, 44, 3, 9, 32, 0, 9, 42, 0, 19, 14, 17, 11, 12, 34, 1, 5, 11, 37, 17, 1]"
H,769,success,175,"[23, 28, 20, 3, 39, 38, 41, 43, 14, 18, 43, 20, 38, 29, 41, 0, 31, 36, 8, 33, 8, 40, 40, 0, 22, 17, 40, 14, 32, 5, 9, 44, 17, 34, 43, 43, 0, 10, 32, 41, 44, 32, 4, 33, 12]"
H,770,success,175,"[36, 24, 8, 37, 44, 22, 36, 2, 12, 5, 12, 16, 19, 14, 24, 9, 15, 37, 25, 1, 14, 37, 8, 41, 13, 28, 21, 28, 35, 6, 15, 25, 11, 16, 39, 10, 8, 26, 4, 0, 39, 12, 5, 29, 21]"
H,771,success,175,"[20, 19, 6, 38, 0, 21, 12, 28, 24, 17, 24, 10, 5, 40, 27, 29, 44, 40, 26, 35, 23, 10, 28, 41, 39, 22, 42, 8, 1, 18, 9, 43, 5, 24, 34, 4, 2, 24, 40, 0, 0, 41, 27, 31, 12]"
H,772,success,175,"[14, 21, 9, 19, 42, 33, 39, 22, 35, 18, 27, 32, 37, 41, 4, 35, 31, 33, 0, 21, 43, 40, 10, 21, 38, 41, 14, 36, 37, 6, 1, 2, 6, 33, 17, 30, 4, 27, 33, 43, 14, 24, 21, 15, 28]"
H,773,success,175,"[25, 37, 1, 9, 26, 25, 40, 30, 0, 22, 38, 39, 36, 21, 4, 9, 38, 15, 34, 1, 22, 42, 11, 1, 12, 2, 27, 8, 11, 26, 14, 29, 41, 41, 32, 43, 33, 3, 43, 25, 0, 27, 11, 24, 29]"
H,774,success,175,"[1, 19, 2, 5, 9, 35, 18, 2, 33, 24, 6, 25, 11, 28, 42, 14, 33, 1, 18, 40, 3, 41, 4, 21, 8, 0, 15, 26, 32, 14, 22, 8, 32, 7, 38, 8, 29, 14, 44, 12, 42, 37, 21, 22, 15]"
H,775,success,175,"[19, 20, 6, 14, 39, 44, 2, 32, 10, 29, 27, 39, 31, 37, 36, 29, 18, 15, 15, 16, 12, 13, 25, 12, 15, 31, 14, 4, 0, 34, 42, 30, 2, 25, 12, 14, 41, 37, 33, 22, 26, 41, 29, 26, 4]"
H,776,success,175,"[44, 36, 16, 11, 43, 43, 18, 10, 35, 28, 40, 24, 24, 6, 27, 16, 9, 35, 15, 9, 43, 43, 22, 13, 7, 28, 27, 27, 34, 21, 30, 29, 35, 33, 1, 27, 43, 25, 23, 27, 25, 18, 44, 3, 36]"
H,777,success,175,"[7, 9, 27, 28, 41, 13, 1, 11, 24, 16, 11, 41, 25, 30, 33, 18, 33, 43, 32, 13, 35, 10, 3, 19, 22, 21, 11, 12, 41, 13, 35, 11, 4, 2, 10, 37, 20, 31, 43, 2, 4, 41, 25, 27, 15]"
H,778,success,175,"[37, 29, 11, 29, 0, 10, 9, 35, 33, 4, 40, 36, 19, 9, 18, 26, 28, 15, 4, 27, 31, 12, 28, 25, 22, 0, 13, 16, 37, 37, 39, 20, 14, 22, 35, 27, 27, 19, 31, 39, 30, 18, 37, 42, 35]"
H,779,success,175,"[39, 11, 18, 11, 16, 33, 30, 0, 33, 8, 8, 24, 10, 43, 6, 6, 34, 12, 32, 30, 8, 26, 24, 4, 34, 38, 42, 3, 8, 37, 13, 28, 15, 9, 28, 9, 6, 23, 8, 8, 35, 23, 24, 6, 7]"
H,780,success,175,"[17, 17, 20, 6, 40, 16, 36, 18, 21, 5, 30, 2, 33, 39, 16, 39, 31, 0, 9, 28, 31, 4, 30, 36, 4, 39, 23, 27, 2, 27, 20, 16, 35, 11, 2, 22, 33, 6, 44, 30, 42, 21, 5, 7, 22]"
H,781,success,175,"[26, 33, 35, 34, 26, 0, 23, 36, 38, 37, 0, 19, 27, 11, 18, 4, 8, 0, 44, 38, 18, 0, 15, 19, 7, 29, 44, 37, 38, 37, 3, 24, 25, 4, 6, 25, 32, 9, 21, 3, 4, 26, 25, 33, 40]"
H,782,success,175,"[8, 15, 38, 2, 37, 42, 4, 6, 30, 21, 44, 24, 29, 10, 14, 7, 6, 5, 40, 3, 23, 22, 2, 37, 22, 5, 5, 31, 27, 18, 18, 1, 1, 24, 16, 11, 17, 27, 13, 15, 12, 29, 2, 41, 24]"
H,783,success,175,"[11, 34, 42, 2, 9, 6, 3, 33, 8, 17, 36, 27, 30, 4, 43, 3, 31, 28, 18, 37, 40, 3, 43, 10, 35, 36, 25, 38, 37, 23, 8, 19, 40, 9, 44, 8, 29, 28, 8, 21, 6, 16, 43, 2, 39]"
H,784,success,175,"[30, 33, 12, 42, 11, 22, 1, 39, 31, 7, 29, 8, 19, 23, 41, 14, 0, 19, 41, 35, 2, 2, 34, 32, 25, 3, 12, 38, 6, 9, 20, 33, 37, 26, 22, 17, 1, 12, 9, 2, 33, 15, 22, 9, 26]"
H,785,success,175,"[6, 30, 33, 14, 9, 35, 10, 8, 15, 43, 20, 11, 23, 15, 29, 19, 26, 19, 21, 20, 17, 43, 11, 36, 31, 23, 14, 21, 38, 8, 26, 34, 28, 6, 22, 8, 41, 15, 18, 38, 19, 8, 40, 29, 27]"
H,786,success,175,"[3, 20, 20, 11, 25, 11, 21, 36, 33, 12, 9, 0, 15, 0, 5, 44, 38, 25, 34, 22, 27, 41, 3, 15, 5, 35, 37, 32, 27, 21, 1, 34, 40, 43, 15, 9, 29, 0, 2, 36, 43, 18, 22, 24, 6]"
H,787,success,175,"[10, 13, 37, 19, 32, 8, 42, 39, 21, 10, 43, 36, 22, 12, 27, 16, 30, 37, 22, 2, 25, 38, 10, 43, 16, 30, 31, 8, 1, 42, 31, 28, 13, 4, 12, 24, 31, 14, 9, 11, 43, 28, 44, 0, 20]"
H,788,success,175,"[20, 18, 17, 3, 1, 35, 19, 7, 15, 41, 21, 44, 7, 5, 25, 30, 44, 20, 9, 24, 13, 8, 3, 32, 28, 7, 25, 39, 36, 20, 2, 28, 23, 41, 24, 33, 23, 24, 14, 18, 13, 20, 42, 15, 20]"
H,789,success,175,"[42, 6, 11, 22, 18, 15, 35, 22, 16, 21, 39, 44, 10, 1, 1, 20, 28, 2, 22, 17, 41, 27, 19, 26, 6, 21, 14, 8, 17, 28, 26, 43, 12, 31, 24, 39, 40, 31, 19, 24, 29, 36, 10, 39, 36]"
H,790,success,175,"[3, 12, 10, 26, 9, 13, 8, 3, 20, 14, 22, 9, 12, 40, 36, 11, 7, 43, 30, 22, 31, 9, 19, 17, 32, 8, 22, 37, 8, 5, 36, 39, 19, 2, 24, 13, 26, 6, 36, 30, 29, 23, 9, 42, 11]"
H,791,success,175,"[16, 41, 1, 5, 34, 16, 26, 26, 37, 27, 19, 24, 33, 17, 7, 21, 44, 5, 7, 44, 37, 5, 9, 31, 35, 33, 38, 22, 39, 26, 21, 28, 19, 27, 37, 43, 26, 0, 27, 11, 10, 39, 20, 35, 16]"
H,792,success,175,"[27, 29, 40, 8, 25, 18, 20, 38, 6, 24, 17, 40, 9, 10, 4, 19, 0, 22, 10, 18, 27, 30, 2, 6, 14, 23, 39, 6, 3, 28, 44, 37, 25, 0, 25, 20, 20, 22, 25, 32, 8, 3, 2, 18, 22]"
H,793,success,175,"[35, 19, 23, 43, 33, 31, 16, 6, 41, 24, 3, 21, 4, 44, 23, 35, 21, 0, 28, 29, 10, 32, 10, 31, 33, 6, 13, 7, 32, 10, 28, 18, 3, 39, 32, 11, 39, 31, 36, 8, 0, 2, 24, 35, 41]"
H,794,success,175,"[43, 26, 28, 13, 0, 8, 2, 30, 22, 34, 6, 41, 32, 40, 29, 15, 28, 27, 8, 4, 29, 4, 4, 3, 27, 41, 22, 6, 23, 21, 26, 19, 23, 14, 40, 24, 13, 0, 30, 17, 11, 21, 21, 36, 24]"
H,795,success,175,"[31, 29, 38, 0, 16, 32, 6, 19, 18, 36, 43, 4, 9, 34, 7, 22, 42, 43, 42, 6, 6, 7, 34, 8, 19, 36, 22, 42, 22, 17, 43, 24, 8, 28, 34, 37, 0, 4, 28, 33, 29, 17, 33, 26, 41]"
H,796,success,175,"[16, 33, 6, 32, 32, 11, 2, 44, 3, 21, 0, 18, 36, 22, 10, 17, 4, 26, 0, 15, 2, 10, 3, 41, 34, 41, 30, 22, 7, 43, 41, 18, 10, 17, 17, 41, 3, 28, 34, 34, 8, 18, 15, 18, 3]"
H,797,success,175,"[3, 1, 43, 18, 10, 35, 22, 16, 5, 17, 29, 28, 17, 27, 34, 41, 23, 10, 5, 7, 0, 25, 9, 10, 32, 14, 37, 6, 15, 2, 24, 5, 10, 33, 39, 24, 43, 34, 33, 44, 3, 10, 19, 27, 44]"
H,798,success,175,"[4, 10, 13, 30, 42, 42, 33, 34, 18, 27, 7, 22, 13, 41, 16, 17, 18, 40, 41, 19, 44, 34, 38, 41, 14, 24, 12, 13, 20, 2, 9, 36, 7, 27, 34, 11, 20, 39, 37, 41, 28, 39, 17, 27, 30]"
H,799,success,175,"[43, 16, 39, 22, 4, 29, 44, 20, 24, 41, 41, 18, 34, 28, 29, 32, 14, 13, 1, 38, 12, 30, 30, 31, 38, 39, 0, 37, 9, 29, 30, 2, 12, 40, 6, 10, 3, 7, 28, 37, 26, 12, 38, 16, 14]"
H,800,success,175,"[22, 6, 16, 35, 27, 44, 34, 16, 34, 38, 28, 34, 22, 41, 10, 19, 11, 4, 27, 5, 10, 34, 10, 38, 2, 20, 3, 2, 35, 3, 40, 26, 21, 41, 17, 17, 18, 29, 38, 24, 12, 40, 26, 37, 19]"
H,801,success,175,"[8, 42, 30, 13, 38, 0, 41, 26, 26, 0, 7, 32, 25, 5, 29, 33, 12, 31, 43, 21, 10, 43, 41, 20, 19, 37, 0, 14, 24, 29, 28, 16, 39, 29, 24, 42, 4, 31, 41, 29, 25, 16, 12, 24, 40]"
H,802,success,175,"[20, 5, 21, 4, 42, 24, 9, 28, 24, 22, 26, 41, 38, 11, 10, 44, 29, 0, 23, 5, 1, 8, 11, 3, 37, 19, 24, 38, 37, 36, 8, 33, 44, 0, 39, 38, 37, 17, 8, 32, 28, 32, 11, 7, 40]"
H,803,success,175,"[23, 38, 41, 20, 11, 40, 32, 29, 43, 11, 16, 1, 17, 20, 20, 6, 36, 22, 19, 38, 21, 40, 10, 38, 44, 33, 40, 33, 27, 34, 43, 27, 30, 3, 43, 34, 7, 13, 10, 14, 39, 20, 18, 35, 16]"
H,804,success,175,"[39, 33, 11, 28, 21, 15, 40, 17, 5, 18, 23, 5, 33, 10, 4, 24, 7, 35, 3, 18, 2, 17, 41, 29, 24, 7, 14, 17, 26, 9, 44, 29, 14, 5, 26, 20, 30, 26, 28, 37, 23, 32, 16, 42, 18]"
H,805,success,175,"[30, 44, 15, 4, 10, 10, 2, 24, 12, 4, 6, 12, 16, 43, 31, 32, 31, 36, 14, 4, 22, 0, 9, 33, 22, 31, 22, 24, 13, 9, 11, 35, 44, 3, 24, 21, 25, 10, 0, 9, 8, 2, 16, 30, 43]"
H,806,success,175,"[29, 7, 16, 13, 9, 44, 29, 21, 19, 14, 18, 28, 41, 22, 8, 43, 14, 3, 24, 35, 11, 12, 13, 36, 43, 38, 10, 38, 13, 39, 44, 32, 42, 6, 29, 2, 29, 15, 43, 22, 34, 13, 3, 33, 9]"
H,807,success,175,"[32, 20, 43, 15, 18, 33, 35, 5, 33, 22, 44, 28, 34, 15, 12, 35, 0, 26, 43, 44, 32, 22, 36, 0, 35, 8, 33, 15, 33, 27, 41, 35, 41, 6, 17, 19, 1, 1, 1, 34, 20, 33, 37, 1, 38]"
H,808,success,175,"[10, 18, 43, 13, 42, 22, 0, 37, 1, 28, 20, 6, 23, 16, 4, 24, 1, 24, 10, 37, 42, 41, 42, 4, 22, 10, 4, 17, 19, 13, 5, 18, 6, 1, 20, 2, 43, 37, 41, 4, 20, 37, 25, 13, 37]"
H,809,success,175,"[13, 43, 4, 31, 0, 41, 15, 0, 37, 43, 41, 21, 2, 10, 1, 1, 7, 25, 34, 26, 9, 27, 10, 20, 40, 6, 39, 12, 30, 11, 7, 20, 17, 22, 10, 44, 30, 37, 35, 32, 6, 26, 40, 4, 20]"
H,810,success,175,"[8, 35, 41, 2, 36, 16, 43, 0, 8, 32, 35, 3, 7, 15, 1, 35, 30, 33, 21, 28, 25, 31, 20, 29, 29, 28, 39, 15, 39, 1, 21, 19, 39, 2, 9, 21, 36, 20, 28, 8, 42, 35, 1, 31, 5]"
H,811,success,175,"[25, 31, 41, 3, 12, 31, 11, 32, 8, 7, 24, 31, 9, 39, 39, 3, 13, 25, 22, 11, 23, 43, 13, 9, 33, 25, 31, 29, 34, 32, 27, 20, 20, 11, 20, 27, 32, 34, 16, 32, 19, 16, 7, 11, 30]"
H,812,success,175,"[9, 3, 12, 44, 6, 6, 18, 17, 41, 10, 18, 13, 11, 14, 11, 32, 35, 7, 22, 11, 39, 4, 18, 14, 16, 42, 24, 17, 36, 34, 6, 20, 18, 20, 15, 37, 44, 1, 38, 38, 16, 21, 4, 15, 10]"
H,813,success,175,"[40, 4, 15, 21, 43, 36, 42, 13, 12, 25, 15, 0, 36, 4, 8, 42, 32, 28, 5, 11, 9, 28, 22, 16, 33, 35, 33, 4, 27, 9, 12, 44, 18, 35, 11, 43, 12, 8, 14, 7, 26, 6, 9, 31, 1]"
H,814,success,175,"[19, 31, 20, 0, 7, 43, 34, 15, 39, 0, 2, 39, 30, 26, 15, 36, 27, 19, 17, 15, 25, 29, 36, 18, 11, 25, 26, 12, 3, 14, 3, 3, 43, 35, 1, 15, 11, 43, 19, 11, 28, 21, 8, 13, 5]"
H,815,success,175,"[31, 43, 36, 16, 21, 2, 16, 1, 33, 40, 8, 30, 26, 18, 33, 30, 12, 35, 29, 14, 33, 28, 5, 7, 14, 1, 18, 20, 34, 7, 25, 29, 20, 40, 14, 18, 0, 18, 0, 44, 10, 36, 5, 12, 5]"
H,816,success,175,"[16, 27, 18, 27, 36, 2, 19, 26, 23, 6, 9, 16, 29, 44, 16, 23, 13, 1, 17, 15, 6, 30, 11, 10, 17, 43, 28, 19, 36, 0, 15, 24, 21, 30, 31, 20, 41, 41, 21, 40, 28, 6, 5, 3, 9]"
H,817,success,175,"[14, 3, 27, 18, 27, 22, 12, 27, 42, 14, 13, 23, 36, 23, 37, 3, 4, 18, 10, 1, 9, 12, 41, 35, 15, 43, 37, 11, 21, 41, 20, 16, 40, 29, 19, 39, 33, 15, 19, 2, 4, 42, 2, 37, 9]"
H,818,success,175,"[24, 32, 44, 16, 41, 20, 39, 4, 12, 28, 31, 36, 16, 28, 27, 44, 5, 0, 25, 0, 8, 22, 12, 11, 15, 30, 16, 35, 7, 4, 7, 41, 12, 1, 14, 30, 16, 17, 3, 30, 9, 4, 32, 42, 27]"
H,819,success,175,"[42, 18, 23, 16, 22, 40, 28, 1, 26, 16, 24, 25, 26, 38, 38, 43, 27, 12, 8, 38, 41, 1, 9, 30, 7, 2, 44, 4, 9, 44, 4, 35, 25, 24, 37, 0, 2, 8, 22, 43, 3, 18, 19, 8, 15]"
H,820,success,175,"[9, 6, 23, 41, 18, 28, 30, 37, 37, 40, 36, 41, 43, 33, 22, 13, 25, 37, 33, 23, 3, 12, 25, 17, 20, 13, 3, 20, 20, 35, 5, 21, 38, 12, 14, 3, 25, 38, 21, 18, 33, 19, 17, 34, 12]"
H,821,success,175,"[38, 12, 23, 11, 28, 19, 10, 33, 42, 1, 25, 32, 32, 9, 5, 23, 28, 13, 16, 23, 20, 21, 30, 44, 35, 0, 15, 0, 39, 28, 9, 37, 25, 2, 6, 36, 13, 23, 40, 13, 0, 3, 41, 26, 14]"
H,822,success,175,"[3, 31, 1, 4, 26, 28, 25, 40, 12, 24, 13, 16, 6, 35, 31, 32, 6, 5, 35, 29, 1, 29, 44, 33, 12, 14, 33, 18, 33, 43, 18, 25, 22, 22, 3, 44, 24, 10, 25, 17, 36, 34, 17, 32, 1]"
H,823,success,175,"[43, 22, 29, 29, 14, 31, 17, 30, 4, 6, 41, 33, 5, 9, 24, 0, 18, 14, 6, 13, 13, 3, 28, 12, 1, 0, 43, 5, 40, 7, 3, 24, 39, 3, 14, 33, 3, 7, 13, 36, 36, 31, 29, 1, 10]"
H,824,success,175,"[41, 32, 10, 31, 32, 33, 44, 24, 2, 36, 0, 28, 35, 5, 35, 36, 29, 14, 9, 31, 7, 30, 7, 15, 22, 7, 35, 31, 0, 38, 32, 37, 27, 28, 17, 10, 10, 14, 13, 33, 23, 18, 32, 32, 42]"
H,825,success,175,"[13, 10, 0, 7, 27, 36, 27, 44, 28, 39, 12, 14, 36, 29, 21, 43, 34, 13, 27, 17, 18, 36, 30, 0, 25, 29, 22, 13, 29, 42, 3, 27, 40, 18, 15, 11, 10, 17, 34, 8, 10, 44, 44, 10, 18]"
H,826,success,175,"[18, 13, 6, 2, 27, 1, 27, 4, 6, 0, 17, 14, 14, 13, 42, 19, 36, 10, 21, 2, 11, 3, 0, 8, 7, 14, 33, 6, 27, 16, 18, 41, 20, 11, 10, 7, 36, 29, 12, 22, 22, 2, 40, 35, 24]"
H,827,success,175,"[32, 4, 43, 28, 42, 38, 26, 12, 30, 23, 18, 32, 39, 7, 24, 35, 14, 15, 0, 14, 26, 43, 23, 13, 36, 8, 8, 23, 36, 9, 0, 32, 26, 30, 17, 5, 14, 21, 19, 40, 10, 14, 8, 25, 36]"
H,828,success,175,"[39, 10, 19, 33, 2, 32, 6, 1, 5, 39, 30, 35, 31, 35, 22, 36, 2, 26, 33, 44, 16, 8, 32, 3, 34, 31, 31, 13, 5, 27, 16, 17, 8, 15, 37, 40, 15, 6, 1, 8, 0, 30, 28, 35, 14]"
H,829,success,175,"[37, 7, 10, 41, 39, 26, 27, 31, 37, 10, 3, 8, 16, 10, 23, 6, 25, 31, 4, 12, 24, 2, 29, 33, 16, 0, 22, 39, 13, 38, 39, 12, 26, 1, 24, 39, 42, 8, 29, 2, 12, 37, 28, 17, 43]"
H,830,success,175,"[34, 1, 3, 28, 39, 7, 24, 36, 38, 28, 44, 42, 37, 30, 44, 0, 4, 22, 30, 40, 30, 10, 40, 3, 4, 32, 43, 22, 6, 2, 44, 12, 28, 14, 9, 30, 33, 21, 22, 21, 26, 36, 31, 12, 11]"
H,831,success,175,"[30, 29, 16, 37, 18, 15, 25, 8, 31, 40, 42, 20, 12, 21, 4, 30, 19, 5, 24, 32, 10, 18, 40, 31, 35, 20, 22, 22, 20, 6, 1, 37, 24, 23, 26, 18, 40, 21, 22, 23, 7, 7, 8, 11, 7]"
H,832,success,175,"[10, 42, 16, 35, 17, 37, 33, 37, 12, 4, 13, 31, 29, 31, 44, 10, 19, 22, 6, 29, 2, 40, 3, 4, 7, 40, 38, 41, 37, 41, 21, 0, 19, 9, 11, 31, 7, 14, 17, 2, 31, 34, 25, 1, 35]"
H,833,success,175,"[20, 11, 42, 38, 19, 19, 41, 8, 18, 25, 15, 14, 4, 12, 16, 37, 15, 7, 38, 15, 41, 4, 0, 41, 4, 0, 28, 14, 21, 18, 13, 21, 11, 10, 10, 5, 23, 24, 0, 20, 33, 0, 13, 43, 19]"
H,834,success,175,"[0, 23, 18, 9, 3, 39, 36, 30, 0, 39, 21, 21, 39, 19, 10, 10, 41, 24, 26, 26, 9, 18, 42, 6, 42, 12, 13, 0, 29, 14, 20, 26, 28, 43, 25, 8, 31, 2, 37, 13, 32, 7, 18, 31, 27]"
H,835,success,175,"[0, 1, 44, 23, 38, 3, 22, 25, 41, 31, 28, 13, 44, 14, 12, 32, 44, 38, 8, 36, 15, 9, 42, 42, 16, 1, 9, 24, 2, 10, 6, 42, 15, 17, 18, 0, 24, 41, 36, 11, 0, 34, 37, 41, 25]"
H,836,success,175,"[21, 34, 31, 34, 12, 40, 1, 4, 29, 25, 24, 40, 39, 32, 7, 4, 6, 27, 32, 35, 4, 12, 15, 28, 2, 37, 3, 23, 41, 8, 30, 24, 36, 26, 38, 18, 7, 30, 43, 19, 36, 39, 29, 35, 25]"
H,837,success,175,"[36, 15, 23, 3, 8, 26, 32, 1, 3, 0, 23, 15, 2, 35, 23, 0, 30, 41, 18, 42, 18, 3, 5, 3, 13, 17, 19, 21, 38, 0, 40, 10, 42, 6, 4, 5, 13, 42, 20, 7, 28, 22, 31, 33, 35]"
H,838,success,175,"[6, 22, 28, 25, 43, 43, 36, 10, 23, 36, 12, 32, 11, 6, 10, 41, 44, 38, 12, 35, 9, 5, 11, 6, 28, 30, 1, 4, 21, 5, 37, 18, 18, 0, 31, 32, 34, 24, 12, 3, 14, 24, 5, 2, 9]"
H,839,success,175,"[3, 0, 21, 33, 22, 4, 15, 1, 27, 10, 17, 40, 26, 34, 15, 41, 32, 23, 26, 28, 7, 11, 30, 19, 35, 23, 2, 29, 27, 16, 35, 15, 5, 5, 40, 16, 18, 13, 33, 27, 40, 40, 44, 14, 26]"
H,840,success,175,"[15, 31, 33, 11, 38, 13, 44, 38, 0, 17, 17, 37, 32, 2, 37, 9, 16, 7, 7, 23, 3, 3, 35, 15, 29, 44, 2, 35, 4, 34, 13, 6, 10, 16, 32, 30, 32, 0, 43, 19, 5, 41, 35, 3, 19]"
