window_id,field_a,field_b,bootstrap_id,delta_b_minus_a,tail_type
W003,H,Je,528,0.0,non_positive_tail_against_A_before_B
W003,H,Je,533,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,551,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,591,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,628,0.0,non_positive_tail_against_A_before_B
W003,H,Je,631,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,643,0.0,non_positive_tail_against_A_before_B
W003,H,Je,645,0.0,non_positive_tail_against_A_before_B
W003,H,Je,652,-2.0,non_positive_tail_against_A_before_B
W003,H,Je,657,0.0,non_positive_tail_against_A_before_B
W003,H,Je,676,-2.0,non_positive_tail_against_A_before_B
W003,H,Je,700,0.0,non_positive_tail_against_A_before_B
W003,H,Je,705,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,716,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,719,0.0,non_positive_tail_against_A_before_B
W003,H,Je,726,0.0,non_positive_tail_against_A_before_B
W003,H,Je,742,0.0,non_positive_tail_against_A_before_B
W003,H,Je,747,0.0,non_positive_tail_against_A_before_B
W003,H,Je,767,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,769,0.0,non_positive_tail_against_A_before_B
W003,H,Je,771,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,777,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,784,0.0,non_positive_tail_against_A_before_B
W003,H,Je,799,0.0,non_positive_tail_against_A_before_B
W003,H,Je,805,0.0,non_positive_tail_against_A_before_B
W003,H,Je,810,0.0,non_positive_tail_against_A_before_B
W003,H,Je,825,0.0,non_positive_tail_against_A_before_B
W003,H,Je,838,0.0,non_positive_tail_against_A_before_B
W003,H,Je,848,0.0,non_positive_tail_against_A_before_B
W003,H,Je,901,0.0,non_positive_tail_against_A_before_B
W003,H,Je,902,0.0,non_positive_tail_against_A_before_B
W003,H,Je,903,-1.0,non_positive_tail_against_A_before_B
W003,H,Je,913,0.0,non_positive_tail_against_A_before_B
W003,H,Je,914,0.0,non_positive_tail_against_A_before_B
W003,H,Je,958,0.0,non_positive_tail_against_A_before_B
W003,H,Je,995,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,1,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,14,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,20,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,26,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,38,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,41,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,57,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,61,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,65,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,67,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,72,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,73,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,82,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,85,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,87,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,93,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,99,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,103,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,105,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,119,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,126,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,137,-4.0,non_positive_tail_against_A_before_B
W003,H,Jw,150,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,152,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,153,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,155,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,160,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,161,-4.0,non_positive_tail_against_A_before_B
W003,H,Jw,174,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,177,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,180,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,182,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,187,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,188,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,191,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,196,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,197,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,198,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,203,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,205,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,208,-5.0,non_positive_tail_against_A_before_B
W003,H,Jw,211,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,213,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,221,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,225,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,226,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,238,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,242,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,256,-4.0,non_positive_tail_against_A_before_B
W003,H,Jw,260,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,265,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,267,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,269,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,272,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,282,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,287,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,291,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,292,-5.0,non_positive_tail_against_A_before_B
W003,H,Jw,294,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,320,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,321,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,329,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,339,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,343,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,346,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,347,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,350,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,365,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,366,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,373,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,378,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,383,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,386,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,390,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,391,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,397,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,408,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,409,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,412,-5.0,non_positive_tail_against_A_before_B
W003,H,Jw,417,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,421,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,426,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,432,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,437,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,440,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,447,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,451,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,454,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,455,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,459,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,464,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,473,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,476,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,477,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,483,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,492,-4.0,non_positive_tail_against_A_before_B
W003,H,Jw,497,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,498,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,505,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,507,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,514,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,529,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,532,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,533,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,534,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,539,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,541,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,549,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,551,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,580,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,583,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,584,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,595,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,604,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,611,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,614,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,619,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,623,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,627,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,630,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,631,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,635,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,636,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,639,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,643,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,650,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,652,-5.0,non_positive_tail_against_A_before_B
W003,H,Jw,655,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,656,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,657,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,662,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,676,-4.0,non_positive_tail_against_A_before_B
W003,H,Jw,691,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,694,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,705,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,711,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,716,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,725,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,726,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,727,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,733,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,737,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,747,-5.0,non_positive_tail_against_A_before_B
W003,H,Jw,757,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,764,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,765,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,766,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,769,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,771,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,772,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,778,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,782,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,784,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,789,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,798,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,802,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,812,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,819,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,822,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,827,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,828,-4.0,non_positive_tail_against_A_before_B
W003,H,Jw,832,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,834,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,835,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,838,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,839,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,844,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,847,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,848,-4.0,non_positive_tail_against_A_before_B
W003,H,Jw,865,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,868,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,869,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,873,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,879,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,885,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,889,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,896,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,903,-5.0,non_positive_tail_against_A_before_B
W003,H,Jw,906,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,908,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,909,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,913,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,914,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,915,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,927,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,936,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,952,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,955,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,962,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,963,-2.0,non_positive_tail_against_A_before_B
W003,H,Jw,972,-3.0,non_positive_tail_against_A_before_B
W003,H,Jw,976,-1.0,non_positive_tail_against_A_before_B
W003,H,Jw,982,-4.0,non_positive_tail_against_A_before_B
W003,H,Jw,984,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,988,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,993,0.0,non_positive_tail_against_A_before_B
W003,H,Jw,998,-1.0,non_positive_tail_against_A_before_B
W005,P,Jw,2,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,8,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,10,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,11,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,16,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,17,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,29,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,31,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,37,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,45,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,47,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,48,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,58,3.0,non_negative_tail_against_B_before_A
W005,P,Jw,59,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,81,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,97,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,106,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,108,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,110,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,116,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,119,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,124,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,134,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,135,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,148,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,149,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,152,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,153,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,160,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,161,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,171,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,180,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,191,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,192,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,193,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,198,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,207,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,208,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,212,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,218,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,228,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,240,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,241,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,244,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,260,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,261,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,262,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,264,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,275,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,283,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,285,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,286,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,299,3.0,non_negative_tail_against_B_before_A
W005,P,Jw,301,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,303,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,316,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,319,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,324,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,329,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,341,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,342,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,344,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,350,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,358,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,360,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,361,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,365,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,387,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,393,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,399,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,409,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,413,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,436,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,437,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,442,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,444,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,456,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,457,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,458,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,463,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,464,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,465,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,467,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,472,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,474,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,475,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,477,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,498,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,501,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,504,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,520,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,524,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,541,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,543,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,545,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,546,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,550,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,552,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,555,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,567,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,572,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,576,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,580,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,581,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,595,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,597,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,610,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,614,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,622,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,625,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,631,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,635,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,641,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,649,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,651,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,663,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,665,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,668,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,669,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,678,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,681,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,684,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,685,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,687,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,702,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,705,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,711,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,712,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,717,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,719,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,721,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,730,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,733,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,738,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,745,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,747,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,756,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,758,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,759,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,763,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,770,3.0,non_negative_tail_against_B_before_A
W005,P,Jw,773,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,774,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,775,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,781,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,789,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,790,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,791,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,794,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,797,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,806,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,810,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,821,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,825,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,829,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,830,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,831,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,835,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,843,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,863,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,866,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,874,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,883,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,887,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,888,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,891,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,899,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,902,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,903,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,914,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,925,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,927,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,931,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,939,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,952,2.0,non_negative_tail_against_B_before_A
W005,P,Jw,981,3.0,non_negative_tail_against_B_before_A
W005,P,Jw,985,1.0,non_negative_tail_against_B_before_A
W005,P,Jw,989,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,993,0.0,non_negative_tail_against_B_before_A
W005,P,Jw,995,1.0,non_negative_tail_against_B_before_A
W005,V,Je,55,0.0,non_negative_tail_against_B_before_A
W005,V,Je,60,0.0,non_negative_tail_against_B_before_A
W005,V,Je,65,1.0,non_negative_tail_against_B_before_A
W005,V,Je,109,0.0,non_negative_tail_against_B_before_A
W005,V,Je,143,0.0,non_negative_tail_against_B_before_A
W005,V,Je,176,0.0,non_negative_tail_against_B_before_A
W005,V,Je,201,0.0,non_negative_tail_against_B_before_A
W005,V,Je,208,0.0,non_negative_tail_against_B_before_A
W005,V,Je,247,0.0,non_negative_tail_against_B_before_A
W005,V,Je,298,1.0,non_negative_tail_against_B_before_A
W005,V,Je,320,0.0,non_negative_tail_against_B_before_A
W005,V,Je,345,0.0,non_negative_tail_against_B_before_A
W005,V,Je,362,0.0,non_negative_tail_against_B_before_A
W005,V,Je,366,0.0,non_negative_tail_against_B_before_A
W005,V,Je,370,0.0,non_negative_tail_against_B_before_A
W005,V,Je,372,1.0,non_negative_tail_against_B_before_A
W005,V,Je,381,0.0,non_negative_tail_against_B_before_A
W005,V,Je,392,0.0,non_negative_tail_against_B_before_A
W005,V,Je,404,0.0,non_negative_tail_against_B_before_A
W005,V,Je,413,0.0,non_negative_tail_against_B_before_A
W005,V,Je,418,0.0,non_negative_tail_against_B_before_A
W005,V,Je,432,0.0,non_negative_tail_against_B_before_A
W005,V,Je,452,1.0,non_negative_tail_against_B_before_A
W005,V,Je,473,3.0,non_negative_tail_against_B_before_A
W005,V,Je,485,1.0,non_negative_tail_against_B_before_A
W005,V,Je,490,1.0,non_negative_tail_against_B_before_A
W005,V,Je,496,1.0,non_negative_tail_against_B_before_A
W005,V,Je,554,0.0,non_negative_tail_against_B_before_A
W005,V,Je,561,1.0,non_negative_tail_against_B_before_A
W005,V,Je,590,0.0,non_negative_tail_against_B_before_A
W005,V,Je,591,0.0,non_negative_tail_against_B_before_A
W005,V,Je,603,0.0,non_negative_tail_against_B_before_A
W005,V,Je,605,0.0,non_negative_tail_against_B_before_A
W005,V,Je,616,0.0,non_negative_tail_against_B_before_A
W005,V,Je,620,1.0,non_negative_tail_against_B_before_A
