replicate_id,replicate_kind,replicate_label,point_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
182,bootstrap,182,RP001,45,05-16,47,5.3068959072285375,1.5378841974064086,2,2,strict
182,bootstrap,182,RP002,81,06-21,82,13.102676234874064,10.882864254093851,1,1,strict
182,bootstrap,182,RP003,113,07-23,114,4.902836678943232,1.2717165390569671,1,1,strict
182,bootstrap,182,RP004,135,08-14,135,4.838102698965879,0.025117612461593275,0,0,strict
182,bootstrap,182,RP005,160,09-08,161,7.6494224231029895,2.002875247078425,1,1,strict
183,bootstrap,183,RP001,45,05-16,44,6.111611937080443,3.71379728882346,-1,1,strict
183,bootstrap,183,RP002,81,06-21,78,14.870639027894814,12.800280216358459,-3,3,matched
183,bootstrap,183,RP003,113,07-23,112,9.58802823428284,6.0637974890686905,-1,1,strict
183,bootstrap,183,RP004,135,08-14,129,3.9886753356218745,0.8437508205617381,-6,6,near
183,bootstrap,183,RP005,160,09-08,158,6.496522527522497,1.2043765342137114,-2,2,strict
184,bootstrap,184,RP001,45,05-16,43,7.4585845846689285,5.1844578364388845,-2,2,strict
184,bootstrap,184,RP002,81,06-21,78,11.431202858040512,9.27169495495858,-3,3,matched
184,bootstrap,184,RP003,113,07-23,112,10.964601944363448,7.067639148953596,-1,1,strict
184,bootstrap,184,RP004,135,08-14,130,4.94292032201588,1.772965018107734,-5,5,near
184,bootstrap,184,RP005,160,09-08,161,7.196694432928421,0.6117439347136759,1,1,strict
185,bootstrap,185,RP001,45,05-16,46,5.417679824666729,2.6068351323218195,1,1,strict
185,bootstrap,185,RP002,81,06-21,79,8.114843698396209,0.013366075865452132,-2,2,strict
185,bootstrap,185,RP003,113,07-23,113,8.824729333707484,6.355976278921702,0,0,strict
185,bootstrap,185,RP004,135,08-14,136,4.326686599517668,0.18369325702957529,1,1,strict
185,bootstrap,185,RP005,160,09-08,160,7.021279395589184,2.003793922408425,0,0,strict
186,bootstrap,186,RP001,45,05-16,46,8.367136832952033,6.017491803592328,1,1,strict
186,bootstrap,186,RP002,81,06-21,81,8.92292278543739,5.5750524367475,0,0,strict
186,bootstrap,186,RP003,113,07-23,117,13.764109914674926,11.836650825297856,4,4,matched
186,bootstrap,186,RP004,135,08-14,135,5.8770681069364095,2.172655012022725,0,0,strict
186,bootstrap,186,RP005,160,09-08,164,9.022758407645686,1.5547934908842187,4,4,matched
187,bootstrap,187,RP001,45,05-16,45,6.2356344938550965,4.0888883969481125,0,0,strict
187,bootstrap,187,RP002,81,06-21,80,10.431062410280116,7.166241346945038,-1,1,strict
187,bootstrap,187,RP003,113,07-23,114,14.637865925953353,12.39032980581723,1,1,strict
187,bootstrap,187,RP004,135,08-14,134,5.4064421767190245,2.852847232231933,-1,1,strict
187,bootstrap,187,RP005,160,09-08,160,10.507231905731222,5.247336928738807,0,0,strict
188,bootstrap,188,RP001,45,05-16,45,4.771997848964457,2.467548737260244,0,0,strict
188,bootstrap,188,RP002,81,06-21,78,13.049661747461993,9.975325047810298,-3,3,matched
188,bootstrap,188,RP003,113,07-23,112,10.666361839606964,5.3827459911019595,-1,1,strict
188,bootstrap,188,RP004,135,08-14,136,4.170067517075833,0.8060788764692344,1,1,strict
188,bootstrap,188,RP005,160,09-08,160,7.58673637531736,3.461205369134916,0,0,strict
189,bootstrap,189,RP001,45,05-16,45,7.760872249947247,5.801780154041873,0,0,strict
189,bootstrap,189,RP002,81,06-21,83,11.956787494097467,9.882849086412596,2,2,strict
189,bootstrap,189,RP003,113,07-23,114,5.05624658328452,0.7134672955538202,1,1,strict
189,bootstrap,189,RP004,135,08-14,136,4.4544245469949315,1.1763371499964412,1,1,strict
189,bootstrap,189,RP005,160,09-08,158,6.263523231905406,1.3227576056306596,-2,2,strict
190,bootstrap,190,RP001,45,05-16,46,4.323300824864589,1.5672435896423673,1,1,strict
190,bootstrap,190,RP002,81,06-21,83,11.16297674841918,8.286332129264013,2,2,strict
190,bootstrap,190,RP003,113,07-23,114,8.759779297886293,5.608633233555205,1,1,strict
190,bootstrap,190,RP004,135,08-14,140,5.585671108833472,2.571023311243634,5,5,near
190,bootstrap,190,RP005,160,09-08,160,10.796384436486289,4.22975584724558,0,0,strict
191,bootstrap,191,RP001,45,05-16,45,6.5370745017178535,3.986554049353323,0,0,strict
191,bootstrap,191,RP002,81,06-21,80,10.068792217783974,1.665453806107056,-1,1,strict
191,bootstrap,191,RP003,113,07-23,113,10.236392214689298,2.6748543573559926,0,0,strict
191,bootstrap,191,RP004,135,08-14,136,4.394767510045704,0.008785599288727575,1,1,strict
191,bootstrap,191,RP005,160,09-08,159,6.802454708605902,2.7887595480871417,-1,1,strict
192,bootstrap,192,RP001,45,05-16,45,7.98603838305027,6.2973090647586965,0,0,strict
192,bootstrap,192,RP002,81,06-21,78,12.558600401195363,10.120696456044234,-3,3,matched
192,bootstrap,192,RP003,113,07-23,114,10.45789427236674,6.658688301221137,1,1,strict
192,bootstrap,192,RP004,135,08-14,133,8.389473156851121,4.060799544506432,-2,2,strict
192,bootstrap,192,RP005,160,09-08,161,7.0620215832645234,1.0633964715609974,1,1,strict
193,bootstrap,193,RP001,45,05-16,46,3.9826773589318085,0.7622911262979288,1,1,strict
193,bootstrap,193,RP002,81,06-21,87,10.102231081872034,3.968857002627715,6,6,near
193,bootstrap,193,RP003,113,07-23,112,10.588742767581795,7.5343899471603475,-1,1,strict
193,bootstrap,193,RP004,135,08-14,130,7.919823418683234,4.562766081440518,-5,5,near
193,bootstrap,193,RP005,160,09-08,154,5.110560382686371,0.4536632607130411,-6,6,near
194,bootstrap,194,RP001,45,05-16,45,7.813389491470749,4.970669055725569,0,0,strict
194,bootstrap,194,RP002,81,06-21,84,9.672696182290153,8.035578083735194,3,3,matched
194,bootstrap,194,RP003,113,07-23,114,5.967738204862715,0.11455827899825533,1,1,strict
194,bootstrap,194,RP004,135,08-14,141,4.385791772912218,0.031696551120979244,6,6,near
194,bootstrap,194,RP005,160,09-08,161,8.0023931955812,1.696761188862303,1,1,strict
195,bootstrap,195,RP001,45,05-16,41,7.396417083808597,5.364415985852199,-4,4,matched
195,bootstrap,195,RP002,81,06-21,80,14.761372834033128,13.196325145902255,-1,1,strict
195,bootstrap,195,RP003,113,07-23,111,8.125823215934485,3.1456322278111646,-2,2,strict
195,bootstrap,195,RP004,135,08-14,136,4.027449810772616,1.4215184989951575,1,1,strict
195,bootstrap,195,RP005,160,09-08,158,9.01237656410546,3.9479721283192575,-2,2,strict
196,bootstrap,196,RP001,45,05-16,45,6.327116072516173,3.426048848925666,0,0,strict
196,bootstrap,196,RP002,81,06-21,76,6.3702901723167,1.4623711833471935,-5,5,near
196,bootstrap,196,RP003,113,07-23,109,10.768898974653471,8.126612440345358,-4,4,matched
196,bootstrap,196,RP004,135,08-14,135,3.642353528301411,0.012029139249631005,0,0,strict
196,bootstrap,196,RP005,160,09-08,158,7.713786099909814,3.845991340228585,-2,2,strict
197,bootstrap,197,RP001,45,05-16,46,8.9222989825075,6.930310398926579,1,1,strict
197,bootstrap,197,RP002,81,06-21,79,10.494258473280983,7.75539213538811,-2,2,strict
197,bootstrap,197,RP003,113,07-23,112,13.216800639575105,10.301102387665757,-1,1,strict
197,bootstrap,197,RP004,135,08-14,136,5.986043150663669,1.4419769209434792,1,1,strict
197,bootstrap,197,RP005,160,09-08,136,5.986043150663669,1.4419769209434792,-24,24,no_match
198,bootstrap,198,RP001,45,05-16,45,4.044279173143369,2.373163519941197,0,0,strict
198,bootstrap,198,RP002,81,06-21,80,8.190859852423218,3.141778360229546,-1,1,strict
198,bootstrap,198,RP003,113,07-23,114,10.614477133888672,8.454642170072132,1,1,strict
198,bootstrap,198,RP004,135,08-14,132,7.627630840023766,5.34809589938409,-3,3,matched
198,bootstrap,198,RP005,160,09-08,161,9.270732397116696,3.467137169787864,1,1,strict
199,bootstrap,199,RP001,45,05-16,45,6.042195899568519,4.008066653628501,0,0,strict
199,bootstrap,199,RP002,81,06-21,85,13.567069130129251,11.050646218773942,4,4,matched
199,bootstrap,199,RP003,113,07-23,114,7.799058011127958,2.150574957957799,1,1,strict
199,bootstrap,199,RP004,135,08-14,133,4.287607859778026,0.01809161939979642,-2,2,strict
199,bootstrap,199,RP005,160,09-08,161,8.495499166173854,4.890555416929502,1,1,strict
