window,source_variable,target_variable,source_family,target_family,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,q_pos_audit_global,audit_support_shift,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,D_pos_neg,D_pos_neg_CI90_low,D_pos_neg_CI90_high,D_pos_neg_CI95_low,D_pos_neg_CI95_high,P_D_pos_neg_gt_0,D_pos_0,D_pos_0_CI90_low,D_pos_0_CI90_high,D_pos_0_CI95_low,D_pos_0_CI95_high,P_D_pos_0_gt_0,source_raw_phi,target_raw_phi,source_phi_after_clip,target_phi_after_clip,source_phi_clip_severity,target_phi_clip_severity,pair_phi_risk,source_phi_clip_amount,target_phi_clip_amount,evidence_tier,evidence_tier_reason,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,D_pos_neg_robustness,D_pos_0_robustness,D_pos_neg_bootstrap_mean,D_pos_neg_CI90_low_robustness,D_pos_neg_CI90_high_robustness,D_pos_neg_CI95_low_robustness,D_pos_neg_CI95_high_robustness,P_D_pos_neg_gt_0_robustness,D_pos_0_bootstrap_mean,D_pos_0_CI90_low_robustness,D_pos_0_CI90_high_robustness,D_pos_0_CI95_low_robustness,D_pos_0_CI95_high_robustness,P_D_pos_0_gt_0_robustness,LOO_direction_retained_fraction,LOO_flip_years,T_pos_null95,strength_excess,strength_ratio,statistical_support,strength_tier,sample_status,evidence_tier_prefix,lag_vs_tau0_label,forward_vs_reverse_label,same_day_coupling_detected,v1_stability_judgement,v1_stability_use_class,v1_stability_interpretation_guardrail,D_pos_0_used,D_pos_0_CI90_low_used,D_pos_0_CI90_high_used,P_D_pos_0_gt_0_used,D_pos_neg_used,D_pos_neg_CI90_low_used,D_pos_neg_CI90_high_used,P_D_pos_neg_gt_0_used,family_direction,T_pos_obs,T_pos_null90,T_pos_null95_null,T_pos_null99,T_neg_obs,T_neg_null90,T_neg_null95,T_neg_null99,T_0_obs,T_0_null90,T_0_null95,T_0_null99,S_pos,S_neg,S_0,audit_T_pos_obs,source_raw_phi_from_params,source_phi_after_clip_from_params,source_phi_clip_severity_from_params,target_raw_phi_from_params,target_phi_after_clip_from_params,target_phi_clip_severity_from_params,failure_stage,failure_reason_audit,margin_pos,audit_margin_pos
S3,V_NS_diff,P_south_band_share_18_24,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0085470085470085,0.0076498087547811,0.0009990009990009,0.0118343195266272,0.0159151193633952,same_p_support_flag,2,-0.5346141407062177,0.5346141407062177,-1,-0.340693005471264,0.340693005471264,-0.4298309870431128,0.4298309870431128,0.1941629856910248,0.1431340147590305,0.2788986609716816,0.1272407750763811,0.2947522981240191,1.0,0.0939650966840143,0.0562646137552203,0.1594287113796736,0.0473781926858445,0.1745600292248986,1.0,0.9483621234686156,0.9393515116159444,0.9483621234686156,0.9393515116159444,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1941629856910248,0.0939650966840143,0.2044466329588613,0.1431340147590305,0.2788986609716816,0.1272407750763811,0.2947522981240191,1.0,0.1018720673187198,0.0562646137552203,0.1594287113796736,0.0473781926858445,0.1745600292248986,1.0,1.0,0,0.2221444667089353,0.3124696739972823,2.4066057040560707,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0939650966840143,0.0562646137552203,0.1594287113796736,1.0,0.1941629856910248,0.1431340147590305,0.2788986609716816,1.0,V→P,0.5346141407062177,0.1919373548644582,0.2221444667089353,0.2754460411373887,0.340693005471264,0.1937050077761711,0.2223863171650065,0.2828581251514093,0.4298309870431128,0.1829347062888902,0.2113264097298448,0.2582104285176866,0.3124696739972823,0.1183066883062574,0.218504577313268,0.5346141407062177,0.9483621234686156,0.9483621234686156,none,0.9393515116159444,0.9393515116159444,none,passed_stable_lag,Entered stable_lag_dominant: positive lag stably exceeds lag0 and reverse.,0.3124696739972824,
S3,V_NS_diff,P_main_minus_south,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0019980019980019,0.0133779264214046,0.01294033069734,0.0009990009990009,0.0118343195266272,0.0159151193633952,same_p_support_flag,1,0.4158347439423425,0.4158347439423425,-1,0.3428739509054279,0.3428739509054279,0.391910378310996,0.391910378310996,0.0744041779934053,0.039179313964517,0.130028360426742,0.032775725408747,0.1404037025818142,0.999,0.008930940507671,-0.0095028131740001,0.048145272206444,-0.0133519228261808,0.0562328871431947,0.786,0.9483621234686156,0.9445744480197016,0.9483621234686156,0.9445744480197016,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0744041779934053,0.008930940507671,0.0806197880743076,0.039179313964517,0.130028360426742,0.032775725408747,0.1404037025818142,0.999,0.0139209528984947,-0.0095028131740001,0.048145272206444,-0.0133519228261808,0.0562328871431947,0.786,1.0,0,0.2373225930228835,0.1785121509194589,1.7521919790512577,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.008930940507671,-0.0095028131740001,0.048145272206444,0.786,0.0744041779934053,0.039179313964517,0.130028360426742,0.999,V→P,0.4158347439423425,0.1997004005913455,0.2373225930228835,0.3023652349294833,0.3428739509054279,0.201193492031307,0.2387659779793743,0.3067153869838347,0.391910378310996,0.1904433078644068,0.2223291678992081,0.292626675005489,0.1785121509194589,0.1041079729260535,0.1695812104117878,0.4158347439423425,0.9483621234686156,0.9483621234686156,none,0.9445744480197016,0.9445744480197016,none,passed_tau0_coupled,"Entered temporal candidate pool, but lag0 is close/competitive.",0.178512150919459,
S3,V_NS_diff,P_spread_lat,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0085470085470085,0.0076498087547811,0.0009990009990009,0.0118343195266272,0.0159151193633952,same_p_support_flag,3,0.4963352406636387,0.4963352406636387,-1,0.2519614692198211,0.2519614692198211,0.3526569915920742,0.3526569915920742,0.2446020781863851,0.1782779329093483,0.3209485398398197,0.1680669245489437,0.3316815714717146,1.0,0.1384270913930219,0.092472424585511,0.2010286815794509,0.0823036097634119,0.2140818621099128,1.0,0.9483621234686156,0.928562798503052,0.9483621234686156,0.928562798503052,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.2446020781863851,0.1384270913930219,0.2496968057395301,0.1782779329093483,0.3209485398398197,0.1680669245489437,0.3316815714717146,1.0,0.1432996541679993,0.092472424585511,0.2010286815794509,0.0823036097634119,0.2140818621099128,1.0,1.0,0,0.2177300823355502,0.2786051583280885,2.2795896430090994,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.1384270913930219,0.092472424585511,0.2010286815794509,1.0,0.2446020781863851,0.1782779329093483,0.3209485398398197,1.0,V→P,0.4963352406636387,0.1809537518209617,0.2177300823355502,0.274653192788557,0.2519614692198211,0.1879736550937751,0.2179583890781176,0.2755646549454577,0.3526569915920742,0.1723014112092858,0.2124789246570076,0.2633274804188527,0.2786051583280885,0.0340030801417034,0.1401780669350665,0.4963352406636387,0.9483621234686156,0.9483621234686156,none,0.928562798503052,0.928562798503052,none,passed_stable_lag,Entered stable_lag_dominant: positive lag stably exceeds lag0 and reverse.,0.2786051583280885,
S3,V_NS_diff,P_north_band_share_35_45,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0085470085470085,0.0076498087547811,0.0039960039960039,0.0323886639676113,0.0365575019040365,same_p_support_flag,2,0.3692566046824903,0.3692566046824903,-1,0.231876582449108,0.231876582449108,0.3108150696319877,0.3108150696319877,0.1345460020922959,0.0834982790182518,0.1952611568558598,0.0746901948625209,0.2083318196782567,1.0,0.0470318161919278,0.0178741491775539,0.0886785273059462,0.0134565931379281,0.0964147971051587,0.999,0.9483621234686156,0.9144951721712858,0.9483621234686156,0.9144951721712858,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.1345460020922959,0.0470318161919278,0.1398898489427614,0.0834982790182518,0.1952611568558598,0.0746901948625209,0.2083318196782567,1.0,0.0515696270956059,0.0178741491775539,0.0886785273059462,0.0134565931379281,0.0964147971051587,0.999,1.0,0,0.2179808142855529,0.1512757903969373,1.6939867203118495,supported,strong_above_null,ok,Tier1b,stable_lag_dominant,stable_forward_over_reverse,True,stable_lag_dominant,core_stable_lag_candidate,"Positive-lag band is stably stronger than both lag0 and reverse. Still temporal eligibility, not causal proof.",0.0470318161919278,0.0178741491775539,0.0886785273059462,0.999,0.1345460020922959,0.0834982790182518,0.1952611568558598,1.0,V→P,0.3692566046824903,0.1890180110094032,0.2179808142855529,0.2760337972487588,0.231876582449108,0.1891864269322387,0.2151467941444666,0.2703785756728359,0.3108150696319877,0.1782599524263899,0.2065710954269782,0.2596392538874366,0.1512757903969373,0.0167297883046413,0.1042439742050094,0.3692566046824903,0.9483621234686156,0.9483621234686156,none,0.9144951721712858,0.9144951721712858,none,passed_stable_lag,Entered stable_lag_dominant: positive lag stably exceeds lag0 and reverse.,0.15127579039693737,
S3,V_NS_diff,P_north_minus_main_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.8821178821178821,0.9304279338409032,0.9262237762237762,0.8661338661338661,0.9252062816076658,0.912551530567494,same_p_support_flag,5,0.0298502212224476,0.0298502212224476,-2,-0.098446316334751,0.098446316334751,-0.0529796139446372,0.0529796139446372,-0.0626918697461678,-0.1231804826446196,0.079647309502872,-0.1391184677444526,0.0977557813524862,0.262,-0.0363888642720454,-0.0576989051430662,0.1013503464721371,-0.0631071413859776,0.1159276230006871,0.417,0.9483621234686156,0.9302919502222906,0.9483621234686156,0.9302919502222906,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,-0.0626918697461678,-0.0363888642720454,-0.0311544316412021,-0.1231804826446196,0.079647309502872,-0.1391184677444526,0.0977557813524862,0.262,-0.0016570265909579,-0.0576989051430662,0.1013503464721371,-0.0631071413859776,0.1159276230006871,0.417,0.0,45,0.2129727850243478,-0.1831225638019002,0.1401597918674681,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,-0.0363888642720454,-0.0576989051430662,0.1013503464721371,0.417,-0.0626918697461678,-0.1231804826446196,0.079647309502872,0.262,V→P,0.0298502212224476,0.183734106123297,0.2129727850243478,0.2795430310137327,0.098446316334751,0.1867602294439694,0.2188770103904833,0.2730755367542787,0.0529796139446372,0.1785270755960943,0.1997133134744919,0.2683979833318541,-0.1831225638019002,-0.1204306940557323,-0.1467336995298547,0.0298502212224476,0.9483621234686156,0.9483621234686156,none,0.9302919502222906,0.9302919502222906,none,positive_not_surrogate_significant,Positive-lag max-stat does not exceed the AR(1) surrogate null95.,-0.1831225638019002,
S3,V_NS_diff,P_total_centroid_lat_10_50,V,P,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,0.0009990009990009,0.0085470085470085,0.0076498087547811,0.0009990009990009,0.0118343195266272,0.0159151193633952,same_p_support_flag,1,0.4687008206424749,0.4687008206424749,-1,0.3721883235667529,0.3721883235667529,0.4416263334167259,0.4416263334167259,0.0934214221638101,0.0484254870295873,0.1573078392574285,0.0410347384450308,0.166641749145434,1.0,0.0135269670741848,-0.0088082549242176,0.0476587582138059,-0.0137800642892826,0.0571183861941896,0.853,0.9483621234686156,0.9287560368472266,0.9483621234686156,0.9287560368472266,none,none,none,0.0,0.0,Tier1b_audit_stable_with_same_day,main yes; audit-FDR pass; same-day coupling present; no severe phi risk,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,0.0934214221638101,0.0135269670741848,0.1003281332107663,0.0484254870295873,0.1573078392574285,0.0410347384450308,0.166641749145434,1.0,0.0170787231990952,-0.0088082549242176,0.0476587582138059,-0.0137800642892826,0.0571183861941896,0.853,1.0,0,0.2194449626205716,0.2492558580219032,2.1358467975082926,supported,strong_above_null,ok,Tier1b,lag_tau0_close_or_coupled,stable_forward_over_reverse,True,significant_lagged_but_tau0_coupled,temporal_candidate_with_tau0_coupling,"Forward direction is stable versus reverse, but positive lag is not stably stronger than lag0 or has same-day coupling.",0.0135269670741848,-0.0088082549242176,0.0476587582138059,0.853,0.0934214221638101,0.0484254870295873,0.1573078392574285,1.0,V→P,0.4687008206424749,0.1892530680895172,0.2194449626205716,0.2729347104512287,0.3721883235667529,0.1874259419522598,0.2163538877086598,0.2810775934542152,0.4416263334167259,0.1803206706776907,0.2058974424690075,0.2651590700405114,0.2492558580219032,0.1558344358580931,0.2357288909477184,0.4687008206424749,0.9483621234686156,0.9483621234686156,none,0.9287560368472266,0.9287560368472266,none,passed_tau0_coupled,"Entered temporal candidate pool, but lag0 is close/competitive.",0.24925585802190334,
T3,V_strength,P_main_band_share,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.3626373626373626,0.566966028894963,0.5321496925520218,0.4135864135864135,0.6547934823796892,0.6085252327290543,same_p_support_flag,2,0.1312001515424415,0.1312001515424415,-4,-0.1141518355135263,0.1141518355135263,0.0462046807635247,0.0462046807635247,0.0192933309155576,-0.1837769317081106,0.1604490526176805,-0.2147615354267807,0.1911596460365144,0.534,0.0680368426545542,-0.0460901755168677,0.178837350909867,-0.0609759780756614,0.2019235753620611,0.827,0.9458729035825372,0.939208531313945,0.9458729035825372,0.939208531313945,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0192933309155576,0.0680368426545542,0.0010362236982692,-0.1837769317081106,0.1604490526176805,-0.2147615354267807,0.1911596460365144,0.534,0.0591460533704837,-0.0460901755168677,0.178837350909867,-0.0609759780756614,0.2019235753620611,0.827,0.9333333333333332,3,0.2510447149161698,-0.1198445633737282,0.5226166644705211,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0680368426545542,-0.0460901755168677,0.178837350909867,0.827,0.0192933309155576,-0.1837769317081106,0.1604490526176805,0.534,V→P,0.1312001515424415,0.2182097210517435,0.2510447149161698,0.3084165309716526,0.1141518355135263,0.2187220125105227,0.2532897298028122,0.3210517849524799,0.0462046807635247,0.2021621020749907,0.2340860867918072,0.3081798808975292,-0.1198445633737282,-0.1391378942892859,-0.1878814060282825,0.1312001515424415,0.9458729035825372,0.9458729035825372,none,0.939208531313945,0.939208531313945,none,positive_not_surrogate_significant,Positive-lag max-stat does not exceed the AR(1) surrogate null95.,-0.11984456337372831,
T3,V_strength,P_south_band_share_18_24,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0729270729270729,0.2268842268842269,0.1841109709962169,0.1098901098901098,0.3890362511052166,0.2998182919442761,same_p_support_flag,5,-0.2531746182209919,0.2531746182209919,-3,0.1008920441587263,0.1008920441587263,-0.0274503109207566,0.0274503109207566,0.1474683478460583,-0.0445704484835313,0.272946627480287,-0.0724606374779221,0.3087284186255415,0.88,0.208920651590768,0.05570915646908,0.3125479050188298,0.0369004701494606,0.3356845513400741,0.991,0.9458729035825372,0.9424465270691512,0.9458729035825372,0.9424465270691512,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1474683478460583,0.208920651590768,0.1209345492726777,-0.0445704484835313,0.272946627480287,-0.0724606374779221,0.3087284186255415,0.88,0.1824795229901745,0.05570915646908,0.3125479050188298,0.0369004701494606,0.3356845513400741,0.991,1.0,0,0.2660964580723648,-0.0129218398513729,0.9514392639985504,not_supported,not_supported,ok,Tier5a,stable_lag_dominant,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.208920651590768,0.05570915646908,0.3125479050188298,0.991,0.1474683478460583,-0.0445704484835313,0.272946627480287,0.88,V→P,0.2531746182209919,0.2299444980514711,0.2660964580723648,0.3558576108529801,0.1008920441587263,0.2234474185025131,0.2612822318561575,0.3577103819681883,0.0274503109207566,0.2103745240590972,0.2492928023628976,0.3526822290123776,-0.0129218398513729,-0.1603901876974312,-0.2218424914421409,0.2531746182209919,0.9458729035825372,0.9458729035825372,none,0.9424465270691512,0.9424465270691512,none,positive_not_surrogate_significant,Positive-lag max-stat does not exceed the AR(1) surrogate null95.,-0.012921839851372907,
T3,V_strength,P_main_minus_south,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.1718281718281718,0.386299831555306,0.3296247005589566,0.2657342657342657,0.5644562334217507,0.4823938340637751,same_p_support_flag,4,0.1863399073805091,0.1863399073805091,-3,-0.1192132565343166,0.1192132565343166,0.0423558397581797,0.0423558397581797,0.0721318959652974,-0.1343700342199237,0.2156220832569828,-0.1596061495183751,0.2442821137812948,0.701,0.1241349387221558,-0.0093629311510658,0.2339829670019242,-0.0376862212937427,0.2605154581952826,0.933,0.9458729035825372,0.9418672336968104,0.9458729035825372,0.9418672336968104,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.0721318959652974,0.1241349387221558,0.0505004943586271,-0.1343700342199237,0.2156220832569828,-0.1596061495183751,0.2442821137812948,0.701,0.1081270780509368,-0.0093629311510658,0.2339829670019242,-0.0376862212937427,0.2605154581952826,0.933,0.9777777777777776,1,0.2549000454044937,-0.0685601380239846,0.7310312835951501,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.1241349387221558,-0.0093629311510658,0.2339829670019242,0.933,0.0721318959652974,-0.1343700342199237,0.2156220832569828,0.701,V→P,0.1863399073805091,0.2254162755960279,0.2549000454044937,0.3163287961985316,0.1192132565343166,0.2188882152380369,0.2599052905235987,0.3176595362721592,0.0423558397581797,0.202848615389081,0.2350509165043202,0.3008957532019858,-0.0685601380239846,-0.1406920339892821,-0.1926950767461405,0.1863399073805091,0.9458729035825372,0.9458729035825372,none,0.9418672336968104,0.9418672336968104,none,positive_not_surrogate_significant,Positive-lag max-stat does not exceed the AR(1) surrogate null95.,-0.06856013802398458,
T3,V_strength,P_spread_lat,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0619380619380619,0.2051282051282051,0.1663685152057245,0.1028971028971029,0.3685152057245081,0.2863762743280815,same_p_support_flag,5,0.2400051097152036,0.2400051097152036,-1,0.0545637404748189,0.0545637404748189,0.0839821839452392,0.0839821839452392,0.1890022662215752,-0.031055875248411,0.2825050850294448,-0.055954050373769,0.3155045206088203,0.911,0.140552398155989,-0.0130530350417676,0.2954039152333959,-0.0314244196357719,0.327390723278657,0.927,0.9458729035825372,0.9286535535787708,0.9458729035825372,0.9286535535787708,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1890022662215752,0.140552398155989,0.1348267669818666,-0.031055875248411,0.2825050850294448,-0.055954050373769,0.3155045206088203,0.911,0.1383427606901008,-0.0130530350417676,0.2954039152333959,-0.0314244196357719,0.327390723278657,0.927,1.0,0,0.2480304303905165,-0.0080253206753129,0.9676438061947588,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.140552398155989,-0.0130530350417676,0.2954039152333959,0.927,0.1890022662215752,-0.031055875248411,0.2825050850294448,0.911,V→P,0.2400051097152036,0.2126315802332375,0.2480304303905165,0.3093909459208991,0.0545637404748189,0.2163143662059425,0.2515913273717071,0.306551652095885,0.0839821839452392,0.2005522335130826,0.2325599027765412,0.2830318459681827,-0.0080253206753129,-0.1970275868968881,-0.1485777188313019,0.2400051097152036,0.9458729035825372,0.9458729035825372,none,0.9286535535787708,0.9286535535787708,none,positive_not_surrogate_significant,Positive-lag max-stat does not exceed the AR(1) surrogate null95.,-0.008025320675312891,
T3,V_strength,P_north_band_share_35_45,V,P,lead_lag_no_not_supported,lead_lag_no,no_directional_signal,False,0.0729270729270729,0.2268842268842269,0.1841109709962169,0.1348651348651348,0.4226884226884227,0.3361925843940233,same_p_support_flag,4,0.2295314087110107,0.2295314087110107,-1,0.0894494444152236,0.0894494444152236,0.1349990718422728,0.1349990718422728,0.1265286610484441,-0.040442510857097,0.2063098532711786,-0.0740098766722006,0.2233198954146286,0.876,0.0673995867872228,-0.0317712355645378,0.1954599756431535,-0.0419964712645741,0.216057740046747,0.835,0.9458729035825372,0.9181489729356233,0.9458729035825372,0.9181489729356233,none,none,none,0.0,0.0,Tier5a_no_not_supported,positive-lag statistical support not established,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,positive_lag_not_supported,,,0.1265286610484441,0.0673995867872228,0.0840416158026678,-0.040442510857097,0.2063098532711786,-0.0740098766722006,0.2233198954146286,0.876,0.0748701457238497,-0.0317712355645378,0.1954599756431535,-0.0419964712645741,0.216057740046747,0.835,1.0,0,0.2469344058612469,-0.0174029971502362,0.9295238057672084,not_supported,not_supported,ok,Tier5a,lag_tau0_close_or_coupled,forward_reverse_close_or_uncertain,False,not_supported,not_candidate,No V1 temporal-eligibility support under the existing V1 classification.,0.0673995867872228,-0.0317712355645378,0.1954599756431535,0.835,0.1265286610484441,-0.040442510857097,0.2063098532711786,0.876,V→P,0.2295314087110107,0.2117219613453799,0.2469344058612469,0.2848389088287109,0.0894494444152236,0.2036850081475184,0.233381102613904,0.2921121274929715,0.1349990718422728,0.1919928428423573,0.2198016557797319,0.2791395506072254,-0.0174029971502362,-0.1439316581986803,-0.0848025839374591,0.2295314087110107,0.9458729035825372,0.9458729035825372,none,0.9181489729356233,0.9181489729356233,none,positive_not_surrogate_significant,Positive-lag max-stat does not exceed the AR(1) surrogate null95.,-0.017402997150236216,
