window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,field,metric,left_out_year_index,peak_day,onset_day,center_day,end_day,duration,active_threshold,n_active_segments,has_multiple_active_segments,near_left_boundary,near_right_boundary,inside_accepted_window_any,near_excluded_candidate_days,interval_status,left_out_year
W007,160,155,164,145,175,P,detector_score,35,158,155,157.50197783439725,160,6,0.7175683542445997,1,False,False,False,True,none,ok,2014
W002,45,40,48,30,60,P,prepost_contrast,35,45,40,43.73603369431663,47,8,0.5658837442156801,1,False,False,False,True,none,ok,2014
W003,81,75,86,66,96,P,prepost_contrast,35,82,79,81.5314510758226,84,6,0.8966958185852787,2,True,False,False,True,none,ok,2014
W005,113,107,117,98,128,P,prepost_contrast,35,98,98,98.88746300446267,100,3,0.662933635306005,2,True,True,False,False,96,ok,2014
W007,160,155,164,145,175,P,prepost_contrast,35,156,153,156.35885229161147,160,8,0.6792238306638142,1,False,False,False,True,none,ok,2014
W002,45,40,48,30,60,V,detector_score,35,45,42,45.453099917313715,49,8,0.6203042446994458,1,False,False,False,True,none,ok,2014
W003,81,75,86,66,96,V,detector_score,35,80,76,79.5738169928501,83,8,0.7110896001298699,1,False,False,False,True,none,ok,2014
W005,113,107,117,98,128,V,detector_score,35,114,111,114.50192690091063,118,8,0.722716163743007,1,False,False,False,True,none,ok,2014
W007,160,155,164,145,175,V,detector_score,35,161,159,161.4462450459788,164,6,0.7895121459460268,1,False,False,False,True,none,ok,2014
W002,45,40,48,30,60,V,prepost_contrast,35,45,42,45.43953133148504,49,8,0.7423311893317692,1,False,False,False,True,none,ok,2014
W003,81,75,86,66,96,V,prepost_contrast,35,84,82,83.57804353114342,85,4,0.7511871670954808,3,True,False,False,True,none,ok,2014
W005,113,107,117,98,128,V,prepost_contrast,35,113,109,112.57762292797086,116,8,0.6363004473623963,1,False,False,False,True,none,ok,2014
W007,160,155,164,145,175,V,prepost_contrast,35,161,157,160.60037529325191,164,8,0.5895094611402709,1,False,False,False,True,none,ok,2014
W002,45,40,48,30,60,H,detector_score,35,34,30,33.593547150061696,37,8,0.7610171792773149,1,False,True,False,False,none,ok,2014
W003,81,75,86,66,96,H,detector_score,35,95,94,95.02185243054514,96,3,0.7857164070822951,2,True,False,True,False,96,ok,2014
W005,113,107,117,98,128,H,detector_score,35,115,111,114.49220440365865,118,8,0.5715067122288005,1,False,False,False,True,none,ok,2014
W007,160,155,164,145,175,H,detector_score,35,154,152,154.47483243066586,157,6,0.5757774531423901,1,False,False,False,True,none,ok,2014
W002,45,40,48,30,60,H,prepost_contrast,35,36,32,35.51005423837207,39,8,0.678157402845246,1,False,False,False,False,none,ok,2014
W003,81,75,86,66,96,H,prepost_contrast,35,95,93,94.54313700345345,96,4,0.589281079033189,2,True,False,True,False,96,ok,2014
W005,113,107,117,98,128,H,prepost_contrast,35,114,110,113.57022481869255,117,8,0.6005531940561142,1,False,False,False,True,none,ok,2014
W007,160,155,164,145,175,H,prepost_contrast,35,155,152,154.53411638011798,157,6,0.5,1,False,False,False,True,none,ok,2014
W002,45,40,48,30,60,Je,detector_score,35,46,43,45.99473024555285,49,7,0.5,1,False,False,False,True,none,ok,2014
W003,81,75,86,66,96,Je,detector_score,35,95,89,92.90806628604838,96,8,0.5713482340920695,1,False,False,True,False,96,ok,2014
W005,113,107,117,98,128,Je,detector_score,35,112,107,110.54473012842128,114,8,0.8466849000138432,1,False,False,False,True,none,ok,2014
W007,160,155,164,145,175,Je,detector_score,35,161,159,161.51984201937023,164,6,0.7109749699124415,1,False,False,False,True,none,ok,2014
W002,45,40,48,30,60,Je,prepost_contrast,35,44,42,44.80412359468944,48,7,0.5048909854620514,2,True,False,False,True,none,ok,2014
W003,81,75,86,66,96,Je,prepost_contrast,35,96,92,94.17360832456234,96,5,0.5963168834210438,2,True,False,True,False,96,ok,2014
W005,113,107,117,98,128,Je,prepost_contrast,35,109,108,111.45556598779697,115,8,0.9396435050465634,1,False,False,False,True,none,ok,2014
W007,160,155,164,145,175,Je,prepost_contrast,35,161,157,160.6096050289819,164,8,0.5898179890236512,1,False,False,False,True,none,ok,2014
W002,45,40,48,30,60,Jw,detector_score,35,42,39,42.43992378218312,46,8,0.7476216431812606,1,False,False,False,True,none,ok,2014
W003,81,75,86,66,96,Jw,detector_score,35,83,79,82.46489424454683,86,8,0.6349300299623493,1,False,False,False,True,none,ok,2014
W005,113,107,117,98,128,Jw,detector_score,35,103,102,105.46324725298386,109,8,0.9388052872941524,1,False,False,False,True,none,ok,2014
W007,160,155,164,145,175,Jw,detector_score,35,151,149,151.4478649392557,154,6,0.6638158423690091,1,False,False,False,False,none,ok,2014
W002,45,40,48,30,60,Jw,prepost_contrast,35,41,38,41.0577281613201,44,7,0.6752317534905774,2,True,False,False,True,none,ok,2014
W003,81,75,86,66,96,Jw,prepost_contrast,35,83,79,82.52347850050297,86,8,0.5,1,False,False,False,True,none,ok,2014
W005,113,107,117,98,128,Jw,prepost_contrast,35,102,101,102.00316870379005,103,3,0.9133907483150572,3,True,False,False,False,none,ok,2014
W007,160,155,164,145,175,Jw,prepost_contrast,35,150,148,150.46414461909083,153,6,0.647910593546457,2,True,False,False,False,none,ok,2014
W002,45,40,48,30,60,P,detector_score,36,44,40,43.523520697251605,47,8,0.6637127062618577,1,False,False,False,True,none,ok,2015
W003,81,75,86,66,96,P,detector_score,36,82,79,82.45382805493954,86,8,0.8092876945462548,1,False,False,False,True,none,ok,2015
W005,113,107,117,98,128,P,detector_score,36,98,98,98.47221131522518,99,2,0.7875344310654151,2,True,True,False,False,96,ok,2015
W007,160,155,164,145,175,P,detector_score,36,157,154,156.55631158026566,159,6,0.7551796561383601,1,False,False,False,True,none,ok,2015
W002,45,40,48,30,60,P,prepost_contrast,36,44,40,43.612540045703376,47,8,0.5897939507940639,1,False,False,False,True,none,ok,2015
W003,81,75,86,66,96,P,prepost_contrast,36,76,76,76.96845672992268,78,3,0.9069737311774996,2,True,False,False,True,none,ok,2015
W005,113,107,117,98,128,P,prepost_contrast,36,98,98,98.46521727591288,99,2,0.6666731282709398,2,True,True,False,False,96,ok,2015
W007,160,155,164,145,175,P,prepost_contrast,36,154,152,155.4375330003974,159,8,0.6396894307778613,1,False,False,False,True,none,ok,2015
W002,45,40,48,30,60,V,detector_score,36,45,41,44.59237620586755,48,8,0.6141323553968673,1,False,False,False,True,none,ok,2015
W003,81,75,86,66,96,V,detector_score,36,80,76,79.4757023077851,83,8,0.805734867459077,1,False,False,False,True,none,ok,2015
W005,113,107,117,98,128,V,detector_score,36,114,111,114.4068623085458,118,8,0.6955823266453469,1,False,False,False,True,none,ok,2015
W007,160,155,164,145,175,V,detector_score,36,162,159,161.49860821577482,164,6,0.7700469655368314,1,False,False,False,True,none,ok,2015
W002,45,40,48,30,60,V,prepost_contrast,36,44,41,44.494075739427124,48,8,0.7542770550496357,1,False,False,False,True,none,ok,2015
W003,81,75,86,66,96,V,prepost_contrast,36,76,74,75.97092708056287,78,5,0.7367476570921698,3,True,False,False,True,none,ok,2015
W005,113,107,117,98,128,V,prepost_contrast,36,113,109,112.56727776191198,116,8,0.6295273875695486,1,False,False,False,True,none,ok,2015
W007,160,155,164,145,175,V,prepost_contrast,36,162,158,161.09793862832953,164,7,0.6120558214905272,2,True,False,False,True,none,ok,2015
W002,45,40,48,30,60,H,detector_score,36,34,30,33.582728295902804,37,8,0.7516341869243324,1,False,True,False,False,none,ok,2015
W003,81,75,86,66,96,H,detector_score,36,77,73,76.59361648474764,80,8,0.6750693024685548,1,False,False,False,True,none,ok,2015
W005,113,107,117,98,128,H,detector_score,36,114,110,113.61185617688761,117,8,0.6052724165652028,1,False,False,False,True,none,ok,2015
W007,160,155,164,145,175,H,detector_score,36,155,152,154.61833760496552,157,6,0.551382777153888,1,False,False,False,True,none,ok,2015
W002,45,40,48,30,60,H,prepost_contrast,36,36,31,34.690657971264656,38,8,0.6860373112923583,1,False,True,False,False,none,ok,2015
W003,81,75,86,66,96,H,prepost_contrast,36,76,74,75.99042792061142,78,5,0.8305568630269948,2,True,False,False,True,none,ok,2015
W005,113,107,117,98,128,H,prepost_contrast,36,114,110,113.480659333007,117,8,0.671243384548853,1,False,False,False,True,none,ok,2015
W007,160,155,164,145,175,H,prepost_contrast,36,155,152,154.63994077737934,157,6,0.5473804237641511,2,True,False,False,True,none,ok,2015
W002,45,40,48,30,60,Je,detector_score,36,46,43,45.972295498118406,49,7,0.5,1,False,False,False,True,none,ok,2015
W003,81,75,86,66,96,Je,detector_score,36,93,89,92.53756360997839,96,8,0.7894058698051474,1,False,False,True,False,96,ok,2015
W005,113,107,117,98,128,Je,detector_score,36,111,107,110.50701621886147,114,8,0.8110877510505958,1,False,False,False,True,none,ok,2015
W007,160,155,164,145,175,Je,detector_score,36,162,159,161.53862155392474,164,6,0.7093506985253721,1,False,False,False,True,none,ok,2015
W002,45,40,48,30,60,Je,prepost_contrast,36,44,42,44.465876111191896,47,6,0.5,1,False,False,False,True,none,ok,2015
W003,81,75,86,66,96,Je,prepost_contrast,36,77,76,77.04403612590974,78,3,0.8613797382979937,2,True,False,False,True,none,ok,2015
W005,113,107,117,98,128,Je,prepost_contrast,36,108,106,109.47752118915099,113,8,0.8432251641471642,1,False,False,False,True,none,ok,2015
W007,160,155,164,145,175,Je,prepost_contrast,36,161,158,161.343020410507,165,8,0.598610412814123,1,False,False,False,True,none,ok,2015
W002,45,40,48,30,60,Jw,detector_score,36,41,38,41.518496304709736,45,8,0.7492471165870931,1,False,False,False,True,none,ok,2015
W003,81,75,86,66,96,Jw,detector_score,36,83,79,82.09566057642569,85,7,0.7216041787744139,2,True,False,False,True,none,ok,2015
W005,113,107,117,98,128,Jw,detector_score,36,104,102,105.48525974703355,109,8,0.9256808235550091,1,False,False,False,True,none,ok,2015
W007,160,155,164,145,175,Jw,detector_score,36,151,149,150.94623275236913,153,5,0.7857305374477009,2,True,False,False,False,none,ok,2015
W002,45,40,48,30,60,Jw,prepost_contrast,36,41,38,40.55520600083545,43,6,0.7003041439915542,2,True,False,False,True,none,ok,2015
W003,81,75,86,66,96,Jw,prepost_contrast,36,83,79,82.06685245217265,85,7,0.5,1,False,False,False,True,none,ok,2015
W005,113,107,117,98,128,Jw,prepost_contrast,36,102,101,102.4664271505119,104,4,0.8993631364326468,3,True,False,False,False,none,ok,2015
W007,160,155,164,145,175,Jw,prepost_contrast,36,173,173,173.8829699492452,175,3,0.6616554935199328,3,True,False,True,False,none,ok,2015
W002,45,40,48,30,60,P,detector_score,37,45,40,43.58748142699642,47,8,0.6557184923961361,1,False,False,False,True,none,ok,2016
W003,81,75,86,66,96,P,detector_score,37,83,79,82.56220033451034,86,8,0.7750767322454294,1,False,False,False,True,none,ok,2016
W005,113,107,117,98,128,P,detector_score,37,98,98,98.9304511418176,100,3,0.7264117989270185,2,True,True,False,False,96,ok,2016
W007,160,155,164,145,175,P,detector_score,37,158,155,157.46061797795355,160,6,0.7418734392279083,1,False,False,False,True,none,ok,2016
W002,45,40,48,30,60,P,prepost_contrast,37,45,40,43.7303825456832,47,8,0.5659528156375573,1,False,False,False,True,none,ok,2016
W003,81,75,86,66,96,P,prepost_contrast,37,84,80,83.10870161628554,86,7,0.7514368378792482,2,True,False,False,True,none,ok,2016
W005,113,107,117,98,128,P,prepost_contrast,37,98,98,98.87874793710068,100,3,0.5813216906004981,2,True,True,False,False,96,ok,2016
W007,160,155,164,145,175,P,prepost_contrast,37,156,152,155.57090367694835,159,8,0.6644271880680632,1,False,False,False,True,none,ok,2016
W002,45,40,48,30,60,V,detector_score,37,45,41,44.4886076238396,48,8,0.6207299438053437,1,False,False,False,True,none,ok,2016
W003,81,75,86,66,96,V,detector_score,37,80,76,79.51668764993282,83,8,0.766807468724694,1,False,False,False,True,none,ok,2016
W005,113,107,117,98,128,V,detector_score,37,114,111,114.49779169805214,118,8,0.726043454408281,1,False,False,False,True,none,ok,2016
W007,160,155,164,145,175,V,detector_score,37,161,158,160.5482161288437,163,6,0.7840213520451194,1,False,False,False,True,none,ok,2016
W002,45,40,48,30,60,V,prepost_contrast,37,44,41,44.37482751779624,48,8,0.6534670777055243,1,False,False,False,True,none,ok,2016
W003,81,75,86,66,96,V,prepost_contrast,37,84,82,83.58403496953811,85,4,0.7134403670073641,2,True,False,False,True,none,ok,2016
W005,113,107,117,98,128,V,prepost_contrast,37,113,109,112.57560944904425,116,8,0.6503133274692914,1,False,False,False,True,none,ok,2016
W007,160,155,164,145,175,V,prepost_contrast,37,161,158,160.9884653761531,164,7,0.6667648318705675,2,True,False,False,True,none,ok,2016
W002,45,40,48,30,60,H,detector_score,37,35,31,34.519066369985715,38,8,0.7575706777455298,1,False,True,False,False,none,ok,2016
W003,81,75,86,66,96,H,detector_score,37,95,94,95.01609445203172,96,3,0.8206101740592044,2,True,False,True,False,96,ok,2016
W005,113,107,117,98,128,H,detector_score,37,115,111,114.4450065565673,118,8,0.5682865212294645,1,False,False,False,True,none,ok,2016
W007,160,155,164,145,175,H,detector_score,37,155,152,154.54572564724458,157,6,0.5472478926071235,1,False,False,False,True,none,ok,2016
W002,45,40,48,30,60,H,prepost_contrast,37,36,32,35.6248993874435,39,8,0.628739462856085,1,False,False,False,False,none,ok,2016
W003,81,75,86,66,96,H,prepost_contrast,37,95,92,94.1691355694925,96,5,0.587977672276566,2,True,False,True,False,96,ok,2016
W005,113,107,117,98,128,H,prepost_contrast,37,114,110,113.55426705613715,117,8,0.6203050128283422,1,False,False,False,True,none,ok,2016
W007,160,155,164,145,175,H,prepost_contrast,37,155,152,154.56968349774075,157,6,0.5233589274447168,2,True,False,False,True,none,ok,2016
W002,45,40,48,30,60,Je,detector_score,37,46,44,47.23135206850445,51,8,0.5,1,False,False,False,True,none,ok,2016
W003,81,75,86,66,96,Je,detector_score,37,95,89,92.80022528971445,96,8,0.6828773343860592,1,False,False,True,False,96,ok,2016
W005,113,107,117,98,128,Je,detector_score,37,111,107,110.4859112988593,114,8,0.8394014709954789,1,False,False,False,True,none,ok,2016
W007,160,155,164,145,175,Je,detector_score,37,162,159,161.55901175625812,164,6,0.7322751375710237,1,False,False,False,True,none,ok,2016
W002,45,40,48,30,60,Je,prepost_contrast,37,45,42,45.012567239033125,48,7,0.5,1,False,False,False,True,none,ok,2016
W003,81,75,86,66,96,Je,prepost_contrast,37,96,92,94.22884599174836,96,5,0.6111041984043545,2,True,False,True,False,96,ok,2016
W005,113,107,117,98,128,Je,prepost_contrast,37,108,106,109.43556597884913,113,8,0.8503461418086126,1,False,False,False,True,none,ok,2016
W007,160,155,164,145,175,Je,prepost_contrast,37,161,158,161.31145271706947,165,8,0.5739419184333195,1,False,False,False,True,none,ok,2016
W002,45,40,48,30,60,Jw,detector_score,37,41,39,42.40863734291826,46,8,0.7859564357085334,1,False,False,False,True,none,ok,2016
W003,81,75,86,66,96,Jw,detector_score,37,84,80,83.50403266741546,87,8,0.6285979663661101,1,False,False,False,True,none,ok,2016
W005,113,107,117,98,128,Jw,detector_score,37,104,101,104.48863903207453,108,8,0.8837769522655574,1,False,False,False,True,none,ok,2016
W007,160,155,164,145,175,Jw,detector_score,37,168,167,167.54382799800825,168,2,0.8239678425349324,2,True,False,False,False,none,ok,2016
W002,45,40,48,30,60,Jw,prepost_contrast,37,41,38,41.00352981742021,44,7,0.7097839914450308,2,True,False,False,True,none,ok,2016
W003,81,75,86,66,96,Jw,prepost_contrast,37,83,80,82.99905246047466,86,7,0.5,1,False,False,False,True,none,ok,2016
W005,113,107,117,98,128,Jw,prepost_contrast,37,102,100,102.48801442531209,105,6,0.832623354238069,2,True,False,False,False,none,ok,2016
W007,160,155,164,145,175,Jw,prepost_contrast,37,173,173,173.88218042825724,175,3,0.5322450629288693,3,True,False,True,False,none,ok,2016
W002,45,40,48,30,60,P,detector_score,38,45,40,43.68443980594225,47,8,0.6227392405069034,1,False,False,False,True,none,ok,2017
W003,81,75,86,66,96,P,detector_score,38,82,78,81.4866365249778,85,8,0.7888192779290757,1,False,False,False,True,none,ok,2017
W005,113,107,117,98,128,P,detector_score,38,98,98,98.91691155269143,100,3,0.7491165931882743,2,True,True,False,False,96,ok,2017
W007,160,155,164,145,175,P,detector_score,38,158,155,157.4760058962865,160,6,0.7131761058098348,1,False,False,False,True,none,ok,2017
W002,45,40,48,30,60,P,prepost_contrast,38,45,41,44.581379849222635,48,8,0.5477859090563888,1,False,False,False,True,none,ok,2017
W003,81,75,86,66,96,P,prepost_contrast,38,83,81,83.00487000561289,85,5,0.8698026253694617,2,True,False,False,True,none,ok,2017
W005,113,107,117,98,128,P,prepost_contrast,38,98,98,98.85697200083217,100,3,0.6219957975392069,2,True,True,False,False,96,ok,2017
W007,160,155,164,145,175,P,prepost_contrast,38,156,152,155.6195327089972,159,8,0.6245495162790276,1,False,False,False,True,none,ok,2017
W002,45,40,48,30,60,V,detector_score,38,45,42,45.40753779616359,49,8,0.6274298564064618,1,False,False,False,True,none,ok,2017
W003,81,75,86,66,96,V,detector_score,38,79,75,78.54013610981863,82,8,0.790668803350561,1,False,False,False,True,none,ok,2017
W005,113,107,117,98,128,V,detector_score,38,115,112,115.41149605213573,119,8,0.7694428029563884,1,False,False,False,True,none,ok,2017
W007,160,155,164,145,175,V,detector_score,38,161,159,161.47521291306597,164,6,0.7949182568588068,1,False,False,False,True,none,ok,2017
W002,45,40,48,30,60,V,prepost_contrast,38,44,42,45.420040622371054,49,8,0.7531133566547588,1,False,False,False,True,none,ok,2017
W003,81,75,86,66,96,V,prepost_contrast,38,76,74,75.94222078504865,78,5,0.7210181740159625,2,True,False,False,True,none,ok,2017
W005,113,107,117,98,128,V,prepost_contrast,38,113,110,112.98437802611602,116,7,0.7126404563059677,2,True,False,False,True,none,ok,2017
W007,160,155,164,145,175,V,prepost_contrast,38,161,158,161.03628917922043,164,7,0.69332880138866,2,True,False,False,True,none,ok,2017
W002,45,40,48,30,60,H,detector_score,38,35,31,34.602737579710166,38,8,0.7107538325559652,1,False,True,False,False,none,ok,2017
W003,81,75,86,66,96,H,detector_score,38,95,94,94.98519488240001,96,3,0.847241590641681,2,True,False,True,False,96,ok,2017
W005,113,107,117,98,128,H,detector_score,38,115,111,114.54750370157389,118,8,0.5869742080722116,1,False,False,False,True,none,ok,2017
W007,160,155,164,145,175,H,detector_score,38,155,152,154.54428346204034,157,6,0.543373329212825,1,False,False,False,True,none,ok,2017
W002,45,40,48,30,60,H,prepost_contrast,38,37,32,35.68375612858951,39,8,0.6205827252209746,1,False,False,False,False,none,ok,2017
W003,81,75,86,66,96,H,prepost_contrast,38,94,92,94.07238253063056,96,5,0.6247959688623026,2,True,False,True,False,96,ok,2017
W005,113,107,117,98,128,H,prepost_contrast,38,114,110,113.59340327779016,117,8,0.6520791071797766,1,False,False,False,True,none,ok,2017
W007,160,155,164,145,175,H,prepost_contrast,38,155,152,154.94293141150357,158,7,0.5,2,True,False,False,True,none,ok,2017
W002,45,40,48,30,60,Je,detector_score,38,46,43,46.453310872987046,50,8,0.5,1,False,False,False,True,none,ok,2017
W003,81,75,86,66,96,Je,detector_score,38,94,89,92.76561866423432,96,8,0.7196536771559385,1,False,False,True,False,96,ok,2017
W005,113,107,117,98,128,Je,detector_score,38,110,107,110.50303643387304,114,8,0.824348300575287,1,False,False,False,True,none,ok,2017
W007,160,155,164,145,175,Je,detector_score,38,162,159,161.5673733010925,164,6,0.7528228673281503,1,False,False,False,True,none,ok,2017
W002,45,40,48,30,60,Je,prepost_contrast,38,45,42,44.9526685672076,48,7,0.5,1,False,False,False,True,none,ok,2017
W003,81,75,86,66,96,Je,prepost_contrast,38,96,92,94.18095169522465,96,5,0.6574991722875261,2,True,False,True,False,96,ok,2017
W005,113,107,117,98,128,Je,prepost_contrast,38,108,107,110.41244757390145,114,8,0.8619562843687036,1,False,False,False,True,none,ok,2017
W007,160,155,164,145,175,Je,prepost_contrast,38,161,158,161.43156827122323,165,8,0.6338588510626411,1,False,False,False,True,none,ok,2017
W002,45,40,48,30,60,Jw,detector_score,38,41,38,41.517300533524974,45,8,0.7406366938444703,1,False,False,False,True,none,ok,2017
W003,81,75,86,66,96,Jw,detector_score,38,82,78,81.63673141464277,85,8,0.6603598942404184,1,False,False,False,True,none,ok,2017
W005,113,107,117,98,128,Jw,detector_score,38,108,103,106.50910632379016,110,8,0.9490312001177189,1,False,False,False,True,none,ok,2017
W007,160,155,164,145,175,Jw,detector_score,38,152,150,151.97186040772817,154,5,0.6849895062402083,2,True,False,False,False,none,ok,2017
W002,45,40,48,30,60,Jw,prepost_contrast,38,41,38,41.39303541034589,45,8,0.6199711897909819,1,False,False,False,True,none,ok,2017
W003,81,75,86,66,96,Jw,prepost_contrast,38,82,78,81.69253122379895,85,8,0.5,1,False,False,False,True,none,ok,2017
W005,113,107,117,98,128,Jw,prepost_contrast,38,102,101,102.01321930175176,103,3,0.9185715731035586,3,True,False,False,False,none,ok,2017
W007,160,155,164,145,175,Jw,prepost_contrast,38,173,172,173.53860469796584,175,4,0.5612091174539092,2,True,False,True,False,none,ok,2017
W002,45,40,48,30,60,P,detector_score,39,45,40,43.59702424408663,47,8,0.6299738250331715,1,False,False,False,True,none,ok,2018
W003,81,75,86,66,96,P,detector_score,39,82,78,81.50443181492767,85,8,0.7724219958371568,1,False,False,False,True,none,ok,2018
W005,113,107,117,98,128,P,detector_score,39,113,110,112.5505956607754,115,6,0.7134083701025049,2,True,False,False,True,none,ok,2018
W007,160,155,164,145,175,P,detector_score,39,158,155,157.5671315444631,160,6,0.7418252123589862,1,False,False,False,True,none,ok,2018
W002,45,40,48,30,60,P,prepost_contrast,39,45,40,43.760052950450124,47,8,0.5248731771738828,1,False,False,False,True,none,ok,2018
W003,81,75,86,66,96,P,prepost_contrast,39,82,79,81.51487444452034,84,6,0.8775955361905055,2,True,False,False,True,none,ok,2018
W005,113,107,117,98,128,P,prepost_contrast,39,113,110,112.5393395400979,115,6,0.7595081589467532,2,True,False,False,True,none,ok,2018
W007,160,155,164,145,175,P,prepost_contrast,39,157,153,156.44473111876525,160,8,0.7110223553372157,1,False,False,False,True,none,ok,2018
W002,45,40,48,30,60,V,detector_score,39,45,41,44.56575545775969,48,8,0.620554841072849,1,False,False,False,True,none,ok,2018
W003,81,75,86,66,96,V,detector_score,39,80,76,79.5366169123939,83,8,0.7677342025698839,1,False,False,False,True,none,ok,2018
W005,113,107,117,98,128,V,detector_score,39,114,111,114.50604165657748,118,8,0.730270352528648,1,False,False,False,True,none,ok,2018
W007,160,155,164,145,175,V,detector_score,39,162,159,161.51290172484659,164,6,0.7804229015973105,1,False,False,False,True,none,ok,2018
W002,45,40,48,30,60,V,prepost_contrast,39,44,41,44.468529831682794,48,8,0.7496653729242875,1,False,False,False,True,none,ok,2018
W003,81,75,86,66,96,V,prepost_contrast,39,85,83,84.4867700369622,86,4,0.7030808898619836,3,True,False,False,True,none,ok,2018
W005,113,107,117,98,128,V,prepost_contrast,39,113,109,112.59366347978099,116,8,0.64532648382197,1,False,False,False,True,none,ok,2018
W007,160,155,164,145,175,V,prepost_contrast,39,162,158,161.46096215676056,165,8,0.6079468025330452,1,False,False,False,True,none,ok,2018
W002,45,40,48,30,60,H,detector_score,39,35,31,34.49728935981236,38,8,0.7289829245036237,1,False,True,False,False,none,ok,2018
W003,81,75,86,66,96,H,detector_score,39,95,94,95.01672948379432,96,3,0.7706938818377045,2,True,False,True,False,96,ok,2018
W005,113,107,117,98,128,H,detector_score,39,115,111,114.46534062901709,118,8,0.5687987569920261,1,False,False,False,True,none,ok,2018
W007,160,155,164,145,175,H,detector_score,39,155,152,154.49800213301882,157,6,0.539415725894684,1,False,False,False,True,none,ok,2018
W002,45,40,48,30,60,H,prepost_contrast,39,36,32,35.53130116726358,39,8,0.6677945479085532,1,False,False,False,False,none,ok,2018
W003,81,75,86,66,96,H,prepost_contrast,39,94,92,94.16097842406889,96,5,0.5190152448239709,2,True,False,True,False,96,ok,2018
W005,113,107,117,98,128,H,prepost_contrast,39,114,110,113.56833392231525,117,8,0.6352169691013414,1,False,False,False,True,none,ok,2018
W007,160,155,164,145,175,H,prepost_contrast,39,155,152,154.54026977230401,157,6,0.5,2,True,False,False,True,none,ok,2018
W002,45,40,48,30,60,Je,detector_score,39,46,43,46.04043214888119,49,7,0.5,1,False,False,False,True,none,ok,2018
W003,81,75,86,66,96,Je,detector_score,39,94,89,92.88716132864911,96,8,0.5773595286653201,1,False,False,True,False,96,ok,2018
W005,113,107,117,98,128,Je,detector_score,39,112,107,110.54379757868296,114,8,0.8364350797219453,1,False,False,False,True,none,ok,2018
W007,160,155,164,145,175,Je,detector_score,39,161,159,161.50595028940884,164,6,0.7136804574332476,1,False,False,False,True,none,ok,2018
W002,45,40,48,30,60,Je,prepost_contrast,39,45,42,44.86265985486797,48,7,0.5282007619585447,2,True,False,False,True,none,ok,2018
W003,81,75,86,66,96,Je,prepost_contrast,39,96,91,93.77278551706527,96,6,0.5031633142139408,2,True,False,True,False,96,ok,2018
W005,113,107,117,98,128,Je,prepost_contrast,39,108,107,110.44382382188174,114,8,0.8878908778249035,1,False,False,False,True,none,ok,2018
W007,160,155,164,145,175,Je,prepost_contrast,39,161,157,160.58569116388642,164,8,0.598403570731318,1,False,False,False,True,none,ok,2018
W002,45,40,48,30,60,Jw,detector_score,39,41,38,41.38933104508269,45,8,0.6486837657584528,1,False,False,False,True,none,ok,2018
W003,81,75,86,66,96,Jw,detector_score,39,83,80,82.94138385631123,86,7,0.7491285340542713,2,True,False,False,True,none,ok,2018
W005,113,107,117,98,128,Jw,detector_score,39,104,102,105.47443872474483,109,8,0.9149395657038668,1,False,False,False,True,none,ok,2018
W007,160,155,164,145,175,Jw,detector_score,39,151,149,151.4824789150288,154,6,0.6694643380915283,1,False,False,False,False,none,ok,2018
W002,45,40,48,30,60,Jw,prepost_contrast,39,41,38,40.92709496017838,44,7,0.5915331994960149,2,True,False,False,True,none,ok,2018
W003,81,75,86,66,96,Jw,prepost_contrast,39,83,79,82.14838379574908,85,7,0.5,1,False,False,False,True,none,ok,2018
W005,113,107,117,98,128,Jw,prepost_contrast,39,102,101,102.95721580476877,105,5,0.8741847420487918,2,True,False,False,False,none,ok,2018
W007,160,155,164,145,175,Jw,prepost_contrast,39,150,148,150.43845237080316,153,6,0.6714889974677395,2,True,False,False,False,none,ok,2018
W002,45,40,48,30,60,P,detector_score,40,44,40,43.51299645247431,47,8,0.6549525610891642,1,False,False,False,True,none,ok,2019
W003,81,75,86,66,96,P,detector_score,40,82,78,81.57491994738984,85,8,0.7611926234712786,1,False,False,False,True,none,ok,2019
W005,113,107,117,98,128,P,detector_score,40,98,98,98.89742585342958,100,3,0.6544708117906409,2,True,True,False,False,96,ok,2019
W007,160,155,164,145,175,P,detector_score,40,157,154,156.58883046965516,159,6,0.761632310263588,1,False,False,False,True,none,ok,2019
W002,45,40,48,30,60,P,prepost_contrast,40,44,40,43.678529575953114,47,8,0.5456925036818041,1,False,False,False,True,none,ok,2019
W003,81,75,86,66,96,P,prepost_contrast,40,82,78,81.49433804117669,85,8,0.7984787489097402,1,False,False,False,True,none,ok,2019
W005,113,107,117,98,128,P,prepost_contrast,40,98,98,98.8359717706629,100,3,0.5903247889775487,2,True,True,False,False,96,ok,2019
W007,160,155,164,145,175,P,prepost_contrast,40,156,152,155.53706325186397,159,8,0.6761440429925318,1,False,False,False,True,none,ok,2019
W002,45,40,48,30,60,V,detector_score,40,45,42,45.389491303100364,49,8,0.6206846591949584,1,False,False,False,True,none,ok,2019
W003,81,75,86,66,96,V,detector_score,40,80,76,79.47855263833945,83,8,0.7896624067285092,1,False,False,False,True,none,ok,2019
W005,113,107,117,98,128,V,detector_score,40,114,111,114.3818934489985,118,8,0.6629973899809223,1,False,False,False,True,none,ok,2019
