bootstrap_id,field,baseline_config,branch,event_name,event_family,event_day,event_status
44,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
44,H,C0_full_stage,pattern,S25_day,state,40.0,valid
44,H,C0_full_stage,pattern,S50_day,state,42.0,valid
44,H,C0_full_stage,pattern,S75_day,state,59.0,right_censored
44,H,C0_full_stage,pattern,durable_S50_day,state,42.0,valid
44,H,C0_full_stage,pattern,durable_S75_day,state,59.0,right_censored
45,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
45,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
45,H,C0_full_stage,distance,S75_day,state,44.0,valid
45,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
45,H,C0_full_stage,distance,durable_S75_day,state,44.0,valid
45,H,C0_full_stage,pattern,S25_day,state,39.0,valid
45,H,C0_full_stage,pattern,S50_day,state,49.0,valid
45,H,C0_full_stage,pattern,S75_day,state,59.0,right_censored
45,H,C0_full_stage,pattern,durable_S50_day,state,49.0,valid
45,H,C0_full_stage,pattern,durable_S75_day,state,59.0,right_censored
46,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
46,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
46,H,C0_full_stage,distance,S75_day,state,38.0,valid
46,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
46,H,C0_full_stage,distance,durable_S75_day,state,38.0,valid
46,H,C0_full_stage,pattern,S25_day,state,38.0,valid
46,H,C0_full_stage,pattern,S50_day,state,40.0,valid
46,H,C0_full_stage,pattern,S75_day,state,42.0,valid
46,H,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
46,H,C0_full_stage,pattern,durable_S75_day,state,42.0,valid
47,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
47,H,C0_full_stage,distance,S50_day,state,35.0,valid
47,H,C0_full_stage,distance,S75_day,state,40.0,valid
47,H,C0_full_stage,distance,durable_S50_day,state,35.0,valid
47,H,C0_full_stage,distance,durable_S75_day,state,40.0,not_durable
47,H,C0_full_stage,pattern,S25_day,state,37.0,valid
47,H,C0_full_stage,pattern,S50_day,state,40.0,valid
47,H,C0_full_stage,pattern,S75_day,state,57.0,right_censored
47,H,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
47,H,C0_full_stage,pattern,durable_S75_day,state,57.0,right_censored
48,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
48,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
48,H,C0_full_stage,distance,S75_day,state,54.0,right_censored
48,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
48,H,C0_full_stage,distance,durable_S75_day,state,54.0,right_censored
48,H,C0_full_stage,pattern,S25_day,state,37.0,valid
48,H,C0_full_stage,pattern,S50_day,state,41.0,valid
48,H,C0_full_stage,pattern,S75_day,state,55.0,right_censored
48,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
48,H,C0_full_stage,pattern,durable_S75_day,state,55.0,right_censored
49,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
49,H,C0_full_stage,distance,S50_day,state,35.0,valid
49,H,C0_full_stage,distance,S75_day,state,52.0,valid
49,H,C0_full_stage,distance,durable_S50_day,state,35.0,valid
49,H,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
49,H,C0_full_stage,pattern,S25_day,state,36.0,valid
49,H,C0_full_stage,pattern,S50_day,state,41.0,valid
49,H,C0_full_stage,pattern,S75_day,state,52.0,valid
49,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
49,H,C0_full_stage,pattern,durable_S75_day,state,52.0,not_durable
50,H,C0_full_stage,distance,S25_day,state,30.0,left_censored
50,H,C0_full_stage,distance,S50_day,state,36.0,valid
50,H,C0_full_stage,distance,S75_day,state,50.0,valid
50,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
50,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
50,H,C0_full_stage,pattern,S25_day,state,33.0,left_censored
50,H,C0_full_stage,pattern,S50_day,state,41.0,valid
50,H,C0_full_stage,pattern,S75_day,state,63.0,right_censored
50,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
50,H,C0_full_stage,pattern,durable_S75_day,state,63.0,right_censored
51,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
51,H,C0_full_stage,distance,S50_day,state,36.0,valid
51,H,C0_full_stage,distance,S75_day,state,50.0,valid
51,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
51,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
51,H,C0_full_stage,pattern,S25_day,state,38.0,valid
51,H,C0_full_stage,pattern,S50_day,state,40.0,valid
51,H,C0_full_stage,pattern,S75_day,state,42.0,valid
51,H,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
51,H,C0_full_stage,pattern,durable_S75_day,state,42.0,valid
52,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
52,H,C0_full_stage,distance,S50_day,state,35.0,valid
52,H,C0_full_stage,distance,S75_day,state,50.0,valid
52,H,C0_full_stage,distance,durable_S50_day,state,35.0,valid
52,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
52,H,C0_full_stage,pattern,S25_day,state,35.0,valid
52,H,C0_full_stage,pattern,S50_day,state,41.0,valid
52,H,C0_full_stage,pattern,S75_day,state,60.0,right_censored
52,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
52,H,C0_full_stage,pattern,durable_S75_day,state,60.0,right_censored
53,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
53,H,C0_full_stage,distance,S50_day,state,35.0,valid
53,H,C0_full_stage,distance,S75_day,state,52.0,valid
53,H,C0_full_stage,distance,durable_S50_day,state,35.0,valid
53,H,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
53,H,C0_full_stage,pattern,S25_day,state,37.0,valid
53,H,C0_full_stage,pattern,S50_day,state,42.0,valid
53,H,C0_full_stage,pattern,S75_day,state,58.0,right_censored
53,H,C0_full_stage,pattern,durable_S50_day,state,42.0,valid
53,H,C0_full_stage,pattern,durable_S75_day,state,58.0,right_censored
54,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
54,H,C0_full_stage,distance,S50_day,state,36.0,valid
54,H,C0_full_stage,distance,S75_day,state,50.0,valid
54,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
54,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
54,H,C0_full_stage,pattern,S25_day,state,37.0,valid
54,H,C0_full_stage,pattern,S50_day,state,40.0,valid
54,H,C0_full_stage,pattern,S75_day,state,57.0,right_censored
54,H,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
54,H,C0_full_stage,pattern,durable_S75_day,state,57.0,right_censored
55,H,C0_full_stage,distance,S25_day,state,29.0,left_censored
55,H,C0_full_stage,distance,S50_day,state,36.0,valid
55,H,C0_full_stage,distance,S75_day,state,52.0,valid
55,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
55,H,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
55,H,C0_full_stage,pattern,S25_day,state,37.0,valid
55,H,C0_full_stage,pattern,S50_day,state,46.0,valid
55,H,C0_full_stage,pattern,S75_day,state,55.0,right_censored
55,H,C0_full_stage,pattern,durable_S50_day,state,48.0,valid
55,H,C0_full_stage,pattern,durable_S75_day,state,55.0,right_censored
56,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
56,H,C0_full_stage,distance,S50_day,state,33.0,left_censored
56,H,C0_full_stage,distance,S75_day,state,38.0,valid
56,H,C0_full_stage,distance,durable_S50_day,state,33.0,left_censored
56,H,C0_full_stage,distance,durable_S75_day,state,38.0,valid
56,H,C0_full_stage,pattern,S25_day,state,38.0,valid
56,H,C0_full_stage,pattern,S50_day,state,43.0,valid
56,H,C0_full_stage,pattern,S75_day,state,48.0,valid
56,H,C0_full_stage,pattern,durable_S50_day,state,43.0,valid
56,H,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
57,H,C0_full_stage,distance,S25_day,state,29.0,left_censored
57,H,C0_full_stage,distance,S50_day,state,36.0,valid
57,H,C0_full_stage,distance,S75_day,state,50.0,valid
57,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
57,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
57,H,C0_full_stage,pattern,S25_day,state,37.0,valid
57,H,C0_full_stage,pattern,S50_day,state,41.0,valid
57,H,C0_full_stage,pattern,S75_day,state,58.0,right_censored
57,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
57,H,C0_full_stage,pattern,durable_S75_day,state,58.0,right_censored
58,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
58,H,C0_full_stage,distance,S50_day,state,36.0,valid
58,H,C0_full_stage,distance,S75_day,state,52.0,valid
58,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
58,H,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
58,H,C0_full_stage,pattern,S25_day,state,37.0,valid
58,H,C0_full_stage,pattern,S50_day,state,44.0,valid
58,H,C0_full_stage,pattern,S75_day,state,59.0,right_censored
58,H,C0_full_stage,pattern,durable_S50_day,state,44.0,valid
58,H,C0_full_stage,pattern,durable_S75_day,state,59.0,right_censored
59,H,C0_full_stage,distance,S25_day,state,29.0,left_censored
59,H,C0_full_stage,distance,S50_day,state,35.0,valid
59,H,C0_full_stage,distance,S75_day,state,51.0,valid
59,H,C0_full_stage,distance,durable_S50_day,state,35.0,valid
59,H,C0_full_stage,distance,durable_S75_day,state,51.0,valid
59,H,C0_full_stage,pattern,S25_day,state,36.0,valid
59,H,C0_full_stage,pattern,S50_day,state,42.0,valid
59,H,C0_full_stage,pattern,S75_day,state,56.0,right_censored
59,H,C0_full_stage,pattern,durable_S50_day,state,42.0,valid
59,H,C0_full_stage,pattern,durable_S75_day,state,56.0,right_censored
60,H,C0_full_stage,distance,S25_day,state,30.0,left_censored
60,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
60,H,C0_full_stage,distance,S75_day,state,51.0,valid
60,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
60,H,C0_full_stage,distance,durable_S75_day,state,51.0,valid
60,H,C0_full_stage,pattern,S25_day,state,36.0,valid
60,H,C0_full_stage,pattern,S50_day,state,38.0,valid
60,H,C0_full_stage,pattern,S75_day,state,42.0,valid
60,H,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
60,H,C0_full_stage,pattern,durable_S75_day,state,42.0,valid
61,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
61,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
61,H,C0_full_stage,distance,S75_day,state,53.0,valid
61,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
61,H,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
61,H,C0_full_stage,pattern,S25_day,state,36.0,valid
61,H,C0_full_stage,pattern,S50_day,state,40.0,valid
61,H,C0_full_stage,pattern,S75_day,state,42.0,valid
61,H,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
61,H,C0_full_stage,pattern,durable_S75_day,state,42.0,valid
62,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
62,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
62,H,C0_full_stage,distance,S75_day,state,51.0,valid
62,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
62,H,C0_full_stage,distance,durable_S75_day,state,51.0,valid
62,H,C0_full_stage,pattern,S25_day,state,38.0,valid
62,H,C0_full_stage,pattern,S50_day,state,41.0,valid
62,H,C0_full_stage,pattern,S75_day,state,59.0,right_censored
62,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
62,H,C0_full_stage,pattern,durable_S75_day,state,59.0,right_censored
63,H,C0_full_stage,distance,S25_day,state,30.0,left_censored
63,H,C0_full_stage,distance,S50_day,state,36.0,valid
63,H,C0_full_stage,distance,S75_day,state,50.0,valid
63,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
63,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
63,H,C0_full_stage,pattern,S25_day,state,37.0,valid
63,H,C0_full_stage,pattern,S50_day,state,40.0,valid
63,H,C0_full_stage,pattern,S75_day,state,57.0,right_censored
63,H,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
63,H,C0_full_stage,pattern,durable_S75_day,state,57.0,right_censored
64,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
64,H,C0_full_stage,distance,S50_day,state,36.0,valid
64,H,C0_full_stage,distance,S75_day,state,50.0,valid
64,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
64,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
64,H,C0_full_stage,pattern,S25_day,state,37.0,valid
64,H,C0_full_stage,pattern,S50_day,state,41.0,valid
64,H,C0_full_stage,pattern,S75_day,state,58.0,right_censored
64,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
64,H,C0_full_stage,pattern,durable_S75_day,state,58.0,right_censored
65,H,C0_full_stage,distance,S25_day,state,30.0,left_censored
65,H,C0_full_stage,distance,S50_day,state,35.0,valid
65,H,C0_full_stage,distance,S75_day,state,40.0,valid
65,H,C0_full_stage,distance,durable_S50_day,state,35.0,valid
65,H,C0_full_stage,distance,durable_S75_day,state,40.0,valid
65,H,C0_full_stage,pattern,S25_day,state,36.0,valid
65,H,C0_full_stage,pattern,S50_day,state,38.0,valid
65,H,C0_full_stage,pattern,S75_day,state,41.0,valid
65,H,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
65,H,C0_full_stage,pattern,durable_S75_day,state,41.0,valid
66,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
66,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
66,H,C0_full_stage,distance,S75_day,state,54.0,right_censored
66,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
66,H,C0_full_stage,distance,durable_S75_day,state,54.0,right_censored
66,H,C0_full_stage,pattern,S25_day,state,39.0,valid
66,H,C0_full_stage,pattern,S50_day,state,41.0,valid
66,H,C0_full_stage,pattern,S75_day,state,56.0,right_censored
66,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
66,H,C0_full_stage,pattern,durable_S75_day,state,56.0,right_censored
67,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
67,H,C0_full_stage,distance,S50_day,state,36.0,valid
67,H,C0_full_stage,distance,S75_day,state,51.0,valid
67,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
67,H,C0_full_stage,distance,durable_S75_day,state,51.0,valid
67,H,C0_full_stage,pattern,S25_day,state,39.0,valid
67,H,C0_full_stage,pattern,S50_day,state,41.0,valid
67,H,C0_full_stage,pattern,S75_day,state,60.0,right_censored
67,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
67,H,C0_full_stage,pattern,durable_S75_day,state,60.0,right_censored
68,H,C0_full_stage,distance,S25_day,state,30.0,left_censored
68,H,C0_full_stage,distance,S50_day,state,35.0,valid
68,H,C0_full_stage,distance,S75_day,state,42.0,valid
68,H,C0_full_stage,distance,durable_S50_day,state,35.0,valid
68,H,C0_full_stage,distance,durable_S75_day,state,42.0,valid
68,H,C0_full_stage,pattern,S25_day,state,36.0,valid
68,H,C0_full_stage,pattern,S50_day,state,38.0,valid
68,H,C0_full_stage,pattern,S75_day,state,41.0,valid
68,H,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
68,H,C0_full_stage,pattern,durable_S75_day,state,41.0,valid
69,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
69,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
69,H,C0_full_stage,distance,S75_day,state,52.0,valid
69,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
69,H,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
69,H,C0_full_stage,pattern,S25_day,state,37.0,valid
69,H,C0_full_stage,pattern,S50_day,state,42.0,valid
69,H,C0_full_stage,pattern,S75_day,state,62.0,right_censored
69,H,C0_full_stage,pattern,durable_S50_day,state,42.0,valid
69,H,C0_full_stage,pattern,durable_S75_day,state,62.0,right_censored
70,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
70,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
70,H,C0_full_stage,distance,S75_day,state,38.0,valid
70,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
70,H,C0_full_stage,distance,durable_S75_day,state,38.0,valid
70,H,C0_full_stage,pattern,S25_day,state,35.0,valid
70,H,C0_full_stage,pattern,S50_day,state,39.0,valid
70,H,C0_full_stage,pattern,S75_day,state,43.0,valid
70,H,C0_full_stage,pattern,durable_S50_day,state,39.0,valid
70,H,C0_full_stage,pattern,durable_S75_day,state,43.0,valid
71,H,C0_full_stage,distance,S25_day,state,11.0,left_censored
71,H,C0_full_stage,distance,S50_day,state,36.0,valid
71,H,C0_full_stage,distance,S75_day,state,52.0,valid
71,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
71,H,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
71,H,C0_full_stage,pattern,S25_day,state,35.0,valid
71,H,C0_full_stage,pattern,S50_day,state,39.0,valid
71,H,C0_full_stage,pattern,S75_day,state,43.0,valid
71,H,C0_full_stage,pattern,durable_S50_day,state,39.0,valid
71,H,C0_full_stage,pattern,durable_S75_day,state,43.0,valid
72,H,C0_full_stage,distance,S25_day,state,29.0,left_censored
72,H,C0_full_stage,distance,S50_day,state,36.0,valid
72,H,C0_full_stage,distance,S75_day,state,52.0,valid
72,H,C0_full_stage,distance,durable_S50_day,state,36.0,valid
72,H,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
72,H,C0_full_stage,pattern,S25_day,state,38.0,valid
72,H,C0_full_stage,pattern,S50_day,state,41.0,valid
72,H,C0_full_stage,pattern,S75_day,state,56.0,right_censored
72,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
72,H,C0_full_stage,pattern,durable_S75_day,state,56.0,right_censored
73,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
73,H,C0_full_stage,distance,S50_day,state,37.0,valid
73,H,C0_full_stage,distance,S75_day,state,50.0,valid
73,H,C0_full_stage,distance,durable_S50_day,state,37.0,valid
73,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
73,H,C0_full_stage,pattern,S25_day,state,36.0,valid
73,H,C0_full_stage,pattern,S50_day,state,40.0,valid
73,H,C0_full_stage,pattern,S75_day,state,57.0,right_censored
73,H,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
73,H,C0_full_stage,pattern,durable_S75_day,state,57.0,right_censored
74,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
74,H,C0_full_stage,distance,S50_day,state,34.0,left_censored
74,H,C0_full_stage,distance,S75_day,state,50.0,valid
74,H,C0_full_stage,distance,durable_S50_day,state,34.0,left_censored
74,H,C0_full_stage,distance,durable_S75_day,state,50.0,valid
74,H,C0_full_stage,pattern,S25_day,state,38.0,valid
74,H,C0_full_stage,pattern,S50_day,state,41.0,valid
74,H,C0_full_stage,pattern,S75_day,state,43.0,valid
74,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
74,H,C0_full_stage,pattern,durable_S75_day,state,43.0,valid
75,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
75,H,C0_full_stage,distance,S50_day,state,33.0,left_censored
75,H,C0_full_stage,distance,S75_day,state,52.0,valid
75,H,C0_full_stage,distance,durable_S50_day,state,33.0,left_censored
75,H,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
75,H,C0_full_stage,pattern,S25_day,state,37.0,valid
75,H,C0_full_stage,pattern,S50_day,state,41.0,valid
75,H,C0_full_stage,pattern,S75_day,state,58.0,right_censored
75,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
75,H,C0_full_stage,pattern,durable_S75_day,state,58.0,right_censored
76,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
76,H,C0_full_stage,distance,S50_day,state,39.0,valid
76,H,C0_full_stage,distance,S75_day,state,51.0,valid
76,H,C0_full_stage,distance,durable_S50_day,state,39.0,valid
76,H,C0_full_stage,distance,durable_S75_day,state,51.0,valid
76,H,C0_full_stage,pattern,S25_day,state,37.0,valid
76,H,C0_full_stage,pattern,S50_day,state,41.0,valid
76,H,C0_full_stage,pattern,S75_day,state,61.0,right_censored
76,H,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
76,H,C0_full_stage,pattern,durable_S75_day,state,61.0,right_censored
77,H,C0_full_stage,distance,S25_day,state,4.0,left_censored
