window_id,anchor_day,field,day,projection_progress_observed,projection_progress_raw_observed,distance_progress_observed,dprojection_progress_observed,dist_to_pre_observed,dist_to_post_observed,projection_fraction_observed,residual_fraction_observed,projection_progress_bootstrap_median,projection_progress_q05,projection_progress_q25,projection_progress_q75,projection_progress_q95,distance_progress_bootstrap_median,distance_progress_q05,distance_progress_q25,distance_progress_q75,distance_progress_q95,dprojection_progress_bootstrap_median,dprojection_progress_q05,dprojection_progress_q25,dprojection_progress_q75,dprojection_progress_q95,residual_fraction_bootstrap_median,residual_fraction_q05,residual_fraction_q25,residual_fraction_q75,residual_fraction_q95,projection_fraction_bootstrap_median,projection_fraction_q05,projection_fraction_q25,projection_fraction_q75,projection_fraction_q95,prob_progress_above_010,prob_progress_above_025,prob_progress_above_050,prob_progress_above_075
W002,45,Jw,54,1.0,1.0075516027992772,0.9417016639647465,0.025237171126378244,0.8195480005389992,0.05073611586321847,0.9981099299290404,0.06145378568165262,1.0,0.9196246626024087,0.9722851364747073,1.0,1.0,0.9180592515133649,0.8522650534061814,0.896255445073686,0.9334839417140193,0.9510677581898846,0.020763964231339582,0.0,0.0,0.0435014613375011,0.06770628254562024,0.07776529665769513,0.04205444748862733,0.06022596221330073,0.10154524050733857,0.1574881487093355,0.9969716916884551,0.9875208772542388,0.9948309223812916,0.9981847688207917,0.9991153203341991,1.0,1.0,1.0,1.0
W002,45,Jw,55,1.0,1.0164559707447955,0.9571443610136389,0.0,0.8259483425813281,0.0369814057647541,0.9991280653546706,0.041750557100617494,1.0,0.9564021147878887,0.9938048515890514,1.0,1.0,0.9397103946282205,0.8924594336559171,0.9236989394056107,0.9521680946920432,0.9645651959047532,0.0,0.0,0.0,0.017734667004427634,0.04272858719253543,0.05529032518631223,0.0310823019140776,0.04348102993571451,0.07039805521211134,0.10992154991856769,0.9984703199553826,0.9939402662280087,0.99751897753063,0.9990542527897152,0.9995168285247102,1.0,1.0,1.0,1.0
W002,45,Jw,56,1.0,1.0249098990084786,0.966344069827089,0.0,0.832350819066961,0.028989199519720864,0.9996886230598926,0.024953094441635647,1.0,0.9944421639211943,1.0,1.0,1.0,0.9563402211348644,0.9267647175138808,0.9458665545768727,0.9664304094254286,0.9778113965879893,0.0,0.0,0.0,0.005720584158031672,0.03895836985573234,0.03431198340898382,0.018815112841568074,0.027060207131380958,0.04538424061443805,0.06876935527907334,0.9994111704396176,0.9976325795360297,0.9989696044200351,0.9996338052299241,0.999822980076082,1.0,1.0,1.0,1.0
W002,45,Jw,57,1.0,1.0112027092100924,0.9731977023916546,0.0,0.8212243306280351,0.022616883350260537,0.9996820400574316,0.025215447332464204,1.0,0.9836786866397971,1.0,1.0,1.0,0.9636903017425241,0.9239537302392723,0.9495722147797575,0.9731988615983798,0.9832458141524187,0.0,-0.01568850732419729,0.0,0.0,0.0035611609158453053,0.029005033455465352,0.01019326697666707,0.01949879455025081,0.04535617981948813,0.07593505233369748,0.9995792652748257,0.9971127645981894,0.9989708770370903,0.9998098802922886,0.9999480472591271,1.0,1.0,1.0,1.0
W002,45,Jw,58,0.9902596298168455,0.9902596298168455,0.9516257400587593,-0.009740370183154545,0.8049619963245315,0.04091886044367283,0.9987554691396293,0.049874972292675145,0.9934353307485957,0.9428966226872502,0.9731463329944637,1.0,1.0,0.9406546128394722,0.8807789948795639,0.9211096342423046,0.9546192271101006,0.9681474325071215,-0.005411910423393729,-0.04613895068050925,-0.024752804269648515,0.0,0.0,0.05578124142006107,0.024388822028757567,0.0419629175256554,0.07775529864259949,0.1253128377852987,0.9984430141230682,0.9921172776616185,0.9969724711704189,0.999119168838797,0.9997025483194486,1.0,1.0,1.0,1.0
W002,45,Jw,59,0.9855355123253303,0.9855355123253303,0.9382691014417651,-0.004724117491515134,0.8017758318020112,0.05275069003383151,0.9979408262107252,0.06414130790185602,0.986582277702762,0.9156845310606855,0.9548676102578798,1.0,1.0,0.9135602124994407,0.8462349411914425,0.8893789336085591,0.931374717367103,0.9501713937493069,-0.002957756261296296,-0.03945411817357205,-0.018754448883338326,0.0,0.00581381270563514,0.08280845531498526,0.043084751596892505,0.06376406703423998,0.1084879815168914,0.16199768992206465,0.9965654811954616,0.9867911334369687,0.9940977587794046,0.9979650007831067,0.9990714180435131,1.0,1.0,1.0,1.0
W002,45,Jw,60,0.9893218472215594,0.9893218472215594,0.9210720090114491,0.0037863348962290377,0.8061171757937049,0.06907734527089474,0.9963797629314515,0.0850139283775515,0.9857390656562799,0.8864862482531918,0.944888375067204,1.0,1.0,0.8887012970130723,0.8062775774483125,0.856225543372606,0.9079671667950103,0.9312811070923286,0.0,-0.035304727869341856,-0.012896009722899893,0.0,0.013387188432813932,0.11357135298555704,0.06147675692583215,0.08930384106083145,0.14525328421390898,0.2167129671313062,0.9935298423907576,0.9762353627195232,0.9893945026402179,0.9960044288737678,0.9981085153025286,1.0,1.0,1.0,1.0
W002,45,P,30,0.0,-0.12322057317129732,0.15512321618175567,,0.1817698015130101,0.9900070993725275,0.5909047939580382,0.8067412995913904,0.0,0.0,0.0,0.0,0.0,0.17290459038353728,0.11025818721553378,0.14281759742402653,0.20309616485693116,0.2451714046678955,,,,,,0.8927413364496727,0.6911955730689072,0.8222542908175599,0.9519525431589493,0.9964731423955101,0.4505695285923065,0.08391128931791242,0.30624546265083985,0.5691202107107269,0.722667751830426,0.001,0.0,0.0,0.0
W002,45,P,31,0.0,-0.10036678304410437,0.11383895386119458,0.0,0.12372886085974659,0.9631474381836991,0.7070905150061316,0.7071230469813574,0.0,0.0,0.0,0.0,0.0,0.13208750710471767,0.0819951424074633,0.11068120881728791,0.15621050338528236,0.19508645854732243,0.0,0.0,0.0,0.0,0.0,0.8431793493120905,0.6089165745397123,0.7612944657596514,0.9173988315455974,0.9926421298381406,0.5376323664672891,0.12108481035851826,0.39796894638818947,0.6484062848287306,0.7932341762792811,0.0,0.0,0.0,0.0
W002,45,P,32,0.0,-0.06544023323864508,0.0907508072674293,0.0,0.09298351434839064,0.9316190996458973,0.6134722236129696,0.789716297687878,0.0,0.0,0.0,0.0,0.0,0.10675619960228669,0.07322705297304712,0.09177926992076868,0.12304649093216632,0.1531692272484312,0.0,0.0,0.0,0.0,0.0,0.873124323843635,0.6569256103438195,0.79175894673742,0.9414154758018048,0.9959952112859364,0.48749758950850897,0.08940609888128274,0.33724449762785413,0.6108336658613887,0.7539553941202033,0.0,0.0,0.0,0.0
W002,45,P,33,0.0,-0.033881154684341525,0.07490480195918835,0.0,0.07317199193862259,0.9036945109381253,0.40361690397604294,0.9149280817624194,0.0,0.0,0.0,0.0,0.014169357375101522,0.08943269879934121,0.05995931638576994,0.07639739468957697,0.10344628767356047,0.12922986194879615,0.0,0.0,0.0,0.0,0.012238910989390147,0.9332545774995527,0.7059409313699827,0.8454373885769824,0.9826048948334031,0.9994058280689395,0.35921545750264083,0.03446723399616077,0.1857084275535136,0.5340745349602767,0.7082707048189824,0.0,0.0,0.0,0.0
W002,45,P,34,0.04241856632528453,0.04241856632528453,0.08985531826754105,0.04241856632528453,0.08273046467151557,0.8379770267325956,0.44693724143200314,0.8945653146623652,0.033254332501879945,0.0,0.017196101436935275,0.05278451296573264,0.08527059719324598,0.09500754702798585,0.049502327919420185,0.07299932133241505,0.1226802520923032,0.16386915864394003,0.031983981765539814,0.0,0.01684568876236384,0.04993723166359218,0.08022761521288684,0.9425093606584797,0.8042653318036587,0.8899404017477651,0.9762279658384188,0.9979650620452555,0.33417974120033744,0.06376292540891386,0.21674600234227148,0.45607667744449726,0.5942703647092893,0.026,0.0,0.0,0.0
W002,45,P,35,0.07205406794173694,0.07205406794173694,0.11169628759282108,0.029635501616452405,0.10221236578977955,0.8128795140968106,0.6144847170556974,0.7889287245913996,0.06210498360074138,0.011106726850595869,0.03995327407013838,0.08576301668326217,0.11844662026578631,0.12431351415783776,0.06922759461783823,0.10047725344483482,0.1492922184683685,0.19410775868578461,0.029020792230443793,-0.023830001032050956,0.0070050519472520615,0.0473110514241573,0.07301756908063602,0.880601627751219,0.7006070173543006,0.8083133614557233,0.9400761379269572,0.9919821236484744,0.4738571888321036,0.1263742277137333,0.34096459464649975,0.5887524912830855,0.7135473222386003,0.14,0.0,0.0,0.0
W002,45,P,36,0.08506986386392859,0.08506986386392859,0.14278062550286116,0.013015795922191653,0.13413598056151058,0.8053190756756529,0.5528234681274795,0.8332983937777605,0.07860394532626779,0.0,0.044524422482774884,0.10753910454975783,0.1548912525271628,0.16259930595426764,0.10404993110521081,0.13849162591405656,0.19100860907332795,0.23316329083786,0.013628078701887168,-0.03086749272676478,-0.005175088856981558,0.03253331829077209,0.05588070486221997,0.9033979397908102,0.6926953908987669,0.8207847295296801,0.9626976436560277,0.9984882974739041,0.42880275694821823,0.054960770890459074,0.27057820586701464,0.571237612111536,0.7212302522564081,0.306,0.0,0.0,0.0
W002,45,P,37,0.12336624600743852,0.12336624600743852,0.18012188791537717,0.03829638214350993,0.1703687235101567,0.7754836961025963,0.6311934766144148,0.7756254218807355,0.11572228546684489,0.0,0.07028586505572253,0.15890025897344737,0.21895937452365383,0.20647369504935276,0.14266933524600234,0.1762654101931838,0.2425483712591995,0.29271002678763147,0.036768751370940024,-0.007177903382653102,0.016854651093979173,0.05974344801772049,0.09293984420979373,0.8645879876166935,0.5920951240216638,0.7625046527007922,0.9478065300614615,0.9955281520247532,0.5024812022272385,0.09446459784641394,0.3188460059355659,0.6469826809283388,0.8058680468660709,0.6,0.014,0.0,0.0
W002,45,P,38,0.14050853662107918,0.14050853662107918,0.20635568653149905,0.017142290613640657,0.19902423185977414,0.7654475266114316,0.6153933175466708,0.7882201879607329,0.13733134012996706,0.0,0.07699221841877384,0.19228945235158973,0.26525774408597375,0.23721279906303744,0.1665482207920301,0.20802767712947418,0.2773231255622405,0.3259185435685366,0.0207221588674572,-0.024514626011883783,0.0,0.039888996623044494,0.06414083988408631,0.8628463050100059,0.5748877125437328,0.7529214992186923,0.9542655798111491,0.9960487203812651,0.5054661855168394,0.08880815677634685,0.2989591297670789,0.6581102753877267,0.8182321756124924,0.666,0.084,0.0,0.0
W002,45,P,39,0.20119851062863522,0.20119851062863522,0.248726760448005,0.06068997400755605,0.23642684925158,0.7141216515429497,0.7417951485489579,0.670626541064973,0.198536099205673,0.03359418959383093,0.13004207624375588,0.2644816939691005,0.35263833503560066,0.2802621204108908,0.19907916656963726,0.24244470885409894,0.3206951693803535,0.3851712639781856,0.062231266529666096,0.0005518158527105704,0.04082212583907091,0.08165987621728457,0.105958971109622,0.7750903307907389,0.48304788083076095,0.6365828796826931,0.9046581691186688,0.9908447287664713,0.6318500678153933,0.13500310291361362,0.42613794936374094,0.771208244824012,0.8755939253001482,0.844,0.285,0.0,0.0
W002,45,P,40,0.29356553480058784,0.29356553480058784,0.3277977405899258,0.09236702417195261,0.31284819821429555,0.6415458059998462,0.8179512695689488,0.5752875112534183,0.2908688180678046,0.10616285704917147,0.21760206940715637,0.3642489883729148,0.4724631915212814,0.35024752223348277,0.25329612076970465,0.3048943856537377,0.3988740934569599,0.4819745598064643,0.09464762269701557,0.04027146732377474,0.07440459860290516,0.11524355822499277,0.14787636047176572,0.683090827503492,0.4036602380447793,0.5549935950625019,0.8220922840899201,0.9602174503965286,0.7303332657219194,0.2792533423785093,0.5693539912207535,0.8318546110750246,0.9149088545711738,0.953,0.66,0.025,0.0
W002,45,P,41,0.385766396457766,0.385766396457766,0.4054402538056022,0.09220086165717817,0.38844244260355043,0.5696332268868124,0.8656727355042022,0.5006103424815784,0.3840976798896239,0.17728793933749548,0.3035809869866195,0.46737432084158675,0.5898135677053659,0.41494960723302843,0.30380105711511834,0.36504158327156266,0.47636100123363745,0.5616892411799193,0.09267854708502107,0.04422100746030958,0.07339200590370289,0.11096137389660349,0.13787792489938314,0.6100637117821628,0.3648170887811782,0.4961369015514434,0.7412949479938167,0.9012162520893398,0.7923518394448521,0.4333689108027651,0.6711794092495272,0.868244279669058,0.9310792067527692,0.991,0.861,0.167,0.0
W002,45,P,42,0.45210726453361477,0.45210726453361477,0.4601018773588626,0.06634086807584877,0.43940866636593395,0.5156160531327679,0.896868743851054,0.44229679661792776,0.4529853339914795,0.22747619761140395,0.3626733296589429,0.5388796010376458,0.6670007637596628,0.4656738338220154,0.32892255200310255,0.40681804914707453,0.5268454687074549,0.621335525560511,0.0671291522514671,0.01775664726350435,0.04942292882515975,0.08545658436369041,0.11379182898812376,0.5572073886802147,0.3203907874872975,0.44476267912205225,0.6817241282270727,0.852391647956281,0.8303733625030565,0.5229034747175222,0.7316092600577173,0.895648312182462,0.9472854380926169,0.997,0.93,0.351,0.01
W002,45,P,43,0.4891872911385085,0.4891872911385085,0.49097385060327675,0.037080026604893734,0.4684145533544623,0.4856373839909054,0.9103340925314879,0.4138741837450162,0.49335893062901526,0.26020189766641355,0.39529777308762476,0.5784531709871702,0.7122405505611095,0.4949631049368266,0.3505601618607573,0.42855639153240416,0.5560095372596524,0.653294198371337,0.03940870966120086,-0.008217283402166613,0.021081671560195747,0.05873881908614212,0.08894607511285914,0.5174237874153869,0.28600913717167153,0.4119655179225552,0.6507411965830675,0.8423763512132035,0.8557292905375338,0.5388895408696991,0.7592996065443977,0.9111994354555386,0.9582268812813545,0.998,0.958,0.486,0.022
W002,45,P,44,0.5677681241971485,0.5677681241971485,0.5590699727731309,0.07858083305864,0.5219772031084399,0.41167552110913824,0.948146600685464,0.31783332676855636,0.5656946424546407,0.34980072399299345,0.47255079292744606,0.653896720741197,0.7832255218930344,0.5484689605634092,0.3998121379504624,0.48036744240351475,0.6120860279310929,0.7063788551622566,0.0756400137191704,0.028058617967903526,0.05622258689574376,0.0959582118740853,0.12398814808762018,0.4443971515954491,0.24186718246296218,0.3401598498867006,0.5662855609054396,0.7481920222549311,0.8958298750664697,0.6634819098718456,0.8242091082741975,0.9403676277476556,0.9703093621012053,1.0,0.99,0.689,0.088
W002,45,P,45,0.6919950522726461,0.6919950522726461,0.6767656973721458,0.12422692807549762,0.6148092354269297,0.293642888865913,0.9811120920415487,0.1934400755960415,0.6782626284839179,0.47730990495214864,0.5931550179479391,0.7722161498148619,0.9055800308145346,0.6304337358719937,0.48161953093701093,0.5674384796551126,0.6896817599280249,0.773745953927678,0.11399131845419985,0.06759654064868291,0.09409481657084291,0.1366054855966241,0.16781232626112697,0.3629695505438433,0.2039128291127116,0.2795668588310659,0.47419662776876326,0.6327044590892233,0.9318009318118641,0.7743925551036916,0.8804189669219069,0.9601261502182947,0.9789890314377367,1.0,1.0,0.919,0.3
W002,45,P,46,0.8072795314093659,0.8072795314093659,0.7839781260654057,0.1152844791367198,0.710860427983279,0.1958745998804823,0.9899098008835518,0.14169892770191855,0.7877612810186692,0.5682118364586731,0.6966715813314919,0.8771640908479897,1.0,0.6942738569694961,0.5507336011566552,0.6393420811285717,0.7458627956421362,0.8066955486195065,0.10490438025310012,0.039516410417291536,0.079745628394849,0.12743358384399847,0.16487854571264227,0.3243168290281525,0.17853361641844506,0.25090398273147985,0.40780207704835747,0.5647134208722486,0.9459485144079619,0.8252869848320791,0.9130703252461723,0.9680119647554215,0.9839337991796976,1.0,1.0,0.985,0.613
W002,45,P,47,0.9054378754407846,0.9054378754407846,0.8334234957459101,0.09815834403141865,0.801098318336665,0.16011566522022094,0.9852101086492699,0.17135063995444258,0.880829511874293,0.6562380499596746,0.7882817122430439,0.9728116415603965,1.0,0.7287024582465557,0.6018850273049201,0.6829581801725959,0.7696130711748356,0.8267424521605057,0.08512070178615216,0.0,0.05932042865585321,0.10577285322686095,0.14187242301496758,0.31807609092438427,0.18022216864625532,0.25218465923865896,0.3892691080955861,0.5303022456555903,0.9480651791832848,0.8478086377763547,0.9211240517520252,0.9676791289060598,0.9836259292973556,1.0,1.0,0.997,0.834
W002,45,P,48,0.9711940770023829,0.9711940770023829,0.8169892663779986,0.06575620156159834,0.8682604230196644,0.19449579514725465,0.975016670926799,0.22213169835149318,0.9409889943098638,0.7266999844239789,0.8534149988706764,1.0,1.0,0.7362178186748124,0.632551535157103,0.698764265011365,0.7728322956759365,0.8227938252300215,0.052851791082032584,0.0,0.017835184934845094,0.0745372651194931,0.10145101774895651,0.3252505833071307,0.19056076988895854,0.25947785294236203,0.39752192502860123,0.5150104631488968,0.9456278632026498,0.8571838693589992,0.9175926724023767,0.9657490527137087,0.9816754010170625,1.0,1.0,1.0,0.936
W002,45,P,49,0.9943457801070391,0.9943457801070391,0.7823842063778901,0.023151703104656196,0.9023422876407743,0.25098146338106336,0.9605547987018039,0.2780907741884298,0.9691830813961515,0.7658338531541236,0.8850838343404802,1.0,1.0,0.7341065882818996,0.6395609612187177,0.696580725050985,0.7696196586007542,0.8181320477118246,0.007493847454382974,-0.01840726623993937,0.0,0.03704237283579925,0.06537948718236412,0.33947498901825207,0.19786839040527532,0.27187843068209405,0.4120004727349423,0.5313682360428779,0.940615077578415,0.8471409481032689,0.9111836258761107,0.9623316030638414,0.9802285921260752,1.0,1.0,1.0,0.955
W002,45,P,50,1.0,1.0114949290222257,0.8230925693132207,0.005654219892960888,0.9027383323551783,0.19402570854436454,0.9766924883004842,0.2146433863299614,0.9918084831087324,0.7958472143924086,0.9105654121654285,1.0,1.0,0.7685112321461574,0.6755321831060885,0.7312691938287028,0.8008306781286161,0.8507309002215606,0.00021300959003622832,-0.017702907358235404,0.0,0.03007666519580296,0.06783032806972461,0.27619759619670115,0.1528500697591984,0.2207385203092979,0.33701626671410584,0.4525288220342238,0.9611008725919863,0.8917497770915481,0.9414988239016243,0.9753330210742898,0.9882493823714786,1.0,1.0,1.0,0.972
W002,45,P,51,1.0,1.0673019489704705,0.8678341561987214,0.0,0.9394504341659865,0.14307256571234306,0.9903060967509729,0.13890224885049188,1.0,0.857565999543923,0.970478357673012,1.0,1.0,0.805457106010419,0.7194537626995806,0.7699745050237723,0.8391157051378662,0.8761448339629063,0.003809989715902795,0.0,0.0,0.04803685795162804,0.09286673721691176,0.21432929628316355,0.12240009566616435,0.1737706212468795,0.2687058992351917,0.3590125554818037,0.9767614605225434,0.9333326290131488,0.9632222690833403,0.984786149957923,0.992480839335108,1.0,1.0,1.0,0.993
W002,45,P,52,1.0,1.117307282319374,0.8629552643405033,0.0,0.9809987509967969,0.15579105901223403,0.9927964068907006,0.11981358213022297,1.0,0.9293560719198048,1.0,1.0,1.0,0.8228933846450242,0.7454485752788224,0.7867252553419306,0.8541022110186023,0.8891181964371411,0.0,0.0,0.0,0.02534743719000465,0.08439823823206721,0.18198208878091193,0.1091848664776822,0.14624780141929056,0.22395761933561065,0.3032073342910215,0.9833018454952005,0.9529245078300866,0.9745988801420626,0.9892479861719083,0.9940214583938922,1.0,1.0,1.0,1.0
W002,45,P,53,1.0,1.12211847943386,0.8647813876543521,0.0,0.984424856535352,0.1539262580794734,0.9936013325211096,0.11294419865687769,1.0,0.9656951446494562,1.0,1.0,1.0,0.8378960223874515,0.7659723064494658,0.8048406909279426,0.8661953485756548,0.9017163468043773,0.0,0.0,0.0,0.0,0.04005998108122176,0.15886340970391172,0.09437987278779303,0.1290985862331542,0.19706249712422733,0.2662300310918076,0.9873005684957443,0.9639095210885565,0.9803909265795239,0.9916317636805838,0.9955362569111291,1.0,1.0,1.0,1.0
W002,45,P,54,1.0,1.073679127951906,0.9131404927925613,0.0,0.9379490904771599,0.08921934404031061,0.9978178430590755,0.06602690414370972,1.0,0.9639812870062928,1.0,1.0,1.0,0.8767093415797065,0.8138601064090311,0.8521177373679408,0.8995452435487988,0.9257534116004733,0.0,-0.009260046440472446,0.0,0.0,0.003115134640671451,0.11729956917922607,0.0673638193314859,0.0926697129511671,0.14586245152941313,0.20067443936995566,0.9930965763327235,0.9796579528176325,0.9893048755088294,0.9956969033080114,0.9977284591034223,1.0,1.0,1.0,1.0
W002,45,P,55,1.0,1.0144000354956333,0.9169381532226235,0.0,0.8877910066827837,0.08042152058711165,0.9959889866954145,0.08947590949070601,1.0,0.9484200063045601,0.9900233808992249,1.0,1.0,0.8910552097390836,0.8407568136811403,0.8716122473981442,0.9083867982621342,0.931051038290119,0.0,-0.033046453966775025,-0.002846440073929951,0.0,0.0016959191153408108,0.11489228766929553,0.06667813288458671,0.09396881866710512,0.14007100153899293,0.18051953840044085,0.9933779400518989,0.9835713863053988,0.9901414591252797,0.9955751293662325,0.9977745333903778,1.0,1.0,1.0,1.0
W002,45,P,56,0.9618258466519181,0.9618258466519181,0.915811553527869,-0.03817415334808194,0.8413040532770675,0.07733914360694082,0.9965508959337861,0.08298380451142812,0.9714932872986974,0.917163526854373,0.9511890026759414,0.989885412244903,1.0,0.8992555195660559,0.8327763929589159,0.8728391887633349,0.9178481848670502,0.9406653421606606,-0.02019374080401709,-0.06302745199283061,-0.03636889402937654,-0.0028210811167954097,0.007853269948584207,0.10515296623093912,0.05786278885545236,0.08504554105792544,0.13661417930826095,0.18801926107483796,0.9944560579732449,0.9821653411017971,0.9906243312576333,0.996377065138384,0.9983245451310266,1.0,1.0,1.0,1.0
W002,45,P,57,0.9645882759951734,0.9645882759951734,0.9234789042010093,0.0027624293432553237,0.8431429896631268,0.06986431979099403,0.9972332888822483,0.07433550660836866,0.9727605394948307,0.9184438698075716,0.951009398317994,0.9943432301166357,1.0,0.9030963149935659,0.8402942588523462,0.8815898136030742,0.9232860824506437,0.9430849032399896,0.0,-0.050801315016920555,-0.019778607367543444,0.020439632847553568,0.049858316262017546,0.09732666492011244,0.05427046657075532,0.0759621395009079,0.12266615578868607,0.17310341387659198,0.9952524906748799,0.9849036518613223,0.9924479855639307,0.9971107019291048,0.9985262645799747,1.0,1.0,1.0,1.0
W002,45,P,58,0.9694831654551976,0.9694831654551976,0.9008451561661112,0.004894889460024254,0.8498217881170113,0.09353876868816706,0.9944167532872097,0.10552402939317505,0.9755643456716285,0.8984558361880124,0.9434918833421418,1.0,1.0,0.881989515890472,0.8065103586274168,0.8545511216292889,0.907651100861059,0.9349647565808112,0.0,-0.05005843407398258,-0.015073734919190257,0.010883087582551437,0.0361113867582934,0.12461278259901334,0.06420924680391489,0.09665860977293811,0.1587239242891246,0.21743048957178954,0.9922054451664977,0.9760757557271353,0.9873230041244052,0.9953175934570913,0.9979364542931313,1.0,1.0,1.0,1.0
W002,45,P,59,0.9601622335312141,0.9601622335312141,0.9155062070995696,-0.009320931923983533,0.8398158039789454,0.07750818297540223,0.9965901681467938,0.08251082808191704,0.9575631655023686,0.8628315166460927,0.9207264295943518,1.0,1.0,0.8675790266184307,0.7889636693412438,0.836767607229935,0.893294330045903,0.920108256085133,-0.00967978137727249,-0.06158409969867451,-0.02942308042984662,0.0,0.01843311526025,0.13607989132497855,0.07783829706035518,0.10689242180404906,0.17439887011011035,0.23452615290540035,0.9906978633528457,0.9721097356975693,0.9846750904457338,0.9942705912845633,0.9969659919158194,1.0,1.0,1.0,1.0
W002,45,P,60,0.9337428354850986,0.9337428354850986,0.9102633144956013,-0.026419398046115483,0.8158454143126251,0.08042866519786729,0.997643615236907,0.06860916101063133,0.9306901827385377,0.8165702771871532,0.8832080075331779,0.9835820691585766,1.0,0.8375967444373713,0.743553025380795,0.8021178879882144,0.8675308795538688,0.9064313043308125,-0.022849700138167006,-0.07040267381162339,-0.045161895004789676,-0.00025230030927705926,0.006384955793287893,0.16251943390825518,0.08962285863719609,0.1295636781899639,0.21139495700725888,0.28837750713899923,0.9867053204345382,0.9575167793194546,0.977400713899227,0.9915711034425457,0.9959757713466753,1.0,1.0,1.0,0.994
W002,45,V,30,0.0,-0.08373740059459803,0.07673658611378853,,0.08346282762786944,1.0041908178448413,0.9292094252232993,0.3695535739946547,0.0,0.0,0.0,0.0,0.016738849648132534,0.09593205223581329,0.04760751697499946,0.07359698397265264,0.12288222191489791,0.16038131273849995,,,,,,0.6959003021347163,0.2610812522654848,0.49903101589796445,0.890702679145941,0.9939602516746976,0.7181383480892771,0.10974068147550449,0.4545853315632535,0.8665839225977332,0.9653168131057943,0.001,0.0,0.0,0.0
W002,45,V,31,0.0,-0.03890532616551835,0.043236642581220355,0.0,0.043496047820324686,0.9625036141232176,0.8284122040774045,0.5601189338788997,0.0,0.0,0.0,0.0,0.038269431927004056,0.06621985201540295,0.0339413822113989,0.05032928919231966,0.08404103845633715,0.11563263021070878,0.0,0.0,0.0,0.0,0.023279425566738864,0.7859566371061213,0.3376517051881959,0.5861590600744244,0.9404671407313803,0.9974169341732861,0.6182815907721311,0.07182929112594516,0.3398843642268438,0.8101955011557083,0.9412710639269519,0.002,0.0,0.0,0.0
W002,45,V,32,0.0,-0.018135286436408094,0.027666645532777562,0.0,0.026837435181022624,0.9431910834263303,0.6258505467681679,0.7799430062738318,0.0,0.0,0.0,0.0008983251182477545,0.03320645410971596,0.047002291546715314,0.02289750778063643,0.03575038454172058,0.06120237901522518,0.08819702335609687,0.0,-0.015774746760836445,0.0,0.0,0.01667945042281311,0.8516295983183875,0.40834301323172756,0.661146860202563,0.9604628965945561,0.9988159655331256,0.5241395530048298,0.048647890421094984,0.27840741785923734,0.7502557905204433,0.9128270672654673,0.001,0.0,0.0,0.0
W002,45,V,33,0.0,-0.0211210405191492,0.025214111163803368,0.0,0.024465342001054016,0.945838225001162,0.7995603394268057,0.6005857670091281,0.0,0.0,0.0,0.0,0.01860097035497031,0.040683516934218754,0.019323066704249648,0.03055813528862766,0.05242953887078054,0.07507762426834487,0.0,-0.024185964591788556,0.0,0.0,0.003494992925114586,0.8239865823682497,0.3244440421070036,0.6305044727015583,0.9472672003248255,0.9982687840381997,0.5666091398004767,0.05881451080188168,0.32044476945896166,0.7761854371698643,0.9459048620171957,0.0,0.0,0.0,0.0
W002,45,V,34,0.008163872347648747,0.008163872347648747,0.014393824791938695,0.008163872347648747,0.013416262590568785,0.9186683490039956,0.5635752086726826,0.8260647577644681,0.008132093613924009,0.0,0.0,0.020068711232462375,0.03779601791062054,0.03416973874319873,0.01539097926976898,0.02430430268867879,0.045813944393289674,0.06358874387846754,0.005768404687251944,0.0,0.0,0.01678984972777897,0.03285745834825096,0.89583746744761,0.4767376885717844,0.7501814862994471,0.9746141960060939,0.9988172154845704,0.44438000498790936,0.048622723146434156,0.22389007332360078,0.6612319722933675,0.8790455766357222,0.0,0.0,0.0,0.0
W002,45,V,35,0.027523148061580075,0.027523148061580075,0.031420957182668796,0.019359275713931326,0.029221699713193883,0.900784968870429,0.8723280909620426,0.48892095644395855,0.02600309022420995,0.0,0.006253384686946103,0.04614595147643075,0.07126592545052594,0.050897816925425554,0.023030266844003253,0.0381430245689812,0.06572303734435617,0.09072544505946886,0.014031142833600126,-0.01456186544378497,0.0,0.031052283583343533,0.05441465504218393,0.7970516178260778,0.33986601979826275,0.5874765019975692,0.9425563878795656,0.9976336989503515,0.6039111138155502,0.06875236773490188,0.33404242422337777,0.8092400569776924,0.9404738096435409,0.005,0.0,0.0,0.0
W002,45,V,36,0.04323610445088321,0.04323610445088321,0.05512803969875289,0.015712956389303135,0.05173543941008819,0.8867241846349768,0.774008340208647,0.6331754016453868,0.03924887888861882,0.0,0.009901985520436182,0.06999475462186747,0.11038764977117736,0.0769271751098568,0.037827216814302136,0.05681786475112743,0.10240354463266957,0.14186855123655628,0.012283960174350576,-0.012463827274965374,0.0,0.02805324211846323,0.05149010211107428,0.8040094942902059,0.3163674788397018,0.6067166369930379,0.9462934110449017,0.998322263795298,0.5946164583771099,0.0579017605793018,0.32330872148830314,0.7949126034711501,0.9486365512559729,0.085,0.0,0.0,0.0
