window_id,anchor_day,field,bootstrap_id,marker_extract_status,t10_day,t15_day,t20_day,t25_day,t30_day,t35_day,t40_day,t45_day,t50_day,t75_day,pre_progress_upper90,pre_progress_upper95,departure90_day,departure95_day,peak_change_day_raw,peak_change_value_raw,peak_change_day_smooth3,peak_change_value_smooth3,duration_25_75,tail_50_75,early_span_25_50
W002,45,V,550,success,36.0,37.0,38.0,39.0,41.0,42.0,43.0,44.0,45.0,47.0,0.12666895107582404,0.15338430897510755,37.0,37.0,47.0,0.10787681484503797,46.0,0.0987095657770315,8.0,2.0,6.0
W002,45,H,550,success,36.0,36.0,37.0,37.0,38.0,39.0,41.0,51.0,51.0,54.0,0.20614359849858518,0.2325873665568837,37.0,37.0,52.0,0.11387058634220082,52.0,0.1085725817554154,17.0,3.0,14.0
W002,45,Je,550,success,40.0,40.0,41.0,41.0,42.0,43.0,44.0,45.0,46.0,50.0,0.03268642423623451,0.05501702689588579,39.0,40.0,40.0,0.13215812304464752,40.0,0.09215030132804279,9.0,4.0,5.0
W002,45,Jw,550,success,36.0,37.0,38.0,39.0,39.0,41.0,42.0,43.0,44.0,49.0,0.1244370336926735,0.14250313545321142,37.0,37.0,46.0,0.08501089290146024,38.0,0.0652868928111314,10.0,5.0,5.0
W002,45,P,551,success,39.0,40.0,40.0,41.0,41.0,42.0,43.0,43.0,44.0,45.0,0.051762619515885025,0.05843245390922752,37.0,37.0,46.0,0.1801826094114305,45.0,0.15677711338101763,4.0,1.0,3.0
W002,45,V,551,success,37.0,40.0,42.0,43.0,44.0,44.0,45.0,45.0,45.0,48.0,0.0833465701863095,0.0925492153718821,37.0,37.0,45.0,0.11276783785135375,46.0,0.10368736694620662,5.0,3.0,2.0
W002,45,H,551,success,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,54.0,0.245503765847369,0.275197445825573,37.0,37.0,51.0,0.1222392677462894,51.0,0.10040469291672094,17.0,15.0,2.0
W002,45,Je,551,success,30.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,47.0,52.0,0.1048073047244863,0.1076984606571586,43.0,43.0,46.0,0.13576283426193536,45.0,0.12773088203031496,7.0,5.0,2.0
W002,45,Jw,551,success,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,45.0,48.0,0.06527928906500452,0.06701156726722914,37.0,37.0,46.0,0.13300480549627947,46.0,0.10639284144643701,7.0,3.0,4.0
W002,45,P,552,success,37.0,37.0,38.0,39.0,40.0,41.0,42.0,44.0,45.0,47.0,0.11344614235769909,0.1424697920773632,37.0,37.0,45.0,0.1375538172958003,45.0,0.09392818037262002,8.0,2.0,6.0
W002,45,V,552,success,38.0,40.0,42.0,43.0,44.0,45.0,45.0,46.0,47.0,50.0,0.04483386391806289,0.06106856037683897,37.0,37.0,51.0,0.11356596829594445,51.0,0.10241095037508952,7.0,3.0,4.0
W002,45,H,552,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,53.0,0.19849156649575384,0.23166550056207177,37.0,37.0,55.0,0.10295467891519527,38.0,0.09616890408433232,16.0,13.0,3.0
W002,45,Je,552,success,43.0,43.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,49.0,0.04752905293454445,0.0531136401669356,42.0,42.0,46.0,0.14367036975180186,45.0,0.12166387441081383,5.0,3.0,2.0
W002,45,Jw,552,success,37.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,41.0,47.0,0.1296431219683622,0.16639804421574783,37.0,37.0,38.0,0.10585266158953446,38.0,0.10090074901524865,9.0,6.0,3.0
W002,45,P,553,success,36.0,37.0,38.0,39.0,40.0,40.0,41.0,41.0,42.0,45.0,0.14245092148474528,0.1498525824400871,37.0,37.0,42.0,0.10634715468666328,41.0,0.09760728910036615,6.0,3.0,3.0
W002,45,V,553,success,38.0,39.0,40.0,40.0,41.0,41.0,42.0,43.0,44.0,46.0,0.05211120001374382,0.06377258959379027,37.0,37.0,45.0,0.1374575218223837,45.0,0.11235059275687864,6.0,2.0,4.0
W002,45,H,553,success,35.0,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,40.0,0.36074865291614694,0.4073769583159863,37.0,37.0,35.0,0.16592696976404783,36.0,0.15133508790527533,4.0,2.0,2.0
W002,45,Je,553,success,30.0,43.0,43.0,44.0,44.0,45.0,45.0,46.0,46.0,50.0,0.13083528325979288,0.1514879354819595,43.0,43.0,43.0,0.145701735298017,43.0,0.1121104993026411,6.0,4.0,2.0
W002,45,Jw,553,success,37.0,38.0,38.0,39.0,39.0,40.0,41.0,42.0,43.0,49.0,0.09722652309038636,0.12177292672252756,37.0,37.0,38.0,0.0855032911896435,38.0,0.08004352233878884,10.0,6.0,4.0
W002,45,P,554,success,38.0,39.0,39.0,40.0,41.0,41.0,42.0,42.0,43.0,48.0,0.03329148710260903,0.055276578760127607,37.0,37.0,41.0,0.09496687636945356,40.0,0.08632019060075966,8.0,5.0,3.0
W002,45,V,554,success,39.0,39.0,40.0,41.0,41.0,42.0,42.0,43.0,44.0,49.0,0.025176898793206136,0.02708860866212406,38.0,38.0,45.0,0.10662984653595065,45.0,0.09006713440072367,8.0,5.0,3.0
W002,45,H,554,success,36.0,36.0,37.0,37.0,37.0,38.0,38.0,39.0,40.0,51.0,0.21723028764014593,0.2626568983996744,37.0,37.0,37.0,0.12979031645579572,37.0,0.11802276464028591,14.0,11.0,3.0
W002,45,Je,554,success,35.0,41.0,42.0,42.0,43.0,43.0,43.0,44.0,45.0,47.0,0.11178736308897913,0.12042514196877017,41.0,41.0,46.0,0.154139798222784,46.0,0.12184337000037249,5.0,2.0,3.0
W002,45,Jw,554,success,37.0,38.0,38.0,39.0,39.0,39.0,40.0,40.0,41.0,44.0,0.04732968266199175,0.08281122247845826,37.0,37.0,39.0,0.12570861935871117,38.0,0.11583089813205287,5.0,3.0,2.0
W002,45,P,555,success,36.0,37.0,37.0,38.0,39.0,40.0,40.0,40.0,41.0,45.0,0.15371651981137646,0.178295303166415,37.0,37.0,40.0,0.11454876129218772,40.0,0.10191892963616167,7.0,4.0,3.0
W002,45,V,555,success,39.0,40.0,40.0,41.0,42.0,42.0,43.0,43.0,44.0,46.0,0.027171089313407074,0.04155879450026492,37.0,37.0,45.0,0.1258684245573808,46.0,0.10435312257051654,5.0,2.0,3.0
W002,45,H,555,success,36.0,36.0,37.0,37.0,38.0,39.0,39.0,42.0,43.0,53.0,0.2001085931861047,0.22727460414529946,37.0,37.0,36.0,0.09122693047925236,36.0,0.08481353836816473,16.0,10.0,6.0
W002,45,Je,555,success,42.0,43.0,44.0,45.0,45.0,46.0,46.0,47.0,47.0,50.0,0.03577131069430901,0.040246608926368437,41.0,41.0,48.0,0.11015719886223385,47.0,0.10413622815497608,5.0,3.0,2.0
W002,45,Jw,555,success,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,42.0,51.0,0.05893044752975604,0.0964217548986914,37.0,37.0,37.0,0.1071180210541011,38.0,0.10426278048866766,12.0,9.0,3.0
W002,45,P,556,success,37.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,42.0,46.0,0.09723494309764315,0.10439408029566012,37.0,37.0,40.0,0.11928859002325432,40.0,0.10357840923463874,6.0,4.0,2.0
W002,45,V,556,success,37.0,38.0,39.0,40.0,41.0,42.0,42.0,43.0,44.0,46.0,0.07887376207274911,0.09868502108916881,37.0,37.0,45.0,0.10842412657692968,45.0,0.08821857889825901,6.0,2.0,4.0
W002,45,H,556,success,36.0,37.0,38.0,38.0,39.0,39.0,40.0,41.0,43.0,52.0,0.14713950506668189,0.17339149600905515,37.0,37.0,38.0,0.08296915409348771,38.0,0.07665857912025417,14.0,9.0,5.0
W002,45,Je,556,success,41.0,43.0,44.0,45.0,45.0,46.0,47.0,47.0,48.0,52.0,0.04261466964317908,0.04435687591845677,40.0,40.0,52.0,0.09343179989956907,45.0,0.0781912505526853,7.0,4.0,3.0
W002,45,Jw,556,success,38.0,43.0,44.0,45.0,46.0,47.0,48.0,48.0,49.0,52.0,0.061574777100556075,0.06703121913013863,37.0,37.0,49.0,0.10346798717750133,50.0,0.09008667731290576,7.0,3.0,4.0
W002,45,P,557,success,38.0,39.0,40.0,40.0,41.0,44.0,45.0,45.0,45.0,47.0,0.07331398466948182,0.07332744868696493,38.0,38.0,46.0,0.16701612154188594,46.0,0.13165120425870425,7.0,2.0,5.0
W002,45,V,557,success,38.0,40.0,40.0,41.0,42.0,42.0,44.0,44.0,45.0,48.0,0.05178154541876367,0.07113579207603324,37.0,37.0,45.0,0.09009892146089404,46.0,0.07889853178358508,7.0,3.0,4.0
W002,45,H,557,success,35.0,35.0,36.0,36.0,36.0,37.0,37.0,38.0,38.0,54.0,0.3555191506154662,0.3966586920409704,37.0,37.0,36.0,0.13147828817561186,36.0,0.12141257789643559,18.0,16.0,2.0
W002,45,Je,557,success,41.0,41.0,42.0,43.0,43.0,44.0,44.0,45.0,45.0,52.0,0.07912227759350024,0.09908105809002614,40.0,41.0,46.0,0.11764578495974809,45.0,0.1009839490166708,9.0,7.0,2.0
W002,45,Jw,557,success,37.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,48.0,0.11675651661011194,0.13780506907493095,37.0,37.0,46.0,0.09166035152245755,45.0,0.07080388648050784,9.0,4.0,5.0
W002,45,P,558,success,37.0,39.0,39.0,40.0,40.0,40.0,41.0,41.0,42.0,45.0,0.08361419859751351,0.09465063613258914,37.0,37.0,46.0,0.17377838317800542,45.0,0.12760824040686614,5.0,3.0,2.0
W002,45,V,558,success,37.0,38.0,40.0,42.0,43.0,43.0,44.0,44.0,45.0,47.0,0.09858301979688149,0.11346916094502572,37.0,37.0,47.0,0.13282560857870163,46.0,0.12705382414863697,5.0,2.0,3.0
W002,45,H,558,success,35.0,36.0,37.0,37.0,38.0,39.0,40.0,41.0,42.0,53.0,0.20844252671509056,0.23551839979515818,37.0,37.0,35.0,0.09889433615216046,36.0,0.08668323283009378,16.0,11.0,5.0
W002,45,Je,558,success,41.0,41.0,43.0,44.0,45.0,45.0,46.0,46.0,47.0,52.0,0.0413618739520482,0.061290353152549035,40.0,41.0,46.0,0.09862787201239198,47.0,0.09172843944652226,8.0,5.0,3.0
W002,45,Jw,558,success,36.0,37.0,38.0,39.0,39.0,40.0,41.0,42.0,43.0,47.0,0.12355869721734632,0.14388691998145592,37.0,37.0,39.0,0.09531036236452917,38.0,0.07637821282276316,8.0,4.0,4.0
W002,45,P,559,success,40.0,40.0,41.0,41.0,41.0,42.0,43.0,44.0,44.0,46.0,0.08898142230851461,0.09343305893578432,40.0,40.0,40.0,0.1273841098692844,46.0,0.1162540052003691,5.0,2.0,3.0
W002,45,V,559,success,40.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,44.0,47.0,0.03299183683261437,0.03752611285256387,39.0,39.0,45.0,0.13767071013644983,45.0,0.10867401751913075,5.0,3.0,2.0
W002,45,H,559,success,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,40.0,0.3207668984080384,0.3718969472014194,37.0,37.0,37.0,0.1460858536953744,37.0,0.13929398329555365,4.0,2.0,2.0
W002,45,Je,559,success,44.0,45.0,45.0,46.0,46.0,47.0,47.0,48.0,48.0,52.0,0.04170352989697835,0.04174858546166519,43.0,43.0,46.0,0.1275416647210407,46.0,0.10868015937727935,6.0,4.0,2.0
W002,45,Jw,559,success,37.0,37.0,38.0,38.0,39.0,39.0,40.0,42.0,43.0,49.0,0.1199964830549906,0.14849665103632073,37.0,37.0,38.0,0.08987280262775235,38.0,0.08492367172627258,11.0,6.0,5.0
W002,45,P,560,success,36.0,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,45.0,0.1432822488914518,0.17115650868763232,37.0,37.0,40.0,0.10717776294273423,40.0,0.09689136565451928,7.0,4.0,3.0
W002,45,V,560,success,37.0,38.0,39.0,40.0,41.0,41.0,42.0,43.0,44.0,46.0,0.07203244146285132,0.09600215849417278,37.0,37.0,45.0,0.12349405482203435,46.0,0.10702805347406974,6.0,2.0,4.0
W002,45,H,560,success,36.0,36.0,37.0,38.0,38.0,39.0,40.0,41.0,42.0,53.0,0.17706407425837867,0.2022966178029178,37.0,37.0,54.0,0.07825836891211024,54.0,0.07489305295828852,15.0,11.0,4.0
W002,45,Je,560,success,41.0,41.0,42.0,43.0,43.0,45.0,46.0,46.0,47.0,51.0,0.033273164676174354,0.037076029243801704,40.0,40.0,48.0,0.10522012464385455,47.0,0.09659708076942125,8.0,4.0,4.0
W002,45,Jw,560,success,37.0,37.0,38.0,38.0,39.0,39.0,40.0,41.0,41.0,50.0,0.12434028730487912,0.1539346052826861,37.0,37.0,39.0,0.10306100674262475,38.0,0.09367257311248897,12.0,9.0,3.0
W002,45,P,561,success,36.0,37.0,37.0,37.0,38.0,39.0,39.0,40.0,40.0,42.0,0.18036004035372535,0.22162777875125306,37.0,37.0,40.0,0.15715894508355244,40.0,0.12932454483477057,5.0,2.0,3.0
W002,45,V,561,success,37.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,42.0,45.0,0.08291275602758807,0.11250163685660597,37.0,37.0,45.0,0.12229621073510821,44.0,0.09863340263853893,6.0,3.0,3.0
W002,45,H,561,success,36.0,36.0,37.0,38.0,38.0,39.0,40.0,50.0,51.0,53.0,0.18917615718001965,0.21244583910161075,37.0,37.0,51.0,0.11875651586877695,51.0,0.10261735991571619,15.0,2.0,13.0
W002,45,Je,561,success,40.0,40.0,40.0,41.0,41.0,42.0,42.0,43.0,44.0,52.0,0.02063906471954889,0.0281836901121202,39.0,39.0,40.0,0.11849016896085654,41.0,0.10749894644215918,11.0,8.0,3.0
W002,45,Jw,561,success,37.0,38.0,41.0,43.0,44.0,45.0,47.0,47.0,48.0,50.0,0.0795168855885384,0.10146586972975218,37.0,37.0,49.0,0.1085615595484064,49.0,0.09656699275795322,7.0,2.0,5.0
W002,45,P,562,success,36.0,39.0,39.0,40.0,40.0,41.0,41.0,41.0,42.0,46.0,0.10639915641828884,0.11232122924389805,37.0,37.0,46.0,0.14183108343012152,46.0,0.12554387354051577,6.0,4.0,2.0
W002,45,V,562,success,40.0,41.0,41.0,42.0,42.0,43.0,44.0,44.0,45.0,47.0,0.03989811208125148,0.04497500324674005,40.0,40.0,45.0,0.11172437386402467,46.0,0.10462804027812256,5.0,2.0,3.0
W002,45,H,562,success,35.0,35.0,35.0,36.0,36.0,36.0,36.0,37.0,37.0,39.0,0.4547677050254462,0.506512350462503,37.0,37.0,35.0,0.20541595579181987,36.0,0.17721694291026258,3.0,2.0,1.0
W002,45,Je,562,success,41.0,41.0,41.0,44.0,45.0,45.0,45.0,46.0,46.0,52.0,0.036439404684658755,0.04414811685823336,40.0,40.0,46.0,0.13601592523694156,46.0,0.09946528226954471,8.0,6.0,2.0
W002,45,Jw,562,success,37.0,38.0,42.0,43.0,44.0,45.0,45.0,46.0,46.0,50.0,0.08315055354328778,0.09513373388613942,37.0,37.0,49.0,0.09998966889557914,49.0,0.08328297883727187,7.0,4.0,3.0
W002,45,P,563,success,39.0,40.0,40.0,41.0,41.0,42.0,43.0,44.0,45.0,47.0,0.07494222311657134,0.07862797812198855,39.0,39.0,46.0,0.1437484472413778,46.0,0.1282602455069385,6.0,2.0,4.0
W002,45,V,563,success,41.0,42.0,43.0,43.0,44.0,44.0,45.0,45.0,45.0,48.0,0.06169704227302846,0.06489873066348269,41.0,41.0,45.0,0.14036852655179077,45.0,0.11591997933289616,5.0,3.0,2.0
W002,45,H,563,success,35.0,35.0,36.0,36.0,36.0,36.0,37.0,37.0,37.0,39.0,0.4277420053043964,0.4904906795298288,37.0,37.0,36.0,0.19946932664677064,36.0,0.18441311791842044,3.0,2.0,1.0
W002,45,Je,563,success,40.0,40.0,41.0,42.0,44.0,45.0,45.0,45.0,46.0,51.0,0.04506237160048427,0.046734368615687104,39.0,39.0,46.0,0.1407567806009521,46.0,0.11165870666561184,9.0,5.0,4.0
W002,45,Jw,563,success,39.0,40.0,41.0,42.0,43.0,44.0,44.0,45.0,46.0,52.0,0.0355421455706098,0.04491358018573459,37.0,37.0,53.0,0.07574780830952488,53.0,0.0720686580770965,10.0,6.0,4.0
W002,45,P,564,success,40.0,40.0,41.0,41.0,42.0,43.0,44.0,44.0,45.0,47.0,0.03850587611712637,0.043673059888234,37.0,37.0,45.0,0.14860655499150338,45.0,0.1245300700245267,6.0,2.0,4.0
W002,45,V,564,success,40.0,40.0,41.0,41.0,42.0,43.0,44.0,44.0,45.0,49.0,0.022816490740444086,0.029068807064974788,37.0,37.0,45.0,0.09079008175706216,41.0,0.07642793850532661,8.0,4.0,4.0
W002,45,H,564,success,36.0,37.0,37.0,38.0,38.0,38.0,39.0,40.0,51.0,54.0,0.1783596353877179,0.21304125234542504,37.0,37.0,51.0,0.12493506797598475,51.0,0.10134680944423563,16.0,3.0,13.0
W002,45,Je,564,success,36.0,40.0,40.0,41.0,42.0,42.0,43.0,44.0,44.0,47.0,0.1120711357525908,0.11291103100405175,38.0,38.0,46.0,0.12975285045600327,45.0,0.10526146914006129,6.0,3.0,3.0
W002,45,Jw,564,success,38.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,44.0,47.0,0.04460091633430779,0.06318154002457901,37.0,37.0,46.0,0.11069012339061157,46.0,0.09076213788856347,7.0,3.0,4.0
W002,45,P,565,success,36.0,37.0,37.0,38.0,39.0,39.0,40.0,40.0,41.0,45.0,0.17538325029340843,0.20633022343358665,37.0,37.0,40.0,0.11441180274911805,40.0,0.09909191216114738,7.0,4.0,3.0
W002,45,V,565,success,37.0,37.0,38.0,39.0,39.0,40.0,40.0,40.0,41.0,43.0,0.08725601175226053,0.1187793598168419,37.0,37.0,41.0,0.12750124124530787,40.0,0.1211716710713161,4.0,2.0,2.0
W002,45,H,565,success,36.0,36.0,37.0,38.0,38.0,39.0,40.0,40.0,43.0,54.0,0.18518282928446528,0.21122408310756996,37.0,37.0,54.0,0.12877922638827954,55.0,0.1150254328417386,16.0,11.0,5.0
W002,45,Je,565,success,41.0,41.0,42.0,42.0,43.0,43.0,43.0,44.0,44.0,50.0,0.05950250669214041,0.06163637083496172,40.0,40.0,43.0,0.1349306242053332,43.0,0.10723008341009832,8.0,6.0,2.0
W002,45,Jw,565,success,37.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,42.0,50.0,0.08907893875216394,0.10831608052972337,37.0,37.0,39.0,0.0999445333713814,39.0,0.09540470404246207,11.0,8.0,3.0
W002,45,P,566,success,37.0,39.0,39.0,40.0,41.0,41.0,42.0,43.0,44.0,46.0,0.0865710770108825,0.10542402705348466,37.0,37.0,47.0,0.152489918543529,46.0,0.1349972297346076,6.0,2.0,4.0
W002,45,V,566,success,36.0,37.0,38.0,40.0,41.0,41.0,42.0,43.0,44.0,46.0,0.1267912591419876,0.14634118565717638,37.0,37.0,45.0,0.11310653241555668,46.0,0.09457058179512234,6.0,2.0,4.0
W002,45,H,566,success,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,41.0,51.0,0.16672454481627064,0.20202626743610158,37.0,37.0,38.0,0.10418995063816033,38.0,0.09362460505410544,13.0,10.0,3.0
W002,45,Je,566,success,30.0,42.0,43.0,44.0,44.0,45.0,45.0,46.0,46.0,51.0,0.11714480583615516,0.12984406477264435,42.0,42.0,46.0,0.09880812062662792,45.0,0.09072181314630995,7.0,5.0,2.0
W002,45,Jw,566,success,38.0,38.0,39.0,39.0,39.0,40.0,40.0,41.0,42.0,44.0,0.04020090209651425,0.06581572929330208,37.0,37.0,39.0,0.12418879569796087,39.0,0.10674696630752364,5.0,2.0,3.0
W002,45,P,567,success,37.0,37.0,39.0,40.0,40.0,41.0,41.0,42.0,43.0,46.0,0.1074911946010513,0.13256277689755047,37.0,37.0,41.0,0.10274604864238734,41.0,0.0830439704988879,6.0,3.0,3.0
W002,45,V,567,success,40.0,40.0,41.0,41.0,42.0,42.0,43.0,44.0,44.0,47.0,0.042963069258815684,0.05377676090507243,37.0,37.0,45.0,0.1088207245661107,46.0,0.09751279708117211,6.0,3.0,3.0
W002,45,H,567,success,36.0,36.0,37.0,37.0,38.0,38.0,38.0,39.0,39.0,54.0,0.22712774782428274,0.2626537581448828,37.0,37.0,39.0,0.11574092653235551,38.0,0.11032453857972585,17.0,15.0,2.0
W002,45,Je,567,success,44.0,44.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,49.0,0.09008117603265033,0.09868431321364692,44.0,44.0,46.0,0.19667604182886905,46.0,0.15746345127990652,4.0,3.0,1.0
W002,45,Jw,567,success,36.0,37.0,37.0,37.0,38.0,38.0,38.0,39.0,39.0,45.0,0.17633020879891823,0.21827531952842344,37.0,37.0,38.0,0.1404351360594977,38.0,0.13147098599804946,8.0,6.0,2.0
W002,45,P,568,success,36.0,37.0,38.0,38.0,39.0,40.0,41.0,41.0,42.0,46.0,0.14482072629845286,0.17053605671063943,37.0,37.0,46.0,0.14534130803237888,46.0,0.11351525787993988,8.0,4.0,4.0
W002,45,V,568,success,36.0,38.0,41.0,41.0,42.0,43.0,44.0,44.0,45.0,47.0,0.11561936946198793,0.13206986508272775,37.0,37.0,47.0,0.11657293186346107,47.0,0.11245069553104647,6.0,2.0,4.0
W002,45,H,568,success,35.0,35.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,40.0,0.31738412900830754,0.35663717242599996,37.0,37.0,39.0,0.1346612998332739,39.0,0.13305685681905088,4.0,2.0,2.0
W002,45,Je,568,success,30.0,30.0,30.0,46.0,46.0,47.0,47.0,48.0,48.0,51.0,0.22636315672277124,0.2535896902828455,46.0,46.0,46.0,0.1457760545600625,46.0,0.1327906918928737,5.0,3.0,2.0
W002,45,Jw,568,success,35.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,39.0,43.0,0.19627869873949982,0.22652178043881654,37.0,37.0,39.0,0.13004495605049915,39.0,0.11475505951092696,6.0,4.0,2.0
W002,45,P,569,success,39.0,39.0,40.0,40.0,41.0,41.0,42.0,42.0,44.0,46.0,0.07249222099882387,0.08160354084253457,38.0,38.0,45.0,0.16283609465707705,46.0,0.13005789918157618,6.0,2.0,4.0
W002,45,V,569,success,39.0,40.0,41.0,41.0,42.0,42.0,43.0,44.0,44.0,46.0,0.028435224021376663,0.035722682502448415,38.0,38.0,45.0,0.15010649551507194,45.0,0.11909047342895895,5.0,2.0,3.0
W002,45,H,569,success,35.0,36.0,36.0,36.0,37.0,37.0,37.0,37.0,38.0,40.0,0.3457400347519889,0.3994817706528484,37.0,37.0,36.0,0.16422617674805506,37.0,0.15349127822946407,4.0,2.0,2.0
W002,45,Je,569,success,44.0,45.0,45.0,46.0,46.0,46.0,47.0,47.0,48.0,52.0,0.04240945339758601,0.06012220755304891,43.0,43.0,46.0,0.13701331289559746,47.0,0.12679193619490092,6.0,4.0,2.0
W002,45,Jw,569,success,36.0,37.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,44.0,0.18415203405519168,0.22538305522002805,37.0,37.0,37.0,0.11780291761381831,38.0,0.1109751318010902,7.0,4.0,3.0
W002,45,P,570,success,36.0,39.0,39.0,39.0,40.0,40.0,40.0,41.0,41.0,45.0,0.12705311182325865,0.14179196199820143,37.0,37.0,40.0,0.16639587722892474,40.0,0.1250671738143339,6.0,4.0,2.0
W002,45,V,570,success,41.0,42.0,43.0,43.0,44.0,44.0,45.0,45.0,45.0,47.0,0.024689103443588295,0.02758544244473523,40.0,40.0,45.0,0.14743771907510422,46.0,0.12887217589861877,4.0,2.0,2.0
W002,45,H,570,success,35.0,36.0,36.0,37.0,37.0,38.0,39.0,39.0,41.0,53.0,0.24889293266406542,0.2797487876146392,37.0,37.0,35.0,0.10444131119311585,36.0,0.0960585767387587,16.0,12.0,4.0
W002,45,Je,570,success,45.0,45.0,46.0,46.0,47.0,47.0,47.0,48.0,49.0,53.0,0.07545115936271686,0.08994697845414235,45.0,45.0,46.0,0.14310498014338432,46.0,0.11815662208405434,7.0,4.0,3.0
W002,45,Jw,570,success,36.0,37.0,37.0,38.0,39.0,39.0,41.0,43.0,44.0,49.0,0.15561977875713787,0.18378095379677964,37.0,37.0,49.0,0.0837652072275562,38.0,0.07352216017813365,11.0,5.0,6.0
W002,45,P,571,success,39.0,40.0,40.0,41.0,41.0,42.0,42.0,43.0,43.0,45.0,0.06382594863393005,0.06710545243933903,39.0,39.0,45.0,0.15710674020325666,45.0,0.14733558218109055,4.0,2.0,2.0
W002,45,V,571,success,40.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,44.0,46.0,0.02482583257943281,0.025137452428751837,40.0,40.0,47.0,0.1308340903123516,46.0,0.12214780564453431,4.0,2.0,2.0
W002,45,H,571,success,35.0,35.0,35.0,36.0,36.0,36.0,37.0,37.0,38.0,40.0,0.39535403848810247,0.4444386341666306,37.0,37.0,35.0,0.14739261336963103,36.0,0.1421050965180091,4.0,2.0,2.0
W002,45,Je,571,success,42.0,43.0,43.0,43.0,44.0,44.0,44.0,45.0,45.0,47.0,0.11312436755659495,0.13606508844613127,42.0,42.0,46.0,0.16611751280029585,45.0,0.14520001784568037,4.0,2.0,2.0
W002,45,Jw,571,success,37.0,37.0,38.0,39.0,39.0,40.0,41.0,42.0,44.0,49.0,0.10723650612545393,0.13320908998328085,37.0,37.0,38.0,0.08882714360067914,38.0,0.08264693453545477,10.0,5.0,5.0
W002,45,P,572,success,36.0,37.0,39.0,40.0,41.0,41.0,42.0,43.0,44.0,46.0,0.12360942268507208,0.14515140466980644,37.0,37.0,45.0,0.13388784924054864,45.0,0.11869937724467239,6.0,2.0,4.0
W002,45,V,572,success,37.0,38.0,39.0,40.0,41.0,41.0,42.0,43.0,44.0,48.0,0.0857397799878476,0.10961865815562835,37.0,37.0,41.0,0.08707375340342183,40.0,0.0716299153527554,8.0,4.0,4.0
W002,45,H,572,success,35.0,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,54.0,0.28942185695010797,0.321914972247606,37.0,37.0,54.0,0.12651891343663468,54.0,0.11475954926706056,18.0,15.0,3.0
W002,45,Je,572,success,37.0,39.0,40.0,40.0,41.0,41.0,42.0,43.0,44.0,50.0,0.09090189462725849,0.09718683387147928,37.0,37.0,57.0,0.11104668872057755,41.0,0.07813069543889684,10.0,6.0,4.0
W002,45,Jw,572,success,35.0,37.0,38.0,38.0,39.0,40.0,42.0,43.0,44.0,48.0,0.1577744696093868,0.17662352604954581,37.0,37.0,46.0,0.08772498774300563,46.0,0.0686834817584725,10.0,4.0,6.0
W002,45,P,573,success,38.0,39.0,40.0,41.0,43.0,44.0,45.0,45.0,46.0,50.0,0.07649128579006059,0.08733041843320946,37.0,37.0,51.0,0.11682174806702583,50.0,0.09701532476425512,9.0,4.0,5.0
W002,45,V,573,success,38.0,39.0,40.0,41.0,43.0,45.0,46.0,47.0,47.0,52.0,0.0562320234315596,0.07785052608684515,37.0,37.0,52.0,0.09395634336378056,52.0,0.07909015736677638,11.0,5.0,6.0
W002,45,H,573,success,35.0,36.0,36.0,37.0,37.0,38.0,39.0,47.0,49.0,52.0,0.24834025897945017,0.27596291505719467,37.0,37.0,52.0,0.11062265016720763,52.0,0.10219474470472445,15.0,3.0,12.0
W002,45,Je,573,success,40.0,40.0,41.0,41.0,42.0,42.0,42.0,43.0,43.0,46.0,0.027974337786808245,0.03651198517957809,39.0,39.0,40.0,0.12322536287181872,41.0,0.1227172745979555,5.0,3.0,2.0
W002,45,Jw,573,success,36.0,37.0,37.0,38.0,38.0,38.0,39.0,39.0,40.0,47.0,0.14688887810709916,0.18997171552281464,37.0,37.0,37.0,0.12309382118775858,38.0,0.11830513017349609,9.0,7.0,2.0
