window_subwindow,source_index,target_index,lag,r,abs_r,n
T3_late,V_NS_diff,P_north_band_share_35_45,4,0.27981851473143815,0.27981851473143815,315
T3_late,V_NS_diff,P_north_band_share_35_45,5,0.2529221284920431,0.2529221284920431,315
T3_late,V_NS_diff,P_north_minus_main_35_45,-5,-0.018350495299024303,0.018350495299024303,315
T3_late,V_NS_diff,P_north_minus_main_35_45,-4,-0.006902143313481237,0.006902143313481237,315
T3_late,V_NS_diff,P_north_minus_main_35_45,-3,0.018484948129550493,0.018484948129550493,315
T3_late,V_NS_diff,P_north_minus_main_35_45,-2,0.053155521280539395,0.053155521280539395,315
T3_late,V_NS_diff,P_north_minus_main_35_45,-1,0.08606173501750009,0.08606173501750009,315
T3_late,V_NS_diff,P_north_minus_main_35_45,0,0.1120756526349609,0.1120756526349609,315
T3_late,V_NS_diff,P_north_minus_main_35_45,1,0.13040082245911308,0.13040082245911308,315
T3_late,V_NS_diff,P_north_minus_main_35_45,2,0.13783448101426543,0.13783448101426543,315
T3_late,V_NS_diff,P_north_minus_main_35_45,3,0.1352077526225401,0.1352077526225401,315
T3_late,V_NS_diff,P_north_minus_main_35_45,4,0.13303628327136324,0.13303628327136324,315
T3_late,V_NS_diff,P_north_minus_main_35_45,5,0.14084286905216092,0.14084286905216092,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,-5,-0.08328866693197828,0.08328866693197828,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,-4,-0.06780568373660033,0.06780568373660033,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,-3,-0.015977342153353568,0.015977342153353568,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,-2,0.06635345375062844,0.06635345375062844,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,-1,0.16519490836991452,0.16519490836991452,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,0,0.2537009353998923,0.2537009353998923,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,1,0.3107188947638399,0.3107188947638399,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,2,0.3294411924214718,0.3294411924214718,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,3,0.31162043663848016,0.31162043663848016,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,4,0.2588602675159139,0.2588602675159139,315
T3_late,V_NS_diff,P_total_centroid_lat_10_50,5,0.1894107520308815,0.1894107520308815,315
S4,V_strength,P_main_band_share,-5,-0.02993279377044779,0.02993279377044779,1755
S4,V_strength,P_main_band_share,-4,-0.04061422432566476,0.04061422432566476,1755
S4,V_strength,P_main_band_share,-3,-0.035973330714097106,0.035973330714097106,1755
S4,V_strength,P_main_band_share,-2,-0.011073506783921352,0.011073506783921352,1755
S4,V_strength,P_main_band_share,-1,0.031941727330430845,0.031941727330430845,1755
S4,V_strength,P_main_band_share,0,0.08205850213023938,0.08205850213023938,1755
S4,V_strength,P_main_band_share,1,0.1267511371664944,0.1267511371664944,1755
S4,V_strength,P_main_band_share,2,0.15798350734741998,0.15798350734741998,1755
S4,V_strength,P_main_band_share,3,0.1745699901221895,0.1745699901221895,1755
S4,V_strength,P_main_band_share,4,0.18019549087335437,0.18019549087335437,1755
S4,V_strength,P_main_band_share,5,0.18003397875708074,0.18003397875708074,1755
S4,V_strength,P_south_band_share_18_24,-5,0.07477786464085369,0.07477786464085369,1755
S4,V_strength,P_south_band_share_18_24,-4,0.09448953385728329,0.09448953385728329,1755
S4,V_strength,P_south_band_share_18_24,-3,0.11175839654927112,0.11175839654927112,1755
S4,V_strength,P_south_band_share_18_24,-2,0.12173886975144434,0.12173886975144434,1755
S4,V_strength,P_south_band_share_18_24,-1,0.11693187732255057,0.11693187732255057,1755
S4,V_strength,P_south_band_share_18_24,0,0.09351432067613821,0.09351432067613821,1755
S4,V_strength,P_south_band_share_18_24,1,0.05437309944640394,0.05437309944640394,1755
S4,V_strength,P_south_band_share_18_24,2,0.0075417515348342665,0.0075417515348342665,1755
S4,V_strength,P_south_band_share_18_24,3,-0.03924170870035074,0.03924170870035074,1755
S4,V_strength,P_south_band_share_18_24,4,-0.08028677895901593,0.08028677895901593,1755
S4,V_strength,P_south_band_share_18_24,5,-0.11368495181245473,0.11368495181245473,1755
S4,V_strength,P_main_minus_south,-5,-0.06288668213489769,0.06288668213489769,1755
S4,V_strength,P_main_minus_south,-4,-0.08126288441883374,0.08126288441883374,1755
S4,V_strength,P_main_minus_south,-3,-0.08833843143149603,0.08833843143149603,1755
S4,V_strength,P_main_minus_south,-2,-0.0781064710533952,0.0781064710533952,1755
S4,V_strength,P_main_minus_south,-1,-0.047577048825415566,0.047577048825415566,1755
S4,V_strength,P_main_minus_south,0,-0.0016208797585284317,0.0016208797585284317,1755
S4,V_strength,P_main_minus_south,1,0.050005179311518204,0.050005179311518204,1755
S4,V_strength,P_main_minus_south,2,0.097437917452954,0.097437917452954,1755
S4,V_strength,P_main_minus_south,3,0.13540216040404485,0.13540216040404485,1755
S4,V_strength,P_main_minus_south,4,0.16295583578511963,0.16295583578511963,1755
S4,V_strength,P_main_minus_south,5,0.18232144840338824,0.18232144840338824,1755
S4,V_strength,P_spread_lat,-5,-0.031382680812227844,0.031382680812227844,1755
S4,V_strength,P_spread_lat,-4,-0.03957568362911253,0.03957568362911253,1755
S4,V_strength,P_spread_lat,-3,-0.041342364929473414,0.041342364929473414,1755
S4,V_strength,P_spread_lat,-2,-0.03664058933303467,0.03664058933303467,1755
S4,V_strength,P_spread_lat,-1,-0.019565244819654343,0.019565244819654343,1755
S4,V_strength,P_spread_lat,0,0.010866369696980044,0.010866369696980044,1755
S4,V_strength,P_spread_lat,1,0.04524300701476317,0.04524300701476317,1755
S4,V_strength,P_spread_lat,2,0.07700419485967804,0.07700419485967804,1755
S4,V_strength,P_spread_lat,3,0.10385345424794076,0.10385345424794076,1755
S4,V_strength,P_spread_lat,4,0.12241436815963308,0.12241436815963308,1755
S4,V_strength,P_spread_lat,5,0.13294427603302836,0.13294427603302836,1755
S4,V_strength,P_north_band_share_35_45,-5,0.07268672015374669,0.07268672015374669,1755
S4,V_strength,P_north_band_share_35_45,-4,0.07648298714514655,0.07648298714514655,1755
S4,V_strength,P_north_band_share_35_45,-3,0.09174475992195494,0.09174475992195494,1755
S4,V_strength,P_north_band_share_35_45,-2,0.11664943212809714,0.11664943212809714,1755
S4,V_strength,P_north_band_share_35_45,-1,0.15357527913424024,0.15357527913424024,1755
S4,V_strength,P_north_band_share_35_45,0,0.19579924461171766,0.19579924461171766,1755
S4,V_strength,P_north_band_share_35_45,1,0.22631157681863376,0.22631157681863376,1755
S4,V_strength,P_north_band_share_35_45,2,0.23789123401443876,0.23789123401443876,1755
S4,V_strength,P_north_band_share_35_45,3,0.23425949447169456,0.23425949447169456,1755
S4,V_strength,P_north_band_share_35_45,4,0.2181132869758941,0.2181132869758941,1755
S4,V_strength,P_north_band_share_35_45,5,0.1944010274939431,0.1944010274939431,1755
S4,V_strength,P_north_minus_main_35_45,-5,0.06945873367772998,0.06945873367772998,1755
S4,V_strength,P_north_minus_main_35_45,-4,0.0801737486350333,0.0801737486350333,1755
S4,V_strength,P_north_minus_main_35_45,-3,0.08553530207463027,0.08553530207463027,1755
S4,V_strength,P_north_minus_main_35_45,-2,0.08091504509771519,0.08091504509771519,1755
S4,V_strength,P_north_minus_main_35_45,-1,0.0694222279906746,0.0694222279906746,1755
S4,V_strength,P_north_minus_main_35_45,0,0.05594758046506838,0.05594758046506838,1755
S4,V_strength,P_north_minus_main_35_45,1,0.04094617562092651,0.04094617562092651,1755
S4,V_strength,P_north_minus_main_35_45,2,0.0262797789660551,0.0262797789660551,1755
S4,V_strength,P_north_minus_main_35_45,3,0.014441877072548426,0.014441877072548426,1755
S4,V_strength,P_north_minus_main_35_45,4,0.003583373762766011,0.003583373762766011,1755
S4,V_strength,P_north_minus_main_35_45,5,-0.00835253471076829,0.00835253471076829,1755
S4,V_strength,P_total_centroid_lat_10_50,-5,0.06197874738234838,0.06197874738234838,1755
S4,V_strength,P_total_centroid_lat_10_50,-4,0.06748842236680733,0.06748842236680733,1755
S4,V_strength,P_total_centroid_lat_10_50,-3,0.09388676939940133,0.09388676939940133,1755
S4,V_strength,P_total_centroid_lat_10_50,-2,0.1420694430403144,0.1420694430403144,1755
S4,V_strength,P_total_centroid_lat_10_50,-1,0.20991863063382699,0.20991863063382699,1755
S4,V_strength,P_total_centroid_lat_10_50,0,0.2825268531084098,0.2825268531084098,1755
S4,V_strength,P_total_centroid_lat_10_50,1,0.3371829985981851,0.3371829985981851,1755
S4,V_strength,P_total_centroid_lat_10_50,2,0.3625244184294715,0.3625244184294715,1755
S4,V_strength,P_total_centroid_lat_10_50,3,0.36100967863432365,0.36100967863432365,1755
S4,V_strength,P_total_centroid_lat_10_50,4,0.3384990595018045,0.3384990595018045,1755
S4,V_strength,P_total_centroid_lat_10_50,5,0.3029919491616627,0.3029919491616627,1755
S4,V_pos_centroid_lat,P_main_band_share,-5,0.12730388296920894,0.12730388296920894,1753
S4,V_pos_centroid_lat,P_main_band_share,-4,0.1325952256333649,0.1325952256333649,1754
S4,V_pos_centroid_lat,P_main_band_share,-3,0.14054295197232075,0.14054295197232075,1754
S4,V_pos_centroid_lat,P_main_band_share,-2,0.14666300964417084,0.14666300964417084,1754
S4,V_pos_centroid_lat,P_main_band_share,-1,0.14480654806151777,0.14480654806151777,1754
S4,V_pos_centroid_lat,P_main_band_share,0,0.1305118617589273,0.1305118617589273,1754
S4,V_pos_centroid_lat,P_main_band_share,1,0.1026824229570119,0.1026824229570119,1754
S4,V_pos_centroid_lat,P_main_band_share,2,0.0697216899702958,0.0697216899702958,1754
S4,V_pos_centroid_lat,P_main_band_share,3,0.03923106983579175,0.03923106983579175,1754
S4,V_pos_centroid_lat,P_main_band_share,4,0.015044281641983296,0.015044281641983296,1754
S4,V_pos_centroid_lat,P_main_band_share,5,-0.0021565902547745998,0.0021565902547745998,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,-5,0.011157254701196022,0.011157254701196022,1753
S4,V_pos_centroid_lat,P_south_band_share_18_24,-4,-0.035510495001791244,0.035510495001791244,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,-3,-0.10668514124432187,0.10668514124432187,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,-2,-0.19604576044591315,0.19604576044591315,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,-1,-0.28807927316070486,0.28807927316070486,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,0,-0.3603813746396593,0.3603813746396593,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,1,-0.39652433406391313,0.39652433406391313,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,2,-0.39747514287136404,0.39747514287136404,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,3,-0.3723134767493076,0.3723134767493076,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,4,-0.33561271739722637,0.33561271739722637,1754
S4,V_pos_centroid_lat,P_south_band_share_18_24,5,-0.299209193043682,0.299209193043682,1754
S4,V_pos_centroid_lat,P_main_minus_south,-5,0.07558055416506626,0.07558055416506626,1753
S4,V_pos_centroid_lat,P_main_minus_south,-4,0.1062230284146495,0.1062230284146495,1754
S4,V_pos_centroid_lat,P_main_minus_south,-3,0.15284950274334208,0.15284950274334208,1754
S4,V_pos_centroid_lat,P_main_minus_south,-2,0.20887960836529684,0.20887960836529684,1754
S4,V_pos_centroid_lat,P_main_minus_south,-1,0.261295073466864,0.261295073466864,1754
S4,V_pos_centroid_lat,P_main_minus_south,0,0.29418771674178,0.29418771674178,1754
S4,V_pos_centroid_lat,P_main_minus_south,1,0.29732650444799297,0.29732650444799297,1754
S4,V_pos_centroid_lat,P_main_minus_south,2,0.27664381548309225,0.27664381548309225,1754
S4,V_pos_centroid_lat,P_main_minus_south,3,0.2423309742134014,0.2423309742134014,1754
S4,V_pos_centroid_lat,P_main_minus_south,4,0.20536833123776008,0.20536833123776008,1754
S4,V_pos_centroid_lat,P_main_minus_south,5,0.17305912681750177,0.17305912681750177,1754
S4,V_pos_centroid_lat,P_spread_lat,-5,-0.0001736889468991354,0.0001736889468991354,1753
S4,V_pos_centroid_lat,P_spread_lat,-4,0.06290047510876166,0.06290047510876166,1754
S4,V_pos_centroid_lat,P_spread_lat,-3,0.14910492184142127,0.14910492184142127,1754
S4,V_pos_centroid_lat,P_spread_lat,-2,0.24934620367394172,0.24934620367394172,1754
S4,V_pos_centroid_lat,P_spread_lat,-1,0.3477204416698012,0.3477204416698012,1754
S4,V_pos_centroid_lat,P_spread_lat,0,0.4217863564865672,0.4217863564865672,1754
S4,V_pos_centroid_lat,P_spread_lat,1,0.45682192422316653,0.45682192422316653,1754
S4,V_pos_centroid_lat,P_spread_lat,2,0.45567676862196727,0.45567676862196727,1754
S4,V_pos_centroid_lat,P_spread_lat,3,0.42850690641853106,0.42850690641853106,1754
S4,V_pos_centroid_lat,P_spread_lat,4,0.3855350093591489,0.3855350093591489,1754
S4,V_pos_centroid_lat,P_spread_lat,5,0.33889112813786293,0.33889112813786293,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,-5,0.09235588731799839,0.09235588731799839,1753
S4,V_pos_centroid_lat,P_north_band_share_35_45,-4,0.1276743631961729,0.1276743631961729,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,-3,0.17932107577616838,0.17932107577616838,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,-2,0.23959178007239634,0.23959178007239634,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,-1,0.2945491333004708,0.2945491333004708,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,0,0.32566160016341794,0.32566160016341794,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,1,0.32516196509157047,0.32516196509157047,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,2,0.30210489139579116,0.30210489139579116,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,3,0.2663448451819057,0.2663448451819057,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,4,0.2225976082260745,0.2225976082260745,1754
S4,V_pos_centroid_lat,P_north_band_share_35_45,5,0.17885756432731303,0.17885756432731303,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,-5,-0.03219012302854184,0.03219012302854184,1753
S4,V_pos_centroid_lat,P_north_minus_main_35_45,-4,-0.016451206540822536,0.016451206540822536,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,-3,0.005786429519736331,0.005786429519736331,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,-2,0.0340960737578772,0.0340960737578772,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,-1,0.06462996833288022,0.06462996833288022,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,0,0.09102575027122728,0.09102575027122728,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,1,0.11012683085952132,0.11012683085952132,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,2,0.12042400473817863,0.12042400473817863,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,3,0.12151303428434267,0.12151303428434267,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,4,0.11347722290374196,0.11347722290374196,1754
S4,V_pos_centroid_lat,P_north_minus_main_35_45,5,0.10012660122813076,0.10012660122813076,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,-5,0.2083589954622311,0.2083589954622311,1753
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,-4,0.2308259158868215,0.2308259158868215,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,-3,0.25930048326058963,0.25930048326058963,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,-2,0.2887250344964489,0.2887250344964489,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,-1,0.3045226673772096,0.3045226673772096,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,0,0.2951192019218807,0.2951192019218807,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,1,0.2575078581470632,0.2575078581470632,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,2,0.20287282227337888,0.20287282227337888,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,3,0.1436067923571422,0.1436067923571422,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,4,0.08712802383294088,0.08712802383294088,1754
S4,V_pos_centroid_lat,P_total_centroid_lat_10_50,5,0.04033914954292579,0.04033914954292579,1754
S4,V_NS_diff,P_main_band_share,-5,0.0724606686490531,0.0724606686490531,1755
S4,V_NS_diff,P_main_band_share,-4,0.0824224714104282,0.0824224714104282,1755
S4,V_NS_diff,P_main_band_share,-3,0.10425721090246166,0.10425721090246166,1755
S4,V_NS_diff,P_main_band_share,-2,0.1360486551902072,0.1360486551902072,1755
S4,V_NS_diff,P_main_band_share,-1,0.17065867410689928,0.17065867410689928,1755
S4,V_NS_diff,P_main_band_share,0,0.195019660662008,0.195019660662008,1755
S4,V_NS_diff,P_main_band_share,1,0.1997337978899338,0.1997337978899338,1755
S4,V_NS_diff,P_main_band_share,2,0.18691600448025528,0.18691600448025528,1755
S4,V_NS_diff,P_main_band_share,3,0.16455521002642298,0.16455521002642298,1755
S4,V_NS_diff,P_main_band_share,4,0.14027129814148967,0.14027129814148967,1755
S4,V_NS_diff,P_main_band_share,5,0.11902149739828749,0.11902149739828749,1755
S4,V_NS_diff,P_south_band_share_18_24,-5,0.09055934696384194,0.09055934696384194,1755
S4,V_NS_diff,P_south_band_share_18_24,-4,0.0765763430582335,0.0765763430582335,1755
S4,V_NS_diff,P_south_band_share_18_24,-3,0.046450833487530686,0.046450833487530686,1755
S4,V_NS_diff,P_south_band_share_18_24,-2,-0.0001709969971126959,0.0001709969971126959,1755
S4,V_NS_diff,P_south_band_share_18_24,-1,-0.06223334963724505,0.06223334963724505,1755
S4,V_NS_diff,P_south_band_share_18_24,0,-0.13174974545121063,0.13174974545121063,1755
S4,V_NS_diff,P_south_band_share_18_24,1,-0.19441629764757246,0.19441629764757246,1755
S4,V_NS_diff,P_south_band_share_18_24,2,-0.2390904454714387,0.2390904454714387,1755
S4,V_NS_diff,P_south_band_share_18_24,3,-0.263654082092262,0.263654082092262,1755
S4,V_NS_diff,P_south_band_share_18_24,4,-0.27108530771845024,0.27108530771845024,1755
S4,V_NS_diff,P_south_band_share_18_24,5,-0.26648563067582137,0.26648563067582137,1755
S4,V_NS_diff,P_main_minus_south,-5,-0.006084913520906975,0.006084913520906975,1755
S4,V_NS_diff,P_main_minus_south,-4,0.00848785509151978,0.00848785509151978,1755
S4,V_NS_diff,P_main_minus_south,-3,0.04012418650125437,0.04012418650125437,1755
S4,V_NS_diff,P_main_minus_south,-2,0.08779515789770219,0.08779515789770219,1755
S4,V_NS_diff,P_main_minus_south,-1,0.14628412271162883,0.14628412271162883,1755
S4,V_NS_diff,P_main_minus_south,0,0.20251206521526652,0.20251206521526652,1755
S4,V_NS_diff,P_main_minus_south,1,0.24208269472192306,0.24208269472192306,1755
S4,V_NS_diff,P_main_minus_south,2,0.2598636232351807,0.2598636232351807,1755
S4,V_NS_diff,P_main_minus_south,3,0.2597696606639948,0.2597696606639948,1755
S4,V_NS_diff,P_main_minus_south,4,0.24844860698047774,0.24844860698047774,1755
S4,V_NS_diff,P_main_minus_south,5,0.23206980094685062,0.23206980094685062,1755
S4,V_NS_diff,P_spread_lat,-5,-0.06675877748633757,0.06675877748633757,1755
S4,V_NS_diff,P_spread_lat,-4,-0.040517302339265336,0.040517302339265336,1755
S4,V_NS_diff,P_spread_lat,-3,0.003650956140498599,0.003650956140498599,1755
S4,V_NS_diff,P_spread_lat,-2,0.0618384396320881,0.0618384396320881,1755
S4,V_NS_diff,P_spread_lat,-1,0.1313851868533161,0.1313851868533161,1755
S4,V_NS_diff,P_spread_lat,0,0.20335611240559817,0.20335611240559817,1755
S4,V_NS_diff,P_spread_lat,1,0.26083780722081984,0.26083780722081984,1755
S4,V_NS_diff,P_spread_lat,2,0.29522069620122704,0.29522069620122704,1755
S4,V_NS_diff,P_spread_lat,3,0.30780590395757823,0.30780590395757823,1755
S4,V_NS_diff,P_spread_lat,4,0.30226773657428985,0.30226773657428985,1755
S4,V_NS_diff,P_spread_lat,5,0.28463176853196714,0.28463176853196714,1755
S4,V_NS_diff,P_north_band_share_35_45,-5,0.08114250291464349,0.08114250291464349,1755
S4,V_NS_diff,P_north_band_share_35_45,-4,0.10072961344979817,0.10072961344979817,1755
S4,V_NS_diff,P_north_band_share_35_45,-3,0.13458746998351767,0.13458746998351767,1755
S4,V_NS_diff,P_north_band_share_35_45,-2,0.1789770056065379,0.1789770056065379,1755
S4,V_NS_diff,P_north_band_share_35_45,-1,0.2294852162795071,0.2294852162795071,1755
S4,V_NS_diff,P_north_band_share_35_45,0,0.27470688652951203,0.27470688652951203,1755
S4,V_NS_diff,P_north_band_share_35_45,1,0.2977925365232908,0.2977925365232908,1755
S4,V_NS_diff,P_north_band_share_35_45,2,0.29595006981671385,0.29595006981671385,1755
S4,V_NS_diff,P_north_band_share_35_45,3,0.27695569655522106,0.27695569655522106,1755
S4,V_NS_diff,P_north_band_share_35_45,4,0.24691248805783553,0.24691248805783553,1755
S4,V_NS_diff,P_north_band_share_35_45,5,0.21274871758438657,0.21274871758438657,1755
S4,V_NS_diff,P_north_minus_main_35_45,-5,0.0027033752618622385,0.0027033752618622385,1755
S4,V_NS_diff,P_north_minus_main_35_45,-4,0.006312923726828643,0.006312923726828643,1755
S4,V_NS_diff,P_north_minus_main_35_45,-3,0.007936749847902498,0.007936749847902498,1755
S4,V_NS_diff,P_north_minus_main_35_45,-2,0.007664051666213009,0.007664051666213009,1755
S4,V_NS_diff,P_north_minus_main_35_45,-1,0.008974778580786224,0.008974778580786224,1755
S4,V_NS_diff,P_north_minus_main_35_45,0,0.0158642045899604,0.0158642045899604,1755
S4,V_NS_diff,P_north_minus_main_35_45,1,0.026280524673179546,0.026280524673179546,1755
S4,V_NS_diff,P_north_minus_main_35_45,2,0.036547247030094286,0.036547247030094286,1755
S4,V_NS_diff,P_north_minus_main_35_45,3,0.04419717110880773,0.04419717110880773,1755
S4,V_NS_diff,P_north_minus_main_35_45,4,0.046401446835789846,0.046401446835789846,1755
S4,V_NS_diff,P_north_minus_main_35_45,5,0.04271098858431882,0.04271098858431882,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,-5,0.16760242278435467,0.16760242278435467,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,-4,0.19160755290145645,0.19160755290145645,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,-3,0.22994317564521669,0.22994317564521669,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,-2,0.2789727555995328,0.2789727555995328,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,-1,0.33092920664462305,0.33092920664462305,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,0,0.3692605534105409,0.3692605534105409,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,1,0.37688041126164834,0.37688041126164834,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,2,0.35456456638066575,0.35456456638066575,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,3,0.31319688925495404,0.31319688925495404,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,4,0.26198033265943765,0.26198033265943765,1755
S4,V_NS_diff,P_total_centroid_lat_10_50,5,0.2090849816378234,0.2090849816378234,1755
