rep,global_max_score,point_id,local_null_peak_score,local_null_peak_day
290,44.255414846505225,RP005,21.256426146652245,157
291,52.855942039176476,RP001,21.26030896838705,48
291,52.855942039176476,RP002,15.294018993572678,84
291,52.855942039176476,RP003,25.185722293591148,116
291,52.855942039176476,LP006,25.279651141436034,130
291,52.855942039176476,RP004,22.81473652210526,132
291,52.855942039176476,RP005,29.75131915986882,163
292,46.72308287394131,RP001,41.662832651931495,48
292,46.72308287394131,RP002,19.447026558497463,81
292,46.72308287394131,RP003,16.055020464692078,110
292,46.72308287394131,LP006,33.8450975808931,130
292,46.72308287394131,RP004,31.351239381709284,132
292,46.72308287394131,RP005,18.252697246165614,162
293,38.946113943031854,RP001,15.88079585133243,42
293,38.946113943031854,RP002,13.662893187890361,80
293,38.946113943031854,RP003,15.582750534998397,116
293,38.946113943031854,LP006,37.3161392336233,129
293,38.946113943031854,RP004,22.296321143219586,132
293,38.946113943031854,RP005,20.130956201963304,158
294,39.873055231237345,RP001,10.389720177846023,48
294,39.873055231237345,RP002,22.26641824644895,84
294,39.873055231237345,RP003,27.925802147298846,116
294,39.873055231237345,LP006,24.07479381810191,132
294,39.873055231237345,RP004,24.07479381810191,132
294,39.873055231237345,RP005,29.32451347695484,158
295,39.09898825112808,RP001,11.381906668018436,48
295,39.09898825112808,RP002,12.955792792666152,78
295,39.09898825112808,RP003,15.37897659231993,116
295,39.09898825112808,LP006,17.891309273183882,135
295,39.09898825112808,RP004,21.734508136628556,137
295,39.09898825112808,RP005,38.073142818370556,157
296,45.38911313993817,RP001,39.2827477807606,42
296,45.38911313993817,RP002,34.16557810474904,83
296,45.38911313993817,RP003,16.430172506769992,116
296,45.38911313993817,LP006,29.696992404497802,135
296,45.38911313993817,RP004,37.40323026901784,137
296,45.38911313993817,RP005,38.988996624561366,157
297,57.25892461899061,RP001,51.36800037733161,42
297,57.25892461899061,RP002,23.197480685655336,80
297,57.25892461899061,RP003,18.484876524562694,110
297,57.25892461899061,LP006,15.579358618165772,129
297,57.25892461899061,RP004,18.120609374651252,138
297,57.25892461899061,RP005,41.1983176133477,160
298,39.80231343119151,RP001,14.81870128548043,42
298,39.80231343119151,RP002,21.551376006570834,78
298,39.80231343119151,RP003,30.42013452157061,110
298,39.80231343119151,LP006,16.87369508490613,129
298,39.80231343119151,RP004,19.697024444057043,137
298,39.80231343119151,RP005,19.490420505062897,163
299,42.78151450980491,RP001,20.097954792119225,44
299,42.78151450980491,RP002,18.915930562408693,78
299,42.78151450980491,RP003,12.405592212800675,116
299,42.78151450980491,LP006,25.8590393613176,129
299,42.78151450980491,RP004,18.231481472014583,132
299,42.78151450980491,RP005,14.133944907081439,159
