year,mode,object,metric,value
2008,local_background_removed,H,H_south_edge_lat_transition,8.25
2009,local_background_removed,H,H_south_edge_lat_transition,10.649999999999999
2010,local_background_removed,H,H_south_edge_lat_transition,12.350000000000001
2011,local_background_removed,H,H_south_edge_lat_transition,8.700000000000003
2012,local_background_removed,H,H_south_edge_lat_transition,6.300000000000001
2013,local_background_removed,H,H_south_edge_lat_transition,11.75
2014,local_background_removed,H,H_south_edge_lat_transition,0.4499999999999993
2015,local_background_removed,H,H_south_edge_lat_transition,0.05000000000000071
2016,local_background_removed,H,H_south_edge_lat_transition,7.300000000000001
2017,local_background_removed,H,H_south_edge_lat_transition,11.099999999999998
2018,local_background_removed,H,H_south_edge_lat_transition,-1.0500000000000007
2019,local_background_removed,H,H_south_edge_lat_transition,-0.05000000000000071
2020,local_background_removed,H,H_south_edge_lat_transition,10.450000000000003
2021,local_background_removed,H,H_south_edge_lat_transition,0.0
2022,local_background_removed,H,H_south_edge_lat_transition,7.100000000000001
2023,local_background_removed,H,H_south_edge_lat_transition,-0.05000000000000071
1979,local_background_removed,P,P_total_strength_transition,2.757696880751892
1980,local_background_removed,P,P_total_strength_transition,1.2215272627266396
1981,local_background_removed,P,P_total_strength_transition,0.8313015999920612
1982,local_background_removed,P,P_total_strength_transition,1.406437505238407
1983,local_background_removed,P,P_total_strength_transition,1.1677509383127864
1984,local_background_removed,P,P_total_strength_transition,-0.2612939850478897
1985,local_background_removed,P,P_total_strength_transition,0.2155642178490682
1986,local_background_removed,P,P_total_strength_transition,0.9206260969988511
1987,local_background_removed,P,P_total_strength_transition,1.5649340034441641
1988,local_background_removed,P,P_total_strength_transition,-0.8020344901044987
1989,local_background_removed,P,P_total_strength_transition,0.6607913603507054
1990,local_background_removed,P,P_total_strength_transition,-0.5622404010775917
1991,local_background_removed,P,P_total_strength_transition,-0.9153341244746622
1992,local_background_removed,P,P_total_strength_transition,-1.0240959402637757
1993,local_background_removed,P,P_total_strength_transition,-0.09078086102557137
1994,local_background_removed,P,P_total_strength_transition,-0.5152633625734087
1995,local_background_removed,P,P_total_strength_transition,-1.6033651058263096
1996,local_background_removed,P,P_total_strength_transition,0.42857632695757
1997,local_background_removed,P,P_total_strength_transition,-1.1284207293149997
1998,local_background_removed,P,P_total_strength_transition,-0.9753535056839491
1999,local_background_removed,P,P_total_strength_transition,-0.11891194166777996
2000,local_background_removed,P,P_total_strength_transition,2.6225158122995564
2001,local_background_removed,P,P_total_strength_transition,-0.9289854757325919
2002,local_background_removed,P,P_total_strength_transition,-0.6365039799984853
2003,local_background_removed,P,P_total_strength_transition,-0.166856703944128
2004,local_background_removed,P,P_total_strength_transition,0.8755719980455918
2005,local_background_removed,P,P_total_strength_transition,0.13429932650557497
2006,local_background_removed,P,P_total_strength_transition,0.5338251764325861
2007,local_background_removed,P,P_total_strength_transition,-0.14872735228185086
2008,local_background_removed,P,P_total_strength_transition,-1.160110547202489
2009,local_background_removed,P,P_total_strength_transition,-0.027674052335813215
2010,local_background_removed,P,P_total_strength_transition,0.6759605951696885
2011,local_background_removed,P,P_total_strength_transition,1.1332171668092643
2012,local_background_removed,P,P_total_strength_transition,1.9182214146319048
2013,local_background_removed,P,P_total_strength_transition,1.0330277415154363
2014,local_background_removed,P,P_total_strength_transition,-0.11522568625424245
2015,local_background_removed,P,P_total_strength_transition,-0.10920370103545718
2016,local_background_removed,P,P_total_strength_transition,0.5493517281427618
2017,local_background_removed,P,P_total_strength_transition,0.9108964175835501
2018,local_background_removed,P,P_total_strength_transition,-0.29379120490865196
2019,local_background_removed,P,P_total_strength_transition,0.6255600498477714
2020,local_background_removed,P,P_total_strength_transition,0.7135578473625452
2021,local_background_removed,P,P_total_strength_transition,0.5234566449357931
2022,local_background_removed,P,P_total_strength_transition,-0.18486639389276682
2023,local_background_removed,P,P_total_strength_transition,-0.7425716254052981
1979,local_background_removed,P,P_total_strength_M_full,5.559443718323448
1980,local_background_removed,P,P_total_strength_M_full,8.039236714546702
1981,local_background_removed,P,P_total_strength_M_full,4.970539897830821
1982,local_background_removed,P,P_total_strength_M_full,5.078221207559565
1983,local_background_removed,P,P_total_strength_M_full,5.08850065615752
1984,local_background_removed,P,P_total_strength_M_full,4.468617080666736
1985,local_background_removed,P,P_total_strength_M_full,3.7232010388337167
1986,local_background_removed,P,P_total_strength_M_full,4.28529715244821
1987,local_background_removed,P,P_total_strength_M_full,3.668901893420334
1988,local_background_removed,P,P_total_strength_M_full,4.314182794495506
1989,local_background_removed,P,P_total_strength_M_full,5.032573401712373
1990,local_background_removed,P,P_total_strength_M_full,4.348187342896659
1991,local_background_removed,P,P_total_strength_M_full,5.633643587618238
1992,local_background_removed,P,P_total_strength_M_full,3.572942149236423
1993,local_background_removed,P,P_total_strength_M_full,4.665525008083123
1994,local_background_removed,P,P_total_strength_M_full,6.070904952075171
1995,local_background_removed,P,P_total_strength_M_full,6.525793251913496
1996,local_background_removed,P,P_total_strength_M_full,8.485472619180374
1997,local_background_removed,P,P_total_strength_M_full,4.476611499568026
1998,local_background_removed,P,P_total_strength_M_full,5.222814130984942
1999,local_background_removed,P,P_total_strength_M_full,4.686215100410478
2000,local_background_removed,P,P_total_strength_M_full,6.27220526366892
2001,local_background_removed,P,P_total_strength_M_full,4.711792946733856
2002,local_background_removed,P,P_total_strength_M_full,4.586035035235358
2003,local_background_removed,P,P_total_strength_M_full,5.851053701745654
2004,local_background_removed,P,P_total_strength_M_full,5.727510125830239
2005,local_background_removed,P,P_total_strength_M_full,3.6606708755736204
2006,local_background_removed,P,P_total_strength_M_full,7.341717230671587
2007,local_background_removed,P,P_total_strength_M_full,3.5537796805114215
2008,local_background_removed,P,P_total_strength_M_full,8.32814452561627
2009,local_background_removed,P,P_total_strength_M_full,4.969083426844717
2010,local_background_removed,P,P_total_strength_M_full,5.138941753895986
2011,local_background_removed,P,P_total_strength_M_full,5.2654950985337425
2012,local_background_removed,P,P_total_strength_M_full,4.190116666854219
2013,local_background_removed,P,P_total_strength_M_full,5.138787540864577
2014,local_background_removed,P,P_total_strength_M_full,3.6745531094024844
2015,local_background_removed,P,P_total_strength_M_full,5.5538547653113675
2016,local_background_removed,P,P_total_strength_M_full,3.9867600924635522
2017,local_background_removed,P,P_total_strength_M_full,4.728617848997008
2018,local_background_removed,P,P_total_strength_M_full,2.794410143132367
2019,local_background_removed,P,P_total_strength_M_full,3.8371839207564884
2020,local_background_removed,P,P_total_strength_M_full,4.799117444864027
2021,local_background_removed,P,P_total_strength_M_full,4.240777299903716
2022,local_background_removed,P,P_total_strength_M_full,5.401509637872858
2023,local_background_removed,P,P_total_strength_M_full,4.380890357315836
1979,local_background_removed,P,P_centroid_lat_transition,-8.075596534636045
1980,local_background_removed,P,P_centroid_lat_transition,-2.2633390774975055
1981,local_background_removed,P,P_centroid_lat_transition,-1.3286886052331113
1982,local_background_removed,P,P_centroid_lat_transition,-4.424427238457568
1983,local_background_removed,P,P_centroid_lat_transition,-2.314157923865757
1984,local_background_removed,P,P_centroid_lat_transition,-4.994757480657427
1985,local_background_removed,P,P_centroid_lat_transition,-10.193091581339143
1986,local_background_removed,P,P_centroid_lat_transition,-0.9727656220683158
1987,local_background_removed,P,P_centroid_lat_transition,-8.12796879664495
1988,local_background_removed,P,P_centroid_lat_transition,3.678272098013455
1989,local_background_removed,P,P_centroid_lat_transition,-11.553692435669884
1990,local_background_removed,P,P_centroid_lat_transition,2.983087438649804
1991,local_background_removed,P,P_centroid_lat_transition,6.4570659725002955
1992,local_background_removed,P,P_centroid_lat_transition,-2.1760137952892684
1993,local_background_removed,P,P_centroid_lat_transition,1.0004115544679166
1994,local_background_removed,P,P_centroid_lat_transition,-4.733136102083293
1995,local_background_removed,P,P_centroid_lat_transition,1.1718051355925425
1996,local_background_removed,P,P_centroid_lat_transition,0.8554095410587301
1997,local_background_removed,P,P_centroid_lat_transition,-3.5825969287318884
1998,local_background_removed,P,P_centroid_lat_transition,-4.598511553995067
1999,local_background_removed,P,P_centroid_lat_transition,2.6491154155952685
2000,local_background_removed,P,P_centroid_lat_transition,0.6960055789163171
2001,local_background_removed,P,P_centroid_lat_transition,3.3219440588216287
2002,local_background_removed,P,P_centroid_lat_transition,-2.8226950193143203
2003,local_background_removed,P,P_centroid_lat_transition,-1.3179423869661804
2004,local_background_removed,P,P_centroid_lat_transition,-5.467636953195743
2005,local_background_removed,P,P_centroid_lat_transition,2.1732820554696346
2006,local_background_removed,P,P_centroid_lat_transition,-0.06333299714593466
2007,local_background_removed,P,P_centroid_lat_transition,4.261019983441436
2008,local_background_removed,P,P_centroid_lat_transition,0.9297197115439317
2009,local_background_removed,P,P_centroid_lat_transition,-3.129162584484316
2010,local_background_removed,P,P_centroid_lat_transition,3.789533481584403
2011,local_background_removed,P,P_centroid_lat_transition,-3.334252293587493
2012,local_background_removed,P,P_centroid_lat_transition,-2.9424565348069436
2013,local_background_removed,P,P_centroid_lat_transition,-0.41752919841393776
2014,local_background_removed,P,P_centroid_lat_transition,-0.7588620327793407
2015,local_background_removed,P,P_centroid_lat_transition,-4.104361260474011
2016,local_background_removed,P,P_centroid_lat_transition,-6.28181971440954
2017,local_background_removed,P,P_centroid_lat_transition,-8.217603388378166
2018,local_background_removed,P,P_centroid_lat_transition,5.738231761142558
2019,local_background_removed,P,P_centroid_lat_transition,2.092747376173932
2020,local_background_removed,P,P_centroid_lat_transition,-3.1312727359815895
2021,local_background_removed,P,P_centroid_lat_transition,0.030220259172509145
2022,local_background_removed,P,P_centroid_lat_transition,-5.328396467350217
2023,local_background_removed,P,P_centroid_lat_transition,5.09511857913407
1979,local_background_removed,P,P_centroid_lat_M_full,24.508426192129857
1980,local_background_removed,P,P_centroid_lat_M_full,21.926281931161128
1981,local_background_removed,P,P_centroid_lat_M_full,20.19880467962963
1982,local_background_removed,P,P_centroid_lat_M_full,19.383445040617673
1983,local_background_removed,P,P_centroid_lat_M_full,23.89163263975652
1984,local_background_removed,P,P_centroid_lat_M_full,29.485851767237325
1985,local_background_removed,P,P_centroid_lat_M_full,27.321384537034927
1986,local_background_removed,P,P_centroid_lat_M_full,23.127646943795824
1987,local_background_removed,P,P_centroid_lat_M_full,26.893084527797058
1988,local_background_removed,P,P_centroid_lat_M_full,27.294145182082822
1989,local_background_removed,P,P_centroid_lat_M_full,25.260732284653866
1990,local_background_removed,P,P_centroid_lat_M_full,30.855132550430774
1991,local_background_removed,P,P_centroid_lat_M_full,22.02954754308681
1992,local_background_removed,P,P_centroid_lat_M_full,28.867039358614754
1993,local_background_removed,P,P_centroid_lat_M_full,29.837481852714845
1994,local_background_removed,P,P_centroid_lat_M_full,28.46781731513558
1995,local_background_removed,P,P_centroid_lat_M_full,22.415831409346946
1996,local_background_removed,P,P_centroid_lat_M_full,18.140744222143695
1997,local_background_removed,P,P_centroid_lat_M_full,29.599818378043512
1998,local_background_removed,P,P_centroid_lat_M_full,29.425448841587624
1999,local_background_removed,P,P_centroid_lat_M_full,28.03325742382103
2000,local_background_removed,P,P_centroid_lat_M_full,18.81879458144412
2001,local_background_removed,P,P_centroid_lat_M_full,23.741165143553054
2002,local_background_removed,P,P_centroid_lat_M_full,29.112184245350477
2003,local_background_removed,P,P_centroid_lat_M_full,28.000528675315948
2004,local_background_removed,P,P_centroid_lat_M_full,26.69250519236537
2005,local_background_removed,P,P_centroid_lat_M_full,27.194144869856967
2006,local_background_removed,P,P_centroid_lat_M_full,18.5982569137586
2007,local_background_removed,P,P_centroid_lat_M_full,21.04535840220489
2008,local_background_removed,P,P_centroid_lat_M_full,20.33463130930629
2009,local_background_removed,P,P_centroid_lat_M_full,32.95293304047479
2010,local_background_removed,P,P_centroid_lat_M_full,28.429654314147253
2011,local_background_removed,P,P_centroid_lat_M_full,25.22860549596001
2012,local_background_removed,P,P_centroid_lat_M_full,25.679365323828094
2013,local_background_removed,P,P_centroid_lat_M_full,25.084140737498206
2014,local_background_removed,P,P_centroid_lat_M_full,28.967247738560282
2015,local_background_removed,P,P_centroid_lat_M_full,26.154907626727592
2016,local_background_removed,P,P_centroid_lat_M_full,28.35384601317288
2017,local_background_removed,P,P_centroid_lat_M_full,25.780044500961683
2018,local_background_removed,P,P_centroid_lat_M_full,30.147131588499786
2019,local_background_removed,P,P_centroid_lat_M_full,29.47877385485056
2020,local_background_removed,P,P_centroid_lat_M_full,26.80361969187993
2021,local_background_removed,P,P_centroid_lat_M_full,31.530007906968358
2022,local_background_removed,P,P_centroid_lat_M_full,24.30357224306775
2023,local_background_removed,P,P_centroid_lat_M_full,24.866659541555087
1979,local_background_removed,P,P_spread_lat_transition,-1.057323457945504
1980,local_background_removed,P,P_spread_lat_transition,-1.5937913081568986
1981,local_background_removed,P,P_spread_lat_transition,-0.8428701920305501
1982,local_background_removed,P,P_spread_lat_transition,-4.039888161491866
1983,local_background_removed,P,P_spread_lat_transition,0.8293635249112223
1984,local_background_removed,P,P_spread_lat_transition,1.8977683133442866
1985,local_background_removed,P,P_spread_lat_transition,2.3134548258278347
1986,local_background_removed,P,P_spread_lat_transition,3.2189069303156526
1987,local_background_removed,P,P_spread_lat_transition,0.6238878392777369
1988,local_background_removed,P,P_spread_lat_transition,1.8976686878579803
1989,local_background_removed,P,P_spread_lat_transition,0.9675489152801586
1990,local_background_removed,P,P_spread_lat_transition,-1.7575259375736199
1991,local_background_removed,P,P_spread_lat_transition,2.472238164582801
1992,local_background_removed,P,P_spread_lat_transition,0.15011891379586384
1993,local_background_removed,P,P_spread_lat_transition,-3.278356892879275
1994,local_background_removed,P,P_spread_lat_transition,1.1487397403932889
1995,local_background_removed,P,P_spread_lat_transition,-0.6160672606140807
1996,local_background_removed,P,P_spread_lat_transition,0.586012919812269
1997,local_background_removed,P,P_spread_lat_transition,-0.7630133053447368
1998,local_background_removed,P,P_spread_lat_transition,1.6380993568543616
1999,local_background_removed,P,P_spread_lat_transition,-0.3259514229495556
2000,local_background_removed,P,P_spread_lat_transition,0.3425116628038216
2001,local_background_removed,P,P_spread_lat_transition,-0.514832768574232
2002,local_background_removed,P,P_spread_lat_transition,0.7894326935892289
2003,local_background_removed,P,P_spread_lat_transition,-0.34733713980314773
2004,local_background_removed,P,P_spread_lat_transition,1.2424817196241191
2005,local_background_removed,P,P_spread_lat_transition,4.228444233989664
2006,local_background_removed,P,P_spread_lat_transition,-1.6494337373301047
2007,local_background_removed,P,P_spread_lat_transition,0.2163489142495063
2008,local_background_removed,P,P_spread_lat_transition,-0.5145730646151523
2009,local_background_removed,P,P_spread_lat_transition,3.4579227618589172
2010,local_background_removed,P,P_spread_lat_transition,1.4713768012051431
2011,local_background_removed,P,P_spread_lat_transition,-2.125607087540149
2012,local_background_removed,P,P_spread_lat_transition,1.2066389235578967
2013,local_background_removed,P,P_spread_lat_transition,-0.9020853457126115
2014,local_background_removed,P,P_spread_lat_transition,-0.6146284639800448
2015,local_background_removed,P,P_spread_lat_transition,-2.3952821355857266
2016,local_background_removed,P,P_spread_lat_transition,-1.5558555167562678
2017,local_background_removed,P,P_spread_lat_transition,-0.1426062205813916
2018,local_background_removed,P,P_spread_lat_transition,-2.0325134443067085
2019,local_background_removed,P,P_spread_lat_transition,0.19414543548840024
2020,local_background_removed,P,P_spread_lat_transition,-1.7025333841528179
2021,local_background_removed,P,P_spread_lat_transition,0.8239206543891735
2022,local_background_removed,P,P_spread_lat_transition,-0.620840697146023
2023,local_background_removed,P,P_spread_lat_transition,1.7354500255718714
1979,local_background_removed,P,P_spread_lat_M_full,4.8884620114216295
1980,local_background_removed,P,P_spread_lat_M_full,5.758832277914244
1981,local_background_removed,P,P_spread_lat_M_full,3.115769261676446
1982,local_background_removed,P,P_spread_lat_M_full,4.335076750649142
1983,local_background_removed,P,P_spread_lat_M_full,3.687995281215881
1984,local_background_removed,P,P_spread_lat_M_full,2.942261610169308
1985,local_background_removed,P,P_spread_lat_M_full,3.469495848265094
1986,local_background_removed,P,P_spread_lat_M_full,4.542989608944464
1987,local_background_removed,P,P_spread_lat_M_full,4.051457071138291
1988,local_background_removed,P,P_spread_lat_M_full,1.1950615873266952
1989,local_background_removed,P,P_spread_lat_M_full,4.683214770328044
1990,local_background_removed,P,P_spread_lat_M_full,2.839543175662051
1991,local_background_removed,P,P_spread_lat_M_full,4.198348522220644
1992,local_background_removed,P,P_spread_lat_M_full,2.4276498052436577
1993,local_background_removed,P,P_spread_lat_M_full,6.383374368242069
1994,local_background_removed,P,P_spread_lat_M_full,6.215135757298172
1995,local_background_removed,P,P_spread_lat_M_full,4.7175655054895245
1996,local_background_removed,P,P_spread_lat_M_full,2.1268442515135986
1997,local_background_removed,P,P_spread_lat_M_full,1.8768331711773365
1998,local_background_removed,P,P_spread_lat_M_full,2.5686802695886093
1999,local_background_removed,P,P_spread_lat_M_full,1.0190482431505252
2000,local_background_removed,P,P_spread_lat_M_full,2.3462458654941205
2001,local_background_removed,P,P_spread_lat_M_full,3.67331752615757
2002,local_background_removed,P,P_spread_lat_M_full,3.431497346669435
2003,local_background_removed,P,P_spread_lat_M_full,1.654759933902513
2004,local_background_removed,P,P_spread_lat_M_full,5.134878643542814
2005,local_background_removed,P,P_spread_lat_M_full,4.244408569895668
2006,local_background_removed,P,P_spread_lat_M_full,3.812393925740029
2007,local_background_removed,P,P_spread_lat_M_full,0.7925453073752884
2008,local_background_removed,P,P_spread_lat_M_full,3.313363817893646
2009,local_background_removed,P,P_spread_lat_M_full,2.3050257703809325
2010,local_background_removed,P,P_spread_lat_M_full,1.6052114427640414
2011,local_background_removed,P,P_spread_lat_M_full,2.7912097244337355
2012,local_background_removed,P,P_spread_lat_M_full,3.0376021732444918
2013,local_background_removed,P,P_spread_lat_M_full,3.3145256615452827
2014,local_background_removed,P,P_spread_lat_M_full,2.518595474975135
2015,local_background_removed,P,P_spread_lat_M_full,5.679030314247695
2016,local_background_removed,P,P_spread_lat_M_full,2.7496152071692106
2017,local_background_removed,P,P_spread_lat_M_full,2.850495638350699
2018,local_background_removed,P,P_spread_lat_M_full,1.3891180838853463
2019,local_background_removed,P,P_spread_lat_M_full,2.322715478599358
2020,local_background_removed,P,P_spread_lat_M_full,6.888574449475584
2021,local_background_removed,P,P_spread_lat_M_full,1.8525406698231965
2022,local_background_removed,P,P_spread_lat_M_full,4.7911163541044575
2023,local_background_removed,P,P_spread_lat_M_full,2.771753897667336
1979,local_background_removed,P,P_main_band_share_transition,-0.42723255980242114
1980,local_background_removed,P,P_main_band_share_transition,-0.10108481395388719
1981,local_background_removed,P,P_main_band_share_transition,-0.057649519932903515
1982,local_background_removed,P,P_main_band_share_transition,-0.49744778410593166
1983,local_background_removed,P,P_main_band_share_transition,-0.2537285328040213
1984,local_background_removed,P,P_main_band_share_transition,-0.15891968032781256
1985,local_background_removed,P,P_main_band_share_transition,-0.44151505800464896
1986,local_background_removed,P,P_main_band_share_transition,-0.15247784750658433
1987,local_background_removed,P,P_main_band_share_transition,-0.1538422700652331
1988,local_background_removed,P,P_main_band_share_transition,0.25763867106573457
1989,local_background_removed,P,P_main_band_share_transition,-0.3775788642280412
1990,local_background_removed,P,P_main_band_share_transition,0.1223018566462678
1991,local_background_removed,P,P_main_band_share_transition,0.28876653369913285
1992,local_background_removed,P,P_main_band_share_transition,0.07370658681057829
1993,local_background_removed,P,P_main_band_share_transition,0.0646161596304129
1994,local_background_removed,P,P_main_band_share_transition,-0.038405723177580176
1995,local_background_removed,P,P_main_band_share_transition,0.147594878914715
1996,local_background_removed,P,P_main_band_share_transition,0.0964933375848061
1997,local_background_removed,P,P_main_band_share_transition,-0.10951758091676467
1998,local_background_removed,P,P_main_band_share_transition,-0.40546643277036254
1999,local_background_removed,P,P_main_band_share_transition,0.18009953572748327
2000,local_background_removed,P,P_main_band_share_transition,0.13667837919522352
2001,local_background_removed,P,P_main_band_share_transition,0.18311031931348903
2002,local_background_removed,P,P_main_band_share_transition,-0.2440584481244339
2003,local_background_removed,P,P_main_band_share_transition,-0.0452989488124228
2004,local_background_removed,P,P_main_band_share_transition,-0.3015229864650615
2005,local_background_removed,P,P_main_band_share_transition,-0.22737287931974426
2006,local_background_removed,P,P_main_band_share_transition,0.01363462630521553
2007,local_background_removed,P,P_main_band_share_transition,-0.10759849091298487
2008,local_background_removed,P,P_main_band_share_transition,-0.03713733229613658
2009,local_background_removed,P,P_main_band_share_transition,0.29043562834895786
2010,local_background_removed,P,P_main_band_share_transition,-0.027512928933588143
2011,local_background_removed,P,P_main_band_share_transition,-0.217644148845764
2012,local_background_removed,P,P_main_band_share_transition,-0.24695154432483468
2013,local_background_removed,P,P_main_band_share_transition,-0.07984374051994214
2014,local_background_removed,P,P_main_band_share_transition,0.06634298095465152
2015,local_background_removed,P,P_main_band_share_transition,-0.15889731790900252
2016,local_background_removed,P,P_main_band_share_transition,-0.1670274538676697
2017,local_background_removed,P,P_main_band_share_transition,-0.5416435864502775
2018,local_background_removed,P,P_main_band_share_transition,0.24262205934304726
2019,local_background_removed,P,P_main_band_share_transition,0.2186303607379615
2020,local_background_removed,P,P_main_band_share_transition,-0.05939726550813196
2021,local_background_removed,P,P_main_band_share_transition,-0.0058480285923303565
2022,local_background_removed,P,P_main_band_share_transition,-0.2548594488280308
2023,local_background_removed,P,P_main_band_share_transition,0.34630076575077773
1979,local_background_removed,P,P_main_band_share_M_full,0.5075277012295225
1980,local_background_removed,P,P_main_band_share_M_full,0.2749045847789733
1981,local_background_removed,P,P_main_band_share_M_full,0.15391236352507032
1982,local_background_removed,P,P_main_band_share_M_full,0.5599361139144431
1983,local_background_removed,P,P_main_band_share_M_full,0.45292873458995697
1984,local_background_removed,P,P_main_band_share_M_full,0.8251407195241188
1985,local_background_removed,P,P_main_band_share_M_full,0.7234863513544266
1986,local_background_removed,P,P_main_band_share_M_full,0.41361139869675523
1987,local_background_removed,P,P_main_band_share_M_full,0.5892996539948085
1988,local_background_removed,P,P_main_band_share_M_full,0.7536682543396048
1989,local_background_removed,P,P_main_band_share_M_full,0.5975702694997409
1990,local_background_removed,P,P_main_band_share_M_full,0.7839110307199041
1991,local_background_removed,P,P_main_band_share_M_full,0.4556490903023174
1992,local_background_removed,P,P_main_band_share_M_full,0.8824019722529353
1993,local_background_removed,P,P_main_band_share_M_full,0.8965607619777375
1994,local_background_removed,P,P_main_band_share_M_full,0.548074838982718
1995,local_background_removed,P,P_main_band_share_M_full,0.34902088244518814
1996,local_background_removed,P,P_main_band_share_M_full,0.16161106172800274
1997,local_background_removed,P,P_main_band_share_M_full,0.9461787731821902
1998,local_background_removed,P,P_main_band_share_M_full,0.7867537199945929
1999,local_background_removed,P,P_main_band_share_M_full,0.8360437187116024
2000,local_background_removed,P,P_main_band_share_M_full,0.14320721955321292
2001,local_background_removed,P,P_main_band_share_M_full,0.554397667023509
2002,local_background_removed,P,P_main_band_share_M_full,0.7239155781882709
2003,local_background_removed,P,P_main_band_share_M_full,0.9642252734659795
2004,local_background_removed,P,P_main_band_share_M_full,0.677376056975524
2005,local_background_removed,P,P_main_band_share_M_full,0.616101531675607
2006,local_background_removed,P,P_main_band_share_M_full,0.21909121276328306
2007,local_background_removed,P,P_main_band_share_M_full,0.2250271871320763
2008,local_background_removed,P,P_main_band_share_M_full,0.3073497925522085
2009,local_background_removed,P,P_main_band_share_M_full,0.7900420013260772
2010,local_background_removed,P,P_main_band_share_M_full,0.9149598502397936
2011,local_background_removed,P,P_main_band_share_M_full,0.5829615641576182
2012,local_background_removed,P,P_main_band_share_M_full,0.6434574356474974
2013,local_background_removed,P,P_main_band_share_M_full,0.691008231005988
2014,local_background_removed,P,P_main_band_share_M_full,0.8831734669926194
2015,local_background_removed,P,P_main_band_share_M_full,0.5997241285962503
2016,local_background_removed,P,P_main_band_share_M_full,0.6755810033748448
2017,local_background_removed,P,P_main_band_share_M_full,0.5435759612771058
2018,local_background_removed,P,P_main_band_share_M_full,0.7389293145294704
2019,local_background_removed,P,P_main_band_share_M_full,0.7477887539282121
2020,local_background_removed,P,P_main_band_share_M_full,0.5954813284884695
2021,local_background_removed,P,P_main_band_share_M_full,0.9891896486990055
2022,local_background_removed,P,P_main_band_share_M_full,0.4762805561432223
2023,local_background_removed,P,P_main_band_share_M_full,0.5208614191057327
1979,local_background_removed,P,P_south_band_share_18_24_transition,0.3341949231009607
1980,local_background_removed,P,P_south_band_share_18_24_transition,0.16143517604642443
1981,local_background_removed,P,P_south_band_share_18_24_transition,-0.028523674622842665
1982,local_background_removed,P,P_south_band_share_18_24_transition,0.30991153004558036
1983,local_background_removed,P,P_south_band_share_18_24_transition,0.2316903313210319
1984,local_background_removed,P,P_south_band_share_18_24_transition,0.22011140686896263
1985,local_background_removed,P,P_south_band_share_18_24_transition,0.08014167410300725
1986,local_background_removed,P,P_south_band_share_18_24_transition,0.0012229293223502968
1987,local_background_removed,P,P_south_band_share_18_24_transition,0.15970075121382504
1988,local_background_removed,P,P_south_band_share_18_24_transition,-0.2877756050310659
1989,local_background_removed,P,P_south_band_share_18_24_transition,0.2577415891722258
1990,local_background_removed,P,P_south_band_share_18_24_transition,-0.17478127210693242
1991,local_background_removed,P,P_south_band_share_18_24_transition,-0.11074451922254108
1992,local_background_removed,P,P_south_band_share_18_24_transition,-0.04647390411925137
1993,local_background_removed,P,P_south_band_share_18_24_transition,-0.014525279114644442
1994,local_background_removed,P,P_south_band_share_18_24_transition,0.05181405300861061
1995,local_background_removed,P,P_south_band_share_18_24_transition,-0.0725862878188413
1996,local_background_removed,P,P_south_band_share_18_24_transition,0.008849409625838023
1997,local_background_removed,P,P_south_band_share_18_24_transition,0.11403555992735497
1998,local_background_removed,P,P_south_band_share_18_24_transition,0.3534293528499974
1999,local_background_removed,P,P_south_band_share_18_24_transition,-0.18472361374448326
2000,local_background_removed,P,P_south_band_share_18_24_transition,-0.04597227071256638
2001,local_background_removed,P,P_south_band_share_18_24_transition,-0.05461948988880461
2002,local_background_removed,P,P_south_band_share_18_24_transition,0.20917081938337562
2003,local_background_removed,P,P_south_band_share_18_24_transition,0.046005943358749316
2004,local_background_removed,P,P_south_band_share_18_24_transition,0.21939025159251477
2005,local_background_removed,P,P_south_band_share_18_24_transition,0.021575319734717213
2006,local_background_removed,P,P_south_band_share_18_24_transition,0.09969522858438556
2007,local_background_removed,P,P_south_band_share_18_24_transition,0.45062967050465597
2008,local_background_removed,P,P_south_band_share_18_24_transition,0.0735878546211336
2009,local_background_removed,P,P_south_band_share_18_24_transition,-0.2249471666443803
2010,local_background_removed,P,P_south_band_share_18_24_transition,0.01916405777100226
2011,local_background_removed,P,P_south_band_share_18_24_transition,0.21917484505491885
2012,local_background_removed,P,P_south_band_share_18_24_transition,0.23998119057707445
2013,local_background_removed,P,P_south_band_share_18_24_transition,0.13142482547938417
2014,local_background_removed,P,P_south_band_share_18_24_transition,-0.051006746473527154
2015,local_background_removed,P,P_south_band_share_18_24_transition,0.22614289602863577
2016,local_background_removed,P,P_south_band_share_18_24_transition,0.12875690299652276
2017,local_background_removed,P,P_south_band_share_18_24_transition,0.4672307547387987
2018,local_background_removed,P,P_south_band_share_18_24_transition,-0.19419132229715116
2019,local_background_removed,P,P_south_band_share_18_24_transition,-0.1625815007714729
2020,local_background_removed,P,P_south_band_share_18_24_transition,0.19289461336811484
2021,local_background_removed,P,P_south_band_share_18_24_transition,0.0025077922161737013
2022,local_background_removed,P,P_south_band_share_18_24_transition,0.09117835601192009
2023,local_background_removed,P,P_south_band_share_18_24_transition,-0.24731955018574725
1979,local_background_removed,P,P_south_band_share_18_24_M_full,0.32229327917631817
1980,local_background_removed,P,P_south_band_share_18_24_M_full,0.4890563923788887
1981,local_background_removed,P,P_south_band_share_18_24_M_full,0.6477844080207578
1982,local_background_removed,P,P_south_band_share_18_24_M_full,0.21296561883969126
