observed,bootstrap_median,q025,q975,P_positive,P_negative,decision,n_valid_bootstrap,object,baseline_config,metric
0.1987123513116079,0.1875853408044274,0.08823988437402981,0.3427275750336964,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,dist_late_growth_share
0.6258404897811746,0.6162854561370303,0.4072785799933798,0.8193105631742906,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,pattern_mean_compare
0.1381347719268946,0.12914098701735965,0.02277614256072453,0.2866469445595771,0.992,0.008,positive_supported,1000,P,C1_buffered_stage,pattern_mean_early
0.4772851873407021,0.4677583041311981,0.21784955521988972,0.7513663323916951,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,pattern_mean_core
1.0248070469436148,1.0030042816173714,0.7081126869888931,1.283769373954571,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,pattern_mean_late
39.579275925770425,40.93388528161263,38.005603796343244,45.39530271441018,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,pattern_growth_center
1.379510317838593,1.6061463701544239,1.3286679854937098,2.1195198012884564,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,pattern_positive_growth_area
0.07873121921037869,0.08789149488575396,0.015915734013702568,0.2277103240229332,0.998,0.0,positive_supported,1000,P,C1_buffered_stage,pattern_early_growth_share
0.3892470305902406,0.3191502461067883,0.14738577482792478,0.4690745415433639,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,pattern_core_growth_share
0.2666638308964226,0.23948492783653877,0.11154160203503868,0.41281436445318753,1.0,0.0,positive_supported,1000,P,C1_buffered_stage,pattern_late_growth_share
0.5322345781429325,0.5225625331307544,0.44785985091326125,0.5665991332665478,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_mean_compare
0.17926943088071376,0.20806014862207,0.1709525235666128,0.25457260148868754,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_mean_early
0.48067560942663623,0.4810561417158722,0.3663951883840048,0.5766562789576294,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_mean_core
0.7488505110331891,0.6989709284656342,0.6151028105118028,0.7463161821610818,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_mean_late
43.93985433141927,43.11437501582391,41.06473531844953,45.341605334551545,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_growth_center
0.8670926347102715,0.8312014119343722,0.7700905297130997,0.8875054745263145,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_positive_growth_area
0.26988981888975977,0.301001484321677,0.2098834946074538,0.4039814815837879,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_early_growth_share
0.35211646790343715,0.2976726282796893,0.17082020576934714,0.4026033222892436,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_core_growth_share
0.23044505752500985,0.2063205427073838,0.09549678333925521,0.3858357839692804,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,dist_late_growth_share
0.5877049865475792,0.5889869600505375,0.3671643287135136,0.8013851078095104,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,pattern_mean_compare
0.04537894253101311,0.05528638920703857,-0.034097091374367526,0.16105414846650254,0.879,0.121,positive_tendency,1000,P,C2_immediate_pre,pattern_mean_early
0.4336194125524346,0.4428908995308555,0.18004633033571446,0.7341564680794603,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,pattern_mean_core
1.0225967897691275,0.994421468395149,0.6759843311918688,1.2877695285135589,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,pattern_mean_late
40.24152947807528,41.719952963865445,38.536608172846435,45.84691129354898,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,pattern_growth_center
1.4272305404257641,1.625885382968269,1.344117592739361,2.16116216140014,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,pattern_positive_growth_area
0.08973601315100986,0.11200245484740083,0.02768447597617865,0.24705702719478848,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,pattern_early_growth_share
0.4187394049762083,0.3398759310659444,0.16497762229057203,0.49937950704157663,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,pattern_core_growth_share
0.2748707901574298,0.23995227679847042,0.10853081306650081,0.41682016127865185,1.0,0.0,positive_supported,1000,P,C2_immediate_pre,pattern_late_growth_share
0.5028816733283314,0.5061603255869158,0.4288022062031028,0.5773729525204361,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_mean_compare
0.26872440181666996,0.28309972126997224,0.20861028576784726,0.37463474612610903,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_mean_early
0.42002663376831245,0.4301528670584561,0.3251843183721739,0.541490527617948,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_mean_core
0.7010119962960708,0.6861566432802519,0.5768687601013667,0.775806816704543,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_mean_late
43.42052759449165,42.47971952516987,39.30615043396817,45.174299255236114,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_growth_center
1.0003519742867593,0.9843228106310764,0.8522636979652214,1.1450320317817244,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_positive_growth_area
0.12667268260977613,0.1340837015016922,0.06483584502959198,0.23167890055209867,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_early_growth_share
0.254612511874752,0.23640001618883805,0.09371617252623188,0.36563376439717776,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_core_growth_share
0.21866557086221508,0.21665734921802732,0.08564871658836463,0.3537992747394108,1.0,0.0,positive_supported,1000,V,C0_full_stage,dist_late_growth_share
0.47694582989599554,0.48035524802425855,0.29684853380778425,0.6525858050949,1.0,0.0,positive_supported,1000,V,C0_full_stage,pattern_mean_compare
0.029181548251419075,0.028217711421406184,-0.0545525784139765,0.11483874846294696,0.75,0.25,unresolved,1000,V,C0_full_stage,pattern_mean_early
0.2686567426244104,0.2722278997590108,0.05561811092153887,0.5065721060448909,0.995,0.005,positive_supported,1000,V,C0_full_stage,pattern_mean_core
0.9232686687949552,0.9197266527624108,0.63894103795292,1.1933571796591471,1.0,0.0,positive_supported,1000,V,C0_full_stage,pattern_mean_late
46.13847315941545,45.28886101910821,41.70939829098349,48.85456848660764,1.0,0.0,positive_supported,1000,V,C0_full_stage,pattern_growth_center
1.6687541557563228,1.9138210284228978,1.581274588811411,2.4387074540378815,1.0,0.0,positive_supported,1000,V,C0_full_stage,pattern_positive_growth_area
0.031051438363398257,0.045587191326644835,0.005882630638331025,0.11332306901597206,0.995,0.0,positive_supported,1000,V,C0_full_stage,pattern_early_growth_share
0.30813613462174616,0.2618754448224567,0.13034426717827777,0.41572256752138437,1.0,0.0,positive_supported,1000,V,C0_full_stage,pattern_core_growth_share
0.3104275243834068,0.28558913971080935,0.13073196174491347,0.46582084039470073,1.0,0.0,positive_supported,1000,V,C0_full_stage,pattern_late_growth_share
0.5478469792474183,0.5392998743307413,0.45736284744952843,0.617734173611344,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_mean_compare
0.3111089004643369,0.32226309803860353,0.2396384600101329,0.41643478430205805,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_mean_early
0.4662121422253504,0.467579357923958,0.35320278534415533,0.5829257463359643,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_mean_core
0.7460631071575337,0.7143361235646326,0.5909459292207102,0.7983030640013249,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_mean_late
41.11804529940855,40.57392793021843,37.61223364992531,43.23811672938327,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_growth_center
0.9773207004604363,0.9695355070998153,0.8618291951215312,1.102408725283739,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_positive_growth_area
0.13140441937408237,0.1408988031410779,0.0704427786667982,0.23893133997489846,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_early_growth_share
0.2640646497834456,0.2297852387814598,0.08562094428239966,0.36084447821894194,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_core_growth_share
0.22458363996960987,0.21282447041558872,0.08287557308817148,0.35442296071944696,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,dist_late_growth_share
0.5023215122894997,0.4995458295769538,0.30161307824776523,0.705493321619023,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,pattern_mean_compare
0.04027768718677639,0.04128293905886794,-0.05359935105319956,0.14744445597731362,0.799,0.201,unresolved,1000,V,C1_buffered_stage,pattern_mean_early
0.2981783502451722,0.29953657477048834,0.07689953078838091,0.5482468573679233,0.998,0.002,positive_supported,1000,V,C1_buffered_stage,pattern_mean_core
0.9479548135643656,0.9275536874466253,0.6194354810710969,1.2402540771857213,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,pattern_mean_late
44.93115775160143,44.26380584346943,40.9634299241264,47.62857161068032,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,pattern_growth_center
1.5617488054226651,1.780550610052954,1.4196241342102278,2.365622270281126,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,pattern_positive_growth_area
0.039208994526651615,0.056153694839442436,0.008034123799218586,0.14069321144670704,0.998,0.0,positive_supported,1000,V,C1_buffered_stage,pattern_early_growth_share
0.32710383020072237,0.27384119260480366,0.12954667304214568,0.4299235493871944,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,pattern_core_growth_share
0.3384197063644986,0.3057546793429792,0.14369653274297448,0.49316562278556964,1.0,0.0,positive_supported,1000,V,C1_buffered_stage,pattern_late_growth_share
0.4762271019524726,0.4810815252210536,0.40081475060651983,0.5568291901074436,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_mean_compare
0.16930325763999293,0.1997722857935303,0.14644679308882513,0.26632800210595026,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_mean_early
0.38001215907762487,0.40285706822092293,0.2938164890423586,0.5228457981879631,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_mean_core
0.7162056135860577,0.6866697059539797,0.5643600950152357,0.7740863207313898,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_mean_late
44.410495853946095,43.40816037780657,40.08811309887143,46.71768941047327,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_growth_center
0.9529117259772488,0.9436718703588327,0.8298464877002062,1.0682140651481051,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_positive_growth_area
0.1786564906412812,0.211451886941351,0.13999461505125638,0.32789278572696384,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_early_growth_share
0.3301020750570544,0.27665918845917253,0.11876188297441516,0.4299261252394709,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_core_growth_share
0.26060330857801073,0.23589152080105014,0.09996426532337035,0.4087042863998078,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,dist_late_growth_share
0.4868600466990418,0.4846745244586014,0.28176062633251947,0.6943951567633572,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,pattern_mean_compare
0.004807917740198922,0.008104387322219981,-0.0724408202928837,0.08491938843094118,0.585,0.415,unresolved,1000,V,C2_immediate_pre,pattern_mean_early
0.27649089324836035,0.28120718166846415,0.05751862929562024,0.5254131162977769,0.997,0.003,positive_supported,1000,V,C2_immediate_pre,pattern_mean_core
0.9498438667737834,0.9309045243591892,0.620922070952937,1.2712203811467038,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,pattern_mean_late
44.74024786240908,44.32071187195059,40.87417695154254,47.84025364367264,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,pattern_growth_center
1.577255318763764,1.7777693167590898,1.4016497850006895,2.5096116859193156,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,pattern_positive_growth_area
0.03774602062104235,0.05744677634574858,0.010340658828209967,0.1445794219416671,0.998,0.0,positive_supported,1000,V,C2_immediate_pre,pattern_early_growth_share
0.33923528428773125,0.2856771527072282,0.13353905693968643,0.4434326798014298,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,pattern_core_growth_share
0.340671132184488,0.3081346624343189,0.14306337658909873,0.494905072464763,1.0,0.0,positive_supported,1000,V,C2_immediate_pre,pattern_late_growth_share
