object,replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
H,42,bootstrap,42,CP003,58,05-29,58,0.028621344769127702,0.003646860563806569,0,0,strict
H,43,bootstrap,43,CP001,38,05-09,38,0.3527042705255842,0.3420654472799832,0,0,strict
H,43,bootstrap,43,CP002,48,05-19,48,0.02318294455673523,0.00849917153952983,0,0,strict
H,43,bootstrap,43,CP003,58,05-29,57,0.0681281013824454,0.023900010134249368,-1,1,strict
H,44,bootstrap,44,CP001,38,05-09,36,0.41658815444764147,0.41132337917485406,-2,2,strict
H,44,bootstrap,44,CP002,48,05-19,46,0.034941608392315526,0.023562347689466773,-2,2,strict
H,44,bootstrap,44,CP003,58,05-29,57,0.15325153437399475,0.04690628559297197,-1,1,strict
H,45,bootstrap,45,CP001,38,05-09,39,0.16853521796408544,0.10281661327514892,1,1,strict
H,45,bootstrap,45,CP002,48,05-19,55,0.1811734273668517,0.13437101608783208,7,7,near
H,45,bootstrap,45,CP003,58,05-29,55,0.1811734273668517,0.13437101608783208,-3,3,matched
H,46,bootstrap,46,CP001,38,05-09,38,0.3925725031558578,0.37908129217930625,0,0,strict
H,46,bootstrap,46,CP002,48,05-19,50,0.018808524776675748,0.003233526581543276,2,2,strict
H,46,bootstrap,46,CP003,58,05-29,50,0.018808524776675748,0.003233526581543276,-8,8,near
H,47,bootstrap,47,CP001,38,05-09,37,0.39989830679483246,0.39736287152813216,-1,1,strict
H,47,bootstrap,47,CP002,48,05-19,49,0.0674205407674252,0.05874228386383874,1,1,strict
H,47,bootstrap,47,CP003,58,05-29,49,0.0674205407674252,0.05874228386383874,-9,9,no_match
H,48,bootstrap,48,CP001,38,05-09,39,0.2419153262478878,0.2071976645716503,1,1,strict
H,48,bootstrap,48,CP002,48,05-19,39,0.2419153262478878,0.2071976645716503,-9,9,no_match
H,48,bootstrap,48,CP003,58,05-29,39,0.2419153262478878,0.2071976645716503,-19,19,no_match
H,49,bootstrap,49,CP001,38,05-09,37,0.45152842546350436,0.4456433220260613,-1,1,strict
H,49,bootstrap,49,CP002,48,05-19,58,0.04603702788523368,0.006315196006610187,10,10,no_match
H,49,bootstrap,49,CP003,58,05-29,58,0.04603702788523368,0.006315196006610187,0,0,strict
H,50,bootstrap,50,CP001,38,05-09,39,0.2792256519721603,0.2693438306408815,1,1,strict
H,50,bootstrap,50,CP002,48,05-19,50,0.02490255714263738,0.0038108469421820473,2,2,strict
H,50,bootstrap,50,CP003,58,05-29,50,0.02490255714263738,0.0038108469421820473,-8,8,near
H,51,bootstrap,51,CP001,38,05-09,36,0.3656469033650164,0.36033656403716097,-2,2,strict
H,51,bootstrap,51,CP002,48,05-19,48,0.08494232566652435,0.07857625342018969,0,0,strict
H,51,bootstrap,51,CP003,58,05-29,48,0.08494232566652435,0.07857625342018969,-10,10,no_match
H,52,bootstrap,52,CP001,38,05-09,37,0.16660853744777965,0.1508573323149953,-1,1,strict
H,52,bootstrap,52,CP002,48,05-19,56,0.1750016208073918,0.04414790040632646,8,8,near
H,52,bootstrap,52,CP003,58,05-29,56,0.1750016208073918,0.04414790040632646,-2,2,strict
H,53,bootstrap,53,CP001,38,05-09,39,0.25695542049990233,0.24556798888218428,1,1,strict
H,53,bootstrap,53,CP002,48,05-19,56,0.0797293524612821,0.046951357862203655,8,8,near
H,53,bootstrap,53,CP003,58,05-29,56,0.0797293524612821,0.046951357862203655,-2,2,strict
H,54,bootstrap,54,CP001,38,05-09,40,0.13160926783376203,0.11607758328077387,2,2,strict
H,54,bootstrap,54,CP002,48,05-19,40,0.13160926783376203,0.11607758328077387,-8,8,near
H,54,bootstrap,54,CP003,58,05-29,58,0.1517148654406871,0.022740626096621724,0,0,strict
H,55,bootstrap,55,CP001,38,05-09,37,0.24505861366301399,0.24057744927695965,-1,1,strict
H,55,bootstrap,55,CP002,48,05-19,37,0.24505861366301399,0.24057744927695965,-11,11,no_match
H,55,bootstrap,55,CP003,58,05-29,37,0.24505861366301399,0.24057744927695965,-21,21,no_match
H,56,bootstrap,56,CP001,38,05-09,37,0.3468786352488641,0.3387799271152041,-1,1,strict
H,56,bootstrap,56,CP002,48,05-19,47,0.028304055285302776,0.019114392184684387,-1,1,strict
H,56,bootstrap,56,CP003,58,05-29,57,0.1988460591190906,0.043348681836756775,-1,1,strict
H,57,bootstrap,57,CP001,38,05-09,37,0.2102957084830122,0.20264732003538777,-1,1,strict
H,57,bootstrap,57,CP002,48,05-19,47,0.035302111610751655,0.026533367785695608,-1,1,strict
H,57,bootstrap,57,CP003,58,05-29,47,0.035302111610751655,0.026533367785695608,-11,11,no_match
H,58,bootstrap,58,CP001,38,05-09,38,0.2717214663454249,0.2646362502485919,0,0,strict
H,58,bootstrap,58,CP002,48,05-19,38,0.2717214663454249,0.2646362502485919,-10,10,no_match
H,58,bootstrap,58,CP003,58,05-29,38,0.2717214663454249,0.2646362502485919,-20,20,no_match
H,59,bootstrap,59,CP001,38,05-09,38,0.26941416190523604,0.2635466041305588,0,0,strict
H,59,bootstrap,59,CP002,48,05-19,56,0.1633195344665209,0.07913589143095083,8,8,near
H,59,bootstrap,59,CP003,58,05-29,56,0.1633195344665209,0.07913589143095083,-2,2,strict
H,60,bootstrap,60,CP001,38,05-09,39,0.21216567825361093,0.20720619401846244,1,1,strict
H,60,bootstrap,60,CP002,48,05-19,39,0.21216567825361093,0.20720619401846244,-9,9,no_match
