window_id,anchor_day,field,feature_index,lat_value,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,left_out_year_index,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,31,0.6432610702377229,0.11368001687171507,0.060409962374977734,7.3899838809079865,clear_separation,37.0,39.0,52.0,16.0,0.9230938789481048,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,31,0.5507783197609275,0.10079605519206913,0.049251234341504954,7.341396455286794,clear_separation,37.0,39.0,52.0,16.0,0.9342563684068449,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,31,0.49108233082752584,0.09071328241233478,0.043890828021576275,7.296691449275531,clear_separation,37.0,39.0,52.0,16.0,0.9483779741902902,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,31,0.47115804229258806,0.08261113925853479,0.042781596226413365,7.514917677852713,clear_separation,37.0,50.0,53.0,17.0,0.9560167015098224,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,31,0.4819000660528774,0.07526237354333487,0.043021060953674535,8.148225794997748,clear_separation,37.0,50.0,53.0,17.0,0.9556563685365455,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,32,0.3099149007480042,0.0932224075700569,0.04570711756663466,4.46146922964892,clear_separation,36.0,37.0,39.0,4.0,0.7647230457814572,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,32,0.2917104973338772,0.07107680270282882,0.030327247290713358,5.753428928069463,clear_separation,36.0,39.0,41.0,6.0,0.8769334547391949,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,32,0.05671389485093936,0.0301634825140204,0.03919017208377837,1.6354983793775135,clear_separation,33.0,34.0,45.0,13.0,0.5233260436223943,5,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,32,0.5563798645583143,0.08090282322035276,0.07200091038753925,7.277518362995941,clear_separation,37.0,38.0,41.0,5.0,0.8442599816442921,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,32,0.8387993810707597,0.13058113803660748,0.07520990381932535,8.151952325017355,clear_separation,37.0,39.0,42.0,6.0,0.9106307593805251,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,32,0.7555280680684188,0.12423346694713559,0.06317468711064671,8.062915638424238,clear_separation,37.0,39.0,43.0,7.0,0.9239471968674734,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,32,0.6411835426085408,0.11067534930342501,0.0526460330681852,7.85180156192634,clear_separation,37.0,39.0,43.0,7.0,0.929354479450482,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,32,0.5440030028108924,0.09755901858115902,0.04520847889320967,7.6208242411888945,clear_separation,37.0,39.0,51.0,15.0,0.9394690369669272,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,32,0.48378253710505736,0.08778767673289674,0.04240954470575836,7.431533972106604,clear_separation,37.0,39.0,52.0,16.0,0.9553288818454492,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,32,0.46421959634806753,0.08011524199697861,0.043625016310594386,7.503129582721322,clear_separation,37.0,49.0,53.0,17.0,0.9660660407830988,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,32,0.47464532812726634,0.07267092656604585,0.04519719984496793,8.053836818684868,clear_separation,37.0,50.0,53.0,17.0,0.9670013162383645,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,33,0.32260557424685576,0.10026990739730965,0.029504411109767703,4.97179377172827,clear_separation,35.0,37.0,39.0,5.0,0.8077122335615281,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,33,0.31912158066393204,0.0795484768985443,0.017425541874004136,6.581589268891636,clear_separation,36.0,39.0,41.0,6.0,0.9035405803227995,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,33,0.11150163336669916,0.035796648864724584,0.0368439203033889,3.0699548376494357,clear_separation,34.0,45.0,45.0,12.0,0.7963778552192164,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,33,0.47512077343291487,0.0789634556032832,0.08278259452015571,5.874898002942817,clear_separation,37.0,38.0,40.0,4.0,0.7632645469884084,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,33,0.7816047408724833,0.1343766001744628,0.08270534847653249,7.201010915208576,clear_separation,37.0,38.0,42.0,6.0,0.8906865691976544,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,33,0.7199905017192085,0.12970086249173263,0.06724089528732877,7.311709916996032,clear_separation,37.0,39.0,42.0,6.0,0.9125122214226238,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,33,0.6185258792293769,0.11585310464520865,0.053933540891547276,7.285919069391008,clear_separation,37.0,39.0,43.0,7.0,0.9210112338334522,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,33,0.528330317083772,0.10248091053047899,0.044099112447915964,7.208762917910526,clear_separation,36.0,39.0,51.0,16.0,0.9339114256030792,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,33,0.4731804306296099,0.09289597757380372,0.04013143855563711,7.114028737686267,clear_separation,36.0,39.0,52.0,17.0,0.9526739798822814,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,33,0.45785798121109944,0.08600021487560927,0.04056313347922498,7.235238118388098,clear_separation,37.0,49.0,52.0,16.0,0.9652730239517832,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,33,0.473054815489542,0.07974669778463404,0.04207626872964748,7.76626655904523,clear_separation,37.0,50.0,52.0,16.0,0.967018758434459,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,34,0.3326355279812656,0.10530867586850381,0.025420300212132624,5.088933424690788,clear_separation,35.0,37.0,39.0,5.0,0.823958022437915,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,34,0.3386520238205526,0.08474995857943099,0.024626484138855737,6.192412468315551,clear_separation,36.0,39.0,45.0,10.0,0.9067655316041136,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,34,0.14558064070606314,0.04146254612813233,0.04727944975703166,3.2809863977179385,clear_separation,35.0,45.0,45.0,11.0,0.813388202172091,3,1,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,34,0.41943966482875084,0.06336505401280891,0.09240716447232547,5.385294873532193,clear_separation,37.0,38.0,39.0,3.0,0.670915107879008,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,34,0.7544984898349401,0.12457546297537225,0.08718622475841564,7.125920631840801,clear_separation,37.0,38.0,41.0,5.0,0.8705456017860304,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,34,0.7114479122944952,0.12514445238524669,0.06871952662266634,7.3396606829999715,clear_separation,37.0,39.0,42.0,6.0,0.9017149416713407,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,34,0.6131410563600876,0.11274579244955485,0.05433097468781579,7.339632755146896,clear_separation,37.0,39.0,42.0,6.0,0.9131145202138344,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,34,0.5203047219800414,0.09987993021239383,0.044525539152304394,7.2061636482590234,clear_separation,36.0,39.0,51.0,16.0,0.92832129162492,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,34,0.4605870620101089,0.09022011583953136,0.04161927065832728,6.987093527025821,clear_separation,36.0,39.0,52.0,17.0,0.9486467613328086,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,34,0.4426402832300871,0.08224311284096845,0.0433993404085517,7.046030569682966,clear_separation,37.0,49.0,52.0,16.0,0.9617257246728934,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,34,0.4573224551216266,0.07429713044279686,0.04531564084521965,7.646716152287612,clear_separation,37.0,50.0,53.0,17.0,0.9624972344889271,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,35,0.3112659274364671,0.10582253038405429,0.02454553992035595,4.775186542301103,clear_separation,35.0,37.0,39.0,5.0,0.8202378244175451,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,35,0.3060645283371206,0.08484748970655667,0.01813061464762722,5.944264176363065,clear_separation,35.0,39.0,45.0,11.0,0.9180869726489576,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,35,0.09412757635657742,0.04395426616509726,0.04021152833148581,2.236718061472397,clear_separation,34.0,45.0,45.0,12.0,0.7064470339962975,3,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,35,0.4903116066724753,0.07002588664890866,0.08991342924552598,6.131220506032005,clear_separation,37.0,38.0,40.0,4.0,0.7568519692712308,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,35,0.7958756968840821,0.12912032395721296,0.08721490968770912,7.357800053809269,clear_separation,37.0,39.0,41.0,5.0,0.8886640131924086,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,35,0.7301724714216272,0.12652761573182278,0.06991970262615267,7.433773874007677,clear_separation,37.0,39.0,42.0,6.0,0.9121761541368296,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,35,0.6241394428543178,0.11351013799965624,0.05552870291853983,7.384568415834992,clear_separation,37.0,39.0,43.0,7.0,0.9209927102161064,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,35,0.5293799016382441,0.10017098236852996,0.04520279689676063,7.283017670812602,clear_separation,36.0,39.0,51.0,16.0,0.9337533164608834,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,35,0.46808863048277216,0.08991821813476802,0.041271979554638766,7.136030568134936,clear_separation,36.0,39.0,52.0,17.0,0.9522429364950584,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,35,0.447437991530954,0.08226452659802579,0.041620336721428536,7.223448927250289,clear_separation,37.0,49.0,52.0,16.0,0.964942234501789,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,35,0.4574589029359928,0.07587758572964741,0.042784534341421404,7.710276921637712,clear_separation,37.0,50.0,53.0,17.0,0.9650303606823628,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,36,0.3454338143150697,0.09558546825297534,0.025571081806107288,5.702272211298767,clear_separation,36.0,38.0,39.0,4.0,0.8252725507573487,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,36,0.3379919290677381,0.07670661658667954,0.02185267814451354,6.858651535255117,clear_separation,36.0,39.0,41.0,6.0,0.894777848273737,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,36,0.12525583585324274,0.03701940883978069,0.04437499896172922,3.0777504065295607,clear_separation,35.0,40.0,45.0,11.0,0.7805867710681548,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,36,0.47284832803029636,0.06530360639215116,0.08784856842901931,6.174882316574964,clear_separation,37.0,38.0,42.0,6.0,0.8168821266884995,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,36,0.7882086045285966,0.12013969234144621,0.08312620416237901,7.755443663477587,clear_separation,37.0,39.0,52.0,16.0,0.9179751485318476,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,36,0.7282249546854447,0.11988256765246459,0.06581018395421684,7.843332045830905,clear_separation,37.0,39.0,51.0,15.0,0.9315811328018466,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,36,0.6247077169164704,0.1092932597206937,0.05205514867435511,7.743586975821656,clear_separation,37.0,39.0,51.0,15.0,0.9352473601126865,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,36,0.5311064462276118,0.09848343755052248,0.04207612876647837,7.557030234744212,clear_separation,37.0,39.0,51.0,15.0,0.9430493909602764,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,36,0.47092732580312635,0.09107380097701517,0.03796792128318964,7.298838198179516,clear_separation,36.0,39.0,52.0,17.0,0.9546393560862,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,36,0.4522403907214385,0.0860942385733177,0.03827981667390795,7.272262527988194,clear_separation,37.0,49.0,52.0,16.0,0.9613362641431449,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,36,0.4658405903264896,0.0815550353858846,0.0402378022311817,7.649720614663857,clear_separation,37.0,49.0,52.0,16.0,0.9620580840693196,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,37,0.33919108062664316,0.10243617207208874,0.03146657065348582,5.066230515034754,clear_separation,35.0,38.0,40.0,6.0,0.8587450518527144,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,37,0.33180424287178,0.08284803435488117,0.020326721515046553,6.431888111926396,clear_separation,36.0,39.0,48.0,13.0,0.9519875471726247,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,37,0.11728268560186539,0.044154315879925535,0.03816987948539409,2.8492883551078907,clear_separation,34.0,46.0,47.0,14.0,0.7510286043030879,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,37,0.48450048089621356,0.07226809689038013,0.08018479856164182,6.356067944177988,clear_separation,37.0,38.0,39.0,3.0,0.7454721068688778,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,37,0.7878930319723414,0.12590638419220174,0.08100661854293773,7.615693760660117,clear_separation,37.0,39.0,41.0,5.0,0.8805437656430635,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,37,0.7254463853592396,0.12101950490935419,0.06714711975254797,7.710680750691162,clear_separation,37.0,39.0,42.0,6.0,0.9106195346157687,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,37,0.6231241187230349,0.1078275379887634,0.05501252123174567,7.653204275387558,clear_separation,37.0,39.0,43.0,7.0,0.923207300305191,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,37,0.5309550353376413,0.09622679593164221,0.04601941335198961,7.465296094765917,clear_separation,37.0,39.0,51.0,15.0,0.9381784604638692,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,37,0.4721615198821596,0.08764964491285941,0.043229405005795515,7.215234526357063,clear_separation,37.0,39.0,52.0,16.0,0.9559328794351445,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,37,0.45401815130670986,0.08095992876681893,0.04490939161025591,7.214119373003117,clear_separation,37.0,49.0,53.0,17.0,0.9645023053500414,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,37,0.4678311137679261,0.07445903621683872,0.04700268721153954,7.703350496851569,clear_separation,37.0,50.0,53.0,17.0,0.96070609913217,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,38,0.3160963455255805,0.10090062590828089,0.0335521675808034,4.7019676916797,clear_separation,35.0,37.0,39.0,5.0,0.8267035717211809,1,1,5,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,38,0.3040916566221934,0.08288987939033648,0.02127936391029052,5.838415389824084,clear_separation,36.0,39.0,46.0,11.0,0.9258371910786917,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,38,0.07791231905648877,0.04562892472232365,0.03531616434660076,1.925065991050345,clear_separation,34.0,35.0,46.0,13.0,0.6507278425152752,3,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,38,0.5391024735956338,0.05730129849907051,0.07637907952334627,8.065543822701734,clear_separation,37.0,39.0,41.0,5.0,0.8270006348354723,1,3,5,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,38,0.8526676242439831,0.11559638629355544,0.08186424448550542,8.636330400356094,clear_separation,37.0,39.0,42.0,6.0,0.9062116675634035,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,38,0.777346618177962,0.11461471299955898,0.06903196868377465,8.465675622823326,clear_separation,37.0,39.0,43.0,7.0,0.9220892899570898,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,38,0.6643835496522563,0.10491728267927944,0.05673547655433851,8.219885052303749,clear_separation,37.0,39.0,43.0,7.0,0.9286410060210548,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,38,0.5628636700125924,0.09528524049124787,0.047440408379890234,7.887351354946644,clear_separation,37.0,39.0,51.0,15.0,0.9391283582815961,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,38,0.4948208124985263,0.08854842926633293,0.04321387590996527,7.510809891022236,clear_separation,37.0,39.0,52.0,16.0,0.9538683229277493,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,38,0.46921869831003815,0.08346938804200534,0.044077812481260914,7.35756953312494,clear_separation,37.0,49.0,52.0,16.0,0.9632859045186926,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,38,0.47929747306126547,0.0781719673903478,0.04614895758590723,7.7106484390314725,clear_separation,37.0,50.0,53.0,17.0,0.9636404708620229,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,39,0.30853131770421083,0.09722101252348686,0.028488654739974764,4.908633113357686,clear_separation,35.0,37.0,40.0,6.0,0.8450642783577141,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,39,0.2981159870271546,0.07386759222849537,0.018794491472955935,6.434476219663317,clear_separation,36.0,40.0,48.0,13.0,0.9535158951485283,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,39,0.07257494531227782,0.031293050202329864,0.03586030695502172,2.16146886417193,clear_separation,33.0,34.0,47.0,15.0,0.6451733663449317,5,5,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,39,0.5340613665861127,0.09154659454982489,0.07603293685513746,6.373825754282116,clear_separation,37.0,38.0,39.0,3.0,0.771449851326405,1,3,5,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,39,0.8179982923863387,0.14000300660070802,0.07765543300147724,7.516348034782196,clear_separation,37.0,38.0,41.0,5.0,0.888963467977098,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,39,0.745563635847037,0.13176734058555015,0.0649029509508893,7.581863330906953,clear_separation,37.0,39.0,42.0,6.0,0.9150625261942342,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,39,0.636976800377743,0.11610357749703186,0.05335127098440701,7.517953084003917,clear_separation,37.0,39.0,43.0,7.0,0.92614196486169,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,39,0.5401365162472649,0.10214990641805856,0.04466321772890487,7.358150293147051,clear_separation,36.0,39.0,51.0,16.0,0.939582099895942,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,39,0.4780310754056205,0.09257403607321267,0.0410095456093513,7.157033362594119,clear_separation,36.0,39.0,52.0,17.0,0.9546262929205198,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,39,0.45807716357323625,0.08529091639526633,0.041248377526748176,7.240077755583283,clear_separation,37.0,50.0,52.0,16.0,0.9600197413631543,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,39,0.4699516456047437,0.0783027134282269,0.04211972845186002,7.805050923396862,clear_separation,37.0,50.0,53.0,17.0,0.9560955486158347,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,40,0.33920781270120104,0.1007727849989749,0.03387577708373722,5.038417157218411,clear_separation,36.0,37.0,39.0,4.0,0.8019563448642059,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,40,0.34068114897169655,0.08058981914184196,0.02203449228724448,6.639384844018532,clear_separation,36.0,39.0,41.0,6.0,0.8940312352244243,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,40,0.1338233207955224,0.03607506057751675,0.03819967903339998,3.6034679217441483,clear_separation,35.0,40.0,45.0,11.0,0.8224563206709761,3,1,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,40,0.45800503187396213,0.06936867830147994,0.07689896114592004,6.262561337532284,clear_separation,37.0,38.0,41.0,5.0,0.7990726740411648,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,40,0.7733124810926977,0.1292090277406622,0.0789131922698093,7.431330312028746,clear_separation,37.0,39.0,42.0,6.0,0.9060113601530235,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,40,0.7167526917656386,0.12901478285503443,0.06470827794824072,7.399766334335361,clear_separation,37.0,39.0,43.0,7.0,0.9206294802433724,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,40,0.6147508257310531,0.11699214458797555,0.05220806227995872,7.266549339429798,clear_separation,37.0,39.0,43.0,7.0,0.9247776094974088,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,40,0.5220063353484811,0.10444217590993359,0.04332264025047047,7.0653671003083565,clear_separation,36.0,39.0,51.0,16.0,0.9341226656035952,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,40,0.4632490234469635,0.09481563820426553,0.04058354763625238,6.842715051267236,clear_separation,36.0,39.0,52.0,17.0,0.9485915750263009,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,40,0.44460469843443795,0.08759769092873222,0.042440404113839716,6.838068464199586,clear_separation,37.0,49.0,53.0,17.0,0.9569624263932536,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,40,0.45976323515974227,0.08035247105605967,0.04477261209691337,7.348858015787366,clear_separation,37.0,50.0,53.0,17.0,0.9577083844501832,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,41,0.3358288288388578,0.09814795598693152,0.02709389549999404,5.362885087474983,clear_separation,36.0,38.0,40.0,5.0,0.8995470565263936,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,41,0.33108840099769554,0.07582973378994465,0.017463935662422145,7.097767789263397,clear_separation,36.0,40.0,48.0,13.0,0.9686297146648174,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,41,0.12056811944858603,0.03321839564680114,0.03577095852890687,3.4952673752537975,clear_separation,34.0,46.0,47.0,14.0,0.7830462655857569,3,1,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,41,0.4746208727998131,0.07615317446832828,0.07471276879318497,6.2919551296054435,clear_separation,37.0,38.0,39.0,3.0,0.749200652750127,1,1,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,41,0.7982796549225859,0.12874730870963313,0.0753532051453041,7.82241690466428,clear_separation,37.0,39.0,41.0,5.0,0.8887381935651206,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,41,0.7409126485087953,0.12330311337260494,0.06175171926847444,8.007493108140709,clear_separation,37.0,39.0,42.0,6.0,0.9176862120492847,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,41,0.6396499487350236,0.10970135732133025,0.05013195787480179,8.003962727571569,clear_separation,37.0,39.0,43.0,7.0,0.9289965526811369,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,41,0.5492356454532168,0.0974851229949056,0.04182150417526666,7.8852766246993236,clear_separation,37.0,39.0,51.0,15.0,0.9425864824565682,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,41,0.4929930169406058,0.08936975412513304,0.03913981871769551,7.672471490289366,clear_separation,37.0,39.0,51.0,15.0,0.9593210769576818,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,41,0.4762822390255035,0.08375886894951909,0.04086899721861699,7.6432703802423365,clear_separation,37.0,49.0,52.0,16.0,0.9697645040389513,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,41,0.4917784751382468,0.07876237134699457,0.042502360906519626,8.110824408568048,clear_separation,37.0,49.0,52.0,16.0,0.9712253449529145,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,42,0.3247625207971152,0.09229681127912331,0.03335258954827096,5.169344519805152,clear_separation,36.0,38.0,40.0,5.0,0.8559948902145849,1,1,5,nonmonotonic_progress,False,False
