window_id,anchor_day,field,feature_index,lat_value,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,pre_period_start,pre_period_end,post_period_start,post_period_end,bootstrap_id,pre_post_distance,within_pre_variability,within_post_variability,separation_ratio,pre_post_separation_label,onset_day,midpoint_day,finish_day,duration,progress_monotonicity_corr,n_crossings_025,n_crossings_050,n_crossings_075,progress_quality_label,near_left_boundary,near_right_boundary
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,452,0.32609274578817393,0.09685747013388,0.027153534194774384,5.2590936997607525,clear_separation,36.0,38.0,51.0,16.0,0.8881845658966988,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,452,0.33671417267562376,0.08875759908293337,0.025857616817047013,5.8755579706552,clear_separation,36.0,38.0,51.0,16.0,0.9186865003189179,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,453,0.34219470380185957,0.13148664910938515,0.056002303441813756,3.6502919147170956,clear_separation,35.0,36.0,38.0,4.0,0.7009398538480718,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,453,0.3020525625376016,0.12664246859534592,0.04880182605475969,3.4432873766177665,clear_separation,35.0,36.0,37.0,3.0,0.7070191614877532,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,453,0.04126221559277954,0.11024665339794841,0.08631338259190177,0.4198433866230098,no_clear_separation,35.0,35.0,35.0,1.0,0.12843859026720816,3,3,3,no_clear_prepost_separation,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,453,0.6620997136153856,0.04126880325115152,0.1546298710904852,6.759614028362027,clear_separation,39.0,54.0,55.0,17.0,0.7959996137384322,3,1,1,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,453,1.0047587515049607,0.06238802313933327,0.14648237323342905,9.620882316919516,clear_separation,38.0,42.0,54.0,17.0,0.9311639371496839,1,3,1,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,453,0.8898389622724262,0.08294185761879451,0.11111771306819446,9.17078151943903,clear_separation,38.0,41.0,54.0,17.0,0.9486631241436416,1,3,1,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,453,0.7518221795003877,0.0844306631494731,0.08442232634421926,8.905050265865354,clear_separation,38.0,40.0,53.0,16.0,0.9557376564321721,1,3,1,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,453,0.6245099978395448,0.08363656707683247,0.06503950493110305,8.400948308586075,clear_separation,38.0,41.0,53.0,16.0,0.9585510267370138,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,453,0.5259493211917412,0.08021430528299893,0.05636486698551194,7.701750017199366,clear_separation,37.0,50.0,53.0,17.0,0.9442134887035375,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,453,0.4668133056539625,0.07211513391910856,0.05459286521860589,7.368332052015614,clear_separation,37.0,51.0,53.0,17.0,0.903094225357951,3,1,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,453,0.44355163531649977,0.060158250043033795,0.055467683753963014,7.672182541462823,clear_separation,38.0,51.0,54.0,17.0,0.8710249667973617,3,1,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,454,0.32008795036666526,0.07354601107830402,0.02471804599028292,6.514853139774872,clear_separation,43.0,45.0,47.0,5.0,0.9285833284781003,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,454,0.21497680226034843,0.050429106166475335,0.018278049951317793,6.25777035176742,clear_separation,34.0,46.0,46.0,13.0,0.8513138567219489,3,1,1,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,454,0.19718803838143173,0.060608416187662106,0.04282237962613944,3.8129463633365277,clear_separation,37.0,37.0,37.0,1.0,0.37067009606672646,3,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,454,0.9588053993735167,0.15149431900147037,0.08502423314034101,8.107654902187377,clear_separation,37.0,38.0,40.0,4.0,0.8158183736955771,1,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,454,1.2076791760274084,0.18648011993651262,0.08465306051515051,8.9083835036841,clear_separation,37.0,39.0,52.0,16.0,0.9286991776951433,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,454,1.0708757917347722,0.1695039341028105,0.06844211525552016,9.000996609219635,clear_separation,37.0,40.0,51.0,15.0,0.9561963534189163,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,454,0.9078287419776015,0.15036350155725614,0.0556268101975427,8.814285819902285,clear_separation,37.0,40.0,51.0,15.0,0.9639346941606237,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,454,0.7710800298818432,0.13309895233631308,0.048536244154015105,8.490425256477332,clear_separation,37.0,40.0,51.0,15.0,0.9713980925764277,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,454,0.6826025883194557,0.11561512446411713,0.04640878215964102,8.425949016229156,clear_separation,37.0,42.0,51.0,15.0,0.983531666381716,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,454,0.6319231266300556,0.09798513178898384,0.0486449137951719,8.619285687376466,clear_separation,37.0,48.0,51.0,15.0,0.9897072684653295,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,454,0.5962392114137902,0.08224858624349038,0.051631901586632334,8.907036732065613,clear_separation,38.0,49.0,52.0,15.0,0.9796156643112635,3,1,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,455,0.3459190817486404,0.05401146132171006,0.00670256603520826,11.39503000529673,clear_separation,45.0,48.0,52.0,8.0,0.930133543373638,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,455,0.38440538333433105,0.03657768009747664,0.015834554280178728,14.668536378351542,clear_separation,46.0,51.0,53.0,8.0,0.9008172385483748,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,455,0.17487239401410604,0.09363933259421485,0.0247183633165749,2.954981383601086,clear_separation,30.0,32.0,54.0,25.0,0.5804597868465785,2,3,1,boundary_limited_progress,True,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,455,0.34707604774018913,0.20040328753377673,0.027253247901186238,3.049120000653729,clear_separation,35.0,36.0,36.0,2.0,0.676791030016604,1,1,1,monotonic_clear_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,455,0.7062646039206592,0.21310708838312784,0.013522874582738459,6.2327557633745005,clear_separation,36.0,37.0,38.0,3.0,0.7838251577149381,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,455,0.7213421294700619,0.18116313533493378,0.017842644745381928,7.2494590777382415,clear_separation,36.0,38.0,43.0,8.0,0.9165349361731648,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,455,0.6320438630329714,0.1486247542691442,0.025788769125841153,7.247647438373989,clear_separation,36.0,38.0,50.0,15.0,0.9526679526141657,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,455,0.5375761898382285,0.12472599258331708,0.032684927858573826,6.830227386032564,clear_separation,36.0,39.0,50.0,15.0,0.966085673990295,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,455,0.48275080411730775,0.10941102467022694,0.04324435546408026,6.3247139234300915,clear_separation,36.0,48.0,51.0,16.0,0.9659236340345672,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,455,0.47449208282842414,0.09839208391142473,0.05216324185566708,6.3032254807931185,clear_separation,36.0,49.0,51.0,16.0,0.950726971271721,3,1,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,455,0.48391770092631003,0.08873394915857308,0.05406128118040447,6.777785221127815,clear_separation,36.0,49.0,52.0,17.0,0.9347454653291243,3,1,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,456,0.4418889427415643,0.07393541246171881,0.03268126216005762,8.289302668665663,clear_separation,40.0,45.0,48.0,9.0,0.9641099455550411,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,456,0.545621951138479,0.06580504420258476,0.05342238660783555,9.152624482815574,clear_separation,40.0,45.0,47.0,8.0,0.9458010267425078,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,456,0.4737482909403492,0.04452805575375915,0.09224648574726559,6.927433800680989,clear_separation,41.0,45.0,46.0,6.0,0.8878265667649791,1,1,1,monotonic_clear_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,456,0.04833583099216959,0.0367927912192145,0.14060163929671332,0.5449531966820647,no_clear_separation,36.0,36.0,37.0,2.0,0.17748928899439861,3,3,3,no_clear_prepost_separation,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,456,0.48659554095393887,0.08086974308290669,0.11023034009498875,5.0925727802627225,clear_separation,37.0,38.0,55.0,19.0,0.7594373641003253,3,3,1,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,456,0.5291094806010808,0.09576638929075722,0.08334499342504431,5.908161419698466,clear_separation,37.0,39.0,54.0,18.0,0.8913557160051796,1,3,1,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,456,0.46248006556186727,0.09621119096266931,0.06850344092592557,5.615531058212864,clear_separation,36.0,39.0,54.0,19.0,0.8944441200529222,1,3,1,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,456,0.3835024651789749,0.09160461604818038,0.056385755252929395,5.182802932408296,clear_separation,36.0,38.0,54.0,19.0,0.8755415429863291,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,456,0.322277031536379,0.08642237878845674,0.04787941693447699,4.799295940859067,clear_separation,36.0,38.0,54.0,19.0,0.8564449670803181,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,456,0.2967567437783135,0.08316766576112145,0.03980572944562895,4.826356843682515,clear_separation,36.0,38.0,54.0,19.0,0.8695475433091019,3,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,456,0.3097107872663347,0.07928948014156957,0.034586561092172244,5.439437196893477,clear_separation,36.0,50.0,53.0,18.0,0.915134647748785,3,1,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,457,0.39314918035557933,0.0561789213226043,0.023707846773385555,9.842660798928275,clear_separation,40.0,47.0,49.0,10.0,0.9693293449846792,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,457,0.3925383087197032,0.03974032213600884,0.060592713297804676,7.824707126912819,clear_separation,46.0,47.0,49.0,4.0,0.8825705489765806,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,457,0.20196748188606284,0.047572925543598016,0.12736616819284996,2.309003408786661,clear_separation,33.0,48.0,48.0,16.0,0.599837841303681,4,2,2,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,457,0.4083275917218671,0.11527706713277147,0.21975601486634577,2.43753595485538,clear_separation,36.0,37.0,38.0,3.0,0.3138467371794077,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,457,0.8280785240681885,0.1355694388016572,0.17971079081414854,5.252968288382787,clear_separation,37.0,38.0,39.0,3.0,0.7070723190756235,1,3,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,457,0.8021150352105402,0.1118734170054641,0.1215189282916729,6.873533355881711,clear_separation,37.0,39.0,41.0,5.0,0.8678775557729708,1,3,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,457,0.7087413561532234,0.09295097613628459,0.08930450407470072,7.77744905475525,clear_separation,37.0,39.0,54.0,18.0,0.9149728917383187,1,3,1,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,457,0.6154895934318028,0.07891503144942791,0.0692992822386065,8.305400175032986,clear_separation,37.0,40.0,53.0,17.0,0.9362727341422228,1,3,1,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,457,0.5378882531352075,0.06739027202217567,0.056615354080887276,8.675223375421455,clear_separation,37.0,40.0,53.0,17.0,0.9500702690930477,1,3,1,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,457,0.4996901522569419,0.05691487524813073,0.051920138367486074,9.182525653234421,clear_separation,38.0,50.0,53.0,16.0,0.9605564373579034,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,457,0.4934386411552759,0.04937697235484695,0.05395441072852378,9.550605564770287,clear_separation,38.0,50.0,53.0,16.0,0.9638547120410415,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,458,0.2898724172696179,0.08913696044379057,0.07055355666791568,3.6304274356280866,clear_separation,35.0,38.0,39.0,5.0,0.7098262673918394,1,1,3,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,458,0.230431953755873,0.07485420507362989,0.09568043093012431,2.7024651314598374,clear_separation,34.0,39.0,40.0,7.0,0.6581190714479593,1,3,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,458,0.025504173511347705,0.06080188524122504,0.1614761071772967,0.22947996995669317,no_clear_separation,30.0,30.0,30.0,1.0,0.07704063551894935,4,4,4,no_clear_prepost_separation,True,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,458,0.6912225448922822,0.10047574513447526,0.2535661298826856,3.9047502211701537,clear_separation,37.0,39.0,41.0,5.0,0.5952935716993306,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,458,0.8765514423835702,0.1024181655306384,0.16639578657586776,6.521621630931954,clear_separation,37.0,39.0,42.0,6.0,0.8583108377175869,1,3,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,458,0.7236326324321503,0.09248413317233566,0.09870221909252744,7.569919336314176,clear_separation,37.0,39.0,42.0,6.0,0.9014211237313299,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,458,0.5922489866134859,0.07963219342551073,0.06454431028069682,8.215610330128582,clear_separation,37.0,39.0,42.0,6.0,0.9121672324362335,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,458,0.49558708078855807,0.06948500190405237,0.04668218544839087,8.532307479847105,clear_separation,37.0,39.0,42.0,6.0,0.9191574332026804,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,458,0.43610629093317077,0.06392970235457325,0.0431620061548858,8.144538862903778,clear_separation,37.0,39.0,51.0,15.0,0.9287682019030767,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,458,0.4121214583420565,0.06294779063833213,0.05136376475023974,7.210495158323202,clear_separation,37.0,39.0,52.0,16.0,0.9454075102787293,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,458,0.41939233795205966,0.0615983555344637,0.06119596853559253,6.830809829710996,clear_separation,37.0,50.0,53.0,17.0,0.9626249918133503,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,459,0.40451410680885846,0.18023322454968654,0.1091997878088893,2.795217473706244,clear_separation,35.0,36.0,38.0,4.0,0.6323981503639637,1,1,2,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,459,0.41448506583907774,0.16887713961006998,0.15660924916588526,2.5468657377364976,clear_separation,35.0,37.0,39.0,5.0,0.6202897275640923,1,1,2,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,459,0.24465363036270116,0.13593347412301154,0.23484524970708232,1.3196745910021088,moderate_separation,34.0,35.0,39.0,6.0,0.2650708807826664,2,2,2,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,459,0.2789157861298749,0.062022976834411506,0.3009281778605985,1.5369329041684,clear_separation,37.0,38.0,40.0,4.0,0.32374656265344526,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,459,0.6306741626033878,0.12340062501645031,0.20750443475654,3.811813352338796,clear_separation,36.0,38.0,40.0,5.0,0.5072722058715707,3,3,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,459,0.630216158929807,0.14309926423445887,0.13106125755884634,4.597424565746497,clear_separation,36.0,38.0,40.0,5.0,0.6853310602286262,3,3,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,459,0.5576730372003027,0.13711389130544538,0.08504841434044749,5.020410961022019,clear_separation,36.0,38.0,40.0,5.0,0.7808260258917886,1,3,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,459,0.47350376760590007,0.12815989447315213,0.055501297822183986,5.156274569309413,clear_separation,36.0,37.0,40.0,5.0,0.82658413553771,1,3,3,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,459,0.4090683138239447,0.12059058561458588,0.04269113173429524,5.010583186663637,clear_separation,36.0,37.0,41.0,6.0,0.860708893961816,1,3,3,nonmonotonic_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,459,0.38214518205860526,0.11396308452265912,0.04302154753313257,4.868568050889515,clear_separation,36.0,37.0,51.0,16.0,0.9080821257328578,1,3,1,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,459,0.39291767284916057,0.106238237488618,0.05169095166803753,4.975871464196979,clear_separation,36.0,48.0,51.0,16.0,0.9535590066017725,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,460,0.3580285623008681,0.08905392509188134,0.06901048385541833,4.530160390701342,clear_separation,36.0,41.0,44.0,9.0,0.8970033634372704,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,460,0.3459132028913947,0.0686492919273744,0.06430156706695493,5.203624940865482,clear_separation,42.0,44.0,45.0,4.0,0.8727367798557394,1,1,3,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,460,0.05486827041434705,0.07121662266505985,0.08344906418810838,0.709507991461955,weak_separation,32.0,32.0,32.0,1.0,0.28005193214409363,5,5,5,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,460,0.5851668761368022,0.13215688093203207,0.09835282519406856,5.077156063975968,clear_separation,36.0,37.0,38.0,3.0,0.4998846905062369,3,3,3,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,460,0.843638477616109,0.1626645791395243,0.08926391156050031,6.697443987103036,clear_separation,36.0,38.0,40.0,5.0,0.7896032475242326,1,3,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,460,0.7800451583241018,0.15330368812307715,0.07839154041217565,6.733372657250758,clear_separation,36.0,38.0,41.0,6.0,0.870929572071409,1,1,3,nonmonotonic_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,460,0.6634005427824343,0.13837197128862067,0.06653596482209119,6.475108337605075,clear_separation,36.0,38.0,42.0,7.0,0.8974304046541738,1,1,3,nonmonotonic_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,460,0.5522878493732006,0.124551163227304,0.05849270133258717,6.0344863314056605,clear_separation,36.0,38.0,53.0,18.0,0.9159859373997298,1,1,3,nonmonotonic_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,460,0.479967563283469,0.11162693606092669,0.056104264902359216,5.7230564202876515,clear_separation,36.0,39.0,53.0,18.0,0.9451397956793607,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,460,0.4556597767449617,0.09906731180956566,0.05893210743286843,5.767866476015713,clear_separation,36.0,48.0,53.0,18.0,0.9727187723916266,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,460,0.46996462086377944,0.0853230434284798,0.06295445552276663,6.338987697816033,clear_separation,37.0,49.0,54.0,18.0,0.9715294259440003,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,461,0.2999628602819264,0.06880787962313076,0.044812225008511106,5.280101813831814,clear_separation,35.0,39.0,40.0,6.0,0.7829697544379752,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,461,0.3116497071291553,0.03821863154555072,0.06089160167640205,6.288951140392159,clear_separation,39.0,40.0,46.0,8.0,0.8828229885175913,1,1,2,nonmonotonic_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,461,0.1026933611348797,0.061590243752985746,0.08592166796488504,1.3923399125881744,moderate_separation,30.0,46.0,47.0,18.0,0.3857188120040313,5,3,3,boundary_limited_progress,True,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,461,0.43329270130301134,0.19721451422111466,0.11172728712700149,2.8050118139368996,clear_separation,36.0,36.0,37.0,2.0,0.5935796714136948,1,1,5,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,461,0.632264685139514,0.22247520567479823,0.08442697367593338,4.120301044932194,clear_separation,36.0,37.0,38.0,3.0,0.7087032423810633,1,1,3,nonmonotonic_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,461,0.5599191435989546,0.20479410593535757,0.062025625229090546,4.196984541969008,clear_separation,35.0,37.0,38.0,4.0,0.7312491036857895,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,461,0.44489918206966506,0.1795661544459441,0.044129744318562585,3.97771424977308,clear_separation,35.0,36.0,38.0,4.0,0.7258578334370523,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,461,0.33212221994441726,0.15136528082094586,0.030874750820886976,3.6448876456904036,clear_separation,35.0,36.0,37.0,3.0,0.7163317038603925,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,461,0.2502377087853044,0.12548485621047448,0.024682255458488858,3.3327897966581306,clear_separation,35.0,36.0,37.0,3.0,0.7049009849962418,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,461,0.21426416646270496,0.10682884098609281,0.025875358140906093,3.2291994958565455,clear_separation,34.0,36.0,38.0,5.0,0.760177788064844,1,1,3,nonmonotonic_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,461,0.21852599429009456,0.09659842631675117,0.02827159286458142,3.500055429146006,clear_separation,34.0,37.0,53.0,20.0,0.8924383605347419,1,3,1,nonmonotonic_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,462,0.567732314286093,0.14242188959308702,0.08159368160331439,5.068686174348798,clear_separation,36.0,39.0,41.0,6.0,0.8850188347778846,1,1,5,nonmonotonic_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,462,0.5416431144775377,0.13774608721261572,0.07076892362727018,5.195243376394213,clear_separation,36.0,39.0,41.0,6.0,0.8763315856492999,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,462,0.28621818299255786,0.11889086038321417,0.06579419685832062,3.0995272412877073,clear_separation,35.0,39.0,40.0,6.0,0.7340456778678324,1,3,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,462,0.4816250596244059,0.04383481707696568,0.08869673865472431,7.2680812800867916,clear_separation,38.0,53.0,54.0,17.0,0.8632560867563908,5,1,1,nonmonotonic_progress,False,False
W002,45,H,4,23.0,40,48,30,60,30,37,53,60,462,0.899177157560207,0.0878217014571861,0.06974724091870954,11.41312677473866,clear_separation,38.0,42.0,53.0,16.0,0.9704882140904185,1,1,1,monotonic_clear_progress,False,False
W002,45,H,5,25.0,40,48,30,60,30,37,53,60,462,0.8154327227710174,0.11418999047619378,0.05537856629054292,9.617735013020509,clear_separation,37.0,41.0,51.0,15.0,0.964925178115906,1,1,1,monotonic_clear_progress,False,False
W002,45,H,6,27.0,40,48,30,60,30,37,53,60,462,0.6834214051643132,0.11437148324757326,0.038840278573487694,8.921265535130042,clear_separation,37.0,40.0,48.0,12.0,0.9597569816910578,1,1,1,monotonic_clear_progress,False,False
W002,45,H,7,29.0,40,48,30,60,30,37,53,60,462,0.5642005951720341,0.10497742443472298,0.026634240991382008,8.573717129660333,clear_separation,37.0,41.0,48.0,12.0,0.9665424635395024,1,1,1,monotonic_clear_progress,False,False
W002,45,H,8,31.0,40,48,30,60,30,37,53,60,462,0.4817897261231747,0.08820259576768029,0.022620844815836177,8.694726017848248,clear_separation,37.0,43.0,48.0,12.0,0.9837616341324275,1,1,1,monotonic_clear_progress,False,False
W002,45,H,9,33.0,40,48,30,60,30,37,53,60,462,0.4410789833601805,0.06995532185949128,0.024796319766677552,9.310213011212918,clear_separation,42.0,46.0,49.0,8.0,0.9853440381567995,1,1,1,monotonic_clear_progress,False,False
W002,45,H,10,35.0,40,48,30,60,30,37,53,60,462,0.43940065410376206,0.05622354426990013,0.030092282246005686,10.181230298770538,clear_separation,44.0,47.0,50.0,7.0,0.9604885999204866,1,1,1,monotonic_clear_progress,False,False
W002,45,H,0,15.0,40,48,30,60,30,37,53,60,463,0.5339064379511499,0.06882429408892349,0.05198849605955658,8.83857474504372,clear_separation,37.0,39.0,45.0,9.0,0.9238748824708973,1,1,1,monotonic_clear_progress,False,False
W002,45,H,1,17.0,40,48,30,60,30,37,53,60,463,0.5885813901826028,0.03284954613783103,0.05723866815515176,13.06677892971361,clear_separation,38.0,43.0,46.0,9.0,0.938678239996949,1,1,1,monotonic_clear_progress,False,False
W002,45,H,2,19.0,40,48,30,60,30,37,53,60,463,0.47738813120009815,0.03776374446501796,0.09943723808673041,6.958960822501132,clear_separation,44.0,45.0,47.0,4.0,0.8623508375914548,1,1,3,nonmonotonic_progress,False,False
W002,45,H,3,21.0,40,48,30,60,30,37,53,60,463,0.08733771540851987,0.1501545690514139,0.15370920495826343,0.5748478290483124,no_clear_separation,34.0,35.0,35.0,2.0,-0.014109584636363793,3,4,4,no_clear_prepost_separation,False,False
