scope,object,config_id,sensitivity_group,changed_factor,changed_value,candidate_id,perturbed_candidate_day,perturbed_candidate_date,perturbed_peak_score,nearest_joint_candidate_day,distance_to_nearest_joint_candidate,nearest_joint_lineage_status,nearest_joint_derived_window_id,nearest_strict_accepted_window_id,distance_to_nearest_strict_anchor,matched_object_native_baseline_candidate_id,matched_object_native_baseline_candidate_day,object_support_class,was_v10_window_conditioned_main_peak,v10_window_id_if_main,candidate_provenance_class
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_1_4_7,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MATCH_RADIUS_3_6_9,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q30,smooth5_candidate_band,band_floor_quantile,0.30,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_Q40,smooth5_candidate_band,band_floor_quantile,0.40,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_045,smooth5_candidate_band,band_prominence_ratio,0.45,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_PROM_055,smooth5_candidate_band,band_prominence_ratio,0.55,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_8,smooth5_candidate_band,band_max_half_width,8,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_BAND_MAX_HW_12,smooth5_candidate_band,band_max_half_width,12,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_0,smooth5_window_merge,merge_gap_days,0,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP001,18,04-19,4.33063661303579,18,0,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP002,26,04-27,6.6822926075612825,18,8,derived_non_strict_candidate_window,W001,nan,,CP001,26.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP003,34,05-05,6.990570539927465,45,11,strict_accepted_main_window,W002,W045,,CP002,33.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP004,46,05-17,13.666413880755227,45,1,strict_accepted_main_window,W002,W045,,CP003,46.0,object_strong_candidate,True,W045,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP005,78,06-18,6.086808007890182,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP006,84,06-24,5.960021040717298,81,3,strict_accepted_main_window,W003,W081,,CP004,81.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP007,91,07-01,7.338271192726849,96,5,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP008,98,07-08,7.950702006233788,96,2,derived_non_strict_candidate_window,W004,nan,,CP005,94.0,object_weak_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP009,111,07-21,17.987174088123133,113,2,strict_accepted_main_window,W005,W113,,CP006,111.0,object_strong_candidate,True,W113,BASELINE_MAIN_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP010,135,08-14,14.392614005398078,135,0,derived_non_strict_candidate_window,W006,nan,,CP007,136.0,object_candidate,False,,BASELINE_OBJECT_NATIVE_CANDIDATE
Je_only,Je,SMOOTH5_MERGE_GAP_2,smooth5_window_merge,merge_gap_days,2,CP011,162,09-10,21.808144882147957,160,2,strict_accepted_main_window,W007,W160,,CP008,162.0,object_strong_candidate,True,W160,BASELINE_MAIN_CANDIDATE
