mode,year,object,window,strength
raw,1990,V,V45,2.6606250741880166
raw,1991,V,V45,2.604853113915618
raw,1992,V,V45,2.3928586059560404
raw,1993,V,V45,2.48336790337623
raw,1994,V,V45,1.7942676873180852
raw,1995,V,V45,2.635205281270498
raw,1996,V,V45,2.782314531602933
raw,1997,V,V45,2.5259127708873894
raw,1998,V,V45,3.436212492392666
raw,1999,V,V45,2.491071707586992
raw,2000,V,V45,2.1139415055000406
raw,2001,V,V45,2.3254597727582076
raw,2002,V,V45,2.3167831246872916
raw,2003,V,V45,2.2137328141764785
raw,2004,V,V45,4.127446580105245
raw,2005,V,V45,3.012531204875285
raw,2006,V,V45,3.516624692376237
raw,2007,V,V45,1.701886308159615
raw,2008,V,V45,3.428731377023549
raw,2009,V,V45,1.9458749864079745
raw,2010,V,V45,2.7773533304102496
raw,2011,V,V45,2.5186772523761314
raw,2012,V,V45,2.6108099314870508
raw,2013,V,V45,3.1636725892744746
raw,2014,V,V45,3.1781968080893357
raw,2015,V,V45,3.27885357426026
raw,2016,V,V45,2.4036485320370176
raw,2017,V,V45,2.552515755904959
raw,2018,V,V45,2.828083925621023
raw,2019,V,V45,2.119314735802064
raw,2020,V,V45,3.455692912882799
raw,2021,V,V45,4.476047658110474
raw,2022,V,V45,3.3664220218516285
raw,2023,V,V45,1.823087039405096
raw,1979,Je,E1,52.46132610754242
raw,1980,Je,E1,46.6350537866807
raw,1981,Je,E1,53.72008025767434
raw,1982,Je,E1,48.11445891081556
raw,1983,Je,E1,42.02983359730544
raw,1984,Je,E1,38.009238262636764
raw,1985,Je,E1,47.66201887585001
raw,1986,Je,E1,49.53611381748106
raw,1987,Je,E1,50.886751650028664
raw,1988,Je,E1,47.05091191509023
raw,1989,Je,E1,50.12090060403021
raw,1990,Je,E1,49.44383971833762
raw,1991,Je,E1,48.15005635604629
raw,1992,Je,E1,49.02828709576376
raw,1993,Je,E1,56.84099670559744
raw,1994,Je,E1,48.94955850344055
raw,1995,Je,E1,55.721892619673845
raw,1996,Je,E1,52.581943408172194
raw,1997,Je,E1,57.1654783258048
raw,1998,Je,E1,31.168970379878708
raw,1999,Je,E1,51.28853076274949
raw,2000,Je,E1,56.928582703998714
raw,2001,Je,E1,45.907662881943885
raw,2002,Je,E1,41.747594161167704
raw,2003,Je,E1,43.93505895959598
raw,2004,Je,E1,47.91929912992032
raw,2005,Je,E1,57.83045803982437
raw,2006,Je,E1,51.1769888295538
raw,2007,Je,E1,53.81977624060917
raw,2008,Je,E1,42.14407286808425
raw,2009,Je,E1,44.753867013330805
raw,2010,Je,E1,52.52714661405641
raw,2011,Je,E1,51.22294494308906
raw,2012,Je,E1,42.67551024130476
raw,2013,Je,E1,52.08512709958373
raw,2014,Je,E1,50.46752320707758
raw,2015,Je,E1,38.52602235106016
raw,2016,Je,E1,52.312853125087734
raw,2017,Je,E1,56.44110001346162
raw,2018,Je,E1,34.595304753992565
raw,2019,Je,E1,41.93337767459793
raw,2020,Je,E1,51.301353079645956
raw,2021,Je,E1,51.52321695818429
raw,2022,Je,E1,45.52586247658838
raw,2023,Je,E1,43.93354114727825
raw,1979,Je,E2,49.239462562528985
raw,1980,Je,E2,49.47001152126472
raw,1981,Je,E2,39.419205352618896
raw,1982,Je,E2,39.4704162003787
raw,1983,Je,E2,40.1531827683154
raw,1984,Je,E2,40.76299098208336
raw,1985,Je,E2,34.79089259525605
raw,1986,Je,E2,38.70824629302106
raw,1987,Je,E2,39.750868061053225
raw,1988,Je,E2,47.19501415367894
raw,1989,Je,E2,47.925945050918386
raw,1990,Je,E2,37.80103588750913
raw,1991,Je,E2,48.46485934691563
raw,1992,Je,E2,33.5787321077769
raw,1993,Je,E2,51.48077410370121
raw,1994,Je,E2,44.692439448933605
raw,1995,Je,E2,39.671621310537795
raw,1996,Je,E2,46.29309236770608
raw,1997,Je,E2,41.41074563741919
raw,1998,Je,E2,39.462185462328044
raw,1999,Je,E2,47.10384945332206
raw,2000,Je,E2,49.78425554577576
raw,2001,Je,E2,45.89623325884563
raw,2002,Je,E2,36.168919258199494
raw,2003,Je,E2,37.64970304912213
raw,2004,Je,E2,37.97762913766436
raw,2005,Je,E2,43.10742163555162
raw,2006,Je,E2,38.0664105154712
raw,2007,Je,E2,46.11143001591199
raw,2008,Je,E2,37.5287468974673
raw,2009,Je,E2,36.27706393995376
raw,2010,Je,E2,47.17152792963168
raw,2011,Je,E2,48.22087066343754
raw,2012,Je,E2,41.48962197762559
raw,2013,Je,E2,47.706652998903984
raw,2014,Je,E2,45.493975485278945
raw,2015,Je,E2,40.20864823486375
raw,2016,Je,E2,36.01350686737922
raw,2017,Je,E2,40.39215851390386
raw,2018,Je,E2,36.22549185722705
raw,2019,Je,E2,47.59683890185891
raw,2020,Je,E2,34.02236931768109
raw,2021,Je,E2,44.2948195970217
raw,2022,Je,E2,43.30011143761986
raw,2023,Je,E2,34.21099682068803
raw,1979,Je,Je46,48.1846106418342
raw,1980,Je,Je46,38.788169354179075
raw,1981,Je,Je46,44.39051713454692
raw,1982,Je,Je46,46.120773437708095
raw,1983,Je,Je46,36.18185919308968
raw,1984,Je,Je46,39.18327697184614
raw,1985,Je,Je46,34.802555100989096
raw,1986,Je,Je46,37.1043248806941
raw,1987,Je,Je46,39.476052294181926
raw,1988,Je,Je46,45.32932476695247
raw,1989,Je,Je46,53.580813745152845
raw,1990,Je,Je46,49.16323197765731
raw,1991,Je,Je46,45.038373792621115
raw,1992,Je,Je46,41.052207797740394
raw,1993,Je,Je46,40.77336044520402
raw,1994,Je,Je46,44.49252511752534
raw,1995,Je,Je46,38.789320183442605
raw,1996,Je,Je46,47.0551042297286
raw,1997,Je,Je46,40.28489031047475
raw,1998,Je,Je46,32.34903007563979
raw,1999,Je,Je46,41.24041917922938
raw,2000,Je,Je46,50.47199738241761
raw,2001,Je,Je46,49.84933359856566
raw,2002,Je,Je46,43.17612487262792
raw,2003,Je,Je46,43.15428412087502
raw,2004,Je,Je46,45.296121489874785
raw,2005,Je,Je46,43.8333191123711
raw,2006,Je,Je46,49.94549678970437
raw,2007,Je,Je46,46.61298933199618
raw,2008,Je,Je46,45.73562644022044
raw,2009,Je,Je46,48.43194166585726
raw,2010,Je,Je46,35.352960040446625
raw,2011,Je,Je46,44.32275674087119
raw,2012,Je,Je46,44.08855240553312
raw,2013,Je,Je46,43.75472632167381
raw,2014,Je,Je46,46.983267764203816
raw,2015,Je,Je46,51.456096879682576
raw,2016,Je,Je46,23.937773612632995
raw,2017,Je,Je46,38.47299581572534
raw,2018,Je,Je46,30.27812302541121
raw,2019,Je,Je46,40.32054799910902
raw,2020,Je,Je46,48.54368378810119
raw,2021,Je,Je46,36.27104952695138
raw,2022,Je,Je46,44.767430382577984
raw,2023,Je,Je46,40.452178989183096
raw,1979,Jw,E1,29.821002067427727
raw,1980,Jw,E1,38.527288497866685
raw,1981,Jw,E1,25.69129898371922
raw,1982,Jw,E1,36.22630310803779
raw,1983,Jw,E1,46.545299692996906
raw,1984,Jw,E1,43.37149996806645
raw,1985,Jw,E1,36.84628651428599
raw,1986,Jw,E1,33.59662841522899
raw,1987,Jw,E1,36.27154750092546
raw,1988,Jw,E1,39.014824373796756
raw,1989,Jw,E1,47.35250073339089
raw,1990,Jw,E1,44.162545007787365
raw,1991,Jw,E1,48.33121345296416
raw,1992,Jw,E1,34.499043388216364
raw,1993,Jw,E1,33.14961578439086
raw,1994,Jw,E1,42.71576033690484
raw,1995,Jw,E1,37.379060224858655
raw,1996,Jw,E1,35.53773755823695
raw,1997,Jw,E1,26.361901968266533
raw,1998,Jw,E1,41.010059947501766
raw,1999,Jw,E1,47.604663639187315
raw,2000,Jw,E1,40.24107066062916
raw,2001,Jw,E1,43.29146684954995
raw,2002,Jw,E1,32.587847315007856
raw,2003,Jw,E1,34.90636947104076
raw,2004,Jw,E1,29.40488855409511
raw,2005,Jw,E1,40.326941796015326
raw,2006,Jw,E1,42.80371900754278
raw,2007,Jw,E1,27.550322008608862
raw,2008,Jw,E1,41.401704286112405
raw,2009,Jw,E1,42.1905059429221
raw,2010,Jw,E1,35.31934840676818
raw,2011,Jw,E1,35.05914370538393
raw,2012,Jw,E1,40.238878442734894
raw,2013,Jw,E1,35.272111259844536
raw,2014,Jw,E1,39.557325247878524
raw,2015,Jw,E1,38.70398609241749
raw,2016,Jw,E1,42.39682909766334
raw,2017,Jw,E1,33.58450037672058
raw,2018,Jw,E1,36.81760253460437
raw,2019,Jw,E1,33.65827456842502
raw,2020,Jw,E1,33.171022755517576
raw,2021,Jw,E1,41.778722083856835
raw,2022,Jw,E1,38.9986169327604
raw,2023,Jw,E1,37.43014612758014
raw,1979,Jw,E2,36.22556491740296
raw,1980,Jw,E2,31.230494971654643
raw,1981,Jw,E2,22.419162904002302
raw,1982,Jw,E2,39.846989241535894
raw,1983,Jw,E2,33.70138725585176
raw,1984,Jw,E2,29.771864696104128
raw,1985,Jw,E2,30.02863289994578
raw,1986,Jw,E2,32.71240352330287
raw,1987,Jw,E2,32.08036464019355
raw,1988,Jw,E2,27.78115881888129
raw,1989,Jw,E2,31.388632883462996
raw,1990,Jw,E2,32.52667339668841
raw,1991,Jw,E2,39.312649886145856
raw,1992,Jw,E2,30.427608068024295
raw,1993,Jw,E2,36.90465021750086
raw,1994,Jw,E2,38.60372848710008
raw,1995,Jw,E2,36.23643576141569
raw,1996,Jw,E2,41.51564230922695
raw,1997,Jw,E2,29.284617644947566
raw,1998,Jw,E2,33.383800327362295
raw,1999,Jw,E2,36.084289498277755
raw,2000,Jw,E2,31.05747303371989
raw,2001,Jw,E2,33.798399764745575
raw,2002,Jw,E2,32.7644982237891
raw,2003,Jw,E2,34.91412732233985
raw,2004,Jw,E2,35.73003826096755
raw,2005,Jw,E2,26.728517715928422
raw,2006,Jw,E2,33.25743182092022
raw,2007,Jw,E2,25.094587762125613
raw,2008,Jw,E2,36.12680346339883
raw,2009,Jw,E2,30.508390868508414
raw,2010,Jw,E2,32.34313931940919
raw,2011,Jw,E2,33.08922063403887
raw,2012,Jw,E2,34.101792522726775
raw,2013,Jw,E2,30.110913653992085
raw,2014,Jw,E2,32.34873822048132
raw,2015,Jw,E2,35.681834592359614
raw,2016,Jw,E2,34.166107842254306
raw,2017,Jw,E2,31.394817047742208
raw,2018,Jw,E2,31.85994844450539
raw,2019,Jw,E2,45.97081130793098
raw,2020,Jw,E2,32.655988012585226
raw,2021,Jw,E2,28.24180709941047
raw,2022,Jw,E2,28.37219045610447
raw,2023,Jw,E2,41.74302580419602
raw,1979,Jw,Jw41,47.21289345225854
raw,1980,Jw,Jw41,28.286398880959236
raw,1981,Jw,Jw41,27.626531603229058
raw,1982,Jw,Jw41,39.44908466528329
raw,1983,Jw,Jw41,32.62886857654645
raw,1984,Jw,Jw41,33.71333826345493
raw,1985,Jw,Jw41,32.25735864535167
raw,1986,Jw,Jw41,27.72588351236753
raw,1987,Jw,Jw41,35.445280524344234
raw,1988,Jw,Jw41,38.32334502704435
raw,1989,Jw,Jw41,34.363954313846655
raw,1990,Jw,Jw41,24.701914227487556
raw,1991,Jw,Jw41,32.63442497897569
raw,1992,Jw,Jw41,32.834095791414946
raw,1993,Jw,Jw41,30.643180043380386
raw,1994,Jw,Jw41,31.805218779925195
raw,1995,Jw,Jw41,40.20509763682038
raw,1996,Jw,Jw41,35.98738131636491
raw,1997,Jw,Jw41,33.953432389106474
raw,1998,Jw,Jw41,35.91107096199162
raw,1999,Jw,Jw41,24.29044428174319
raw,2000,Jw,Jw41,34.875871447098156
raw,2001,Jw,Jw41,31.53816174619138
raw,2002,Jw,Jw41,30.3366775703508
raw,2003,Jw,Jw41,47.13479109126663
raw,2004,Jw,Jw41,42.03193838352842
raw,2005,Jw,Jw41,36.08906307436473
raw,2006,Jw,Jw41,33.19750653691054
raw,2007,Jw,Jw41,33.63332261716136
raw,2008,Jw,Jw41,31.716329548205906
raw,2009,Jw,Jw41,29.413534793828457
raw,2010,Jw,Jw41,36.41218757484412
raw,2011,Jw,Jw41,33.892125587144214
raw,2012,Jw,Jw41,35.52039282103726
raw,2013,Jw,Jw41,38.82089836405512
raw,2014,Jw,Jw41,44.886958923258106
raw,2015,Jw,Jw41,27.1910528717473
raw,2016,Jw,Jw41,35.19656765379963
raw,2017,Jw,Jw41,29.52712304179808
raw,2018,Jw,Jw41,27.80217867568006
raw,2019,Jw,Jw41,43.79283232829508
raw,2020,Jw,Jw41,32.51079798921153
raw,2021,Jw,Jw41,32.67121917396501
raw,2022,Jw,Jw41,38.3313802232865
raw,2023,Jw,Jw41,46.009451423592864
