mode,source_object,source_package_type,source_col,target_object,target_type,target_col,is_self_target,is_leaveout_for_source,n_years_valid,base_predictors,extended_predictors,base_r2,extended_r2,delta_r2,base_cv_rmse,extended_cv_rmse,delta_cv_rmse_positive_means_improvement,source_coef,source_coef_loo_sign_stability,permutation_p_delta_r2,decision
raw,P,main_cluster_source,P_M_source_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.01861258084866535,0.6759598974540701,0.6573473166054048,1.0651625967587623,0.6157822939934217,0.4493803027653407,0.8386227451119809,1.0,0.009900990099009901,clear_incremental_support
raw,P,main_cluster_source,P_M_source_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,V_E2_strength;Je_E2_strength,V_E2_strength;Je_E2_strength;P_M_source_strength,0.0799915232781847,0.7352112005454279,0.6552196772672432,1.0270329912556617,0.5551940045978085,0.4718389866578532,0.8372644579165849,1.0,0.009900990099009901,clear_incremental_support
raw,V,main_cluster_source,V_M_source_strength,P,individual_main,P_P45_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.03493448041409308,0.37002767666328573,0.33509319624919265,1.063401946878058,0.8859005890976147,0.1775013577804433,0.582568025956476,1.0,0.009900990099009901,clear_incremental_support
raw,V,main_cluster_source,V_M_source_strength,V,individual_main,V_V45_strength,True,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.012647295055564722,1.0,0.9873527049444353,1.0735979142016676,6.338738555002145e-16,1.073597914201667,0.9999999999999999,1.0,0.009900990099009901,self_target_only
raw,V,main_cluster_source,V_M_source_strength,Je,individual_main,Je_Je46_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.0746794646543868,0.07501856838009802,0.0003391037257112206,1.041835216511437,1.0696889690022744,-0.027853752490837325,-0.01853233407847594,0.8444444444444444,0.9306930693069307,no_incremental_support
raw,V,main_cluster_source,V_M_source_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.010738591387719487,0.011072115834625196,0.0003335244469057086,1.0642682846249891,1.0913559015376135,-0.0270876169126244,0.018379245385627085,0.8888888888888888,0.8910891089108911,no_incremental_support
raw,V,main_cluster_source,V_M_source_strength,M,combined_available,M_combined_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.05940010751363167,0.46599740337277495,0.4065972958591433,1.0417359002021502,0.8154320458702063,0.2263038543319439,0.6417207506375682,1.0,0.009900990099009901,clear_incremental_support
raw,V,main_cluster_source,V_M_source_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.05940010751363167,0.46599740337277495,0.4065972958591433,1.0417359002021502,0.8154320458702063,0.2263038543319439,0.6417207506375682,1.0,0.009900990099009901,clear_incremental_support
raw,V,main_cluster_source,V_M_source_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.0547584112908146,0.3697754391229232,0.3150170278321086,1.0411601618153246,0.8832882914925101,0.15787187032281447,0.5648470366614693,1.0,0.009900990099009901,clear_incremental_support
raw,V,main_cluster_source,V_M_source_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,True,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.07635165019744172,0.16271305513597212,0.0863614049385304,1.0348365960244685,1.0210646722332937,0.013771923791174867,0.2957492754216531,1.0,0.0297029702970297,clear_incremental_support
raw,V,main_cluster_source,V_M_source_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.024547674224603466,0.5928522573330253,0.5683045831084218,1.065894310375796,0.7073186268954849,0.3585756834803112,0.7586726341998002,1.0,0.009900990099009901,clear_incremental_support
raw,V,main_cluster_source,V_M_source_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,P_E2_strength;Je_E2_strength,P_E2_strength;Je_E2_strength;V_M_source_strength,0.05927214793004443,0.573495759046283,0.5142236111162386,1.041046727795573,0.7282334921964344,0.31281323559913865,0.7216719854640565,1.0,0.009900990099009901,clear_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,P,individual_main,P_P45_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.0508024696028152,0.09263303452894778,0.041830564926132574,1.051319204033,1.0578319403427323,-0.00651273630973237,0.2152431073717355,1.0,0.13861386138613863,no_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,V,individual_main,V_V45_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.01108445398480662,0.011308451374349104,0.00022399738954248516,1.0683520659969943,1.0888167564663631,-0.02046469046936883,0.015750845328106614,0.8,0.8712871287128713,no_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,Je,individual_main,Je_Je46_strength,True,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.09710920888877472,1.0,0.9028907911112253,1.0164765190045033,1.0763951946243529e-15,1.0164765190045022,1.0000000000000004,1.0,0.009900990099009901,self_target_only
raw,Je,main_cluster_source,Je_M_source_strength,Jw,individual_main,Jw_Jw41_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.013847359559755579,0.021209730716200692,0.007362371156445113,1.0598970354180184,1.072630497973606,-0.012733462555587716,0.09030072601232382,1.0,0.6237623762376238,no_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,M,combined_available,M_combined_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.02501665595361513,0.2842471057857362,0.25923044983212107,1.0622310256463428,0.9313811087501719,0.13084991689617087,0.5358279886455201,1.0,0.009900990099009901,clear_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,joint_proxy,joint_proxy_available,joint45_strength_proxy,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.02501665595361513,0.2842471057857362,0.25923044983212107,1.0622310256463428,0.9313811087501719,0.13084991689617087,0.5358279886455201,1.0,0.019801980198019802,clear_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,M_minus_P,leave_one_object_out,M_minus_P_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.008655815727812599,0.3611733050601347,0.3525174893323221,1.0687759983382141,0.8706552785661673,0.19812071977204682,0.6248456092639585,1.0,0.009900990099009901,clear_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,M_minus_V,leave_one_object_out,M_minus_V_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.05154296467333064,0.4483693197315983,0.3968263550582677,1.0480692237395821,0.8213033629402549,0.22676586079932726,0.6629528503658051,1.0,0.009900990099009901,clear_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,M_minus_Je,leave_one_object_out,M_minus_Je_strength,False,True,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.0016818424991206227,0.022613184355281035,0.020931341856160413,1.0785262870219374,1.0883763762852834,-0.009850089263345962,0.1522582814664414,1.0,0.3465346534653465,no_incremental_support
raw,Je,main_cluster_source,Je_M_source_strength,M_minus_Jw,leave_one_object_out,M_minus_Jw_strength,False,False,45,P_E2_strength;V_E2_strength,P_E2_strength;V_E2_strength;Je_M_source_strength,0.05164630506795631,0.3429415778149947,0.29129527274703837,1.042687109817292,0.892185210660019,0.15050189915727308,0.5680010082586006,1.0,0.009900990099009901,clear_incremental_support
