window_id,target_name,score_group,object,day,profile_coord_index,composite_anomaly_standardized,n_bootstrap
W081,W081_V_vs_Jw_delta_peak,high,Je,99,8,-0.014262712525050163,334
W081,W081_V_vs_Jw_delta_peak,high,Je,99,9,-0.012864774449862105,334
W081,W081_V_vs_Jw_delta_peak,high,Je,99,10,-0.006568549397546423,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,0,0.006785747427098936,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,1,0.010306457724378135,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,2,0.011051489115320664,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,3,0.010378399784764078,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,4,0.008093771855675946,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,5,0.004260522495939933,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,6,-0.00086937902356299,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,7,-0.006994815599202349,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,8,-0.01193954334049871,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,9,-0.010532656088050695,334
W081,W081_V_vs_Jw_delta_peak,high,Je,100,10,-0.004155655552783296,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,0,0.002825530710392151,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,1,0.006402160450704898,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,2,0.007771799185622821,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,3,0.007879915224500883,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,4,0.0066185047666782485,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,5,0.004424760596182258,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,6,0.0009916714849058136,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,7,-0.003802603882221697,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,8,-0.008273033220077828,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,9,-0.0077511271825370254,334
W081,W081_V_vs_Jw_delta_peak,high,Je,101,10,-0.0026763416207882416,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,0,-0.001905785847153111,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,1,0.00241639999112255,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,2,0.005271707163978475,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,3,0.006186673961848614,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,4,0.005896517948403033,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,5,0.0047364298907674645,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,6,0.002380664896588949,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,7,-0.0012184228521839797,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,8,-0.004620266571527148,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,9,-0.004036283114990437,334
W081,W081_V_vs_Jw_delta_peak,high,Je,102,10,-0.00021561049350945837,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,0,-0.006040384110824715,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,1,-0.0008957940501295166,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,2,0.0027562718425169185,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,3,0.004113237911324012,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,4,0.004953792644460277,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,5,0.005079133963795607,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,6,0.00416053452854683,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,7,0.002273569438880654,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,8,-0.0005779738715481032,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,9,-0.0004330882373922853,334
W081,W081_V_vs_Jw_delta_peak,high,Je,103,10,0.0017204438216859058,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,0,-0.009361547449740491,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,1,-0.003929964182875068,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,2,0.0007609189555652781,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,3,0.0024959091333524733,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,4,0.00376999435706848,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,5,0.004962897992900633,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,6,0.0056847560841725014,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,7,0.005635410163642741,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,8,0.004582042424354225,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,9,0.004101810196807565,334
W081,W081_V_vs_Jw_delta_peak,high,Je,104,10,0.004201284043555126,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,0,-0.012391547476327371,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,1,-0.00833166239342344,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,2,-0.002013875074615867,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,3,0.0011135993939586383,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,4,0.003242141204780179,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,5,0.005285840219104707,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,6,0.007239693770263001,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,7,0.008527774537737641,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,8,0.008544170072270171,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,9,0.008091148597080388,334
W081,W081_V_vs_Jw_delta_peak,high,Je,105,10,0.006375222110026456,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,0,-0.015527618911827882,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,1,-0.012674721438964833,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,2,-0.004036985587552818,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,3,0.0003516545156777441,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,4,0.0031151758416243973,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,5,0.0058762241364657885,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,6,0.008685942936289213,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,7,0.010882354143670352,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,8,0.012097284578330375,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,9,0.011488355140899213,334
W081,W081_V_vs_Jw_delta_peak,high,Je,106,10,0.00773035728515225,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,0,-0.017385190705772248,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,1,-0.015070790755476028,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,2,-0.0062405367686582565,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,3,-0.000685626157644668,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,4,0.0028272523559107242,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,5,0.006218259994452049,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,6,0.009250322909140985,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,7,0.011936426189602401,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,8,0.01463873375049789,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,9,0.015033269859251325,334
W081,W081_V_vs_Jw_delta_peak,high,Je,107,10,0.010072685345251665,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,0,-0.0018306501449744431,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,1,-0.004601131328488959,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,2,-0.007153213870835735,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,3,-0.007657344329104966,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,4,-0.0075764268771655085,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,5,-0.006626477254874403,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,6,-0.005963742574531149,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,7,-0.005365914702753569,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,8,-0.00476302310642403,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,9,-0.0033977327790989547,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,49,10,-0.001250108126526423,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,0,0.0004701466564266382,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,1,-0.002624514212025642,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,2,-0.00586274400258351,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,3,-0.007541926192329735,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,4,-0.008624371009170217,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,5,-0.008293567822743224,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,6,-0.008186354828444497,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,7,-0.008446455732245025,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,8,-0.008385671823147025,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,9,-0.006665891694572979,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,50,10,-0.003643166638923104,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,0,0.002458538013909344,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,1,-0.0006146742995700431,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,2,-0.004319871143059335,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,3,-0.007039694006941683,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,4,-0.009163499454159604,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,5,-0.009416085191653881,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,6,-0.00950581911938512,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,7,-0.009855641630288403,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,8,-0.009890225742166657,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,9,-0.008192355034122984,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,51,10,-0.004564091277558339,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,0,0.004277055289724012,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,1,0.0014739791407492864,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,2,-0.00213711163267228,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,3,-0.005656351348225636,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,4,-0.008795295817021632,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,5,-0.010037218903085215,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,6,-0.0106309779190159,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,7,-0.011093739954550751,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,8,-0.011136225478542502,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,9,-0.009491541212971953,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,52,10,-0.005603327300575047,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,0,0.0049870091161534815,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,1,0.0026269827667611454,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,2,-0.0005863573233843419,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,3,-0.0043601491060098075,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,4,-0.00816756523234688,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,5,-0.009909348687114121,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,6,-0.011329110291357494,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,7,-0.012803304238446053,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,8,-0.01338623690269257,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,9,-0.011188989089152772,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,53,10,-0.006246366592303625,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,0,0.004787618809348637,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,1,0.0024880235487579347,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,2,-0.0005561077816275363,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,3,-0.003859355536919998,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,4,-0.007531228166603475,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,5,-0.009916318861350786,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,6,-0.012072076166622541,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,7,-0.013795118298704227,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,8,-0.013877747442515135,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,9,-0.011051539982736324,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,54,10,-0.005858750177258643,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,0,0.004660609673446642,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,1,0.0020964860634167227,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,2,-0.00111464987718695,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,3,-0.0042493494289107155,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,4,-0.007732725325559364,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,5,-0.0102936153376635,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,6,-0.012639759631797098,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,7,-0.014216741822770756,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,8,-0.013351176528374174,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,9,-0.01000088015545456,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,55,10,-0.005032433778178694,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,0,0.003948210452306648,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,1,0.0008873509250057254,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,2,-0.0024967789671536122,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,3,-0.005148767273550412,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,4,-0.0076543117986016046,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,5,-0.009646025415597994,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,6,-0.012111254116283153,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,7,-0.01385174727151512,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,8,-0.012263609484035359,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,9,-0.009224241916987595,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,56,10,-0.0048623059931350455,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,0,0.002794727946734313,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,1,-0.00016060557211816228,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,2,-0.0035977659899864437,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,3,-0.006143099565218022,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,4,-0.0077345998834011075,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,5,-0.009309783340070599,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,6,-0.011531103830746514,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,7,-0.012633324156593056,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,8,-0.010363153588152207,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,9,-0.00734906980685787,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,57,10,-0.004079314551752371,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,0,0.0017142619331068532,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,1,-0.0008064147332591173,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,2,-0.004012725397923677,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,3,-0.006436708889431114,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,4,-0.0077838955153395365,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,5,-0.009064789892349219,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,6,-0.010526929475010903,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,7,-0.011493551833469177,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,8,-0.008752318686687719,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,9,-0.005951737478336477,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,58,10,-0.003430157081106179,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,0,-0.0004469287852178064,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,1,-0.0022124941952928485,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,2,-0.004601252287873601,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,3,-0.006898920468597737,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,4,-0.008670006457566314,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,5,-0.009455044056443516,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,6,-0.009366199476334896,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,7,-0.008902177663119694,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,8,-0.006206852977309113,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,9,-0.004251580924108832,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,59,10,-0.0027957997702426087,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,0,-0.0028853449393973813,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,1,-0.004436182646814189,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,2,-0.006320021356702365,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,3,-0.008187343099465649,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,4,-0.009648478561107518,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,5,-0.009434637809776998,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,6,-0.007633853951142106,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,7,-0.006127071630084726,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,8,-0.0037088446455241383,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,9,-0.0027216605832108176,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,60,10,-0.002249948609352933,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,0,-0.005361064733792542,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,1,-0.006742120701992442,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,2,-0.008101973694046983,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,3,-0.009246132263686197,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,4,-0.009690324541910706,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,5,-0.008316985913692287,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,6,-0.004989823605328745,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,7,-0.002915366220533671,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,8,-0.0016539475954904916,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,9,-0.002437028463081808,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,61,10,-0.002658903183753137,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,0,-0.0075743764240195355,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,1,-0.008390933700968647,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,2,-0.009133897973447068,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,3,-0.009036618296545066,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,4,-0.007993596686239824,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,5,-0.005842139966294719,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,6,-0.0014835633769955964,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,7,0.0005639615933505224,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,8,0.0003911699919179627,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,9,-0.0024963990611161038,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,62,10,-0.004509770104058245,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,0,-0.009735638935252533,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,1,-0.00959802314450941,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,2,-0.009171731349446488,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,3,-0.007574345674482359,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,4,-0.005140743645108507,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,5,-0.001960240009627808,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,6,0.002211959017139196,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,7,0.0029693514956187837,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,8,0.0011024250719198407,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,9,-0.0036537151471292815,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,63,10,-0.00693808219151269,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,0,-0.011335977916422995,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,1,-0.010087001450389717,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,2,-0.00847800596578743,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,3,-0.005793598094912848,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,4,-0.00220227640773076,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,5,0.0020603417009083485,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,6,0.00535845156334123,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,7,0.004268296258986765,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,8,0.0011035690598294237,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,9,-0.004267553959258979,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,64,10,-0.008245596760505295,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,0,-0.01135218612966964,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,1,-0.008977190360267182,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,2,-0.006687251641626083,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,3,-0.0038188763159720386,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,4,-0.0005463168791095814,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,5,0.0035403362203820753,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,6,0.00677455109984648,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,7,0.00520277659150067,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,8,0.0011528333484101655,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,9,-0.004547439067759085,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,65,10,-0.008931503073984964,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,0,-0.01033765437008189,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,1,-0.007645879360147919,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,2,-0.0047387038230908875,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,3,-0.0015729694933552228,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,4,0.0015300433244719322,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,5,0.004772939919354911,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,6,0.00748290954203039,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,7,0.005262657530597642,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,8,0.0005876841702259691,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,9,-0.005583976380460181,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,66,10,-0.009925242690155822,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,0,-0.0083510186306517,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,1,-0.005753001033975874,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,2,-0.0024908988759688366,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,3,0.00129989863128831,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,4,0.004694259167713565,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,5,0.00697937280280874,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,6,0.007362977204894352,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,7,0.003994964665795906,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,8,-0.001422661684528836,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,9,-0.007958822170785484,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,67,10,-0.012138140931374759,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,0,-0.004891583747518839,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,1,-0.002469923875336506,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,2,0.0008877858112126262,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,3,0.005016355261483303,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,4,0.008053969333861604,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,5,0.008234011763291462,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,6,0.006088466732526526,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,7,0.0013347964427352578,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,8,-0.004430109283587399,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,9,-0.010448302738700434,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,68,10,-0.014007932704638498,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,0,-0.00024110198381515366,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,1,0.002388104535617193,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,2,0.005712265305531681,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,3,0.009568893276244486,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,4,0.011356736310056076,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,5,0.00896874522596231,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,6,0.004215963929522334,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,7,-0.0019108065725752614,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,8,-0.008035158827195299,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,9,-0.013413667328342501,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,69,10,-0.016349394090604333,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,70,0,0.0050119121029095545,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,70,1,0.007641156953724595,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,70,2,0.010736877556920323,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,70,3,0.013667345825526696,334
W081,W081_V_vs_Jw_delta_peak,high,Jw,70,4,0.013798061093192674,334
