window_id,bootstrap_id,year_index,year,count_in_bootstrap,present_flag
W081,767,23,2002,0,False
W081,767,24,2003,1,True
W081,767,25,2004,1,True
W081,767,26,2005,2,True
W081,767,27,2006,0,False
W081,767,28,2007,1,True
W081,767,29,2008,1,True
W081,767,30,2009,1,True
W081,767,31,2010,0,False
W081,767,32,2011,1,True
W081,767,33,2012,0,False
W081,767,34,2013,0,False
W081,767,35,2014,0,False
W081,767,36,2015,1,True
W081,767,37,2016,1,True
W081,767,38,2017,5,True
W081,767,39,2018,2,True
W081,767,40,2019,2,True
W081,767,41,2020,0,False
W081,767,42,2021,2,True
W081,767,43,2022,1,True
W081,767,44,2023,1,True
W081,768,0,1979,2,True
W081,768,1,1980,0,False
W081,768,2,1981,0,False
W081,768,3,1982,1,True
W081,768,4,1983,1,True
W081,768,5,1984,0,False
W081,768,6,1985,1,True
W081,768,7,1986,4,True
W081,768,8,1987,1,True
W081,768,9,1988,3,True
W081,768,10,1989,1,True
W081,768,11,1990,0,False
W081,768,12,1991,0,False
W081,768,13,1992,1,True
W081,768,14,1993,0,False
W081,768,15,1994,1,True
W081,768,16,1995,1,True
W081,768,17,1996,0,False
W081,768,18,1997,0,False
W081,768,19,1998,0,False
W081,768,20,1999,5,True
W081,768,21,2000,0,False
W081,768,22,2001,1,True
W081,768,23,2002,1,True
W081,768,24,2003,1,True
W081,768,25,2004,2,True
W081,768,26,2005,1,True
W081,768,27,2006,0,False
W081,768,28,2007,2,True
W081,768,29,2008,0,False
W081,768,30,2009,0,False
W081,768,31,2010,2,True
W081,768,32,2011,3,True
W081,768,33,2012,1,True
W081,768,34,2013,0,False
W081,768,35,2014,0,False
W081,768,36,2015,1,True
W081,768,37,2016,0,False
W081,768,38,2017,0,False
W081,768,39,2018,1,True
W081,768,40,2019,1,True
W081,768,41,2020,1,True
W081,768,42,2021,2,True
W081,768,43,2022,2,True
W081,768,44,2023,1,True
W081,769,0,1979,0,False
W081,769,1,1980,1,True
W081,769,2,1981,0,False
W081,769,3,1982,0,False
W081,769,4,1983,1,True
W081,769,5,1984,3,True
W081,769,6,1985,0,False
W081,769,7,1986,1,True
W081,769,8,1987,3,True
W081,769,9,1988,1,True
W081,769,10,1989,1,True
W081,769,11,1990,1,True
W081,769,12,1991,3,True
W081,769,13,1992,0,False
W081,769,14,1993,0,False
W081,769,15,1994,0,False
W081,769,16,1995,0,False
W081,769,17,1996,1,True
W081,769,18,1997,2,True
W081,769,19,1998,1,True
W081,769,20,1999,3,True
W081,769,21,2000,1,True
W081,769,22,2001,0,False
W081,769,23,2002,0,False
W081,769,24,2003,0,False
W081,769,25,2004,1,True
W081,769,26,2005,1,True
W081,769,27,2006,2,True
W081,769,28,2007,1,True
W081,769,29,2008,2,True
W081,769,30,2009,0,False
W081,769,31,2010,0,False
W081,769,32,2011,0,False
W081,769,33,2012,1,True
W081,769,34,2013,2,True
W081,769,35,2014,3,True
W081,769,36,2015,0,False
W081,769,37,2016,1,True
W081,769,38,2017,2,True
W081,769,39,2018,0,False
W081,769,40,2019,2,True
W081,769,41,2020,2,True
W081,769,42,2021,2,True
W081,769,43,2022,0,False
W081,769,44,2023,0,False
W081,770,0,1979,1,True
W081,770,1,1980,0,False
W081,770,2,1981,3,True
W081,770,3,1982,3,True
W081,770,4,1983,1,True
W081,770,5,1984,1,True
W081,770,6,1985,0,False
W081,770,7,1986,0,False
W081,770,8,1987,1,True
W081,770,9,1988,1,True
W081,770,10,1989,5,True
W081,770,11,1990,0,False
W081,770,12,1991,0,False
W081,770,13,1992,1,True
W081,770,14,1993,2,True
W081,770,15,1994,2,True
W081,770,16,1995,2,True
W081,770,17,1996,2,True
W081,770,18,1997,0,False
W081,770,19,1998,3,True
W081,770,20,1999,0,False
W081,770,21,2000,0,False
W081,770,22,2001,0,False
W081,770,23,2002,1,True
W081,770,24,2003,0,False
W081,770,25,2004,0,False
W081,770,26,2005,0,False
W081,770,27,2006,1,True
W081,770,28,2007,0,False
W081,770,29,2008,0,False
W081,770,30,2009,1,True
W081,770,31,2010,1,True
W081,770,32,2011,2,True
W081,770,33,2012,1,True
W081,770,34,2013,0,False
W081,770,35,2014,2,True
W081,770,36,2015,0,False
W081,770,37,2016,0,False
W081,770,38,2017,0,False
W081,770,39,2018,0,False
W081,770,40,2019,0,False
W081,770,41,2020,2,True
W081,770,42,2021,2,True
W081,770,43,2022,2,True
W081,770,44,2023,2,True
W081,771,0,1979,0,False
W081,771,1,1980,4,True
W081,771,2,1981,0,False
W081,771,3,1982,0,False
W081,771,4,1983,0,False
W081,771,5,1984,0,False
W081,771,6,1985,1,True
W081,771,7,1986,0,False
W081,771,8,1987,0,False
W081,771,9,1988,1,True
W081,771,10,1989,2,True
W081,771,11,1990,2,True
W081,771,12,1991,1,True
W081,771,13,1992,1,True
W081,771,14,1993,0,False
W081,771,15,1994,2,True
W081,771,16,1995,0,False
W081,771,17,1996,2,True
W081,771,18,1997,0,False
W081,771,19,1998,1,True
W081,771,20,1999,0,False
W081,771,21,2000,2,True
W081,771,22,2001,2,True
W081,771,23,2002,0,False
W081,771,24,2003,0,False
W081,771,25,2004,2,True
W081,771,26,2005,0,False
W081,771,27,2006,3,True
W081,771,28,2007,2,True
W081,771,29,2008,1,True
W081,771,30,2009,1,True
W081,771,31,2010,3,True
W081,771,32,2011,2,True
W081,771,33,2012,0,False
W081,771,34,2013,0,False
W081,771,35,2014,0,False
W081,771,36,2015,1,True
W081,771,37,2016,2,True
W081,771,38,2017,0,False
W081,771,39,2018,1,True
W081,771,40,2019,2,True
W081,771,41,2020,1,True
W081,771,42,2021,1,True
W081,771,43,2022,2,True
W081,771,44,2023,0,False
W081,772,0,1979,2,True
W081,772,1,1980,1,True
W081,772,2,1981,1,True
W081,772,3,1982,2,True
W081,772,4,1983,2,True
W081,772,5,1984,3,True
W081,772,6,1985,1,True
W081,772,7,1986,0,False
W081,772,8,1987,1,True
W081,772,9,1988,1,True
W081,772,10,1989,0,False
W081,772,11,1990,0,False
W081,772,12,1991,0,False
W081,772,13,1992,0,False
W081,772,14,1993,2,True
W081,772,15,1994,1,True
W081,772,16,1995,4,True
W081,772,17,1996,0,False
W081,772,18,1997,2,True
W081,772,19,1998,1,True
W081,772,20,1999,0,False
W081,772,21,2000,0,False
W081,772,22,2001,0,False
W081,772,23,2002,1,True
W081,772,24,2003,1,True
W081,772,25,2004,0,False
W081,772,26,2005,2,True
W081,772,27,2006,0,False
W081,772,28,2007,2,True
W081,772,29,2008,0,False
W081,772,30,2009,1,True
W081,772,31,2010,0,False
W081,772,32,2011,0,False
W081,772,33,2012,1,True
W081,772,34,2013,1,True
W081,772,35,2014,0,False
W081,772,36,2015,1,True
W081,772,37,2016,2,True
W081,772,38,2017,0,False
W081,772,39,2018,1,True
W081,772,40,2019,3,True
W081,772,41,2020,2,True
W081,772,42,2021,1,True
W081,772,43,2022,1,True
W081,772,44,2023,1,True
W081,773,0,1979,0,False
W081,773,1,1980,2,True
W081,773,2,1981,1,True
W081,773,3,1982,0,False
W081,773,4,1983,3,True
W081,773,5,1984,1,True
W081,773,6,1985,1,True
W081,773,7,1986,2,True
W081,773,8,1987,1,True
W081,773,9,1988,1,True
W081,773,10,1989,2,True
W081,773,11,1990,2,True
W081,773,12,1991,1,True
W081,773,13,1992,3,True
W081,773,14,1993,0,False
W081,773,15,1994,0,False
W081,773,16,1995,2,True
W081,773,17,1996,1,True
W081,773,18,1997,0,False
W081,773,19,1998,1,True
W081,773,20,1999,1,True
W081,773,21,2000,0,False
W081,773,22,2001,3,True
W081,773,23,2002,0,False
W081,773,24,2003,1,True
W081,773,25,2004,0,False
W081,773,26,2005,1,True
W081,773,27,2006,0,False
W081,773,28,2007,0,False
W081,773,29,2008,1,True
W081,773,30,2009,0,False
W081,773,31,2010,2,True
W081,773,32,2011,0,False
W081,773,33,2012,1,True
W081,773,34,2013,1,True
W081,773,35,2014,1,True
W081,773,36,2015,1,True
W081,773,37,2016,0,False
W081,773,38,2017,0,False
W081,773,39,2018,1,True
W081,773,40,2019,0,False
W081,773,41,2020,1,True
W081,773,42,2021,3,True
W081,773,43,2022,3,True
W081,773,44,2023,0,False
W081,774,0,1979,2,True
W081,774,1,1980,2,True
W081,774,2,1981,1,True
W081,774,3,1982,1,True
W081,774,4,1983,0,False
W081,774,5,1984,2,True
W081,774,6,1985,0,False
W081,774,7,1986,2,True
W081,774,8,1987,0,False
W081,774,9,1988,1,True
W081,774,10,1989,1,True
W081,774,11,1990,0,False
W081,774,12,1991,0,False
W081,774,13,1992,1,True
W081,774,14,1993,0,False
W081,774,15,1994,4,True
W081,774,16,1995,0,False
W081,774,17,1996,2,True
W081,774,18,1997,2,True
W081,774,19,1998,0,False
W081,774,20,1999,1,True
W081,774,21,2000,0,False
W081,774,22,2001,1,True
W081,774,23,2002,0,False
W081,774,24,2003,0,False
W081,774,25,2004,1,True
W081,774,26,2005,3,True
W081,774,27,2006,0,False
W081,774,28,2007,2,True
W081,774,29,2008,3,True
W081,774,30,2009,0,False
W081,774,31,2010,2,True
W081,774,32,2011,1,True
W081,774,33,2012,1,True
W081,774,34,2013,1,True
W081,774,35,2014,2,True
W081,774,36,2015,3,True
W081,774,37,2016,0,False
W081,774,38,2017,1,True
W081,774,39,2018,0,False
W081,774,40,2019,0,False
W081,774,41,2020,1,True
W081,774,42,2021,0,False
W081,774,43,2022,0,False
W081,774,44,2023,1,True
W081,775,0,1979,1,True
W081,775,1,1980,2,True
W081,775,2,1981,2,True
W081,775,3,1982,0,False
W081,775,4,1983,0,False
W081,775,5,1984,0,False
W081,775,6,1985,1,True
W081,775,7,1986,0,False
W081,775,8,1987,2,True
W081,775,9,1988,1,True
W081,775,10,1989,0,False
W081,775,11,1990,0,False
W081,775,12,1991,3,True
W081,775,13,1992,2,True
W081,775,14,1993,0,False
W081,775,15,1994,1,True
W081,775,16,1995,0,False
W081,775,17,1996,2,True
W081,775,18,1997,2,True
W081,775,19,1998,0,False
W081,775,20,1999,1,True
W081,775,21,2000,1,True
W081,775,22,2001,0,False
W081,775,23,2002,1,True
W081,775,24,2003,0,False
W081,775,25,2004,1,True
W081,775,26,2005,0,False
W081,775,27,2006,5,True
W081,775,28,2007,1,True
W081,775,29,2008,1,True
W081,775,30,2009,0,False
W081,775,31,2010,1,True
W081,775,32,2011,2,True
W081,775,33,2012,0,False
W081,775,34,2013,1,True
W081,775,35,2014,2,True
W081,775,36,2015,2,True
W081,775,37,2016,0,False
W081,775,38,2017,1,True
W081,775,39,2018,1,True
W081,775,40,2019,1,True
W081,775,41,2020,2,True
W081,775,42,2021,0,False
W081,775,43,2022,2,True
W081,775,44,2023,0,False
W081,776,0,1979,2,True
W081,776,1,1980,1,True
W081,776,2,1981,2,True
W081,776,3,1982,1,True
W081,776,4,1983,1,True
W081,776,5,1984,1,True
W081,776,6,1985,0,False
W081,776,7,1986,3,True
W081,776,8,1987,2,True
W081,776,9,1988,2,True
W081,776,10,1989,2,True
W081,776,11,1990,1,True
W081,776,12,1991,2,True
W081,776,13,1992,0,False
W081,776,14,1993,1,True
W081,776,15,1994,0,False
W081,776,16,1995,1,True
W081,776,17,1996,2,True
W081,776,18,1997,2,True
W081,776,19,1998,2,True
W081,776,20,1999,0,False
W081,776,21,2000,0,False
W081,776,22,2001,0,False
W081,776,23,2002,2,True
W081,776,24,2003,2,True
W081,776,25,2004,1,True
W081,776,26,2005,1,True
W081,776,27,2006,1,True
W081,776,28,2007,1,True
W081,776,29,2008,3,True
W081,776,30,2009,0,False
W081,776,31,2010,0,False
W081,776,32,2011,0,False
W081,776,33,2012,0,False
W081,776,34,2013,2,True
W081,776,35,2014,0,False
W081,776,36,2015,2,True
W081,776,37,2016,0,False
W081,776,38,2017,0,False
W081,776,39,2018,1,True
W081,776,40,2019,1,True
W081,776,41,2020,0,False
W081,776,42,2021,0,False
W081,776,43,2022,0,False
W081,776,44,2023,0,False
W081,777,0,1979,1,True
W081,777,1,1980,1,True
W081,777,2,1981,1,True
W081,777,3,1982,1,True
W081,777,4,1983,0,False
W081,777,5,1984,1,True
W081,777,6,1985,1,True
W081,777,7,1986,0,False
W081,777,8,1987,2,True
W081,777,9,1988,0,False
W081,777,10,1989,2,True
W081,777,11,1990,1,True
W081,777,12,1991,1,True
W081,777,13,1992,3,True
W081,777,14,1993,0,False
W081,777,15,1994,2,True
W081,777,16,1995,3,True
W081,777,17,1996,0,False
W081,777,18,1997,1,True
W081,777,19,1998,3,True
W081,777,20,1999,2,True
W081,777,21,2000,0,False
W081,777,22,2001,1,True
W081,777,23,2002,0,False
W081,777,24,2003,1,True
W081,777,25,2004,3,True
W081,777,26,2005,3,True
W081,777,27,2006,0,False
W081,777,28,2007,4,True
W081,777,29,2008,0,False
W081,777,30,2009,0,False
W081,777,31,2010,0,False
W081,777,32,2011,0,False
W081,777,33,2012,1,True
W081,777,34,2013,0,False
W081,777,35,2014,0,False
W081,777,36,2015,0,False
W081,777,37,2016,0,False
W081,777,38,2017,0,False
W081,777,39,2018,1,True
W081,777,40,2019,1,True
W081,777,41,2020,1,True
W081,777,42,2021,1,True
W081,777,43,2022,0,False
W081,777,44,2023,2,True
W081,778,0,1979,2,True
W081,778,1,1980,0,False
W081,778,2,1981,2,True
W081,778,3,1982,1,True
W081,778,4,1983,0,False
W081,778,5,1984,0,False
W081,778,6,1985,2,True
W081,778,7,1986,1,True
W081,778,8,1987,1,True
W081,778,9,1988,1,True
W081,778,10,1989,1,True
W081,778,11,1990,2,True
W081,778,12,1991,1,True
W081,778,13,1992,1,True
W081,778,14,1993,0,False
W081,778,15,1994,1,True
W081,778,16,1995,1,True
W081,778,17,1996,2,True
W081,778,18,1997,0,False
W081,778,19,1998,1,True
W081,778,20,1999,0,False
W081,778,21,2000,2,True
W081,778,22,2001,2,True
W081,778,23,2002,1,True
W081,778,24,2003,0,False
W081,778,25,2004,0,False
W081,778,26,2005,0,False
W081,778,27,2006,0,False
W081,778,28,2007,4,True
W081,778,29,2008,0,False
W081,778,30,2009,3,True
W081,778,31,2010,0,False
W081,778,32,2011,1,True
W081,778,33,2012,2,True
W081,778,34,2013,1,True
W081,778,35,2014,1,True
W081,778,36,2015,1,True
W081,778,37,2016,0,False
W081,778,38,2017,1,True
W081,778,39,2018,2,True
W081,778,40,2019,0,False
W081,778,41,2020,0,False
W081,778,42,2021,1,True
W081,778,43,2022,3,True
W081,778,44,2023,0,False
W081,779,0,1979,2,True
W081,779,1,1980,0,False
W081,779,2,1981,1,True
W081,779,3,1982,1,True
W081,779,4,1983,1,True
W081,779,5,1984,1,True
W081,779,6,1985,0,False
W081,779,7,1986,2,True
W081,779,8,1987,2,True
W081,779,9,1988,3,True
W081,779,10,1989,1,True
W081,779,11,1990,0,False
W081,779,12,1991,1,True
W081,779,13,1992,0,False
W081,779,14,1993,1,True
W081,779,15,1994,2,True
W081,779,16,1995,1,True
W081,779,17,1996,0,False
W081,779,18,1997,1,True
W081,779,19,1998,0,False
W081,779,20,1999,0,False
W081,779,21,2000,1,True
W081,779,22,2001,2,True
W081,779,23,2002,1,True
W081,779,24,2003,0,False
W081,779,25,2004,1,True
W081,779,26,2005,0,False
W081,779,27,2006,1,True
W081,779,28,2007,0,False
W081,779,29,2008,3,True
W081,779,30,2009,1,True
W081,779,31,2010,0,False
W081,779,32,2011,1,True
W081,779,33,2012,1,True
W081,779,34,2013,1,True
W081,779,35,2014,3,True
W081,779,36,2015,1,True
W081,779,37,2016,1,True
W081,779,38,2017,0,False
W081,779,39,2018,1,True
W081,779,40,2019,0,False
W081,779,41,2020,0,False
W081,779,42,2021,3,True
W081,779,43,2022,3,True
W081,779,44,2023,0,False
W081,780,0,1979,0,False
W081,780,1,1980,0,False
W081,780,2,1981,0,False
W081,780,3,1982,0,False
W081,780,4,1983,0,False
W081,780,5,1984,1,True
W081,780,6,1985,0,False
W081,780,7,1986,2,True
W081,780,8,1987,1,True
W081,780,9,1988,0,False
W081,780,10,1989,1,True
W081,780,11,1990,1,True
W081,780,12,1991,0,False
W081,780,13,1992,1,True
W081,780,14,1993,0,False
W081,780,15,1994,2,True
W081,780,16,1995,1,True
W081,780,17,1996,1,True
W081,780,18,1997,1,True
W081,780,19,1998,0,False
W081,780,20,1999,2,True
W081,780,21,2000,0,False
W081,780,22,2001,1,True
W081,780,23,2002,0,False
W081,780,24,2003,3,True
W081,780,25,2004,2,True
W081,780,26,2005,2,True
W081,780,27,2006,0,False
W081,780,28,2007,2,True
W081,780,29,2008,0,False
W081,780,30,2009,2,True
W081,780,31,2010,2,True
W081,780,32,2011,1,True
W081,780,33,2012,1,True
W081,780,34,2013,0,False
W081,780,35,2014,2,True
W081,780,36,2015,2,True
W081,780,37,2016,2,True
W081,780,38,2017,4,True
W081,780,39,2018,1,True
W081,780,40,2019,1,True
W081,780,41,2020,2,True
W081,780,42,2021,0,False
W081,780,43,2022,1,True
W081,780,44,2023,0,False
W081,781,0,1979,1,True
W081,781,1,1980,0,False
W081,781,2,1981,0,False
W081,781,3,1982,3,True
W081,781,4,1983,2,True
W081,781,5,1984,1,True
W081,781,6,1985,0,False
W081,781,7,1986,1,True
W081,781,8,1987,0,False
W081,781,9,1988,0,False
W081,781,10,1989,1,True
W081,781,11,1990,0,False
W081,781,12,1991,2,True
W081,781,13,1992,0,False
W081,781,14,1993,0,False
W081,781,15,1994,2,True
W081,781,16,1995,0,False
W081,781,17,1996,3,True
W081,781,18,1997,2,True
W081,781,19,1998,2,True
W081,781,20,1999,1,True
W081,781,21,2000,1,True
W081,781,22,2001,0,False
W081,781,23,2002,2,True
W081,781,24,2003,0,False
W081,781,25,2004,0,False
W081,781,26,2005,1,True
W081,781,27,2006,1,True
W081,781,28,2007,2,True
W081,781,29,2008,0,False
W081,781,30,2009,1,True
W081,781,31,2010,1,True
W081,781,32,2011,0,False
W081,781,33,2012,0,False
W081,781,34,2013,2,True
W081,781,35,2014,2,True
W081,781,36,2015,1,True
W081,781,37,2016,2,True
W081,781,38,2017,0,False
W081,781,39,2018,1,True
W081,781,40,2019,1,True
W081,781,41,2020,2,True
W081,781,42,2021,2,True
W081,781,43,2022,1,True
W081,781,44,2023,1,True
W081,782,0,1979,0,False
W081,782,1,1980,1,True
W081,782,2,1981,0,False
W081,782,3,1982,0,False
W081,782,4,1983,1,True
W081,782,5,1984,1,True
W081,782,6,1985,2,True
W081,782,7,1986,0,False
W081,782,8,1987,1,True
W081,782,9,1988,0,False
W081,782,10,1989,2,True
W081,782,11,1990,1,True
W081,782,12,1991,0,False
W081,782,13,1992,2,True
W081,782,14,1993,2,True
W081,782,15,1994,0,False
W081,782,16,1995,0,False
W081,782,17,1996,1,True
W081,782,18,1997,2,True
W081,782,19,1998,0,False
W081,782,20,1999,1,True
W081,782,21,2000,0,False
W081,782,22,2001,0,False
W081,782,23,2002,1,True
W081,782,24,2003,1,True
W081,782,25,2004,1,True
W081,782,26,2005,4,True
W081,782,27,2006,1,True
W081,782,28,2007,0,False
W081,782,29,2008,0,False
W081,782,30,2009,0,False
W081,782,31,2010,1,True
W081,782,32,2011,2,True
W081,782,33,2012,1,True
W081,782,34,2013,2,True
W081,782,35,2014,0,False
W081,782,36,2015,3,True
W081,782,37,2016,1,True
W081,782,38,2017,1,True
W081,782,39,2018,1,True
W081,782,40,2019,1,True
W081,782,41,2020,0,False
W081,782,42,2021,0,False
W081,782,43,2022,4,True
W081,782,44,2023,3,True
W081,783,0,1979,2,True
W081,783,1,1980,0,False
W081,783,2,1981,0,False
W081,783,3,1982,0,False
W081,783,4,1983,3,True
W081,783,5,1984,2,True
W081,783,6,1985,0,False
W081,783,7,1986,1,True
W081,783,8,1987,0,False
W081,783,9,1988,0,False
W081,783,10,1989,2,True
W081,783,11,1990,1,True
W081,783,12,1991,1,True
W081,783,13,1992,0,False
W081,783,14,1993,1,True
W081,783,15,1994,1,True
W081,783,16,1995,2,True
W081,783,17,1996,2,True
W081,783,18,1997,1,True
W081,783,19,1998,3,True
W081,783,20,1999,1,True
W081,783,21,2000,1,True
W081,783,22,2001,1,True
W081,783,23,2002,0,False
W081,783,24,2003,1,True
W081,783,25,2004,1,True
W081,783,26,2005,1,True
W081,783,27,2006,0,False
W081,783,28,2007,1,True
W081,783,29,2008,1,True
W081,783,30,2009,0,False
W081,783,31,2010,2,True
W081,783,32,2011,1,True
W081,783,33,2012,1,True
W081,783,34,2013,1,True
W081,783,35,2014,1,True
W081,783,36,2015,0,False
W081,783,37,2016,0,False
W081,783,38,2017,1,True
W081,783,39,2018,2,True
W081,783,40,2019,3,True
W081,783,41,2020,2,True
W081,783,42,2021,0,False
W081,783,43,2022,0,False
W081,783,44,2023,1,True
W081,784,0,1979,2,True
W081,784,1,1980,1,True
W081,784,2,1981,0,False
W081,784,3,1982,1,True
W081,784,4,1983,1,True
W081,784,5,1984,0,False
W081,784,6,1985,1,True
W081,784,7,1986,1,True
W081,784,8,1987,1,True
W081,784,9,1988,1,True
W081,784,10,1989,2,True
W081,784,11,1990,1,True
W081,784,12,1991,1,True
W081,784,13,1992,1,True
W081,784,14,1993,0,False
W081,784,15,1994,0,False
W081,784,16,1995,1,True
W081,784,17,1996,3,True
W081,784,18,1997,0,False
W081,784,19,1998,3,True
W081,784,20,1999,1,True
W081,784,21,2000,1,True
W081,784,22,2001,1,True
W081,784,23,2002,3,True
W081,784,24,2003,0,False
W081,784,25,2004,1,True
W081,784,26,2005,1,True
W081,784,27,2006,1,True
W081,784,28,2007,2,True
W081,784,29,2008,2,True
W081,784,30,2009,1,True
W081,784,31,2010,1,True
W081,784,32,2011,0,False
W081,784,33,2012,0,False
W081,784,34,2013,1,True
W081,784,35,2014,0,False
W081,784,36,2015,1,True
W081,784,37,2016,0,False
W081,784,38,2017,1,True
W081,784,39,2018,1,True
W081,784,40,2019,2,True
W081,784,41,2020,0,False
W081,784,42,2021,1,True
W081,784,43,2022,0,False
W081,784,44,2023,2,True
W081,785,0,1979,1,True
W081,785,1,1980,1,True
W081,785,2,1981,1,True
W081,785,3,1982,1,True
W081,785,4,1983,1,True
W081,785,5,1984,1,True
W081,785,6,1985,0,False
W081,785,7,1986,1,True
W081,785,8,1987,2,True
W081,785,9,1988,0,False
W081,785,10,1989,0,False
W081,785,11,1990,0,False
W081,785,12,1991,2,True
W081,785,13,1992,0,False
W081,785,14,1993,2,True
W081,785,15,1994,2,True
W081,785,16,1995,1,True
W081,785,17,1996,2,True
W081,785,18,1997,2,True
W081,785,19,1998,1,True
W081,785,20,1999,1,True
W081,785,21,2000,3,True
W081,785,22,2001,2,True
W081,785,23,2002,0,False
W081,785,24,2003,0,False
W081,785,25,2004,2,True
W081,785,26,2005,1,True
W081,785,27,2006,0,False
W081,785,28,2007,1,True
W081,785,29,2008,0,False
W081,785,30,2009,0,False
W081,785,31,2010,2,True
W081,785,32,2011,1,True
W081,785,33,2012,0,False
W081,785,34,2013,2,True
W081,785,35,2014,0,False
W081,785,36,2015,0,False
W081,785,37,2016,1,True
W081,785,38,2017,0,False
W081,785,39,2018,1,True
W081,785,40,2019,2,True
W081,785,41,2020,1,True
W081,785,42,2021,1,True
W081,785,43,2022,1,True
W081,785,44,2023,2,True
W081,786,0,1979,1,True
W081,786,1,1980,0,False
W081,786,2,1981,0,False
W081,786,3,1982,0,False
W081,786,4,1983,0,False
W081,786,5,1984,3,True
W081,786,6,1985,0,False
W081,786,7,1986,1,True
W081,786,8,1987,0,False
W081,786,9,1988,2,True
W081,786,10,1989,0,False
W081,786,11,1990,3,True
W081,786,12,1991,1,True
W081,786,13,1992,1,True
W081,786,14,1993,2,True
W081,786,15,1994,1,True
W081,786,16,1995,1,True
W081,786,17,1996,3,True
W081,786,18,1997,2,True
W081,786,19,1998,0,False
W081,786,20,1999,0,False
W081,786,21,2000,0,False
W081,786,22,2001,0,False
W081,786,23,2002,2,True
W081,786,24,2003,0,False
W081,786,25,2004,0,False
W081,786,26,2005,3,True
W081,786,27,2006,1,True
W081,786,28,2007,2,True
W081,786,29,2008,2,True
W081,786,30,2009,1,True
W081,786,31,2010,2,True
W081,786,32,2011,1,True
W081,786,33,2012,0,False
W081,786,34,2013,1,True
W081,786,35,2014,1,True
W081,786,36,2015,1,True
W081,786,37,2016,2,True
W081,786,38,2017,0,False
W081,786,39,2018,0,False
W081,786,40,2019,0,False
W081,786,41,2020,1,True
W081,786,42,2021,3,True
W081,786,43,2022,0,False
W081,786,44,2023,1,True
W081,787,0,1979,0,False
W081,787,1,1980,3,True
W081,787,2,1981,2,True
W081,787,3,1982,0,False
W081,787,4,1983,3,True
W081,787,5,1984,2,True
W081,787,6,1985,2,True
W081,787,7,1986,0,False
W081,787,8,1987,1,True
W081,787,9,1988,2,True
W081,787,10,1989,1,True
W081,787,11,1990,3,True
W081,787,12,1991,1,True
W081,787,13,1992,0,False
W081,787,14,1993,2,True
W081,787,15,1994,0,False
W081,787,16,1995,0,False
W081,787,17,1996,1,True
W081,787,18,1997,0,False
W081,787,19,1998,1,True
W081,787,20,1999,0,False
W081,787,21,2000,1,True
W081,787,22,2001,2,True
W081,787,23,2002,2,True
W081,787,24,2003,1,True
W081,787,25,2004,1,True
W081,787,26,2005,0,False
W081,787,27,2006,3,True
W081,787,28,2007,1,True
W081,787,29,2008,0,False
W081,787,30,2009,0,False
W081,787,31,2010,0,False
W081,787,32,2011,0,False
W081,787,33,2012,0,False
W081,787,34,2013,0,False
W081,787,35,2014,2,True
W081,787,36,2015,3,True
W081,787,37,2016,1,True
W081,787,38,2017,1,True
W081,787,39,2018,0,False
W081,787,40,2019,0,False
W081,787,41,2020,0,False
W081,787,42,2021,2,True
W081,787,43,2022,0,False
W081,787,44,2023,1,True
W081,788,0,1979,1,True
W081,788,1,1980,0,False
W081,788,2,1981,1,True
W081,788,3,1982,0,False
W081,788,4,1983,1,True
W081,788,5,1984,1,True
W081,788,6,1985,0,False
W081,788,7,1986,1,True
W081,788,8,1987,0,False
W081,788,9,1988,3,True
W081,788,10,1989,1,True
W081,788,11,1990,1,True
W081,788,12,1991,1,True
W081,788,13,1992,1,True
W081,788,14,1993,0,False
W081,788,15,1994,3,True
W081,788,16,1995,2,True
W081,788,17,1996,0,False
W081,788,18,1997,0,False
W081,788,19,1998,1,True
W081,788,20,1999,0,False
W081,788,21,2000,2,True
W081,788,22,2001,2,True
W081,788,23,2002,0,False
W081,788,24,2003,2,True
W081,788,25,2004,1,True
W081,788,26,2005,2,True
W081,788,27,2006,1,True
W081,788,28,2007,0,False
W081,788,29,2008,2,True
W081,788,30,2009,1,True
W081,788,31,2010,0,False
W081,788,32,2011,2,True
W081,788,33,2012,2,True
W081,788,34,2013,1,True
W081,788,35,2014,1,True
W081,788,36,2015,2,True
W081,788,37,2016,0,False
W081,788,38,2017,0,False
W081,788,39,2018,1,True
W081,788,40,2019,0,False
W081,788,41,2020,3,True
W081,788,42,2021,1,True
W081,788,43,2022,1,True
W081,788,44,2023,0,False
W081,789,0,1979,0,False
W081,789,1,1980,4,True
W081,789,2,1981,1,True
W081,789,3,1982,1,True
W081,789,4,1983,0,False
W081,789,5,1984,0,False
W081,789,6,1985,1,True
W081,789,7,1986,1,True
W081,789,8,1987,0,False
W081,789,9,1988,0,False
W081,789,10,1989,0,False
W081,789,11,1990,0,False
W081,789,12,1991,1,True
W081,789,13,1992,2,True
W081,789,14,1993,1,True
W081,789,15,1994,2,True
W081,789,16,1995,1,True
W081,789,17,1996,1,True
W081,789,18,1997,1,True
W081,789,19,1998,1,True
W081,789,20,1999,1,True
W081,789,21,2000,1,True
W081,789,22,2001,1,True
W081,789,23,2002,1,True
W081,789,24,2003,0,False
W081,789,25,2004,2,True
W081,789,26,2005,3,True
W081,789,27,2006,0,False
W081,789,28,2007,1,True
W081,789,29,2008,1,True
